ID;Geslacht;Leeftijd;BedrijfstakkenBranchesSBI2008;Perioden;OntslagenWerknemers_1
1835;Mannen;35 tot 55 jaar;M-N Zakelijke dienstverlening;2023;0.9
1836;Mannen;35 tot 55 jaar;M Specialistische zakelijke diensten;2015;0.6
1837;Mannen;35 tot 55 jaar;M Specialistische zakelijke diensten;2016;0.4
1838;Mannen;35 tot 55 jaar;M Specialistische zakelijke diensten;2017;0.4
1839;Mannen;35 tot 55 jaar;M Specialistische zakelijke diensten;2018;0.4
1840;Mannen;35 tot 55 jaar;M Specialistische zakelijke diensten;2019;0.3
1841;Mannen;35 tot 55 jaar;M Specialistische zakelijke diensten;2020;0.3
1842;Mannen;35 tot 55 jaar;M Specialistische zakelijke diensten;2021;0.1
1843;Mannen;35 tot 55 jaar;M Specialistische zakelijke diensten;2022;0.3
1844;Mannen;35 tot 55 jaar;M Specialistische zakelijke diensten;2023;0.5
1845;Mannen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2015;0.6
1846;Mannen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2016;0.8
1847;Mannen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2017;0.8
1848;Mannen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2018;0.7
1849;Mannen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2019;0.8
1850;Mannen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2020;0.5
1851;Mannen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2021;0.2
1852;Mannen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2022;0.2
1853;Mannen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2023;0.4
1854;Mannen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2015;0.4
1855;Mannen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2016;0.4
1856;Mannen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2017;0.3
1857;Mannen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2018;0.4
1858;Mannen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2019;0.3
1859;Mannen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2020;0.1
1860;Mannen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2021;0.1
1861;Mannen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2022;0.1
1862;Mannen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2023;0.2
1863;Mannen;35 tot 55 jaar;O-Q Overheid en zorg;2015;0.2
1864;Mannen;35 tot 55 jaar;O-Q Overheid en zorg;2016;0.3
1865;Mannen;35 tot 55 jaar;O-Q Overheid en zorg;2017;0.2
1866;Mannen;35 tot 55 jaar;O-Q Overheid en zorg;2018;0.3
1867;Mannen;35 tot 55 jaar;O-Q Overheid en zorg;2019;0.2
1868;Mannen;35 tot 55 jaar;O-Q Overheid en zorg;2020;0.1
1869;Mannen;35 tot 55 jaar;O-Q Overheid en zorg;2021;0.1
1870;Mannen;35 tot 55 jaar;O-Q Overheid en zorg;2022;0.1
1871;Mannen;35 tot 55 jaar;O-Q Overheid en zorg;2023;0.2
1872;Mannen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2015;
1873;Mannen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2016;
1874;Mannen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2017;
1875;Mannen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2018;
1876;Mannen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2019;
1877;Mannen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2020;
1878;Mannen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2021;
1879;Mannen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2022;
1880;Mannen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2023;
1881;Mannen;35 tot 55 jaar;P Onderwijs;2015;0.1
1882;Mannen;35 tot 55 jaar;P Onderwijs;2016;0.0
1883;Mannen;35 tot 55 jaar;P Onderwijs;2017;0.0
1884;Mannen;35 tot 55 jaar;P Onderwijs;2018;0.0
1885;Mannen;35 tot 55 jaar;P Onderwijs;2019;0.0
1886;Mannen;35 tot 55 jaar;P Onderwijs;2020;0.0
1887;Mannen;35 tot 55 jaar;P Onderwijs;2021;
1888;Mannen;35 tot 55 jaar;P Onderwijs;2022;0.0
1889;Mannen;35 tot 55 jaar;P Onderwijs;2023;0.1
1890;Mannen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2015;0.2
1891;Mannen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2016;0.3
1892;Mannen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2017;0.2
1893;Mannen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2018;0.3
1894;Mannen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2019;0.2
1895;Mannen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2020;0.0
1896;Mannen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2021;0.1
1897;Mannen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2022;0.1
1898;Mannen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2023;0.1
1899;Mannen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2015;0.1
1900;Mannen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2016;0.1
1901;Mannen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2017;0.1
1902;Mannen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2018;0.1
1903;Mannen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2019;0.1
1904;Mannen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2020;0.1
1905;Mannen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2021;0.0
1906;Mannen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2022;0.0
1907;Mannen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2023;0.1
1908;Mannen;35 tot 55 jaar;R Cultuur, sport en recreatie;2015;0.1
1909;Mannen;35 tot 55 jaar;R Cultuur, sport en recreatie;2016;0.0
1910;Mannen;35 tot 55 jaar;R Cultuur, sport en recreatie;2017;0.0
1911;Mannen;35 tot 55 jaar;R Cultuur, sport en recreatie;2018;0.0
1912;Mannen;35 tot 55 jaar;R Cultuur, sport en recreatie;2019;0.1
1913;Mannen;35 tot 55 jaar;R Cultuur, sport en recreatie;2020;0.0
1914;Mannen;35 tot 55 jaar;R Cultuur, sport en recreatie;2021;0.0
1915;Mannen;35 tot 55 jaar;R Cultuur, sport en recreatie;2022;0.0
1916;Mannen;35 tot 55 jaar;R Cultuur, sport en recreatie;2023;0.0
1917;Mannen;35 tot 55 jaar;S Overige dienstverlening;2015;0.1
1918;Mannen;35 tot 55 jaar;S Overige dienstverlening;2016;0.1
1919;Mannen;35 tot 55 jaar;S Overige dienstverlening;2017;0.1
1920;Mannen;35 tot 55 jaar;S Overige dienstverlening;2018;0.0
1921;Mannen;35 tot 55 jaar;S Overige dienstverlening;2019;0.0
1922;Mannen;35 tot 55 jaar;S Overige dienstverlening;2020;0.0
1923;Mannen;35 tot 55 jaar;S Overige dienstverlening;2021;0.0
1924;Mannen;35 tot 55 jaar;S Overige dienstverlening;2022;0.0
1925;Mannen;35 tot 55 jaar;S Overige dienstverlening;2023;0.0
1926;Mannen;35 tot 55 jaar;T Huishoudens;2015;
1927;Mannen;35 tot 55 jaar;T Huishoudens;2016;
1928;Mannen;35 tot 55 jaar;T Huishoudens;2017;
1929;Mannen;35 tot 55 jaar;T Huishoudens;2018;
1930;Mannen;35 tot 55 jaar;T Huishoudens;2019;
1931;Mannen;35 tot 55 jaar;T Huishoudens;2020;
1932;Mannen;35 tot 55 jaar;T Huishoudens;2021;
1933;Mannen;35 tot 55 jaar;T Huishoudens;2022;
1934;Mannen;35 tot 55 jaar;T Huishoudens;2023;
1935;Mannen;35 tot 55 jaar;U Extraterritoriale organisaties;2015;
1936;Mannen;35 tot 55 jaar;U Extraterritoriale organisaties;2016;
1937;Mannen;35 tot 55 jaar;U Extraterritoriale organisaties;2017;
1938;Mannen;35 tot 55 jaar;U Extraterritoriale organisaties;2018;
1939;Mannen;35 tot 55 jaar;U Extraterritoriale organisaties;2019;
1940;Mannen;35 tot 55 jaar;U Extraterritoriale organisaties;2020;
1941;Mannen;35 tot 55 jaar;U Extraterritoriale organisaties;2021;
1942;Mannen;35 tot 55 jaar;U Extraterritoriale organisaties;2022;
1943;Mannen;35 tot 55 jaar;U Extraterritoriale organisaties;2023;
1944;Mannen;35 tot 55 jaar;SBI-code onbekend;2015;0.0
1945;Mannen;35 tot 55 jaar;SBI-code onbekend;2016;0.0
1946;Mannen;35 tot 55 jaar;SBI-code onbekend;2017;0.0
1947;Mannen;35 tot 55 jaar;SBI-code onbekend;2018;0.0
1948;Mannen;35 tot 55 jaar;SBI-code onbekend;2019;0.0
1949;Mannen;35 tot 55 jaar;SBI-code onbekend;2020;0.0
1950;Mannen;35 tot 55 jaar;SBI-code onbekend;2021;0.0
1951;Mannen;35 tot 55 jaar;SBI-code onbekend;2022;0.0
1952;Mannen;35 tot 55 jaar;SBI-code onbekend;2023;0.0
1953;Mannen;55 tot 75 jaar;A-U Alle economische activiteiten;2015;4.5
1954;Mannen;55 tot 75 jaar;A-U Alle economische activiteiten;2016;3.6
1955;Mannen;55 tot 75 jaar;A-U Alle economische activiteiten;2017;2.4
1956;Mannen;55 tot 75 jaar;A-U Alle economische activiteiten;2018;2.9
1957;Mannen;55 tot 75 jaar;A-U Alle economische activiteiten;2019;2.7
1958;Mannen;55 tot 75 jaar;A-U Alle economische activiteiten;2020;2.3
1959;Mannen;55 tot 75 jaar;A-U Alle economische activiteiten;2021;0.9
1960;Mannen;55 tot 75 jaar;A-U Alle economische activiteiten;2022;1.7
1961;Mannen;55 tot 75 jaar;A-U Alle economische activiteiten;2023;2.7
1962;Mannen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2015;0.0
1963;Mannen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2016;0.0
1964;Mannen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2017;0.0
1965;Mannen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2018;0.0
1966;Mannen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2019;0.0
1967;Mannen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2020;
1968;Mannen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2021;0.0
1969;Mannen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2022;0.0
1970;Mannen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2023;0.0
1971;Mannen;55 tot 75 jaar;B Delfstoffenwinning;2015;
1972;Mannen;55 tot 75 jaar;B Delfstoffenwinning;2016;0.0
1973;Mannen;55 tot 75 jaar;B Delfstoffenwinning;2017;0.0
1974;Mannen;55 tot 75 jaar;B Delfstoffenwinning;2018;0.0
1975;Mannen;55 tot 75 jaar;B Delfstoffenwinning;2019;0.0
1976;Mannen;55 tot 75 jaar;B Delfstoffenwinning;2020;0.0
1977;Mannen;55 tot 75 jaar;B Delfstoffenwinning;2021;0.0
1978;Mannen;55 tot 75 jaar;B Delfstoffenwinning;2022;0.0
1979;Mannen;55 tot 75 jaar;B Delfstoffenwinning;2023;0.0
1980;Mannen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2015;0.8
1981;Mannen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2016;0.7
1982;Mannen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2017;0.6
1983;Mannen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2018;0.6
1984;Mannen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2019;0.8
1985;Mannen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2020;0.4
1986;Mannen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2021;0.3
1987;Mannen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2022;0.6
1988;Mannen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2023;1.1
1989;Mannen;55 tot 75 jaar;B-F Nijverheid en energie;2015;2.1
1990;Mannen;55 tot 75 jaar;B-F Nijverheid en energie;2016;1.2
1991;Mannen;55 tot 75 jaar;B-F Nijverheid en energie;2017;1.0
1992;Mannen;55 tot 75 jaar;B-F Nijverheid en energie;2018;0.9
1993;Mannen;55 tot 75 jaar;B-F Nijverheid en energie;2019;1.0
1994;Mannen;55 tot 75 jaar;B-F Nijverheid en energie;2020;0.7
1995;Mannen;55 tot 75 jaar;B-F Nijverheid en energie;2021;0.5
1996;Mannen;55 tot 75 jaar;B-F Nijverheid en energie;2022;0.8
1997;Mannen;55 tot 75 jaar;B-F Nijverheid en energie;2023;1.3
1998;Mannen;55 tot 75 jaar;C Industrie;2015;0.8
1999;Mannen;55 tot 75 jaar;C Industrie;2016;0.7
2000;Mannen;55 tot 75 jaar;C Industrie;2017;0.6
2001;Mannen;55 tot 75 jaar;C Industrie;2018;0.6
2002;Mannen;55 tot 75 jaar;C Industrie;2019;0.8
2003;Mannen;55 tot 75 jaar;C Industrie;2020;0.4
2004;Mannen;55 tot 75 jaar;C Industrie;2021;0.3
2005;Mannen;55 tot 75 jaar;C Industrie;2022;0.6
2006;Mannen;55 tot 75 jaar;C Industrie;2023;1.1
2007;Mannen;55 tot 75 jaar;D Energievoorziening;2015;0.0
2008;Mannen;55 tot 75 jaar;D Energievoorziening;2016;
2009;Mannen;55 tot 75 jaar;D Energievoorziening;2017;0.0
2010;Mannen;55 tot 75 jaar;D Energievoorziening;2018;0.0
2011;Mannen;55 tot 75 jaar;D Energievoorziening;2019;
2012;Mannen;55 tot 75 jaar;D Energievoorziening;2020;
2013;Mannen;55 tot 75 jaar;D Energievoorziening;2021;0.0
2014;Mannen;55 tot 75 jaar;D Energievoorziening;2022;0.0
2015;Mannen;55 tot 75 jaar;D Energievoorziening;2023;0.0
2016;Mannen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2015;0.0
2017;Mannen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2016;0.0
2018;Mannen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2017;
2019;Mannen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2018;
2020;Mannen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2019;0.0
2021;Mannen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2020;0.0
2022;Mannen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2021;
2023;Mannen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2022;
2024;Mannen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2023;0.0
2025;Mannen;55 tot 75 jaar;F Bouwnijverheid;2015;1.3
2026;Mannen;55 tot 75 jaar;F Bouwnijverheid;2016;0.5
2027;Mannen;55 tot 75 jaar;F Bouwnijverheid;2017;0.3
2028;Mannen;55 tot 75 jaar;F Bouwnijverheid;2018;0.3
2029;Mannen;55 tot 75 jaar;F Bouwnijverheid;2019;0.2
2030;Mannen;55 tot 75 jaar;F Bouwnijverheid;2020;0.3
2031;Mannen;55 tot 75 jaar;F Bouwnijverheid;2021;0.1
2032;Mannen;55 tot 75 jaar;F Bouwnijverheid;2022;0.2
2033;Mannen;55 tot 75 jaar;F Bouwnijverheid;2023;0.3
2034;Mannen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2015;1.6
2035;Mannen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2016;1.6
2036;Mannen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2017;0.8
2037;Mannen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2018;1.0
2038;Mannen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2019;1.0
2039;Mannen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2020;1.1
2040;Mannen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2021;0.2
2041;Mannen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2022;0.6
2042;Mannen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2023;0.7
2043;Mannen;55 tot 75 jaar;G-N Commerciële dienstverlening;2015;2.1
2044;Mannen;55 tot 75 jaar;G-N Commerciële dienstverlening;2016;2.3
2045;Mannen;55 tot 75 jaar;G-N Commerciële dienstverlening;2017;1.3
2046;Mannen;55 tot 75 jaar;G-N Commerciële dienstverlening;2018;1.7
2047;Mannen;55 tot 75 jaar;G-N Commerciële dienstverlening;2019;1.5
2048;Mannen;55 tot 75 jaar;G-N Commerciële dienstverlening;2020;1.5
2049;Mannen;55 tot 75 jaar;G-N Commerciële dienstverlening;2021;0.4
2050;Mannen;55 tot 75 jaar;G-N Commerciële dienstverlening;2022;0.8
2051;Mannen;55 tot 75 jaar;G-N Commerciële dienstverlening;2023;1.2
2052;Mannen;55 tot 75 jaar;G Handel;2015;0.7
2053;Mannen;55 tot 75 jaar;G Handel;2016;0.7
2054;Mannen;55 tot 75 jaar;G Handel;2017;0.3
2055;Mannen;55 tot 75 jaar;G Handel;2018;0.3
2056;Mannen;55 tot 75 jaar;G Handel;2019;0.5
2057;Mannen;55 tot 75 jaar;G Handel;2020;0.3
2058;Mannen;55 tot 75 jaar;G Handel;2021;0.1
2059;Mannen;55 tot 75 jaar;G Handel;2022;0.3
2060;Mannen;55 tot 75 jaar;G Handel;2023;0.4
2061;Mannen;55 tot 75 jaar;H Vervoer en opslag;2015;0.8
2062;Mannen;55 tot 75 jaar;H Vervoer en opslag;2016;0.9
2063;Mannen;55 tot 75 jaar;H Vervoer en opslag;2017;0.5
2064;Mannen;55 tot 75 jaar;H Vervoer en opslag;2018;0.7
2065;Mannen;55 tot 75 jaar;H Vervoer en opslag;2019;0.5
2066;Mannen;55 tot 75 jaar;H Vervoer en opslag;2020;0.7
2067;Mannen;55 tot 75 jaar;H Vervoer en opslag;2021;0.1
2068;Mannen;55 tot 75 jaar;H Vervoer en opslag;2022;0.2
2069;Mannen;55 tot 75 jaar;H Vervoer en opslag;2023;0.3
2070;Mannen;55 tot 75 jaar;I Horeca;2015;0.1
2071;Mannen;55 tot 75 jaar;I Horeca;2016;0.0
2072;Mannen;55 tot 75 jaar;I Horeca;2017;0.1
2073;Mannen;55 tot 75 jaar;I Horeca;2018;0.0
2074;Mannen;55 tot 75 jaar;I Horeca;2019;0.0
2075;Mannen;55 tot 75 jaar;I Horeca;2020;0.1
2076;Mannen;55 tot 75 jaar;I Horeca;2021;0.0
2077;Mannen;55 tot 75 jaar;I Horeca;2022;0.1
2078;Mannen;55 tot 75 jaar;I Horeca;2023;0.1
2079;Mannen;55 tot 75 jaar;J Informatie en communicatie;2015;0.1
2080;Mannen;55 tot 75 jaar;J Informatie en communicatie;2016;0.1
2081;Mannen;55 tot 75 jaar;J Informatie en communicatie;2017;0.1
2082;Mannen;55 tot 75 jaar;J Informatie en communicatie;2018;0.1
2083;Mannen;55 tot 75 jaar;J Informatie en communicatie;2019;0.0
2084;Mannen;55 tot 75 jaar;J Informatie en communicatie;2020;0.0
2085;Mannen;55 tot 75 jaar;J Informatie en communicatie;2021;0.0
2086;Mannen;55 tot 75 jaar;J Informatie en communicatie;2022;0.0
2087;Mannen;55 tot 75 jaar;J Informatie en communicatie;2023;0.0
2088;Mannen;55 tot 75 jaar;K Financiële dienstverlening;2015;0.0
2089;Mannen;55 tot 75 jaar;K Financiële dienstverlening;2016;0.0
2090;Mannen;55 tot 75 jaar;K Financiële dienstverlening;2017;0.0
2091;Mannen;55 tot 75 jaar;K Financiële dienstverlening;2018;0.0
2092;Mannen;55 tot 75 jaar;K Financiële dienstverlening;2019;0.0
2093;Mannen;55 tot 75 jaar;K Financiële dienstverlening;2020;0.0
2094;Mannen;55 tot 75 jaar;K Financiële dienstverlening;2021;0.0
2095;Mannen;55 tot 75 jaar;K Financiële dienstverlening;2022;0.0
2096;Mannen;55 tot 75 jaar;K Financiële dienstverlening;2023;0.0
2097;Mannen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2015;0.0
2098;Mannen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2016;0.0
2099;Mannen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2017;0.0
2100;Mannen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2018;
2101;Mannen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2019;
2102;Mannen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2020;0.0
2103;Mannen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2021;
2104;Mannen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2022;0.0
2105;Mannen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2023;
2106;Mannen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2015;0.4
2107;Mannen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2016;0.6
2108;Mannen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2017;0.4
2109;Mannen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2018;0.5
2110;Mannen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2019;0.5
2111;Mannen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2020;0.3
2112;Mannen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2021;0.1
2113;Mannen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2022;0.2
2114;Mannen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2023;0.4
2115;Mannen;55 tot 75 jaar;M Specialistische zakelijke diensten;2015;0.2
2116;Mannen;55 tot 75 jaar;M Specialistische zakelijke diensten;2016;0.2
2117;Mannen;55 tot 75 jaar;M Specialistische zakelijke diensten;2017;0.1
2118;Mannen;55 tot 75 jaar;M Specialistische zakelijke diensten;2018;0.2
2119;Mannen;55 tot 75 jaar;M Specialistische zakelijke diensten;2019;0.1
2120;Mannen;55 tot 75 jaar;M Specialistische zakelijke diensten;2020;0.1
2121;Mannen;55 tot 75 jaar;M Specialistische zakelijke diensten;2021;0.0
2122;Mannen;55 tot 75 jaar;M Specialistische zakelijke diensten;2022;0.1
2123;Mannen;55 tot 75 jaar;M Specialistische zakelijke diensten;2023;0.2
2124;Mannen;55 tot 75 jaar;N Verhuur en overige zakelijke diensten;2015;0.2
2125;Mannen;55 tot 75 jaar;N Verhuur en overige zakelijke diensten;2016;0.4
2126;Mannen;55 tot 75 jaar;N Verhuur en overige zakelijke diensten;2017;0.3
2127;Mannen;55 tot 75 jaar;N Verhuur en overige zakelijke diensten;2018;0.4
2128;Mannen;55 tot 75 jaar;N Verhuur en overige zakelijke diensten;2019;0.3
2129;Mannen;55 tot 75 jaar;N Verhuur en overige zakelijke diensten;2020;0.2
2130;Mannen;55 tot 75 jaar;N Verhuur en overige zakelijke diensten;2021;0.1
2131;Mannen;55 tot 75 jaar;N Verhuur en overige zakelijke diensten;2022;0.1
2132;Mannen;55 tot 75 jaar;N Verhuur en overige zakelijke diensten;2023;0.2
2133;Mannen;55 tot 75 jaar;O-U Niet-commerciële dienstverlening;2015;0.2
2134;Mannen;55 tot 75 jaar;O-U Niet-commerciële dienstverlening;2016;0.2
2135;Mannen;55 tot 75 jaar;O-U Niet-commerciële dienstverlening;2017;0.2
2136;Mannen;55 tot 75 jaar;O-U Niet-commerciële dienstverlening;2018;0.3
2137;Mannen;55 tot 75 jaar;O-U Niet-commerciële dienstverlening;2019;0.2
2138;Mannen;55 tot 75 jaar;O-U Niet-commerciële dienstverlening;2020;0.1
2139;Mannen;55 tot 75 jaar;O-U Niet-commerciële dienstverlening;2021;0.1
2140;Mannen;55 tot 75 jaar;O-U Niet-commerciële dienstverlening;2022;0.1
2141;Mannen;55 tot 75 jaar;O-U Niet-commerciële dienstverlening;2023;0.1
2142;Mannen;55 tot 75 jaar;O-Q Overheid en zorg;2015;0.2
2143;Mannen;55 tot 75 jaar;O-Q Overheid en zorg;2016;0.2
2144;Mannen;55 tot 75 jaar;O-Q Overheid en zorg;2017;0.1
2145;Mannen;55 tot 75 jaar;O-Q Overheid en zorg;2018;0.2
2146;Mannen;55 tot 75 jaar;O-Q Overheid en zorg;2019;0.1
2147;Mannen;55 tot 75 jaar;O-Q Overheid en zorg;2020;0.0
2148;Mannen;55 tot 75 jaar;O-Q Overheid en zorg;2021;0.1
2149;Mannen;55 tot 75 jaar;O-Q Overheid en zorg;2022;0.1
2150;Mannen;55 tot 75 jaar;O-Q Overheid en zorg;2023;0.1
2151;Mannen;55 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2015;
2152;Mannen;55 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2016;
2153;Mannen;55 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2017;
2154;Mannen;55 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2018;
2155;Mannen;55 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2019;
2156;Mannen;55 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2020;
2157;Mannen;55 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2021;
2158;Mannen;55 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2022;
2159;Mannen;55 tot 75 jaar;O Openbaar bestuur en overheidsdiensten;2023;
2160;Mannen;55 tot 75 jaar;P Onderwijs;2015;0.1
2161;Mannen;55 tot 75 jaar;P Onderwijs;2016;0.0
2162;Mannen;55 tot 75 jaar;P Onderwijs;2017;0.1
2163;Mannen;55 tot 75 jaar;P Onderwijs;2018;0.0
2164;Mannen;55 tot 75 jaar;P Onderwijs;2019;0.0
2165;Mannen;55 tot 75 jaar;P Onderwijs;2020;0.0
2166;Mannen;55 tot 75 jaar;P Onderwijs;2021;0.0
2167;Mannen;55 tot 75 jaar;P Onderwijs;2022;0.0
2168;Mannen;55 tot 75 jaar;P Onderwijs;2023;0.0
2169;Mannen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2015;0.1
2170;Mannen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2016;0.2
2171;Mannen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2017;0.1
2172;Mannen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2018;0.2
2173;Mannen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2019;0.1
2174;Mannen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2020;0.0
2175;Mannen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2021;0.0
2176;Mannen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2022;0.1
2177;Mannen;55 tot 75 jaar;Q Gezondheids- en welzijnszorg;2023;0.1
2178;Mannen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2015;0.0
2179;Mannen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2016;0.0
2180;Mannen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2017;0.0
2181;Mannen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2018;0.0
2182;Mannen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2019;0.0
2183;Mannen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2020;0.0
2184;Mannen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2021;0.0
2185;Mannen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2022;0.0
2186;Mannen;55 tot 75 jaar;R-U Cultuur, recreatie, overige diensten;2023;0.0
