ID;Arbeidspositie;ArbeidspositieVoorgaandePeriode;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
5425;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;1175.0
5426;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;1152.0
5427;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;1148.0
5428;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;1145.0
5429;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;1133.0
5430;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;1142.0
5431;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;1139.0
5432;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;1162.0
5433;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;1187.0
5434;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;1181.0
5435;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;1185.0
5436;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;1149.0
5437;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;1152.0
5438;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;1183.0
5439;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;1196.0
5440;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;1205.0
5441;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;1223.0
5442;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;1233.0
5443;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;1269.0
5444;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;1275.0
5445;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;1262.0
5446;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;1261.0
5447;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;1278.0
5448;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;1307.0
5449;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;1293.0
5450;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;1300.0
5451;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;1316.0
5452;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;1326.0
5453;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;1261.0
5454;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;1185.0
5455;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;1247.0
5456;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;
5457;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;1283.0
5458;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;1280.0
5459;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;1331.0
5460;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;1360.0
5461;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;1367.0
5462;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;1359.0
5463;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;1361.0
5464;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;1395.0
5465;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;1415.0
5466;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;1405.0
5467;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;1411.0
5468;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;1423.0
5469;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;1425.0
5470;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;1410.0
5471;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;1400.0
5472;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;3020.0
5473;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;2989.0
5474;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;2974.0
5475;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;2980.0
5476;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;2949.0
5477;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;2938.0
5478;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;2928.0
5479;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;2945.0
5480;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;2920.0
5481;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;2915.0
5482;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;2924.0
5483;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;2921.0
5484;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;2923.0
5485;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;2917.0
5486;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;2916.0
5487;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;2929.0
5488;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;2910.0
5489;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;2926.0
5490;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;2953.0
5491;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;2954.0
5492;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;2951.0
5493;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;2988.0
5494;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;3024.0
5495;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;3052.0
5496;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;3036.0
5497;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;3044.0
5498;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;3070.0
5499;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;3084.0
5500;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;3074.0
5501;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;3068.0
5502;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;3052.0
5503;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;3037.0
5504;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;
5505;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;3134.0
5506;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;3173.0
5507;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;3186.0
5508;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;3217.0
5509;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;3243.0
5510;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;3262.0
5511;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;3287.0
5512;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;3260.0
5513;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;3275.0
5514;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2023 3e kwartaal;3289.0
5515;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;3288.0
5516;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;3286.0
5517;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;3301.0
5518;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;3313.0
5519;Werkzame beroepsbevolking;Werknemer;Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;3329.0
5520;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;2729.0
5521;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;2727.0
5522;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;2748.0
5523;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;2715.0
5524;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;2694.0
5525;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;2703.0
5526;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;2731.0
5527;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;2741.0
5528;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;2749.0
5529;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;2747.0
5530;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;2767.0
5531;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;2775.0
5532;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;2800.0
5533;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;2825.0
5534;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;2858.0
5535;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;2867.0
5536;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;2888.0
5537;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;2888.0
5538;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;2916.0
5539;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;2928.0
5540;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;2950.0
5541;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;2970.0
5542;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;3002.0
5543;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;3010.0
5544;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;3046.0
5545;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;3072.0
5546;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;3080.0
5547;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;3064.0
5548;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;3077.0
5549;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;3073.0
5550;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;3096.0
5551;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;3064.0
5552;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;
5553;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;3048.0
5554;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;3063.0
5555;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;3059.0
5556;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;3065.0
5557;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;3096.0
5558;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2022 3e kwartaal;3111.0
5559;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2022 4e kwartaal;3092.0
5560;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2023 1e kwartaal;3150.0
5561;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2023 2e kwartaal;3167.0
5562;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2023 3e kwartaal;3170.0
5563;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2023 4e kwartaal;3183.0
5564;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2024 1e kwartaal;3202.0
5565;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2024 2e kwartaal;3189.0
5566;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2024 3e kwartaal;3170.0
5567;Werkzame beroepsbevolking;Werknemer;Leeftijd: 45 tot 75 jaar;2024 4e kwartaal;3158.0
5568;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2013 1e kwartaal;1628.0
5569;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2013 2e kwartaal;1592.0
5570;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2013 3e kwartaal;1535.0
5571;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2013 4e kwartaal;1532.0
5572;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2014 1e kwartaal;1514.0
5573;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2014 2e kwartaal;1508.0
5574;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2014 3e kwartaal;1475.0
5575;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;1516.0
5576;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;1511.0
5577;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;1503.0
5578;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2015 3e kwartaal;1462.0
5579;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2015 4e kwartaal;1478.0
5580;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2016 1e kwartaal;1489.0
5581;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2016 2e kwartaal;1483.0
5582;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2016 3e kwartaal;1464.0
5583;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2016 4e kwartaal;1484.0
5584;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2017 1e kwartaal;1505.0
5585;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2017 2e kwartaal;1480.0
5586;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2017 3e kwartaal;1446.0
5587;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2017 4e kwartaal;1500.0
5588;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2018 1e kwartaal;1535.0
5589;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2018 2e kwartaal;1532.0
5590;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2018 3e kwartaal;1497.0
5591;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2018 4e kwartaal;1538.0
5592;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2019 1e kwartaal;1556.0
5593;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2019 2e kwartaal;1560.0
5594;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2019 3e kwartaal;1508.0
5595;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2019 4e kwartaal;1521.0
5596;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2020 1e kwartaal;1534.0
5597;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2020 2e kwartaal;1469.0
5598;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2020 3e kwartaal;1405.0
5599;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2020 4e kwartaal;1424.0
5600;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;
5601;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;1471.0
5602;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;1414.0
5603;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;1420.0
5604;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;1473.0
5605;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;1491.0
5606;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;1461.0
5607;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;1488.0
5608;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;1546.0
5609;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;1578.0
5610;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;1556.0
5611;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;1595.0
5612;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;1626.0
5613;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;1626.0
5614;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;1559.0
5615;Werkzame beroepsbevolking;Werknemer;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;1564.0
5616;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2013 1e kwartaal;2956.0
5617;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2013 2e kwartaal;2940.0
5618;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2013 3e kwartaal;2958.0
5619;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2013 4e kwartaal;2938.0
5620;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2014 1e kwartaal;2881.0
5621;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2014 2e kwartaal;2884.0
5622;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2014 3e kwartaal;2952.0
5623;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2014 4e kwartaal;2921.0
5624;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2015 1e kwartaal;2906.0
5625;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2015 2e kwartaal;2920.0
5626;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2015 3e kwartaal;2946.0
5627;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2015 4e kwartaal;2924.0
5628;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2016 1e kwartaal;2899.0
5629;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2016 2e kwartaal;2902.0
5630;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2016 3e kwartaal;2954.0
5631;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2016 4e kwartaal;2962.0
5632;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2017 1e kwartaal;2956.0
5633;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2017 2e kwartaal;2971.0
5634;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2017 3e kwartaal;3022.0
5635;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2017 4e kwartaal;3004.0
5636;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2018 1e kwartaal;2966.0
5637;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2018 2e kwartaal;2963.0
5638;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2018 3e kwartaal;3029.0
5639;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2018 4e kwartaal;3006.0
5640;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2019 1e kwartaal;3011.0
5641;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2019 2e kwartaal;3023.0
5642;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2019 3e kwartaal;3064.0
5643;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2019 4e kwartaal;3056.0
5644;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2020 1e kwartaal;3022.0
5645;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2020 2e kwartaal;2998.0
5646;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2020 3e kwartaal;2980.0
5647;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2020 4e kwartaal;2973.0
5648;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2021 1e kwartaal;
5649;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2021 2e kwartaal;2941.0
5650;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2021 3e kwartaal;2993.0
5651;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2021 4e kwartaal;3002.0
5652;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2022 1e kwartaal;2977.0
5653;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2022 2e kwartaal;2995.0
5654;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2022 3e kwartaal;3003.0
5655;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2022 4e kwartaal;2999.0
5656;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2023 1e kwartaal;3016.0
5657;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2023 2e kwartaal;3042.0
5658;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2023 3e kwartaal;3070.0
5659;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2023 4e kwartaal;3034.0
5660;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2024 1e kwartaal;3054.0
5661;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2024 2e kwartaal;3014.0
5662;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2024 3e kwartaal;3014.0
5663;Werkzame beroepsbevolking;Werknemer;2 Havo, vwo, mbo2-4;2024 4e kwartaal;3004.0
5664;Werkzame beroepsbevolking;Werknemer;3 Hbo, wo;2013 1e kwartaal;2244.0
