ID;Geslacht;Leeftijd;Onderwijsniveau;Onderwijsvolgend;Onderwijskenmerken;Perioden;DeelnemersLevenLangOntwikkelen_1
5789;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren minder dan 7 uur per week;2023;4
5790;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren 7 tot 13 uur per week;2021;2
5791;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren 7 tot 13 uur per week;2022;1
5792;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren 7 tot 13 uur per week;2023;1
5793;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren 13 tot 19 uur per week;2021;0
5794;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren 13 tot 19 uur per week;2022;0
5795;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren 13 tot 19 uur per week;2023;1
5796;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren 19 tot 25 uur per week;2021;0
5797;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren 19 tot 25 uur per week;2022;0
5798;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren 19 tot 25 uur per week;2023;0
5799;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren 25 of meer uur per week;2021;0
5800;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren 25 of meer uur per week;2022;0
5801;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren 25 of meer uur per week;2023;0
5802;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren onbekend;2021;2
5803;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren onbekend;2022;1
5804;Totaal mannen en vrouwen;25 tot 65 jaar;Weet niet of onbekend;Volgt niet-formeel onderwijs;Lesuren onbekend;2023;1
5805;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Totaal personen;2021;807
5806;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Totaal personen;2022;801
5807;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Totaal personen;2023;793
5808;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Volgt bekostigd onderwijs;2021;207
5809;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Volgt bekostigd onderwijs;2022;221
5810;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Volgt bekostigd onderwijs;2023;223
5811;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Volgt niet-bekostigd onderwijs;2021;600
5812;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Volgt niet-bekostigd onderwijs;2022;580
5813;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Volgt niet-bekostigd onderwijs;2023;570
5814;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Volgt onderwijs, bekostiging onbekend;2021;0
5815;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Volgt onderwijs, bekostiging onbekend;2022;0
5816;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Volgt onderwijs, bekostiging onbekend;2023;0
5817;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 1 week of korter;2021;133
5818;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 1 week of korter;2022;112
5819;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 1 week of korter;2023;115
5820;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 1 week tot 6 maanden;2021;191
5821;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 1 week tot 6 maanden;2022;180
5822;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 1 week tot 6 maanden;2023;163
5823;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 1 tot 4 weken;2021;55
5824;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 1 tot 4 weken;2022;48
5825;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 1 tot 4 weken;2023;44
5826;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 1 tot 3 maanden;2021;85
5827;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 1 tot 3 maanden;2022;77
5828;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 1 tot 3 maanden;2023;71
5829;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 3 tot 6 maanden;2021;52
5830;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 3 tot 6 maanden;2022;56
5831;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 3 tot 6 maanden;2023;47
5832;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 6 tot 12 maanden;2021;71
5833;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 6 tot 12 maanden;2022;74
5834;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 6 tot 12 maanden;2023;84
5835;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 12 maanden of langer;2021;359
5836;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 12 maanden of langer;2022;368
5837;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 12 maanden of langer;2023;364
5838;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 1 tot 2 jaar;2021;89
5839;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 1 tot 2 jaar;2022;91
5840;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 1 tot 2 jaar;2023;96
5841;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 2 tot 3 jaar;2021;50
5842;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 2 tot 3 jaar;2022;52
5843;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur 2 tot 3 jaar;2023;52
5844;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur langer dan 3 jaar;2021;220
5845;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur langer dan 3 jaar;2022;225
5846;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur langer dan 3 jaar;2023;216
5847;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur onbekend;2021;53
5848;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur onbekend;2022;68
5849;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Opleidingsduur onbekend;2023;67
5850;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niv: Basisonderwijs, vmbo, mbo;2021;21
5851;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niv: Basisonderwijs, vmbo, mbo;2022;17
5852;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niv: Basisonderwijs, vmbo, mbo;2023;20
5853;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niveau: 11 Basisonderwijs;2021;10
5854;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niveau: 11 Basisonderwijs;2022;8
5855;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niveau: 11 Basisonderwijs;2023;11
5856;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niveau: 12 Vmbo, mbo1, ...;2021;11
5857;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niveau: 12 Vmbo, mbo1, ...;2022;8
5858;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niveau: 12 Vmbo, mbo1, ...;2023;9
5859;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niv: Havo, vwo, mbo2-4;2021;113
5860;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niv: Havo, vwo, mbo2-4;2022;119
5861;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niv: Havo, vwo, mbo2-4;2023;125
5862;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2021;113
5863;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2022;119
5864;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2023;125
5865;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niv: Hbo, wo;2021;251
5866;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niv: Hbo, wo;2022;266
5867;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niv: Hbo, wo;2023;260
5868;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niveau: 31 Hbo-, wo-bachelor;2021;143
5869;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niveau: 31 Hbo-, wo-bachelor;2022;151
5870;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niveau: 31 Hbo-, wo-bachelor;2023;151
5871;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niveau: 32 Hbo-, wo-master;2021;107
5872;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niveau: 32 Hbo-, wo-master;2022;115
5873;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act.ond.niveau: 32 Hbo-, wo-master;2023;109
5874;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Actueel onderwijsniveau: onbekend;2021;3
5875;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Actueel onderwijsniveau: onbekend;2022;2
5876;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Actueel onderwijsniveau: onbekend;2023;2
5877;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act. ond. niveau: niet van toepassing;2021;324
5878;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act. ond. niveau: niet van toepassing;2022;291
5879;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Act. ond. niveau: niet van toepassing;2023;278
5880;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;00 Algemeen;2021;49
5881;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;00 Algemeen;2022;51
5882;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;00 Algemeen;2023;54
5883;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;01 Onderwijs;2021;58
5884;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;01 Onderwijs;2022;61
5885;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;01 Onderwijs;2023;55
5886;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;02 Vormgeving, kunst, talen en gesch...;2021;65
5887;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;02 Vormgeving, kunst, talen en gesch...;2022;67
5888;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;02 Vormgeving, kunst, talen en gesch...;2023;69
5889;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;03 Journalistiek, gedrag en maatschappij;2021;36
5890;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;03 Journalistiek, gedrag en maatschappij;2022;39
5891;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;03 Journalistiek, gedrag en maatschappij;2023;38
5892;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;04 Recht, administratie, handel en za...;2021;202
5893;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;04 Recht, administratie, handel en za...;2022;197
5894;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;04 Recht, administratie, handel en za...;2023;181
5895;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;05 Wiskunde, natuurwetenschappen;2021;20
5896;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;05 Wiskunde, natuurwetenschappen;2022;20
5897;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;05 Wiskunde, natuurwetenschappen;2023;21
5898;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;06 Informatica;2021;71
5899;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;06 Informatica;2022;70
5900;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;06 Informatica;2023;67
5901;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;07 Techniek, industrie en bouwkunde;2021;67
5902;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;07 Techniek, industrie en bouwkunde;2022;66
5903;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;07 Techniek, industrie en bouwkunde;2023;68
5904;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;08 Landbouw, diergeneeskunde en -verz...;2021;9
5905;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;08 Landbouw, diergeneeskunde en -verz...;2022;10
5906;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;08 Landbouw, diergeneeskunde en -verz...;2023;10
5907;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;09 Gezondheidszorg en welzijn;2021;123
5908;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;09 Gezondheidszorg en welzijn;2022;131
5909;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;09 Gezondheidszorg en welzijn;2023;129
5910;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;10 Dienstverlening;2021;75
5911;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;10 Dienstverlening;2022;61
5912;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;10 Dienstverlening;2023;67
5913;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Onderwijsrichting onbekend;2021;32
5914;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Onderwijsrichting onbekend;2022;28
5915;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Onderwijsrichting onbekend;2023;33
5916;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren minder dan 7 uur per week;2021;320
5917;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren minder dan 7 uur per week;2022;287
5918;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren minder dan 7 uur per week;2023;280
5919;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren 7 tot 13 uur per week;2021;162
5920;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren 7 tot 13 uur per week;2022;161
5921;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren 7 tot 13 uur per week;2023;165
5922;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren 13 tot 19 uur per week;2021;53
5923;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren 13 tot 19 uur per week;2022;54
5924;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren 13 tot 19 uur per week;2023;54
5925;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren 19 tot 25 uur per week;2021;52
5926;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren 19 tot 25 uur per week;2022;55
5927;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren 19 tot 25 uur per week;2023;54
5928;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren 25 of meer uur per week;2021;132
5929;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren 25 of meer uur per week;2022;144
5930;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren 25 of meer uur per week;2023;143
5931;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren onbekend;2021;89
5932;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren onbekend;2022;99
5933;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Totaal;Lesuren onbekend;2023;98
5934;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Totaal personen;2021;388
5935;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Totaal personen;2022;403
5936;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Totaal personen;2023;406
5937;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Volgt bekostigd onderwijs;2021;207
5938;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Volgt bekostigd onderwijs;2022;221
5939;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Volgt bekostigd onderwijs;2023;223
5940;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Volgt niet-bekostigd onderwijs;2021;181
5941;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Volgt niet-bekostigd onderwijs;2022;182
5942;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Volgt niet-bekostigd onderwijs;2023;183
5943;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Volgt onderwijs, bekostiging onbekend;2021;0
5944;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Volgt onderwijs, bekostiging onbekend;2022;0
5945;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Volgt onderwijs, bekostiging onbekend;2023;0
5946;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 1 week of korter;2021;0
5947;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 1 week of korter;2022;0
5948;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 1 week of korter;2023;0
5949;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 1 week tot 6 maanden;2021;0
5950;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 1 week tot 6 maanden;2022;0
5951;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 1 week tot 6 maanden;2023;0
5952;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 1 tot 4 weken;2021;0
5953;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 1 tot 4 weken;2022;0
5954;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 1 tot 4 weken;2023;0
5955;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 1 tot 3 maanden;2021;0
5956;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 1 tot 3 maanden;2022;0
5957;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 1 tot 3 maanden;2023;0
5958;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 3 tot 6 maanden;2021;0
5959;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 3 tot 6 maanden;2022;0
5960;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 3 tot 6 maanden;2023;0
5961;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 6 tot 12 maanden;2021;14
5962;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 6 tot 12 maanden;2022;16
5963;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 6 tot 12 maanden;2023;22
5964;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 12 maanden of langer;2021;359
5965;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 12 maanden of langer;2022;368
5966;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 12 maanden of langer;2023;364
5967;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 1 tot 2 jaar;2021;89
5968;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 1 tot 2 jaar;2022;91
5969;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 1 tot 2 jaar;2023;96
5970;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 2 tot 3 jaar;2021;50
5971;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 2 tot 3 jaar;2022;52
5972;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur 2 tot 3 jaar;2023;52
5973;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur langer dan 3 jaar;2021;220
5974;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur langer dan 3 jaar;2022;225
5975;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur langer dan 3 jaar;2023;216
5976;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur onbekend;2021;15
5977;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur onbekend;2022;19
5978;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Opleidingsduur onbekend;2023;21
5979;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2021;21
5980;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2022;17
5981;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2023;20
5982;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2021;10
5983;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2022;8
5984;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2023;11
5985;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2021;11
5986;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2022;8
5987;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2023;9
5988;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2021;113
5989;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal;Volgt formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2022;119
