ID;Besteding;CPIReeksen;Perioden;Prijsindexcijfers_1;Maandmutatie_2;Jaarmutatie_3;Wegingscoefficienten_4
2493;9   Recreatie en cultuur;CPI alle huishoudens;1998 november;102.2;0.2;0.9;11329
2494;9   Recreatie en cultuur;CPI alle huishoudens;1998 december;102.5;0.3;1.0;11329
2495;9   Recreatie en cultuur;CPI alle huishoudens;1998;102.1;;1.0;11329
2496;9   Recreatie en cultuur;CPI alle huishoudens;1999 januari;103.2;0.7;1.0;11329
2497;9   Recreatie en cultuur;CPI alle huishoudens;1999 februari;103.3;0.1;1.1;11329
2498;9   Recreatie en cultuur;CPI alle huishoudens;1999 maart;103.1;-0.2;1.2;11329
2499;9   Recreatie en cultuur;CPI alle huishoudens;1999 april;103.5;0.4;1.1;11329
2500;9   Recreatie en cultuur;CPI alle huishoudens;1999 mei;103.5;0.0;1.4;11329
2501;9   Recreatie en cultuur;CPI alle huishoudens;1999 juni;103.5;0.0;1.5;11329
2502;9   Recreatie en cultuur;CPI alle huishoudens;1999 juli;103.3;-0.2;1.5;11329
2503;9   Recreatie en cultuur;CPI alle huishoudens;1999 augustus;103.5;0.2;1.3;11329
2504;9   Recreatie en cultuur;CPI alle huishoudens;1999 september;103.2;-0.3;1.4;11329
2505;9   Recreatie en cultuur;CPI alle huishoudens;1999 oktober;103.5;0.3;1.5;11329
2506;9   Recreatie en cultuur;CPI alle huishoudens;1999 november;103.7;0.2;1.5;11329
2507;9   Recreatie en cultuur;CPI alle huishoudens;1999 december;104.0;0.3;1.5;11329
2508;9   Recreatie en cultuur;CPI alle huishoudens;1999;103.5;;1.4;11329
2509;9   Recreatie en cultuur;CPI alle huishoudens;2000 januari;105.1;1.1;1.8;11329
2510;9   Recreatie en cultuur;CPI alle huishoudens;2000 februari;105.2;0.1;1.8;11329
2511;9   Recreatie en cultuur;CPI alle huishoudens;2000 maart;104.8;-0.4;1.6;11329
2512;9   Recreatie en cultuur;CPI alle huishoudens;2000 april;106.0;1.1;2.4;11329
2513;9   Recreatie en cultuur;CPI alle huishoudens;2000 mei;106.0;0.0;2.4;11329
2514;9   Recreatie en cultuur;CPI alle huishoudens;2000 juni;105.8;-0.2;2.2;11329
2515;9   Recreatie en cultuur;CPI alle huishoudens;2000 juli;105.7;-0.1;2.3;11329
2516;9   Recreatie en cultuur;CPI alle huishoudens;2000 augustus;105.8;0.1;2.2;11329
2517;9   Recreatie en cultuur;CPI alle huishoudens;2000 september;106.0;0.2;2.7;11329
2518;9   Recreatie en cultuur;CPI alle huishoudens;2000 oktober;106.4;0.4;2.8;11329
2519;9   Recreatie en cultuur;CPI alle huishoudens;2000 november;106.7;0.3;2.9;11329
2520;9   Recreatie en cultuur;CPI alle huishoudens;2000 december;107.2;0.5;3.1;11329
2521;9   Recreatie en cultuur;CPI alle huishoudens;2000;105.9;;2.3;11329
2522;9   Recreatie en cultuur;CPI alle huishoudens;2001 januari;108.7;1.4;3.4;11329
2523;9   Recreatie en cultuur;CPI alle huishoudens;2001 februari;109.1;0.4;3.7;11329
2524;9   Recreatie en cultuur;CPI alle huishoudens;2001 maart;109.3;0.2;4.3;11329
2525;9   Recreatie en cultuur;CPI alle huishoudens;2001 april;111.1;1.6;4.8;11329
2526;9   Recreatie en cultuur;CPI alle huishoudens;2001 mei;111.1;0.0;4.8;11329
2527;9   Recreatie en cultuur;CPI alle huishoudens;2001 juni;110.7;-0.4;4.6;11329
2528;9   Recreatie en cultuur;CPI alle huishoudens;2001 juli;110.7;0.0;4.7;11329
2529;9   Recreatie en cultuur;CPI alle huishoudens;2001 augustus;111.0;0.3;4.9;11329
2530;9   Recreatie en cultuur;CPI alle huishoudens;2001 september;111.6;0.5;5.3;11329
2531;9   Recreatie en cultuur;CPI alle huishoudens;2001 oktober;111.8;0.2;5.1;11329
2532;9   Recreatie en cultuur;CPI alle huishoudens;2001 november;112.0;0.2;5.0;11329
2533;9   Recreatie en cultuur;CPI alle huishoudens;2001 december;112.3;0.3;4.8;11329
2534;9   Recreatie en cultuur;CPI alle huishoudens;2001;110.8;;4.6;11329
2535;9   Recreatie en cultuur;CPI alle huishoudens;2002 januari;114.0;1.5;4.9;11329
2536;9   Recreatie en cultuur;CPI alle huishoudens;2002 februari;114.4;0.4;4.9;11329
2537;9   Recreatie en cultuur;CPI alle huishoudens;2002 maart;114.8;0.3;5.0;11329
2538;9   Recreatie en cultuur;CPI alle huishoudens;2002 april;116.0;1.0;4.4;11329
2539;9   Recreatie en cultuur;CPI alle huishoudens;2002 mei;115.6;-0.3;4.1;11329
2540;9   Recreatie en cultuur;CPI alle huishoudens;2002 juni;115.2;-0.3;4.1;11329
2541;9   Recreatie en cultuur;CPI alle huishoudens;2002 juli;115.0;-0.2;3.9;11329
2542;9   Recreatie en cultuur;CPI alle huishoudens;2002 augustus;114.6;-0.3;3.2;11329
2543;9   Recreatie en cultuur;CPI alle huishoudens;2002 september;115.3;0.6;3.3;11329
2544;9   Recreatie en cultuur;CPI alle huishoudens;2002 oktober;115.6;0.3;3.4;11329
2545;9   Recreatie en cultuur;CPI alle huishoudens;2002 november;115.7;0.1;3.3;11329
2546;9   Recreatie en cultuur;CPI alle huishoudens;2002 december;115.8;0.1;3.1;11329
2547;9   Recreatie en cultuur;CPI alle huishoudens;2002;115.2;;4.0;11329
2548;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1996 januari;100.1;;;11047
2549;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1996 februari;100.2;0.1;;11047
2550;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1996 maart;100.2;0.0;;11047
2551;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1996 april;101.1;0.9;;11047
2552;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1996 mei;100.5;-0.6;;11047
2553;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1996 juni;99.9;-0.6;;11047
2554;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1996 juli;100.4;0.5;;11047
2555;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1996 augustus;99.8;-0.6;;11047
2556;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1996 september;99.4;-0.4;;11047
2557;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1996 oktober;99.6;0.2;;11047
2558;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1996 november;99.8;0.2;;11047
2559;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1996 december;100.0;0.2;;11047
2560;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1996;100.1;;;11047
2561;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1997 januari;100.7;0.7;0.6;11047
2562;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1997 februari;101.0;0.3;0.8;11047
2563;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1997 maart;101.0;0.0;0.8;11047
2564;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1997 april;101.5;0.5;0.4;11047
2565;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1997 mei;101.6;0.1;1.1;11047
2566;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1997 juni;101.0;-0.6;1.1;11047
2567;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1997 juli;101.0;0.0;0.6;11047
2568;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1997 augustus;101.0;0.0;1.2;11047
2569;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1997 september;101.2;0.2;1.8;11047
2570;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1997 oktober;101.4;0.2;1.8;11047
2571;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1997 november;101.4;0.0;1.6;11047
2572;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1997 december;101.7;0.3;1.7;11047
2573;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1997;101.2;;1.1;11047
2574;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1998 januari;102.4;0.7;1.7;11047
2575;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1998 februari;102.3;-0.1;1.3;11047
2576;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1998 maart;102.0;-0.3;1.0;11047
2577;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1998 april;102.5;0.5;1.0;11047
2578;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1998 mei;102.1;-0.4;0.5;11047
2579;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1998 juni;102.0;-0.1;1.0;11047
2580;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1998 juli;101.9;-0.1;0.9;11047
2581;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1998 augustus;102.3;0.4;1.3;11047
2582;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1998 september;101.9;-0.4;0.7;11047
2583;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1998 oktober;102.1;0.2;0.7;11047
2584;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1998 november;102.3;0.2;0.9;11047
2585;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1998 december;102.6;0.3;0.9;11047
2586;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1998;102.2;;1.0;11047
2587;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1999 januari;103.3;0.7;0.9;11047
2588;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1999 februari;103.4;0.1;1.1;11047
2589;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1999 maart;103.2;-0.2;1.2;11047
2590;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1999 april;103.7;0.5;1.2;11047
2591;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1999 mei;103.6;-0.1;1.5;11047
2592;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1999 juni;103.7;0.1;1.7;11047
2593;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1999 juli;103.5;-0.2;1.6;11047
2594;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1999 augustus;103.6;0.1;1.3;11047
2595;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1999 september;103.3;-0.3;1.4;11047
2596;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1999 oktober;103.7;0.4;1.6;11047
2597;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1999 november;103.8;0.1;1.5;11047
2598;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1999 december;104.1;0.3;1.5;11047
2599;9   Recreatie en cultuur;CPI werknemers met laag inkomen;1999;103.6;;1.4;11047
2600;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2000 januari;105.2;1.1;1.8;11047
2601;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2000 februari;105.3;0.1;1.8;11047
2602;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2000 maart;104.8;-0.5;1.6;11047
2603;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2000 april;106.0;1.1;2.2;11047
2604;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2000 mei;106.0;0.0;2.3;11047
2605;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2000 juni;105.9;-0.1;2.1;11047
2606;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2000 juli;105.7;-0.2;2.1;11047
2607;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2000 augustus;105.8;0.1;2.1;11047
2608;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2000 september;106.0;0.2;2.6;11047
2609;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2000 oktober;106.4;0.4;2.6;11047
2610;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2000 november;106.8;0.4;2.9;11047
2611;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2000 december;107.2;0.4;3.0;11047
2612;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2000;105.9;;2.2;11047
2613;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2001 januari;108.8;1.5;3.4;11047
2614;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2001 februari;109.2;0.4;3.7;11047
2615;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2001 maart;109.5;0.3;4.5;11047
2616;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2001 april;111.2;1.6;4.9;11047
2617;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2001 mei;111.1;-0.1;4.8;11047
2618;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2001 juni;110.8;-0.3;4.6;11047
2619;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2001 juli;110.8;0.0;4.8;11047
2620;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2001 augustus;111.0;0.2;4.9;11047
2621;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2001 september;111.7;0.6;5.4;11047
2622;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2001 oktober;111.9;0.2;5.2;11047
2623;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2001 november;112.1;0.2;5.0;11047
2624;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2001 december;112.4;0.3;4.9;11047
2625;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2001;110.9;;4.7;11047
2626;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2002 januari;114.0;1.4;4.8;11047
2627;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2002 februari;114.4;0.4;4.8;11047
2628;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2002 maart;114.8;0.3;4.8;11047
2629;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2002 april;116.1;1.1;4.4;11047
2630;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2002 mei;115.6;-0.4;4.1;11047
2631;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2002 juni;115.2;-0.3;4.0;11047
2632;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2002 juli;115.0;-0.2;3.8;11047
2633;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2002 augustus;114.6;-0.3;3.2;11047
2634;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2002 september;115.4;0.7;3.3;11047
2635;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2002 oktober;115.6;0.2;3.3;11047
2636;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2002 november;115.8;0.2;3.3;11047
2637;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2002 december;115.8;0.0;3.0;11047
2638;9   Recreatie en cultuur;CPI werknemers met laag inkomen;2002;115.2;;3.9;11047
2639;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1996 januari;100.0;;;13075
2640;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1996 februari;100.1;0.1;;13075
2641;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1996 maart;100.1;0.0;;13075
2642;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1996 april;101.0;0.9;;13075
2643;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1996 mei;100.2;-0.8;;13075
2644;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1996 juni;99.6;-0.6;;13075
2645;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1996 juli;100.1;0.5;;13075
2646;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1996 augustus;99.5;-0.6;;13075
2647;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1996 september;99.1;-0.4;;13075
2648;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1996 oktober;99.3;0.2;;13075
2649;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1996 november;99.5;0.2;;13075
2650;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1996 december;99.6;0.1;;13075
2651;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1996;99.8;;;13075
2652;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1997 januari;100.2;0.6;0.2;13075
2653;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1997 februari;100.5;0.3;0.4;13075
2654;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1997 maart;100.5;0.0;0.4;13075
2655;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1997 april;101.1;0.6;0.1;13075
2656;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1997 mei;101.1;0.0;0.9;13075
2657;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1997 juni;100.6;-0.5;1.0;13075
2658;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1997 juli;100.6;0.0;0.5;13075
2659;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1997 augustus;100.6;0.0;1.1;13075
2660;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1997 september;100.7;0.1;1.6;13075
2661;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1997 oktober;100.9;0.2;1.6;13075
2662;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1997 november;100.7;-0.2;1.2;13075
2663;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1997 december;101.0;0.3;1.4;13075
2664;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1997;100.7;;0.9;13075
2665;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1998 januari;101.5;0.5;1.3;13075
2666;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1998 februari;101.4;-0.1;0.9;13075
2667;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1998 maart;101.2;-0.2;0.7;13075
2668;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1998 april;101.7;0.5;0.6;13075
2669;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1998 mei;101.4;-0.3;0.3;13075
2670;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1998 juni;101.3;-0.1;0.7;13075
2671;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1998 juli;101.1;-0.2;0.5;13075
2672;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1998 augustus;101.5;0.4;0.9;13075
2673;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1998 september;101.0;-0.5;0.3;13075
2674;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1998 oktober;101.2;0.2;0.3;13075
2675;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1998 november;101.3;0.1;0.6;13075
2676;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1998 december;101.5;0.2;0.5;13075
2677;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1998;101.3;;0.6;13075
2678;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1999 januari;102.2;0.7;0.7;13075
2679;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1999 februari;102.3;0.1;0.9;13075
2680;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1999 maart;102.1;-0.2;0.9;13075
2681;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1999 april;102.5;0.4;0.8;13075
2682;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1999 mei;102.6;0.1;1.2;13075
2683;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1999 juni;102.6;0.0;1.3;13075
2684;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1999 juli;102.4;-0.2;1.3;13075
2685;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1999 augustus;102.5;0.1;1.0;13075
2686;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1999 september;102.2;-0.3;1.2;13075
2687;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1999 oktober;102.5;0.3;1.3;13075
2688;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1999 november;102.6;0.1;1.3;13075
2689;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1999 december;102.9;0.3;1.4;13075
2690;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;1999;102.4;;1.1;13075
2691;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2000 januari;103.9;1.0;1.7;13075
2692;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2000 februari;104.1;0.2;1.8;13075
2693;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2000 maart;103.7;-0.4;1.6;13075
2694;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2000 april;104.9;1.2;2.3;13075
2695;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2000 mei;104.8;-0.1;2.1;13075
2696;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2000 juni;104.7;-0.1;2.0;13075
2697;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2000 juli;104.6;-0.1;2.1;13075
2698;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2000 augustus;104.7;0.1;2.1;13075
2699;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2000 september;104.9;0.2;2.6;13075
2700;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2000 oktober;105.2;0.3;2.6;13075
2701;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2000 november;105.5;0.3;2.8;13075
2702;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2000 december;105.9;0.4;2.9;13075
2703;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2000;104.8;;2.3;13075
2704;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2001 januari;107.4;1.4;3.4;13075
2705;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2001 februari;107.7;0.3;3.5;13075
2706;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2001 maart;108.0;0.3;4.1;13075
2707;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2001 april;110.0;1.9;4.9;13075
2708;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2001 mei;109.8;-0.2;4.8;13075
2709;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2001 juni;109.5;-0.3;4.6;13075
2710;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2001 juli;109.6;0.1;4.8;13075
2711;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2001 augustus;109.8;0.2;4.9;13075
2712;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2001 september;110.4;0.5;5.2;13075
2713;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2001 oktober;110.6;0.2;5.1;13075
2714;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2001 november;110.7;0.1;4.9;13075
2715;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2001 december;111.1;0.4;4.9;13075
2716;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2001;109.6;;4.6;13075
2717;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2002 januari;112.5;1.3;4.7;13075
2718;9   Recreatie en cultuur;CPI werknemers met hoog inkomen;2002 februari;112.9;0.4;4.8;13075
