ID;Geslacht;Niveau;Leerweg;Studierichting;Migratieachtergrond;Perioden;GediplomeerdenMbo_1
5427;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Met migratieachtergrond;2018/'19;3839
5428;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Met migratieachtergrond;2019/'20;3770
5429;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Met migratieachtergrond;2020/'21;3733
5430;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Westerse migratieachtergrond;2015/'16;1439
5431;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Westerse migratieachtergrond;2016/'17;1273
5432;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Westerse migratieachtergrond;2017/'18;1224
5433;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Westerse migratieachtergrond;2018/'19;1023
5434;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Westerse migratieachtergrond;2019/'20;1043
5435;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Westerse migratieachtergrond;2020/'21;1004
5436;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Niet-westerse migratieachtergrond;2015/'16;4242
5437;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Niet-westerse migratieachtergrond;2016/'17;3571
5438;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Niet-westerse migratieachtergrond;2017/'18;3131
5439;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Niet-westerse migratieachtergrond;2018/'19;2816
5440;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Niet-westerse migratieachtergrond;2019/'20;2727
5441;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Niet-westerse migratieachtergrond;2020/'21;2729
5442;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Turkije;2015/'16;804
5443;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Turkije;2016/'17;643
5444;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Turkije;2017/'18;666
5445;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Turkije;2018/'19;620
5446;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Turkije;2019/'20;550
5447;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Turkije;2020/'21;500
5448;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Marokko;2015/'16;573
5449;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Marokko;2016/'17;505
5450;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Marokko;2017/'18;411
5451;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Marokko;2018/'19;427
5452;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Marokko;2019/'20;353
5453;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Marokko;2020/'21;389
5454;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Suriname;2015/'16;669
5455;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Suriname;2016/'17;599
5456;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Suriname;2017/'18;551
5457;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Suriname;2018/'19;450
5458;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Suriname;2019/'20;471
5459;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Suriname;2020/'21;369
5460;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;(voormalige) Nederlandse Antillen, Aruba;2015/'16;488
5461;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;(voormalige) Nederlandse Antillen, Aruba;2016/'17;432
5462;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;(voormalige) Nederlandse Antillen, Aruba;2017/'18;372
5463;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;(voormalige) Nederlandse Antillen, Aruba;2018/'19;305
5464;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;(voormalige) Nederlandse Antillen, Aruba;2019/'20;297
5465;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;(voormalige) Nederlandse Antillen, Aruba;2020/'21;294
5466;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Overige niet-westerse migratieachterg...;2015/'16;1708
5467;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Overige niet-westerse migratieachterg...;2016/'17;1392
5468;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Overige niet-westerse migratieachterg...;2017/'18;1131
5469;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Overige niet-westerse migratieachterg...;2018/'19;1014
5470;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Overige niet-westerse migratieachterg...;2019/'20;1056
5471;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Overige niet-westerse migratieachterg...;2020/'21;1177
5472;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Onbekende migratieachtergrond;2015/'16;9
5473;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Onbekende migratieachtergrond;2016/'17;22
5474;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Onbekende migratieachtergrond;2017/'18;8
5475;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Onbekende migratieachtergrond;2018/'19;6
5476;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Onbekende migratieachtergrond;2019/'20;10
5477;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector techniek;Onbekende migratieachtergrond;2020/'21;7
5478;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Totaal;2015/'16;33257
5479;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Totaal;2016/'17;33029
5480;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Totaal;2017/'18;33074
5481;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Totaal;2018/'19;32077
5482;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Totaal;2019/'20;31381
5483;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Totaal;2020/'21;31985
5484;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Nederlandse achtergrond;2015/'16;24832
5485;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Nederlandse achtergrond;2016/'17;24506
5486;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Nederlandse achtergrond;2017/'18;24090
5487;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Nederlandse achtergrond;2018/'19;23250
5488;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Nederlandse achtergrond;2019/'20;22319
5489;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Nederlandse achtergrond;2020/'21;22128
5490;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Met migratieachtergrond;2015/'16;8421
5491;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Met migratieachtergrond;2016/'17;8516
5492;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Met migratieachtergrond;2017/'18;8977
5493;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Met migratieachtergrond;2018/'19;8823
5494;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Met migratieachtergrond;2019/'20;9057
5495;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Met migratieachtergrond;2020/'21;9855
5496;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Westerse migratieachtergrond;2015/'16;1623
5497;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Westerse migratieachtergrond;2016/'17;1544
5498;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Westerse migratieachtergrond;2017/'18;1579
5499;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Westerse migratieachtergrond;2018/'19;1516
5500;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Westerse migratieachtergrond;2019/'20;1456
5501;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Westerse migratieachtergrond;2020/'21;1484
5502;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Niet-westerse migratieachtergrond;2015/'16;6798
5503;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Niet-westerse migratieachtergrond;2016/'17;6972
5504;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Niet-westerse migratieachtergrond;2017/'18;7398
5505;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Niet-westerse migratieachtergrond;2018/'19;7307
5506;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Niet-westerse migratieachtergrond;2019/'20;7601
5507;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Niet-westerse migratieachtergrond;2020/'21;8371
5508;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Turkije;2015/'16;1592
5509;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Turkije;2016/'17;1605
5510;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Turkije;2017/'18;1632
5511;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Turkije;2018/'19;1610
5512;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Turkije;2019/'20;1671
5513;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Turkije;2020/'21;1632
5514;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Marokko;2015/'16;1544
5515;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Marokko;2016/'17;1513
5516;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Marokko;2017/'18;1714
5517;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Marokko;2018/'19;1686
5518;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Marokko;2019/'20;1684
5519;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Marokko;2020/'21;1888
5520;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Suriname;2015/'16;1016
5521;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Suriname;2016/'17;994
5522;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Suriname;2017/'18;1096
5523;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Suriname;2018/'19;1026
5524;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Suriname;2019/'20;909
5525;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Suriname;2020/'21;947
5526;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2015/'16;755
5527;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2016/'17;757
5528;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2017/'18;753
5529;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2018/'19;704
5530;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2019/'20;761
5531;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2020/'21;747
5532;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Overige niet-westerse migratieachterg...;2015/'16;1891
5533;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Overige niet-westerse migratieachterg...;2016/'17;2103
5534;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Overige niet-westerse migratieachterg...;2017/'18;2203
5535;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Overige niet-westerse migratieachterg...;2018/'19;2281
5536;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Overige niet-westerse migratieachterg...;2019/'20;2576
5537;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Overige niet-westerse migratieachterg...;2020/'21;3157
5538;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Onbekende migratieachtergrond;2015/'16;4
5539;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Onbekende migratieachtergrond;2016/'17;7
5540;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Onbekende migratieachtergrond;2017/'18;7
5541;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Onbekende migratieachtergrond;2018/'19;4
5542;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Onbekende migratieachtergrond;2019/'20;5
5543;Totaal mannen en vrouwen;Totaal;Bol totaal;Sector zorg en welzijn;Onbekende migratieachtergrond;2020/'21;2
5544;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Totaal;2015/'16;2829
5545;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Totaal;2016/'17;5332
5546;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Totaal;2017/'18;6759
5547;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Totaal;2018/'19;7897
5548;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Totaal;2019/'20;8314
5549;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Totaal;2020/'21;8413
5550;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Nederlandse achtergrond;2015/'16;788
5551;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Nederlandse achtergrond;2016/'17;1808
5552;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Nederlandse achtergrond;2017/'18;1909
5553;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Nederlandse achtergrond;2018/'19;1946
5554;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Nederlandse achtergrond;2019/'20;2243
5555;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Nederlandse achtergrond;2020/'21;2332
5556;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Met migratieachtergrond;2015/'16;2033
5557;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Met migratieachtergrond;2016/'17;3517
5558;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Met migratieachtergrond;2017/'18;4841
5559;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Met migratieachtergrond;2018/'19;5935
5560;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Met migratieachtergrond;2019/'20;6056
5561;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Met migratieachtergrond;2020/'21;6075
5562;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Westerse migratieachtergrond;2015/'16;256
5563;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Westerse migratieachtergrond;2016/'17;470
5564;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Westerse migratieachtergrond;2017/'18;492
5565;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Westerse migratieachtergrond;2018/'19;410
5566;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Westerse migratieachtergrond;2019/'20;431
5567;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Westerse migratieachtergrond;2020/'21;525
5568;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Niet-westerse migratieachtergrond;2015/'16;1777
5569;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Niet-westerse migratieachtergrond;2016/'17;3047
5570;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Niet-westerse migratieachtergrond;2017/'18;4349
5571;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Niet-westerse migratieachtergrond;2018/'19;5525
5572;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Niet-westerse migratieachtergrond;2019/'20;5625
5573;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Niet-westerse migratieachtergrond;2020/'21;5550
5574;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Turkije;2015/'16;252
5575;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Turkije;2016/'17;412
5576;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Turkije;2017/'18;423
5577;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Turkije;2018/'19;475
5578;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Turkije;2019/'20;416
5579;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Turkije;2020/'21;388
5580;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Marokko;2015/'16;284
5581;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Marokko;2016/'17;398
5582;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Marokko;2017/'18;452
5583;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Marokko;2018/'19;486
5584;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Marokko;2019/'20;424
5585;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Marokko;2020/'21;546
5586;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Suriname;2015/'16;157
5587;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Suriname;2016/'17;245
5588;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Suriname;2017/'18;262
5589;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Suriname;2018/'19;281
5590;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Suriname;2019/'20;296
5591;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Suriname;2020/'21;289
5592;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;(voormalige) Nederlandse Antillen, Aruba;2015/'16;261
5593;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;(voormalige) Nederlandse Antillen, Aruba;2016/'17;315
5594;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;(voormalige) Nederlandse Antillen, Aruba;2017/'18;356
5595;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;(voormalige) Nederlandse Antillen, Aruba;2018/'19;372
5596;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;(voormalige) Nederlandse Antillen, Aruba;2019/'20;402
5597;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;(voormalige) Nederlandse Antillen, Aruba;2020/'21;444
5598;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Overige niet-westerse migratieachterg...;2015/'16;823
5599;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Overige niet-westerse migratieachterg...;2016/'17;1677
5600;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Overige niet-westerse migratieachterg...;2017/'18;2856
5601;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Overige niet-westerse migratieachterg...;2018/'19;3911
5602;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Overige niet-westerse migratieachterg...;2019/'20;4087
5603;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Overige niet-westerse migratieachterg...;2020/'21;3883
5604;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Onbekende migratieachtergrond;2015/'16;8
5605;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Onbekende migratieachtergrond;2016/'17;7
5606;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Onbekende migratieachtergrond;2017/'18;9
5607;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Onbekende migratieachtergrond;2018/'19;16
5608;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Onbekende migratieachtergrond;2019/'20;15
5609;Totaal mannen en vrouwen;Totaal;Bol totaal;Combinatie van sectoren;Onbekende migratieachtergrond;2020/'21;6
5610;Totaal mannen en vrouwen;Totaal;Bol totaal;79000 Bouw en infra;Totaal;2015/'16;1686
5611;Totaal mannen en vrouwen;Totaal;Bol totaal;79000 Bouw en infra;Totaal;2016/'17;1279
5612;Totaal mannen en vrouwen;Totaal;Bol totaal;79000 Bouw en infra;Totaal;2017/'18;1214
5613;Totaal mannen en vrouwen;Totaal;Bol totaal;79000 Bouw en infra;Totaal;2018/'19;1137
5614;Totaal mannen en vrouwen;Totaal;Bol totaal;79000 Bouw en infra;Totaal;2019/'20;1133
5615;Totaal mannen en vrouwen;Totaal;Bol totaal;79000 Bouw en infra;Totaal;2020/'21;1286
5616;Totaal mannen en vrouwen;Totaal;Bol totaal;79000 Bouw en infra;Nederlandse achtergrond;2015/'16;1450
5617;Totaal mannen en vrouwen;Totaal;Bol totaal;79000 Bouw en infra;Nederlandse achtergrond;2016/'17;1082
