ID;EigenaarOfHuurder;Huishoudkenmerken;Woningkenmerken;Marges;Perioden;TevredenheidMetDeHuidigeWoning_1;TevredenheidMetDeHuidigeWoonomgeving_2
5397;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Bovengrens 95%-interval;2018;80.6;81.4
5398;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Bovengrens 95%-interval;2021;82.2;83.3
5399;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Bovengrens 95%-interval;2024;78.4;81.0
5400;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Waarde;2002;;
5401;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Waarde;2006;;
5402;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Waarde;2009;;
5403;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Waarde;2012;89.6;85.6
5404;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Waarde;2015;87.5;82.1
5405;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Waarde;2018;83.7;83.5
5406;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Waarde;2021;85.7;84.7
5407;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Waarde;2024;83.1;83.7
5408;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Ondergrens 95%-interval;2002;;
5409;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Ondergrens 95%-interval;2006;;
5410;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Ondergrens 95%-interval;2009;;
5411;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Ondergrens 95%-interval;2012;88.6;84.5
5412;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Ondergrens 95%-interval;2015;86.4;80.9
5413;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Ondergrens 95%-interval;2018;82.5;82.4
5414;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Ondergrens 95%-interval;2021;84.5;83.4
5415;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Ondergrens 95%-interval;2024;81.8;82.4
5416;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Bovengrens 95%-interval;2002;;
5417;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Bovengrens 95%-interval;2006;;
5418;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Bovengrens 95%-interval;2009;;
5419;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Bovengrens 95%-interval;2012;90.6;86.6
5420;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Bovengrens 95%-interval;2015;88.5;83.3
5421;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Bovengrens 95%-interval;2018;84.8;84.6
5422;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Bovengrens 95%-interval;2021;86.9;85.8
5423;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezinswoningen;Bovengrens 95%-interval;2024;84.3;84.8
5424;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Waarde;2002;;
5425;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Waarde;2006;;
5426;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Waarde;2009;;
5427;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Waarde;2012;94.9;92.2
5428;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Waarde;2015;95.1;91.8
5429;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Waarde;2018;93.1;90.5
5430;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Waarde;2021;93.2;92.0
5431;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Waarde;2024;89.3;90.2
5432;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2002;;
5433;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2006;;
5434;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2009;;
5435;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2012;92.6;89.7
5436;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2015;93.2;89.5
5437;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2018;91.0;88.1
5438;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2021;90.6;89.5
5439;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2024;86.3;87.5
5440;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2002;;
5441;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2006;;
5442;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2009;;
5443;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2012;96.5;94.1
5444;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2015;96.5;93.6
5445;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2018;94.8;92.5
5446;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2021;95.1;94.0
5447;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2024;91.7;92.3
5448;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Waarde;2002;;
5449;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Waarde;2006;;
5450;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Waarde;2009;;
5451;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Waarde;2012;94.2;89.8
5452;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Waarde;2015;92.7;89.9
5453;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Waarde;2018;89.8;89.6
5454;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Waarde;2021;92.3;91.3
5455;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Waarde;2024;90.0;89.8
5456;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2002;;
5457;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2006;;
5458;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2009;;
5459;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2012;91.9;87.2
5460;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2015;90.1;87.2
5461;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2018;87.3;87.2
5462;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2021;89.6;88.5
5463;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2024;87.2;87.0
5464;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2002;;
5465;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2006;;
5466;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2009;;
5467;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2012;95.8;92.0
5468;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2015;94.7;92.1
5469;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2018;91.8;91.6
5470;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2021;94.3;93.4
5471;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2024;92.3;92.0
5472;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Waarde;2002;;
5473;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Waarde;2006;;
5474;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Waarde;2009;;
5475;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Waarde;2012;87.9;84.6
5476;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Waarde;2015;84.3;79.2
5477;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Waarde;2018;79.3;81.3
5478;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Waarde;2021;82.8;81.5
5479;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Waarde;2024;79.7;81.1
5480;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2002;;
5481;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2006;;
5482;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2009;;
5483;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2012;85.4;82.0
5484;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2015;81.5;76.2
5485;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2018;76.4;78.6
5486;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2021;79.8;78.5
5487;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2024;76.6;78.2
5488;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2002;;
5489;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2006;;
5490;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2009;;
5491;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2012;90.0;86.8
5492;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2015;86.7;81.9
5493;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2018;81.9;83.7
5494;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2021;85.4;84.1
5495;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2024;82.4;83.7
5496;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Waarde;2002;;
5497;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Waarde;2006;;
5498;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Waarde;2009;;
5499;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Waarde;2012;87.5;82.9
5500;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Waarde;2015;84.9;77.9
5501;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Waarde;2018;80.7;80.3
5502;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Waarde;2021;82.8;81.9
5503;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Waarde;2024;80.7;81.0
5504;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2002;;
5505;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2006;;
5506;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2009;;
5507;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2012;85.9;81.2
5508;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2015;83.2;76.0
5509;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2018;78.9;78.5
5510;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2021;80.8;79.9
5511;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2024;78.6;79.0
5512;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2002;;
5513;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2006;;
5514;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2009;;
5515;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2012;88.9;84.5
5516;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2015;86.5;79.7
5517;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2018;82.5;82.0
5518;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2021;84.6;83.7
5519;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2024;82.6;82.8
5520;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Waarde;2002;;
5521;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Waarde;2006;;
5522;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Waarde;2009;;
5523;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Waarde;2012;80.3;78.3
5524;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Waarde;2015;78.8;76.4
5525;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Waarde;2018;74.6;76.7
5526;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Waarde;2021;75.8;79.6
5527;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Waarde;2024;70.5;75.8
5528;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2002;;
5529;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2006;;
5530;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2009;;
5531;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2012;78.8;76.7
5532;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2015;77.3;74.8
5533;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2018;72.9;75.1
5534;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2021;73.9;77.9
5535;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2024;68.5;74.0
5536;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2002;;
5537;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2006;;
5538;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2009;;
5539;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2012;81.8;79.8
5540;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2015;80.3;77.9
5541;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2018;76.2;78.3
5542;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2021;77.5;81.2
5543;Totaal;Besteedbaar inkomen: 2e 20%-groep;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2024;72.3;77.5
5544;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Waarde;2002;;
5545;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Waarde;2006;;
5546;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Waarde;2009;;
5547;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Waarde;2012;79.5;78.8
5548;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Waarde;2015;75.6;77.4
5549;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Waarde;2018;69.4;76.1
5550;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Waarde;2021;71.8;78.7
5551;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Waarde;2024;65.6;73.3
5552;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Ondergrens 95%-interval;2002;;
5553;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Ondergrens 95%-interval;2006;;
5554;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Ondergrens 95%-interval;2009;;
5555;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Ondergrens 95%-interval;2012;77.9;77.1
5556;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Ondergrens 95%-interval;2015;73.5;75.4
5557;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Ondergrens 95%-interval;2018;67.1;74.0
5558;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Ondergrens 95%-interval;2021;69.3;76.4
5559;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Ondergrens 95%-interval;2024;63.0;70.8
5560;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Bovengrens 95%-interval;2002;;
5561;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Bovengrens 95%-interval;2006;;
5562;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Bovengrens 95%-interval;2009;;
5563;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Bovengrens 95%-interval;2012;81.0;80.3
5564;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Bovengrens 95%-interval;2015;77.6;79.3
5565;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Bovengrens 95%-interval;2018;71.6;78.1
5566;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Bovengrens 95%-interval;2021;74.2;80.8
5567;Totaal;Besteedbaar inkomen: 2e 20%-groep;Minder dan 75 m²;Bovengrens 95%-interval;2024;68.1;75.6
5568;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Waarde;2002;;
5569;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Waarde;2006;;
5570;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Waarde;2009;;
5571;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Waarde;2012;87.0;82.4
5572;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Waarde;2015;83.0;77.1
5573;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Waarde;2018;79.8;79.2
5574;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Waarde;2021;80.1;81.2
5575;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Waarde;2024;75.3;78.0
5576;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Ondergrens 95%-interval;2002;;
5577;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Ondergrens 95%-interval;2006;;
5578;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Ondergrens 95%-interval;2009;;
5579;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Ondergrens 95%-interval;2012;85.2;80.5
5580;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Ondergrens 95%-interval;2015;81.4;75.3
5581;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Ondergrens 95%-interval;2018;78.1;77.4
5582;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Ondergrens 95%-interval;2021;78.2;79.3
5583;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Ondergrens 95%-interval;2024;73.2;76.1
5584;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Bovengrens 95%-interval;2002;;
5585;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Bovengrens 95%-interval;2006;;
5586;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Bovengrens 95%-interval;2009;;
5587;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Bovengrens 95%-interval;2012;88.5;84.1
5588;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Bovengrens 95%-interval;2015;84.6;78.8
5589;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Bovengrens 95%-interval;2018;81.5;80.8
5590;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Bovengrens 95%-interval;2021;82.0;82.9
5591;Totaal;Besteedbaar inkomen: 2e 20%-groep;75 tot 100 m²;Bovengrens 95%-interval;2024;77.3;79.9
5592;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Waarde;2002;;
5593;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Waarde;2006;;
5594;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Waarde;2009;;
5595;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Waarde;2012;90.0;85.6
5596;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Waarde;2015;88.5;81.7
5597;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Waarde;2018;84.5;83.1
5598;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Waarde;2021;87.0;83.6
5599;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Waarde;2024;86.4;85.3
5600;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Ondergrens 95%-interval;2002;;
5601;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Ondergrens 95%-interval;2006;;
5602;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Ondergrens 95%-interval;2009;;
5603;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Ondergrens 95%-interval;2012;88.4;83.8
5604;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Ondergrens 95%-interval;2015;87.0;80.0
5605;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Ondergrens 95%-interval;2018;82.9;81.6
5606;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Ondergrens 95%-interval;2021;85.4;81.9
5607;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Ondergrens 95%-interval;2024;84.7;83.7
5608;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Bovengrens 95%-interval;2002;;
5609;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Bovengrens 95%-interval;2006;;
5610;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Bovengrens 95%-interval;2009;;
5611;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Bovengrens 95%-interval;2012;91.3;87.1
5612;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Bovengrens 95%-interval;2015;89.8;83.2
5613;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Bovengrens 95%-interval;2018;85.9;84.5
5614;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Bovengrens 95%-interval;2021;88.4;85.1
5615;Totaal;Besteedbaar inkomen: 2e 20%-groep;100 tot 150 m²;Bovengrens 95%-interval;2024;87.9;86.8
