ID;Geslacht;Onderwijssoort;Cluster;Herkomstland;GeboortelandOuders;Regiokenmerken;Perioden;LeerlingenOpSpecialeScholen_1
4571;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Oost-Nederland (LD);2018/'19;
4572;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Oost-Nederland (LD);2019/'20;
4573;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Oost-Nederland (LD);2020/'21;
4574;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Oost-Nederland (LD);2021/'22;
4575;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Oost-Nederland (LD);2022/'23;
4576;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Oost-Nederland (LD);2023/'24;
4577;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Oost-Nederland (LD);2024/'25;
4578;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;West-Nederland (LD);2011/'12;
4579;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;West-Nederland (LD);2012/'13;
4580;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;West-Nederland (LD);2013/'14;
4581;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;West-Nederland (LD);2014/'15;
4582;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;West-Nederland (LD);2015/'16;
4583;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;West-Nederland (LD);2016/'17;
4584;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;West-Nederland (LD);2017/'18;
4585;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;West-Nederland (LD);2018/'19;
4586;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;West-Nederland (LD);2019/'20;
4587;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;West-Nederland (LD);2020/'21;
4588;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;West-Nederland (LD);2021/'22;
4589;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;West-Nederland (LD);2022/'23;
4590;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;West-Nederland (LD);2023/'24;
4591;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;West-Nederland (LD);2024/'25;
4592;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Zuid-Nederland (LD);2011/'12;
4593;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Zuid-Nederland (LD);2012/'13;
4594;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Zuid-Nederland (LD);2013/'14;
4595;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Zuid-Nederland (LD);2014/'15;
4596;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Zuid-Nederland (LD);2015/'16;
4597;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Zuid-Nederland (LD);2016/'17;
4598;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Zuid-Nederland (LD);2017/'18;
4599;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Zuid-Nederland (LD);2018/'19;
4600;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Zuid-Nederland (LD);2019/'20;
4601;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Zuid-Nederland (LD);2020/'21;
4602;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Zuid-Nederland (LD);2021/'22;
4603;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Zuid-Nederland (LD);2022/'23;
4604;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Zuid-Nederland (LD);2023/'24;
4605;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Zuid-Nederland (LD);2024/'25;
4606;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Niet in te delen (LD);2011/'12;
4607;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Niet in te delen (LD);2012/'13;
4608;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Niet in te delen (LD);2013/'14;
4609;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Niet in te delen (LD);2014/'15;
4610;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Niet in te delen (LD);2015/'16;
4611;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Niet in te delen (LD);2016/'17;
4612;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Niet in te delen (LD);2017/'18;
4613;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Niet in te delen (LD);2018/'19;
4614;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Niet in te delen (LD);2019/'20;
4615;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Niet in te delen (LD);2020/'21;
4616;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Niet in te delen (LD);2021/'22;
4617;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Niet in te delen (LD);2022/'23;
4618;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Niet in te delen (LD);2023/'24;
4619;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Niet in te delen (LD);2024/'25;
4620;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Groningen (PV);2011/'12;
4621;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Groningen (PV);2012/'13;
4622;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Groningen (PV);2013/'14;
4623;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Groningen (PV);2014/'15;
4624;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Groningen (PV);2015/'16;
4625;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Groningen (PV);2016/'17;
4626;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Groningen (PV);2017/'18;
4627;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Groningen (PV);2018/'19;
4628;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Groningen (PV);2019/'20;
4629;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Groningen (PV);2020/'21;
4630;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Groningen (PV);2021/'22;
4631;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Groningen (PV);2022/'23;
4632;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Groningen (PV);2023/'24;
4633;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Groningen (PV);2024/'25;
4634;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Fryslân (PV);2011/'12;
4635;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Fryslân (PV);2012/'13;
4636;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Fryslân (PV);2013/'14;
4637;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Fryslân (PV);2014/'15;
4638;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Fryslân (PV);2015/'16;
4639;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Fryslân (PV);2016/'17;
4640;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Fryslân (PV);2017/'18;
4641;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Fryslân (PV);2018/'19;
4642;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Fryslân (PV);2019/'20;
4643;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Fryslân (PV);2020/'21;
4644;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Fryslân (PV);2021/'22;
4645;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Fryslân (PV);2022/'23;
4646;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Fryslân (PV);2023/'24;
4647;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Fryslân (PV);2024/'25;
4648;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Drenthe (PV);2011/'12;
4649;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Drenthe (PV);2012/'13;
4650;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Drenthe (PV);2013/'14;
4651;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Drenthe (PV);2014/'15;
4652;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Drenthe (PV);2015/'16;
4653;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Drenthe (PV);2016/'17;
4654;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Drenthe (PV);2017/'18;
4655;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Drenthe (PV);2018/'19;
4656;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Drenthe (PV);2019/'20;
4657;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Drenthe (PV);2020/'21;
4658;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Drenthe (PV);2021/'22;
4659;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Drenthe (PV);2022/'23;
4660;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Drenthe (PV);2023/'24;
4661;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Drenthe (PV);2024/'25;
4662;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Overijssel (PV);2011/'12;
4663;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Overijssel (PV);2012/'13;
4664;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Overijssel (PV);2013/'14;
4665;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Overijssel (PV);2014/'15;
4666;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Overijssel (PV);2015/'16;
4667;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Overijssel (PV);2016/'17;
4668;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Overijssel (PV);2017/'18;
4669;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Overijssel (PV);2018/'19;
4670;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Overijssel (PV);2019/'20;
4671;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Overijssel (PV);2020/'21;
4672;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Overijssel (PV);2021/'22;
4673;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Overijssel (PV);2022/'23;
4674;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Overijssel (PV);2023/'24;
4675;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Overijssel (PV);2024/'25;
4676;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Flevoland (PV);2011/'12;
4677;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Flevoland (PV);2012/'13;
4678;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Flevoland (PV);2013/'14;
4679;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Flevoland (PV);2014/'15;
4680;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Flevoland (PV);2015/'16;
4681;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Flevoland (PV);2016/'17;
4682;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Flevoland (PV);2017/'18;
4683;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Flevoland (PV);2018/'19;
4684;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Flevoland (PV);2019/'20;
4685;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Flevoland (PV);2020/'21;
4686;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Flevoland (PV);2021/'22;
4687;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Flevoland (PV);2022/'23;
4688;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Flevoland (PV);2023/'24;
4689;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Flevoland (PV);2024/'25;
4690;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Gelderland (PV);2011/'12;
4691;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Gelderland (PV);2012/'13;
4692;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Gelderland (PV);2013/'14;
4693;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Gelderland (PV);2014/'15;
4694;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Gelderland (PV);2015/'16;
