ID;Geslacht;Leeftijd;TypeInstelling;Zorgkenmerken;Diagnose;Perioden;GeslotenDBCS_1;GeopendeDBCS_2;LopendeDBCS_3
6195;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN10 Totaal gastro-enterologie;2015;130000.0;114400.0;159590.0
6196;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN10 Totaal gastro-enterologie;2016;130540.0;127915.0;158285.0
6197;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN10 Totaal gastro-enterologie;2017;125615.0;123745.0;153195.0
6198;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN10 Totaal gastro-enterologie;2018;120135.0;119285.0;146785.0
6199;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN10 Totaal gastro-enterologie;2019;111890.0;109065.0;135640.0
6200;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN10 Totaal gastro-enterologie;2020;102385.0;101030.0;124695.0
6201;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN10 Totaal gastro-enterologie;2021;103230.0;103005.0;125230.0
6202;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN11 Totaal ouderengeneeskunde;2008;;;
6203;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN11 Totaal ouderengeneeskunde;2009;;;
6204;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN11 Totaal ouderengeneeskunde;2010;;;
6205;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN11 Totaal ouderengeneeskunde;2011;;;
6206;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN11 Totaal ouderengeneeskunde;2012;;;
6207;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN11 Totaal ouderengeneeskunde;2013;;;
6208;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN11 Totaal ouderengeneeskunde;2014;2720.0;4055.0;4055.0
6209;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN11 Totaal ouderengeneeskunde;2015;4885.0;4975.0;6225.0
6210;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN11 Totaal ouderengeneeskunde;2016;7375.0;8350.0;9685.0
6211;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN11 Totaal ouderengeneeskunde;2017;9330.0;9850.0;11805.0
6212;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN11 Totaal ouderengeneeskunde;2018;10350.0;10395.0;12845.0
6213;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN11 Totaal ouderengeneeskunde;2019;11010.0;11560.0;14035.0
6214;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN11 Totaal ouderengeneeskunde;2020;11475.0;11395.0;14400.0
6215;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN11 Totaal ouderengeneeskunde;2021;12120.0;12525.0;15425.0
6216;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;PS1 Consultatieve psychiatrie;2008;16150.0;16410.0;17605.0
6217;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;PS1 Consultatieve psychiatrie;2009;14385.0;13660.0;15115.0
6218;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;PS1 Consultatieve psychiatrie;2010;14155.0;14400.0;15135.0
6219;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;PS1 Consultatieve psychiatrie;2011;15590.0;15365.0;16340.0
6220;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;PS1 Consultatieve psychiatrie;2012;16015.0;20295.0;21285.0
6221;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;PS1 Consultatieve psychiatrie;2013;21570.0;21595.0;26390.0
6222;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;PS1 Consultatieve psychiatrie;2014;21565.0;22075.0;26425.0
6223;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;PS1 Consultatieve psychiatrie;2015;20855.0;20835.0;25635.0
6224;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;PS1 Consultatieve psychiatrie;2016;20100.0;19780.0;24560.0
6225;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;PS1 Consultatieve psychiatrie;2017;19125.0;18750.0;23155.0
6226;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;PS1 Consultatieve psychiatrie;2018;18440.0;18460.0;22460.0
6227;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;PS1 Consultatieve psychiatrie;2019;18945.0;19320.0;23325.0
6228;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;PS1 Consultatieve psychiatrie;2020;18335.0;18260.0;22610.0
6229;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;PS1 Consultatieve psychiatrie;2021;19015.0;18985.0;23240.0
6230;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI Totaal kindergeneeskunde;2008;436750.0;447660.0;632630.0
6231;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI Totaal kindergeneeskunde;2009;458645.0;470400.0;666280.0
6232;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI Totaal kindergeneeskunde;2010;477875.0;480765.0;688400.0
6233;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI Totaal kindergeneeskunde;2011;489545.0;477135.0;686910.0
6234;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI Totaal kindergeneeskunde;2012;443915.0;523395.0;720200.0
6235;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI Totaal kindergeneeskunde;2013;494475.0;491240.0;764840.0
6236;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI Totaal kindergeneeskunde;2014;495165.0;484340.0;755440.0
6237;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI Totaal kindergeneeskunde;2015;618100.0;536865.0;793950.0
6238;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI Totaal kindergeneeskunde;2016;593630.0;590210.0;766065.0
6239;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI Totaal kindergeneeskunde;2017;588405.0;583705.0;756930.0
6240;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI Totaal kindergeneeskunde;2018;599155.0;606285.0;774765.0
6241;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI Totaal kindergeneeskunde;2019;611265.0;614525.0;790090.0
6242;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI Totaal kindergeneeskunde;2020;578125.0;569335.0;748100.0
6243;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI Totaal kindergeneeskunde;2021;593340.0;611100.0;781035.0
6244;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1 Totaal neonatologie;2008;14030.0;14105.0;14535.0
6245;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1 Totaal neonatologie;2009;19930.0;20075.0;20580.0
6246;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1 Totaal neonatologie;2010;25745.0;25650.0;26300.0
6247;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1 Totaal neonatologie;2011;28620.0;28025.0;28565.0
6248;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1 Totaal neonatologie;2012;240.0;;240.0
6249;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1 Totaal neonatologie;2013;;;
6250;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1 Totaal neonatologie;2014;;;
6251;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1 Totaal neonatologie;2015;;;
6252;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1 Totaal neonatologie;2016;;;
6253;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1 Totaal neonatologie;2017;;;
6254;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1 Totaal neonatologie;2018;;;
6255;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1 Totaal neonatologie;2019;;;
6256;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1 Totaal neonatologie;2020;;;
6257;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1 Totaal neonatologie;2021;;;
6258;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.1 Totaal perinatale problemen;2008;7720.0;7750.0;7930.0
6259;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.1 Totaal perinatale problemen;2009;12180.0;12225.0;12440.0
6260;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.1 Totaal perinatale problemen;2010;15655.0;15660.0;15920.0
6261;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.1 Totaal perinatale problemen;2011;18985.0;18585.0;18830.0
6262;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.1 Totaal perinatale problemen;2012;60.0;;60.0
6263;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.1 Totaal perinatale problemen;2013;;;
6264;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.1 Totaal perinatale problemen;2014;;;
6265;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.1 Totaal perinatale problemen;2015;;;
6266;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.1 Totaal perinatale problemen;2016;;;
6267;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.1 Totaal perinatale problemen;2017;;;
6268;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.1 Totaal perinatale problemen;2018;;;
6269;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.1 Totaal perinatale problemen;2019;;;
6270;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.1 Totaal perinatale problemen;2020;;;
6271;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.1 Totaal perinatale problemen;2021;;;
6272;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.2 Totaal intra-uteriene groei;2008;905.0;910.0;945.0
6273;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.2 Totaal intra-uteriene groei;2009;1565.0;1575.0;1615.0
6274;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.2 Totaal intra-uteriene groei;2010;1940.0;1935.0;1985.0
6275;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.2 Totaal intra-uteriene groei;2011;2515.0;2495.0;2545.0
6276;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.2 Totaal intra-uteriene groei;2012;5.0;;5.0
6277;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.2 Totaal intra-uteriene groei;2013;;;
6278;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.2 Totaal intra-uteriene groei;2014;;;
6279;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.2 Totaal intra-uteriene groei;2015;;;
6280;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.2 Totaal intra-uteriene groei;2016;;;
6281;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.2 Totaal intra-uteriene groei;2017;;;
6282;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.2 Totaal intra-uteriene groei;2018;;;
6283;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.2 Totaal intra-uteriene groei;2019;;;
6284;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.2 Totaal intra-uteriene groei;2020;;;
6285;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.2 Totaal intra-uteriene groei;2021;;;
6286;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.3 Tot. inf.z./imm./hemat. neonatol.;2008;1070.0;1070.0;1120.0
6287;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.3 Tot. inf.z./imm./hemat. neonatol.;2009;1190.0;1210.0;1260.0
6288;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.3 Tot. inf.z./imm./hemat. neonatol.;2010;1530.0;1500.0;1570.0
6289;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.3 Tot. inf.z./imm./hemat. neonatol.;2011;1215.0;1165.0;1205.0
6290;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.3 Tot. inf.z./imm./hemat. neonatol.;2012;30.0;;30.0
6291;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.3 Tot. inf.z./imm./hemat. neonatol.;2013;;;
6292;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.3 Tot. inf.z./imm./hemat. neonatol.;2014;;;
6293;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.3 Tot. inf.z./imm./hemat. neonatol.;2015;;;
6294;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.3 Tot. inf.z./imm./hemat. neonatol.;2016;;;
6295;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.3 Tot. inf.z./imm./hemat. neonatol.;2017;;;
6296;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.3 Tot. inf.z./imm./hemat. neonatol.;2018;;;
6297;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.3 Tot. inf.z./imm./hemat. neonatol.;2019;;;
6298;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.3 Tot. inf.z./imm./hemat. neonatol.;2020;;;
6299;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.3 Tot. inf.z./imm./hemat. neonatol.;2021;;;
6300;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.4 Tot. circul./resp.probl.neonatol.;2008;1420.0;1440.0;1495.0
6301;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.4 Tot. circul./resp.probl.neonatol.;2009;1525.0;1530.0;1605.0
6302;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.4 Tot. circul./resp.probl.neonatol.;2010;2030.0;2020.0;2100.0
6303;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.4 Tot. circul./resp.probl.neonatol.;2011;1855.0;1805.0;1880.0
6304;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.4 Tot. circul./resp.probl.neonatol.;2012;40.0;;40.0
6305;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.4 Tot. circul./resp.probl.neonatol.;2013;;;
6306;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.4 Tot. circul./resp.probl.neonatol.;2014;;;
6307;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.4 Tot. circul./resp.probl.neonatol.;2015;;;
6308;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.4 Tot. circul./resp.probl.neonatol.;2016;;;
6309;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.4 Tot. circul./resp.probl.neonatol.;2017;;;
6310;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.4 Tot. circul./resp.probl.neonatol.;2018;;;
6311;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.4 Tot. circul./resp.probl.neonatol.;2019;;;
6312;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.4 Tot. circul./resp.probl.neonatol.;2020;;;
6313;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.4 Tot. circul./resp.probl.neonatol.;2021;;;
6314;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.5 Tot. overige diagnosen neonatol.;2008;2920.0;2935.0;3045.0
6315;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.5 Tot. overige diagnosen neonatol.;2009;3470.0;3535.0;3660.0
6316;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.5 Tot. overige diagnosen neonatol.;2010;4595.0;4535.0;4725.0
6317;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.5 Tot. overige diagnosen neonatol.;2011;4050.0;3975.0;4110.0
6318;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.5 Tot. overige diagnosen neonatol.;2012;105.0;;105.0
6319;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.5 Tot. overige diagnosen neonatol.;2013;;;
6320;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.5 Tot. overige diagnosen neonatol.;2014;;;
6321;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.5 Tot. overige diagnosen neonatol.;2015;;;
6322;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.5 Tot. overige diagnosen neonatol.;2016;;;
6323;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.5 Tot. overige diagnosen neonatol.;2017;;;
6324;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.5 Tot. overige diagnosen neonatol.;2018;;;
6325;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.5 Tot. overige diagnosen neonatol.;2019;;;
6326;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.5 Tot. overige diagnosen neonatol.;2020;;;
6327;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI1.5 Tot. overige diagnosen neonatol.;2021;;;
6328;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2 Totaal algemene kindergeneeskunde;2008;347330.0;358535.0;524815.0
6329;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2 Totaal algemene kindergeneeskunde;2009;362905.0;373395.0;550885.0
6330;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2 Totaal algemene kindergeneeskunde;2010;375140.0;378170.0;566145.0
6331;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2 Totaal algemene kindergeneeskunde;2011;385685.0;379795.0;571565.0
6332;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2 Totaal algemene kindergeneeskunde;2012;380650.0;436740.0;617580.0
6333;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2 Totaal algemene kindergeneeskunde;2013;411570.0;408530.0;642410.0
6334;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2 Totaal algemene kindergeneeskunde;2014;415345.0;402800.0;634485.0
6335;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2 Totaal algemene kindergeneeskunde;2015;521610.0;455660.0;672845.0
6336;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2 Totaal algemene kindergeneeskunde;2016;503345.0;499630.0;650840.0
6337;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2 Totaal algemene kindergeneeskunde;2017;495240.0;490860.0;638345.0
6338;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2 Totaal algemene kindergeneeskunde;2018;506420.0;513450.0;656510.0
6339;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2 Totaal algemene kindergeneeskunde;2019;518705.0;521775.0;671830.0
6340;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2 Totaal algemene kindergeneeskunde;2020;492040.0;484575.0;637655.0
6341;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2 Totaal algemene kindergeneeskunde;2021;508005.0;524960.0;670545.0
6342;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.1 Totaal luchtwegen;2008;72755.0;75220.0;108775.0
6343;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.1 Totaal luchtwegen;2009;75740.0;77165.0;113185.0
6344;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.1 Totaal luchtwegen;2010;73735.0;72245.0;109690.0
6345;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.1 Totaal luchtwegen;2011;74245.0;72045.0;107970.0
6346;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.1 Totaal luchtwegen;2012;68395.0;83420.0;116875.0
6347;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.1 Totaal luchtwegen;2013;75960.0;72220.0;119855.0
6348;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.1 Totaal luchtwegen;2014;71570.0;70950.0;115335.0
6349;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.1 Totaal luchtwegen;2015;97515.0;85225.0;128540.0
6350;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.1 Totaal luchtwegen;2016;99780.0;101905.0;133275.0
6351;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.1 Totaal luchtwegen;2017;103370.0;100525.0;134885.0
6352;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.1 Totaal luchtwegen;2018;100325.0;100710.0;132215.0
6353;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.1 Totaal luchtwegen;2019;100360.0;100700.0;132575.0
6354;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.1 Totaal luchtwegen;2020;92355.0;84540.0;116740.0
6355;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.1 Totaal luchtwegen;2021;87160.0;95065.0;119440.0
6356;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.2 Totaal gastro-enterologie;2008;61390.0;64395.0;87460.0
6357;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.2 Totaal gastro-enterologie;2009;64880.0;66735.0;92805.0
6358;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KI2.2 Totaal gastro-enterologie;2010;67690.0;68655.0;96580.0
