ID;Geslacht;SamenstellingHuishouden;Regio;Bewoners_1
2623;Vrouwen;Totaal bestuurders, enz.;Noord-Brabant;9689.0
2624;Vrouwen;Totaal bestuurders, enz.;Limburg;6950.0
2625;Vrouwen;Totaal bestuurders, enz.;Gemeenten met meer dan 100000 inwoners;11170.0
2626;Vrouwen;Totaal bestuurders, enz.;Gemeenten met 50001 - 100000 inwoners;6623.0
2627;Vrouwen;Totaal bestuurders, enz.;Gemeenten met 20001 - 50000 inwoners;6972.0
2628;Vrouwen;Totaal bestuurders, enz.;Gemeenten met 10001 - 20000 inwoners;6807.0
2629;Vrouwen;Totaal bestuurders, enz.;Gemeenten met 5001 - 10000 inwoners;6697.0
2630;Vrouwen;Totaal bestuurders, enz.;Gemeenten met 2001 - 5000 inwoners;6170.0
2631;Vrouwen;Totaal bestuurders, enz.;Gemeenten met 1001 - 2000 inwoners;1442.0
2632;Vrouwen;Totaal bestuurders, enz.;Gemeenten met 501 - 1000 inwoners;148.0
2633;Vrouwen;Totaal bestuurders, enz.;Gemeenten met 500 of minder inwoners;2.0
2634;Vrouwen;Totaal bestuurders, enz.;Amsterdam;3776.0
2635;Vrouwen;Totaal bestuurders, enz.;Rotterdam;1969.0
2636;Vrouwen;Totaal bestuurders, enz.;'s-Gravenhage;2523.0
2637;Vrouwen;Totaal bestuurders, enz.;Utrecht;1312.0
2638;Vrouwen;Totaal bestuurders, enz.;Haarlem;852.0
2639;Vrouwen;Totaal bestuurders, enz.;Groningen;738.0
2640;Vrouwen;Totaal bestuurders, enz.;Eindhoven;516.0
2641;Vrouwen;Totaal bestuurders, enz.;Nijmegen;909.0
2642;Vrouwen;Totaal bestuurders, enz.;Tilburg;907.0
2643;Vrouwen;Totaal bestuurders, enz.;Arnhem;817.0
2644;Vrouwen;Totaal bestuurders, enz.;Leiden;739.0
2645;Vrouwen;Totaal bestuurders, enz.;Maastricht;885.0
2646;Vrouwen;Totaal bestuurders, enz.;Apeldoorn;466.0
2647;Vrouwen;Totaal bestuurders, enz.;Hilversum;355.0
2648;Vrouwen;Totaal bestuurders, enz.;Dordrecht;224.0
2649;Vrouwen;Totaal bestuurders, enz.;Schiedam;196.0
2650;Vrouwen;Totaal bestuurders, enz.;Enschede;149.0
2651;Vrouwen;Totaal bestuurders, enz.;Delft;460.0
2652;Vrouwen;Totaal bestuurders, enz.;Leeuwarden;312.0
2653;Vrouwen;Totaal bestuurders, enz.;Heerlen;615.0
2654;Vrouwen;Totaal bestuurders, enz.;Breda;580.0
2655;Vrouwen;Totaal bestuurders, enz.;'s-Hertogenbosch;882.0
2656;Vrouwen;Totaal bestuurders, enz.;Velsen;141.0
2657;Vrouwen;Totaal bestuurders, enz.;Emmen;43.0
2658;Vrouwen;Totaal bestuurders, enz.;Zwolle;227.0
2659;Vrouwen;Totaal bestuurders, enz.;Amersfoort;496.0
2660;Vrouwen;Totaal bestuurders, enz.;Kerkrade;305.0
2661;Vrouwen;Totaal bestuurders, enz.;Deventer;291.0
2662;Vrouwen;Totaal bestuurders, enz.;Hengelo (O.);101.0
2663;Vrouwen;Totaal bestuurders, enz.;Zaandam;100.0
2664;Vrouwen;Totaal bestuurders, enz.;Almelo;203.0
2665;Vrouwen;Totaal bestuurders, enz.;Lonneker;13.0
2666;Vrouwen;Totaal bestuurders, enz.;Ede;66.0
2667;Vrouwen;Totaal bestuurders, enz.;Helder (Den);43.0
2668;Vrouwen;Totaal bestuurders, enz.;Gouda;164.0
2669;Vrouwen;Totaal bestuurders, enz.;Alkmaar;278.0
2670;Vrouwen;Totaal bestuurders, enz.;Vlaardingen;47.0
2671;Vrouwen;Totaal bestuurders, enz.;Haarlemmermeer;17.0
2672;Vrouwen;Totaal bestuurders, enz.;Helmond;137.0
2673;Vrouwen;Totaal bestuurders, enz.;Bussum;170.0
2674;Vrouwen;Totaal bestuurders, enz.;Zeist;428.0
2675;Vrouwen;Totaal bestuurders, enz.;Rheden;155.0
2676;Vrouwen;Totaal bestuurders, enz.;Venlo;358.0
2677;Vrouwen;Totaal bestuurders, enz.;Roosendaal en Nispen;366.0
2678;Vrouwen;Totaal bestuurders, enz.;Vlissingen;88.0
2679;Vrouwen;Totaal bestuurders, enz.;Bergen op Zoom;346.0
2680;Vrouwen;Bestuurders, enz., afz. levend;Nederland;44232.0
2681;Vrouwen;Bestuurders, enz., afz. levend;Groningen (provincie);812.0
2682;Vrouwen;Bestuurders, enz., afz. levend;Friesland;680.0
2683;Vrouwen;Bestuurders, enz., afz. levend;Drenthe;271.0
2684;Vrouwen;Bestuurders, enz., afz. levend;Overijssel;1621.0
2685;Vrouwen;Bestuurders, enz., afz. levend;Gelderland;5166.0
2686;Vrouwen;Bestuurders, enz., afz. levend;Utrecht (provincie);2770.0
2687;Vrouwen;Bestuurders, enz., afz. levend;Noord-Holland;7646.0
2688;Vrouwen;Bestuurders, enz., afz. levend;Zuid-Holland;8210.0
2689;Vrouwen;Bestuurders, enz., afz. levend;Zeeland;528.0
2690;Vrouwen;Bestuurders, enz., afz. levend;Noord-Brabant;9607.0
2691;Vrouwen;Bestuurders, enz., afz. levend;Limburg;6921.0
2692;Vrouwen;Bestuurders, enz., afz. levend;Gemeenten met meer dan 100000 inwoners;10669.0
2693;Vrouwen;Bestuurders, enz., afz. levend;Gemeenten met 50001 - 100000 inwoners;6498.0
2694;Vrouwen;Bestuurders, enz., afz. levend;Gemeenten met 20001 - 50000 inwoners;6831.0
2695;Vrouwen;Bestuurders, enz., afz. levend;Gemeenten met 10001 - 20000 inwoners;6594.0
2696;Vrouwen;Bestuurders, enz., afz. levend;Gemeenten met 5001 - 10000 inwoners;6508.0
2697;Vrouwen;Bestuurders, enz., afz. levend;Gemeenten met 2001 - 5000 inwoners;5590.0
2698;Vrouwen;Bestuurders, enz., afz. levend;Gemeenten met 1001 - 2000 inwoners;1399.0
2699;Vrouwen;Bestuurders, enz., afz. levend;Gemeenten met 501 - 1000 inwoners;142.0
2700;Vrouwen;Bestuurders, enz., afz. levend;Gemeenten met 500 of minder inwoners;1.0
2701;Vrouwen;Bestuurders, enz., afz. levend;Amsterdam;3611.0
2702;Vrouwen;Bestuurders, enz., afz. levend;Rotterdam;1926.0
2703;Vrouwen;Bestuurders, enz., afz. levend;'s-Gravenhage;2369.0
2704;Vrouwen;Bestuurders, enz., afz. levend;Utrecht;1271.0
2705;Vrouwen;Bestuurders, enz., afz. levend;Haarlem;775.0
2706;Vrouwen;Bestuurders, enz., afz. levend;Groningen;717.0
2707;Vrouwen;Bestuurders, enz., afz. levend;Eindhoven;516.0
2708;Vrouwen;Bestuurders, enz., afz. levend;Nijmegen;888.0
2709;Vrouwen;Bestuurders, enz., afz. levend;Tilburg;907.0
2710;Vrouwen;Bestuurders, enz., afz. levend;Arnhem;775.0
2711;Vrouwen;Bestuurders, enz., afz. levend;Leiden;716.0
2712;Vrouwen;Bestuurders, enz., afz. levend;Maastricht;884.0
2713;Vrouwen;Bestuurders, enz., afz. levend;Apeldoorn;457.0
2714;Vrouwen;Bestuurders, enz., afz. levend;Hilversum;344.0
2715;Vrouwen;Bestuurders, enz., afz. levend;Dordrecht;221.0
2716;Vrouwen;Bestuurders, enz., afz. levend;Schiedam;191.0
2717;Vrouwen;Bestuurders, enz., afz. levend;Enschede;148.0
2718;Vrouwen;Bestuurders, enz., afz. levend;Delft;451.0
2719;Vrouwen;Bestuurders, enz., afz. levend;Leeuwarden;284.0
2720;Vrouwen;Bestuurders, enz., afz. levend;Heerlen;608.0
2721;Vrouwen;Bestuurders, enz., afz. levend;Breda;560.0
2722;Vrouwen;Bestuurders, enz., afz. levend;'s-Hertogenbosch;877.0
2723;Vrouwen;Bestuurders, enz., afz. levend;Velsen;139.0
2724;Vrouwen;Bestuurders, enz., afz. levend;Emmen;40.0
2725;Vrouwen;Bestuurders, enz., afz. levend;Zwolle;223.0
2726;Vrouwen;Bestuurders, enz., afz. levend;Amersfoort;484.0
2727;Vrouwen;Bestuurders, enz., afz. levend;Kerkrade;305.0
2728;Vrouwen;Bestuurders, enz., afz. levend;Deventer;275.0
2729;Vrouwen;Bestuurders, enz., afz. levend;Hengelo (O.);100.0
2730;Vrouwen;Bestuurders, enz., afz. levend;Zaandam;99.0
2731;Vrouwen;Bestuurders, enz., afz. levend;Almelo;200.0
2732;Vrouwen;Bestuurders, enz., afz. levend;Lonneker;13.0
2733;Vrouwen;Bestuurders, enz., afz. levend;Ede;63.0
2734;Vrouwen;Bestuurders, enz., afz. levend;Helder (Den);40.0
2735;Vrouwen;Bestuurders, enz., afz. levend;Gouda;163.0
2736;Vrouwen;Bestuurders, enz., afz. levend;Alkmaar;266.0
2737;Vrouwen;Bestuurders, enz., afz. levend;Vlaardingen;44.0
2738;Vrouwen;Bestuurders, enz., afz. levend;Haarlemmermeer;17.0
2739;Vrouwen;Bestuurders, enz., afz. levend;Helmond;137.0
2740;Vrouwen;Bestuurders, enz., afz. levend;Bussum;168.0
2741;Vrouwen;Bestuurders, enz., afz. levend;Zeist;418.0
2742;Vrouwen;Bestuurders, enz., afz. levend;Rheden;153.0
2743;Vrouwen;Bestuurders, enz., afz. levend;Venlo;358.0
2744;Vrouwen;Bestuurders, enz., afz. levend;Roosendaal en Nispen;366.0
2745;Vrouwen;Bestuurders, enz., afz. levend;Vlissingen;85.0
2746;Vrouwen;Bestuurders, enz., afz. levend;Bergen op Zoom;346.0
2747;Vrouwen;Bestuurders enz., met gezinnen;Nederland;1799.0
2748;Vrouwen;Bestuurders enz., met gezinnen;Groningen (provincie);74.0
2749;Vrouwen;Bestuurders enz., met gezinnen;Friesland;95.0
2750;Vrouwen;Bestuurders enz., met gezinnen;Drenthe;458.0
2751;Vrouwen;Bestuurders enz., met gezinnen;Overijssel;41.0
2752;Vrouwen;Bestuurders enz., met gezinnen;Gelderland;215.0
2753;Vrouwen;Bestuurders enz., met gezinnen;Utrecht (provincie);89.0
2754;Vrouwen;Bestuurders enz., met gezinnen;Noord-Holland;379.0
2755;Vrouwen;Bestuurders enz., met gezinnen;Zuid-Holland;310.0
2756;Vrouwen;Bestuurders enz., met gezinnen;Zeeland;27.0
2757;Vrouwen;Bestuurders enz., met gezinnen;Noord-Brabant;82.0
2758;Vrouwen;Bestuurders enz., met gezinnen;Limburg;29.0
2759;Vrouwen;Bestuurders enz., met gezinnen;Gemeenten met meer dan 100000 inwoners;501.0
2760;Vrouwen;Bestuurders enz., met gezinnen;Gemeenten met 50001 - 100000 inwoners;125.0
2761;Vrouwen;Bestuurders enz., met gezinnen;Gemeenten met 20001 - 50000 inwoners;141.0
2762;Vrouwen;Bestuurders enz., met gezinnen;Gemeenten met 10001 - 20000 inwoners;213.0
2763;Vrouwen;Bestuurders enz., met gezinnen;Gemeenten met 5001 - 10000 inwoners;189.0
2764;Vrouwen;Bestuurders enz., met gezinnen;Gemeenten met 2001 - 5000 inwoners;580.0
2765;Vrouwen;Bestuurders enz., met gezinnen;Gemeenten met 1001 - 2000 inwoners;43.0
2766;Vrouwen;Bestuurders enz., met gezinnen;Gemeenten met 501 - 1000 inwoners;6.0
2767;Vrouwen;Bestuurders enz., met gezinnen;Gemeenten met 500 of minder inwoners;1.0
2768;Vrouwen;Bestuurders enz., met gezinnen;Amsterdam;165.0
2769;Vrouwen;Bestuurders enz., met gezinnen;Rotterdam;43.0
2770;Vrouwen;Bestuurders enz., met gezinnen;'s-Gravenhage;154.0
2771;Vrouwen;Bestuurders enz., met gezinnen;Utrecht;41.0
2772;Vrouwen;Bestuurders enz., met gezinnen;Haarlem;77.0
2773;Vrouwen;Bestuurders enz., met gezinnen;Groningen;21.0
2774;Vrouwen;Bestuurders enz., met gezinnen;Eindhoven;0.0
2775;Vrouwen;Bestuurders enz., met gezinnen;Nijmegen;21.0
2776;Vrouwen;Bestuurders enz., met gezinnen;Tilburg;0.0
2777;Vrouwen;Bestuurders enz., met gezinnen;Arnhem;42.0
2778;Vrouwen;Bestuurders enz., met gezinnen;Leiden;23.0
2779;Vrouwen;Bestuurders enz., met gezinnen;Maastricht;1.0
2780;Vrouwen;Bestuurders enz., met gezinnen;Apeldoorn;9.0
2781;Vrouwen;Bestuurders enz., met gezinnen;Hilversum;11.0
2782;Vrouwen;Bestuurders enz., met gezinnen;Dordrecht;3.0
2783;Vrouwen;Bestuurders enz., met gezinnen;Schiedam;5.0
2784;Vrouwen;Bestuurders enz., met gezinnen;Enschede;1.0
2785;Vrouwen;Bestuurders enz., met gezinnen;Delft;9.0
2786;Vrouwen;Bestuurders enz., met gezinnen;Leeuwarden;28.0
2787;Vrouwen;Bestuurders enz., met gezinnen;Heerlen;7.0
2788;Vrouwen;Bestuurders enz., met gezinnen;Breda;20.0
2789;Vrouwen;Bestuurders enz., met gezinnen;'s-Hertogenbosch;5.0
2790;Vrouwen;Bestuurders enz., met gezinnen;Velsen;2.0
2791;Vrouwen;Bestuurders enz., met gezinnen;Emmen;3.0
2792;Vrouwen;Bestuurders enz., met gezinnen;Zwolle;4.0
2793;Vrouwen;Bestuurders enz., met gezinnen;Amersfoort;12.0
2794;Vrouwen;Bestuurders enz., met gezinnen;Kerkrade;0.0
2795;Vrouwen;Bestuurders enz., met gezinnen;Deventer;16.0
2796;Vrouwen;Bestuurders enz., met gezinnen;Hengelo (O.);1.0
2797;Vrouwen;Bestuurders enz., met gezinnen;Zaandam;1.0
2798;Vrouwen;Bestuurders enz., met gezinnen;Almelo;3.0
2799;Vrouwen;Bestuurders enz., met gezinnen;Lonneker;0.0
2800;Vrouwen;Bestuurders enz., met gezinnen;Ede;3.0
2801;Vrouwen;Bestuurders enz., met gezinnen;Helder (Den);3.0
2802;Vrouwen;Bestuurders enz., met gezinnen;Gouda;1.0
2803;Vrouwen;Bestuurders enz., met gezinnen;Alkmaar;12.0
2804;Vrouwen;Bestuurders enz., met gezinnen;Vlaardingen;3.0
2805;Vrouwen;Bestuurders enz., met gezinnen;Haarlemmermeer;0.0
2806;Vrouwen;Bestuurders enz., met gezinnen;Helmond;0.0
2807;Vrouwen;Bestuurders enz., met gezinnen;Bussum;2.0
2808;Vrouwen;Bestuurders enz., met gezinnen;Zeist;10.0
2809;Vrouwen;Bestuurders enz., met gezinnen;Rheden;2.0
2810;Vrouwen;Bestuurders enz., met gezinnen;Venlo;0.0
2811;Vrouwen;Bestuurders enz., met gezinnen;Roosendaal en Nispen;0.0
2812;Vrouwen;Bestuurders enz., met gezinnen;Vlissingen;3.0
2813;Vrouwen;Bestuurders enz., met gezinnen;Bergen op Zoom;0.0
2814;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Nederland;51479.0
2815;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Groningen (provincie);1390.0
2816;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Friesland;1487.0
2817;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Drenthe;866.0
2818;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Overijssel;1809.0
2819;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Gelderland;6841.0
2820;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Utrecht (provincie);2489.0
2821;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Noord-Holland;9541.0
2822;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Zuid-Holland;8791.0
2823;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Zeeland;627.0
2824;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Noord-Brabant;11560.0
2825;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Limburg;6078.0
2826;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met meer dan 100000 inwoners;10718.0
2827;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 50001 - 100000 inwoners;5348.0
2828;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 20001 - 50000 inwoners;7232.0
2829;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 10001 - 20000 inwoners;9425.0
2830;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 5001 - 10000 inwoners;9397.0
2831;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 2001 - 5000 inwoners;7687.0
2832;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 1001 - 2000 inwoners;1469.0
2833;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 501 - 1000 inwoners;171.0
2834;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Gemeenten met 500 of minder inwoners;32.0
2835;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Amsterdam;4506.0
2836;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Rotterdam;1514.0
2837;Vrouwen;Tot. bev. voor wie de inst. is bestemd;'s-Gravenhage;2357.0
2838;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Utrecht;654.0
2839;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Haarlem;868.0
2840;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Groningen;819.0
2841;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Eindhoven;530.0
2842;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Nijmegen;788.0
2843;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Tilburg;695.0
2844;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Arnhem;608.0
2845;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Leiden;309.0
2846;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Maastricht;705.0
2847;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Apeldoorn;568.0
2848;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Hilversum;183.0
2849;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Dordrecht;117.0
2850;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Schiedam;213.0
2851;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Enschede;39.0
2852;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Delft;593.0
2853;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Leeuwarden;488.0
2854;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Heerlen;339.0
2855;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Breda;554.0
2856;Vrouwen;Tot. bev. voor wie de inst. is bestemd;'s-Hertogenbosch;794.0
2857;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Velsen;180.0
2858;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Emmen;74.0
2859;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Zwolle;295.0
2860;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Amersfoort;481.0
2861;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Kerkrade;58.0
2862;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Deventer;576.0
2863;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Hengelo (O.);21.0
2864;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Zaandam;85.0
2865;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Almelo;136.0
2866;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Lonneker;8.0
2867;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Ede;58.0
2868;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Helder (Den);66.0
2869;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Gouda;99.0
2870;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Alkmaar;230.0
2871;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Vlaardingen;44.0
2872;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Haarlemmermeer;0.0
2873;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Helmond;79.0
2874;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Bussum;134.0
2875;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Zeist;759.0
2876;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Rheden;390.0
2877;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Venlo;354.0
2878;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Roosendaal en Nispen;277.0
2879;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Vlissingen;69.0
2880;Vrouwen;Tot. bev. voor wie de inst. is bestemd;Bergen op Zoom;584.0
2881;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Nederland;2559.0
2882;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Groningen (provincie);212.0
2883;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Friesland;211.0
2884;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Drenthe;89.0
2885;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Overijssel;310.0
2886;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Gelderland;55.0
2887;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Utrecht (provincie);56.0
2888;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Noord-Holland;606.0
2889;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Zuid-Holland;199.0
2890;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Zeeland;104.0
2891;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Noord-Brabant;360.0
2892;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Limburg;157.0
2893;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met meer dan 100000 inwoners;627.0
2894;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 50001 - 100000 inwoners;208.0
2895;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 20001 - 50000 inwoners;544.0
2896;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 10001 - 20000 inwoners;385.0
2897;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 5001 - 10000 inwoners;369.0
2898;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 2001 - 5000 inwoners;359.0
2899;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 1001 - 2000 inwoners;60.0
2900;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 501 - 1000 inwoners;7.0
2901;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Gemeenten met 500 of minder inwoners;0.0
2902;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Amsterdam;401.0
2903;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Rotterdam;3.0
2904;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;'s-Gravenhage;67.0
2905;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Utrecht;6.0
2906;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Haarlem;32.0
2907;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Groningen;118.0
2908;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Eindhoven;0.0
2909;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Nijmegen;44.0
2910;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Tilburg;33.0
2911;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Arnhem;54.0
2912;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Leiden;6.0
2913;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Maastricht;7.0
2914;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Apeldoorn;26.0
2915;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Hilversum;6.0
2916;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Dordrecht;4.0
2917;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Schiedam;7.0
2918;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Enschede;0.0
2919;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Delft;21.0
2920;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Leeuwarden;124.0
2921;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Heerlen;10.0
2922;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Breda;33.0
2923;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;'s-Hertogenbosch;6.0
2924;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Velsen;4.0
2925;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Emmen;24.0
2926;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Zwolle;86.0
2927;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Amersfoort;22.0
2928;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Kerkrade;0.0
2929;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Deventer;108.0
2930;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Hengelo (O.);9.0
2931;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Zaandam;9.0
2932;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Almelo;4.0
2933;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Lonneker;6.0
2934;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Ede;0.0
2935;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Helder (Den);0.0
2936;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Gouda;2.0
2937;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Alkmaar;34.0
2938;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Vlaardingen;0.0
2939;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Haarlemmermeer;0.0
2940;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Helmond;5.0
2941;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Bussum;9.0
2942;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Zeist;2.0
2943;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Rheden;1.0
2944;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Venlo;4.0
2945;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Roosendaal en Nispen;7.0
2946;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Vlissingen;9.0
2947;Vrouwen;Gezinsbev. voor wie de inst. is bestemd;Bergen op Zoom;26.0
2948;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Nederland;48920.0
2949;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Groningen (provincie);1178.0
2950;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Friesland;1276.0
2951;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Drenthe;777.0
2952;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Overijssel;1499.0
2953;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Gelderland;6786.0
2954;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Utrecht (provincie);2433.0
2955;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Noord-Holland;8935.0
2956;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Zuid-Holland;8592.0
2957;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Zeeland;523.0
2958;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Noord-Brabant;11200.0
2959;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Limburg;5921.0
2960;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Gemeenten met meer dan 100000 inwoners;10091.0
2961;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Gemeenten met 50001 - 100000 inwoners;5140.0
2962;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Gemeenten met 20001 - 50000 inwoners;6688.0
2963;Vrouwen;Ov. bev. voor wie de inst. is bestemd;Gemeenten met 10001 - 20000 inwoners;9040.0
