ID;Geslacht;Leeftijd;Marges;Perioden;ErgSnelWerken_1;HeelVeelWerkDoen_2;ExtraHardWerken_3;ZelfBeslissen_4;VolgordeWerkzaamhedenBepalen_5;WerktempoBepalen_6;OplossingenBedenken_7;VerlofNemen_8;WerktijdenBepalen_9;WerkplekBepalen_10;EmotioneelMoeilijkeWerksituaties_11;EmotioneelVeeleisendWerk_12;EmotioneelBetrokkenBijWerk_13;VanKlantenTot2022_14;VanLeidinggevendenOfCollegaS_15;DoorKlantenTot2022_16;DoorLeidinggevendenOfCollegaS_17;DoorKlantenTot2022_18;DoorLeidinggevendenOfCollegaS_19;DoorKlantenTot2022_20;DoorLeidinggevendenOfCollegaS_21;VanKlantLeidinggevendeOfCollega_22;VanKlantenVanaf2022_23;VanLeidinggevenden_24;VanCollegaS_25;DoorKlantLeidinggevendeOfCollega_26;DoorKlantenVanaf2022_27;DoorLeidinggevenden_28;DoorCollegaS_29;DoorKlantLeidinggevendeOfCollega_30;DoorKlantenVanaf2022_31;DoorLeidinggevenden_32;DoorCollegaS_33;DoorKlantLeidinggevendeOfCollega_34;DoorKlantenVanaf2022_35;DoorLeidinggevenden_36;DoorCollegaS_37;GediscrimineerdGevoeld_38;OmGeslacht_39;OmAfkomstHuidskleurNationaliteit_40;OmGodsdienstOfLevensovertuiging_41;OmSeksueleGeaardheidVoorkeur_42;OmLeeftijd_43;OmLangdurigeZiekteAandoeningHandicap_44;OmWerktijdenOfContractvorm_45;OmPolitiekeVoorkeur_46;OmAndereReden_47;PsychischeVermoeidheidDoorHetWerk_48;EmotioneelUitgeput_49;LeegVoelen_50;SOchtendsMoeVoelen_51;VergtVeelOmMetMensenTeWerken_52;UitgeputDoorWerk_53
423;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2019;32.4;43.8;26.8;74.7;72.1;69.9;76.7;63.2;33.6;;8.3;13.0;15.0;2.7;1.5;20.4;17.5;5.6;0.9;8.2;11.5;;;;;;;;;;;;;;;;;;;;;;;;;;;18.4;17.0;34.4;20.8;13.6;17.3
424;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2020;29.2;40.4;24.2;76.0;73.6;72.8;77.9;64.7;34.4;;7.4;11.5;14.7;1.1;0.7;14.5;11.3;3.6;0.7;5.6;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;15.4;15.8;31.7;17.6;11.6;14.1
425;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2021;30.3;43.1;25.5;76.0;73.1;70.3;77.0;63.8;34.5;;7.7;12.1;15.5;1.5;1.0;15.6;12.3;3.7;0.5;6.0;7.8;;;;;;;;;;;;;;;;;;;;;;;;;;;16.8;15.6;32.1;19.3;12.3;15.1
426;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2022;27.7;39.1;22.9;76.4;73.0;71.0;74.9;65.8;33.4;32.9;5.1;8.3;11.4;;;;;;;;;1.1;0.6;0.2;0.5;10.4;6.4;3.0;2.0;2.2;1.9;;0.4;5.2;1.1;2.0;3.1;8.6;0.8;1.7;0.6;0.8;4.0;1.9;0.8;0.4;2.9;17.8;17.9;33.8;19.9;14.4;15.8
427;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2023;26.1;38.1;22.1;77.7;74.2;73.1;75.8;67.3;34.6;34.0;5.5;9.1;11.0;;;;;;;;;1.2;0.7;0.2;0.4;10.6;6.3;2.7;2.4;2.6;2.1;0.3;0.5;5.3;1.1;1.8;3.3;9.1;0.4;2.4;0.7;0.5;4.0;1.7;1.3;0.5;2.8;16.7;16.8;31.7;18.2;13.0;14.7
428;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2024;26.6;38.0;21.8;76.7;73.6;72.3;75.3;66.8;33.6;32.3;5.2;8.7;11.0;;;;;;;;;1.1;0.6;0.3;0.4;11.3;7.2;2.8;2.2;2.2;2.0;0.3;0.2;5.5;1.5;2.0;2.7;10.2;0.7;2.9;0.7;0.5;4.4;2.2;1.0;0.6;2.9;17.3;16.8;32.7;19.2;14.2;15.1
429;Mannen;65 tot 75 jaar;Waarde;2014;13.7;14.8;6.4;72.8;68.0;74.1;67.3;78.1;51.5;;2.5;4.8;8.9;0.6;0.2;13.0;3.7;2.9;0.3;2.3;1.7;;;;;;;;;;;;;;;;;;;;;;;;;;;1.4;3.4;6.2;2.5;0.9;1.5
430;Mannen;65 tot 75 jaar;Waarde;2015;13.8;16.8;8.4;74.4;71.3;79.7;70.8;79.7;49.9;;1.8;5.3;7.9;0.4;0.0;9.4;4.7;1.6;0.0;3.7;0.9;;;;;;;;;;;;;;;;;;;;;;;;;;;2.3;2.0;7.2;3.3;1.0;1.9
431;Mannen;65 tot 75 jaar;Waarde;2016;15.9;18.4;11.4;75.6;68.5;73.4;68.4;74.7;51.5;;2.6;5.1;7.9;0.4;0.2;12.0;3.8;1.3;0.0;4.8;2.6;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;3.7;10.0;5.3;2.5;3.0
432;Mannen;65 tot 75 jaar;Waarde;2017;19.2;22.9;13.8;72.2;64.6;71.7;66.5;71.2;43.3;;3.7;5.8;9.2;1.1;0.2;13.8;6.4;2.8;0.0;4.6;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;6.4;6.5;14.8;7.2;6.0;6.0
433;Mannen;65 tot 75 jaar;Waarde;2018;17.7;22.1;11.4;71.7;66.2;72.3;67.1;69.6;44.8;;3.4;7.0;10.6;0.5;0.6;10.7;6.6;3.1;0.2;3.7;3.4;;;;;;;;;;;;;;;;;;;;;;;;;;;5.4;6.6;13.4;6.2;3.7;5.7
434;Mannen;65 tot 75 jaar;Waarde;2019;19.0;23.9;12.7;74.7;69.5;75.2;70.9;70.9;44.8;;5.3;8.5;10.7;1.3;0.3;15.5;8.1;3.8;0.1;5.2;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;8.7;8.6;18.0;9.1;7.6;9.8
435;Mannen;65 tot 75 jaar;Waarde;2020;15.2;21.6;10.7;74.1;70.7;77.8;69.7;72.4;46.3;;3.2;6.3;8.8;0.6;0.3;11.2;5.6;2.4;0.2;3.4;3.1;;;;;;;;;;;;;;;;;;;;;;;;;;;6.1;5.9;15.1;7.0;5.5;5.6
436;Mannen;65 tot 75 jaar;Waarde;2021;16.0;23.6;11.4;76.5;71.0;74.6;69.6;73.2;46.4;;3.5;6.4;10.3;0.7;0.2;11.7;5.1;1.4;0.0;2.7;3.4;;;;;;;;;;;;;;;;;;;;;;;;;;;6.9;7.1;16.3;8.1;5.3;7.2
437;Mannen;65 tot 75 jaar;Waarde;2022;13.7;19.8;10.8;73.0;66.2;71.5;65.7;73.1;45.7;33.0;2.8;5.6;8.3;;;;;;;;;0.5;0.4;0.0;0.2;5.2;3.2;0.6;1.2;1.0;1.0;0.0;0.0;2.7;0.3;0.7;1.6;4.7;0.0;0.8;0.0;0.0;2.7;0.7;0.5;0.0;1.0;6.4;7.2;16.9;7.8;6.5;6.5
438;Mannen;65 tot 75 jaar;Waarde;2023;13.4;20.7;9.8;73.8;67.0;73.3;66.0;73.3;42.4;32.3;3.6;7.1;8.4;;;;;;;;;0.7;0.3;0.2;0.0;5.8;3.8;0.9;1.4;1.5;1.1;0.0;0.2;2.8;0.5;0.7;1.6;5.2;0.3;1.0;0.2;0.0;2.9;0.3;0.3;0.3;1.2;7.5;8.0;17.1;7.9;6.0;7.8
439;Mannen;65 tot 75 jaar;Waarde;2024;14.6;19.4;9.8;74.1;67.1;74.6;65.3;72.3;42.9;31.5;2.0;4.3;7.8;;;;;;;;;0.2;0.2;0.0;0.1;5.4;3.7;1.2;0.6;1.1;1.0;0.0;0.1;1.9;0.4;0.7;0.6;4.4;0.0;0.5;0.1;0.1;3.0;1.0;0.9;0.1;0.9;8.3;8.4;16.1;9.7;6.7;7.6
440;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2014;10.4;11.4;4.2;67.9;63.0;69.3;62.2;73.4;46.3;;1.2;2.8;6.3;0.2;0.0;9.7;2.1;1.6;0.0;1.1;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;1.8;4.1;1.2;0.3;0.6
441;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2015;10.9;13.6;6.1;70.1;66.9;75.7;66.3;75.5;45.2;;0.9;3.5;5.7;0.1;0.0;7.1;3.1;0.8;0.0;2.3;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;1.2;1.1;5.1;1.9;0.3;0.9
442;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2016;13.0;15.2;8.9;71.8;64.4;69.5;64.4;70.8;47.2;;1.5;3.5;5.8;0.1;0.0;9.5;2.5;0.7;0.0;3.2;1.6;;;;;;;;;;;;;;;;;;;;;;;;;;;2.6;2.4;7.8;3.6;1.4;1.9
443;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2017;16.2;19.8;11.3;68.4;60.6;67.9;62.6;67.4;39.3;;2.4;4.2;7.2;0.6;0.0;11.2;4.7;1.8;0.0;3.1;2.8;;;;;;;;;;;;;;;;;;;;;;;;;;;4.7;4.8;12.1;5.4;4.3;4.4
444;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2018;15.4;19.6;9.6;68.7;63.2;69.3;64.0;66.6;41.7;;2.4;5.6;8.8;0.2;0.2;8.9;5.2;2.2;0.0;2.7;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;4.1;5.2;11.4;4.9;2.8;4.4
445;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2019;16.7;21.4;10.8;71.9;66.6;72.5;68.1;68.1;41.8;;4.1;6.9;8.9;0.7;0.1;13.5;6.6;2.8;0.0;4.0;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;7.1;7.0;15.8;7.5;6.1;8.1
446;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2020;13.2;19.3;9.1;71.3;67.8;75.2;66.7;69.6;43.3;;2.4;5.0;7.3;0.3;0.1;9.4;4.3;1.7;0.0;2.5;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;4.8;4.7;13.1;5.6;4.3;4.4
447;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2021;13.9;21.2;9.6;73.8;68.2;71.9;66.7;70.4;43.3;;2.6;5.1;8.6;0.3;0.1;9.9;3.9;0.8;0.0;1.9;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;5.5;5.7;14.2;6.6;4.1;5.8
448;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2022;11.9;17.8;9.2;70.6;63.7;69.0;63.1;70.7;43.2;30.6;1.9;4.2;6.5;;;;;;;;;0.2;0.1;0.0;0.0;3.7;2.2;0.2;0.6;0.4;0.4;0.0;0.0;1.7;0.1;0.3;0.9;3.3;0.0;0.2;0.0;0.0;1.7;0.3;0.2;0.0;0.5;5.3;6.0;15.0;6.6;5.3;5.4
449;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2023;11.8;18.8;8.5;71.5;64.6;71.0;63.5;71.1;40.0;30.0;2.5;5.5;6.7;;;;;;;;;0.3;0.1;0.0;0.0;4.3;2.7;0.5;0.8;0.8;0.5;0.0;0.0;1.8;0.2;0.3;0.9;3.9;0.1;0.4;0.0;0.0;1.9;0.1;0.1;0.1;0.6;6.3;6.7;15.4;6.7;4.9;6.5
450;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2024;13.0;17.6;8.5;71.9;64.8;72.5;63.0;70.0;40.5;29.3;1.3;3.2;6.1;;;;;;;;;0.1;0.0;0.0;0.0;4.1;2.6;0.7;0.3;0.6;0.5;0.0;0.0;1.2;0.1;0.3;0.3;3.2;0.0;0.2;0.0;0.0;2.0;0.5;0.4;0.0;0.5;7.1;7.2;14.5;8.3;5.5;6.4
451;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2014;17.8;19.0;9.6;77.1;72.7;78.4;72.0;82.1;56.7;;5.0;8.0;12.3;1.9;1.5;17.1;6.4;5.3;1.9;4.8;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;3.7;6.2;9.4;5.0;2.8;3.7
452;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2015;17.4;20.7;11.5;78.3;75.4;83.2;74.9;83.3;54.7;;3.5;7.9;10.9;1.7;;12.5;7.1;3.2;;5.8;2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;4.3;3.7;10.1;5.6;2.9;3.7
453;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2016;19.3;22.0;14.5;79.0;72.2;77.0;72.2;78.2;55.8;;4.4;7.4;10.6;1.5;1.4;15.1;5.8;2.6;;7.3;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;5.8;12.8;7.6;4.4;4.9
454;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2017;22.5;26.4;16.9;75.8;68.4;75.3;70.2;74.8;47.3;;5.5;8.0;11.8;2.3;1.1;16.8;8.7;4.6;;6.7;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;8.6;8.8;17.9;9.6;8.1;8.2
455;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2018;20.3;24.8;13.6;74.4;69.2;75.0;70.0;72.4;47.9;;4.7;8.7;12.6;1.2;1.4;12.7;8.4;4.4;0.7;5.1;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;6.9;8.3;15.6;7.9;5.0;7.3
456;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2019;21.4;26.6;14.8;77.3;72.2;77.7;73.6;73.6;47.8;;7.0;10.3;12.7;2.2;0.8;17.8;9.9;5.2;0.6;6.7;7.8;;;;;;;;;;;;;;;;;;;;;;;;;;;10.6;10.4;20.4;11.0;9.3;11.8
457;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2020;17.5;24.2;12.7;76.7;73.5;80.3;72.4;75.1;49.4;;4.4;7.9;10.6;1.3;0.7;13.1;7.1;3.5;0.7;4.6;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;7.7;7.4;17.4;8.7;7.0;7.2
458;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2021;18.3;26.3;13.4;79.0;73.7;77.2;72.3;75.8;49.4;;4.9;8.0;12.3;1.4;0.8;13.8;6.6;2.3;0.1;3.8;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;8.6;8.8;18.7;9.9;6.8;8.9
459;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2022;15.6;21.9;12.5;75.3;68.7;73.8;68.2;75.3;48.4;35.6;4.3;7.5;10.6;;;;;;;;;1.2;1.1;;0.7;7.1;4.8;1.6;2.4;2.1;2.1;;;4.2;1.2;1.7;2.9;6.7;;2.3;0.1;;4.3;1.8;1.5;;2.0;7.8;8.7;18.9;9.3;8.0;8.0
460;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2023;15.1;22.7;11.4;76.0;69.3;75.5;68.3;75.5;44.9;34.7;5.2;9.0;10.5;;;;;;;;;1.6;1.1;1.1;;7.6;5.4;1.9;2.7;2.7;2.1;;1.6;4.3;1.3;1.7;2.9;7.0;1.3;2.2;1.2;0.2;4.2;0.9;0.9;1.1;2.3;8.9;9.5;19.1;9.4;7.2;9.2
461;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2024;16.4;21.3;11.2;76.2;69.4;76.7;67.6;74.4;45.3;33.8;3.2;5.8;9.9;;;;;;;;;1.0;1.1;;0.7;7.2;5.2;2.3;1.5;2.1;1.9;;0.8;3.2;1.2;1.6;1.3;6.0;;1.5;0.6;0.9;4.5;2.0;1.8;0.6;1.8;9.8;9.9;18.0;11.3;8.0;9.0
462;Vrouwen;15 tot 75 jaar;Waarde;2014;38.0;47.0;32.7;54.4;59.0;50.9;63.2;41.2;19.6;;9.0;14.3;13.9;9.4;2.9;23.2;11.0;8.2;0.3;5.8;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;14.3;14.3;29.4;18.0;10.3;13.1
463;Vrouwen;15 tot 75 jaar;Waarde;2015;37.9;47.2;32.5;53.9;59.2;51.4;62.5;42.1;20.1;;8.7;14.0;13.8;9.1;2.9;22.9;10.7;8.1;0.3;5.3;7.6;;;;;;;;;;;;;;;;;;;;;;;;;;;13.9;13.6;27.1;17.3;10.6;13.0
464;Vrouwen;15 tot 75 jaar;Waarde;2016;37.7;47.3;32.6;53.5;58.4;50.1;62.6;41.6;20.9;;9.5;15.0;14.1;9.7;3.4;24.2;10.5;8.3;0.2;6.0;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;15.3;14.7;29.7;19.0;11.6;13.9
465;Vrouwen;15 tot 75 jaar;Waarde;2017;38.8;49.1;35.0;53.6;57.7;49.4;63.5;41.9;21.9;;10.6;15.9;15.4;10.7;3.5;24.0;10.8;8.2;0.2;6.0;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;17.1;16.4;30.6;20.0;13.4;15.2
466;Vrouwen;15 tot 75 jaar;Waarde;2018;38.2;48.5;32.9;54.1;58.1;50.6;62.9;43.8;22.9;;10.1;15.6;15.7;9.2;3.5;23.4;10.3;8.1;0.4;6.3;7.9;;;;;;;;;;;;;;;;;;;;;;;;;;;18.1;19.4;31.7;20.9;14.9;15.6
467;Vrouwen;15 tot 75 jaar;Waarde;2019;37.8;48.6;33.0;54.2;58.2;50.7;63.0;44.6;23.3;;10.4;16.2;16.3;14.2;4.7;29.2;12.9;10.1;0.5;8.8;9.8;;;;;;;;;;;;;;;;;;;;;;;;;;;18.2;18.5;31.6;21.5;15.2;15.9
468;Vrouwen;15 tot 75 jaar;Waarde;2020;34.1;45.0;29.7;56.1;59.9;54.0;62.9;46.5;25.4;;9.6;14.8;16.5;8.0;2.9;22.2;8.2;6.8;0.3;5.9;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;16.8;17.7;30.5;20.1;14.3;14.1
469;Vrouwen;15 tot 75 jaar;Waarde;2021;35.9;47.4;32.6;54.6;58.9;52.0;61.7;45.4;25.3;;10.7;15.8;17.3;10.6;3.4;23.1;8.6;7.7;0.4;6.8;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;18.9;19.0;32.2;22.7;16.2;16.5
470;Vrouwen;15 tot 75 jaar;Waarde;2022;34.3;45.3;30.2;56.3;58.6;52.2;60.5;47.9;25.9;24.8;8.5;14.5;14.1;;;;;;;;;7.4;5.5;0.5;1.6;13.6;10.9;1.4;1.2;4.0;3.6;0.1;0.1;5.2;1.3;1.3;2.7;12.7;3.9;3.1;0.9;0.2;3.1;1.5;1.8;0.1;3.1;21.9;23.0;35.5;24.5;19.0;17.4
471;Vrouwen;15 tot 75 jaar;Waarde;2023;32.6;43.4;27.8;57.2;59.4;52.3;60.4;49.2;26.1;24.4;8.7;14.4;14.7;;;;;;;;;7.4;5.5;0.3;1.6;14.1;11.1;1.5;1.5;3.7;3.5;0.0;0.1;5.5;1.5;1.3;2.9;13.1;3.9;2.8;0.7;0.4;3.4;1.6;1.8;0.2;3.2;20.8;22.2;34.1;23.3;18.3;16.6
472;Vrouwen;15 tot 75 jaar;Waarde;2024;32.1;43.0;28.0;56.1;58.5;51.9;60.3;50.0;26.1;24.0;9.0;15.0;15.2;;;;;;;;;7.3;5.5;0.4;1.6;14.4;11.4;1.3;1.5;3.6;3.3;0.1;0.1;5.9;1.4;1.3;3.3;13.6;3.7;3.3;1.0;0.4;3.7;1.7;1.7;0.2;3.0;22.2;23.0;35.5;24.9;20.4;17.6
473;Vrouwen;15 tot 75 jaar;Ondergrens 95%-interval;2014;37.3;46.3;31.9;53.6;58.2;50.1;62.4;40.5;19.0;;8.6;13.7;13.3;9.0;2.6;22.6;10.5;7.8;0.2;5.5;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;13.8;13.8;28.7;17.4;9.8;12.5
474;Vrouwen;15 tot 75 jaar;Ondergrens 95%-interval;2015;37.2;46.5;31.8;53.2;58.5;50.7;61.8;41.4;19.5;;8.3;13.5;13.3;8.7;2.7;22.3;10.3;7.7;0.2;5.0;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;13.4;13.2;26.5;16.7;10.1;12.5
475;Vrouwen;15 tot 75 jaar;Ondergrens 95%-interval;2016;37.0;46.6;31.9;52.7;57.7;49.4;61.9;40.8;20.3;;9.1;14.5;13.6;9.3;3.2;23.6;10.1;7.8;0.2;5.6;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;14.8;14.2;29.0;18.4;11.2;13.5
476;Vrouwen;15 tot 75 jaar;Ondergrens 95%-interval;2017;38.1;48.4;34.3;52.9;57.0;48.7;62.8;41.2;21.3;;10.2;15.3;14.9;10.2;3.2;23.4;10.4;7.8;0.2;5.6;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;16.5;15.9;29.9;19.4;12.9;14.7
477;Vrouwen;15 tot 75 jaar;Ondergrens 95%-interval;2018;37.6;47.9;32.3;53.5;57.5;50.0;62.3;43.2;22.4;;9.7;15.2;15.3;8.8;3.3;22.9;9.9;7.8;0.3;6.0;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;17.7;18.9;31.1;20.4;14.5;15.2
478;Vrouwen;15 tot 75 jaar;Ondergrens 95%-interval;2019;37.2;47.9;32.4;53.6;57.6;50.1;62.4;44.0;22.8;;10.1;15.8;15.8;13.8;4.4;28.6;12.5;9.7;0.4;8.5;9.4;;;;;;;;;;;;;;;;;;;;;;;;;;;17.7;18.0;31.0;21.0;14.7;15.5
479;Vrouwen;15 tot 75 jaar;Ondergrens 95%-interval;2020;33.5;44.3;29.1;55.5;59.3;53.3;62.3;45.9;24.8;;9.2;14.4;16.0;7.7;2.6;21.7;7.8;6.5;0.2;5.6;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;16.4;17.2;29.9;19.6;13.8;13.7
480;Vrouwen;15 tot 75 jaar;Ondergrens 95%-interval;2021;35.2;46.7;31.9;54.0;58.2;51.3;61.1;44.7;24.7;;10.3;15.4;16.8;10.2;3.2;22.6;8.3;7.3;0.3;6.4;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;18.3;18.5;31.5;22.1;15.7;16.0
481;Vrouwen;15 tot 75 jaar;Ondergrens 95%-interval;2022;33.7;44.7;29.6;55.7;58.0;51.6;59.9;47.2;25.4;24.2;8.0;13.9;13.5;;;;;;;;;7.0;5.1;0.4;1.4;13.0;10.3;1.2;1.0;3.6;3.3;0.0;0.1;4.8;1.1;1.1;2.4;12.1;3.5;2.8;0.7;0.1;2.8;1.3;1.5;0.1;2.8;21.4;22.5;34.9;23.9;18.5;16.9
482;Vrouwen;15 tot 75 jaar;Ondergrens 95%-interval;2023;32.0;42.8;27.2;56.6;58.8;51.7;59.8;48.6;25.5;23.9;8.2;13.8;14.1;;;;;;;;;7.0;5.1;0.2;1.4;13.5;10.5;1.3;1.3;3.4;3.2;0.0;0.0;5.1;1.3;1.1;2.6;12.5;3.6;2.5;0.6;0.3;3.1;1.4;1.6;0.1;2.9;20.3;21.6;33.5;22.8;17.8;16.1
483;Vrouwen;15 tot 75 jaar;Ondergrens 95%-interval;2024;31.5;42.4;27.5;55.5;58.0;51.3;59.7;49.4;25.6;23.5;8.6;14.4;14.6;;;;;;;;;6.9;5.1;0.3;1.4;13.8;10.9;1.1;1.3;3.3;3.0;0.0;0.0;5.5;1.2;1.1;3.0;13.0;3.4;3.0;0.8;0.3;3.3;1.5;1.5;0.2;2.7;21.7;22.4;34.9;24.3;19.9;17.1
484;Vrouwen;15 tot 75 jaar;Bovengrens 95%-interval;2014;38.8;47.8;33.4;55.2;59.8;51.7;63.9;42.0;20.3;;9.5;14.8;14.4;9.9;3.2;23.9;11.5;8.6;0.4;6.2;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;14.9;14.9;30.2;18.6;10.8;13.6
485;Vrouwen;15 tot 75 jaar;Bovengrens 95%-interval;2015;38.6;47.9;33.2;54.6;59.9;52.1;63.2;42.8;20.7;;9.1;14.5;14.3;9.6;3.2;23.4;11.2;8.5;0.4;5.7;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;14.4;14.1;27.8;17.8;11.0;13.5
486;Vrouwen;15 tot 75 jaar;Bovengrens 95%-interval;2016;38.4;48.0;33.2;54.2;59.1;50.8;63.3;42.3;21.6;;9.9;15.6;14.6;10.2;3.7;24.9;10.9;8.7;0.3;6.4;8.1;;;;;;;;;;;;;;;;;;;;;;;;;;;15.8;15.2;30.3;19.6;12.1;14.5
487;Vrouwen;15 tot 75 jaar;Bovengrens 95%-interval;2017;39.5;49.9;35.7;54.3;58.4;50.2;64.2;42.6;22.5;;11.1;16.4;15.9;11.1;3.8;24.6;11.2;8.6;0.3;6.3;7.9;;;;;;;;;;;;;;;;;;;;;;;;;;;17.6;17.0;31.2;20.6;13.9;15.7
488;Vrouwen;15 tot 75 jaar;Bovengrens 95%-interval;2018;38.8;49.1;33.5;54.7;58.7;51.2;63.5;44.4;23.4;;10.4;16.0;16.2;9.5;3.8;23.9;10.7;8.5;0.5;6.6;8.2;;;;;;;;;;;;;;;;;;;;;;;;;;;18.6;19.9;32.3;21.4;15.4;16.1
489;Vrouwen;15 tot 75 jaar;Bovengrens 95%-interval;2019;38.4;49.2;33.6;54.8;58.8;51.4;63.6;45.2;23.9;;10.8;16.7;16.7;14.7;5.0;29.7;13.4;10.4;0.6;9.2;10.2;;;;;;;;;;;;;;;;;;;;;;;;;;;18.7;19.0;32.1;22.0;15.6;16.4
490;Vrouwen;15 tot 75 jaar;Bovengrens 95%-interval;2020;34.7;45.6;30.3;56.7;60.5;54.6;63.6;47.1;25.9;;9.9;15.3;16.9;8.4;3.1;22.8;8.5;7.1;0.4;6.2;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;17.3;18.2;31.1;20.6;14.7;14.6
491;Vrouwen;15 tot 75 jaar;Bovengrens 95%-interval;2021;36.5;48.1;33.2;55.3;59.5;52.7;62.4;46.0;25.8;;11.1;16.3;17.8;11.0;3.7;23.7;9.0;8.0;0.5;7.1;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;19.4;19.6;32.8;23.3;16.7;17.0
492;Vrouwen;15 tot 75 jaar;Bovengrens 95%-interval;2022;34.9;46.0;30.8;56.9;59.2;52.8;61.1;48.5;26.5;25.3;9.0;15.1;14.8;;;;;;;;;7.9;5.9;0.7;1.9;14.2;11.4;1.6;1.4;4.3;3.9;0.1;0.2;5.6;1.5;1.5;3.0;13.3;4.2;3.5;1.2;0.3;3.4;1.7;2.0;0.2;3.4;22.4;23.6;36.1;25.0;19.5;17.9
493;Vrouwen;15 tot 75 jaar;Bovengrens 95%-interval;2023;33.2;44.0;28.3;57.8;60.0;52.9;61.0;49.8;26.6;24.9;9.2;15.0;15.3;;;;;;;;;7.9;5.9;0.4;1.9;14.7;11.6;1.8;1.7;4.1;3.8;0.1;0.2;5.9;1.7;1.6;3.2;13.8;4.3;3.1;0.9;0.6;3.7;1.8;2.1;0.3;3.5;21.3;22.7;34.7;23.9;18.8;17.1
494;Vrouwen;15 tot 75 jaar;Bovengrens 95%-interval;2024;32.7;43.6;28.6;56.7;59.1;52.5;60.9;50.6;26.7;24.6;9.6;15.6;15.8;;;;;;;;;7.8;5.9;0.5;1.9;15.0;12.0;1.5;1.8;3.9;3.6;0.1;0.2;6.3;1.6;1.5;3.6;14.2;4.1;3.7;1.2;0.5;4.0;1.9;1.9;0.4;3.3;22.7;23.5;36.1;25.4;20.9;18.1
495;Vrouwen;15 tot 25 jaar;Waarde;2014;33.7;30.9;23.0;27.7;33.2;32.3;39.5;33.9;15.0;;5.0;7.0;8.3;15.6;4.1;22.4;6.6;6.0;0.5;6.7;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;9.7;8.7;18.0;16.0;7.6;11.0
