ID;Sex;Age;PositionInHousehold;Periods;LabourForceAndNotInTheLabourForce_1;LabourForce_2;EmployedLabourForce_3;Employee_4;PermanentEmployee_5;FlexibleEmployee_6;SelfEmployedPerson_7;SelfEmployedWithoutEmployees_8;SelfEmployedWithEmployees_9;ContributingFamilyWorker_10;ProfessionalStatusIsUnknown_11;PartTime_12;LessThan20WorkingHoursAWeek_13;LessThan12WorkingHoursAWeek_14;k_12To19WorkingHoursAWeek_15;k_20To34WorkingHoursAWeek_16;k_20To27WorkingHoursAWeek_17;k_28To34WorkingHoursAWeek_18;FullTime_19;UnemployedLabourForce_20;UnemploymentRate_21;NotInTheLabourForce_22;GrossLabourParticipationRate_23;NetLabourParticipationRate_24
5469;Total male and female;45 to 54 years;Parent in single-parent household;2018 1st quarter;175.0;139.0;130.0;113.0;91.0;21.0;18.0;15.0;3.0;0.0;0.0;80.0;15.0;5.0;10.0;65.0;32.0;33.0;50.0;8.0;6.1;36.0;79.5;74.6
5470;Total male and female;45 to 54 years;Parent in single-parent household;2018 2nd quarter;176.0;141.0;135.0;116.0;95.0;21.0;19.0;15.0;4.0;0.0;0.0;76.0;14.0;4.0;10.0;62.0;29.0;33.0;59.0;6.0;4.3;35.0;80.0;76.6
5471;Total male and female;45 to 54 years;Parent in single-parent household;2018 3rd quarter;179.0;141.0;135.0;116.0;97.0;19.0;19.0;14.0;5.0;0.0;0.0;75.0;13.0;3.0;9.0;63.0;30.0;33.0;60.0;6.0;4.5;37.0;79.1;75.6
5472;Total male and female;45 to 54 years;Parent in single-parent household;2018 4th quarter;183.0;152.0;146.0;124.0;104.0;21.0;22.0;17.0;5.0;0.0;0.0;82.0;13.0;3.0;9.0;69.0;29.0;40.0;64.0;6.0;3.6;31.0;82.9;79.9
5473;Total male and female;45 to 54 years;Parent in single-parent household;2018;178.0;143.0;137.0;117.0;97.0;21.0;19.0;15.0;4.0;0.0;0.0;78.0;14.0;4.0;10.0;65.0;30.0;35.0;58.0;7.0;4.6;35.0;80.4;76.7
5474;Total male and female;45 to 54 years;Parent in single-parent household;2019 1st quarter;181.0;144.0;139.0;117.0;100.0;17.0;21.0;17.0;5.0;0.0;0.0;78.0;12.0;4.0;8.0;66.0;27.0;39.0;61.0;6.0;4.0;36.0;80.0;76.8
5475;Total male and female;45 to 54 years;Parent in single-parent household;2019 2nd quarter;172.0;139.0;135.0;112.0;96.0;16.0;23.0;19.0;3.0;0.0;0.0;75.0;11.0;5.0;6.0;64.0;24.0;40.0;60.0;4.0;2.7;34.0;80.5;78.3
5476;Total male and female;45 to 54 years;Parent in single-parent household;2019 3rd quarter;176.0;145.0;141.0;119.0;102.0;17.0;22.0;18.0;4.0;0.0;0.0;76.0;11.0;4.0;7.0;65.0;26.0;39.0;65.0;4.0;2.8;31.0;82.6;80.3
5477;Total male and female;45 to 54 years;Parent in single-parent household;2019 4th quarter;173.0;136.0;133.0;112.0;95.0;17.0;21.0;17.0;3.0;0.0;0.0;68.0;9.0;2.0;6.0;60.0;24.0;35.0;64.0;4.0;2.7;37.0;78.6;76.5
5478;Total male and female;45 to 54 years;Parent in single-parent household;2019;176.0;141.0;137.0;115.0;98.0;17.0;22.0;18.0;4.0;0.0;0.0;75.0;11.0;4.0;7.0;64.0;25.0;38.0;62.0;4.0;3.1;34.0;80.4;78.0
5479;Total male and female;45 to 54 years;Parent in single-parent household;2020 1st quarter;166.0;134.0;131.0;112.0;95.0;17.0;19.0;15.0;4.0;0.0;0.0;70.0;9.0;2.0;7.0;61.0;25.0;36.0;60.0;4.0;2.7;32.0;80.9;78.7
5480;Total male and female;45 to 54 years;Parent in single-parent household;2020 2nd quater;174.0;139.0;135.0;114.0;99.0;15.0;21.0;17.0;4.0;0.0;0.0;76.0;12.0;5.0;7.0;64.0;21.0;42.0;59.0;4.0;2.9;35.0;79.9;77.6
5481;Total male and female;45 to 54 years;Parent in single-parent household;2020 3rd quarter;178.0;147.0;142.0;118.0;100.0;19.0;24.0;20.0;4.0;0.0;0.0;79.0;9.0;3.0;6.0;70.0;27.0;42.0;63.0;5.0;3.5;31.0;82.5;79.6
5482;Total male and female;45 to 54 years;Parent in single-parent household;2020 4th quarter;171.0;143.0;139.0;114.0;95.0;19.0;25.0;19.0;5.0;0.0;0.0;77.0;10.0;5.0;5.0;67.0;22.0;45.0;62.0;4.0;2.8;29.0;83.2;80.8
5483;Total male and female;45 to 54 years;Parent in single-parent household;2020;172.0;141.0;137.0;114.0;97.0;17.0;22.0;18.0;4.0;0.0;0.0;76.0;10.0;4.0;6.0;65.0;24.0;41.0;61.0;4.0;3.0;32.0;81.6;79.2
5484;Total male and female;45 to 54 years;Parent in single-parent household;2021 1st quarter;191.0;161.0;156.0;131.0;115.0;16.0;25.0;20.0;6.0;0.0;0.0;90.0;12.0;6.0;6.0;78.0;28.0;50.0;66.0;5.0;2.8;30.0;84.3;81.9
5485;Total male and female;45 to 54 years;Parent in single-parent household;2021 2nd quarter;191.0;163.0;158.0;130.0;115.0;15.0;28.0;22.0;6.0;0.0;0.0;86.0;15.0;6.0;9.0;71.0;21.0;50.0;73.0;4.0;2.6;29.0;85.0;82.7
5486;Total male and female;45 to 54 years;Parent in single-parent household;2021 3rd quarter;;;;;;;;;;;;;;;;;;;;;;;;
5487;Total male and female;45 to 54 years;Partner in couple;2003 1st quarter;1852.0;1494.0;1457.0;1214.0;1116.0;99.0;242.0;135.0;92.0;16.0;0.0;579.0;220.0;98.0;123.0;359.0;210.0;149.0;877.0;37.0;2.5;358.0;80.7;78.7
5488;Total male and female;45 to 54 years;Partner in couple;2003 2nd quarter;1868.0;1505.0;1463.0;1233.0;1143.0;90.0;230.0;128.0;89.0;13.0;0.0;590.0;231.0;100.0;131.0;359.0;207.0;153.0;873.0;42.0;2.8;363.0;80.6;78.4
5489;Total male and female;45 to 54 years;Partner in couple;2003 3rd quarter;1848.0;1503.0;1462.0;1229.0;1138.0;90.0;233.0;130.0;90.0;13.0;0.0;593.0;227.0;101.0;126.0;366.0;210.0;155.0;869.0;41.0;2.7;345.0;81.3;79.1
5490;Total male and female;45 to 54 years;Partner in couple;2003 4th quarter;1844.0;1507.0;1460.0;1225.0;1136.0;89.0;235.0;130.0;93.0;12.0;0.0;606.0;228.0;104.0;125.0;377.0;214.0;163.0;854.0;47.0;3.1;337.0;81.7;79.2
5491;Total male and female;45 to 54 years;Partner in couple;2003;1853.0;1502.0;1461.0;1225.0;1133.0;92.0;235.0;131.0;91.0;13.0;0.0;592.0;227.0;101.0;126.0;365.0;211.0;155.0;869.0;42.0;2.8;351.0;81.1;78.8
5492;Total male and female;45 to 54 years;Partner in couple;2004 1st quarter;1860.0;1510.0;1456.0;1221.0;1136.0;84.0;235.0;133.0;90.0;12.0;0.0;601.0;224.0;98.0;127.0;376.0;216.0;160.0;855.0;55.0;3.6;350.0;81.2;78.3
5493;Total male and female;45 to 54 years;Partner in couple;2004 2nd quarter;1857.0;1526.0;1473.0;1230.0;1140.0;90.0;242.0;139.0;92.0;11.0;0.0;614.0;233.0;99.0;133.0;381.0;221.0;160.0;859.0;53.0;3.5;331.0;82.2;79.3
5494;Total male and female;45 to 54 years;Partner in couple;2004 3rd quarter;1867.0;1528.0;1477.0;1246.0;1157.0;90.0;230.0;132.0;87.0;11.0;0.0;614.0;232.0;102.0;130.0;382.0;221.0;161.0;863.0;52.0;3.4;339.0;81.8;79.1
5495;Total male and female;45 to 54 years;Partner in couple;2004 4th quarter;1858.0;1532.0;1478.0;1252.0;1167.0;84.0;226.0;129.0;86.0;11.0;0.0;616.0;234.0;100.0;134.0;382.0;222.0;160.0;862.0;54.0;3.5;327.0;82.4;79.5
5496;Total male and female;45 to 54 years;Partner in couple;2004;1861.0;1524.0;1471.0;1237.0;1150.0;87.0;233.0;133.0;89.0;11.0;0.0;611.0;231.0;100.0;131.0;380.0;220.0;160.0;860.0;53.0;3.5;337.0;81.9;79.0
5497;Total male and female;45 to 54 years;Partner in couple;2005 1st quarter;1863.0;1542.0;1484.0;1242.0;1158.0;84.0;242.0;139.0;92.0;12.0;0.0;626.0;237.0;104.0;133.0;389.0;229.0;160.0;858.0;58.0;3.7;321.0;82.7;79.6
5498;Total male and female;45 to 54 years;Partner in couple;2005 2nd quarter;1858.0;1537.0;1487.0;1242.0;1157.0;85.0;245.0;137.0;94.0;14.0;0.0;624.0;237.0;102.0;135.0;387.0;219.0;167.0;863.0;51.0;3.3;321.0;82.7;80.0
5499;Total male and female;45 to 54 years;Partner in couple;2005 3rd quarter;1852.0;1541.0;1496.0;1248.0;1161.0;87.0;249.0;139.0;96.0;13.0;0.0;631.0;235.0;103.0;133.0;396.0;224.0;172.0;865.0;45.0;2.9;311.0;83.2;80.8
5500;Total male and female;45 to 54 years;Partner in couple;2005 4th quarter;1853.0;1555.0;1504.0;1254.0;1165.0;89.0;250.0;148.0;91.0;12.0;0.0;631.0;238.0;101.0;137.0;394.0;227.0;167.0;873.0;50.0;3.2;298.0;83.9;81.2
5501;Total male and female;45 to 54 years;Partner in couple;2005;1857.0;1544.0;1493.0;1246.0;1160.0;86.0;246.0;141.0;93.0;13.0;0.0;628.0;237.0;102.0;134.0;391.0;225.0;166.0;865.0;51.0;3.3;313.0;83.1;80.4
5502;Total male and female;45 to 54 years;Partner in couple;2006 1st quarter;1870.0;1568.0;1509.0;1255.0;1168.0;87.0;254.0;152.0;90.0;12.0;0.0;639.0;240.0;98.0;142.0;399.0;224.0;175.0;870.0;59.0;3.7;302.0;83.8;80.7
5503;Total male and female;45 to 54 years;Partner in couple;2006 2nd quarter;1869.0;1563.0;1511.0;1259.0;1171.0;88.0;252.0;149.0;91.0;13.0;0.0;631.0;229.0;95.0;134.0;401.0;222.0;179.0;880.0;52.0;3.3;307.0;83.6;80.8
5504;Total male and female;45 to 54 years;Partner in couple;2006 3rd quarter;1876.0;1571.0;1525.0;1273.0;1175.0;99.0;251.0;146.0;93.0;12.0;0.0;640.0;230.0;95.0;136.0;410.0;226.0;184.0;884.0;46.0;3.0;305.0;83.8;81.3
5505;Total male and female;45 to 54 years;Partner in couple;2006 4th quarter;1877.0;1591.0;1548.0;1283.0;1182.0;101.0;264.0;157.0;96.0;11.0;1.0;647.0;233.0;95.0;138.0;415.0;227.0;187.0;901.0;43.0;2.7;286.0;84.8;82.5
5506;Total male and female;45 to 54 years;Partner in couple;2006;1873.0;1573.0;1523.0;1267.0;1174.0;94.0;256.0;151.0;92.0;12.0;0.0;639.0;233.0;96.0;137.0;406.0;225.0;181.0;884.0;50.0;3.2;300.0;84.0;81.3
5507;Total male and female;45 to 54 years;Partner in couple;2007 1st quarter;1886.0;1603.0;1556.0;1287.0;1188.0;100.0;268.0;160.0;97.0;12.0;0.0;651.0;229.0;94.0;135.0;422.0;234.0;188.0;905.0;46.0;2.9;283.0;85.0;82.5
5508;Total male and female;45 to 54 years;Partner in couple;2007 2nd quarter;1867.0;1587.0;1547.0;1280.0;1170.0;110.0;266.0;159.0;95.0;13.0;0.0;648.0;230.0;92.0;137.0;418.0;227.0;192.0;899.0;41.0;2.6;280.0;85.0;82.8
5509;Total male and female;45 to 54 years;Partner in couple;2007 3rd quarter;1872.0;1592.0;1559.0;1298.0;1183.0;115.0;261.0;156.0;93.0;12.0;0.0;656.0;231.0;95.0;135.0;426.0;237.0;188.0;902.0;33.0;2.1;280.0;85.0;83.3
5510;Total male and female;45 to 54 years;Partner in couple;2007 4th quarter;1886.0;1613.0;1577.0;1306.0;1192.0;114.0;272.0;166.0;93.0;13.0;0.0;671.0;236.0;94.0;142.0;434.0;244.0;190.0;907.0;36.0;2.2;273.0;85.6;83.6
5511;Total male and female;45 to 54 years;Partner in couple;2007;1878.0;1599.0;1560.0;1293.0;1183.0;110.0;267.0;160.0;94.0;12.0;0.0;657.0;232.0;94.0;138.0;425.0;235.0;190.0;903.0;39.0;2.4;279.0;85.1;83.1
5512;Total male and female;45 to 54 years;Partner in couple;2008 1st quarter;1899.0;1636.0;1600.0;1323.0;1206.0;117.0;277.0;172.0;93.0;12.0;0.0;683.0;231.0;92.0;139.0;452.0;254.0;198.0;917.0;36.0;2.2;263.0;86.2;84.3
5513;Total male and female;45 to 54 years;Partner in couple;2008 2nd quarter;1918.0;1654.0;1623.0;1333.0;1216.0;118.0;289.0;179.0;99.0;12.0;0.0;685.0;239.0;94.0;145.0;446.0;249.0;196.0;938.0;32.0;1.9;264.0;86.2;84.6
5514;Total male and female;45 to 54 years;Partner in couple;2008 3rd quarter;1920.0;1651.0;1623.0;1336.0;1218.0;119.0;286.0;179.0;95.0;12.0;0.0;683.0;235.0;92.0;143.0;448.0;247.0;201.0;939.0;29.0;1.7;269.0;86.0;84.5
5515;Total male and female;45 to 54 years;Partner in couple;2008 4th quarter;1926.0;1670.0;1637.0;1349.0;1226.0;123.0;288.0;180.0;97.0;10.0;0.0;695.0;236.0;90.0;146.0;459.0;256.0;203.0;941.0;33.0;2.0;256.0;86.7;85.0
5516;Total male and female;45 to 54 years;Partner in couple;2008;1916.0;1653.0;1621.0;1335.0;1216.0;119.0;285.0;178.0;96.0;11.0;0.0;687.0;235.0;92.0;143.0;451.0;252.0;200.0;934.0;32.0;2.0;263.0;86.3;84.6
5517;Total male and female;45 to 54 years;Partner in couple;2009 1st quarter;1930.0;1678.0;1642.0;1354.0;1232.0;122.0;288.0;177.0;101.0;9.0;0.0;702.0;234.0;86.0;148.0;468.0;263.0;205.0;940.0;36.0;2.2;252.0;86.9;85.1
5518;Total male and female;45 to 54 years;Partner in couple;2009 2nd quarter;1928.0;1674.0;1636.0;1353.0;1236.0;116.0;283.0;175.0;97.0;11.0;0.0;696.0;244.0;89.0;155.0;452.0;246.0;206.0;939.0;38.0;2.3;254.0;86.8;84.8
5519;Total male and female;45 to 54 years;Partner in couple;2009 3rd quarter;1936.0;1671.0;1633.0;1341.0;1229.0;112.0;292.0;183.0;98.0;11.0;0.0;696.0;236.0;87.0;149.0;460.0;250.0;211.0;936.0;38.0;2.3;265.0;86.3;84.3
5520;Total male and female;45 to 54 years;Partner in couple;2009 4th quarter;1944.0;1690.0;1646.0;1343.0;1226.0;117.0;303.0;188.0;106.0;9.0;0.0;698.0;237.0;90.0;147.0;461.0;247.0;214.0;948.0;44.0;2.6;253.0;87.0;84.7
5521;Total male and female;45 to 54 years;Partner in couple;2009;1934.0;1678.0;1639.0;1348.0;1231.0;117.0;291.0;181.0;100.0;10.0;0.0;698.0;238.0;88.0;150.0;460.0;251.0;209.0;941.0;39.0;2.3;256.0;86.8;84.7
5522;Total male and female;45 to 54 years;Partner in couple;2010 1st quarter;1940.0;1685.0;1634.0;1321.0;1217.0;105.0;312.0;199.0;102.0;11.0;0.0;693.0;231.0;85.0;146.0;462.0;254.0;208.0;940.0;52.0;3.1;255.0;86.9;84.2
5523;Total male and female;45 to 54 years;Partner in couple;2010 2nd quarter;1935.0;1684.0;1632.0;1324.0;1214.0;111.0;308.0;196.0;101.0;10.0;0.0;695.0;230.0;85.0;146.0;465.0;259.0;206.0;937.0;52.0;3.1;251.0;87.0;84.4
5524;Total male and female;45 to 54 years;Partner in couple;2010 3rd quarter;1929.0;1687.0;1642.0;1338.0;1215.0;124.0;303.0;187.0;102.0;14.0;0.0;701.0;219.0;82.0;137.0;481.0;261.0;221.0;941.0;46.0;2.7;242.0;87.5;85.1
5525;Total male and female;45 to 54 years;Partner in couple;2010 4th quarter;1942.0;1701.0;1649.0;1347.0;1225.0;122.0;302.0;183.0;102.0;17.0;0.0;703.0;221.0;81.0;140.0;482.0;262.0;220.0;947.0;52.0;3.1;241.0;87.6;84.9
5526;Total male and female;45 to 54 years;Partner in couple;2010;1936.0;1689.0;1639.0;1333.0;1218.0;115.0;306.0;191.0;102.0;13.0;0.0;698.0;225.0;83.0;142.0;473.0;259.0;214.0;941.0;50.0;3.0;247.0;87.2;84.6
5527;Total male and female;45 to 54 years;Partner in couple;2011 1st quarter;1940.0;1691.0;1633.0;1333.0;1217.0;116.0;300.0;180.0;103.0;18.0;0.0;705.0;223.0;83.0;140.0;482.0;255.0;227.0;928.0;58.0;3.4;249.0;87.2;84.2
5528;Total male and female;45 to 54 years;Partner in couple;2011 2nd quarter;1939.0;1690.0;1635.0;1339.0;1228.0;112.0;296.0;180.0;99.0;17.0;0.0;701.0;224.0;80.0;144.0;477.0;261.0;216.0;934.0;55.0;3.2;248.0;87.2;84.4
5529;Total male and female;45 to 54 years;Partner in couple;2011 3rd quarter;1946.0;1698.0;1649.0;1340.0;1223.0;117.0;309.0;196.0;97.0;16.0;0.0;702.0;223.0;83.0;140.0;479.0;254.0;225.0;947.0;49.0;2.9;248.0;87.2;84.7
5530;Total male and female;45 to 54 years;Partner in couple;2011 4th quarter;1943.0;1701.0;1651.0;1352.0;1229.0;123.0;299.0;189.0;95.0;15.0;0.0;710.0;221.0;83.0;138.0;489.0;265.0;223.0;941.0;50.0;3.0;242.0;87.6;85.0
5531;Total male and female;45 to 54 years;Partner in couple;2011;1942.0;1695.0;1642.0;1341.0;1224.0;117.0;301.0;186.0;99.0;16.0;0.0;704.0;223.0;82.0;141.0;482.0;259.0;223.0;938.0;53.0;3.1;247.0;87.3;84.6
5532;Total male and female;45 to 54 years;Partner in couple;2012 1st quarter;1954.0;1715.0;1661.0;1356.0;1236.0;120.0;305.0;195.0;96.0;15.0;0.0;726.0;226.0;84.0;142.0;501.0;270.0;230.0;935.0;54.0;3.2;239.0;87.8;85.0
5533;Total male and female;45 to 54 years;Partner in couple;2012 2nd quarter;1958.0;1727.0;1669.0;1357.0;1236.0;121.0;312.0;198.0;99.0;15.0;0.0;727.0;231.0;86.0;145.0;496.0;263.0;234.0;943.0;57.0;3.3;231.0;88.2;85.3
5534;Total male and female;45 to 54 years;Partner in couple;2012 3rd quarter;1951.0;1719.0;1662.0;1357.0;1235.0;122.0;305.0;199.0;92.0;13.0;0.0;720.0;226.0;84.0;142.0;494.0;271.0;223.0;942.0;57.0;3.3;232.0;88.1;85.2
5535;Total male and female;45 to 54 years;Partner in couple;2012 4th quarter;1941.0;1705.0;1643.0;1339.0;1214.0;125.0;305.0;192.0;100.0;12.0;0.0;719.0;226.0;85.0;141.0;493.0;270.0;222.0;924.0;61.0;3.6;237.0;87.8;84.6
5536;Total male and female;45 to 54 years;Partner in couple;2012;1951.0;1716.0;1659.0;1352.0;1230.0;122.0;307.0;196.0;97.0;14.0;0.0;723.0;227.0;85.0;143.0;496.0;269.0;227.0;936.0;57.0;3.3;235.0;88.0;85.0
5537;Total male and female;45 to 54 years;Partner in couple;2013 1st quarter;1933.0;1708.0;1638.0;1323.0;1201.0;122.0;315.0;205.0;99.0;12.0;0.0;723.0;225.0;87.0;138.0;498.0;265.0;233.0;915.0;70.0;4.1;225.0;88.4;84.7
5538;Total male and female;45 to 54 years;Partner in couple;2013 2nd quarter;1927.0;1700.0;1627.0;1312.0;1183.0;129.0;316.0;201.0;104.0;11.0;0.0;702.0;218.0;83.0;136.0;483.0;260.0;224.0;926.0;72.0;4.3;227.0;88.2;84.5
5539;Total male and female;45 to 54 years;Partner in couple;2013 3rd quarter;1914.0;1678.0;1605.0;1290.0;1168.0;122.0;315.0;201.0;101.0;13.0;0.0;699.0;218.0;85.0;133.0;480.0;258.0;223.0;906.0;73.0;4.3;237.0;87.6;83.8
5540;Total male and female;45 to 54 years;Partner in couple;2013 4th quarter;1916.0;1675.0;1599.0;1280.0;1153.0;127.0;319.0;203.0;105.0;11.0;0.0;692.0;218.0;80.0;139.0;474.0;253.0;220.0;907.0;76.0;4.5;241.0;87.4;83.5
5541;Total male and female;45 to 54 years;Partner in couple;2013;1923.0;1690.0;1617.0;1301.0;1176.0;125.0;316.0;202.0;102.0;12.0;0.0;704.0;220.0;84.0;136.0;484.0;259.0;225.0;914.0;73.0;4.3;232.0;87.9;84.1
5542;Total male and female;45 to 54 years;Partner in couple;2014 1st quarter;1913.0;1678.0;1595.0;1276.0;1147.0;129.0;319.0;202.0;107.0;10.0;0.0;686.0;214.0;83.0;131.0;472.0;252.0;220.0;909.0;83.0;4.9;235.0;87.7;83.4
5543;Total male and female;45 to 54 years;Partner in couple;2014 2nd quarter;1911.0;1683.0;1601.0;1267.0;1137.0;130.0;335.0;212.0;111.0;12.0;0.0;694.0;214.0;86.0;128.0;480.0;256.0;224.0;907.0;82.0;4.8;229.0;88.0;83.8
5544;Total male and female;45 to 54 years;Partner in couple;2014 3rd quarter;1922.0;1685.0;1614.0;1276.0;1145.0;131.0;338.0;216.0;110.0;11.0;0.0;686.0;206.0;83.0;124.0;480.0;253.0;227.0;928.0;71.0;4.2;237.0;87.6;84.0
5545;Total male and female;45 to 54 years;Partner in couple;2014 4th quarter;1926.0;1696.0;1618.0;1279.0;1150.0;130.0;338.0;223.0;103.0;12.0;0.0;696.0;211.0;79.0;131.0;485.0;251.0;234.0;922.0;78.0;4.6;230.0;88.1;84.0
5546;Total male and female;45 to 54 years;Partner in couple;2014;1918.0;1685.0;1607.0;1275.0;1145.0;130.0;333.0;213.0;108.0;11.0;0.0;691.0;211.0;83.0;128.0;479.0;253.0;226.0;917.0;78.0;4.6;233.0;87.9;83.8
5547;Total male and female;45 to 54 years;Partner in couple;2015 1st quarter;1959.0;1728.0;1643.0;1290.0;1156.0;134.0;354.0;235.0;104.0;15.0;0.0;713.0;217.0;81.0;136.0;496.0;252.0;245.0;930.0;84.0;4.9;231.0;88.2;83.9
5548;Total male and female;45 to 54 years;Partner in couple;2015 2nd quarter;1973.0;1741.0;1671.0;1305.0;1165.0;140.0;367.0;245.0;106.0;15.0;0.0;723.0;216.0;82.0;134.0;507.0;268.0;239.0;948.0;70.0;4.0;232.0;88.3;84.7
5549;Total male and female;45 to 54 years;Partner in couple;2015 3rd quarter;1963.0;1731.0;1663.0;1300.0;1168.0;132.0;363.0;249.0;101.0;13.0;0.0;714.0;215.0;77.0;138.0;499.0;262.0;237.0;948.0;69.0;4.0;232.0;88.2;84.7
5550;Total male and female;45 to 54 years;Partner in couple;2015 4th quarter;1958.0;1723.0;1650.0;1293.0;1163.0;131.0;356.0;239.0;105.0;12.0;0.0;707.0;208.0;74.0;134.0;499.0;263.0;236.0;943.0;74.0;4.3;235.0;88.0;84.2
5551;Total male and female;45 to 54 years;Partner in couple;2015;1963.0;1731.0;1657.0;1297.0;1163.0;134.0;360.0;242.0;104.0;14.0;0.0;714.0;214.0;79.0;135.0;500.0;261.0;239.0;942.0;74.0;4.3;232.0;88.2;84.4
5552;Total male and female;45 to 54 years;Partner in couple;2016 1st quarter;1944.0;1716.0;1644.0;1295.0;1162.0;133.0;350.0;234.0;105.0;11.0;0.0;702.0;205.0;79.0;126.0;497.0;261.0;235.0;942.0;72.0;4.2;228.0;88.3;84.6
5553;Total male and female;45 to 54 years;Partner in couple;2016 2nd quarter;1951.0;1728.0;1663.0;1316.0;1166.0;150.0;347.0;229.0;108.0;10.0;0.0;702.0;204.0;75.0;129.0;498.0;263.0;236.0;961.0;65.0;3.7;223.0;88.6;85.3
5554;Total male and female;45 to 54 years;Partner in couple;2016 3rd quarter;1946.0;1722.0;1666.0;1308.0;1160.0;149.0;358.0;236.0;112.0;10.0;0.0;699.0;197.0;73.0;124.0;502.0;256.0;246.0;968.0;55.0;3.2;224.0;88.5;85.6
5555;Total male and female;45 to 54 years;Partner in couple;2016 4th quarter;1947.0;1727.0;1671.0;1303.0;1151.0;152.0;368.0;243.0;114.0;10.0;0.0;704.0;192.0;71.0;121.0;511.0;257.0;254.0;967.0;56.0;3.2;221.0;88.7;85.8
5556;Total male and female;45 to 54 years;Partner in couple;2016;1947.0;1723.0;1661.0;1306.0;1160.0;146.0;356.0;236.0;110.0;10.0;0.0;702.0;200.0;74.0;125.0;502.0;259.0;243.0;960.0;62.0;3.6;224.0;88.5;85.3
5557;Total male and female;45 to 54 years;Partner in couple;2017 1st quarter;1944.0;1734.0;1675.0;1323.0;1169.0;154.0;352.0;233.0;109.0;10.0;0.0;711.0;195.0;76.0;119.0;516.0;260.0;256.0;964.0;59.0;3.4;210.0;89.2;86.2
5558;Total male and female;45 to 54 years;Partner in couple;2017 2nd quarter;1929.0;1719.0;1672.0;1315.0;1161.0;154.0;357.0;243.0;105.0;8.0;0.0;707.0;184.0;71.0;113.0;523.0;267.0;256.0;965.0;47.0;2.7;210.0;89.1;86.7
5559;Total male and female;45 to 54 years;Partner in couple;2017 3rd quarter;1935.0;1715.0;1674.0;1315.0;1163.0;152.0;359.0;244.0;108.0;8.0;0.0;708.0;178.0;67.0;111.0;530.0;268.0;262.0;966.0;41.0;2.4;219.0;88.7;86.5
5560;Total male and female;45 to 54 years;Partner in couple;2017 4th quarter;1925.0;1708.0;1670.0;1312.0;1157.0;155.0;358.0;241.0;108.0;9.0;0.0;699.0;173.0;68.0;104.0;526.0;267.0;259.0;971.0;38.0;2.2;217.0;88.7;86.7
5561;Total male and female;45 to 54 years;Partner in couple;2017;1933.0;1719.0;1673.0;1316.0;1162.0;154.0;356.0;240.0;107.0;9.0;0.0;706.0;182.0;71.0;112.0;524.0;265.0;259.0;966.0;46.0;2.7;214.0;88.9;86.5
5562;Total male and female;45 to 54 years;Partner in couple;2018 1st quarter;1919.0;1712.0;1669.0;1316.0;1164.0;152.0;353.0;242.0;103.0;8.0;0.0;702.0;175.0;67.0;108.0;527.0;267.0;260.0;967.0;43.0;2.5;206.0;89.3;87.0
5563;Total male and female;45 to 54 years;Partner in couple;2018 2nd quarter;1920.0;1710.0;1675.0;1323.0;1162.0;161.0;351.0;237.0;105.0;9.0;0.0;713.0;172.0;59.0;113.0;540.0;275.0;265.0;962.0;35.0;2.0;211.0;89.0;87.2
5564;Total male and female;45 to 54 years;Partner in couple;2018 3rd quarter;1904.0;1691.0;1657.0;1310.0;1155.0;155.0;347.0;242.0;96.0;10.0;0.0;699.0;171.0;59.0;113.0;528.0;264.0;264.0;958.0;34.0;2.0;213.0;88.8;87.0
5565;Total male and female;45 to 54 years;Partner in couple;2018 4th quarter;1882.0;1672.0;1643.0;1302.0;1148.0;154.0;341.0;235.0;99.0;7.0;0.0;703.0;167.0;56.0;111.0;536.0;271.0;265.0;939.0;29.0;1.8;210.0;88.8;87.3
5566;Total male and female;45 to 54 years;Partner in couple;2018;1906.0;1696.0;1661.0;1313.0;1157.0;155.0;348.0;239.0;101.0;9.0;0.0;704.0;172.0;60.0;111.0;533.0;269.0;264.0;957.0;35.0;2.1;210.0;89.0;87.1
5567;Total male and female;45 to 54 years;Partner in couple;2019 1st quarter;1887.0;1679.0;1647.0;1299.0;1158.0;141.0;348.0;240.0;100.0;8.0;0.0;706.0;162.0;56.0;107.0;543.0;269.0;274.0;941.0;32.0;1.9;208.0;89.0;87.3
5568;Total male and female;45 to 54 years;Partner in couple;2019 2nd quarter;1885.0;1677.0;1653.0;1309.0;1160.0;149.0;344.0;236.0;101.0;8.0;0.0;709.0;166.0;57.0;109.0;543.0;261.0;282.0;944.0;24.0;1.5;208.0;89.0;87.7
5569;Total male and female;45 to 54 years;Partner in couple;2019 3rd quarter;1856.0;1656.0;1631.0;1291.0;1155.0;136.0;340.0;230.0;102.0;7.0;0.0;705.0;162.0;58.0;104.0;542.0;265.0;277.0;926.0;25.0;1.5;200.0;89.2;87.9
5570;Total male and female;45 to 54 years;Partner in couple;2019 4th quarter;1846.0;1647.0;1623.0;1272.0;1140.0;131.0;351.0;235.0;108.0;8.0;0.0;694.0;157.0;52.0;105.0;537.0;253.0;284.0;928.0;24.0;1.5;199.0;89.2;87.9
5571;Total male and female;45 to 54 years;Partner in couple;2019;1869.0;1665.0;1638.0;1293.0;1153.0;139.0;346.0;235.0;103.0;8.0;0.0;703.0;162.0;56.0;106.0;542.0;262.0;279.0;935.0;27.0;1.6;204.0;89.1;87.7
