ID;Geslacht;Leeftijdsklasse;Herkomstgroepering;SBI93;Perioden;AantalWerknemers_1;PercentageWerknemersInEconAct_2;GemiddeldBrutoLoonSVPerWerknemer_3
5882;Totaal mannen en vrouwen;0;Marokko, 2e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 28 september 2001;0.8;4.0;16.0
5883;Totaal mannen en vrouwen;0;Marokko, 2e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 27 september 2002;1.2;5.0;13.6
5884;Totaal mannen en vrouwen;0;Marokko, 2e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 26 september 2003;1.2;5.0;14.0
5885;Totaal mannen en vrouwen;0;Marokko, 2e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 24 september 2004;1.1;5.0;15.8
5886;Totaal mannen en vrouwen;0;Marokko, 2e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 30 september 2005;1.1;4.0;17.7
5887;Totaal mannen en vrouwen;0;Marokko, 2e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 29 september 2006;1.2;4.0;19.5
5888;Totaal mannen en vrouwen;0;Marokko, 2e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 28 september 2007;1.6;4.0;19.8
5889;Totaal mannen en vrouwen;0;Marokko, 2e generatie;60-64 Vervoer, opslag en communicatie;vrijdag 26 september 2008;1.8;5.0;20.1
5890;Totaal mannen en vrouwen;0;Marokko, 2e generatie;65-67 Financiële instellingen;vrijdag 24 september 1999;0.4;3.0;11.7
5891;Totaal mannen en vrouwen;0;Marokko, 2e generatie;65-67 Financiële instellingen;vrijdag 29 september 2000;0.6;3.0;13.8
5892;Totaal mannen en vrouwen;0;Marokko, 2e generatie;65-67 Financiële instellingen;vrijdag 28 september 2001;0.6;3.0;17.6
5893;Totaal mannen en vrouwen;0;Marokko, 2e generatie;65-67 Financiële instellingen;vrijdag 27 september 2002;0.6;3.0;19.0
5894;Totaal mannen en vrouwen;0;Marokko, 2e generatie;65-67 Financiële instellingen;vrijdag 26 september 2003;0.7;3.0;20.8
5895;Totaal mannen en vrouwen;0;Marokko, 2e generatie;65-67 Financiële instellingen;vrijdag 24 september 2004;0.7;3.0;21.4
5896;Totaal mannen en vrouwen;0;Marokko, 2e generatie;65-67 Financiële instellingen;vrijdag 30 september 2005;0.8;3.0;22.3
5897;Totaal mannen en vrouwen;0;Marokko, 2e generatie;65-67 Financiële instellingen;vrijdag 29 september 2006;0.9;3.0;25.0
5898;Totaal mannen en vrouwen;0;Marokko, 2e generatie;65-67 Financiële instellingen;vrijdag 28 september 2007;1.2;4.0;24.5
5899;Totaal mannen en vrouwen;0;Marokko, 2e generatie;65-67 Financiële instellingen;vrijdag 26 september 2008;1.4;4.0;26.4
5900;Totaal mannen en vrouwen;0;Marokko, 2e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 24 september 1999;5.4;36.0;6.0
5901;Totaal mannen en vrouwen;0;Marokko, 2e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 29 september 2000;6.2;34.0;7.2
5902;Totaal mannen en vrouwen;0;Marokko, 2e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 28 september 2001;6.8;33.0;8.4
5903;Totaal mannen en vrouwen;0;Marokko, 2e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 27 september 2002;7.0;32.0;9.3
5904;Totaal mannen en vrouwen;0;Marokko, 2e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 26 september 2003;6.9;31.0;9.9
5905;Totaal mannen en vrouwen;0;Marokko, 2e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 24 september 2004;7.4;32.0;10.0
5906;Totaal mannen en vrouwen;0;Marokko, 2e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 30 september 2005;8.8;34.0;10.4
5907;Totaal mannen en vrouwen;0;Marokko, 2e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 29 september 2006;10.9;37.0;11.8
5908;Totaal mannen en vrouwen;0;Marokko, 2e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 28 september 2007;12.4;36.0;12.7
5909;Totaal mannen en vrouwen;0;Marokko, 2e generatie;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 26 september 2008;13.1;34.0;13.8
5910;Totaal mannen en vrouwen;0;Marokko, 2e generatie;74501 Uitzendbureaus;vrijdag 24 september 1999;2.9;19.0;5.8
5911;Totaal mannen en vrouwen;0;Marokko, 2e generatie;74501 Uitzendbureaus;vrijdag 29 september 2000;3.0;17.0;6.6
5912;Totaal mannen en vrouwen;0;Marokko, 2e generatie;74501 Uitzendbureaus;vrijdag 28 september 2001;3.1;15.0;7.7
5913;Totaal mannen en vrouwen;0;Marokko, 2e generatie;74501 Uitzendbureaus;vrijdag 27 september 2002;3.0;14.0;8.5
5914;Totaal mannen en vrouwen;0;Marokko, 2e generatie;74501 Uitzendbureaus;vrijdag 26 september 2003;2.8;13.0;8.9
5915;Totaal mannen en vrouwen;0;Marokko, 2e generatie;74501 Uitzendbureaus;vrijdag 24 september 2004;3.2;14.0;8.9
5916;Totaal mannen en vrouwen;0;Marokko, 2e generatie;74501 Uitzendbureaus;vrijdag 30 september 2005;4.0;16.0;9.1
5917;Totaal mannen en vrouwen;0;Marokko, 2e generatie;74501 Uitzendbureaus;vrijdag 29 september 2006;5.7;19.0;9.4
5918;Totaal mannen en vrouwen;0;Marokko, 2e generatie;74501 Uitzendbureaus;vrijdag 28 september 2007;6.2;18.0;10.2
5919;Totaal mannen en vrouwen;0;Marokko, 2e generatie;74501 Uitzendbureaus;vrijdag 26 september 2008;6.2;16.0;10.6
5920;Totaal mannen en vrouwen;0;Marokko, 2e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 24 september 1999;1.0;7.0;3.7
5921;Totaal mannen en vrouwen;0;Marokko, 2e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 29 september 2000;1.2;7.0;4.1
5922;Totaal mannen en vrouwen;0;Marokko, 2e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 28 september 2001;1.4;7.0;5.2
5923;Totaal mannen en vrouwen;0;Marokko, 2e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 27 september 2002;1.5;7.0;5.3
5924;Totaal mannen en vrouwen;0;Marokko, 2e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 26 september 2003;1.5;7.0;5.7
5925;Totaal mannen en vrouwen;0;Marokko, 2e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 24 september 2004;1.5;6.0;5.5
5926;Totaal mannen en vrouwen;0;Marokko, 2e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 30 september 2005;1.6;6.0;5.7
5927;Totaal mannen en vrouwen;0;Marokko, 2e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 29 september 2006;1.5;5.0;6.5
5928;Totaal mannen en vrouwen;0;Marokko, 2e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 28 september 2007;1.6;5.0;6.8
5929;Totaal mannen en vrouwen;0;Marokko, 2e generatie;747 Reiniging gebouwen,transportmiddelen;vrijdag 26 september 2008;1.6;4.0;6.9
5930;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 24 september 1999;1.5;10.0;7.9
5931;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 29 september 2000;2.0;11.0;9.8
5932;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 28 september 2001;2.3;11.0;11.4
5933;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 27 september 2002;2.6;12.0;12.4
5934;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 26 september 2003;2.6;11.0;13.4
5935;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 24 september 2004;2.8;12.0;13.8
5936;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 30 september 2005;3.3;13.0;14.3
5937;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 29 september 2006;3.7;12.0;17.7
5938;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 28 september 2007;4.5;13.0;18.3
5939;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 26 september 2008;5.3;14.0;19.6
5940;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 24 september 1999;1.5;10.0;13.0
5941;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 29 september 2000;2.0;11.0;13.4
5942;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 28 september 2001;2.7;13.0;15.3
5943;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 27 september 2002;3.5;16.0;15.5
5944;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 26 september 2003;4.0;18.0;16.6
5945;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 24 september 2004;4.3;19.0;17.3
5946;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 30 september 2005;4.8;19.0;17.6
5947;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 29 september 2006;5.8;20.0;18.7
5948;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 28 september 2007;7.1;20.0;18.8
5949;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75-99 Niet-commerciële dienstverlening;vrijdag 26 september 2008;8.3;21.0;20.1
5950;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75 Openbaar bestuur, soc. verzekeringen;vrijdag 24 september 1999;0.4;3.0;16.7
5951;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75 Openbaar bestuur, soc. verzekeringen;vrijdag 29 september 2000;0.5;3.0;17.4
5952;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75 Openbaar bestuur, soc. verzekeringen;vrijdag 28 september 2001;0.8;4.0;19.4
5953;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75 Openbaar bestuur, soc. verzekeringen;vrijdag 27 september 2002;1.0;5.0;20.0
5954;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75 Openbaar bestuur, soc. verzekeringen;vrijdag 26 september 2003;1.2;5.0;20.9
5955;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75 Openbaar bestuur, soc. verzekeringen;vrijdag 24 september 2004;1.2;5.0;22.1
5956;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75 Openbaar bestuur, soc. verzekeringen;vrijdag 30 september 2005;1.3;5.0;21.9
5957;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75 Openbaar bestuur, soc. verzekeringen;vrijdag 29 september 2006;1.4;5.0;26.0
5958;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75 Openbaar bestuur, soc. verzekeringen;vrijdag 28 september 2007;1.7;5.0;24.0
5959;Totaal mannen en vrouwen;0;Marokko, 2e generatie;75 Openbaar bestuur, soc. verzekeringen;vrijdag 26 september 2008;1.8;5.0;26.6
5960;Totaal mannen en vrouwen;0;Marokko, 2e generatie;80 Onderwijs;vrijdag 24 september 1999;0.2;1.0;12.6
5961;Totaal mannen en vrouwen;0;Marokko, 2e generatie;80 Onderwijs;vrijdag 29 september 2000;0.2;1.0;13.6
5962;Totaal mannen en vrouwen;0;Marokko, 2e generatie;80 Onderwijs;vrijdag 28 september 2001;0.3;1.0;14.5
5963;Totaal mannen en vrouwen;0;Marokko, 2e generatie;80 Onderwijs;vrijdag 27 september 2002;0.4;2.0;15.8
5964;Totaal mannen en vrouwen;0;Marokko, 2e generatie;80 Onderwijs;vrijdag 26 september 2003;0.5;2.0;17.4
5965;Totaal mannen en vrouwen;0;Marokko, 2e generatie;80 Onderwijs;vrijdag 24 september 2004;0.5;2.0;18.2
5966;Totaal mannen en vrouwen;0;Marokko, 2e generatie;80 Onderwijs;vrijdag 30 september 2005;0.6;2.0;18.4
5967;Totaal mannen en vrouwen;0;Marokko, 2e generatie;80 Onderwijs;vrijdag 29 september 2006;0.7;2.0;19.8
5968;Totaal mannen en vrouwen;0;Marokko, 2e generatie;80 Onderwijs;vrijdag 28 september 2007;1.0;3.0;20.4
5969;Totaal mannen en vrouwen;0;Marokko, 2e generatie;80 Onderwijs;vrijdag 26 september 2008;1.1;3.0;21.1
5970;Totaal mannen en vrouwen;0;Marokko, 2e generatie;85 Gezondheids- en welzijnszorg;vrijdag 24 september 1999;0.7;4.0;10.0
5971;Totaal mannen en vrouwen;0;Marokko, 2e generatie;85 Gezondheids- en welzijnszorg;vrijdag 29 september 2000;0.9;5.0;11.4
5972;Totaal mannen en vrouwen;0;Marokko, 2e generatie;85 Gezondheids- en welzijnszorg;vrijdag 28 september 2001;1.2;6.0;12.7
5973;Totaal mannen en vrouwen;0;Marokko, 2e generatie;85 Gezondheids- en welzijnszorg;vrijdag 27 september 2002;1.6;7.0;13.0
5974;Totaal mannen en vrouwen;0;Marokko, 2e generatie;85 Gezondheids- en welzijnszorg;vrijdag 26 september 2003;1.8;8.0;13.8
5975;Totaal mannen en vrouwen;0;Marokko, 2e generatie;85 Gezondheids- en welzijnszorg;vrijdag 24 september 2004;2.1;9.0;14.2
5976;Totaal mannen en vrouwen;0;Marokko, 2e generatie;85 Gezondheids- en welzijnszorg;vrijdag 30 september 2005;2.2;9.0;14.6
5977;Totaal mannen en vrouwen;0;Marokko, 2e generatie;85 Gezondheids- en welzijnszorg;vrijdag 29 september 2006;2.8;9.0;14.8
5978;Totaal mannen en vrouwen;0;Marokko, 2e generatie;85 Gezondheids- en welzijnszorg;vrijdag 28 september 2007;3.5;10.0;15.5
5979;Totaal mannen en vrouwen;0;Marokko, 2e generatie;85 Gezondheids- en welzijnszorg;vrijdag 26 september 2008;4.2;11.0;16.2
5980;Totaal mannen en vrouwen;0;Marokko, 2e generatie;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 24 september 1999;0.3;2.0;14.5
5981;Totaal mannen en vrouwen;0;Marokko, 2e generatie;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 29 september 2000;0.4;2.0;12.0
5982;Totaal mannen en vrouwen;0;Marokko, 2e generatie;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 28 september 2001;0.4;2.0;15.6
5983;Totaal mannen en vrouwen;0;Marokko, 2e generatie;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 27 september 2002;0.5;2.0;14.0
5984;Totaal mannen en vrouwen;0;Marokko, 2e generatie;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 26 september 2003;0.5;2.0;15.9
5985;Totaal mannen en vrouwen;0;Marokko, 2e generatie;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 24 september 2004;0.6;2.0;17.3
5986;Totaal mannen en vrouwen;0;Marokko, 2e generatie;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 30 september 2005;0.6;2.0;18.6
5987;Totaal mannen en vrouwen;0;Marokko, 2e generatie;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 29 september 2006;0.9;3.0;18.9
5988;Totaal mannen en vrouwen;0;Marokko, 2e generatie;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 28 september 2007;1.0;3.0;19.9
5989;Totaal mannen en vrouwen;0;Marokko, 2e generatie;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 26 september 2008;1.1;3.0;22.9
5990;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Onbekend;vrijdag 24 september 1999;0.0;;
5991;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Onbekend;vrijdag 29 september 2000;0.0;;
5992;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Onbekend;vrijdag 28 september 2001;0.0;;
5993;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Onbekend;vrijdag 27 september 2002;0.0;;
5994;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Onbekend;vrijdag 26 september 2003;0.0;;
5995;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Onbekend;vrijdag 24 september 2004;0.1;0.0;16.5
5996;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Onbekend;vrijdag 30 september 2005;0.1;0.0;14.7
5997;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Onbekend;vrijdag 29 september 2006;0.0;;
5998;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Onbekend;vrijdag 28 september 2007;0.0;;
5999;Totaal mannen en vrouwen;0;Marokko, 2e generatie;Onbekend;vrijdag 26 september 2008;0.1;0.0;11.0
6000;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;0;vrijdag 24 september 1999;1.8;100.0;11.8
6001;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;0;vrijdag 29 september 2000;2.0;100.0;12.6
6002;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;0;vrijdag 28 september 2001;2.2;100.0;14.3
6003;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;0;vrijdag 27 september 2002;2.3;100.0;15.1
6004;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;0;vrijdag 26 september 2003;2.3;100.0;16.3
6005;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;0;vrijdag 24 september 2004;2.3;100.0;16.7
6006;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;0;vrijdag 30 september 2005;2.5;100.0;17.0
6007;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;0;vrijdag 29 september 2006;2.7;100.0;18.1
6008;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;0;vrijdag 28 september 2007;3.1;100.0;18.6
6009;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;0;vrijdag 26 september 2008;3.4;100.0;19.4
6010;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;1;vrijdag 24 september 1999;0.0;;
6011;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;1;vrijdag 29 september 2000;0.0;;
6012;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;1;vrijdag 28 september 2001;0.0;;
6013;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;1;vrijdag 27 september 2002;0.0;;
6014;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;1;vrijdag 26 september 2003;0.0;;
6015;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;1;vrijdag 24 september 2004;0.0;;
6016;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;1;vrijdag 30 september 2005;0.0;;
6017;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;1;vrijdag 29 september 2006;0.0;;
6018;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;1;vrijdag 28 september 2007;0.0;;
6019;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;1;vrijdag 26 september 2008;0.0;;
6020;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;2;vrijdag 24 september 1999;0.2;14.0;17.6
6021;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;2;vrijdag 29 september 2000;0.3;13.0;17.8
6022;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;2;vrijdag 28 september 2001;0.3;13.0;19.9
6023;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;2;vrijdag 27 september 2002;0.3;11.0;21.0
6024;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;2;vrijdag 26 september 2003;0.2;11.0;22.3
6025;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;2;vrijdag 24 september 2004;0.2;10.0;23.2
6026;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;2;vrijdag 30 september 2005;0.2;10.0;23.4
6027;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;2;vrijdag 29 september 2006;0.2;9.0;25.6
6028;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;2;vrijdag 28 september 2007;0.3;9.0;25.2
6029;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;2;vrijdag 26 september 2008;0.3;8.0;27.7
6030;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;3;vrijdag 24 september 1999;0.0;;
6031;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;3;vrijdag 29 september 2000;0.0;;
6032;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;3;vrijdag 28 september 2001;0.0;;
6033;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;3;vrijdag 27 september 2002;0.0;;
6034;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;3;vrijdag 26 september 2003;0.0;;
6035;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;3;vrijdag 24 september 2004;0.0;;
6036;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;3;vrijdag 30 september 2005;0.0;;
6037;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;3;vrijdag 29 september 2006;0.0;;
6038;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;3;vrijdag 28 september 2007;0.0;;
6039;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;3;vrijdag 26 september 2008;0.0;;
6040;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;4;vrijdag 24 september 1999;0.2;9.0;17.6
6041;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;4;vrijdag 29 september 2000;0.2;9.0;17.8
6042;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;4;vrijdag 28 september 2001;0.2;8.0;19.4
6043;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;4;vrijdag 27 september 2002;0.2;7.0;21.1
6044;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;4;vrijdag 26 september 2003;0.2;7.0;21.6
6045;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;4;vrijdag 24 september 2004;0.2;7.0;22.6
6046;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;4;vrijdag 30 september 2005;0.2;6.0;23.1
6047;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;4;vrijdag 29 september 2006;0.1;5.0;25.6
6048;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;4;vrijdag 28 september 2007;0.2;6.0;25.1
6049;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;4;vrijdag 26 september 2008;0.2;5.0;27.3
6050;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;5;vrijdag 24 september 1999;0.0;;
6051;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;5;vrijdag 29 september 2000;0.0;;
6052;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;5;vrijdag 28 september 2001;0.0;;
6053;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;5;vrijdag 27 september 2002;0.0;;
6054;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;5;vrijdag 26 september 2003;0.0;;
6055;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;5;vrijdag 24 september 2004;0.0;;
6056;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;5;vrijdag 30 september 2005;0.0;;
6057;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;5;vrijdag 29 september 2006;0.0;;
6058;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;5;vrijdag 28 september 2007;0.0;;
6059;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;5;vrijdag 26 september 2008;0.0;;
6060;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;6;vrijdag 24 september 1999;0.2;9.0;17.9
6061;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;6;vrijdag 29 september 2000;0.2;9.0;18.4
6062;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;6;vrijdag 28 september 2001;0.2;8.0;19.7
6063;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;6;vrijdag 27 september 2002;0.2;7.0;22.0
6064;Totaal mannen en vrouwen;0;Marokko, 2e generatie, 1 ouder buitenl.;6;vrijdag 26 september 2003;0.1;6.0;22.2
