ID;SamenstellingHuishoudenInEersteJaar;SamenstellingHuishoudenInTweedeJaar;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieIn1eJaar_8;PercentageMetInkomensdaling_9
2601;Totaal paar;Alleenstaande man;2007;-18.2;-54.0;-38.6;-18.2;8.8;38.0;1.0;1.0;68.0
2602;Totaal paar;Alleenstaande man;2008;-17.8;-56.0;-40.5;-17.8;7.0;32.0;1.0;1.0;69.0
2603;Totaal paar;Alleenstaande man;2009;-25.6;-80.0;-52.8;-25.6;2.4;28.0;1.0;1.0;74.0
2604;Totaal paar;Alleenstaande man;2010;-26.2;-76.0;-51.6;-26.2;-3.6;17.0;1.0;1.0;78.0
2605;Totaal paar;Alleenstaande man;2011;-27.3;-79.0;-51.1;-27.3;-3.0;23.0;1.0;1.0;78.0
2606;Totaal paar;Alleenstaande man;2012;-27.7;-76.0;-51.5;-27.7;-3.5;23.0;1.0;1.0;77.0
2607;Totaal paar;Alleenstaande man;2013;-24.0;-76.0;-51.2;-24.0;2.6;30.0;1.0;1.0;73.0
2608;Totaal paar;Alleenstaande man;2014;-22.7;-80.0;-48.3;-22.7;1.3;28.0;1.0;1.0;74.0
2609;Totaal paar;Alleenstaande man;2015;-21.3;-76.0;-47.0;-21.3;5.6;34.0;1.0;1.0;71.0
2610;Totaal paar;Alleenstaande man, tot 65 jaar;2001;-18.3;-53.0;-36.1;-18.3;5.9;38.0;1.0;1.0;70.0
2611;Totaal paar;Alleenstaande man, tot 65 jaar;2002;-22.6;-56.0;-38.4;-22.6;2.5;34.0;1.0;1.0;73.0
2612;Totaal paar;Alleenstaande man, tot 65 jaar;2003;-24.6;-59.0;-44.0;-24.6;1.5;31.0;1.0;1.0;74.0
2613;Totaal paar;Alleenstaande man, tot 65 jaar;2004;-26.5;-59.0;-41.7;-26.5;0.4;31.0;1.0;1.0;75.0
2614;Totaal paar;Alleenstaande man, tot 65 jaar;2005;-24.8;-58.0;-42.0;-24.8;1.5;33.0;1.0;1.0;74.0
2615;Totaal paar;Alleenstaande man, tot 65 jaar;2006;-20.6;-55.0;-39.9;-20.6;6.9;39.0;1.0;1.0;70.0
2616;Totaal paar;Alleenstaande man, tot 65 jaar;2007;-21.7;-55.0;-40.7;-21.7;5.6;39.0;1.0;1.0;71.0
2617;Totaal paar;Alleenstaande man, tot 65 jaar;2008;-21.9;-57.0;-42.3;-21.9;1.3;32.0;1.0;1.0;74.0
2618;Totaal paar;Alleenstaande man, tot 65 jaar;2009;-29.3;-82.0;-57.6;-29.3;-2.0;28.0;1.0;1.0;76.0
2619;Totaal paar;Alleenstaande man, tot 65 jaar;2010;-30.4;-79.0;-55.1;-30.4;-9.4;17.0;1.0;1.0;82.0
2620;Totaal paar;Alleenstaande man, tot 65 jaar;2011;-30.1;-80.0;-52.9;-30.1;-6.8;23.0;1.0;1.0;81.0
2621;Totaal paar;Alleenstaande man, tot 65 jaar;2012;-32.0;-79.0;-54.7;-32.0;-6.9;23.0;1.0;1.0;80.0
2622;Totaal paar;Alleenstaande man, tot 65 jaar;2013;-28.0;-78.0;-54.2;-28.0;-0.7;32.0;1.0;1.0;75.0
2623;Totaal paar;Alleenstaande man, tot 65 jaar;2014;-25.9;-82.0;-53.5;-25.9;-4.1;26.0;1.0;1.0;77.0
2624;Totaal paar;Alleenstaande man, tot 65 jaar;2015;-25.4;-79.0;-50.7;-25.4;-0.2;33.0;1.0;1.0;75.0
2625;Totaal paar;Alleenstaande man, 65 jaar of ouder;2001;1.6;-32.0;-16.3;1.6;18.7;28.0;0.0;0.0;47.0
2626;Totaal paar;Alleenstaande man, 65 jaar of ouder;2002;4.1;-25.0;-11.2;4.1;20.6;42.0;0.0;0.0;42.0
2627;Totaal paar;Alleenstaande man, 65 jaar of ouder;2003;7.9;-14.0;-1.9;7.9;25.1;40.0;0.0;0.0;26.0
2628;Totaal paar;Alleenstaande man, 65 jaar of ouder;2004;2.2;-19.0;-4.8;2.2;12.3;22.0;0.0;0.0;43.0
2629;Totaal paar;Alleenstaande man, 65 jaar of ouder;2005;-2.5;-37.0;-13.1;-2.5;12.9;38.0;0.0;0.0;53.0
2630;Totaal paar;Alleenstaande man, 65 jaar of ouder;2006;5.9;-24.0;-11.1;5.9;19.5;33.0;0.0;0.0;36.0
2631;Totaal paar;Alleenstaande man, 65 jaar of ouder;2007;1.6;-21.0;-10.8;1.6;16.6;34.0;0.0;0.0;48.0
2632;Totaal paar;Alleenstaande man, 65 jaar of ouder;2008;7.0;-15.0;-4.2;7.0;18.6;38.0;0.0;0.0;32.0
2633;Totaal paar;Alleenstaande man, 65 jaar of ouder;2009;-0.2;-34.0;-12.8;-0.2;14.6;29.0;0.0;0.0;51.0
2634;Totaal paar;Alleenstaande man, 65 jaar of ouder;2010;-1.9;-34.0;-15.1;-1.9;6.9;17.0;0.0;0.0;53.0
2635;Totaal paar;Alleenstaande man, 65 jaar of ouder;2011;-1.0;-38.0;-21.9;-1.0;10.6;20.0;0.0;0.0;53.0
2636;Totaal paar;Alleenstaande man, 65 jaar of ouder;2012;-1.7;-37.0;-17.2;-1.7;9.0;24.0;0.0;0.0;54.0
2637;Totaal paar;Alleenstaande man, 65 jaar of ouder;2013;-1.5;-34.0;-22.2;-1.5;8.5;20.0;0.0;0.0;54.0
2638;Totaal paar;Alleenstaande man, 65 jaar of ouder;2014;;;;;;;0.0;0.0;
2639;Totaal paar;Alleenstaande man, 65 jaar of ouder;2015;10.2;-37.0;-11.0;10.2;29.7;35.0;0.0;0.0;38.0
2640;Totaal paar;Alleenstaande vrouw;2001;-32.6;-59.0;-46.7;-32.6;-13.3;5.0;1.0;1.0;87.0
2641;Totaal paar;Alleenstaande vrouw;2002;-34.6;-64.0;-50.4;-34.6;-16.3;4.0;1.0;1.0;88.0
2642;Totaal paar;Alleenstaande vrouw;2003;-33.8;-62.0;-49.5;-33.8;-16.3;2.0;1.0;1.0;90.0
2643;Totaal paar;Alleenstaande vrouw;2004;-34.7;-62.0;-47.4;-34.7;-13.2;3.0;1.0;1.0;88.0
2644;Totaal paar;Alleenstaande vrouw;2005;-33.5;-60.0;-48.2;-33.5;-12.5;7.0;1.0;1.0;85.0
2645;Totaal paar;Alleenstaande vrouw;2006;-32.7;-62.0;-48.4;-32.7;-13.5;6.0;1.0;1.0;87.0
2646;Totaal paar;Alleenstaande vrouw;2007;-30.7;-62.0;-48.3;-30.7;-11.9;2.0;1.0;1.0;89.0
2647;Totaal paar;Alleenstaande vrouw;2008;-34.1;-63.0;-49.9;-34.1;-15.4;2.0;1.0;1.0;89.0
2648;Totaal paar;Alleenstaande vrouw;2009;-44.3;-86.0;-67.2;-44.3;-19.2;2.0;1.0;1.0;89.0
2649;Totaal paar;Alleenstaande vrouw;2010;-40.7;-85.0;-62.6;-40.7;-20.7;-1.0;1.0;1.0;90.0
2650;Totaal paar;Alleenstaande vrouw;2011;-38.0;-80.0;-59.6;-38.0;-17.6;0.0;1.0;1.0;90.0
2651;Totaal paar;Alleenstaande vrouw;2012;-40.6;-87.0;-64.7;-40.6;-20.1;2.0;1.0;1.0;89.0
2652;Totaal paar;Alleenstaande vrouw;2013;-41.6;-88.0;-68.0;-41.6;-19.9;-2.0;1.0;1.0;90.0
2653;Totaal paar;Alleenstaande vrouw;2014;-39.0;-86.0;-63.5;-39.0;-19.5;1.0;1.0;1.0;90.0
2654;Totaal paar;Alleenstaande vrouw;2015;-31.1;-81.0;-58.4;-31.1;0.8;21.0;1.0;1.0;74.0
2655;Totaal paar;Alleenstaande vrouw, tot 65 jaar;2001;-34.6;-62.0;-48.6;-34.6;-19.4;5.0;1.0;1.0;89.0
2656;Totaal paar;Alleenstaande vrouw, tot 65 jaar;2002;-40.2;-65.0;-54.4;-40.2;-23.3;1.0;1.0;1.0;90.0
2657;Totaal paar;Alleenstaande vrouw, tot 65 jaar;2003;-37.9;-65.0;-52.5;-37.9;-22.0;2.0;1.0;1.0;90.0
2658;Totaal paar;Alleenstaande vrouw, tot 65 jaar;2004;-38.9;-64.0;-50.4;-38.9;-23.3;-3.0;1.0;1.0;91.0
2659;Totaal paar;Alleenstaande vrouw, tot 65 jaar;2005;-37.0;-63.0;-50.2;-37.0;-19.7;5.0;1.0;1.0;88.0
2660;Totaal paar;Alleenstaande vrouw, tot 65 jaar;2006;-37.1;-64.0;-51.8;-37.1;-19.1;6.0;1.0;1.0;88.0
2661;Totaal paar;Alleenstaande vrouw, tot 65 jaar;2007;-36.9;-64.0;-52.5;-36.9;-17.0;-1.0;1.0;1.0;90.0
2662;Totaal paar;Alleenstaande vrouw, tot 65 jaar;2008;-39.0;-66.0;-52.7;-39.0;-23.5;-2.0;1.0;1.0;91.0
2663;Totaal paar;Alleenstaande vrouw, tot 65 jaar;2009;-50.4;-88.0;-73.4;-50.4;-26.6;-2.0;1.0;1.0;91.0
2664;Totaal paar;Alleenstaande vrouw, tot 65 jaar;2010;-45.6;-88.0;-71.5;-45.6;-28.3;-4.0;1.0;1.0;91.0
2665;Totaal paar;Alleenstaande vrouw, tot 65 jaar;2011;-43.6;-85.0;-67.0;-43.6;-24.6;7.0;1.0;1.0;89.0
2666;Totaal paar;Alleenstaande vrouw, tot 65 jaar;2012;-47.3;-90.0;-72.2;-47.3;-27.4;1.0;1.0;1.0;90.0
2667;Totaal paar;Alleenstaande vrouw, tot 65 jaar;2013;-47.4;-91.0;-75.5;-47.4;-24.9;-3.0;1.0;1.0;91.0
2668;Totaal paar;Alleenstaande vrouw, tot 65 jaar;2014;-44.9;-88.0;-70.4;-44.9;-23.2;-2.0;1.0;1.0;90.0
2669;Totaal paar;Alleenstaande vrouw, tot 65 jaar;2015;-39.3;-85.0;-66.0;-39.3;-14.9;11.0;1.0;1.0;85.0
2670;Totaal paar;Alleenstaande vrouw, 65 jaar of ouder;2001;-23.1;-50.0;-38.0;-23.1;-5.8;7.0;0.0;0.0;83.0
2671;Totaal paar;Alleenstaande vrouw, 65 jaar of ouder;2002;-21.5;-53.0;-35.0;-21.5;-6.6;6.0;0.0;0.0;86.0
2672;Totaal paar;Alleenstaande vrouw, 65 jaar of ouder;2003;-23.5;-50.0;-38.2;-23.5;-8.0;2.0;0.0;0.0;90.0
2673;Totaal paar;Alleenstaande vrouw, 65 jaar of ouder;2004;-17.8;-47.0;-36.4;-17.8;-3.3;7.0;0.0;0.0;80.0
2674;Totaal paar;Alleenstaande vrouw, 65 jaar of ouder;2005;-14.7;-53.0;-35.9;-14.7;-1.2;10.0;0.0;0.0;78.0
2675;Totaal paar;Alleenstaande vrouw, 65 jaar of ouder;2006;-19.8;-54.0;-34.4;-19.8;-5.8;7.0;0.0;0.0;85.0
2676;Totaal paar;Alleenstaande vrouw, 65 jaar of ouder;2007;-18.1;-46.0;-34.2;-18.1;-4.7;5.0;0.0;0.0;86.0
2677;Totaal paar;Alleenstaande vrouw, 65 jaar of ouder;2008;-19.9;-51.0;-39.2;-19.9;-8.4;5.0;0.0;0.0;84.0
2678;Totaal paar;Alleenstaande vrouw, 65 jaar of ouder;2009;-22.0;-56.0;-46.7;-22.0;-7.8;5.0;0.0;0.0;84.0
2679;Totaal paar;Alleenstaande vrouw, 65 jaar of ouder;2010;-24.1;-55.0;-40.9;-24.1;-9.3;2.0;0.0;0.0;88.0
2680;Totaal paar;Alleenstaande vrouw, 65 jaar of ouder;2011;-24.9;-53.0;-40.9;-24.9;-10.7;-3.0;0.0;0.0;94.0
2681;Totaal paar;Alleenstaande vrouw, 65 jaar of ouder;2012;-25.3;-59.0;-43.6;-25.3;-13.3;2.0;0.0;0.0;88.0
2682;Totaal paar;Alleenstaande vrouw, 65 jaar of ouder;2013;-23.8;-52.0;-40.6;-23.8;-13.1;1.0;0.0;0.0;88.0
2683;Totaal paar;Alleenstaande vrouw, 65 jaar of ouder;2014;;;;;;;0.0;0.0;
2684;Totaal paar;Alleenstaande vrouw, 65 jaar of ouder;2015;5.9;-47.0;-15.2;5.9;15.9;27.0;0.0;0.0;36.0
2685;Totaal paar;Totaal meerpersoonshuishouden;2001;5.4;-14.0;-2.5;5.4;14.9;30.0;74.0;98.0;31.0
2686;Totaal paar;Totaal meerpersoonshuishouden;2002;1.7;-18.0;-5.2;1.7;8.6;20.0;73.0;98.0;41.0
2687;Totaal paar;Totaal meerpersoonshuishouden;2003;0.2;-19.0;-6.3;0.2;6.5;17.0;73.0;98.0;49.0
2688;Totaal paar;Totaal meerpersoonshuishouden;2004;0.8;-17.0;-5.3;0.8;8.0;21.0;72.0;98.0;45.0
2689;Totaal paar;Totaal meerpersoonshuishouden;2005;-0.1;-18.0;-6.3;-0.1;7.6;21.0;72.0;98.0;50.0
2690;Totaal paar;Totaal meerpersoonshuishouden;2006;3.1;-14.0;-3.6;3.1;11.8;26.0;72.0;98.0;36.0
2691;Totaal paar;Totaal meerpersoonshuishouden;2007;3.4;-12.0;-2.2;3.4;11.4;26.0;71.0;98.0;32.0
2692;Totaal paar;Totaal meerpersoonshuishouden;2008;1.5;-16.0;-4.5;1.5;8.7;21.0;71.0;98.0;42.0
2693;Totaal paar;Totaal meerpersoonshuishouden;2009;1.8;-17.0;-5.0;1.8;8.7;20.0;71.0;98.0;42.0
2694;Totaal paar;Totaal meerpersoonshuishouden;2010;-0.7;-18.0;-7.1;-0.7;5.4;17.0;71.0;98.0;54.0
2695;Totaal paar;Totaal meerpersoonshuishouden;2011;-0.6;-17.0;-6.2;-0.6;5.8;18.0;72.0;98.0;53.0
2696;Totaal paar;Totaal meerpersoonshuishouden;2012;-1.2;-18.0;-7.1;-1.2;4.6;16.0;72.0;98.0;58.0
2697;Totaal paar;Totaal meerpersoonshuishouden;2013;-1.2;-18.0;-7.0;-1.2;5.3;17.0;72.0;98.0;56.0
2698;Totaal paar;Totaal meerpersoonshuishouden;2014;1.8;-16.0;-4.0;1.8;8.9;23.0;71.0;97.0;39.0
2699;Totaal paar;Totaal meerpersoonshuishouden;2015;1.2;-16.0;-4.1;1.2;7.6;20.0;71.0;97.0;42.0
2700;Totaal paar;Totaal paar;2001;5.4;-14.0;-2.3;5.4;14.8;29.0;72.0;96.0;31.0
2701;Totaal paar;Totaal paar;2002;1.7;-17.0;-5.0;1.7;8.5;20.0;72.0;96.0;40.0
2702;Totaal paar;Totaal paar;2003;0.2;-18.0;-6.1;0.2;6.4;17.0;71.0;95.0;49.0
2703;Totaal paar;Totaal paar;2004;0.8;-16.0;-5.1;0.8;7.9;21.0;71.0;96.0;45.0
2704;Totaal paar;Totaal paar;2005;-0.1;-17.0;-6.1;-0.1;7.5;20.0;70.0;96.0;50.0
2705;Totaal paar;Totaal paar;2006;3.1;-14.0;-3.4;3.1;11.6;26.0;70.0;96.0;36.0
2706;Totaal paar;Totaal paar;2007;3.4;-12.0;-2.1;3.4;11.2;26.0;70.0;96.0;32.0
2707;Totaal paar;Totaal paar;2008;1.6;-15.0;-4.3;1.6;8.7;20.0;70.0;96.0;42.0
2708;Totaal paar;Totaal paar;2009;1.9;-16.0;-4.8;1.9;8.6;19.0;69.0;96.0;41.0
2709;Totaal paar;Totaal paar;2010;-0.6;-18.0;-6.8;-0.6;5.4;17.0;69.0;96.0;54.0
2710;Totaal paar;Totaal paar;2011;-0.5;-16.0;-6.0;-0.5;5.8;17.0;71.0;96.0;53.0
2711;Totaal paar;Totaal paar;2012;-1.2;-17.0;-6.9;-1.2;4.5;15.0;70.0;95.0;57.0
2712;Totaal paar;Totaal paar;2013;-1.1;-17.0;-6.8;-1.1;5.3;17.0;70.0;96.0;56.0
2713;Totaal paar;Totaal paar;2014;1.8;-15.0;-3.8;1.8;8.8;22.0;70.0;95.0;38.0
2714;Totaal paar;Totaal paar;2015;1.2;-15.0;-3.9;1.2;7.5;19.0;69.0;95.0;42.0
2715;Totaal paar;Paar, zonder kinderen;2001;3.6;-14.0;-2.4;3.6;11.5;26.0;24.0;32.0;33.0
2716;Totaal paar;Paar, zonder kinderen;2002;1.3;-17.0;-4.1;1.3;5.8;17.0;24.0;32.0;40.0
2717;Totaal paar;Paar, zonder kinderen;2003;-0.2;-17.0;-5.0;-0.2;4.2;14.0;24.0;33.0;52.0
2718;Totaal paar;Paar, zonder kinderen;2004;-0.2;-16.0;-4.9;-0.2;4.3;15.0;24.0;33.0;51.0
2719;Totaal paar;Paar, zonder kinderen;2005;-0.8;-16.0;-5.2;-0.8;5.3;17.0;24.0;33.0;55.0
2720;Totaal paar;Paar, zonder kinderen;2006;1.1;-15.0;-4.4;1.1;7.2;20.0;25.0;34.0;43.0
2721;Totaal paar;Paar, zonder kinderen;2007;2.1;-12.0;-2.1;2.1;7.9;21.0;25.0;34.0;33.0
2722;Totaal paar;Paar, zonder kinderen;2008;0.8;-14.0;-3.7;0.8;6.4;17.0;25.0;34.0;44.0
2723;Totaal paar;Paar, zonder kinderen;2009;0.8;-16.0;-4.5;0.8;6.4;17.0;25.0;34.0;45.0
2724;Totaal paar;Paar, zonder kinderen;2010;-1.2;-18.0;-6.9;-1.2;2.9;13.0;25.0;34.0;61.0
2725;Totaal paar;Paar, zonder kinderen;2011;-1.3;-16.0;-5.6;-1.3;3.1;14.0;25.0;34.0;61.0
2726;Totaal paar;Paar, zonder kinderen;2012;-1.4;-17.0;-5.9;-1.4;2.5;13.0;25.0;34.0;64.0
2727;Totaal paar;Paar, zonder kinderen;2013;-2.6;-17.0;-6.9;-2.6;2.4;13.0;25.0;34.0;66.0
2728;Totaal paar;Paar, zonder kinderen;2014;0.9;-14.0;-3.3;0.9;5.9;18.0;25.0;34.0;41.0
2729;Totaal paar;Paar, zonder kinderen;2015;0.1;-15.0;-3.7;0.1;4.3;15.0;25.0;35.0;49.0
2730;Totaal paar;Paar, zonder kinderen, kostwinner < 65;2001;5.0;-16.0;-2.8;5.0;14.5;31.0;16.0;22.0;32.0
2731;Totaal paar;Paar, zonder kinderen, kostwinner < 65;2002;0.8;-20.0;-6.0;0.8;6.8;19.0;16.0;22.0;45.0
2732;Totaal paar;Paar, zonder kinderen, kostwinner < 65;2003;-0.5;-20.0;-6.9;-0.5;5.3;17.0;16.0;22.0;53.0
2733;Totaal paar;Paar, zonder kinderen, kostwinner < 65;2004;-0.4;-19.0;-6.6;-0.4;5.8;19.0;16.0;22.0;52.0
2734;Totaal paar;Paar, zonder kinderen, kostwinner < 65;2005;-0.7;-20.0;-7.2;-0.7;6.3;20.0;16.0;22.0;54.0
2735;Totaal paar;Paar, zonder kinderen, kostwinner < 65;2006;1.6;-18.0;-5.5;1.6;9.5;24.0;16.0;22.0;43.0
2736;Totaal paar;Paar, zonder kinderen, kostwinner < 65;2007;2.6;-14.0;-3.3;2.6;9.9;25.0;16.0;22.0;36.0
2737;Totaal paar;Paar, zonder kinderen, kostwinner < 65;2008;0.9;-18.0;-5.2;0.9;7.6;20.0;15.0;21.0;45.0
2738;Totaal paar;Paar, zonder kinderen, kostwinner < 65;2009;1.4;-19.0;-5.7;1.4;8.4;20.0;15.0;21.0;44.0
2739;Totaal paar;Paar, zonder kinderen, kostwinner < 65;2010;-1.1;-20.0;-7.9;-1.1;4.6;16.0;15.0;21.0;57.0
2740;Totaal paar;Paar, zonder kinderen, kostwinner < 65;2011;-1.0;-19.0;-7.1;-1.0;5.1;17.0;14.0;20.0;56.0
2741;Totaal paar;Paar, zonder kinderen, kostwinner < 65;2012;-1.6;-21.0;-7.6;-1.6;4.1;17.0;14.0;19.0;60.0
2742;Totaal paar;Paar, zonder kinderen, kostwinner < 65;2013;-1.3;-21.0;-7.9;-1.3;5.0;18.0;14.0;20.0;56.0
2743;Totaal paar;Paar, zonder kinderen, kostwinner < 65;2014;2.0;-18.0;-4.5;2.0;9.0;25.0;14.0;19.0;39.0
2744;Totaal paar;Paar, zonder kinderen, kostwinner < 65;2015;1.3;-18.0;-4.3;1.3;7.3;21.0;13.0;18.0;42.0
2745;Totaal paar;Paar, zonder kinderen, kostwinner >= 65;2001;2.4;-10.0;-2.0;2.4;6.6;15.0;8.0;10.0;34.0
2746;Totaal paar;Paar, zonder kinderen, kostwinner >= 65;2002;1.6;-8.0;-0.7;1.6;4.2;12.0;8.0;11.0;29.0
2747;Totaal paar;Paar, zonder kinderen, kostwinner >= 65;2003;0.0;-9.0;-1.9;0.0;2.6;9.0;8.0;11.0;50.0
2748;Totaal paar;Paar, zonder kinderen, kostwinner >= 65;2004;0.0;-9.0;-2.3;0.0;2.5;9.0;8.0;11.0;50.0
2749;Totaal paar;Paar, zonder kinderen, kostwinner >= 65;2005;-0.8;-9.0;-2.9;-0.8;3.2;12.0;8.0;11.0;58.0
2750;Totaal paar;Paar, zonder kinderen, kostwinner >= 65;2006;0.6;-10.0;-3.1;0.6;3.9;11.0;9.0;12.0;44.0
2751;Totaal paar;Paar, zonder kinderen, kostwinner >= 65;2007;1.7;-7.0;-0.6;1.7;5.0;14.0;9.0;12.0;29.0
2752;Totaal paar;Paar, zonder kinderen, kostwinner >= 65;2008;0.7;-9.0;-1.7;0.7;4.5;13.0;9.0;13.0;41.0
2753;Totaal paar;Paar, zonder kinderen, kostwinner >= 65;2009;0.4;-11.0;-3.3;0.4;3.7;11.0;10.0;13.0;47.0
2754;Totaal paar;Paar, zonder kinderen, kostwinner >= 65;2010;-1.2;-15.0;-5.6;-1.2;0.8;8.0;10.0;14.0;69.0
2755;Totaal paar;Paar, zonder kinderen, kostwinner >= 65;2011;-1.5;-12.0;-4.4;-1.5;0.8;8.0;10.0;14.0;70.0
2756;Totaal paar;Paar, zonder kinderen, kostwinner >= 65;2012;-1.4;-12.0;-3.9;-1.4;1.0;9.0;11.0;15.0;68.0
2757;Totaal paar;Paar, zonder kinderen, kostwinner >= 65;2013;-3.5;-13.0;-6.3;-3.5;-0.7;5.0;11.0;14.0;79.0
2758;Totaal paar;Paar, zonder kinderen, kostwinner >= 65;2014;0.5;-10.0;-2.2;0.5;2.8;10.0;11.0;16.0;42.0
2759;Totaal paar;Paar, zonder kinderen, kostwinner >= 65;2015;-0.5;-12.0;-3.4;-0.5;1.7;8.0;12.0;17.0;57.0
2760;Totaal paar;Paar, alleen kinderen < 18;2001;5.9;-14.0;-3.1;5.9;15.2;30.0;32.0;42.0;32.0
2761;Totaal paar;Paar, alleen kinderen < 18;2002;1.6;-19.0;-6.6;1.6;8.6;20.0;32.0;43.0;43.0
2762;Totaal paar;Paar, alleen kinderen < 18;2003;0.0;-19.0;-7.6;0.0;6.4;16.0;32.0;43.0;50.0
2763;Totaal paar;Paar, alleen kinderen < 18;2004;1.5;-17.0;-5.7;1.5;8.9;22.0;32.0;43.0;43.0
2764;Totaal paar;Paar, alleen kinderen < 18;2005;0.0;-18.0;-7.2;0.0;8.0;21.0;32.0;43.0;50.0
2765;Totaal paar;Paar, alleen kinderen < 18;2006;4.6;-14.0;-2.9;4.6;12.9;27.0;32.0;43.0;32.0
2766;Totaal paar;Paar, alleen kinderen < 18;2007;4.0;-12.0;-2.4;4.0;11.7;26.0;31.0;43.0;33.0
2767;Totaal paar;Paar, alleen kinderen < 18;2008;1.6;-17.0;-5.3;1.6;8.4;20.0;31.0;43.0;43.0
2768;Totaal paar;Paar, alleen kinderen < 18;2009;2.4;-17.0;-5.0;2.4;9.0;19.0;31.0;42.0;40.0
2769;Totaal paar;Paar, alleen kinderen < 18;2010;-0.4;-18.0;-7.0;-0.4;5.6;17.0;30.0;42.0;52.0
2770;Totaal paar;Paar, alleen kinderen < 18;2011;0.0;-17.0;-6.4;0.0;6.0;18.0;31.0;42.0;50.0
2771;Totaal paar;Paar, alleen kinderen < 18;2012;-0.9;-17.0;-7.3;-0.9;5.0;16.0;30.0;42.0;55.0
2772;Totaal paar;Paar, alleen kinderen < 18;2013;-0.2;-18.0;-6.8;-0.2;5.7;17.0;30.0;41.0;51.0
2773;Totaal paar;Paar, alleen kinderen < 18;2014;2.5;-15.0;-4.2;2.5;9.0;23.0;30.0;41.0;38.0
2774;Totaal paar;Paar, alleen kinderen < 18;2015;2.0;-16.0;-4.3;2.0;7.8;19.0;29.0;40.0;39.0
2775;Totaal paar;Paar, minstens één kind >= 18;2001;7.9;-13.0;-0.7;7.9;18.0;32.0;16.0;21.0;26.0
2776;Totaal paar;Paar, minstens één kind >= 18;2002;3.7;-14.0;-3.6;3.7;12.0;24.0;15.0;20.0;35.0
2777;Totaal paar;Paar, minstens één kind >= 18;2003;2.1;-15.0;-4.8;2.1;9.9;21.0;15.0;20.0;41.0
2778;Totaal paar;Paar, minstens één kind >= 18;2004;2.6;-14.0;-4.3;2.6;11.2;24.0;15.0;20.0;39.0
2779;Totaal paar;Paar, minstens één kind >= 18;2005;1.7;-15.0;-5.4;1.7;10.0;22.0;14.0;19.0;43.0
2780;Totaal paar;Paar, minstens één kind >= 18;2006;5.4;-12.0;-2.4;5.4;14.8;28.0;14.0;19.0;31.0
2781;Totaal paar;Paar, minstens één kind >= 18;2007;6.0;-10.0;-1.4;6.0;15.6;30.0;14.0;19.0;29.0
2782;Totaal paar;Paar, minstens één kind >= 18;2008;4.1;-14.0;-3.2;4.1;12.8;25.0;14.0;19.0;35.0
2783;Totaal paar;Paar, minstens één kind >= 18;2009;3.1;-16.0;-4.8;3.1;11.0;22.0;14.0;19.0;38.0
2784;Totaal paar;Paar, minstens één kind >= 18;2010;1.0;-16.0;-6.2;1.0;9.1;22.0;14.0;20.0;46.0
2785;Totaal paar;Paar, minstens één kind >= 18;2011;1.2;-15.0;-5.6;1.2;9.3;21.0;15.0;20.0;45.0
2786;Totaal paar;Paar, minstens één kind >= 18;2012;-0.6;-18.0;-7.8;-0.6;6.9;18.0;15.0;20.0;52.0
2787;Totaal paar;Paar, minstens één kind >= 18;2013;0.6;-16.0;-6.4;0.6;9.1;22.0;15.0;20.0;47.0
2788;Totaal paar;Paar, minstens één kind >= 18;2014;3.5;-14.0;-3.9;3.5;12.6;28.0;15.0;21.0;36.0
2789;Totaal paar;Paar, minstens één kind >= 18;2015;3.8;-14.0;-3.2;3.8;12.3;25.0;15.0;20.0;35.0
2790;Totaal paar;Totaal eenoudergezin;2001;-15.4;-51.0;-35.0;-15.4;14.2;38.0;1.0;1.0;65.0
2791;Totaal paar;Totaal eenoudergezin;2002;-21.1;-55.0;-38.7;-21.1;1.6;23.0;1.0;1.0;74.0
2792;Totaal paar;Totaal eenoudergezin;2003;-23.4;-54.0;-40.3;-23.4;3.2;27.0;1.0;1.0;72.0
2793;Totaal paar;Totaal eenoudergezin;2004;-21.6;-53.0;-40.7;-21.6;2.3;23.0;1.0;1.0;73.0
2794;Totaal paar;Totaal eenoudergezin;2005;-21.2;-54.0;-40.9;-21.2;2.0;27.0;1.0;1.0;72.0
2795;Totaal paar;Totaal eenoudergezin;2006;-14.6;-50.0;-37.4;-14.6;9.7;29.0;1.0;1.0;65.0
2796;Totaal paar;Totaal eenoudergezin;2007;-17.3;-53.0;-40.0;-17.3;4.5;24.0;1.0;1.0;70.0
2797;Totaal paar;Totaal eenoudergezin;2008;-24.2;-55.0;-42.4;-24.2;-2.7;20.0;1.0;1.0;77.0
2798;Totaal paar;Totaal eenoudergezin;2009;-24.6;-59.0;-44.8;-24.6;-3.3;20.0;1.0;1.0;77.0
2799;Totaal paar;Totaal eenoudergezin;2010;-27.8;-63.0;-45.5;-27.8;-7.9;17.0;1.0;1.0;82.0
2800;Totaal paar;Totaal eenoudergezin;2011;-30.1;-62.0;-46.1;-30.1;-8.3;18.0;1.0;1.0;81.0
2801;Totaal paar;Totaal eenoudergezin;2012;-28.2;-58.0;-44.1;-28.2;-6.6;18.0;1.0;1.0;80.0
