ID;Persoonskenmerken;Cijfersoort;Perioden;PersonenMetMinimaal1Contact_1;GemiddeldAantalContactenBevolking_2;GemiddeldAantalContactenPatient_3;BijDeArts_4;ThuisBijPatient_5;Telefonisch_6;Overig_7;EigenInitiatief_8;InitiatiefVanDeHuisarts_9;HerhalingsconsultOfOproep_10;Doorverwijzing_11;TevredenheidMetDeHuisarts_12;PersonenMetMinimaal1Contact_13;GemiddeldAantalContactenBevolking_14;GemiddeldAantalContactenPatient_15;InPolikliniekVanEenZiekenhuis_16;Telefonisch_17;Anders_18;EersteContact_19;Herhalingsbezoek_20;EigenInitiatief_21;DoorverwijzingHuisarts_22;OproepVanSpecialist_23;Anders_24;TevredenheidMetDeSpecialist_25;PersonenMetMinimaal1Contact_26;GemiddeldAantalContactenBevolking_27;GemiddeldAantalContactenPatient_28;VanwegeAcutePijn_29;PeriodiekeControle_30;Behandeling_31;Controle_32;VerwijderenTandsteen_33;Fluorbehandeling_34;VullenVanTandOfKies_35;TrekkenVanTandOfKies_36;MakenVanKroonOfBrug_37;Wortelkanaalbehandeling_38;RechtzettenVanTanden_39;OverigeBehandelingen_40;TevredenheidMetDeTandarts_41;PersonenMetMinimaal1Contact_42;GemiddeldAantalContactenBevolking_43;GemiddeldAantalContactenPatient_44;TevredenheidMetDeFysiotherapeut_45;OnderBehandelingAlternatieveGenezer_46;PersonenMetOvernachtingEn_47;k_1Tot8Nachten_48;k_8Tot15Nachten_49;k_15Tot22Nachten_50;k_22NachtenOfMeer_51;AantalOpnamenPer100Personen_52;AantalOpnamenPer100Patienten_53;PersonenMetDagopname_54;AantalDagopnamenPer100Personen_55;AantalDagopnamenPer100Patienten_56;TevredenheidMetHetZiekenhuis_57;GebruikVoorgeschrevenIn2Weken_58;GebruikNietVoorgeschrevenIn2Weken_59
306;Gestandaardiseerd inkomen, 1e 20%-groep;Percentages/aantallen;2012;73.7;5.0;6.8;75.6;2.9;16.5;5.0;80.5;5.9;11.5;2.1;7.7;36.0;2.4;6.5;78.3;5.0;16.7;36.1;63.9;28.8;42.7;13.4;15.1;7.8;72.8;1.9;2.6;6.2;62.8;31.0;45.6;17.9;6.0;15.0;2.9;0.4;1.2;0.0;11.0;7.8;17.2;3.2;18.6;8.0;4.8;7.8;80.9;12.0;3.7;3.5;10.4;132.9;8.2;12.6;157.9;7.6;37.1;33.5
307;Gestandaardiseerd inkomen, 1e 20%-groep;Percentages/aantallen;2013;72.2;5.0;6.9;74.6;3.7;18.7;3.1;80.3;8.0;9.8;1.9;7.7;34.4;1.8;5.3;75.8;8.3;15.9;35.2;64.8;37.6;45.3;8.7;8.4;7.8;71.0;2.0;2.7;4.4;60.2;35.4;44.3;19.4;6.1;12.1;2.6;2.0;3.3;0.2;9.8;7.8;17.9;2.8;16.0;7.9;5.4;6.3;80.3;11.8;2.3;5.6;9.9;155.8;7.4;13.6;182.9;7.7;35.0;35.3
308;Gestandaardiseerd inkomen, 1e 20%-groep;Standaardfout;2010;0.9;0.3;0.4;1.6;0.6;1.4;0.8;1.5;1.0;1.2;0.5;0.0;1.0;0.3;0.8;;;;2.7;2.7;3.8;4.9;3.3;3.8;0.1;1.0;0.2;0.2;1.0;2.6;2.5;2.0;1.6;1.1;1.4;0.6;0.5;0.7;0.0;1.1;0.0;0.8;0.4;1.8;0.1;0.4;0.6;2.5;1.9;1.2;1.3;0.8;5.3;0.5;2.0;25.5;0.1;1.0;1.0
309;Gestandaardiseerd inkomen, 1e 20%-groep;Standaardfout;2011;1.0;0.3;0.4;1.8;0.9;1.4;1.0;1.8;1.1;1.5;0.8;0.0;1.1;0.2;0.5;2.6;1.6;2.2;3.0;3.0;4.5;5.3;2.3;4.0;0.1;1.0;0.2;0.3;1.3;2.6;2.5;2.1;1.6;1.2;1.4;0.5;0.4;0.6;0.0;1.4;0.0;0.9;0.3;1.3;0.1;0.5;0.6;2.7;2.2;1.4;0.9;0.9;5.3;0.6;0.9;5.2;0.1;1.1;1.1
310;Gestandaardiseerd inkomen, 1e 20%-groep;Standaardfout;2012;1.0;0.3;0.4;1.8;0.7;1.6;0.9;1.7;1.0;1.3;0.6;0.0;1.1;0.2;0.5;2.5;1.3;2.3;2.9;2.9;4.6;5.0;3.4;3.6;0.1;1.0;0.2;0.2;1.5;3.0;2.9;2.4;1.9;1.2;1.7;0.8;0.3;0.5;;1.5;0.0;0.9;0.3;1.3;0.1;0.5;0.6;2.9;2.4;1.4;1.4;1.0;6.3;0.6;1.5;13.3;0.1;1.1;1.1
311;Gestandaardiseerd inkomen, 1e 20%-groep;Standaardfout;2013;1.0;0.4;0.5;1.8;0.8;1.6;0.7;1.6;1.1;1.2;0.6;0.0;1.1;0.2;0.5;2.8;1.8;2.4;3.1;3.1;5.3;5.4;3.1;3.0;0.1;1.0;0.2;0.2;1.2;2.9;2.8;2.3;1.8;1.1;1.5;0.7;0.6;0.8;0.2;1.4;0.0;0.9;0.3;1.2;0.1;0.5;0.6;3.2;2.6;1.2;1.8;1.0;8.9;0.6;1.9;21.6;0.1;1.1;1.1
312;Gestandaardiseerd inkomen, 2e 20%-groep;Percentages/aantallen;2010;74.5;5.0;6.7;70.8;8.5;14.3;6.4;72.3;10.5;15.3;1.9;7.8;41.5;2.9;7.1;;;;32.1;67.9;21.0;51.2;12.3;15.6;7.8;71.5;2.1;3.0;6.3;60.8;32.9;44.0;18.5;5.9;11.1;3.7;1.4;2.6;0.4;12.2;7.8;22.0;4.3;19.8;8.0;4.4;9.4;76.4;15.7;3.8;4.2;12.4;132.1;10.3;20.2;196.6;7.6;42.5;32.4
313;Gestandaardiseerd inkomen, 2e 20%-groep;Percentages/aantallen;2011;73.9;4.6;6.2;74.0;6.6;14.5;5.0;76.6;7.1;14.2;1.7;7.8;41.9;2.4;5.6;83.5;6.4;10.1;30.7;69.3;17.9;53.4;14.6;13.4;7.8;69.3;2.1;3.1;5.9;60.8;33.3;42.3;17.7;5.2;12.7;3.7;2.8;3.0;0.6;11.9;7.8;22.4;4.4;19.8;8.0;5.8;8.3;81.7;12.7;3.1;2.5;10.6;127.2;8.2;15.3;188.0;7.7;44.8;34.9
314;Gestandaardiseerd inkomen, 2e 20%-groep;Percentages/aantallen;2012;76.0;5.0;6.5;77.3;5.6;11.6;5.5;73.3;8.0;16.6;2.0;7.8;41.2;2.0;4.8;88.1;3.6;8.3;26.9;73.1;21.8;53.9;13.2;11.1;7.9;69.6;1.8;2.6;4.5;65.4;30.2;44.6;19.1;6.1;12.0;2.9;1.6;1.3;0.0;12.4;7.8;21.0;4.2;20.4;8.0;4.7;8.7;82.2;11.4;2.8;3.6;11.5;132.0;8.2;13.6;166.0;7.8;43.1;31.6
315;Gestandaardiseerd inkomen, 2e 20%-groep;Percentages/aantallen;2013;73.5;4.7;6.5;76.0;6.0;14.8;3.2;75.3;7.6;14.7;2.4;7.8;38.7;2.4;6.2;84.7;6.4;9.0;35.7;64.3;19.9;54.0;9.9;15.4;7.9;70.9;2.1;3.0;5.3;60.8;33.9;41.8;21.0;4.7;12.7;3.2;2.3;2.0;0.9;11.4;7.9;21.8;4.1;19.1;8.0;4.9;9.0;81.6;11.6;3.3;3.5;12.3;136.6;7.8;13.6;174.9;7.7;42.8;31.9
316;Gestandaardiseerd inkomen, 2e 20%-groep;Standaardfout;2010;0.8;0.3;0.3;1.5;0.9;1.2;0.8;1.5;1.0;1.2;0.5;0.0;0.9;0.3;0.6;;;;2.2;2.2;3.4;4.1;2.7;3.0;0.0;0.9;0.2;0.2;1.2;2.4;2.3;1.9;1.5;0.9;1.2;0.7;0.5;0.6;0.2;1.3;0.0;0.8;0.3;1.1;0.1;0.4;0.6;2.4;2.1;1.1;1.1;0.9;4.6;0.6;2.5;21.3;0.1;0.9;0.9
317;Gestandaardiseerd inkomen, 2e 20%-groep;Standaardfout;2011;0.9;0.3;0.3;1.6;0.9;1.3;0.8;1.5;0.9;1.3;0.5;0.0;1.0;0.2;0.4;1.9;1.2;1.5;2.3;2.3;3.5;4.6;3.2;3.1;0.0;0.9;0.2;0.2;1.3;2.6;2.5;2.1;1.6;0.9;1.4;0.8;0.7;0.7;0.3;1.4;0.0;0.8;0.3;1.2;0.1;0.5;0.6;2.4;2.1;1.1;1.0;0.8;4.2;0.5;1.8;18.9;0.1;1.0;0.9
318;Gestandaardiseerd inkomen, 2e 20%-groep;Standaardfout;2012;0.9;0.3;0.4;1.5;0.8;1.1;0.8;1.6;1.0;1.3;0.5;0.0;1.0;0.2;0.4;1.8;1.0;1.5;2.4;2.4;4.4;5.3;3.6;3.3;0.0;0.9;0.2;0.2;1.1;2.6;2.6;2.1;1.7;1.0;1.4;0.7;0.5;0.5;;1.4;0.0;0.8;0.3;1.2;0.1;0.4;0.6;2.4;2.0;1.0;1.1;0.8;4.5;0.6;1.9;20.7;0.1;1.0;0.9
319;Gestandaardiseerd inkomen, 2e 20%-groep;Standaardfout;2013;0.9;0.3;0.3;1.6;0.9;1.3;0.7;1.6;1.0;1.3;0.6;0.0;1.0;0.2;0.6;2.0;1.3;1.6;2.6;2.6;3.7;4.6;2.7;3.3;0.0;0.9;0.2;0.2;1.3;2.8;2.7;2.2;1.8;0.9;1.5;0.8;0.7;0.6;0.4;1.4;0.0;0.9;0.3;1.3;0.1;0.5;0.6;2.4;2.0;1.1;1.1;0.9;5.2;0.6;2.3;27.2;0.1;1.0;1.0
320;Gestandaardiseerd inkomen, 3e 20%-groep;Percentages/aantallen;2010;72.1;3.9;5.4;78.6;3.3;14.6;3.4;77.0;7.4;14.1;1.4;7.7;36.4;2.0;5.6;;;;31.8;68.2;24.5;50.7;13.8;10.9;7.8;78.8;2.4;3.0;5.6;63.4;31.0;43.1;20.5;5.8;13.8;2.4;2.7;2.9;0.2;8.5;7.8;22.1;3.7;16.8;7.8;5.8;6.7;79.5;11.7;4.5;4.3;9.2;136.1;7.5;17.8;237.9;7.7;35.4;32.2
321;Gestandaardiseerd inkomen, 3e 20%-groep;Percentages/aantallen;2011;73.1;4.2;5.8;80.4;2.6;13.5;3.6;78.9;6.3;12.9;1.8;7.7;38.6;2.3;5.9;83.5;5.5;11.0;30.8;69.2;25.8;46.5;13.6;14.1;7.8;78.7;2.1;2.7;7.3;63.5;29.2;43.0;21.0;4.5;13.2;1.9;2.6;2.6;0.0;11.2;7.8;22.9;3.4;15.1;7.9;5.8;6.4;81.3;10.8;5.2;2.7;8.6;134.1;7.4;12.7;171.0;7.7;37.3;35.3
322;Gestandaardiseerd inkomen, 3e 20%-groep;Percentages/aantallen;2012;72.4;4.4;6.1;75.6;2.9;15.8;5.7;77.1;7.8;12.6;2.5;7.7;38.5;2.2;5.8;83.9;5.8;10.3;34.8;65.2;25.2;50.6;14.1;10.1;7.9;77.6;2.2;2.8;5.5;64.3;30.2;45.2;20.2;5.1;13.0;1.4;2.0;3.0;0.1;9.7;7.9;20.8;3.5;17.0;7.8;4.9;6.0;87.0;8.5;0.9;3.5;8.2;135.8;8.1;14.1;174.8;7.7;38.4;31.5
323;Gestandaardiseerd inkomen, 3e 20%-groep;Percentages/aantallen;2013;72.4;4.0;5.6;78.8;3.5;13.7;4.0;74.6;10.0;11.5;4.0;7.8;37.4;2.3;6.1;81.6;5.8;12.6;30.3;69.7;25.2;48.4;10.5;15.9;7.9;79.2;2.1;2.6;6.3;65.5;28.2;44.4;20.4;5.9;11.2;2.4;2.3;2.0;0.2;11.1;7.9;21.8;3.7;17.2;7.9;6.3;6.6;83.9;11.9;1.2;3.0;9.0;136.7;7.4;13.1;176.6;7.6;38.3;32.8
324;Gestandaardiseerd inkomen, 3e 20%-groep;Standaardfout;2010;0.8;0.2;0.3;1.3;0.6;1.1;0.6;1.4;0.8;1.1;0.4;0.0;0.8;0.1;0.4;;;;2.1;2.1;3.5;4.1;2.8;2.5;0.0;0.7;0.1;0.2;1.0;2.1;2.0;1.6;1.3;0.8;1.1;0.5;0.5;0.6;0.2;0.9;0.0;0.7;0.2;0.9;0.1;0.4;0.4;2.4;1.9;1.2;1.2;0.7;5.1;0.4;3.2;40.4;0.1;0.8;0.8
325;Gestandaardiseerd inkomen, 3e 20%-groep;Standaardfout;2011;0.8;0.2;0.3;1.4;0.5;1.2;0.6;1.4;0.8;1.2;0.5;0.0;0.9;0.2;0.6;1.7;1.1;1.5;2.2;2.2;3.7;4.2;2.9;2.9;0.0;0.7;0.1;0.2;1.2;2.2;2.1;1.7;1.4;0.7;1.2;0.5;0.6;0.6;0.0;1.1;0.0;0.8;0.2;0.8;0.1;0.4;0.4;2.5;2.0;1.4;1.0;0.7;5.2;0.5;2.6;33.8;0.1;0.9;0.9
326;Gestandaardiseerd inkomen, 3e 20%-groep;Standaardfout;2012;0.8;0.2;0.3;1.5;0.6;1.3;0.8;1.5;0.9;1.2;0.5;0.0;0.9;0.2;0.4;1.8;1.1;1.5;2.3;2.3;3.5;4.1;2.8;2.5;0.0;0.8;0.1;0.2;1.0;2.2;2.1;1.8;1.4;0.8;1.2;0.4;0.5;0.6;0.1;1.1;0.0;0.7;0.3;1.1;0.1;0.4;0.4;2.3;1.9;0.6;1.2;0.7;6.0;0.5;1.8;20.2;0.1;0.9;0.8
327;Gestandaardiseerd inkomen, 3e 20%-groep;Standaardfout;2013;0.8;0.2;0.3;1.5;0.7;1.3;0.7;1.6;1.1;1.2;0.7;0.0;0.9;0.2;0.6;1.9;1.2;1.7;2.3;2.3;4.0;4.6;2.8;3.3;0.0;0.8;0.1;0.2;1.2;2.3;2.2;1.9;1.5;0.9;1.2;0.6;0.6;0.5;0.2;1.2;0.0;0.8;0.3;1.0;0.1;0.5;0.5;2.4;2.1;0.7;1.1;0.7;5.3;0.5;1.4;15.4;0.1;0.9;0.9
328;Gestandaardiseerd inkomen, 4e 20%-groep;Percentages/aantallen;2010;71.4;4.4;6.1;74.2;2.7;17.3;5.8;79.4;6.9;11.6;2.1;7.7;38.1;2.2;5.9;;;;32.0;68.0;27.0;45.9;14.2;12.8;7.8;82.2;2.3;2.8;6.5;61.2;32.4;41.6;20.7;4.8;12.0;2.3;3.3;4.1;0.3;10.9;7.9;22.0;3.6;16.4;8.0;6.5;5.8;81.8;11.7;3.3;3.2;7.8;134.4;7.5;10.7;142.6;7.7;34.0;33.5
329;Gestandaardiseerd inkomen, 4e 20%-groep;Percentages/aantallen;2011;71.5;4.2;5.9;79.4;2.1;13.7;4.8;77.9;5.8;13.1;3.2;7.7;38.3;2.2;5.6;83.6;4.4;12.0;36.5;63.5;24.5;44.9;16.8;13.8;7.8;82.0;2.5;3.0;6.1;62.0;31.9;41.7;21.5;5.1;11.5;2.2;3.6;3.2;0.3;10.8;7.9;23.2;3.5;15.1;7.8;6.6;5.9;86.2;9.0;1.4;3.5;7.3;123.4;7.5;12.8;170.4;7.5;36.3;36.0
330;Gestandaardiseerd inkomen, 4e 20%-groep;Percentages/aantallen;2012;69.5;3.7;5.3;77.1;2.5;15.4;5.0;78.6;6.5;13.4;1.4;7.7;36.1;2.1;5.7;78.9;5.7;15.5;34.2;65.8;29.5;46.4;11.3;12.8;7.8;83.1;2.2;2.7;3.9;62.7;33.4;43.1;20.8;5.3;14.1;1.7;3.4;1.7;0.5;9.2;7.9;21.3;3.3;15.5;8.0;6.4;5.8;86.8;7.3;2.6;3.3;7.8;134.7;7.2;12.2;169.4;7.7;34.6;31.4
331;Gestandaardiseerd inkomen, 4e 20%-groep;Percentages/aantallen;2013;72.0;3.9;5.4;79.3;2.6;13.4;4.7;76.8;7.9;13.0;2.3;7.8;39.9;2.2;5.6;81.1;6.4;12.6;31.2;68.8;20.9;50.2;9.1;19.8;7.8;82.8;2.3;2.7;5.7;64.0;30.3;44.5;23.5;3.9;11.0;2.5;3.0;1.9;0.1;9.5;7.9;22.9;3.5;15.2;8.0;7.1;6.8;86.7;8.4;3.3;1.6;8.5;126.5;7.3;12.0;164.5;7.7;35.9;32.7
332;Gestandaardiseerd inkomen, 4e 20%-groep;Standaardfout;2010;0.7;0.2;0.3;1.4;0.5;1.2;0.7;1.3;0.8;1.0;0.4;0.0;0.8;0.2;0.4;;;;2.0;2.0;3.4;3.8;2.7;2.5;0.0;0.6;0.1;0.2;1.0;1.9;1.8;1.5;1.2;0.6;1.0;0.4;0.5;0.6;0.2;0.9;0.0;0.7;0.2;0.8;0.0;0.4;0.4;2.3;1.9;1.1;1.0;0.6;4.9;0.4;0.9;9.8;0.1;0.8;0.8
333;Gestandaardiseerd inkomen, 4e 20%-groep;Standaardfout;2011;0.8;0.2;0.3;1.4;0.5;1.2;0.7;1.4;0.8;1.1;0.6;0.0;0.8;0.2;0.4;1.7;0.9;1.5;2.2;2.2;3.2;3.7;2.8;2.6;0.0;0.7;0.1;0.2;1.0;2.0;1.9;1.6;1.3;0.7;1.0;0.5;0.6;0.6;0.2;1.0;0.0;0.7;0.2;0.7;0.1;0.4;0.4;2.3;1.9;0.8;1.2;0.6;4.5;0.5;1.5;16.6;0.1;0.8;0.8
334;Gestandaardiseerd inkomen, 4e 20%-groep;Standaardfout;2012;0.8;0.2;0.3;1.5;0.5;1.3;0.8;1.4;0.9;1.2;0.4;0.0;0.8;0.2;0.5;1.9;1.1;1.7;2.2;2.2;3.6;3.9;2.5;2.6;0.0;0.6;0.1;0.2;0.8;2.1;2.0;1.7;1.4;0.8;1.2;0.4;0.6;0.4;0.2;1.0;0.0;0.7;0.2;0.9;0.0;0.4;0.4;2.2;1.7;1.0;1.2;0.6;5.4;0.4;2.1;26.7;0.1;0.8;0.8
335;Gestandaardiseerd inkomen, 4e 20%-groep;Standaardfout;2013;0.8;0.2;0.3;1.4;0.6;1.2;0.8;1.5;1.0;1.2;0.5;0.0;0.9;0.2;0.4;1.8;1.1;1.5;2.2;2.2;3.4;4.2;2.4;3.3;0.0;0.7;0.1;0.2;1.0;2.0;1.9;1.6;1.4;0.6;1.0;0.5;0.6;0.5;0.1;1.0;0.0;0.7;0.2;0.9;0.0;0.5;0.4;2.1;1.7;1.1;0.8;0.6;4.0;0.5;1.2;12.7;0.1;0.8;0.8
336;Gestandaardiseerd inkomen, 5e 20%-groep;Percentages/aantallen;2010;71.3;3.5;4.9;76.6;3.7;13.2;6.4;78.8;6.6;12.8;1.8;7.7;37.6;2.3;6.0;;;;32.5;67.5;27.7;45.2;15.6;11.6;7.7;85.0;2.6;3.1;6.4;59.4;34.2;40.8;20.9;4.6;13.3;2.5;3.8;3.2;0.1;10.8;7.9;24.2;3.4;14.1;7.9;6.6;4.9;85.3;9.6;2.1;3.0;5.8;118.4;6.9;11.7;168.7;7.6;34.0;38.3
337;Gestandaardiseerd inkomen, 5e 20%-groep;Percentages/aantallen;2011;69.9;4.0;5.7;75.1;3.3;15.1;6.4;78.1;6.4;13.0;2.5;7.7;39.2;2.4;6.0;77.9;5.6;16.3;39.0;61.0;26.2;44.4;12.7;16.7;7.8;86.0;2.6;3.0;5.3;63.4;31.3;44.1;22.6;3.7;12.0;2.1;4.8;2.2;0.2;8.3;7.9;24.7;4.0;16.1;7.9;7.6;5.3;90.5;6.1;2.6;0.8;7.0;131.2;8.2;12.4;150.8;7.6;36.4;37.2
338;Gestandaardiseerd inkomen, 5e 20%-groep;Percentages/aantallen;2012;67.9;3.3;4.9;76.7;1.4;16.6;5.3;77.8;6.1;14.9;1.1;7.7;38.1;2.0;5.3;80.8;5.9;13.4;35.9;64.1;34.8;44.2;11.0;10.0;7.9;85.4;2.3;2.6;4.9;62.8;32.3;43.5;22.5;3.7;12.3;1.9;3.6;2.3;0.0;10.2;7.9;23.8;3.5;14.9;7.9;7.0;5.5;86.5;8.1;2.1;3.2;6.9;127.3;7.7;14.3;184.4;7.7;33.6;34.4
339;Gestandaardiseerd inkomen, 5e 20%-groep;Percentages/aantallen;2013;68.7;3.2;4.7;77.5;2.0;15.8;4.8;78.6;6.4;13.0;2.0;7.8;37.8;2.0;5.3;81.3;7.2;11.5;36.0;64.0;30.2;43.9;14.0;11.8;7.8;85.4;2.3;2.7;6.3;63.7;30.0;42.0;23.6;5.2;11.1;2.7;3.4;1.9;0.0;10.1;8.0;24.0;3.4;14.0;7.9;6.9;5.8;87.9;7.6;3.2;1.3;7.1;123.4;6.7;11.2;166.9;7.8;34.7;34.4
340;Gestandaardiseerd inkomen, 5e 20%-groep;Standaardfout;2010;0.7;0.2;0.2;1.4;0.6;1.1;0.8;1.4;0.8;1.1;0.4;0.0;0.8;0.2;0.4;;;;2.0;2.0;3.4;3.7;2.7;2.4;0.0;0.6;0.1;0.2;0.9;1.9;1.8;1.5;1.2;0.6;1.0;0.5;0.6;0.5;0.1;0.9;0.0;0.7;0.2;0.6;0.0;0.4;0.3;2.4;2.0;1.0;1.2;0.5;4.1;0.4;1.1;12.7;0.1;0.8;0.8
341;Gestandaardiseerd inkomen, 5e 20%-groep;Standaardfout;2011;0.8;0.2;0.3;1.5;0.6;1.2;0.9;1.4;0.9;1.2;0.5;0.0;0.8;0.2;0.5;1.9;1.0;1.7;2.2;2.2;3.2;3.6;2.4;2.7;0.0;0.6;0.1;0.2;0.9;1.9;1.8;1.5;1.3;0.6;1.0;0.4;0.7;0.5;0.1;0.9;0.0;0.7;0.2;0.8;0.0;0.5;0.4;2.0;1.6;1.1;0.6;0.6;5.5;0.5;1.1;9.6;0.1;0.8;0.8
342;Gestandaardiseerd inkomen, 5e 20%-groep;Standaardfout;2012;0.8;0.2;0.2;1.5;0.4;1.3;0.8;1.5;0.9;1.3;0.4;0.0;0.8;0.2;0.4;1.8;1.1;1.6;2.2;2.2;3.6;3.8;2.4;2.3;0.0;0.6;0.1;0.2;0.9;2.0;1.9;1.6;1.3;0.6;1.0;0.4;0.6;0.5;;1.0;0.0;0.7;0.2;0.8;0.0;0.4;0.4;2.2;1.8;0.9;1.1;0.5;4.6;0.4;1.6;18.1;0.1;0.8;0.8
343;Gestandaardiseerd inkomen, 5e 20%-groep;Standaardfout;2013;0.8;0.2;0.2;1.6;0.5;1.4;0.8;1.5;0.9;1.2;0.5;0.0;0.8;0.1;0.4;1.9;1.2;1.5;2.3;2.3;3.7;4.0;2.8;2.6;0.0;0.6;0.1;0.2;1.0;2.0;1.9;1.6;1.4;0.7;1.0;0.5;0.6;0.4;0.0;1.0;0.0;0.7;0.2;0.7;0.0;0.4;0.4;2.1;1.7;1.2;0.7;0.5;3.9;0.4;1.4;17.2;0.1;0.8;0.8
344;Hoogte van het vermogen: 1e 20%-groep;Percentages/aantallen;2010;73.4;4.5;6.2;75.5;1.3;18.5;4.8;79.1;6.9;12.0;2.0;7.7;35.0;2.3;6.5;;;;31.6;68.4;33.3;44.4;7.9;14.5;7.7;75.9;2.3;3.0;7.6;60.6;31.8;42.1;20.2;6.1;12.4;3.1;2.1;3.8;0.0;10.1;7.8;18.8;3.1;16.8;7.9;5.4;6.8;84.1;10.0;3.3;2.7;9.2;135.8;8.1;11.3;140.2;7.7;29.3;35.4
345;Hoogte van het vermogen: 1e 20%-groep;Percentages/aantallen;2011;71.5;4.7;6.6;77.8;2.0;14.4;5.7;77.4;7.2;13.4;2.0;7.7;36.4;2.2;6.1;80.0;8.6;11.4;34.3;65.7;21.4;52.3;7.7;17.9;7.8;75.3;2.0;2.7;8.2;62.1;29.8;44.1;18.2;5.8;14.4;1.9;1.1;2.7;0.2;11.6;7.9;19.7;3.0;15.4;7.8;5.4;6.5;84.4;8.2;4.9;2.4;8.1;123.9;7.8;12.0;154.4;7.5;30.4;36.7
346;Hoogte van het vermogen: 1e 20%-groep;Percentages/aantallen;2012;71.8;4.0;5.5;76.3;1.2;18.1;4.4;82.0;4.5;12.4;1.1;7.7;34.8;2.0;5.6;80.8;6.0;13.2;37.1;62.9;27.4;43.7;13.5;15.4;7.8;76.2;1.8;2.3;4.9;66.6;28.6;46.4;18.6;7.5;15.2;1.7;2.0;1.5;0.2;6.7;7.8;18.3;2.5;13.6;7.9;5.0;6.1;84.3;11.5;0.0;4.2;7.7;126.4;8.5;11.6;138.0;7.6;29.2;34.4
347;Hoogte van het vermogen: 1e 20%-groep;Percentages/aantallen;2013;69.1;3.9;5.7;76.6;2.2;16.3;5.0;82.1;6.4;8.9;2.6;7.7;31.7;1.7;5.4;77.0;8.5;14.5;40.8;59.2;23.5;46.7;11.1;18.7;7.8;79.4;2.0;2.5;7.2;66.9;25.9;46.3;19.7;5.9;10.5;2.9;2.9;2.3;0.0;9.5;7.9;18.0;2.3;12.8;8.0;6.6;5.3;84.8;13.4;1.0;0.8;6.9;131.0;6.6;9.6;146.0;7.6;27.3;35.4
348;Hoogte van het vermogen: 1e 20%-groep;Standaardfout;2010;0.8;0.3;0.3;1.5;0.4;1.4;0.7;1.4;0.9;1.1;0.5;0.0;0.9;0.3;0.7;;;;2.4;2.4;4.4;4.6;2.5;3.3;0.0;0.8;0.2;0.2;1.3;2.3;2.2;1.8;1.5;0.9;1.2;0.6;0.5;0.7;0.0;1.1;0.0;0.7;0.2;1.2;0.1;0.4;0.5;2.4;1.9;1.2;1.0;0.7;5.3;0.5;1.1;10.3;0.1;0.9;0.9
349;Hoogte van het vermogen: 1e 20%-groep;Standaardfout;2011;0.9;0.3;0.4;1.5;0.5;1.3;0.9;1.6;1.0;1.3;0.5;0.0;0.9;0.2;0.5;2.2;1.5;1.7;2.6;2.6;3.8;4.6;2.5;3.6;0.0;0.8;0.1;0.2;1.4;2.4;2.3;1.9;1.5;0.9;1.4;0.5;0.4;0.6;0.2;1.2;0.0;0.8;0.3;1.1;0.1;0.4;0.5;2.5;1.9;1.5;1.1;0.7;4.0;0.5;1.3;13.7;0.1;0.9;0.9
350;Hoogte van het vermogen: 1e 20%-groep;Standaardfout;2012;0.9;0.2;0.3;1.5;0.4;1.4;0.8;1.4;0.8;1.2;0.4;0.0;0.9;0.2;0.5;2.0;1.2;1.7;2.5;2.5;3.8;4.2;2.9;3.1;0.0;0.8;0.1;0.2;1.1;2.4;2.3;2.0;1.6;1.1;1.4;0.5;0.6;0.5;0.2;1.0;0.0;0.7;0.2;1.0;0.1;0.4;0.5;2.6;2.2;;1.4;0.6;4.5;0.5;1.0;7.8;0.1;0.9;0.9
351;Hoogte van het vermogen: 1e 20%-groep;Standaardfout;2013;0.9;0.2;0.3;1.5;0.5;1.3;0.8;1.4;0.9;1.0;0.6;0.0;0.9;0.1;0.4;2.3;1.5;1.9;2.7;2.7;3.6;4.3;2.7;3.3;0.0;0.7;0.1;0.2;1.2;2.2;2.1;1.8;1.5;0.9;1.1;0.6;0.6;0.5;0.0;1.1;0.0;0.7;0.2;0.9;0.1;0.5;0.4;2.6;2.5;0.7;0.6;0.6;5.3;0.5;1.0;10.9;0.1;0.8;0.9
352;Hoogte van het vermogen: 2e 20%-groep;Percentages/aantallen;2010;76.5;4.7;6.2;72.8;4.4;16.5;6.2;79.4;6.6;11.8;2.2;7.6;38.9;2.7;7.0;;;;31.6;68.4;25.3;42.9;14.3;17.5;7.8;72.8;1.8;2.5;6.9;60.3;32.8;41.2;20.0;5.3;13.8;4.4;1.8;4.4;0.3;8.6;7.8;22.4;4.4;19.5;7.8;4.8;7.3;76.7;13.6;2.5;7.1;9.7;132.9;8.4;17.9;212.8;7.5;38.1;35.2
353;Hoogte van het vermogen: 2e 20%-groep;Percentages/aantallen;2011;77.2;5.3;6.9;76.7;4.8;14.4;4.1;75.5;6.6;15.3;2.6;7.7;41.9;2.1;4.9;80.9;6.3;12.7;36.1;63.9;22.0;51.1;15.2;11.7;7.8;71.9;2.2;3.1;7.2;60.4;32.5;40.9;20.1;5.8;13.5;2.8;2.6;3.7;0.2;10.4;7.8;24.9;4.3;17.3;7.9;5.6;7.8;83.1;12.8;2.5;1.6;9.7;125.4;9.8;19.2;196.4;7.6;42.6;38.6
