ID;Geslacht;Leeftijd;BurgerlijkeStaat;Herkomstland;GeboortelandOuders;Perioden;GemiddeldAantalVerzekerdeJarenAOW_1;GemiddeldOpbouwpercentageAOW_2
4371;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2023;4.0;28.6
4372;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;
4373;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;
4374;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;
4375;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;
4376;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;15.0;94.6
4377;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;15.0;94.4
4378;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;15.0;95.0
4379;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;15.0;94.6
4380;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Totaal;2020;9.0;60.5
4381;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Totaal;2021;9.0;60.2
4382;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Totaal;2022;9.0;59.3
4383;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Totaal;2023;9.0;58.6
4384;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2020;15.0;95.3
4385;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2021;15.0;95.3
4386;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2022;15.0;95.6
4387;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2023;15.0;95.5
4388;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2020;6.0;41.8
4389;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2021;6.0;41.3
4390;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2022;6.0;39.6
4391;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2023;6.0;38.5
4392;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2020;;
4393;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2021;;
4394;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2022;;
4395;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2023;;
4396;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;15.0;95.3
4397;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;15.0;95.3
4398;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;15.0;95.6
4399;Totaal mannen en vrouwen;13200;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;15.0;95.5
4400;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Totaal;2020;13.0;83.6
4401;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Totaal;2021;13.0;83.6
4402;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Totaal;2022;13.0;82.7
4403;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Totaal;2023;13.0;81.9
4404;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren in Nederland;2020;16.0;99.9
4405;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren in Nederland;2021;16.0;99.9
4406;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren in Nederland;2022;16.0;99.9
4407;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren in Nederland;2023;16.0;99.9
4408;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren buiten Nederland;2020;6.0;38.9
4409;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren buiten Nederland;2021;6.0;39.4
4410;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren buiten Nederland;2022;6.0;37.5
4411;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren buiten Nederland;2023;6.0;37.1
4412;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren in NL, ouders in NL;2020;16.0;99.9
4413;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren in NL, ouders in NL;2021;16.0;99.9
4414;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren in NL, ouders in NL;2022;16.0;100.0
4415;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren in NL, ouders in NL;2023;16.0;100.0
4416;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;15.0;99.8
4417;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;15.0;99.8
4418;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;16.0;99.9
4419;Totaal mannen en vrouwen;13200;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;16.0;99.9
4420;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Totaal;2020;16.0;99.9
4421;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Totaal;2021;16.0;99.9
4422;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Totaal;2022;16.0;100.0
4423;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Totaal;2023;16.0;100.0
4424;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren in Nederland;2020;16.0;99.9
4425;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren in Nederland;2021;16.0;99.9
4426;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren in Nederland;2022;16.0;100.0
4427;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren in Nederland;2023;16.0;100.0
4428;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren buiten Nederland;2020;;
4429;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren buiten Nederland;2021;;
4430;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren buiten Nederland;2022;;
4431;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren buiten Nederland;2023;;
4432;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren in NL, ouders in NL;2020;16.0;99.9
4433;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren in NL, ouders in NL;2021;16.0;99.9
4434;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren in NL, ouders in NL;2022;16.0;100.0
4435;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren in NL, ouders in NL;2023;16.0;100.0
4436;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;
4437;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;
4438;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;
4439;Totaal mannen en vrouwen;13200;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;
4440;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Totaal;2020;7.0;48.0
4441;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Totaal;2021;8.0;49.0
4442;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Totaal;2022;7.0;46.8
4443;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Totaal;2023;7.0;46.5
4444;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;15.0;99.7
4445;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;15.0;99.9
4446;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;15.0;99.8
4447;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;16.0;99.9
4448;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;6.0;39.3
4449;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;6.0;40.6
4450;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;6.0;38.2
4451;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;6.0;37.9
4452;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;
4453;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;
4454;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;
4455;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;
4456;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;15.0;99.7
4457;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;15.0;99.9
4458;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;15.0;99.8
4459;Totaal mannen en vrouwen;13200;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;16.0;99.9
4460;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Totaal;2020;9.0;58.6
4461;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Totaal;2021;9.0;59.1
4462;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Totaal;2022;9.0;58.0
4463;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Totaal;2023;9.0;57.2
4464;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren in Nederland;2020;15.0;99.8
4465;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren in Nederland;2021;15.0;99.8
4466;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren in Nederland;2022;16.0;99.9
4467;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren in Nederland;2023;16.0;99.9
4468;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren buiten Nederland;2020;6.0;38.7
4469;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren buiten Nederland;2021;6.0;38.8
4470;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren buiten Nederland;2022;6.0;37.2
4471;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren buiten Nederland;2023;6.0;36.7
4472;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2020;;
4473;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2021;;
4474;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;
4475;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;
4476;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;15.0;99.8
4477;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;15.0;99.8
4478;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;16.0;99.9
4479;Totaal mannen en vrouwen;13200;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;16.0;99.9
4480;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Totaal;2020;11.0;71.7
4481;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Totaal;2021;11.0;71.4
4482;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Totaal;2022;11.0;70.6
4483;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Totaal;2023;11.0;70.2
4484;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren in Nederland;2020;15.0;99.7
4485;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren in Nederland;2021;15.0;99.8
4486;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren in Nederland;2022;15.0;99.8
4487;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren in Nederland;2023;15.0;99.8
4488;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren buiten Nederland;2020;4.0;28.9
4489;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren buiten Nederland;2021;5.0;29.5
4490;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren buiten Nederland;2022;4.0;28.8
4491;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren buiten Nederland;2023;5.0;29.1
4492;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2020;15.0;99.9
4493;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2021;15.0;99.9
4494;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2022;15.0;99.9
4495;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2023;15.0;99.9
4496;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;15.0;99.0
4497;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;15.0;99.1
4498;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;15.0;99.3
4499;Totaal mannen en vrouwen;13200;Niet-gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;15.0;99.3
4500;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Totaal;2020;15.0;99.9
4501;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Totaal;2021;15.0;99.9
4502;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Totaal;2022;15.0;99.9
4503;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Totaal;2023;15.0;99.9
4504;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren in Nederland;2020;15.0;99.9
4505;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren in Nederland;2021;15.0;99.9
4506;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren in Nederland;2022;15.0;99.9
4507;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren in Nederland;2023;15.0;99.9
4508;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren buiten Nederland;2020;;
4509;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren buiten Nederland;2021;;
4510;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren buiten Nederland;2022;;
4511;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren buiten Nederland;2023;;
4512;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2020;15.0;99.9
4513;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2021;15.0;99.9
4514;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2022;15.0;99.9
4515;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2023;15.0;99.9
4516;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;
4517;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;
4518;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;
4519;Totaal mannen en vrouwen;13200;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;
4520;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2020;5.0;30.1
4521;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2021;5.0;30.6
4522;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2022;5.0;29.8
4523;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2023;5.0;30.1
4524;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;15.0;98.6
4525;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;15.0;98.8
4526;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;15.0;99.0
4527;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;15.0;99.0
4528;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;4.0;24.4
4529;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;4.0;25.1
4530;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;4.0;24.5
4531;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;4.0;24.9
4532;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;
4533;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;
4534;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;
4535;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;
4536;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;15.0;98.6
4537;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;15.0;98.8
4538;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;15.0;99.0
4539;Totaal mannen en vrouwen;13200;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;15.0;99.0
4540;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Totaal;2020;8.0;54.1
4541;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Totaal;2021;8.0;54.2
4542;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Totaal;2022;8.0;54.2
4543;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Totaal;2023;8.0;54.2
4544;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2020;15.0;99.1
4545;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2021;15.0;99.2
4546;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2022;15.0;99.3
4547;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2023;15.0;99.4
4548;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2020;5.0;34.9
4549;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2021;5.0;35.3
4550;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2022;5.0;34.8
4551;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2023;5.0;34.9
4552;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2020;;
4553;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2021;;
4554;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;
4555;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;
4556;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;15.0;99.1
4557;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;15.0;99.2
4558;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;15.0;99.3
4559;Totaal mannen en vrouwen;13200;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;15.0;99.4
4560;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Totaal;2020;13.0;77.3
4561;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Totaal;2021;13.0;76.1
4562;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Totaal;2022;12.0;74.8
4563;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Totaal;2023;12.0;74.5
4564;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2020;16.0;97.8
4565;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2021;16.0;97.8
4566;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2022;16.0;97.9
4567;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2023;16.0;97.9
4568;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2020;6.0;36.5
4569;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2021;6.0;35.6
4570;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2022;6.0;34.3
4571;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2023;6.0;33.7
4572;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2020;16.0;98.4
4573;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2021;16.0;98.4
4574;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2022;16.0;98.5
4575;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2023;16.0;98.5
4576;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2020;16.0;94.9
4577;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2021;16.0;95.0
4578;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2022;16.0;95.1
4579;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2023;16.0;95.4
4580;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Nederland;Totaal;2020;16.0;98.4
4581;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Nederland;Totaal;2021;16.0;98.4
4582;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Nederland;Totaal;2022;16.0;98.5
4583;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Nederland;Totaal;2023;16.0;98.5
4584;Totaal mannen en vrouwen;13300;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2020;16.0;98.4
