ID;Geslacht;Leeftijdsklasse;Herkomstgroepering;Perioden;PersonenMetEenUitkering_1;PersonenMetWAOWajongWAZUitkering_2;VolledigArbeidsongeschikt_3;GedeeltelijkArbeidsongeschikt_4;PsychischeAandoeningen_5;ZiektenVanBotspierstelsel_6;OverigeAandoeningen_7;PersonenMetEenABWUitkering_8;Alleenstaand_9;AlleenstaandeOuder_10;EchtPaar_11;Anders_12;PersonenMetWWUitkering_13;PersonenMetIOAWIOAZUitkering_14
1051;Mannen;55 tot 60 jaar;Totaal herkomstgroeperingen;2000;140.4;108.9;72.4;36.5;27.3;37.7;44.0;14.5;6.6;0.2;7.6;0.0;18.9;3.9
1052;Mannen;55 tot 60 jaar;Totaal herkomstgroeperingen;2001;144.6;115.4;75.5;38.7;29.9;39.7;45.7;14.7;7.0;0.2;7.4;0.0;16.8;3.3
1053;Mannen;55 tot 60 jaar;Totaal herkomstgroeperingen;2002;150.4;119.7;78.8;40.9;31.6;41.3;46.8;14.8;7.4;0.2;7.1;0.0;19.0;2.7
1054;Mannen;55 tot 60 jaar;Totaal herkomstgroeperingen;2003;155.3;120.0;78.3;41.7;32.3;41.3;46.4;15.1;7.9;0.2;7.0;0.0;24.3;2.3
1055;Mannen;55 tot 60 jaar;Autochtonen;1999;116.3;89.9;59.4;30.5;22.2;31.8;36.0;8.3;4.4;0.1;3.8;0.0;19.0;3.8
1056;Mannen;55 tot 60 jaar;Autochtonen;2000;112.8;90.3;59.0;31.3;22.7;31.5;36.1;7.9;4.4;0.1;3.5;0.0;15.8;3.0
1057;Mannen;55 tot 60 jaar;Autochtonen;2001;117.1;96.4;62.2;33.3;25.1;33.4;37.9;8.0;4.6;0.1;3.3;0.0;14.1;2.6
1058;Mannen;55 tot 60 jaar;Autochtonen;2002;122.7;100.7;65.3;35.4;26.6;34.9;39.1;8.2;4.9;0.1;3.2;0.0;16.0;2.2
1059;Mannen;55 tot 60 jaar;Autochtonen;2003;126.2;100.7;64.7;36.0;27.1;34.9;38.8;8.5;5.2;0.1;3.2;0.0;20.3;1.7
1060;Mannen;55 tot 60 jaar;Allochtonen;1999;29.3;19.1;13.9;5.3;4.5;6.5;8.1;6.9;2.3;0.1;4.5;0.0;3.9;1.1
1061;Mannen;55 tot 60 jaar;Allochtonen;2000;27.6;18.6;13.3;5.3;4.6;6.2;7.8;6.5;2.3;0.1;4.2;0.0;3.1;0.9
1062;Mannen;55 tot 60 jaar;Allochtonen;2001;27.5;19.0;13.4;5.4;4.8;6.4;7.8;6.6;2.4;0.1;4.1;0.0;2.7;0.7
1063;Mannen;55 tot 60 jaar;Allochtonen;2002;27.7;19.0;13.5;5.5;5.0;6.4;7.7;6.5;2.5;0.1;3.9;0.0;3.0;0.6
1064;Mannen;55 tot 60 jaar;Allochtonen;2003;29.0;19.3;13.6;5.7;5.3;6.4;7.6;6.7;2.7;0.1;3.8;0.0;4.0;0.5
1065;Mannen;55 tot 60 jaar;Westerse allochtonen;1999;15.8;11.1;7.7;3.4;2.8;3.7;4.7;2.0;1.0;0.0;0.9;0.0;2.8;0.5
1066;Mannen;55 tot 60 jaar;Westerse allochtonen;2000;14.6;10.8;7.4;3.4;2.7;3.6;4.5;1.8;1.0;0.0;0.8;0.0;2.2;0.4
1067;Mannen;55 tot 60 jaar;Westerse allochtonen;2001;14.5;11.1;7.5;3.5;2.9;3.7;4.5;1.9;1.1;0.0;0.8;0.0;1.9;0.3
1068;Mannen;55 tot 60 jaar;Westerse allochtonen;2002;15.0;11.4;7.8;3.6;3.0;3.7;4.6;1.8;1.1;0.0;0.7;0.0;2.1;0.2
1069;Mannen;55 tot 60 jaar;Westerse allochtonen;2003;15.9;11.5;7.9;3.6;3.2;3.8;4.6;1.9;1.1;0.0;0.7;0.0;2.9;0.2
1070;Mannen;55 tot 60 jaar;Niet-westerse allochtonen;1999;13.6;8.0;6.2;1.8;1.8;2.7;3.5;4.9;1.3;0.1;3.6;0.0;1.1;0.6
1071;Mannen;55 tot 60 jaar;Niet-westerse allochtonen;2000;13.0;7.8;5.9;1.9;1.8;2.6;3.3;4.7;1.3;0.1;3.4;0.0;0.9;0.5
1072;Mannen;55 tot 60 jaar;Niet-westerse allochtonen;2001;13.0;7.9;5.9;1.9;1.9;2.7;3.3;4.8;1.4;0.1;3.3;0.0;0.8;0.4
1073;Mannen;55 tot 60 jaar;Niet-westerse allochtonen;2002;12.8;7.7;5.7;1.9;1.9;2.6;3.1;4.7;1.4;0.1;3.2;0.0;0.9;0.3
1074;Mannen;55 tot 60 jaar;Niet-westerse allochtonen;2003;13.2;7.8;5.7;2.0;2.1;2.6;3.1;4.8;1.6;0.1;3.1;0.0;1.2;0.3
1075;Mannen;55 tot 60 jaar;Marokkanen;1999;4.4;2.6;2.0;0.6;0.5;1.0;1.1;1.7;0.2;0.0;1.4;0.0;0.3;0.2
1076;Mannen;55 tot 60 jaar;Marokkanen;2000;3.9;2.4;1.9;0.6;0.5;0.9;1.0;1.4;0.2;0.0;1.3;0.0;0.3;0.2
1077;Mannen;55 tot 60 jaar;Marokkanen;2001;3.9;2.4;1.8;0.6;0.6;0.9;1.0;1.4;0.2;0.0;1.2;0.0;0.2;0.2
1078;Mannen;55 tot 60 jaar;Marokkanen;2002;3.6;2.3;1.7;0.6;0.6;0.8;0.8;1.3;0.2;0.0;1.1;0.0;0.2;0.1
1079;Mannen;55 tot 60 jaar;Marokkanen;2003;3.5;2.2;1.7;0.5;0.6;0.8;0.8;1.2;0.2;0.0;1.0;0.0;0.3;0.1
1080;Mannen;55 tot 60 jaar;Turken;1999;4.9;3.4;2.7;0.7;0.7;1.2;1.5;1.3;0.2;0.0;1.1;0.0;0.3;0.2
1081;Mannen;55 tot 60 jaar;Turken;2000;4.4;3.1;2.4;0.7;0.7;1.1;1.3;1.2;0.2;0.0;1.0;0.0;0.3;0.2
1082;Mannen;55 tot 60 jaar;Turken;2001;4.1;3.0;2.3;0.7;0.7;1.1;1.2;1.1;0.2;0.0;1.0;0.0;0.2;0.2
1083;Mannen;55 tot 60 jaar;Turken;2002;3.8;2.7;2.1;0.6;0.7;1.0;1.1;1.0;0.1;0.0;0.9;0.0;0.2;0.1
1084;Mannen;55 tot 60 jaar;Turken;2003;3.7;2.6;2.0;0.6;0.7;1.0;1.0;1.0;0.1;0.0;0.8;0.0;0.2;0.1
1085;Mannen;55 tot 60 jaar;Surinamers;1999;2.1;1.3;1.0;0.3;0.4;0.3;0.6;0.6;0.4;0.0;0.2;0.0;0.2;0.0
1086;Mannen;55 tot 60 jaar;Surinamers;2000;2.2;1.4;1.1;0.3;0.4;0.4;0.6;0.6;0.4;0.0;0.2;0.0;0.2;0.0
1087;Mannen;55 tot 60 jaar;Surinamers;2001;2.2;1.5;1.1;0.4;0.4;0.4;0.7;0.6;0.4;0.0;0.2;0.0;0.2;0.0
1088;Mannen;55 tot 60 jaar;Surinamers;2002;2.4;1.6;1.2;0.4;0.5;0.4;0.7;0.6;0.4;0.0;0.2;0.0;0.2;0.0
1089;Mannen;55 tot 60 jaar;Surinamers;2003;2.5;1.6;1.2;0.5;0.5;0.4;0.7;0.7;0.5;0.0;0.1;0.0;0.3;0.0
1090;Mannen;55 tot 60 jaar;Antillianen en Arubanen;1999;0.5;0.2;0.1;0.1;0.1;0.0;0.1;0.2;0.2;0.0;0.1;0.0;0.1;0.0
1091;Mannen;55 tot 60 jaar;Antillianen en Arubanen;2000;0.5;0.2;0.1;0.1;0.1;0.1;0.1;0.3;0.2;0.0;0.1;0.0;0.1;0.0
1092;Mannen;55 tot 60 jaar;Antillianen en Arubanen;2001;0.6;0.3;0.2;0.1;0.1;0.1;0.1;0.3;0.2;0.0;0.1;0.0;0.1;0.0
1093;Mannen;55 tot 60 jaar;Antillianen en Arubanen;2002;0.7;0.3;0.2;0.1;0.1;0.1;0.1;0.3;0.2;0.0;0.1;0.0;0.1;0.0
1094;Mannen;55 tot 60 jaar;Antillianen en Arubanen;2003;0.7;0.3;0.2;0.1;0.1;0.1;0.1;0.3;0.2;0.0;0.1;0.0;0.1;0.0
1095;Mannen;55 tot 60 jaar;Overige niet-westerse allochtonen;1999;1.8;0.5;0.4;0.1;0.1;0.2;0.2;1.1;0.3;0.0;0.8;0.0;0.1;0.0
1096;Mannen;55 tot 60 jaar;Overige niet-westerse allochtonen;2000;1.9;0.6;0.4;0.2;0.1;0.2;0.3;1.2;0.3;0.0;0.8;0.0;0.1;0.0
1097;Mannen;55 tot 60 jaar;Overige niet-westerse allochtonen;2001;2.2;0.7;0.5;0.2;0.1;0.2;0.3;1.4;0.4;0.0;0.9;0.0;0.2;0.0
1098;Mannen;55 tot 60 jaar;Overige niet-westerse allochtonen;2002;2.4;0.8;0.6;0.3;0.2;0.3;0.4;1.5;0.5;0.0;1.0;0.0;0.2;0.0
1099;Mannen;55 tot 60 jaar;Overige niet-westerse allochtonen;2003;2.8;1.0;0.6;0.3;0.2;0.3;0.4;1.6;0.5;0.0;1.0;0.0;0.3;0.0
1100;Mannen;60 tot 65 jaar;Totaal herkomstgroeperingen;1999;166.9;116.2;85.1;31.1;26.8;41.2;48.2;12.9;5.3;0.1;7.4;0.1;28.9;16.3
1101;Mannen;60 tot 65 jaar;Totaal herkomstgroeperingen;2000;167.5;116.9;84.5;32.4;27.2;41.8;47.9;13.6;5.6;0.1;7.8;0.1;29.0;15.2
1102;Mannen;60 tot 65 jaar;Totaal herkomstgroeperingen;2001;163.7;116.5;82.4;32.8;27.3;41.7;47.5;13.7;5.7;0.1;7.8;0.0;25.1;15.5
1103;Mannen;60 tot 65 jaar;Totaal herkomstgroeperingen;2002;160.8;116.7;82.5;34.2;27.6;41.6;47.5;13.7;5.8;0.1;7.8;0.0;21.9;15.2
1104;Mannen;60 tot 65 jaar;Totaal herkomstgroeperingen;2003;158.4;116.2;81.1;35.1;27.9;41.2;47.1;13.7;5.9;0.1;7.7;0.0;22.0;13.3
1105;Mannen;60 tot 65 jaar;Autochtonen;1999;136.7;97.3;70.4;26.8;22.8;34.6;39.9;7.6;3.5;0.0;3.9;0.1;24.3;13.4
1106;Mannen;60 tot 65 jaar;Autochtonen;2000;135.3;96.7;68.9;27.8;22.9;34.7;39.2;7.5;3.6;0.0;3.8;0.0;24.2;12.4
1107;Mannen;60 tot 65 jaar;Autochtonen;2001;131.5;96.0;67.0;27.9;22.8;34.5;38.7;7.4;3.7;0.0;3.6;0.0;20.9;12.7
1108;Mannen;60 tot 65 jaar;Autochtonen;2002;128.5;95.8;66.7;29.0;22.9;34.4;38.5;7.2;3.7;0.0;3.4;0.0;18.2;12.5
1109;Mannen;60 tot 65 jaar;Autochtonen;2003;126.8;95.7;65.8;29.8;23.2;34.1;38.4;7.1;3.8;0.0;3.2;0.0;18.3;10.9
1110;Mannen;60 tot 65 jaar;Allochtonen;1999;30.2;18.9;14.7;4.2;4.1;6.6;8.3;5.3;1.8;0.1;3.5;0.0;4.6;2.9
1111;Mannen;60 tot 65 jaar;Allochtonen;2000;32.2;20.2;15.5;4.7;4.4;7.1;8.7;6.1;2.0;0.1;4.0;0.0;4.7;2.8
1112;Mannen;60 tot 65 jaar;Allochtonen;2001;32.2;20.5;15.4;4.9;4.5;7.2;8.8;6.4;2.1;0.1;4.2;0.0;4.2;2.8
1113;Mannen;60 tot 65 jaar;Allochtonen;2002;32.3;20.9;15.8;5.2;4.7;7.3;9.0;6.6;2.1;0.1;4.4;0.0;3.7;2.7
1114;Mannen;60 tot 65 jaar;Allochtonen;2003;31.7;20.5;15.3;5.2;4.7;7.1;8.8;6.7;2.2;0.1;4.4;0.0;3.7;2.4
1115;Mannen;60 tot 65 jaar;Westerse allochtonen;1999;19.1;12.6;9.6;3.1;3.0;4.3;5.4;1.8;0.8;0.0;0.9;0.0;3.7;1.8
1116;Mannen;60 tot 65 jaar;Westerse allochtonen;2000;19.4;12.8;9.6;3.3;3.1;4.4;5.4;1.9;0.9;0.0;0.9;0.0;3.8;1.8
1117;Mannen;60 tot 65 jaar;Westerse allochtonen;2001;18.9;12.8;9.3;3.4;3.1;4.3;5.4;1.9;1.0;0.0;0.9;0.0;3.3;1.8
1118;Mannen;60 tot 65 jaar;Westerse allochtonen;2002;18.4;12.7;9.2;3.5;3.0;4.3;5.4;1.9;1.0;0.0;0.9;0.0;2.9;1.7
1119;Mannen;60 tot 65 jaar;Westerse allochtonen;2003;17.8;12.4;8.8;3.5;3.0;4.2;5.2;1.9;1.0;0.0;0.9;0.0;2.9;1.5
1120;Mannen;60 tot 65 jaar;Niet-westerse allochtonen;1999;11.1;6.3;5.2;1.1;1.1;2.4;2.9;3.6;0.9;0.0;2.6;0.0;0.9;1.0
1121;Mannen;60 tot 65 jaar;Niet-westerse allochtonen;2000;12.8;7.4;6.0;1.4;1.3;2.7;3.3;4.2;1.1;0.1;3.1;0.0;1.0;1.0
1122;Mannen;60 tot 65 jaar;Niet-westerse allochtonen;2001;13.3;7.7;6.2;1.5;1.5;2.8;3.4;4.5;1.1;0.0;3.3;0.0;0.9;1.0
1123;Mannen;60 tot 65 jaar;Niet-westerse allochtonen;2002;13.8;8.2;6.5;1.7;1.7;3.0;3.6;4.7;1.1;0.0;3.5;0.0;0.8;1.0
1124;Mannen;60 tot 65 jaar;Niet-westerse allochtonen;2003;13.9;8.2;6.5;1.7;1.7;2.9;3.5;4.8;1.2;0.0;3.6;0.0;0.8;0.9
1125;Mannen;60 tot 65 jaar;Marokkanen;1999;3.6;2.0;1.6;0.4;0.3;0.9;0.9;1.1;0.1;0.0;1.0;0.0;0.3;0.4
1126;Mannen;60 tot 65 jaar;Marokkanen;2000;4.2;2.5;2.0;0.5;0.4;1.0;1.0;1.4;0.2;0.0;1.3;0.0;0.3;0.4
1127;Mannen;60 tot 65 jaar;Marokkanen;2001;4.2;2.4;1.9;0.5;0.4;1.0;1.0;1.5;0.1;0.0;1.3;0.0;0.3;0.4
1128;Mannen;60 tot 65 jaar;Marokkanen;2002;4.4;2.6;2.1;0.5;0.5;1.0;1.1;1.5;0.1;0.0;1.4;0.0;0.2;0.4
1129;Mannen;60 tot 65 jaar;Marokkanen;2003;4.4;2.6;2.1;0.6;0.5;1.0;1.1;1.5;0.2;0.0;1.4;0.0;0.2;0.4
1130;Mannen;60 tot 65 jaar;Turken;1999;3.9;2.8;2.3;0.4;0.4;1.0;1.3;0.8;0.1;0.0;0.7;0.0;0.2;0.4
1131;Mannen;60 tot 65 jaar;Turken;2000;4.7;3.3;2.8;0.6;0.6;1.2;1.5;1.1;0.2;0.0;0.9;0.0;0.2;0.4
1132;Mannen;60 tot 65 jaar;Turken;2001;5.1;3.6;2.9;0.7;0.6;1.3;1.6;1.2;0.2;0.0;1.0;0.0;0.2;0.4
1133;Mannen;60 tot 65 jaar;Turken;2002;5.2;3.7;3.0;0.7;0.7;1.4;1.7;1.3;0.2;0.0;1.1;0.0;0.2;0.4
1134;Mannen;60 tot 65 jaar;Turken;2003;5.0;3.6;2.9;0.7;0.7;1.3;1.6;1.2;0.2;0.0;1.1;0.0;0.2;0.3
1135;Mannen;60 tot 65 jaar;Surinamers;1999;1.8;1.0;0.8;0.2;0.2;0.3;0.4;0.6;0.3;0.0;0.2;0.0;0.2;0.1
1136;Mannen;60 tot 65 jaar;Surinamers;2000;1.8;1.0;0.8;0.2;0.2;0.3;0.5;0.6;0.3;0.0;0.2;0.0;0.2;0.1
1137;Mannen;60 tot 65 jaar;Surinamers;2001;1.9;1.1;0.9;0.2;0.3;0.3;0.5;0.6;0.4;0.0;0.2;0.0;0.2;0.1
1138;Mannen;60 tot 65 jaar;Surinamers;2002;2.0;1.2;1.0;0.2;0.3;0.3;0.5;0.6;0.4;0.0;0.2;0.0;0.2;0.1
1139;Mannen;60 tot 65 jaar;Surinamers;2003;2.1;1.3;1.0;0.3;0.4;0.4;0.5;0.6;0.4;0.0;0.2;0.0;0.2;0.1
1140;Mannen;60 tot 65 jaar;Antillianen en Arubanen;1999;0.3;0.1;0.1;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.1;0.0;0.0;0.0
1141;Mannen;60 tot 65 jaar;Antillianen en Arubanen;2000;0.4;0.1;0.1;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.1;0.0;0.0;0.0
1142;Mannen;60 tot 65 jaar;Antillianen en Arubanen;2001;0.4;0.1;0.1;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.1;0.0;0.0;0.0
1143;Mannen;60 tot 65 jaar;Antillianen en Arubanen;2002;0.4;0.2;0.1;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.1;0.0;0.1;0.0
1144;Mannen;60 tot 65 jaar;Antillianen en Arubanen;2003;0.5;0.2;0.1;0.1;0.0;0.1;0.1;0.2;0.1;0.0;0.1;0.0;0.1;0.0
1145;Mannen;60 tot 65 jaar;Overige niet-westerse allochtonen;1999;1.5;0.4;0.3;0.1;0.1;0.2;0.2;0.8;0.3;0.0;0.6;0.0;0.1;0.1
1146;Mannen;60 tot 65 jaar;Overige niet-westerse allochtonen;2000;1.6;0.4;0.3;0.1;0.1;0.2;0.2;0.9;0.3;0.0;0.6;0.0;0.1;0.1
1147;Mannen;60 tot 65 jaar;Overige niet-westerse allochtonen;2001;1.7;0.5;0.3;0.1;0.1;0.2;0.2;1.0;0.3;0.0;0.7;0.0;0.1;0.1
1148;Mannen;60 tot 65 jaar;Overige niet-westerse allochtonen;2002;1.8;0.5;0.4;0.1;0.1;0.2;0.2;1.1;0.3;0.0;0.8;0.0;0.1;0.1
1149;Mannen;60 tot 65 jaar;Overige niet-westerse allochtonen;2003;2.0;0.5;0.4;0.1;0.1;0.2;0.2;1.2;0.4;0.0;0.8;0.0;0.1;0.1
1150;Mannen;65 jaar of ouder;Totaal herkomstgroeperingen;1999;8.0;;;;;;;7.9;2.3;0.0;5.3;0.3;;0.0
1151;Mannen;65 jaar of ouder;Totaal herkomstgroeperingen;2000;8.9;;;;;;;8.8;2.6;0.0;6.0;0.2;;0.0
1152;Mannen;65 jaar of ouder;Totaal herkomstgroeperingen;2001;9.7;;;;;;;9.7;2.8;0.0;6.7;0.1;;0.1
1153;Mannen;65 jaar of ouder;Totaal herkomstgroeperingen;2002;10.5;;;;;;;10.5;3.0;0.0;7.3;0.1;;0.0
1154;Mannen;65 jaar of ouder;Totaal herkomstgroeperingen;2003;11.6;;;;;;;11.6;3.3;0.0;8.2;0.1;;0.0
1155;Mannen;65 jaar of ouder;Autochtonen;1999;1.5;;;;;;;1.5;0.5;0.0;0.7;0.3;;0.0
1156;Mannen;65 jaar of ouder;Autochtonen;2000;1.5;;;;;;;1.4;0.5;0.0;0.7;0.2;;0.0
1157;Mannen;65 jaar of ouder;Autochtonen;2001;1.4;;;;;;;1.4;0.6;0.0;0.7;0.1;;0.0
1158;Mannen;65 jaar of ouder;Autochtonen;2002;1.4;;;;;;;1.4;0.6;0.0;0.7;0.1;;0.0
1159;Mannen;65 jaar of ouder;Autochtonen;2003;1.4;;;;;;;1.4;0.6;0.0;0.7;0.1;;0.0
1160;Mannen;65 jaar of ouder;Allochtonen;1999;6.5;;;;;;;6.5;1.8;0.0;4.6;0.0;;0.0
1161;Mannen;65 jaar of ouder;Allochtonen;2000;7.4;;;;;;;7.4;2.0;0.0;5.3;0.0;;0.0
1162;Mannen;65 jaar of ouder;Allochtonen;2001;8.3;;;;;;;8.3;2.2;0.0;6.0;0.0;;0.0
1163;Mannen;65 jaar of ouder;Allochtonen;2002;9.1;;;;;;;9.1;2.4;0.0;6.7;0.0;;0.0
1164;Mannen;65 jaar of ouder;Allochtonen;2003;10.2;;;;;;;10.2;2.6;0.0;7.5;0.0;;0.0
1165;Mannen;65 jaar of ouder;Westerse allochtonen;1999;1.1;;;;;;;1.1;0.4;0.0;0.7;0.0;;0.0
1166;Mannen;65 jaar of ouder;Westerse allochtonen;2000;1.2;;;;;;;1.2;0.5;0.0;0.7;0.0;;0.0
1167;Mannen;65 jaar of ouder;Westerse allochtonen;2001;1.3;;;;;;;1.3;0.5;0.0;0.8;0.0;;0.0
1168;Mannen;65 jaar of ouder;Westerse allochtonen;2002;1.3;;;;;;;1.3;0.5;0.0;0.8;0.0;;0.0
1169;Mannen;65 jaar of ouder;Westerse allochtonen;2003;1.4;;;;;;;1.4;0.6;0.0;0.8;0.0;;0.0
1170;Mannen;65 jaar of ouder;Niet-westerse allochtonen;1999;5.3;;;;;;;5.3;1.4;0.0;3.9;0.0;;0.0
1171;Mannen;65 jaar of ouder;Niet-westerse allochtonen;2000;6.2;;;;;;;6.2;1.6;0.0;4.6;0.0;;0.0
1172;Mannen;65 jaar of ouder;Niet-westerse allochtonen;2001;7.0;;;;;;;7.0;1.7;0.0;5.2;0.0;;0.0
1173;Mannen;65 jaar of ouder;Niet-westerse allochtonen;2002;7.8;;;;;;;7.7;1.8;0.0;5.9;0.0;;0.0
1174;Mannen;65 jaar of ouder;Niet-westerse allochtonen;2003;8.8;;;;;;;8.8;2.0;0.0;6.7;0.0;;0.0
1175;Mannen;65 jaar of ouder;Marokkanen;1999;1.5;;;;;;;1.5;0.1;0.0;1.4;0.0;;0.0
1176;Mannen;65 jaar of ouder;Marokkanen;2000;1.9;;;;;;;1.9;0.1;0.0;1.7;0.0;;0.0
1177;Mannen;65 jaar of ouder;Marokkanen;2001;2.3;;;;;;;2.3;0.1;0.0;2.1;0.0;;0.0
1178;Mannen;65 jaar of ouder;Marokkanen;2002;2.5;;;;;;;2.5;0.1;0.0;2.4;0.0;;0.0
1179;Mannen;65 jaar of ouder;Marokkanen;2003;3.0;;;;;;;3.0;0.2;0.0;2.8;0.0;;0.0
1180;Mannen;65 jaar of ouder;Turken;1999;0.9;;;;;;;0.9;0.1;0.0;0.8;0.0;;0.0
1181;Mannen;65 jaar of ouder;Turken;2000;1.1;;;;;;;1.1;0.1;0.0;0.9;0.0;;0.0
1182;Mannen;65 jaar of ouder;Turken;2001;1.2;;;;;;;1.2;0.1;0.0;1.1;0.0;;0.0
1183;Mannen;65 jaar of ouder;Turken;2002;1.4;;;;;;;1.4;0.2;0.0;1.3;0.0;;0.0
1184;Mannen;65 jaar of ouder;Turken;2003;1.7;;;;;;;1.7;0.2;0.0;1.5;0.0;;0.0
1185;Mannen;65 jaar of ouder;Surinamers;1999;1.5;;;;;;;1.5;0.7;0.0;0.8;0.0;;0.0
1186;Mannen;65 jaar of ouder;Surinamers;2000;1.6;;;;;;;1.6;0.8;0.0;0.8;0.0;;0.0
1187;Mannen;65 jaar of ouder;Surinamers;2001;1.7;;;;;;;1.7;0.8;0.0;0.8;0.0;;0.0
1188;Mannen;65 jaar of ouder;Surinamers;2002;1.7;;;;;;;1.7;0.8;0.0;0.8;0.0;;0.0
1189;Mannen;65 jaar of ouder;Surinamers;2003;1.7;;;;;;;1.7;0.9;0.0;0.9;0.0;;0.0
1190;Mannen;65 jaar of ouder;Antillianen en Arubanen;1999;0.2;;;;;;;0.2;0.1;0.0;0.1;0.0;;0.0
1191;Mannen;65 jaar of ouder;Antillianen en Arubanen;2000;0.2;;;;;;;0.2;0.1;0.0;0.1;0.0;;0.0
1192;Mannen;65 jaar of ouder;Antillianen en Arubanen;2001;0.3;;;;;;;0.3;0.2;0.0;0.1;0.0;;0.0
1193;Mannen;65 jaar of ouder;Antillianen en Arubanen;2002;0.3;;;;;;;0.3;0.2;0.0;0.1;0.0;;0.0
1194;Mannen;65 jaar of ouder;Antillianen en Arubanen;2003;0.3;;;;;;;0.3;0.2;0.0;0.1;0.0;;0.0
1195;Mannen;65 jaar of ouder;Overige niet-westerse allochtonen;1999;1.2;;;;;;;1.2;0.3;0.0;0.9;0.0;;0.0
1196;Mannen;65 jaar of ouder;Overige niet-westerse allochtonen;2000;1.4;;;;;;;1.4;0.4;0.0;1.0;0.0;;0.0
1197;Mannen;65 jaar of ouder;Overige niet-westerse allochtonen;2001;1.6;;;;;;;1.6;0.5;0.0;1.1;0.0;;0.0
1198;Mannen;65 jaar of ouder;Overige niet-westerse allochtonen;2002;1.8;;;;;;;1.8;0.5;0.0;1.3;0.0;;0.0
1199;Mannen;65 jaar of ouder;Overige niet-westerse allochtonen;2003;2.0;;;;;;;2.0;0.6;0.0;1.4;0.0;;0.0
1200;Vrouwen;Totaal 15 tot 65 jaar;Totaal herkomstgroeperingen;1999;714.8;369.0;296.1;72.9;137.7;92.1;139.2;257.5;98.7;95.0;62.9;0.8;89.9;19.6
1201;Vrouwen;Totaal 15 tot 65 jaar;Totaal herkomstgroeperingen;2000;710.8;395.7;314.0;81.6;148.7;98.9;148.1;243.3;92.9;91.8;58.0;0.4;74.7;17.8
1202;Vrouwen;Totaal 15 tot 65 jaar;Totaal herkomstgroeperingen;2001;716.2;418.5;320.7;91.3;165.5;108.2;144.7;234.4;89.7;89.0;55.3;0.3;66.8;17.4
1203;Vrouwen;Totaal 15 tot 65 jaar;Totaal herkomstgroeperingen;2002;736.6;432.7;331.2;101.5;174.6;114.7;143.4;231.2;88.6;87.9;54.3;0.3;79.0;16.7
1204;Vrouwen;Totaal 15 tot 65 jaar;Totaal herkomstgroeperingen;2003;767.7;429.4;326.8;102.6;175.1;113.4;140.9;238.1;91.3;90.2;56.3;0.3;111.8;14.6
1205;Vrouwen;Totaal 15 tot 65 jaar;Autochtonen;1999;520.5;305.3;243.3;62.0;112.0;77.3;116.0;144.3;67.7;51.6;24.3;0.6;71.3;16.0
1206;Vrouwen;Totaal 15 tot 65 jaar;Autochtonen;2000;514.9;325.5;256.3;69.2;120.2;82.6;122.7;132.3;62.8;48.2;21.0;0.3;58.4;14.4
1207;Vrouwen;Totaal 15 tot 65 jaar;Autochtonen;2001;515.8;342.5;260.4;76.8;132.8;89.9;119.7;124.0;59.6;45.3;18.8;0.2;50.9;14.2
1208;Vrouwen;Totaal 15 tot 65 jaar;Autochtonen;2002;527.0;352.3;267.5;84.7;139.3;94.7;118.3;119.6;58.0;43.7;17.7;0.2;58.7;13.6
1209;Vrouwen;Totaal 15 tot 65 jaar;Autochtonen;2003;543.2;348.3;263.1;85.2;139.0;93.5;115.9;121.0;58.8;44.3;17.7;0.2;81.4;11.8
1210;Vrouwen;Totaal 15 tot 65 jaar;Allochtonen;1999;194.3;63.7;52.8;10.9;25.7;14.8;23.2;113.2;30.9;43.4;38.6;0.2;18.6;3.6
1211;Vrouwen;Totaal 15 tot 65 jaar;Allochtonen;2000;195.9;70.2;57.7;12.5;28.5;16.3;25.4;111.0;30.1;43.6;37.1;0.1;16.3;3.3
1212;Vrouwen;Totaal 15 tot 65 jaar;Allochtonen;2001;200.4;76.1;60.3;14.5;32.7;18.3;25.0;110.4;30.1;43.7;36.5;0.1;15.8;3.2
1213;Vrouwen;Totaal 15 tot 65 jaar;Allochtonen;2002;209.6;80.4;63.7;16.8;35.4;20.0;25.1;111.6;30.7;44.2;36.5;0.1;20.3;3.1
1214;Vrouwen;Totaal 15 tot 65 jaar;Allochtonen;2003;224.5;81.0;63.7;17.4;36.2;19.9;25.0;117.1;32.5;46.0;38.6;0.1;30.4;2.8
1215;Vrouwen;Totaal 15 tot 65 jaar;Westerse allochtonen;1999;76.3;37.2;30.2;7.0;14.2;9.3;13.7;29.6;12.9;9.9;6.8;0.1;9.8;1.8
1216;Vrouwen;Totaal 15 tot 65 jaar;Westerse allochtonen;2000;74.8;39.4;31.7;7.8;15.2;9.8;14.4;27.7;12.1;9.3;6.1;0.0;8.2;1.7
1217;Vrouwen;Totaal 15 tot 65 jaar;Westerse allochtonen;2001;74.8;41.5;32.1;8.7;16.8;10.6;14.0;26.4;11.7;8.9;5.7;0.0;7.6;1.6
1218;Vrouwen;Totaal 15 tot 65 jaar;Westerse allochtonen;2002;77.1;42.8;33.1;9.7;17.7;11.2;13.8;26.0;11.5;8.7;5.7;0.1;9.4;1.5
