ID;Herkomstgroepering;Geslacht;Leeftijd;Perioden;DigiDBezittersRelatief_1;DigiDBezittersAbsoluut_2;Bevolking_3
3177;Turkije;Mannen en vrouwen;27 jaar;2009 1 januari;54.2;4120;7604
3178;Turkije;Mannen en vrouwen;28 jaar;2008 1 juli;57.6;4188;7274
3179;Turkije;Mannen en vrouwen;28 jaar;2009 1 januari;55.4;4152;7490
3180;Turkije;Mannen en vrouwen;29 jaar;2008 1 juli;58.0;4257;7343
3181;Turkije;Mannen en vrouwen;29 jaar;2009 1 januari;56.7;4168;7353
3182;Turkije;Mannen en vrouwen;30 jaar;2008 1 juli;56.5;4125;7306
3183;Turkije;Mannen en vrouwen;30 jaar;2009 1 januari;55.8;4154;7438
3184;Turkije;Mannen en vrouwen;31 jaar;2008 1 juli;57.7;3932;6820
3185;Turkije;Mannen en vrouwen;31 jaar;2009 1 januari;55.1;3983;7226
3186;Turkije;Mannen en vrouwen;32 jaar;2008 1 juli;57.7;3721;6453
3187;Turkije;Mannen en vrouwen;32 jaar;2009 1 januari;54.7;3557;6505
3188;Turkije;Mannen en vrouwen;33 jaar;2008 1 juli;56.2;3781;6727
3189;Turkije;Mannen en vrouwen;33 jaar;2009 1 januari;54.1;3685;6811
3190;Turkije;Mannen en vrouwen;34 jaar;2008 1 juli;56.9;4572;8042
3191;Turkije;Mannen en vrouwen;34 jaar;2009 1 januari;53.8;4123;7658
3192;Turkije;Mannen en vrouwen;35 jaar;2008 1 juli;56.1;4237;7556
3193;Turkije;Mannen en vrouwen;35 jaar;2009 1 januari;53.1;4066;7659
3194;Turkije;Mannen en vrouwen;36 jaar;2008 1 juli;56.1;4302;7670
3195;Turkije;Mannen en vrouwen;36 jaar;2009 1 januari;53.5;4061;7589
3196;Turkije;Mannen en vrouwen;37 jaar;2008 1 juli;55.2;4269;7731
3197;Turkije;Mannen en vrouwen;37 jaar;2009 1 januari;52.5;4067;7747
3198;Turkije;Mannen en vrouwen;38 jaar;2008 1 juli;55.3;4184;7561
3199;Turkije;Mannen en vrouwen;38 jaar;2009 1 januari;51.3;3919;7639
3200;Turkije;Mannen en vrouwen;39 jaar;2008 1 juli;55.2;3866;7006
3201;Turkije;Mannen en vrouwen;39 jaar;2009 1 januari;52.9;3788;7156
3202;Turkije;Mannen en vrouwen;40 jaar;2008 1 juli;54.5;3304;6058
3203;Turkije;Mannen en vrouwen;40 jaar;2009 1 januari;52.2;3511;6728
3204;Turkije;Mannen en vrouwen;41 jaar;2008 1 juli;55.1;2814;5110
3205;Turkije;Mannen en vrouwen;41 jaar;2009 1 januari;51.3;2685;5231
3206;Turkije;Mannen en vrouwen;42 jaar;2008 1 juli;52.9;3696;6988
3207;Turkije;Mannen en vrouwen;42 jaar;2009 1 januari;49.0;3348;6830
3208;Turkije;Mannen en vrouwen;43 jaar;2008 1 juli;52.9;3718;7029
3209;Turkije;Mannen en vrouwen;43 jaar;2009 1 januari;49.5;3420;6903
3210;Turkije;Mannen en vrouwen;44 jaar;2008 1 juli;53.1;3324;6260
3211;Turkije;Mannen en vrouwen;44 jaar;2009 1 januari;49.2;3207;6522
3212;Turkije;Mannen en vrouwen;45 jaar;2008 1 juli;52.7;2809;5329
3213;Turkije;Mannen en vrouwen;45 jaar;2009 1 januari;49.0;2718;5550
3214;Turkije;Mannen en vrouwen;46 jaar;2008 1 juli;52.4;2691;5138
3215;Turkije;Mannen en vrouwen;46 jaar;2009 1 januari;49.1;2651;5404
3216;Turkije;Mannen en vrouwen;47 jaar;2008 1 juli;52.2;2139;4094
3217;Turkije;Mannen en vrouwen;47 jaar;2009 1 januari;48.1;2033;4229
3218;Turkije;Mannen en vrouwen;48 jaar;2008 1 juli;53.5;2714;5074
3219;Turkije;Mannen en vrouwen;48 jaar;2009 1 januari;49.7;2544;5118
3220;Turkije;Mannen en vrouwen;49 jaar;2008 1 juli;51.9;1683;3244
3221;Turkije;Mannen en vrouwen;49 jaar;2009 1 januari;48.7;1753;3596
3222;Turkije;Mannen en vrouwen;50 jaar;2008 1 juli;50.0;1349;2697
3223;Turkije;Mannen en vrouwen;50 jaar;2009 1 januari;47.5;1336;2811
3224;Turkije;Mannen en vrouwen;51 jaar;2008 1 juli;50.1;1174;2341
3225;Turkije;Mannen en vrouwen;51 jaar;2009 1 januari;46.5;1098;2363
3226;Turkije;Mannen en vrouwen;52 jaar;2008 1 juli;48.1;1446;3007
3227;Turkije;Mannen en vrouwen;52 jaar;2009 1 januari;43.9;1276;2908
3228;Turkije;Mannen en vrouwen;53 jaar;2008 1 juli;49.9;1160;2326
3229;Turkije;Mannen en vrouwen;53 jaar;2009 1 januari;46.1;1142;2479
3230;Turkije;Mannen en vrouwen;54 jaar;2008 1 juli;48.3;899;1863
3231;Turkije;Mannen en vrouwen;54 jaar;2009 1 januari;42.4;861;2029
3232;Turkije;Mannen en vrouwen;55 jaar;2008 1 juli;46.8;840;1794
3233;Turkije;Mannen en vrouwen;55 jaar;2009 1 januari;42.7;748;1751
3234;Turkije;Mannen en vrouwen;56 jaar;2008 1 juli;47.3;813;1719
3235;Turkije;Mannen en vrouwen;56 jaar;2009 1 januari;42.6;777;1825
3236;Turkije;Mannen en vrouwen;57 jaar;2008 1 juli;47.6;802;1684
3237;Turkije;Mannen en vrouwen;57 jaar;2009 1 januari;41.3;626;1517
3238;Turkije;Mannen en vrouwen;58 jaar;2008 1 juli;48.2;1184;2457
3239;Turkije;Mannen en vrouwen;58 jaar;2009 1 januari;43.1;1026;2378
3240;Turkije;Mannen en vrouwen;59 jaar;2008 1 juli;45.1;866;1919
3241;Turkije;Mannen en vrouwen;59 jaar;2009 1 januari;42.9;865;2015
3242;Turkije;Mannen en vrouwen;60 jaar;2008 1 juli;44.6;842;1889
3243;Turkije;Mannen en vrouwen;60 jaar;2009 1 januari;39.4;727;1843
3244;Turkije;Mannen en vrouwen;61 jaar;2008 1 juli;46.8;770;1646
3245;Turkije;Mannen en vrouwen;61 jaar;2009 1 januari;42.6;729;1710
3246;Turkije;Mannen en vrouwen;62 jaar;2008 1 juli;46.2;822;1781
3247;Turkije;Mannen en vrouwen;62 jaar;2009 1 januari;41.0;683;1664
3248;Turkije;Mannen en vrouwen;63 jaar;2008 1 juli;44.2;806;1823
3249;Turkije;Mannen en vrouwen;63 jaar;2009 1 januari;41.1;793;1929
3250;Turkije;Mannen en vrouwen;64 jaar;2008 1 juli;44.7;759;1699
3251;Turkije;Mannen en vrouwen;64 jaar;2009 1 januari;43.0;734;1705
3252;Turkije;Mannen en vrouwen;65 jaar;2008 1 juli;52.1;848;1627
3253;Turkije;Mannen en vrouwen;65 jaar;2009 1 januari;46.5;714;1536
3254;Turkije;Mannen en vrouwen;66 jaar;2008 1 juli;45.3;784;1729
3255;Turkije;Mannen en vrouwen;66 jaar;2009 1 januari;43.2;785;1816
3256;Turkije;Mannen en vrouwen;67 jaar;2008 1 juli;43.7;774;1773
3257;Turkije;Mannen en vrouwen;67 jaar;2009 1 januari;38.6;629;1630
3258;Turkije;Mannen en vrouwen;68 jaar;2008 1 juli;42.9;785;1829
3259;Turkije;Mannen en vrouwen;68 jaar;2009 1 januari;37.9;735;1939
3260;Turkije;Mannen en vrouwen;69 jaar;2008 1 juli;41.0;603;1472
3261;Turkije;Mannen en vrouwen;69 jaar;2009 1 januari;35.6;529;1485
3262;Turkije;Mannen en vrouwen;70 jaar;2008 1 juli;38.3;487;1271
3263;Turkije;Mannen en vrouwen;70 jaar;2009 1 januari;35.0;471;1345
3264;Turkije;Mannen en vrouwen;71 jaar;2008 1 juli;38.7;404;1043
3265;Turkije;Mannen en vrouwen;71 jaar;2009 1 januari;32.8;360;1096
3266;Turkije;Mannen en vrouwen;72 jaar;2008 1 juli;37.2;324;871
3267;Turkije;Mannen en vrouwen;72 jaar;2009 1 januari;30.8;265;859
3268;Turkije;Mannen en vrouwen;73 jaar;2008 1 juli;34.9;223;639
3269;Turkije;Mannen en vrouwen;73 jaar;2009 1 januari;31.4;214;681
3270;Turkije;Mannen en vrouwen;74 jaar;2008 1 juli;32.9;217;659
3271;Turkije;Mannen en vrouwen;74 jaar;2009 1 januari;27.9;175;627
3272;Turkije;Mannen en vrouwen;75 jaar of ouder;2008 1 juli;29.0;667;2303
3273;Turkije;Mannen en vrouwen;75 jaar of ouder;2009 1 januari;25.1;602;2399
3274;Turkije;Mannen en vrouwen;0 tot 5 jaar;2008 1 juli;0.1;33;30318
3275;Turkije;Mannen en vrouwen;0 tot 5 jaar;2009 1 januari;0.1;30;29860
3276;Turkije;Mannen en vrouwen;0 tot 10 jaar;2008 1 juli;0.1;64;64490
3277;Turkije;Mannen en vrouwen;0 tot 10 jaar;2009 1 januari;0.1;52;63618
3278;Turkije;Mannen en vrouwen;0 tot 20 jaar;2008 1 juli;4.6;6271;135809
3279;Turkije;Mannen en vrouwen;0 tot 20 jaar;2009 1 januari;5.4;7315;135108
3280;Turkije;Mannen en vrouwen;5 tot 10 jaar;2008 1 juli;0.1;31;34172
3281;Turkije;Mannen en vrouwen;5 tot 10 jaar;2009 1 januari;0.1;22;33758
3282;Turkije;Mannen en vrouwen;10 tot 15 jaar;2008 1 juli;0.2;79;35622
3283;Turkije;Mannen en vrouwen;10 tot 15 jaar;2009 1 januari;0.2;62;35686
3284;Turkije;Mannen en vrouwen;10 tot 20 jaar;2008 1 juli;8.7;6207;71319
3285;Turkije;Mannen en vrouwen;10 tot 20 jaar;2009 1 januari;10.2;7263;71490
3286;Turkije;Mannen en vrouwen;15 tot 20 jaar;2008 1 juli;17.2;6128;35697
3287;Turkije;Mannen en vrouwen;15 tot 20 jaar;2009 1 januari;20.1;7201;35804
3288;Turkije;Mannen en vrouwen;20 tot 25 jaar;2008 1 juli;40.4;12551;31077
3289;Turkije;Mannen en vrouwen;20 tot 25 jaar;2009 1 januari;40.8;12906;31596
3290;Turkije;Mannen en vrouwen;20 tot 30 jaar;2008 1 juli;48.7;32507;66701
3291;Turkije;Mannen en vrouwen;20 tot 30 jaar;2009 1 januari;48.0;32300;67343
3292;Turkije;Mannen en vrouwen;20 tot 65 jaar;2008 1 juli;52.1;116920;224542
3293;Turkije;Mannen en vrouwen;20 tot 65 jaar;2009 1 januari;49.6;112994;227809
3294;Turkije;Mannen en vrouwen;25 tot 30 jaar;2008 1 juli;56.0;19956;35624
3295;Turkije;Mannen en vrouwen;25 tot 30 jaar;2009 1 januari;54.3;19394;35747
3296;Turkije;Mannen en vrouwen;30 tot 35 jaar;2008 1 juli;57.0;20131;35348
3297;Turkije;Mannen en vrouwen;30 tot 35 jaar;2009 1 januari;54.7;19502;35638
3298;Turkije;Mannen en vrouwen;30 tot 40 jaar;2008 1 juli;56.2;40989;72872
3299;Turkije;Mannen en vrouwen;30 tot 40 jaar;2009 1 januari;53.7;39403;73428
3300;Turkije;Mannen en vrouwen;35 tot 40 jaar;2008 1 juli;55.6;20858;37524
3301;Turkije;Mannen en vrouwen;35 tot 40 jaar;2009 1 januari;52.7;19901;37790
3302;Turkije;Mannen en vrouwen;40 tot 45 jaar;2008 1 juli;53.6;16856;31445
3303;Turkije;Mannen en vrouwen;40 tot 45 jaar;2009 1 januari;50.2;16171;32214
3304;Turkije;Mannen en vrouwen;40 tot 50 jaar;2008 1 juli;53.2;28892;54324
3305;Turkije;Mannen en vrouwen;40 tot 50 jaar;2009 1 januari;49.7;27870;56111
3306;Turkije;Mannen en vrouwen;45 tot 50 jaar;2008 1 juli;52.6;12036;22879
3307;Turkije;Mannen en vrouwen;45 tot 50 jaar;2009 1 januari;49.0;11699;23897
3308;Turkije;Mannen en vrouwen;50 tot 55 jaar;2008 1 juli;49.3;6028;12234
3309;Turkije;Mannen en vrouwen;50 tot 55 jaar;2009 1 januari;45.4;5713;12590
3310;Turkije;Mannen en vrouwen;50 tot 60 jaar;2008 1 juli;48.3;10533;21807
3311;Turkije;Mannen en vrouwen;50 tot 60 jaar;2009 1 januari;44.2;9755;22076
3312;Turkije;Mannen en vrouwen;55 tot 60 jaar;2008 1 juli;47.1;4505;9573
3313;Turkije;Mannen en vrouwen;55 tot 60 jaar;2009 1 januari;42.6;4042;9486
3314;Turkije;Mannen en vrouwen;60 tot 65 jaar;2008 1 juli;45.2;3999;8838
3315;Turkije;Mannen en vrouwen;60 tot 65 jaar;2009 1 januari;41.4;3666;8851
3316;Turkije;Mannen en vrouwen;60 tot 70 jaar;2008 1 juli;45.1;7793;17268
3317;Turkije;Mannen en vrouwen;60 tot 70 jaar;2009 1 januari;40.9;7058;17257
3318;Turkije;Mannen en vrouwen;65 tot 70 jaar;2008 1 juli;45.0;3794;8430
3319;Turkije;Mannen en vrouwen;65 tot 70 jaar;2009 1 januari;40.4;3392;8406
3320;Turkije;Mannen en vrouwen;65 jaar of ouder;2008 1 juli;40.2;6116;15216
3321;Turkije;Mannen en vrouwen;65 jaar of ouder;2009 1 januari;35.5;5479;15413
3322;Turkije;Mannen en vrouwen;70 tot 75 jaar;2008 1 juli;36.9;1655;4483
3323;Turkije;Mannen en vrouwen;70 tot 75 jaar;2009 1 januari;32.2;1485;4608
3324;Turkije;Mannen en vrouwen;70 jaar of ouder;2008 1 juli;34.2;2322;6786
3325;Turkije;Mannen en vrouwen;70 jaar of ouder;2009 1 januari;29.8;2087;7007
3326;Turkije;Mannen en vrouwen;75 jaar of ouder;2008 1 juli;29.0;667;2303
3327;Turkije;Mannen en vrouwen;75 jaar of ouder;2009 1 januari;25.1;602;2399
3328;Turkije;Mannen;Totale bevolking (alle leeftijden);2008 1 juli;34.5;66901;194027
3329;Turkije;Mannen;Totale bevolking (alle leeftijden);2009 1 januari;33.5;65467;195478
3330;Turkije;Mannen;0 jaar;2008 1 juli;0.1;2;2818
3331;Turkije;Mannen;0 jaar;2009 1 januari;0.2;5;2818
3332;Turkije;Mannen;1 jaar;2008 1 juli;0.1;4;3066
3333;Turkije;Mannen;1 jaar;2009 1 januari;0.1;4;2996
3334;Turkije;Mannen;2 jaar;2008 1 juli;0.1;4;3148
3335;Turkije;Mannen;2 jaar;2009 1 januari;0.1;3;3074
3336;Turkije;Mannen;3 jaar;2008 1 juli;0.1;4;3218
3337;Turkije;Mannen;3 jaar;2009 1 januari;0.1;4;3218
3338;Turkije;Mannen;4 jaar;2008 1 juli;0.1;3;3275
3339;Turkije;Mannen;4 jaar;2009 1 januari;0.0;0;3215
3340;Turkije;Mannen;5 jaar;2008 1 juli;0.1;2;3348
3341;Turkije;Mannen;5 jaar;2009 1 januari;0.0;0;3231
3342;Turkije;Mannen;6 jaar;2008 1 juli;0.1;2;3448
3343;Turkije;Mannen;6 jaar;2009 1 januari;0.1;4;3410
3344;Turkije;Mannen;7 jaar;2008 1 juli;0.1;5;3537
3345;Turkije;Mannen;7 jaar;2009 1 januari;0.0;1;3509
3346;Turkije;Mannen;8 jaar;2008 1 juli;0.1;3;3528
3347;Turkije;Mannen;8 jaar;2009 1 januari;0.1;4;3572
3348;Turkije;Mannen;9 jaar;2008 1 juli;0.1;5;3647
3349;Turkije;Mannen;9 jaar;2009 1 januari;0.1;2;3570
3350;Turkije;Mannen;10 jaar;2008 1 juli;0.2;6;3723
3351;Turkije;Mannen;10 jaar;2009 1 januari;0.1;5;3793
3352;Turkije;Mannen;11 jaar;2008 1 juli;0.1;5;3850
3353;Turkije;Mannen;11 jaar;2009 1 januari;0.1;4;3740
3354;Turkije;Mannen;12 jaar;2008 1 juli;0.2;7;3485
3355;Turkije;Mannen;12 jaar;2009 1 januari;0.2;6;3613
3356;Turkije;Mannen;13 jaar;2008 1 juli;0.2;8;3626
3357;Turkije;Mannen;13 jaar;2009 1 januari;0.3;11;3535
3358;Turkije;Mannen;14 jaar;2008 1 juli;0.3;10;3664
3359;Turkije;Mannen;14 jaar;2009 1 januari;0.2;8;3758
3360;Turkije;Mannen;15 jaar;2008 1 juli;0.4;15;3716
3361;Turkije;Mannen;15 jaar;2009 1 januari;0.3;9;3573
3362;Turkije;Mannen;16 jaar;2008 1 juli;1.6;61;3775
3363;Turkije;Mannen;16 jaar;2009 1 januari;1.0;38;3771
3364;Turkije;Mannen;17 jaar;2008 1 juli;9.2;351;3804
3365;Turkije;Mannen;17 jaar;2009 1 januari;8.4;319;3778
3366;Turkije;Mannen;18 jaar;2008 1 juli;40.1;1489;3711
3367;Turkije;Mannen;18 jaar;2009 1 januari;48.4;1798;3715
3368;Turkije;Mannen;19 jaar;2008 1 juli;31.8;1137;3578
3369;Turkije;Mannen;19 jaar;2009 1 januari;40.2;1490;3710
3370;Turkije;Mannen;20 jaar;2008 1 juli;30.6;1001;3275
3371;Turkije;Mannen;20 jaar;2009 1 januari;33.2;1141;3440
3372;Turkije;Mannen;21 jaar;2008 1 juli;32.7;1006;3079
3373;Turkije;Mannen;21 jaar;2009 1 januari;34.2;1097;3205
3374;Turkije;Mannen;22 jaar;2008 1 juli;38.1;1135;2980
3375;Turkije;Mannen;22 jaar;2009 1 januari;38.8;1175;3028
3376;Turkije;Mannen;23 jaar;2008 1 juli;41.9;1290;3081
3377;Turkije;Mannen;23 jaar;2009 1 januari;41.9;1262;3010
3378;Turkije;Mannen;24 jaar;2008 1 juli;46.5;1384;2978
3379;Turkije;Mannen;24 jaar;2009 1 januari;44.3;1389;3133
3380;Turkije;Mannen;25 jaar;2008 1 juli;49.1;1547;3150
3381;Turkije;Mannen;25 jaar;2009 1 januari;47.9;1497;3124
3382;Turkije;Mannen;26 jaar;2008 1 juli;52.1;1803;3459
3383;Turkije;Mannen;26 jaar;2009 1 januari;51.1;1711;3347
3384;Turkije;Mannen;27 jaar;2008 1 juli;53.7;1983;3695
3385;Turkije;Mannen;27 jaar;2009 1 januari;51.3;1920;3740
3386;Turkije;Mannen;28 jaar;2008 1 juli;55.2;2041;3695
3387;Turkije;Mannen;28 jaar;2009 1 januari;52.0;1958;3768
3388;Turkije;Mannen;29 jaar;2008 1 juli;56.2;2091;3721
3389;Turkije;Mannen;29 jaar;2009 1 januari;55.5;2113;3808
3390;Turkije;Mannen;30 jaar;2008 1 juli;55.3;2083;3764
3391;Turkije;Mannen;30 jaar;2009 1 januari;54.2;2038;3758
3392;Turkije;Mannen;31 jaar;2008 1 juli;57.3;1957;3416
3393;Turkije;Mannen;31 jaar;2009 1 januari;54.1;2001;3700
3394;Turkije;Mannen;32 jaar;2008 1 juli;57.7;1883;3264
3395;Turkije;Mannen;32 jaar;2009 1 januari;55.2;1810;3279
3396;Turkije;Mannen;33 jaar;2008 1 juli;55.8;1864;3339
3397;Turkije;Mannen;33 jaar;2009 1 januari;54.6;1875;3434
3398;Turkije;Mannen;34 jaar;2008 1 juli;57.3;2283;3982
3399;Turkije;Mannen;34 jaar;2009 1 januari;54.9;2088;3801
3400;Turkije;Mannen;35 jaar;2008 1 juli;55.9;2025;3624
3401;Turkije;Mannen;35 jaar;2009 1 januari;52.9;1973;3732
3402;Turkije;Mannen;36 jaar;2008 1 juli;55.2;2128;3852
3403;Turkije;Mannen;36 jaar;2009 1 januari;53.5;2004;3744
3404;Turkije;Mannen;37 jaar;2008 1 juli;54.8;2191;4000
3405;Turkije;Mannen;37 jaar;2009 1 januari;52.8;2088;3952
3406;Turkije;Mannen;38 jaar;2008 1 juli;55.6;2225;3999
3407;Turkije;Mannen;38 jaar;2009 1 januari;51.3;2039;3974
3408;Turkije;Mannen;39 jaar;2008 1 juli;55.5;2089;3765
3409;Turkije;Mannen;39 jaar;2009 1 januari;54.4;2087;3836
3410;Turkije;Mannen;40 jaar;2008 1 juli;55.2;1853;3355
3411;Turkije;Mannen;40 jaar;2009 1 januari;52.3;1922;3678
3412;Turkije;Mannen;41 jaar;2008 1 juli;56.2;1581;2815
3413;Turkije;Mannen;41 jaar;2009 1 januari;52.8;1533;2906
3414;Turkije;Mannen;42 jaar;2008 1 juli;53.0;2018;3805
3415;Turkije;Mannen;42 jaar;2009 1 januari;49.0;1820;3716
3416;Turkije;Mannen;43 jaar;2008 1 juli;53.5;2084;3892
3417;Turkije;Mannen;43 jaar;2009 1 januari;50.7;1936;3818
3418;Turkije;Mannen;44 jaar;2008 1 juli;54.0;1900;3520
3419;Turkije;Mannen;44 jaar;2009 1 januari;50.4;1811;3594
3420;Turkije;Mannen;45 jaar;2008 1 juli;54.8;1630;2972
3421;Turkije;Mannen;45 jaar;2009 1 januari;51.7;1614;3123
3422;Turkije;Mannen;46 jaar;2008 1 juli;52.1;1489;2860
3423;Turkije;Mannen;46 jaar;2009 1 januari;49.6;1484;2991
3424;Turkije;Mannen;47 jaar;2008 1 juli;53.8;1257;2335
3425;Turkije;Mannen;47 jaar;2009 1 januari;50.2;1215;2421
3426;Turkije;Mannen;48 jaar;2008 1 juli;54.4;1535;2821
3427;Turkije;Mannen;48 jaar;2009 1 januari;51.5;1433;2784
3428;Turkije;Mannen;49 jaar;2008 1 juli;53.7;977;1820
3429;Turkije;Mannen;49 jaar;2009 1 januari;50.9;1052;2068
3430;Turkije;Mannen;50 jaar;2008 1 juli;51.6;788;1528
3431;Turkije;Mannen;50 jaar;2009 1 januari;50.0;783;1566
3432;Turkije;Mannen;51 jaar;2008 1 juli;52.3;717;1371
3433;Turkije;Mannen;51 jaar;2009 1 januari;47.7;654;1372
3434;Turkije;Mannen;52 jaar;2008 1 juli;50.2;839;1671
3435;Turkije;Mannen;52 jaar;2009 1 januari;47.3;782;1654
3436;Turkije;Mannen;53 jaar;2008 1 juli;52.0;574;1103
3437;Turkije;Mannen;53 jaar;2009 1 januari;49.3;613;1244
3438;Turkije;Mannen;54 jaar;2008 1 juli;51.5;421;817
3439;Turkije;Mannen;54 jaar;2009 1 januari;46.3;416;898
3440;Turkije;Mannen;55 jaar;2008 1 juli;48.6;396;814
3441;Turkije;Mannen;55 jaar;2009 1 januari;44.7;347;777
3442;Turkije;Mannen;56 jaar;2008 1 juli;49.3;398;807
3443;Turkije;Mannen;56 jaar;2009 1 januari;44.9;391;870
3444;Turkije;Mannen;57 jaar;2008 1 juli;52.1;400;768
3445;Turkije;Mannen;57 jaar;2009 1 januari;46.1;306;664
3446;Turkije;Mannen;58 jaar;2008 1 juli;51.3;552;1075
3447;Turkije;Mannen;58 jaar;2009 1 januari;47.4;505;1066
3448;Turkije;Mannen;59 jaar;2008 1 juli;50.2;439;874
3449;Turkije;Mannen;59 jaar;2009 1 januari;50.8;457;899
3450;Turkije;Mannen;60 jaar;2008 1 juli;49.1;391;797
3451;Turkije;Mannen;60 jaar;2009 1 januari;45.0;361;802
3452;Turkije;Mannen;61 jaar;2008 1 juli;51.0;418;819
3453;Turkije;Mannen;61 jaar;2009 1 januari;47.8;375;784
3454;Turkije;Mannen;62 jaar;2008 1 juli;49.2;442;898
3455;Turkije;Mannen;62 jaar;2009 1 januari;46.2;389;842
3456;Turkije;Mannen;63 jaar;2008 1 juli;48.1;438;911
3457;Turkije;Mannen;63 jaar;2009 1 januari;44.4;432;973
3458;Turkije;Mannen;64 jaar;2008 1 juli;47.9;404;844
3459;Turkije;Mannen;64 jaar;2009 1 januari;45.1;384;852
3460;Turkije;Mannen;65 jaar;2008 1 juli;56.1;480;855
3461;Turkije;Mannen;65 jaar;2009 1 januari;53.2;413;776
3462;Turkije;Mannen;66 jaar;2008 1 juli;49.0;481;982
3463;Turkije;Mannen;66 jaar;2009 1 januari;47.2;466;987
3464;Turkije;Mannen;67 jaar;2008 1 juli;45.2;494;1092
3465;Turkije;Mannen;67 jaar;2009 1 januari;41.4;412;995
3466;Turkije;Mannen;68 jaar;2008 1 juli;46.3;534;1153
3467;Turkije;Mannen;68 jaar;2009 1 januari;41.2;496;1205
3468;Turkije;Mannen;69 jaar;2008 1 juli;44.7;405;906
3469;Turkije;Mannen;69 jaar;2009 1 januari;40.1;373;931
3470;Turkije;Mannen;70 jaar;2008 1 juli;43.3;329;760
3471;Turkije;Mannen;70 jaar;2009 1 januari;39.5;322;815
3472;Turkije;Mannen;71 jaar;2008 1 juli;42.7;279;654
3473;Turkije;Mannen;71 jaar;2009 1 januari;35.5;238;670
3474;Turkije;Mannen;72 jaar;2008 1 juli;40.5;201;496
3475;Turkije;Mannen;72 jaar;2009 1 januari;36.3;185;509
3476;Turkije;Mannen;73 jaar;2008 1 juli;39.0;142;364
3477;Turkije;Mannen;73 jaar;2009 1 januari;35.6;132;371
3478;Turkije;Mannen;74 jaar;2008 1 juli;35.0;133;380
3479;Turkije;Mannen;74 jaar;2009 1 januari;30.1;110;365
3480;Turkije;Mannen;75 jaar of ouder;2008 1 juli;34.7;350;1010
3481;Turkije;Mannen;75 jaar of ouder;2009 1 januari;30.0;324;1080
3482;Turkije;Mannen;0 tot 5 jaar;2008 1 juli;0.1;17;15525
3483;Turkije;Mannen;0 tot 5 jaar;2009 1 januari;0.1;16;15321
3484;Turkije;Mannen;0 tot 10 jaar;2008 1 juli;0.1;34;33033
3485;Turkije;Mannen;0 tot 10 jaar;2009 1 januari;0.1;27;32613
3486;Turkije;Mannen;0 tot 20 jaar;2008 1 juli;4.5;3123;69965
3487;Turkije;Mannen;0 tot 20 jaar;2009 1 januari;5.3;3715;69599
3488;Turkije;Mannen;5 tot 10 jaar;2008 1 juli;0.1;17;17508
3489;Turkije;Mannen;5 tot 10 jaar;2009 1 januari;0.1;11;17292
3490;Turkije;Mannen;10 tot 15 jaar;2008 1 juli;0.2;36;18348
3491;Turkije;Mannen;10 tot 15 jaar;2009 1 januari;0.2;34;18439
3492;Turkije;Mannen;10 tot 20 jaar;2008 1 juli;8.4;3089;36932
3493;Turkije;Mannen;10 tot 20 jaar;2009 1 januari;10.0;3688;36986
3494;Turkije;Mannen;15 tot 20 jaar;2008 1 juli;16.4;3053;18584
3495;Turkije;Mannen;15 tot 20 jaar;2009 1 januari;19.7;3654;18547
3496;Turkije;Mannen;20 tot 25 jaar;2008 1 juli;37.8;5816;15393
3497;Turkije;Mannen;20 tot 25 jaar;2009 1 januari;38.3;6064;15816
3498;Turkije;Mannen;20 tot 30 jaar;2008 1 juli;46.1;15281;33113
3499;Turkije;Mannen;20 tot 30 jaar;2009 1 januari;45.4;15263;33603
3500;Turkije;Mannen;20 tot 65 jaar;2008 1 juli;51.9;59950;115410
3501;Turkije;Mannen;20 tot 65 jaar;2009 1 januari;49.7;58281;117175
3502;Turkije;Mannen;25 tot 30 jaar;2008 1 juli;53.4;9465;17720
3503;Turkije;Mannen;25 tot 30 jaar;2009 1 januari;51.7;9199;17787
3504;Turkije;Mannen;30 tot 35 jaar;2008 1 juli;56.7;10070;17765
3505;Turkije;Mannen;30 tot 35 jaar;2009 1 januari;54.6;9812;17972
3506;Turkije;Mannen;30 tot 40 jaar;2008 1 juli;56.0;20728;37005
3507;Turkije;Mannen;30 tot 40 jaar;2009 1 januari;53.8;20003;37210
3508;Turkije;Mannen;35 tot 40 jaar;2008 1 juli;55.4;10658;19240
3509;Turkije;Mannen;35 tot 40 jaar;2009 1 januari;53.0;10191;19238
3510;Turkije;Mannen;40 tot 45 jaar;2008 1 juli;54.3;9436;17387
3511;Turkije;Mannen;40 tot 45 jaar;2009 1 januari;50.9;9022;17712
3512;Turkije;Mannen;40 tot 50 jaar;2008 1 juli;54.1;16324;30195
3513;Turkije;Mannen;40 tot 50 jaar;2009 1 januari;50.9;15820;31099
3514;Turkije;Mannen;45 tot 50 jaar;2008 1 juli;53.8;6888;12808
3515;Turkije;Mannen;45 tot 50 jaar;2009 1 januari;50.8;6798;13387
3516;Turkije;Mannen;50 tot 55 jaar;2008 1 juli;51.4;3339;6490
3517;Turkije;Mannen;50 tot 55 jaar;2009 1 januari;48.2;3248;6734
3518;Turkije;Mannen;50 tot 60 jaar;2008 1 juli;51.0;5524;10828
3519;Turkije;Mannen;50 tot 60 jaar;2009 1 januari;47.7;5254;11010
