ID;Geslacht;Leeftijd;BeroepenEnSpecialismen;Sector;Perioden;GemiddeldAantalWerkurenPerWeekSEC_1;MedischGeschooldenWerknemersSEC_2;MinderDan25UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot25UurPerWeek_6;k_25Tot35UurPerWeek_7;k_25Tot30UurPerWeek_8;k_30Tot35UurPerWeek_9;k_35Tot55UurPerWeek_10;k_35Tot40UurPerWeek_11;k_40Tot45UurPerWeek_12;k_45Tot50UurPerWeek_13;k_50Tot55UurPerWeek_14;MinderDan25UurPerWeek_15;MinderDan12UurPerWeek_16;k_12Tot20UurPerWeek_17;k_20Tot25UurPerWeek_18;k_25Tot35UurPerWeek_19;k_25Tot30UurPerWeek_20;k_30Tot35UurPerWeek_21;k_35Tot55UurPerWeek_22;k_35Tot40UurPerWeek_23;k_40Tot45UurPerWeek_24;k_45Tot50UurPerWeek_25;k_50Tot55UurPerWeek_26
4758;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Uitzendbureaus en arbeidsbemiddeling;2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
4759;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Uitzendbureaus en arbeidsbemiddeling;2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
4760;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Uitzendbureaus en arbeidsbemiddeling;2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
4761;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Uitzendbureaus en arbeidsbemiddeling;2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
4762;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Uitzendbureaus en arbeidsbemiddeling;2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
4763;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Elders;2013;;0;;;;;;;;;;;;;;;;;;;;;;;;
4764;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Elders;2014;;0;;;;;;;;;;;;;;;;;;;;;;;;
4765;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Elders;2015;;0;;;;;;;;;;;;;;;;;;;;;;;;
4766;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Elders;2016;;0;;;;;;;;;;;;;;;;;;;;;;;;
4767;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Elders;2017;;0;;;;;;;;;;;;;;;;;;;;;;;;
4768;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Elders;2018;;0;;;;;;;;;;;;;;;;;;;;;;;;
4769;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Elders;2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
4770;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Elders;2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
4771;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Elders;2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
4772;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Elders;2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
4773;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Elders;2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
4774;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Sector onbekend;2013;;0;;;;;;;;;;;;;;;;;;;;;;;;
4775;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Sector onbekend;2014;;0;;;;;;;;;;;;;;;;;;;;;;;;
4776;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Sector onbekend;2015;;0;;;;;;;;;;;;;;;;;;;;;;;;
4777;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Sector onbekend;2016;;5;;;;;;;;;;;;;;;;;;;;;;;;
4778;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Sector onbekend;2017;;0;;;;;;;;;;;;;;;;;;;;;;;;
4779;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Sector onbekend;2018;;0;;;;;;;;;;;;;;;;;;;;;;;;
4780;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Sector onbekend;2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
4781;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Sector onbekend;2020;;5;;;;;;;;;;;;;;;;;;;;;;;;
4782;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Sector onbekend;2021;;5;;;;;;;;;;;;;;;;;;;;;;;;
4783;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Sector onbekend;2022;;5;;;;;;;;;;;;;;;;;;;;;;;;
4784;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Sector onbekend;2023;;5;;;;;;;;;;;;;;;;;;;;;;;;
4785;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Alle economische activiteiten;2013;33.4;1450;11.6;0.1;2.2;9.2;39.4;13.5;25.9;49.0;39.7;6.4;2.6;0.2;22.3;;;23.6;30.7;27.6;32.2;38.2;37.0;;;
4786;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Alle economische activiteiten;2014;33.2;1535;12.3;0.2;2.0;10.1;40.8;11.9;28.8;46.9;37.9;6.3;2.6;0.1;22.4;;;23.5;30.9;27.8;32.2;38.1;36.9;;;
4787;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Alle economische activiteiten;2015;33.1;1645;11.9;0.2;2.2;9.6;41.5;13.8;27.7;46.5;38.4;5.3;2.6;0.2;22.1;;;23.5;30.7;27.6;32.2;38.1;36.9;;;
4788;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Alle economische activiteiten;2016;33.1;1715;11.5;0.1;2.7;8.8;42.2;15.4;26.8;46.2;38.3;5.3;2.1;0.5;22.0;;;23.6;30.6;27.7;32.2;38.1;37.0;;;
4789;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Alle economische activiteiten;2017;33.3;2010;11.0;0.4;2.3;8.4;40.5;16.0;24.5;48.5;38.1;7.2;3.0;0.3;21.5;;;23.3;30.4;27.6;32.3;38.4;37.0;41.9;;
4790;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Alle economische activiteiten;2018;33.2;2085;11.6;0.3;2.7;8.6;40.7;16.2;24.5;47.7;37.0;7.8;2.6;0.3;21.4;;;23.4;30.4;27.6;32.2;38.5;37.1;42.0;;
4791;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Alle economische activiteiten;2019;33.2;2175;11.7;0.4;2.6;8.7;40.4;17.0;23.4;47.9;37.7;7.1;2.7;0.5;21.3;;;23.4;30.3;27.6;32.3;38.5;37.1;42.0;;
4792;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Alle economische activiteiten;2020;33.1;2230;12.3;0.4;2.5;9.3;40.2;16.3;23.9;47.5;37.6;6.9;2.8;0.2;21.4;;;23.2;30.4;27.6;32.3;38.5;37.2;42.0;;
4793;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Alle economische activiteiten;2021;32.9;2310;13.2;0.3;3.1;9.8;40.7;16.2;24.4;46.1;37.1;6.6;2.3;0.2;21.5;;;23.3;30.4;27.6;32.2;38.3;37.2;41.7;;
4794;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Alle economische activiteiten;2022;32.8;2370;13.6;0.5;3.2;9.9;41.4;17.3;24.1;45.0;35.1;6.5;3.1;0.3;21.4;;;23.4;30.3;27.6;32.2;38.6;37.2;41.9;;
4795;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Alle economische activiteiten;2023;33.0;2460;13.6;0.4;3.1;10.1;40.4;16.0;24.4;46.0;35.0;7.6;2.9;0.4;21.5;;;23.3;30.4;27.6;32.2;38.7;37.2;41.9;;
4796;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Totaal Gezondheids- en welzijnszorg;2013;33.4;1380;11.5;0.1;2.1;9.3;39.6;13.3;26.3;48.9;39.7;6.4;2.6;0.2;22.4;;;23.6;30.7;27.6;32.2;38.2;37.0;;;
4797;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Totaal Gezondheids- en welzijnszorg;2014;33.3;1470;12.3;0.1;1.9;10.3;40.8;11.7;29.1;46.9;37.9;6.2;2.7;0.1;22.5;;;23.6;31.0;27.8;32.2;38.1;36.9;;;
4798;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Totaal Gezondheids- en welzijnszorg;2015;33.1;1580;11.8;0.1;2.1;9.6;41.8;13.8;27.9;46.4;38.2;5.3;2.6;0.2;22.2;;;23.6;30.7;27.6;32.2;38.1;36.9;;;
4799;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Totaal Gezondheids- en welzijnszorg;2016;33.1;1650;11.6;0.1;2.7;8.8;42.6;15.7;26.9;45.8;37.9;5.2;2.1;0.6;22.0;;;23.6;30.6;27.7;32.2;38.2;37.0;;;
4800;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Totaal Gezondheids- en welzijnszorg;2017;33.3;1920;11.0;0.3;2.3;8.5;40.6;16.1;24.4;48.4;37.7;7.4;3.0;0.3;21.6;;;23.3;30.4;27.6;32.2;38.5;37.1;41.9;;
4801;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Totaal Gezondheids- en welzijnszorg;2018;33.2;1995;11.7;0.3;2.7;8.8;40.7;16.3;24.5;47.6;36.7;7.8;2.7;0.3;21.5;;;23.4;30.4;27.6;32.2;38.5;37.1;41.9;;
4802;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Totaal Gezondheids- en welzijnszorg;2019;33.2;2080;11.8;0.2;2.6;8.9;40.6;17.1;23.5;47.7;37.3;7.0;2.8;0.5;21.6;;;23.4;30.3;27.6;32.3;38.5;37.1;41.9;;
4803;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Totaal Gezondheids- en welzijnszorg;2020;33.1;2135;12.2;0.4;2.5;9.4;40.3;16.4;23.9;47.4;37.5;6.9;2.8;0.2;21.5;;;23.2;30.4;27.6;32.2;38.5;37.2;42.0;;
4804;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Totaal Gezondheids- en welzijnszorg;2021;32.9;2215;13.2;0.3;3.0;9.9;40.6;16.3;24.4;46.2;37.0;6.5;2.4;0.2;21.6;;;23.3;30.4;27.6;32.2;38.3;37.2;41.6;;
4805;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Totaal Gezondheids- en welzijnszorg;2022;32.9;2260;13.4;0.5;3.0;9.9;41.4;17.3;24.2;45.2;35.0;6.6;3.3;0.3;21.4;;;23.4;30.3;27.7;32.2;38.6;37.2;41.9;;
4806;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Totaal Gezondheids- en welzijnszorg;2023;33.0;2355;13.5;0.4;3.1;10.1;40.5;16.4;24.1;45.9;34.8;7.6;3.1;0.5;21.6;;;23.3;30.3;27.6;32.2;38.7;37.2;41.9;;
4807;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Universitair medische centra;2013;;75;;;;;;;;;;;;;;;;;;;;;;;;
4808;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Universitair medische centra;2014;;85;;;;;;;;;;;;;;;;;;;;;;;;
4809;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Universitair medische centra;2015;;90;;;;;;;;;;;;;;;;;;;;;;;;
4810;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Universitair medische centra;2016;;90;;;;;;;;;;;;;;;;;;;;;;;;
4811;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Universitair medische centra;2017;35.0;115;7.3;0.9;1.8;4.5;33.6;9.1;24.5;59.1;53.6;4.5;0.9;0.0;;;;;;;;;;;;
4812;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Universitair medische centra;2018;33.8;125;9.9;2.5;3.3;4.1;35.5;9.1;26.4;54.5;51.2;2.5;0.0;0.8;;;;;;;;;;;;
4813;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Universitair medische centra;2019;34.6;130;8.8;0.8;2.4;5.6;36.8;8.8;28.0;54.4;52.0;0.8;0.8;0.8;;;;;;;;;;;;
4814;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Universitair medische centra;2020;34.8;135;5.9;0.7;2.2;2.9;38.2;8.8;29.4;55.9;51.5;2.2;2.2;0.0;;;;;;;;;;;;
4815;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Universitair medische centra;2021;34.9;145;6.9;0.0;2.1;4.9;38.2;8.3;29.9;54.9;50.7;2.8;0.7;0.7;;;;;;;;;;;;
4816;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Universitair medische centra;2022;35.0;155;4.1;0.7;0.0;3.4;39.7;10.3;29.5;56.2;51.4;4.1;0.0;0.7;;;;;;;;;;;;
4817;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Universitair medische centra;2023;34.9;155;3.8;0.6;1.3;1.9;40.8;8.3;32.5;55.4;53.5;1.3;0.0;0.6;;;;;;;;;;;;
4818;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Algemene ziekenhuizen;2013;;60;;;;;;;;;;;;;;;;;;;;;;;;
4819;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Algemene ziekenhuizen;2014;;65;;;;;;;;;;;;;;;;;;;;;;;;
4820;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Algemene ziekenhuizen;2015;;70;;;;;;;;;;;;;;;;;;;;;;;;
4821;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Algemene ziekenhuizen;2016;;80;;;;;;;;;;;;;;;;;;;;;;;;
4822;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Algemene ziekenhuizen;2017;;100;;;;;;;;;;;;;;;;;;;;;;;;
4823;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Algemene ziekenhuizen;2018;37.5;110;3.8;0.0;0.9;2.8;22.6;5.7;17.0;73.6;36.8;23.6;12.3;0.9;;;;;;;;;;;;
4824;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Algemene ziekenhuizen;2019;37.0;110;5.4;;2.7;2.7;26.1;9.9;16.2;68.5;29.7;23.4;14.4;0.9;;;;;;;;;;;;
4825;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Algemene ziekenhuizen;2020;37.7;120;2.6;0.0;0.9;1.7;23.3;9.5;13.8;74.1;36.2;25.9;10.3;1.7;;;;;;;;;;;;
4826;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Algemene ziekenhuizen;2021;37.2;120;3.4;0.0;1.7;1.7;23.1;11.1;12.0;73.5;39.3;23.1;9.4;1.7;;;;;;;;;;;;
4827;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Algemene ziekenhuizen;2022;37.2;120;4.2;0.0;3.4;0.8;26.9;11.8;15.1;68.9;29.4;25.2;12.6;1.7;;;;;;;;;;;;
4828;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Algemene ziekenhuizen;2023;37.8;125;5.7;0.8;2.5;2.5;19.7;7.4;12.3;74.6;30.3;30.3;11.5;2.5;;;;;;;;;;;;
4829;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Categorale ziekenhuizen en overige MSZ;2013;;0;;;;;;;;;;;;;;;;;;;;;;;;
4830;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Categorale ziekenhuizen en overige MSZ;2014;;0;;;;;;;;;;;;;;;;;;;;;;;;
4831;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Categorale ziekenhuizen en overige MSZ;2015;;5;;;;;;;;;;;;;;;;;;;;;;;;
4832;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Categorale ziekenhuizen en overige MSZ;2016;;5;;;;;;;;;;;;;;;;;;;;;;;;
4833;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Categorale ziekenhuizen en overige MSZ;2017;;5;;;;;;;;;;;;;;;;;;;;;;;;
4834;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Categorale ziekenhuizen en overige MSZ;2018;;5;;;;;;;;;;;;;;;;;;;;;;;;
4835;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Categorale ziekenhuizen en overige MSZ;2019;;5;;;;;;;;;;;;;;;;;;;;;;;;
4836;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Categorale ziekenhuizen en overige MSZ;2020;;5;;;;;;;;;;;;;;;;;;;;;;;;
4837;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Categorale ziekenhuizen en overige MSZ;2021;;5;;;;;;;;;;;;;;;;;;;;;;;;
4838;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Categorale ziekenhuizen en overige MSZ;2022;;5;;;;;;;;;;;;;;;;;;;;;;;;
4839;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Categorale ziekenhuizen en overige MSZ;2023;;5;;;;;;;;;;;;;;;;;;;;;;;;
4840;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Geestelijke gezondheidszorg;2013;33.1;1180;12.5;0.2;2.1;10.3;40.2;13.8;26.4;47.3;38.6;6.3;2.1;0.3;22.4;;;23.6;30.6;27.5;32.3;38.0;36.8;;;
4841;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Geestelijke gezondheidszorg;2014;33.0;1255;13.1;0.2;1.8;11.1;42.1;12.3;29.8;44.8;36.1;6.0;2.6;0.1;22.6;;;23.6;30.9;27.8;32.2;38.0;36.7;;;
4842;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Geestelijke gezondheidszorg;2015;32.9;1350;12.6;0.2;2.2;10.3;43.5;13.7;29.8;43.8;36.2;5.2;2.3;0.2;22.3;;;23.6;30.8;27.6;32.3;37.9;36.8;;;
4843;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Geestelijke gezondheidszorg;2016;32.6;1340;12.3;0.1;2.9;9.3;44.9;16.2;28.7;42.7;36.3;4.2;1.8;0.5;22.0;;;23.6;30.6;27.6;32.2;37.9;36.8;;;
4844;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Geestelijke gezondheidszorg;2017;33.1;1550;11.7;0.1;2.3;9.3;41.6;16.3;25.3;46.6;36.7;7.2;2.5;0.2;22.0;;;23.4;30.4;27.6;32.3;38.2;36.8;42.0;;
4845;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Geestelijke gezondheidszorg;2018;32.9;1580;12.1;0.1;2.9;9.2;42.7;17.2;25.4;45.2;35.5;7.2;2.4;0.2;21.8;;;23.4;30.4;27.6;32.3;38.3;36.9;42.0;;
4846;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Geestelijke gezondheidszorg;2019;33.0;1655;11.4;0.2;2.5;8.7;42.4;18.4;24.0;46.3;36.9;6.6;2.3;0.5;21.7;;;23.4;30.3;27.6;32.4;38.2;36.9;42.0;;
4847;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Geestelijke gezondheidszorg;2020;32.8;1725;12.6;0.3;2.5;9.8;41.6;17.4;24.2;45.8;37.5;5.8;2.3;0.1;21.7;;;23.3;30.3;27.7;32.2;38.2;37.0;42.1;;
4848;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Geestelijke gezondheidszorg;2021;32.5;1790;13.8;0.3;2.9;10.5;42.1;17.5;24.6;44.2;36.5;5.5;2.1;0.1;21.7;;;23.3;30.3;27.6;32.2;38.0;36.9;;;
4849;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Geestelijke gezondheidszorg;2022;32.4;1830;14.3;0.6;3.2;10.5;42.9;18.4;24.5;42.8;34.5;5.4;2.7;0.2;21.4;;;23.4;30.2;27.6;32.1;38.2;37.0;;;
4850;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Geestelijke gezondheidszorg;2023;32.7;1960;14.0;0.4;3.1;10.6;41.9;17.7;24.3;44.1;34.2;6.8;2.7;0.4;21.7;;;23.4;30.3;27.6;32.2;38.4;37.0;41.9;;
4851;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Gehandicaptenzorg;2013;;10;;;;;;;;;;;;;;;;;;;;;;;;
4852;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Gehandicaptenzorg;2014;;10;;;;;;;;;;;;;;;;;;;;;;;;
4853;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Gehandicaptenzorg;2015;;10;;;;;;;;;;;;;;;;;;;;;;;;
4854;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Gehandicaptenzorg;2016;;10;;;;;;;;;;;;;;;;;;;;;;;;
4855;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Gehandicaptenzorg;2017;;10;;;;;;;;;;;;;;;;;;;;;;;;
4856;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Gehandicaptenzorg;2018;;15;;;;;;;;;;;;;;;;;;;;;;;;
4857;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Gehandicaptenzorg;2019;;25;;;;;;;;;;;;;;;;;;;;;;;;
4858;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Gehandicaptenzorg;2020;;25;;;;;;;;;;;;;;;;;;;;;;;;
4859;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Gehandicaptenzorg;2021;;25;;;;;;;;;;;;;;;;;;;;;;;;
4860;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Gehandicaptenzorg;2022;;25;;;;;;;;;;;;;;;;;;;;;;;;
4861;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Gehandicaptenzorg;2023;;20;;;;;;;;;;;;;;;;;;;;;;;;
4862;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Verpleeg-, verzorgingshuizen, thuiszorg;2013;;0;;;;;;;;;;;;;;;;;;;;;;;;
4863;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Verpleeg-, verzorgingshuizen, thuiszorg;2014;;0;;;;;;;;;;;;;;;;;;;;;;;;
4864;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Verpleeg-, verzorgingshuizen, thuiszorg;2015;;5;;;;;;;;;;;;;;;;;;;;;;;;
4865;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Verpleeg-, verzorgingshuizen, thuiszorg;2016;;40;;;;;;;;;;;;;;;;;;;;;;;;
4866;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Verpleeg-, verzorgingshuizen, thuiszorg;2017;;45;;;;;;;;;;;;;;;;;;;;;;;;
4867;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Verpleeg-, verzorgingshuizen, thuiszorg;2018;;55;;;;;;;;;;;;;;;;;;;;;;;;
4868;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Verpleeg-, verzorgingshuizen, thuiszorg;2019;;55;;;;;;;;;;;;;;;;;;;;;;;;
4869;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Verpleeg-, verzorgingshuizen, thuiszorg;2020;;60;;;;;;;;;;;;;;;;;;;;;;;;
4870;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Verpleeg-, verzorgingshuizen, thuiszorg;2021;;60;;;;;;;;;;;;;;;;;;;;;;;;
4871;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Verpleeg-, verzorgingshuizen, thuiszorg;2022;;60;;;;;;;;;;;;;;;;;;;;;;;;
4872;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Verpleeg-, verzorgingshuizen, thuiszorg;2023;;5;;;;;;;;;;;;;;;;;;;;;;;;
4873;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Praktijken (muv GGZ en MSZ);2013;;0;;;;;;;;;;;;;;;;;;;;;;;;
4874;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Praktijken (muv GGZ en MSZ);2014;;5;;;;;;;;;;;;;;;;;;;;;;;;
4875;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Praktijken (muv GGZ en MSZ);2015;;0;;;;;;;;;;;;;;;;;;;;;;;;
4876;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Praktijken (muv GGZ en MSZ);2016;;5;;;;;;;;;;;;;;;;;;;;;;;;
4877;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Praktijken (muv GGZ en MSZ);2017;;5;;;;;;;;;;;;;;;;;;;;;;;;
4878;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Praktijken (muv GGZ en MSZ);2018;;5;;;;;;;;;;;;;;;;;;;;;;;;
4879;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Praktijken (muv GGZ en MSZ);2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
4880;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Praktijken (muv GGZ en MSZ);2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
4881;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Praktijken (muv GGZ en MSZ);2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
4882;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Praktijken (muv GGZ en MSZ);2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
4883;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Praktijken (muv GGZ en MSZ);2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
4884;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Overige zorg;2013;;50;;;;;;;;;;;;;;;;;;;;;;;;
4885;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Overige zorg;2014;;50;;;;;;;;;;;;;;;;;;;;;;;;
4886;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Overige zorg;2015;;55;;;;;;;;;;;;;;;;;;;;;;;;
4887;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Overige zorg;2016;;80;;;;;;;;;;;;;;;;;;;;;;;;
4888;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; psychiatrie";Overige zorg;2017;;90;;;;;;;;;;;;;;;;;;;;;;;;
