ID;Geslacht;Leeftijden;TypeZorg;SamenstellingHuishoudens;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
4671;Mannen;80 jaar of ouder;6;Eénouderhuishoudens;2006;285;9.82;36;125;12.31
4672;Mannen;80 jaar of ouder;6;Eénouderhuishoudens;2007;295;10.26;40;134;13.79
4673;Mannen;80 jaar of ouder;6;Eénouderhuishoudens;2008;240;8.28;37;152;12.6
4674;Mannen;80 jaar of ouder;6;Eénouderhuishoudens;2009;240;8.28;38;157;13.02
4675;Mannen;80 jaar of ouder;6;Eénouderhuishoudens;2010;250;8.33;44;175;14.57
4676;Mannen;80 jaar of ouder;6;Huishoudens met paar met kinderen;2004;570;7.11;75;132;9.38
4677;Mannen;80 jaar of ouder;6;Huishoudens met paar met kinderen;2005;645;7.99;80;124;9.91
4678;Mannen;80 jaar of ouder;6;Huishoudens met paar met kinderen;2006;690;8.44;96;139;11.71
4679;Mannen;80 jaar of ouder;6;Huishoudens met paar met kinderen;2007;725;8.75;113;156;13.65
4680;Mannen;80 jaar of ouder;6;Huishoudens met paar met kinderen;2008;605;7.23;99;164;11.85
4681;Mannen;80 jaar of ouder;6;Huishoudens met paar met kinderen;2009;590;6.98;100;169;11.81
4682;Mannen;80 jaar of ouder;6;Huishoudens met paar met kinderen;2010;575;6.7;93;162;10.88
4683;Mannen;80 jaar of ouder;6;Totaal meerpers.huish. zonder kinderen;2004;8350;5.94;971;116;6.9
4684;Mannen;80 jaar of ouder;6;Totaal meerpers.huish. zonder kinderen;2005;9625;6.63;1049;109;7.22
4685;Mannen;80 jaar of ouder;6;Totaal meerpers.huish. zonder kinderen;2006;10305;6.88;1187;115;7.93
4686;Mannen;80 jaar of ouder;6;Totaal meerpers.huish. zonder kinderen;2007;11610;7.51;1527;131;9.88
4687;Mannen;80 jaar of ouder;6;Totaal meerpers.huish. zonder kinderen;2008;10590;6.58;1445;136;8.98
4688;Mannen;80 jaar of ouder;6;Totaal meerpers.huish. zonder kinderen;2009;9880;5.93;1352;137;8.11
4689;Mannen;80 jaar of ouder;6;Totaal meerpers.huish. zonder kinderen;2010;9665;5.55;1362;141;7.82
4690;Mannen;80 jaar of ouder;6;Huishoudens met paar zonder kinderen;2004;8090;6.82;927;115;7.82
4691;Mannen;80 jaar of ouder;6;Huishoudens met paar zonder kinderen;2005;9350;7.6;1010;108;8.2
4692;Mannen;80 jaar of ouder;6;Huishoudens met paar zonder kinderen;2006;10025;7.83;1142;114;8.92
4693;Mannen;80 jaar of ouder;6;Huishoudens met paar zonder kinderen;2007;11245;8.45;1445;128;10.86
4694;Mannen;80 jaar of ouder;6;Huishoudens met paar zonder kinderen;2008;10245;7.36;1366;133;9.81
4695;Mannen;80 jaar of ouder;6;Huishoudens met paar zonder kinderen;2009;9560;6.58;1291;135;8.89
4696;Mannen;80 jaar of ouder;6;Huishoudens met paar zonder kinderen;2010;9380;6.17;1310;140;8.61
4697;Mannen;80 jaar of ouder;6;Overige huishoudens zonder kinderen;2004;260;1.18;44;167;1.98
4698;Mannen;80 jaar of ouder;6;Overige huishoudens zonder kinderen;2005;275;1.24;39;142;1.76
4699;Mannen;80 jaar of ouder;6;Overige huishoudens zonder kinderen;2006;280;1.29;45;161;2.08
4700;Mannen;80 jaar of ouder;6;Overige huishoudens zonder kinderen;2007;365;1.69;81;224;3.79
4701;Mannen;80 jaar of ouder;6;Overige huishoudens zonder kinderen;2008;340;1.58;79;231;3.64
4702;Mannen;80 jaar of ouder;6;Overige huishoudens zonder kinderen;2009;320;1.49;61;191;2.84
4703;Mannen;80 jaar of ouder;6;Overige huishoudens zonder kinderen;2010;285;1.3;52;183;2.36
4704;Mannen;80 jaar of ouder;7;Totaal huishoudens;2004;15215;7.35;4359;286;21.05
4705;Mannen;80 jaar of ouder;7;Totaal huishoudens;2005;16065;7.52;4764;297;22.28
4706;Mannen;80 jaar of ouder;7;Totaal huishoudens;2006;16435;7.45;5059;308;22.93
4707;Mannen;80 jaar of ouder;7;Totaal huishoudens;2007;13565;5.96;4401;324;19.33
4708;Mannen;80 jaar of ouder;7;Totaal huishoudens;2008;11240;4.75;3705;330;15.67
4709;Mannen;80 jaar of ouder;7;Totaal huishoudens;2009;9375;3.82;3194;341;13.04
4710;Mannen;80 jaar of ouder;7;Totaal huishoudens;2010;8490;3.32;2934;346;11.47
4711;Mannen;80 jaar of ouder;7;Eénpersoonshuishoudens;2004;8475;15.25;2634;311;47.4
4712;Mannen;80 jaar of ouder;7;Eénpersoonshuishoudens;2005;9265;16.09;2961;320;51.42
4713;Mannen;80 jaar of ouder;7;Eénpersoonshuishoudens;2006;9770;16.35;3231;331;54.06
4714;Mannen;80 jaar of ouder;7;Eénpersoonshuishoudens;2007;8985;14.51;3064;341;49.45
4715;Mannen;80 jaar of ouder;7;Eénpersoonshuishoudens;2008;7680;11.94;2631;343;40.89
4716;Mannen;80 jaar of ouder;7;Eénpersoonshuishoudens;2009;6445;9.61;2271;352;33.86
4717;Mannen;80 jaar of ouder;7;Eénpersoonshuishoudens;2010;5885;8.4;2089;355;29.81
4718;Mannen;80 jaar of ouder;7;Totaal meerpers.huishoudens met kinderen;2004;550;5.02;162;295;14.83
4719;Mannen;80 jaar of ouder;7;Totaal meerpers.huishoudens met kinderen;2005;580;5.29;178;306;16.16
4720;Mannen;80 jaar of ouder;7;Totaal meerpers.huishoudens met kinderen;2006;525;4.74;163;309;14.64
4721;Mannen;80 jaar of ouder;7;Totaal meerpers.huishoudens met kinderen;2007;390;3.49;131;336;11.73
4722;Mannen;80 jaar of ouder;7;Totaal meerpers.huishoudens met kinderen;2008;300;2.67;107;355;9.48
4723;Mannen;80 jaar of ouder;7;Totaal meerpers.huishoudens met kinderen;2009;250;2.23;87;345;7.68
4724;Mannen;80 jaar of ouder;7;Totaal meerpers.huishoudens met kinderen;2010;205;1.78;80;390;6.92
4725;Mannen;80 jaar of ouder;7;Eénouderhuishoudens;2004;215;7.39;71;330;24.35
4726;Mannen;80 jaar of ouder;7;Eénouderhuishoudens;2005;235;8.07;84;359;28.95
4727;Mannen;80 jaar of ouder;7;Eénouderhuishoudens;2006;215;7.31;69;325;23.79
4728;Mannen;80 jaar of ouder;7;Eénouderhuishoudens;2007;165;5.81;58;350;20.34
4729;Mannen;80 jaar of ouder;7;Eénouderhuishoudens;2008;140;4.83;52;368;17.77
4730;Mannen;80 jaar of ouder;7;Eénouderhuishoudens;2009;120;4.12;44;368;15.16
4731;Mannen;80 jaar of ouder;7;Eénouderhuishoudens;2010;105;3.55;43;403;14.3
4732;Mannen;80 jaar of ouder;7;Huishoudens met paar met kinderen;2004;335;4.17;91;273;11.38
4733;Mannen;80 jaar of ouder;7;Huishoudens met paar met kinderen;2005;345;4.29;94;270;11.55
4734;Mannen;80 jaar of ouder;7;Huishoudens met paar met kinderen;2006;315;3.82;93;298;11.39
4735;Mannen;80 jaar of ouder;7;Huishoudens met paar met kinderen;2007;220;2.69;72;325;8.74
4736;Mannen;80 jaar of ouder;7;Huishoudens met paar met kinderen;2008;160;1.93;56;343;6.61
4737;Mannen;80 jaar of ouder;7;Huishoudens met paar met kinderen;2009;135;1.58;43;324;5.11
4738;Mannen;80 jaar of ouder;7;Huishoudens met paar met kinderen;2010;100;1.16;37;375;4.34
4739;Mannen;80 jaar of ouder;7;Totaal meerpers.huish. zonder kinderen;2004;6190;4.4;1562;252;11.11
4740;Mannen;80 jaar of ouder;7;Totaal meerpers.huish. zonder kinderen;2005;6220;4.28;1625;261;11.19
4741;Mannen;80 jaar of ouder;7;Totaal meerpers.huish. zonder kinderen;2006;6140;4.1;1665;271;11.12
4742;Mannen;80 jaar of ouder;7;Totaal meerpers.huish. zonder kinderen;2007;4190;2.71;1207;288;7.81
4743;Mannen;80 jaar of ouder;7;Totaal meerpers.huish. zonder kinderen;2008;3255;2.02;967;297;6.01
4744;Mannen;80 jaar of ouder;7;Totaal meerpers.huish. zonder kinderen;2009;2675;1.61;837;313;5.02
4745;Mannen;80 jaar of ouder;7;Totaal meerpers.huish. zonder kinderen;2010;2395;1.38;765;319;4.39
4746;Mannen;80 jaar of ouder;7;Huishoudens met paar zonder kinderen;2004;5910;4.99;1445;244;12.19
4747;Mannen;80 jaar of ouder;7;Huishoudens met paar zonder kinderen;2005;5870;4.77;1483;253;12.05
4748;Mannen;80 jaar of ouder;7;Huishoudens met paar zonder kinderen;2006;5800;4.53;1520;262;11.88
4749;Mannen;80 jaar of ouder;7;Huishoudens met paar zonder kinderen;2007;3920;2.95;1098;280;8.25
4750;Mannen;80 jaar of ouder;7;Huishoudens met paar zonder kinderen;2008;3035;2.18;874;288;6.28
4751;Mannen;80 jaar of ouder;7;Huishoudens met paar zonder kinderen;2009;2495;1.72;752;301;5.18
4752;Mannen;80 jaar of ouder;7;Huishoudens met paar zonder kinderen;2010;2225;1.46;683;307;4.49
4753;Mannen;80 jaar of ouder;7;Overige huishoudens zonder kinderen;2004;280;1.27;118;421;5.34
4754;Mannen;80 jaar of ouder;7;Overige huishoudens zonder kinderen;2005;350;1.59;142;407;6.45
4755;Mannen;80 jaar of ouder;7;Overige huishoudens zonder kinderen;2006;340;1.56;145;426;6.65
4756;Mannen;80 jaar of ouder;7;Overige huishoudens zonder kinderen;2007;265;1.24;109;408;5.06
4757;Mannen;80 jaar of ouder;7;Overige huishoudens zonder kinderen;2008;220;1.02;93;417;4.26
4758;Mannen;80 jaar of ouder;7;Overige huishoudens zonder kinderen;2009;180;0.85;85;469;3.98
4759;Mannen;80 jaar of ouder;7;Overige huishoudens zonder kinderen;2010;170;0.78;81;475;3.69
4760;Mannen;80 jaar of ouder;8;Totaal huishoudens;2004;38380;18.53;3465;90;16.73
4761;Mannen;80 jaar of ouder;8;Totaal huishoudens;2005;40165;18.79;4415;110;20.65
4762;Mannen;80 jaar of ouder;8;Totaal huishoudens;2006;41760;18.93;4824;116;21.87
4763;Mannen;80 jaar of ouder;8;Totaal huishoudens;2007;39650;17.41;4820;122;21.17
4764;Mannen;80 jaar of ouder;8;Totaal huishoudens;2008;39990;16.91;4959;124;20.97
4765;Mannen;80 jaar of ouder;8;Totaal huishoudens;2009;40935;16.7;5293;129;21.6
4766;Mannen;80 jaar of ouder;8;Totaal huishoudens;2010;41405;16.19;5512;133;21.55
4767;Mannen;80 jaar of ouder;8;Eénpersoonshuishoudens;2004;22690;40.83;2291;101;41.22
4768;Mannen;80 jaar of ouder;8;Eénpersoonshuishoudens;2005;24655;42.82;3013;122;52.33
4769;Mannen;80 jaar of ouder;8;Eénpersoonshuishoudens;2006;26205;43.84;3370;129;56.38
4770;Mannen;80 jaar of ouder;8;Eénpersoonshuishoudens;2007;26240;42.35;3430;131;55.36
4771;Mannen;80 jaar of ouder;8;Eénpersoonshuishoudens;2008;26670;41.45;3503;131;54.44
4772;Mannen;80 jaar of ouder;8;Eénpersoonshuishoudens;2009;27470;40.97;3732;136;55.66
4773;Mannen;80 jaar of ouder;8;Eénpersoonshuishoudens;2010;27745;39.58;3858;139;55.05
4774;Mannen;80 jaar of ouder;8;Totaal meerpers.huishoudens met kinderen;2004;1295;11.85;115;89;10.54
4775;Mannen;80 jaar of ouder;8;Totaal meerpers.huishoudens met kinderen;2005;1330;12.06;146;110;13.28
4776;Mannen;80 jaar of ouder;8;Totaal meerpers.huishoudens met kinderen;2006;1240;11.15;143;115;12.87
4777;Mannen;80 jaar of ouder;8;Totaal meerpers.huishoudens met kinderen;2007;1065;9.57;137;128;12.27
4778;Mannen;80 jaar of ouder;8;Totaal meerpers.huishoudens met kinderen;2008;995;8.82;129;130;11.45
4779;Mannen;80 jaar of ouder;8;Totaal meerpers.huishoudens met kinderen;2009;920;8.13;126;137;11.15
4780;Mannen;80 jaar of ouder;8;Totaal meerpers.huishoudens met kinderen;2010;815;7.05;113;139;9.8
4781;Mannen;80 jaar of ouder;8;Eénouderhuishoudens;2004;540;18.67;57;105;19.52
4782;Mannen;80 jaar of ouder;8;Eénouderhuishoudens;2005;580;19.84;74;127;25.24
4783;Mannen;80 jaar of ouder;8;Eénouderhuishoudens;2006;550;18.92;69;125;23.71
4784;Mannen;80 jaar of ouder;8;Eénouderhuishoudens;2007;460;16.03;65;141;22.65
4785;Mannen;80 jaar of ouder;8;Eénouderhuishoudens;2008;455;15.66;63;138;21.61
4786;Mannen;80 jaar of ouder;8;Eénouderhuishoudens;2009;415;14.38;61;146;21.04
4787;Mannen;80 jaar of ouder;8;Eénouderhuishoudens;2010;400;13.31;60;151;20.04
4788;Mannen;80 jaar of ouder;8;Huishoudens met paar met kinderen;2004;750;9.38;58;78;7.3
4789;Mannen;80 jaar of ouder;8;Huishoudens met paar met kinderen;2005;750;9.26;73;97;8.98
4790;Mannen;80 jaar of ouder;8;Huishoudens met paar met kinderen;2006;685;8.39;74;107;9.01
4791;Mannen;80 jaar of ouder;8;Huishoudens met paar met kinderen;2007;605;7.32;72;118;8.65
4792;Mannen;80 jaar of ouder;8;Huishoudens met paar met kinderen;2008;540;6.46;67;123;7.94
4793;Mannen;80 jaar of ouder;8;Huishoudens met paar met kinderen;2009;505;5.99;66;130;7.77
4794;Mannen;80 jaar of ouder;8;Huishoudens met paar met kinderen;2010;415;4.86;53;128;6.22
4795;Mannen;80 jaar of ouder;8;Totaal meerpers.huish. zonder kinderen;2004;14395;10.24;1059;74;7.53
4796;Mannen;80 jaar of ouder;8;Totaal meerpers.huish. zonder kinderen;2005;14180;9.77;1256;89;8.65
4797;Mannen;80 jaar of ouder;8;Totaal meerpers.huish. zonder kinderen;2006;14315;9.56;1311;92;8.76
4798;Mannen;80 jaar of ouder;8;Totaal meerpers.huish. zonder kinderen;2007;12345;7.99;1254;102;8.11
4799;Mannen;80 jaar of ouder;8;Totaal meerpers.huish. zonder kinderen;2008;12320;7.66;1326;108;8.25
4800;Mannen;80 jaar of ouder;8;Totaal meerpers.huish. zonder kinderen;2009;12545;7.53;1435;114;8.61
4801;Mannen;80 jaar of ouder;8;Totaal meerpers.huish. zonder kinderen;2010;12850;7.38;1540;120;8.85
4802;Mannen;80 jaar of ouder;8;Huishoudens met paar zonder kinderen;2004;13840;11.67;1013;73;8.54
4803;Mannen;80 jaar of ouder;8;Huishoudens met paar zonder kinderen;2005;13505;10.97;1192;88;9.68
4804;Mannen;80 jaar of ouder;8;Huishoudens met paar zonder kinderen;2006;13640;10.66;1242;91;9.71
4805;Mannen;80 jaar of ouder;8;Huishoudens met paar zonder kinderen;2007;11750;8.83;1194;102;8.97
4806;Mannen;80 jaar of ouder;8;Huishoudens met paar zonder kinderen;2008;11755;8.45;1266;108;9.1
4807;Mannen;80 jaar of ouder;8;Huishoudens met paar zonder kinderen;2009;12000;8.26;1377;115;9.48
4808;Mannen;80 jaar of ouder;8;Huishoudens met paar zonder kinderen;2010;12305;8.09;1476;120;9.71
4809;Mannen;80 jaar of ouder;8;Overige huishoudens zonder kinderen;2004;555;2.52;47;84;2.11
4810;Mannen;80 jaar of ouder;8;Overige huishoudens zonder kinderen;2005;675;3.05;64;95;2.9
4811;Mannen;80 jaar of ouder;8;Overige huishoudens zonder kinderen;2006;675;3.1;69;102;3.16
4812;Mannen;80 jaar of ouder;8;Overige huishoudens zonder kinderen;2007;595;2.77;60;100;2.77
4813;Mannen;80 jaar of ouder;8;Overige huishoudens zonder kinderen;2008;570;2.62;60;107;2.79
4814;Mannen;80 jaar of ouder;8;Overige huishoudens zonder kinderen;2009;545;2.53;58;106;2.69
4815;Mannen;80 jaar of ouder;8;Overige huishoudens zonder kinderen;2010;545;2.47;64;118;2.92
4816;Mannen;80 jaar of ouder;9;Totaal huishoudens;2004;41360;19.97;4811;116;23.23
4817;Mannen;80 jaar of ouder;9;Totaal huishoudens;2005;40115;18.77;4295;107;20.09
4818;Mannen;80 jaar of ouder;9;Totaal huishoudens;2006;41405;18.77;4404;106;19.96
4819;Mannen;80 jaar of ouder;9;Totaal huishoudens;2007;44170;19.4;4744;107;20.83
4820;Mannen;80 jaar of ouder;9;Totaal huishoudens;2008;47715;20.17;5294;111;22.38
4821;Mannen;80 jaar of ouder;9;Totaal huishoudens;2009;50395;20.57;5761;114;23.51
4822;Mannen;80 jaar of ouder;9;Totaal huishoudens;2010;53760;21.02;6201;115;24.25
4823;Mannen;80 jaar of ouder;9;Eénpersoonshuishoudens;2004;19000;34.19;2485;131;44.71
4824;Mannen;80 jaar of ouder;9;Eénpersoonshuishoudens;2005;16520;28.69;2031;123;35.27
4825;Mannen;80 jaar of ouder;9;Eénpersoonshuishoudens;2006;16465;27.54;2026;123;33.89
4826;Mannen;80 jaar of ouder;9;Eénpersoonshuishoudens;2007;17470;28.19;2131;122;34.4
4827;Mannen;80 jaar of ouder;9;Eénpersoonshuishoudens;2008;19175;29.8;2413;126;37.5
4828;Mannen;80 jaar of ouder;9;Eénpersoonshuishoudens;2009;20290;30.26;2655;131;39.6
4829;Mannen;80 jaar of ouder;9;Eénpersoonshuishoudens;2010;21735;31.01;2919;134;41.65
4830;Mannen;80 jaar of ouder;9;Totaal meerpers.huishoudens met kinderen;2004;1970;18.06;188;96;17.28
4831;Mannen;80 jaar of ouder;9;Totaal meerpers.huishoudens met kinderen;2005;2045;18.59;196;96;17.79
4832;Mannen;80 jaar of ouder;9;Totaal meerpers.huishoudens met kinderen;2006;2105;18.96;203;96;18.27
4833;Mannen;80 jaar of ouder;9;Totaal meerpers.huishoudens met kinderen;2007;2190;19.64;228;104;20.46
4834;Mannen;80 jaar of ouder;9;Totaal meerpers.huishoudens met kinderen;2008;2245;19.88;256;114;22.65
4835;Mannen;80 jaar of ouder;9;Totaal meerpers.huishoudens met kinderen;2009;2280;20.13;263;115;23.24
4836;Mannen;80 jaar of ouder;9;Totaal meerpers.huishoudens met kinderen;2010;2305;19.98;271;117;23.47
4837;Mannen;80 jaar of ouder;9;Eénouderhuishoudens;2004;725;25.09;77;106;26.56
4838;Mannen;80 jaar of ouder;9;Eénouderhuishoudens;2005;695;23.82;79;114;27.05
4839;Mannen;80 jaar of ouder;9;Eénouderhuishoudens;2006;695;23.87;70;100;23.89
4840;Mannen;80 jaar of ouder;9;Eénouderhuishoudens;2007;695;24.24;73;105;25.4
4841;Mannen;80 jaar of ouder;9;Eénouderhuishoudens;2008;725;24.97;81;112;27.86
4842;Mannen;80 jaar of ouder;9;Eénouderhuishoudens;2009;740;25.62;86;116;29.77
4843;Mannen;80 jaar of ouder;9;Eénouderhuishoudens;2010;780;26.09;100;128;33.46
4844;Mannen;80 jaar of ouder;9;Huishoudens met paar met kinderen;2004;1245;15.52;112;90;13.92
4845;Mannen;80 jaar of ouder;9;Huishoudens met paar met kinderen;2005;1355;16.71;117;86;14.45
4846;Mannen;80 jaar of ouder;9;Huishoudens met paar met kinderen;2006;1410;17.22;133;94;16.27
4847;Mannen;80 jaar of ouder;9;Huishoudens met paar met kinderen;2007;1490;18.04;155;104;18.74
4848;Mannen;80 jaar of ouder;9;Huishoudens met paar met kinderen;2008;1520;18.12;175;115;20.85
4849;Mannen;80 jaar of ouder;9;Huishoudens met paar met kinderen;2009;1540;18.26;177;115;21.01
4850;Mannen;80 jaar of ouder;9;Huishoudens met paar met kinderen;2010;1525;17.84;171;112;19.98
4851;Mannen;80 jaar of ouder;9;Totaal meerpers.huish. zonder kinderen;2004;20385;14.5;2138;105;15.21
4852;Mannen;80 jaar of ouder;9;Totaal meerpers.huish. zonder kinderen;2005;21550;14.84;2068;96;14.25
4853;Mannen;80 jaar of ouder;9;Totaal meerpers.huish. zonder kinderen;2006;22840;15.25;2175;95;14.53
4854;Mannen;80 jaar of ouder;9;Totaal meerpers.huish. zonder kinderen;2007;24515;15.86;2384;97;15.42
4855;Mannen;80 jaar of ouder;9;Totaal meerpers.huish. zonder kinderen;2008;26295;16.34;2625;100;16.32
4856;Mannen;80 jaar of ouder;9;Totaal meerpers.huish. zonder kinderen;2009;27830;16.69;2843;102;17.06
4857;Mannen;80 jaar of ouder;9;Totaal meerpers.huish. zonder kinderen;2010;29720;17.07;3011;101;17.3
4858;Mannen;80 jaar of ouder;9;Huishoudens met paar zonder kinderen;2004;19585;16.52;1955;100;16.49
4859;Mannen;80 jaar of ouder;9;Huishoudens met paar zonder kinderen;2005;20680;16.8;1914;93;15.55
4860;Mannen;80 jaar of ouder;9;Huishoudens met paar zonder kinderen;2006;21955;17.16;2029;92;15.86
4861;Mannen;80 jaar of ouder;9;Huishoudens met paar zonder kinderen;2007;23550;17.7;2233;95;16.78
4862;Mannen;80 jaar of ouder;9;Huishoudens met paar zonder kinderen;2008;25275;18.16;2438;96;17.52
4863;Mannen;80 jaar of ouder;9;Huishoudens met paar zonder kinderen;2009;26790;18.45;2653;99;18.27
4864;Mannen;80 jaar of ouder;9;Huishoudens met paar zonder kinderen;2010;28590;18.8;2858;100;18.79
4865;Mannen;80 jaar of ouder;9;Overige huishoudens zonder kinderen;2004;800;3.64;183;229;8.31
4866;Mannen;80 jaar of ouder;9;Overige huishoudens zonder kinderen;2005;870;3.94;154;178;6.99
4867;Mannen;80 jaar of ouder;9;Overige huishoudens zonder kinderen;2006;885;4.06;146;165;6.71
4868;Mannen;80 jaar of ouder;9;Overige huishoudens zonder kinderen;2007;965;4.49;151;157;7.03
4869;Mannen;80 jaar of ouder;9;Overige huishoudens zonder kinderen;2008;1020;4.7;187;183;8.59
4870;Mannen;80 jaar of ouder;9;Overige huishoudens zonder kinderen;2009;1035;4.83;191;184;8.88
4871;Mannen;80 jaar of ouder;9;Overige huishoudens zonder kinderen;2010;1130;5.14;153;135;6.96
4872;Mannen;80 jaar of ouder;Totaal verpleging;Totaal huishoudens;2004;36880;17.81;1835;50;8.86
4873;Mannen;80 jaar of ouder;Totaal verpleging;Totaal huishoudens;2005;37700;17.64;1605;43;7.51
4874;Mannen;80 jaar of ouder;Totaal verpleging;Totaal huishoudens;2006;39330;17.83;1670;42;7.57
4875;Mannen;80 jaar of ouder;Totaal verpleging;Totaal huishoudens;2007;36805;16.17;1543;42;6.78
4876;Mannen;80 jaar of ouder;Totaal verpleging;Totaal huishoudens;2008;31585;13.36;1083;34;4.58
4877;Mannen;80 jaar of ouder;Totaal verpleging;Totaal huishoudens;2009;27745;11.32;876;32;3.57
4878;Mannen;80 jaar of ouder;Totaal verpleging;Totaal huishoudens;2010;26345;10.3;835;32;3.27
4879;Mannen;80 jaar of ouder;Totaal verpleging;Eénpersoonshuishoudens;2004;14165;25.49;722;51;13.0
4880;Mannen;80 jaar of ouder;Totaal verpleging;Eénpersoonshuishoudens;2005;14745;25.61;696;47;12.09
4881;Mannen;80 jaar of ouder;Totaal verpleging;Eénpersoonshuishoudens;2006;15650;26.18;763;49;12.76
4882;Mannen;80 jaar of ouder;Totaal verpleging;Eénpersoonshuishoudens;2007;14875;24.01;725;49;11.71
4883;Mannen;80 jaar of ouder;Totaal verpleging;Eénpersoonshuishoudens;2008;12620;19.61;495;39;7.69
4884;Mannen;80 jaar of ouder;Totaal verpleging;Eénpersoonshuishoudens;2009;10850;16.18;384;35;5.73
4885;Mannen;80 jaar of ouder;Totaal verpleging;Eénpersoonshuishoudens;2010;10285;14.67;360;35;5.14
4886;Mannen;80 jaar of ouder;Totaal verpleging;Totaal meerpers.huishoudens met kinderen;2004;1950;17.87;106;54;9.7
4887;Mannen;80 jaar of ouder;Totaal verpleging;Totaal meerpers.huishoudens met kinderen;2005;1940;17.6;85;44;7.69
4888;Mannen;80 jaar of ouder;Totaal verpleging;Totaal meerpers.huishoudens met kinderen;2006;1905;17.15;85;44;7.62
4889;Mannen;80 jaar of ouder;Totaal verpleging;Totaal meerpers.huishoudens met kinderen;2007;1745;15.66;75;43;6.73
4890;Mannen;80 jaar of ouder;Totaal verpleging;Totaal meerpers.huishoudens met kinderen;2008;1450;12.83;53;36;4.68
4891;Mannen;80 jaar of ouder;Totaal verpleging;Totaal meerpers.huishoudens met kinderen;2009;1345;11.87;48;35;4.21
4892;Mannen;80 jaar of ouder;Totaal verpleging;Totaal meerpers.huishoudens met kinderen;2010;1245;10.78;43;35;3.72
4893;Mannen;80 jaar of ouder;Totaal verpleging;Eénouderhuishoudens;2004;670;23.16;35;53;12.25
4894;Mannen;80 jaar of ouder;Totaal verpleging;Eénouderhuishoudens;2005;640;21.94;31;49;10.78
4895;Mannen;80 jaar of ouder;Totaal verpleging;Eénouderhuishoudens;2006;610;20.91;29;47;9.86
4896;Mannen;80 jaar of ouder;Totaal verpleging;Eénouderhuishoudens;2007;565;19.72;23;40;7.85
4897;Mannen;80 jaar of ouder;Totaal verpleging;Eénouderhuishoudens;2008;460;15.83;19;42;6.58
4898;Mannen;80 jaar of ouder;Totaal verpleging;Eénouderhuishoudens;2009;425;14.73;16;38;5.62
4899;Mannen;80 jaar of ouder;Totaal verpleging;Eénouderhuishoudens;2010;420;14.08;15;36;5.02
4900;Mannen;80 jaar of ouder;Totaal verpleging;Huishoudens met paar met kinderen;2004;1280;15.96;70;55;8.78
4901;Mannen;80 jaar of ouder;Totaal verpleging;Huishoudens met paar met kinderen;2005;1300;16.04;53;41;6.58
4902;Mannen;80 jaar of ouder;Totaal verpleging;Huishoudens met paar met kinderen;2006;1295;15.82;56;43;6.82
4903;Mannen;80 jaar of ouder;Totaal verpleging;Huishoudens met paar met kinderen;2007;1175;14.24;52;44;6.33
4904;Mannen;80 jaar of ouder;Totaal verpleging;Huishoudens met paar met kinderen;2008;990;11.79;34;34;4.02
4905;Mannen;80 jaar of ouder;Totaal verpleging;Huishoudens met paar met kinderen;2009;920;10.89;31;34;3.73
4906;Mannen;80 jaar of ouder;Totaal verpleging;Huishoudens met paar met kinderen;2010;825;9.63;28;34;3.27
