ID;Zorgfuncties;Zorgaanbieders;Perioden;UitgavenAanZorgVoorIngezetenen_1
4561;HC23: Polikl./ambulante revalidatie;HP29: Instellingen gehandicaptenzorg;2006;0
4562;HC23: Polikl./ambulante revalidatie;HP29: Instellingen gehandicaptenzorg;2007;0
4563;HC23: Polikl./ambulante revalidatie;HP29: Instellingen gehandicaptenzorg;2008;0
4564;HC23: Polikl./ambulante revalidatie;HP29: Instellingen gehandicaptenzorg;2009;0
4565;HC23: Polikl./ambulante revalidatie;HP29: Instellingen gehandicaptenzorg;2010;0
4566;HC23: Polikl./ambulante revalidatie;HP29: Instellingen gehandicaptenzorg;2011;0
4567;HC23: Polikl./ambulante revalidatie;HP29: Instellingen gehandicaptenzorg;2012;0
4568;HC23: Polikl./ambulante revalidatie;HP29: Instellingen gehandicaptenzorg;2013;0
4569;HC23: Polikl./ambulante revalidatie;HP29: Instellingen gehandicaptenzorg;2014;0
4570;HC23: Polikl./ambulante revalidatie;HP29: Instellingen gehandicaptenzorg;2015;0
4571;HC23: Polikl./ambulante revalidatie;HP29: Instellingen gehandicaptenzorg;2016;0
4572;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2005;1064
4573;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2006;1205
4574;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2007;1309
4575;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2008;1396
4576;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2009;1484
4577;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2010;1523
4578;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2011;1619
4579;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2012;1594
4580;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2013;1581
4581;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2014;1618
4582;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2015;1647
4583;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2016;1789
4584;HC23: Polikl./ambulante revalidatie;HP31: Medische praktijken;2005;0
4585;HC23: Polikl./ambulante revalidatie;HP31: Medische praktijken;2006;0
4586;HC23: Polikl./ambulante revalidatie;HP31: Medische praktijken;2007;0
4587;HC23: Polikl./ambulante revalidatie;HP31: Medische praktijken;2008;0
4588;HC23: Polikl./ambulante revalidatie;HP31: Medische praktijken;2009;0
4589;HC23: Polikl./ambulante revalidatie;HP31: Medische praktijken;2010;0
4590;HC23: Polikl./ambulante revalidatie;HP31: Medische praktijken;2011;0
4591;HC23: Polikl./ambulante revalidatie;HP31: Medische praktijken;2012;0
4592;HC23: Polikl./ambulante revalidatie;HP31: Medische praktijken;2013;0
4593;HC23: Polikl./ambulante revalidatie;HP31: Medische praktijken;2014;0
4594;HC23: Polikl./ambulante revalidatie;HP31: Medische praktijken;2015;0
4595;HC23: Polikl./ambulante revalidatie;HP31: Medische praktijken;2016;0
4596;HC23: Polikl./ambulante revalidatie;HP32: Tandheelkundige praktijken;2005;0
4597;HC23: Polikl./ambulante revalidatie;HP32: Tandheelkundige praktijken;2006;0
4598;HC23: Polikl./ambulante revalidatie;HP32: Tandheelkundige praktijken;2007;0
4599;HC23: Polikl./ambulante revalidatie;HP32: Tandheelkundige praktijken;2008;0
4600;HC23: Polikl./ambulante revalidatie;HP32: Tandheelkundige praktijken;2009;0
4601;HC23: Polikl./ambulante revalidatie;HP32: Tandheelkundige praktijken;2010;0
4602;HC23: Polikl./ambulante revalidatie;HP32: Tandheelkundige praktijken;2011;0
4603;HC23: Polikl./ambulante revalidatie;HP32: Tandheelkundige praktijken;2012;0
4604;HC23: Polikl./ambulante revalidatie;HP32: Tandheelkundige praktijken;2013;0
4605;HC23: Polikl./ambulante revalidatie;HP32: Tandheelkundige praktijken;2014;0
4606;HC23: Polikl./ambulante revalidatie;HP32: Tandheelkundige praktijken;2015;0
4607;HC23: Polikl./ambulante revalidatie;HP32: Tandheelkundige praktijken;2016;0
4608;HC23: Polikl./ambulante revalidatie;HP33: Overige praktijken gezondheidszorg;2005;1064
4609;HC23: Polikl./ambulante revalidatie;HP33: Overige praktijken gezondheidszorg;2006;1205
4610;HC23: Polikl./ambulante revalidatie;HP33: Overige praktijken gezondheidszorg;2007;1309
4611;HC23: Polikl./ambulante revalidatie;HP33: Overige praktijken gezondheidszorg;2008;1396
4612;HC23: Polikl./ambulante revalidatie;HP33: Overige praktijken gezondheidszorg;2009;1484
4613;HC23: Polikl./ambulante revalidatie;HP33: Overige praktijken gezondheidszorg;2010;1523
4614;HC23: Polikl./ambulante revalidatie;HP33: Overige praktijken gezondheidszorg;2011;1619
4615;HC23: Polikl./ambulante revalidatie;HP33: Overige praktijken gezondheidszorg;2012;1594
4616;HC23: Polikl./ambulante revalidatie;HP33: Overige praktijken gezondheidszorg;2013;1581
4617;HC23: Polikl./ambulante revalidatie;HP33: Overige praktijken gezondheidszorg;2014;1618
4618;HC23: Polikl./ambulante revalidatie;HP33: Overige praktijken gezondheidszorg;2015;1647
4619;HC23: Polikl./ambulante revalidatie;HP33: Overige praktijken gezondheidszorg;2016;1789
4620;HC23: Polikl./ambulante revalidatie;HP34: Ambulante zorgcentra;2005;0
4621;HC23: Polikl./ambulante revalidatie;HP34: Ambulante zorgcentra;2006;0
4622;HC23: Polikl./ambulante revalidatie;HP34: Ambulante zorgcentra;2007;0
4623;HC23: Polikl./ambulante revalidatie;HP34: Ambulante zorgcentra;2008;0
4624;HC23: Polikl./ambulante revalidatie;HP34: Ambulante zorgcentra;2009;0
4625;HC23: Polikl./ambulante revalidatie;HP34: Ambulante zorgcentra;2010;0
4626;HC23: Polikl./ambulante revalidatie;HP34: Ambulante zorgcentra;2011;0
4627;HC23: Polikl./ambulante revalidatie;HP34: Ambulante zorgcentra;2012;0
4628;HC23: Polikl./ambulante revalidatie;HP34: Ambulante zorgcentra;2013;0
4629;HC23: Polikl./ambulante revalidatie;HP34: Ambulante zorgcentra;2014;0
4630;HC23: Polikl./ambulante revalidatie;HP34: Ambulante zorgcentra;2015;0
4631;HC23: Polikl./ambulante revalidatie;HP34: Ambulante zorgcentra;2016;0
4632;HC23: Polikl./ambulante revalidatie;HP4: Ondersteunende diensten;2005;0
4633;HC23: Polikl./ambulante revalidatie;HP4: Ondersteunende diensten;2006;0
4634;HC23: Polikl./ambulante revalidatie;HP4: Ondersteunende diensten;2007;0
4635;HC23: Polikl./ambulante revalidatie;HP4: Ondersteunende diensten;2008;0
4636;HC23: Polikl./ambulante revalidatie;HP4: Ondersteunende diensten;2009;0
4637;HC23: Polikl./ambulante revalidatie;HP4: Ondersteunende diensten;2010;0
4638;HC23: Polikl./ambulante revalidatie;HP4: Ondersteunende diensten;2011;0
4639;HC23: Polikl./ambulante revalidatie;HP4: Ondersteunende diensten;2012;0
4640;HC23: Polikl./ambulante revalidatie;HP4: Ondersteunende diensten;2013;0
4641;HC23: Polikl./ambulante revalidatie;HP4: Ondersteunende diensten;2014;0
4642;HC23: Polikl./ambulante revalidatie;HP4: Ondersteunende diensten;2015;0
4643;HC23: Polikl./ambulante revalidatie;HP4: Ondersteunende diensten;2016;0
4644;HC23: Polikl./ambulante revalidatie;HP41: Ambulance, ziekenvervoer;2005;0
4645;HC23: Polikl./ambulante revalidatie;HP41: Ambulance, ziekenvervoer;2006;0
4646;HC23: Polikl./ambulante revalidatie;HP41: Ambulance, ziekenvervoer;2007;0
4647;HC23: Polikl./ambulante revalidatie;HP41: Ambulance, ziekenvervoer;2008;0
4648;HC23: Polikl./ambulante revalidatie;HP41: Ambulance, ziekenvervoer;2009;0
4649;HC23: Polikl./ambulante revalidatie;HP41: Ambulance, ziekenvervoer;2010;0
4650;HC23: Polikl./ambulante revalidatie;HP41: Ambulance, ziekenvervoer;2011;0
4651;HC23: Polikl./ambulante revalidatie;HP41: Ambulance, ziekenvervoer;2012;0
4652;HC23: Polikl./ambulante revalidatie;HP41: Ambulance, ziekenvervoer;2013;0
4653;HC23: Polikl./ambulante revalidatie;HP41: Ambulance, ziekenvervoer;2014;0
4654;HC23: Polikl./ambulante revalidatie;HP41: Ambulance, ziekenvervoer;2015;0
4655;HC23: Polikl./ambulante revalidatie;HP41: Ambulance, ziekenvervoer;2016;0
4656;HC23: Polikl./ambulante revalidatie;HP42: Laboratoria;2005;0
4657;HC23: Polikl./ambulante revalidatie;HP42: Laboratoria;2006;0
4658;HC23: Polikl./ambulante revalidatie;HP42: Laboratoria;2007;0
4659;HC23: Polikl./ambulante revalidatie;HP42: Laboratoria;2008;0
4660;HC23: Polikl./ambulante revalidatie;HP42: Laboratoria;2009;0
4661;HC23: Polikl./ambulante revalidatie;HP42: Laboratoria;2010;0
4662;HC23: Polikl./ambulante revalidatie;HP42: Laboratoria;2011;0
4663;HC23: Polikl./ambulante revalidatie;HP42: Laboratoria;2012;0
4664;HC23: Polikl./ambulante revalidatie;HP42: Laboratoria;2013;0
4665;HC23: Polikl./ambulante revalidatie;HP42: Laboratoria;2014;0
4666;HC23: Polikl./ambulante revalidatie;HP42: Laboratoria;2015;0
4667;HC23: Polikl./ambulante revalidatie;HP42: Laboratoria;2016;0
4668;HC23: Polikl./ambulante revalidatie;HP5: Leveranciers genees-en hulpmiddelen;2005;0
4669;HC23: Polikl./ambulante revalidatie;HP5: Leveranciers genees-en hulpmiddelen;2006;0
4670;HC23: Polikl./ambulante revalidatie;HP5: Leveranciers genees-en hulpmiddelen;2007;0
4671;HC23: Polikl./ambulante revalidatie;HP5: Leveranciers genees-en hulpmiddelen;2008;0
4672;HC23: Polikl./ambulante revalidatie;HP5: Leveranciers genees-en hulpmiddelen;2009;0
4673;HC23: Polikl./ambulante revalidatie;HP5: Leveranciers genees-en hulpmiddelen;2010;0
4674;HC23: Polikl./ambulante revalidatie;HP5: Leveranciers genees-en hulpmiddelen;2011;0
4675;HC23: Polikl./ambulante revalidatie;HP5: Leveranciers genees-en hulpmiddelen;2012;0
4676;HC23: Polikl./ambulante revalidatie;HP5: Leveranciers genees-en hulpmiddelen;2013;0
4677;HC23: Polikl./ambulante revalidatie;HP5: Leveranciers genees-en hulpmiddelen;2014;0
4678;HC23: Polikl./ambulante revalidatie;HP5: Leveranciers genees-en hulpmiddelen;2015;0
4679;HC23: Polikl./ambulante revalidatie;HP5: Leveranciers genees-en hulpmiddelen;2016;0
4680;HC23: Polikl./ambulante revalidatie;HP51: Leveranciers geneesmiddelen;2005;0
4681;HC23: Polikl./ambulante revalidatie;HP51: Leveranciers geneesmiddelen;2006;0
4682;HC23: Polikl./ambulante revalidatie;HP51: Leveranciers geneesmiddelen;2007;0
4683;HC23: Polikl./ambulante revalidatie;HP51: Leveranciers geneesmiddelen;2008;0
4684;HC23: Polikl./ambulante revalidatie;HP51: Leveranciers geneesmiddelen;2009;0
4685;HC23: Polikl./ambulante revalidatie;HP51: Leveranciers geneesmiddelen;2010;0
4686;HC23: Polikl./ambulante revalidatie;HP51: Leveranciers geneesmiddelen;2011;0
4687;HC23: Polikl./ambulante revalidatie;HP51: Leveranciers geneesmiddelen;2012;0
4688;HC23: Polikl./ambulante revalidatie;HP51: Leveranciers geneesmiddelen;2013;0
4689;HC23: Polikl./ambulante revalidatie;HP51: Leveranciers geneesmiddelen;2014;0
4690;HC23: Polikl./ambulante revalidatie;HP51: Leveranciers geneesmiddelen;2015;0
4691;HC23: Polikl./ambulante revalidatie;HP51: Leveranciers geneesmiddelen;2016;0
4692;HC23: Polikl./ambulante revalidatie;HP52: Leveranciers hulpmiddelen;2005;0
4693;HC23: Polikl./ambulante revalidatie;HP52: Leveranciers hulpmiddelen;2006;0
4694;HC23: Polikl./ambulante revalidatie;HP52: Leveranciers hulpmiddelen;2007;0
4695;HC23: Polikl./ambulante revalidatie;HP52: Leveranciers hulpmiddelen;2008;0
4696;HC23: Polikl./ambulante revalidatie;HP52: Leveranciers hulpmiddelen;2009;0
4697;HC23: Polikl./ambulante revalidatie;HP52: Leveranciers hulpmiddelen;2010;0
4698;HC23: Polikl./ambulante revalidatie;HP52: Leveranciers hulpmiddelen;2011;0
4699;HC23: Polikl./ambulante revalidatie;HP52: Leveranciers hulpmiddelen;2012;0
4700;HC23: Polikl./ambulante revalidatie;HP52: Leveranciers hulpmiddelen;2013;0
4701;HC23: Polikl./ambulante revalidatie;HP52: Leveranciers hulpmiddelen;2014;0
4702;HC23: Polikl./ambulante revalidatie;HP52: Leveranciers hulpmiddelen;2015;0
4703;HC23: Polikl./ambulante revalidatie;HP52: Leveranciers hulpmiddelen;2016;0
4704;HC23: Polikl./ambulante revalidatie;HP6: Aanbieders van preventieve zorg;2005;0
4705;HC23: Polikl./ambulante revalidatie;HP6: Aanbieders van preventieve zorg;2006;0
4706;HC23: Polikl./ambulante revalidatie;HP6: Aanbieders van preventieve zorg;2007;0
4707;HC23: Polikl./ambulante revalidatie;HP6: Aanbieders van preventieve zorg;2008;0
4708;HC23: Polikl./ambulante revalidatie;HP6: Aanbieders van preventieve zorg;2009;0
4709;HC23: Polikl./ambulante revalidatie;HP6: Aanbieders van preventieve zorg;2010;0
4710;HC23: Polikl./ambulante revalidatie;HP6: Aanbieders van preventieve zorg;2011;0
4711;HC23: Polikl./ambulante revalidatie;HP6: Aanbieders van preventieve zorg;2012;0
4712;HC23: Polikl./ambulante revalidatie;HP6: Aanbieders van preventieve zorg;2013;0
4713;HC23: Polikl./ambulante revalidatie;HP6: Aanbieders van preventieve zorg;2014;0
4714;HC23: Polikl./ambulante revalidatie;HP6: Aanbieders van preventieve zorg;2015;0
4715;HC23: Polikl./ambulante revalidatie;HP6: Aanbieders van preventieve zorg;2016;0
4716;HC23: Polikl./ambulante revalidatie;HP7: Organisaties beheer en financiering;2005;0
4717;HC23: Polikl./ambulante revalidatie;HP7: Organisaties beheer en financiering;2006;0
4718;HC23: Polikl./ambulante revalidatie;HP7: Organisaties beheer en financiering;2007;0
4719;HC23: Polikl./ambulante revalidatie;HP7: Organisaties beheer en financiering;2008;0
4720;HC23: Polikl./ambulante revalidatie;HP7: Organisaties beheer en financiering;2009;0
4721;HC23: Polikl./ambulante revalidatie;HP7: Organisaties beheer en financiering;2010;0
4722;HC23: Polikl./ambulante revalidatie;HP7: Organisaties beheer en financiering;2011;0
4723;HC23: Polikl./ambulante revalidatie;HP7: Organisaties beheer en financiering;2012;0
4724;HC23: Polikl./ambulante revalidatie;HP7: Organisaties beheer en financiering;2013;0
4725;HC23: Polikl./ambulante revalidatie;HP7: Organisaties beheer en financiering;2014;0
4726;HC23: Polikl./ambulante revalidatie;HP7: Organisaties beheer en financiering;2015;0
4727;HC23: Polikl./ambulante revalidatie;HP7: Organisaties beheer en financiering;2016;0
4728;HC23: Polikl./ambulante revalidatie;HP71: Overheidsbeleid en beheer org.;2005;0
4729;HC23: Polikl./ambulante revalidatie;HP71: Overheidsbeleid en beheer org.;2006;0
4730;HC23: Polikl./ambulante revalidatie;HP71: Overheidsbeleid en beheer org.;2007;0
4731;HC23: Polikl./ambulante revalidatie;HP71: Overheidsbeleid en beheer org.;2008;0
4732;HC23: Polikl./ambulante revalidatie;HP71: Overheidsbeleid en beheer org.;2009;0
4733;HC23: Polikl./ambulante revalidatie;HP71: Overheidsbeleid en beheer org.;2010;0
4734;HC23: Polikl./ambulante revalidatie;HP71: Overheidsbeleid en beheer org.;2011;0
4735;HC23: Polikl./ambulante revalidatie;HP71: Overheidsbeleid en beheer org.;2012;0
4736;HC23: Polikl./ambulante revalidatie;HP71: Overheidsbeleid en beheer org.;2013;0
4737;HC23: Polikl./ambulante revalidatie;HP71: Overheidsbeleid en beheer org.;2014;0
4738;HC23: Polikl./ambulante revalidatie;HP71: Overheidsbeleid en beheer org.;2015;0
4739;HC23: Polikl./ambulante revalidatie;HP71: Overheidsbeleid en beheer org.;2016;0
4740;HC23: Polikl./ambulante revalidatie;HP72: Zorgverzekeraars, ziekenfondsen;2005;0
4741;HC23: Polikl./ambulante revalidatie;HP72: Zorgverzekeraars, ziekenfondsen;2006;0
4742;HC23: Polikl./ambulante revalidatie;HP72: Zorgverzekeraars, ziekenfondsen;2007;0
4743;HC23: Polikl./ambulante revalidatie;HP72: Zorgverzekeraars, ziekenfondsen;2008;0
4744;HC23: Polikl./ambulante revalidatie;HP72: Zorgverzekeraars, ziekenfondsen;2009;0
4745;HC23: Polikl./ambulante revalidatie;HP72: Zorgverzekeraars, ziekenfondsen;2010;0
4746;HC23: Polikl./ambulante revalidatie;HP72: Zorgverzekeraars, ziekenfondsen;2011;0
4747;HC23: Polikl./ambulante revalidatie;HP72: Zorgverzekeraars, ziekenfondsen;2012;0
4748;HC23: Polikl./ambulante revalidatie;HP72: Zorgverzekeraars, ziekenfondsen;2013;0
4749;HC23: Polikl./ambulante revalidatie;HP72: Zorgverzekeraars, ziekenfondsen;2014;0
4750;HC23: Polikl./ambulante revalidatie;HP72: Zorgverzekeraars, ziekenfondsen;2015;0
4751;HC23: Polikl./ambulante revalidatie;HP72: Zorgverzekeraars, ziekenfondsen;2016;0
4752;HC23: Polikl./ambulante revalidatie;HP73: Particuliere verzekeraars;2005;0
4753;HC23: Polikl./ambulante revalidatie;HP73: Particuliere verzekeraars;2006;0
4754;HC23: Polikl./ambulante revalidatie;HP73: Particuliere verzekeraars;2007;0
4755;HC23: Polikl./ambulante revalidatie;HP73: Particuliere verzekeraars;2008;0
4756;HC23: Polikl./ambulante revalidatie;HP73: Particuliere verzekeraars;2009;0
4757;HC23: Polikl./ambulante revalidatie;HP73: Particuliere verzekeraars;2010;0
4758;HC23: Polikl./ambulante revalidatie;HP73: Particuliere verzekeraars;2011;0
4759;HC23: Polikl./ambulante revalidatie;HP73: Particuliere verzekeraars;2012;0
4760;HC23: Polikl./ambulante revalidatie;HP73: Particuliere verzekeraars;2013;0
4761;HC23: Polikl./ambulante revalidatie;HP73: Particuliere verzekeraars;2014;0
4762;HC23: Polikl./ambulante revalidatie;HP73: Particuliere verzekeraars;2015;0
4763;HC23: Polikl./ambulante revalidatie;HP73: Particuliere verzekeraars;2016;0
4764;HC23: Polikl./ambulante revalidatie;HP79: Ov. Instellingen beheer en financ.;2005;0
4765;HC23: Polikl./ambulante revalidatie;HP79: Ov. Instellingen beheer en financ.;2006;0
4766;HC23: Polikl./ambulante revalidatie;HP79: Ov. Instellingen beheer en financ.;2007;0
4767;HC23: Polikl./ambulante revalidatie;HP79: Ov. Instellingen beheer en financ.;2008;0
4768;HC23: Polikl./ambulante revalidatie;HP79: Ov. Instellingen beheer en financ.;2009;0
4769;HC23: Polikl./ambulante revalidatie;HP79: Ov. Instellingen beheer en financ.;2010;0
4770;HC23: Polikl./ambulante revalidatie;HP79: Ov. Instellingen beheer en financ.;2011;0
4771;HC23: Polikl./ambulante revalidatie;HP79: Ov. Instellingen beheer en financ.;2012;0
4772;HC23: Polikl./ambulante revalidatie;HP79: Ov. Instellingen beheer en financ.;2013;0
4773;HC23: Polikl./ambulante revalidatie;HP79: Ov. Instellingen beheer en financ.;2014;0
4774;HC23: Polikl./ambulante revalidatie;HP79: Ov. Instellingen beheer en financ.;2015;0
4775;HC23: Polikl./ambulante revalidatie;HP79: Ov. Instellingen beheer en financ.;2016;0
4776;HC23: Polikl./ambulante revalidatie;HP8: Overige sectoren;2005;3
4777;HC23: Polikl./ambulante revalidatie;HP8: Overige sectoren;2006;3
4778;HC23: Polikl./ambulante revalidatie;HP8: Overige sectoren;2007;4
4779;HC23: Polikl./ambulante revalidatie;HP8: Overige sectoren;2008;5
4780;HC23: Polikl./ambulante revalidatie;HP8: Overige sectoren;2009;5
4781;HC23: Polikl./ambulante revalidatie;HP8: Overige sectoren;2010;5
4782;HC23: Polikl./ambulante revalidatie;HP8: Overige sectoren;2011;5
4783;HC23: Polikl./ambulante revalidatie;HP8: Overige sectoren;2012;5
4784;HC23: Polikl./ambulante revalidatie;HP8: Overige sectoren;2013;5
4785;HC23: Polikl./ambulante revalidatie;HP8: Overige sectoren;2014;5
4786;HC23: Polikl./ambulante revalidatie;HP8: Overige sectoren;2015;4
4787;HC23: Polikl./ambulante revalidatie;HP8: Overige sectoren;2016;5
4788;HC23: Polikl./ambulante revalidatie;HP81: Huishoudens;2005;0
4789;HC23: Polikl./ambulante revalidatie;HP81: Huishoudens;2006;0
4790;HC23: Polikl./ambulante revalidatie;HP81: Huishoudens;2007;0
4791;HC23: Polikl./ambulante revalidatie;HP81: Huishoudens;2008;0
4792;HC23: Polikl./ambulante revalidatie;HP81: Huishoudens;2009;0
4793;HC23: Polikl./ambulante revalidatie;HP81: Huishoudens;2010;0
4794;HC23: Polikl./ambulante revalidatie;HP81: Huishoudens;2011;0
4795;HC23: Polikl./ambulante revalidatie;HP81: Huishoudens;2012;0
4796;HC23: Polikl./ambulante revalidatie;HP81: Huishoudens;2013;0
4797;HC23: Polikl./ambulante revalidatie;HP81: Huishoudens;2014;0
4798;HC23: Polikl./ambulante revalidatie;HP81: Huishoudens;2015;0
4799;HC23: Polikl./ambulante revalidatie;HP81: Huishoudens;2016;0
4800;HC23: Polikl./ambulante revalidatie;HP82: Zorg als nevenactiviteit;2005;3
4801;HC23: Polikl./ambulante revalidatie;HP82: Zorg als nevenactiviteit;2006;3
4802;HC23: Polikl./ambulante revalidatie;HP82: Zorg als nevenactiviteit;2007;4
4803;HC23: Polikl./ambulante revalidatie;HP82: Zorg als nevenactiviteit;2008;5
4804;HC23: Polikl./ambulante revalidatie;HP82: Zorg als nevenactiviteit;2009;5
4805;HC23: Polikl./ambulante revalidatie;HP82: Zorg als nevenactiviteit;2010;5
4806;HC23: Polikl./ambulante revalidatie;HP82: Zorg als nevenactiviteit;2011;5
4807;HC23: Polikl./ambulante revalidatie;HP82: Zorg als nevenactiviteit;2012;5
4808;HC23: Polikl./ambulante revalidatie;HP82: Zorg als nevenactiviteit;2013;5
4809;HC23: Polikl./ambulante revalidatie;HP82: Zorg als nevenactiviteit;2014;5
4810;HC23: Polikl./ambulante revalidatie;HP82: Zorg als nevenactiviteit;2015;4
4811;HC23: Polikl./ambulante revalidatie;HP82: Zorg als nevenactiviteit;2016;5
4812;HC23: Polikl./ambulante revalidatie;HP9: Buitenland;2005;0
4813;HC23: Polikl./ambulante revalidatie;HP9: Buitenland;2006;0
4814;HC23: Polikl./ambulante revalidatie;HP9: Buitenland;2007;0
4815;HC23: Polikl./ambulante revalidatie;HP9: Buitenland;2008;0
4816;HC23: Polikl./ambulante revalidatie;HP9: Buitenland;2009;0
4817;HC23: Polikl./ambulante revalidatie;HP9: Buitenland;2010;0
4818;HC23: Polikl./ambulante revalidatie;HP9: Buitenland;2011;0
