ID;Geslacht;Migratieachtergrond;OnderwijspositieInBasisjaar;SectorInBasisjaar;PositieInVolgendStudiejaar;SectorInVolgendStudiejaar;Perioden;StudentenMbo_1
3871;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector techniek;2018/'19 naar 2019/'20;
3872;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector techniek;2019/'20 naar 2020/'21;
3873;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector techniek;2020/'21 naar 2021/'22;
3874;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector zorg en welzijn;2008/'09 naar 2009/'10;
3875;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector zorg en welzijn;2009/'10 naar 2010/'11;
3876;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector zorg en welzijn;2010/'11 naar 2011/'12;
3877;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector zorg en welzijn;2011/'12 naar 2012/'13;
3878;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector zorg en welzijn;2012/'13 naar 2013/'14;
3879;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector zorg en welzijn;2013/'14 naar 2014/'15;
3880;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector zorg en welzijn;2014/'15 naar 2015/'16;
3881;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector zorg en welzijn;2015/'16 naar 2016/'17;
3882;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector zorg en welzijn;2016/'17 naar 2017/'18;
3883;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector zorg en welzijn;2017/'18 naar 2018/'19;
3884;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector zorg en welzijn;2018/'19 naar 2019/'20;
3885;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector zorg en welzijn;2019/'20 naar 2020/'21;
3886;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Sector zorg en welzijn;2020/'21 naar 2021/'22;
3887;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Combinatie van sectoren;2008/'09 naar 2009/'10;
3888;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Combinatie van sectoren;2009/'10 naar 2010/'11;
3889;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Combinatie van sectoren;2010/'11 naar 2011/'12;
3890;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Combinatie van sectoren;2011/'12 naar 2012/'13;
3891;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Combinatie van sectoren;2012/'13 naar 2013/'14;
3892;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Combinatie van sectoren;2013/'14 naar 2014/'15;
3893;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Combinatie van sectoren;2014/'15 naar 2015/'16;
3894;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Combinatie van sectoren;2015/'16 naar 2016/'17;
3895;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Combinatie van sectoren;2016/'17 naar 2017/'18;
3896;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Combinatie van sectoren;2017/'18 naar 2018/'19;
3897;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Combinatie van sectoren;2018/'19 naar 2019/'20;
3898;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Combinatie van sectoren;2019/'20 naar 2020/'21;
3899;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Combinatie van sectoren;2020/'21 naar 2021/'22;
3900;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Niet van toepassing;2008/'09 naar 2009/'10;87.0
3901;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Niet van toepassing;2009/'10 naar 2010/'11;80.0
3902;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Niet van toepassing;2010/'11 naar 2011/'12;73.0
3903;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Niet van toepassing;2011/'12 naar 2012/'13;80.0
3904;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Niet van toepassing;2012/'13 naar 2013/'14;67.0
3905;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Niet van toepassing;2013/'14 naar 2014/'15;84.0
3906;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Niet van toepassing;2014/'15 naar 2015/'16;97.0
3907;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Niet van toepassing;2015/'16 naar 2016/'17;93.0
3908;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Niet van toepassing;2016/'17 naar 2017/'18;74.0
3909;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Niet van toepassing;2017/'18 naar 2018/'19;72.0
3910;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Niet van toepassing;2018/'19 naar 2019/'20;71.0
3911;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Niet van toepassing;2019/'20 naar 2020/'21;58.0
3912;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Overig onderwijs;Niet van toepassing;2020/'21 naar 2021/'22;69.0
3913;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Totaal;2008/'09 naar 2009/'10;7829.0
3914;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Totaal;2009/'10 naar 2010/'11;9468.0
3915;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Totaal;2010/'11 naar 2011/'12;10206.0
3916;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Totaal;2011/'12 naar 2012/'13;10479.0
3917;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Totaal;2012/'13 naar 2013/'14;10007.0
3918;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Totaal;2013/'14 naar 2014/'15;9436.0
3919;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Totaal;2014/'15 naar 2015/'16;7807.0
3920;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Totaal;2015/'16 naar 2016/'17;6672.0
3921;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Totaal;2016/'17 naar 2017/'18;6965.0
3922;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Totaal;2017/'18 naar 2018/'19;6383.0
3923;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Totaal;2018/'19 naar 2019/'20;6118.0
3924;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Totaal;2019/'20 naar 2020/'21;5597.0
3925;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Totaal;2020/'21 naar 2021/'22;5493.0
3926;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector landbouw;2008/'09 naar 2009/'10;
3927;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector landbouw;2009/'10 naar 2010/'11;
3928;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector landbouw;2010/'11 naar 2011/'12;
3929;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector landbouw;2011/'12 naar 2012/'13;
3930;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector landbouw;2012/'13 naar 2013/'14;
3931;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector landbouw;2013/'14 naar 2014/'15;
3932;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector landbouw;2014/'15 naar 2015/'16;
3933;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector landbouw;2015/'16 naar 2016/'17;
3934;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector landbouw;2016/'17 naar 2017/'18;
3935;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector landbouw;2017/'18 naar 2018/'19;
3936;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector landbouw;2018/'19 naar 2019/'20;
3937;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector landbouw;2019/'20 naar 2020/'21;
3938;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector landbouw;2020/'21 naar 2021/'22;
3939;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector economie;2008/'09 naar 2009/'10;
3940;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector economie;2009/'10 naar 2010/'11;
3941;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector economie;2010/'11 naar 2011/'12;
3942;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector economie;2011/'12 naar 2012/'13;
3943;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector economie;2012/'13 naar 2013/'14;
3944;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector economie;2013/'14 naar 2014/'15;
3945;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector economie;2014/'15 naar 2015/'16;
3946;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector economie;2015/'16 naar 2016/'17;
3947;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector economie;2016/'17 naar 2017/'18;
3948;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector economie;2017/'18 naar 2018/'19;
3949;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector economie;2018/'19 naar 2019/'20;
3950;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector economie;2019/'20 naar 2020/'21;
3951;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector economie;2020/'21 naar 2021/'22;
3952;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector techniek;2008/'09 naar 2009/'10;
3953;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector techniek;2009/'10 naar 2010/'11;
3954;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector techniek;2010/'11 naar 2011/'12;
3955;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector techniek;2011/'12 naar 2012/'13;
3956;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector techniek;2012/'13 naar 2013/'14;
3957;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector techniek;2013/'14 naar 2014/'15;
3958;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector techniek;2014/'15 naar 2015/'16;
3959;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector techniek;2015/'16 naar 2016/'17;
3960;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector techniek;2016/'17 naar 2017/'18;
3961;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector techniek;2017/'18 naar 2018/'19;
3962;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector techniek;2018/'19 naar 2019/'20;
3963;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector techniek;2019/'20 naar 2020/'21;
3964;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector techniek;2020/'21 naar 2021/'22;
3965;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector zorg en welzijn;2008/'09 naar 2009/'10;
3966;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector zorg en welzijn;2009/'10 naar 2010/'11;
3967;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector zorg en welzijn;2010/'11 naar 2011/'12;
3968;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector zorg en welzijn;2011/'12 naar 2012/'13;
3969;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector zorg en welzijn;2012/'13 naar 2013/'14;
3970;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector zorg en welzijn;2013/'14 naar 2014/'15;
3971;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector zorg en welzijn;2014/'15 naar 2015/'16;
3972;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector zorg en welzijn;2015/'16 naar 2016/'17;
3973;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector zorg en welzijn;2016/'17 naar 2017/'18;
3974;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector zorg en welzijn;2017/'18 naar 2018/'19;
3975;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector zorg en welzijn;2018/'19 naar 2019/'20;
3976;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector zorg en welzijn;2019/'20 naar 2020/'21;
3977;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Sector zorg en welzijn;2020/'21 naar 2021/'22;
3978;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Combinatie van sectoren;2008/'09 naar 2009/'10;
3979;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Combinatie van sectoren;2009/'10 naar 2010/'11;
3980;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Combinatie van sectoren;2010/'11 naar 2011/'12;
3981;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Combinatie van sectoren;2011/'12 naar 2012/'13;
3982;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Combinatie van sectoren;2012/'13 naar 2013/'14;
3983;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Combinatie van sectoren;2013/'14 naar 2014/'15;
3984;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Combinatie van sectoren;2014/'15 naar 2015/'16;
3985;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Combinatie van sectoren;2015/'16 naar 2016/'17;
3986;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Combinatie van sectoren;2016/'17 naar 2017/'18;
3987;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Combinatie van sectoren;2017/'18 naar 2018/'19;
3988;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Combinatie van sectoren;2018/'19 naar 2019/'20;
3989;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal mbo (excl. extranei);Sector landbouw;Totaal niet in onderwijs;Combinatie van sectoren;2019/'20 naar 2020/'21;
