ID;Arbeidspositie;Gezondheid;Geslacht;Persoonskenmerken;Perioden;NietWerkzameBevolking_1
6066;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;0.0
6067;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;0.0
6068;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;
6069;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;1.0
6070;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;2.0
6071;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;1.0
6072;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2021;
6073;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2022;1.0
6074;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2023;1.0
6075;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2024;2.0
6076;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;3 Hbo, wo;2021;
6077;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;3 Hbo, wo;2022;1.0
6078;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;3 Hbo, wo;2023;1.0
6079;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;3 Hbo, wo;2024;1.0
6080;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Onderwijsniveau: onbekend;2021;
6081;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Onderwijsniveau: onbekend;2022;0.0
6082;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Onderwijsniveau: onbekend;2023;0.0
6083;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Onderwijsniveau: onbekend;2024;0.0
6084;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Totaal personen;2021;3131.0
6085;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Totaal personen;2022;3029.0
6086;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Totaal personen;2023;2934.0
6087;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Totaal personen;2024;2933.0
6088;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;318.0
6089;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;290.0
6090;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;259.0
6091;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;256.0
6092;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;370.0
6093;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;368.0
6094;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;364.0
6095;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;370.0
6096;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;166.0
6097;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;172.0
6098;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;179.0
6099;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;174.0
6100;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;204.0
6101;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;195.0
6102;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;185.0
6103;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;197.0
6104;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;2443.0
6105;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;2371.0
6106;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;2310.0
6107;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;2306.0
6108;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;255.0
6109;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;255.0
6110;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;253.0
6111;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;251.0
6112;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;579.0
6113;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;556.0
6114;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;538.0
6115;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;544.0
6116;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;1609.0
6117;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;1560.0
6118;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;1519.0
6119;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;1510.0
6120;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;1309.0
6121;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;1262.0
6122;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;1227.0
6123;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;1208.0
6124;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;1074.0
6125;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;1032.0
6126;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;994.0
6127;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;1009.0
6128;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;3 Hbo, wo;2021;698.0
6129;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;3 Hbo, wo;2022;683.0
6130;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;3 Hbo, wo;2023;669.0
6131;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;3 Hbo, wo;2024;674.0
6132;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;50.0
6133;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;52.0
6134;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;44.0
6135;Niet gezocht en niet beschikbaar;Totaal;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;41.0
6136;Niet gezocht en niet beschikbaar;Totaal;Mannen;Totaal personen;2021;1320.0
6137;Niet gezocht en niet beschikbaar;Totaal;Mannen;Totaal personen;2022;1250.0
6138;Niet gezocht en niet beschikbaar;Totaal;Mannen;Totaal personen;2023;1195.0
6139;Niet gezocht en niet beschikbaar;Totaal;Mannen;Totaal personen;2024;1192.0
6140;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2021;182.0
6141;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2022;145.0
6142;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2023;128.0
6143;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 15 tot 25 jaar;2024;127.0
6144;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 25 tot 45 jaar;2021;110.0
6145;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 25 tot 45 jaar;2022;114.0
6146;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 25 tot 45 jaar;2023;115.0
6147;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 25 tot 45 jaar;2024;114.0
6148;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2021;57.0
6149;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2022;59.0
6150;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2023;60.0
6151;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 25 tot 35 jaar;2024;60.0
6152;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2021;53.0
6153;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2022;55.0
6154;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2023;56.0
6155;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 35 tot 45 jaar;2024;54.0
6156;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 45 tot 75 jaar;2021;1028.0
6157;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 45 tot 75 jaar;2022;992.0
6158;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 45 tot 75 jaar;2023;952.0
6159;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 45 tot 75 jaar;2024;951.0
6160;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2021;97.0
6161;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2022;87.0
6162;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2023;90.0
6163;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 45 tot 55 jaar;2024;90.0
6164;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2021;194.0
6165;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2022;197.0
6166;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2023;186.0
6167;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 55 tot 65 jaar;2024;188.0
6168;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2021;737.0
6169;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2022;708.0
6170;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2023;677.0
6171;Niet gezocht en niet beschikbaar;Totaal;Mannen;Leeftijd: 65 tot 75 jaar;2024;673.0
6172;Niet gezocht en niet beschikbaar;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;516.0
6173;Niet gezocht en niet beschikbaar;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;481.0
6174;Niet gezocht en niet beschikbaar;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;468.0
6175;Niet gezocht en niet beschikbaar;Totaal;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;461.0
6176;Niet gezocht en niet beschikbaar;Totaal;Mannen;2 Havo, vwo, mbo2-4;2021;469.0
6177;Niet gezocht en niet beschikbaar;Totaal;Mannen;2 Havo, vwo, mbo2-4;2022;446.0
6178;Niet gezocht en niet beschikbaar;Totaal;Mannen;2 Havo, vwo, mbo2-4;2023;419.0
6179;Niet gezocht en niet beschikbaar;Totaal;Mannen;2 Havo, vwo, mbo2-4;2024;427.0
6180;Niet gezocht en niet beschikbaar;Totaal;Mannen;3 Hbo, wo;2021;314.0
6181;Niet gezocht en niet beschikbaar;Totaal;Mannen;3 Hbo, wo;2022;306.0
6182;Niet gezocht en niet beschikbaar;Totaal;Mannen;3 Hbo, wo;2023;292.0
6183;Niet gezocht en niet beschikbaar;Totaal;Mannen;3 Hbo, wo;2024;288.0
6184;Niet gezocht en niet beschikbaar;Totaal;Mannen;Onderwijsniveau: onbekend;2021;21.0
6185;Niet gezocht en niet beschikbaar;Totaal;Mannen;Onderwijsniveau: onbekend;2022;17.0
6186;Niet gezocht en niet beschikbaar;Totaal;Mannen;Onderwijsniveau: onbekend;2023;17.0
6187;Niet gezocht en niet beschikbaar;Totaal;Mannen;Onderwijsniveau: onbekend;2024;17.0
6188;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Totaal personen;2021;1811.0
6189;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Totaal personen;2022;1778.0
6190;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Totaal personen;2023;1738.0
6191;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Totaal personen;2024;1741.0
6192;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;137.0
6193;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;146.0
6194;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;132.0
6195;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;129.0
6196;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;260.0
6197;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;254.0
6198;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;249.0
6199;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;256.0
6200;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;109.0
6201;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;113.0
6202;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;119.0
6203;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;113.0
6204;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;151.0
6205;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;141.0
6206;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;130.0
6207;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;143.0
6208;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;1415.0
6209;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;1379.0
6210;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;1358.0
6211;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;1355.0
6212;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;158.0
6213;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;168.0
6214;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;163.0
6215;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;161.0
6216;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;385.0
6217;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;359.0
6218;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;353.0
6219;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;357.0
6220;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;872.0
6221;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;852.0
6222;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;842.0
6223;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;838.0
6224;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;793.0
6225;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;781.0
6226;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;759.0
6227;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;747.0
6228;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;2 Havo, vwo, mbo2-4;2021;604.0
6229;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;2 Havo, vwo, mbo2-4;2022;587.0
6230;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;2 Havo, vwo, mbo2-4;2023;575.0
6231;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;2 Havo, vwo, mbo2-4;2024;583.0
6232;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;3 Hbo, wo;2021;385.0
6233;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;3 Hbo, wo;2022;377.0
6234;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;3 Hbo, wo;2023;377.0
6235;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;3 Hbo, wo;2024;387.0
6236;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Onderwijsniveau: onbekend;2021;29.0
6237;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Onderwijsniveau: onbekend;2022;34.0
6238;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Onderwijsniveau: onbekend;2023;27.0
6239;Niet gezocht en niet beschikbaar;Totaal;Vrouwen;Onderwijsniveau: onbekend;2024;25.0
6240;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Totaal personen;2021;1760.0
6241;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Totaal personen;2022;1618.0
6242;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Totaal personen;2023;1495.0
6243;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Totaal personen;2024;1468.0
6244;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;254.0
6245;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;221.0
6246;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;196.0
6247;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;190.0
6248;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;173.0
6249;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;169.0
6250;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;161.0
6251;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;156.0
6252;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;86.0
6253;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;87.0
6254;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;91.0
6255;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;81.0
6256;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;87.0
6257;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;82.0
6258;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;70.0
6259;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;75.0
6260;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;1333.0
6261;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;1228.0
6262;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;1138.0
6263;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;1123.0
6264;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;65.0
6265;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;64.0
6266;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;57.0
6267;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;57.0
6268;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;210.0
6269;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;177.0
6270;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;168.0
6271;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;165.0
6272;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;1057.0
6273;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;986.0
6274;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;913.0
6275;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;901.0
6276;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;665.0
6277;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;611.0
6278;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;553.0
6279;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;539.0
6280;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;616.0
6281;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;561.0
6282;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;515.0
6283;Niet gezocht en niet beschikbaar;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;496.0
