ID;Geslacht;Leeftijd;GestandaardiseerdInkomen;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
4847;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07A Antimicrobiële darmmiddelen;2023;8105.0;0.44;167.0;91.0
4848;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07B Adsorberende darmmiddelen;2012;0.0;0.0;;
4849;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07B Adsorberende darmmiddelen;2013;5.0;0.0;;
4850;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07B Adsorberende darmmiddelen;2014;0.0;0.0;;
4851;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07B Adsorberende darmmiddelen;2015;0.0;0.0;;
4852;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07B Adsorberende darmmiddelen;2016;0.0;0.0;;
4853;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07B Adsorberende darmmiddelen;2017;0.0;0.0;;
4854;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07B Adsorberende darmmiddelen;2018;0.0;0.0;;
4855;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07B Adsorberende darmmiddelen;2019;0.0;0.0;;
4856;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07B Adsorberende darmmiddelen;2020;0.0;0.0;0.0;0.0
4857;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07B Adsorberende darmmiddelen;2021;0.0;0.0;0.0;0.0
4858;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07B Adsorberende darmmiddelen;2022;5.0;0.0;0.0;0.0
4859;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07B Adsorberende darmmiddelen;2023;20.0;0.0;0.0;0.0
4860;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07C Elektrolyten met koolhydraten;2012;0.0;0.0;;
4861;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07C Elektrolyten met koolhydraten;2013;0.0;0.0;;
4862;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07C Elektrolyten met koolhydraten;2014;0.0;0.0;;
4863;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07C Elektrolyten met koolhydraten;2015;0.0;0.0;;
4864;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07C Elektrolyten met koolhydraten;2016;0.0;0.0;;
4865;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07C Elektrolyten met koolhydraten;2017;0.0;0.0;;
4866;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07C Elektrolyten met koolhydraten;2018;0.0;0.0;;
4867;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07C Elektrolyten met koolhydraten;2019;0.0;0.0;;
4868;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07C Elektrolyten met koolhydraten;2020;0.0;0.0;0.0;0.0
4869;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07C Elektrolyten met koolhydraten;2021;0.0;0.0;0.0;0.0
4870;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07C Elektrolyten met koolhydraten;2022;0.0;0.0;0.0;0.0
4871;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07C Elektrolyten met koolhydraten;2023;0.0;0.0;0.0;0.0
4872;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07D Motiliteitsremmende middelen;2012;2635.0;0.15;;
4873;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07D Motiliteitsremmende middelen;2013;2230.0;0.13;;
4874;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07D Motiliteitsremmende middelen;2014;1755.0;0.1;;
4875;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07D Motiliteitsremmende middelen;2015;2155.0;0.12;;
4876;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07D Motiliteitsremmende middelen;2016;2030.0;0.12;;
4877;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07D Motiliteitsremmende middelen;2017;2090.0;0.12;;
4878;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07D Motiliteitsremmende middelen;2018;2250.0;0.13;;
4879;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07D Motiliteitsremmende middelen;2019;1805.0;0.1;;
4880;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07D Motiliteitsremmende middelen;2020;1740.0;0.1;150.0;84.0
4881;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07D Motiliteitsremmende middelen;2021;1805.0;0.1;170.0;95.0
4882;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07D Motiliteitsremmende middelen;2022;1870.0;0.1;169.0;93.0
4883;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07D Motiliteitsremmende middelen;2023;1725.0;0.09;154.0;84.0
4884;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07E Anti-inflammatoire darmmiddelen;2012;4420.0;0.26;;
4885;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07E Anti-inflammatoire darmmiddelen;2013;4440.0;0.26;;
4886;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07E Anti-inflammatoire darmmiddelen;2014;4480.0;0.26;;
4887;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07E Anti-inflammatoire darmmiddelen;2015;4750.0;0.27;;
4888;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07E Anti-inflammatoire darmmiddelen;2016;4850.0;0.28;;
4889;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07E Anti-inflammatoire darmmiddelen;2017;4860.0;0.28;;
4890;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07E Anti-inflammatoire darmmiddelen;2018;5180.0;0.29;;
4891;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07E Anti-inflammatoire darmmiddelen;2019;5275.0;0.3;;
4892;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07E Anti-inflammatoire darmmiddelen;2020;5520.0;0.31;4594.0;2581.0
4893;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07E Anti-inflammatoire darmmiddelen;2021;5770.0;0.32;4533.0;2531.0
4894;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07E Anti-inflammatoire darmmiddelen;2022;5855.0;0.32;4207.0;2317.0
4895;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07E Anti-inflammatoire darmmiddelen;2023;5660.0;0.31;3855.0;2106.0
4896;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07F Micro-organismen tegen diarree;2012;0.0;0.0;;
4897;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07F Micro-organismen tegen diarree;2013;0.0;0.0;;
4898;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07F Micro-organismen tegen diarree;2014;0.0;0.0;;
4899;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07F Micro-organismen tegen diarree;2015;0.0;0.0;;
4900;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07F Micro-organismen tegen diarree;2016;0.0;0.0;;
4901;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07F Micro-organismen tegen diarree;2017;0.0;0.0;;
4902;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07F Micro-organismen tegen diarree;2018;0.0;0.0;;
4903;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07F Micro-organismen tegen diarree;2019;0.0;0.0;;
4904;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07F Micro-organismen tegen diarree;2020;0.0;0.0;0.0;0.0
4905;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07F Micro-organismen tegen diarree;2021;0.0;0.0;0.0;0.0
4906;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07F Micro-organismen tegen diarree;2022;0.0;0.0;0.0;0.0
4907;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07F Micro-organismen tegen diarree;2023;0.0;0.0;0.0;0.0
4908;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07X Overige antidiarrhoïca;2012;0.0;0.0;;
4909;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07X Overige antidiarrhoïca;2013;0.0;0.0;;
4910;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07X Overige antidiarrhoïca;2014;0.0;0.0;;
4911;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07X Overige antidiarrhoïca;2015;0.0;0.0;;
4912;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07X Overige antidiarrhoïca;2016;0.0;0.0;;
4913;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07X Overige antidiarrhoïca;2017;0.0;0.0;;
4914;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07X Overige antidiarrhoïca;2018;0.0;0.0;;
4915;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07X Overige antidiarrhoïca;2019;0.0;0.0;;
4916;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07X Overige antidiarrhoïca;2020;0.0;0.0;0.0;0.0
4917;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07X Overige antidiarrhoïca;2021;0.0;0.0;0.0;0.0
4918;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07X Overige antidiarrhoïca;2022;0.0;0.0;0.0;0.0
4919;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A07X Overige antidiarrhoïca;2023;0.0;0.0;0.0;0.0
4920;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08 Vermageringsmidd,excl dieetproducten;2012;0.0;0.0;;
4921;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08 Vermageringsmidd,excl dieetproducten;2013;0.0;0.0;;
4922;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08 Vermageringsmidd,excl dieetproducten;2014;0.0;0.0;;
4923;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08 Vermageringsmidd,excl dieetproducten;2015;0.0;0.0;;
4924;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08 Vermageringsmidd,excl dieetproducten;2016;0.0;0.0;;
4925;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08 Vermageringsmidd,excl dieetproducten;2017;0.0;0.0;;
4926;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08 Vermageringsmidd,excl dieetproducten;2018;0.0;0.0;;
4927;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08 Vermageringsmidd,excl dieetproducten;2019;0.0;0.0;;
4928;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08 Vermageringsmidd,excl dieetproducten;2020;0.0;0.0;0.0;0.0
4929;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08 Vermageringsmidd,excl dieetproducten;2021;0.0;0.0;0.0;0.0
4930;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08 Vermageringsmidd,excl dieetproducten;2022;25.0;0.0;2.0;1.0
4931;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08 Vermageringsmidd,excl dieetproducten;2023;115.0;0.01;12.0;7.0
4932;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08A Vermageringsmiddelen,excl dieetprod;2012;0.0;0.0;;
4933;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08A Vermageringsmiddelen,excl dieetprod;2013;0.0;0.0;;
4934;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08A Vermageringsmiddelen,excl dieetprod;2014;0.0;0.0;;
4935;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08A Vermageringsmiddelen,excl dieetprod;2015;0.0;0.0;;
4936;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08A Vermageringsmiddelen,excl dieetprod;2016;0.0;0.0;;
4937;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08A Vermageringsmiddelen,excl dieetprod;2017;0.0;0.0;;
4938;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08A Vermageringsmiddelen,excl dieetprod;2018;0.0;0.0;;
4939;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08A Vermageringsmiddelen,excl dieetprod;2019;0.0;0.0;;
4940;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08A Vermageringsmiddelen,excl dieetprod;2020;0.0;0.0;0.0;0.0
4941;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08A Vermageringsmiddelen,excl dieetprod;2021;0.0;0.0;0.0;0.0
4942;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08A Vermageringsmiddelen,excl dieetprod;2022;25.0;0.0;2.0;1.0
4943;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A08A Vermageringsmiddelen,excl dieetprod;2023;115.0;0.01;12.0;7.0
4944;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09 Digestiva, inclusief enzymen;2012;835.0;0.05;;
4945;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09 Digestiva, inclusief enzymen;2013;975.0;0.06;;
4946;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09 Digestiva, inclusief enzymen;2014;860.0;0.05;;
4947;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09 Digestiva, inclusief enzymen;2015;1005.0;0.06;;
4948;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09 Digestiva, inclusief enzymen;2016;1020.0;0.06;;
4949;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09 Digestiva, inclusief enzymen;2017;1100.0;0.06;;
4950;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09 Digestiva, inclusief enzymen;2018;1255.0;0.07;;
4951;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09 Digestiva, inclusief enzymen;2019;1375.0;0.08;;
4952;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09 Digestiva, inclusief enzymen;2020;1530.0;0.09;402.0;226.0
4953;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09 Digestiva, inclusief enzymen;2021;1745.0;0.1;434.0;242.0
4954;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09 Digestiva, inclusief enzymen;2022;1930.0;0.11;483.0;266.0
4955;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09 Digestiva, inclusief enzymen;2023;1735.0;0.09;468.0;256.0
4956;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09A Digestiva, inclusief enzymen;2012;835.0;0.05;;
4957;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09A Digestiva, inclusief enzymen;2013;975.0;0.06;;
4958;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09A Digestiva, inclusief enzymen;2014;860.0;0.05;;
4959;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09A Digestiva, inclusief enzymen;2015;1005.0;0.06;;
4960;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09A Digestiva, inclusief enzymen;2016;1020.0;0.06;;
4961;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09A Digestiva, inclusief enzymen;2017;1100.0;0.06;;
4962;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09A Digestiva, inclusief enzymen;2018;1255.0;0.07;;
4963;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09A Digestiva, inclusief enzymen;2019;1375.0;0.08;;
4964;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09A Digestiva, inclusief enzymen;2020;1530.0;0.09;402.0;226.0
4965;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09A Digestiva, inclusief enzymen;2021;1745.0;0.1;434.0;242.0
4966;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09A Digestiva, inclusief enzymen;2022;1930.0;0.11;483.0;266.0
4967;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A09A Digestiva, inclusief enzymen;2023;1735.0;0.09;468.0;256.0
4968;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10 Diabetesmiddelen;2012;47850.0;2.8;;
4969;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10 Diabetesmiddelen;2013;48905.0;2.85;;
4970;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10 Diabetesmiddelen;2014;45890.0;2.67;;
4971;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10 Diabetesmiddelen;2015;58995.0;3.41;;
4972;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10 Diabetesmiddelen;2016;59275.0;3.41;;
4973;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10 Diabetesmiddelen;2017;63740.0;3.64;;
4974;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10 Diabetesmiddelen;2018;68460.0;3.89;;
4975;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10 Diabetesmiddelen;2019;73640.0;4.16;;
4976;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10 Diabetesmiddelen;2020;77930.0;4.38;48141.0;27048.0
4977;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10 Diabetesmiddelen;2021;84605.0;4.72;52312.0;29210.0
4978;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10 Diabetesmiddelen;2022;90130.0;4.96;56090.0;30894.0
4979;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10 Diabetesmiddelen;2023;86950.0;4.75;53951.0;29475.0
4980;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10A Insulines en analogen;2012;17615.0;1.03;;
4981;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10A Insulines en analogen;2013;18100.0;1.06;;
4982;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10A Insulines en analogen;2014;17205.0;1.0;;
4983;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10A Insulines en analogen;2015;22160.0;1.28;;
4984;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10A Insulines en analogen;2016;22200.0;1.28;;
4985;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10A Insulines en analogen;2017;23560.0;1.35;;
4986;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10A Insulines en analogen;2018;24805.0;1.41;;
4987;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10A Insulines en analogen;2019;26390.0;1.49;;
4988;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10A Insulines en analogen;2020;27630.0;1.55;14401.0;8091.0
4989;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10A Insulines en analogen;2021;29320.0;1.64;15010.0;8381.0
4990;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10A Insulines en analogen;2022;29550.0;1.63;15186.0;8364.0
4991;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10A Insulines en analogen;2023;27320.0;1.49;13738.0;7505.0
4992;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10B Bloedgluc.verlag.midd ex. insulines;2012;39590.0;2.32;;
4993;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10B Bloedgluc.verlag.midd ex. insulines;2013;40595.0;2.37;;
4994;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10B Bloedgluc.verlag.midd ex. insulines;2014;37820.0;2.2;;
4995;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10B Bloedgluc.verlag.midd ex. insulines;2015;49420.0;2.86;;
4996;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10B Bloedgluc.verlag.midd ex. insulines;2016;49645.0;2.85;;
4997;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10B Bloedgluc.verlag.midd ex. insulines;2017;54095.0;3.09;;
4998;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10B Bloedgluc.verlag.midd ex. insulines;2018;58625.0;3.33;;
4999;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10B Bloedgluc.verlag.midd ex. insulines;2019;63555.0;3.59;;
5000;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10B Bloedgluc.verlag.midd ex. insulines;2020;67555.0;3.8;33739.0;18957.0
5001;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10B Bloedgluc.verlag.midd ex. insulines;2021;73995.0;4.13;37301.0;20828.0
5002;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10B Bloedgluc.verlag.midd ex. insulines;2022;79925.0;4.4;40904.0;22530.0
5003;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10B Bloedgluc.verlag.midd ex. insulines;2023;77585.0;4.24;40213.0;21969.0
5004;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10X Overige diabetesmiddelen;2012;0.0;0.0;;
5005;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10X Overige diabetesmiddelen;2013;0.0;0.0;;
5006;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10X Overige diabetesmiddelen;2014;0.0;0.0;;
5007;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);A10X Overige diabetesmiddelen;2015;0.0;0.0;;
