ID;Bestemming;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2010_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4
3727;L Verhuur en handel van onroerend goed;2000;26422.0;37354.0;-3.1;70.7
3728;L Verhuur en handel van onroerend goed;2001;30976.0;40953.0;9.6;75.6
3729;L Verhuur en handel van onroerend goed;2002;32137.0;40084.0;-2.1;80.2
3730;L Verhuur en handel van onroerend goed;2003;31988.0;38295.0;-4.5;83.5
3731;L Verhuur en handel van onroerend goed;2004;34294.0;39854.0;4.1;86.0
3732;L Verhuur en handel van onroerend goed;2005;37329.0;42308.0;6.2;88.2
3733;L Verhuur en handel van onroerend goed;2006;40767.0;44550.0;5.3;91.5
3734;L Verhuur en handel van onroerend goed;2007;45474.0;48658.0;9.2;93.5
3735;L Verhuur en handel van onroerend goed;2008;47667.0;49566.0;1.9;96.2
3736;L Verhuur en handel van onroerend goed;2009;42994.0;43365.0;-12.5;99.1
3737;L Verhuur en handel van onroerend goed;2010;35743.0;35743.0;-17.6;100.0
3738;L Verhuur en handel van onroerend goed;2011;32429.0;33694.0;-5.7;96.2
3739;L Verhuur en handel van onroerend goed;2012;27710.0;29589.0;-12.2;93.7
3740;L Verhuur en handel van onroerend goed;2013;24899.0;26886.0;-9.1;92.6
3741;L Verhuur en handel van onroerend goed;2014;26219.0;28806.0;7.1;91.0
3742;L Verhuur en handel van onroerend goed;2015;30223.0;33959.0;17.9;89.0
3743;L Verhuur en handel van onroerend goed;2016;34701.0;38910.0;14.6;89.2
3744;68 Verhuur en handel van onroerend goed;1969;;;;
3745;68 Verhuur en handel van onroerend goed;1970;;;;
3746;68 Verhuur en handel van onroerend goed;1971;;;;
3747;68 Verhuur en handel van onroerend goed;1972;;;;
3748;68 Verhuur en handel van onroerend goed;1973;;;;
3749;68 Verhuur en handel van onroerend goed;1974;;;;
3750;68 Verhuur en handel van onroerend goed;1975;;;;
3751;68 Verhuur en handel van onroerend goed;1976;;;;
3752;68 Verhuur en handel van onroerend goed;1977;;;;
3753;68 Verhuur en handel van onroerend goed;1978;;;;
3754;68 Verhuur en handel van onroerend goed;1979;;;;
3755;68 Verhuur en handel van onroerend goed;1980;;;;
3756;68 Verhuur en handel van onroerend goed;1981;;;;
3757;68 Verhuur en handel van onroerend goed;1982;;;;
3758;68 Verhuur en handel van onroerend goed;1983;;;;
3759;68 Verhuur en handel van onroerend goed;1984;;;;
3760;68 Verhuur en handel van onroerend goed;1985;;;;
3761;68 Verhuur en handel van onroerend goed;1986;;;;
3762;68 Verhuur en handel van onroerend goed;1987;;;;
3763;68 Verhuur en handel van onroerend goed;1988;;;;
3764;68 Verhuur en handel van onroerend goed;1989;;;;
3765;68 Verhuur en handel van onroerend goed;1990;;;;
3766;68 Verhuur en handel van onroerend goed;1991;;;;
3767;68 Verhuur en handel van onroerend goed;1992;;;;
3768;68 Verhuur en handel van onroerend goed;1993;;;;
3769;68 Verhuur en handel van onroerend goed;1994;;;;
3770;68 Verhuur en handel van onroerend goed;1995;18260.0;32266.0;;56.6
3771;68 Verhuur en handel van onroerend goed;1996;19967.0;33772.0;4.7;59.1
3772;68 Verhuur en handel van onroerend goed;1997;22206.0;36449.0;7.9;60.9
3773;68 Verhuur en handel van onroerend goed;1998;22943.0;36395.0;-0.1;63.0
3774;68 Verhuur en handel van onroerend goed;1999;25530.0;38550.0;5.9;66.2
3775;68 Verhuur en handel van onroerend goed;2000;26422.0;37354.0;-3.1;70.7
3776;68 Verhuur en handel van onroerend goed;2001;30976.0;40953.0;9.6;75.6
3777;68 Verhuur en handel van onroerend goed;2002;32137.0;40084.0;-2.1;80.2
3778;68 Verhuur en handel van onroerend goed;2003;31988.0;38295.0;-4.5;83.5
3779;68 Verhuur en handel van onroerend goed;2004;34294.0;39854.0;4.1;86.0
3780;68 Verhuur en handel van onroerend goed;2005;37329.0;42308.0;6.2;88.2
3781;68 Verhuur en handel van onroerend goed;2006;40767.0;44550.0;5.3;91.5
3782;68 Verhuur en handel van onroerend goed;2007;45474.0;48658.0;9.2;93.5
3783;68 Verhuur en handel van onroerend goed;2008;47667.0;49566.0;1.9;96.2
3784;68 Verhuur en handel van onroerend goed;2009;42994.0;43365.0;-12.5;99.1
3785;68 Verhuur en handel van onroerend goed;2010;35743.0;35743.0;-17.6;100.0
3786;68 Verhuur en handel van onroerend goed;2011;32429.0;33694.0;-5.7;96.2
3787;68 Verhuur en handel van onroerend goed;2012;27710.0;29589.0;-12.2;93.7
3788;68 Verhuur en handel van onroerend goed;2013;24899.0;26886.0;-9.1;92.6
3789;68 Verhuur en handel van onroerend goed;2014;26219.0;28806.0;7.1;91.0
3790;68 Verhuur en handel van onroerend goed;2015;30223.0;33959.0;17.9;89.0
3791;68 Verhuur en handel van onroerend goed;2016;;;;
3792;M-N Zakelijke dienstverlening;1969;404.0;1163.0;;34.7
3793;M-N Zakelijke dienstverlening;1970;497.0;1264.0;8.7;39.3
3794;M-N Zakelijke dienstverlening;1971;554.0;1289.0;2.0;43.0
3795;M-N Zakelijke dienstverlening;1972;583.0;1248.0;-3.2;46.7
3796;M-N Zakelijke dienstverlening;1973;687.0;1329.0;6.5;51.7
3797;M-N Zakelijke dienstverlening;1974;763.0;1335.0;0.4;57.2
3798;M-N Zakelijke dienstverlening;1975;864.0;1347.0;0.9;64.1
3799;M-N Zakelijke dienstverlening;1976;1003.0;1451.0;7.8;69.1
3800;M-N Zakelijke dienstverlening;1977;1097.0;1506.0;3.8;72.8
3801;M-N Zakelijke dienstverlening;1978;1245.0;1674.0;11.1;74.4
3802;M-N Zakelijke dienstverlening;1979;1357.0;1765.0;5.5;76.9
3803;M-N Zakelijke dienstverlening;1980;1478.0;1860.0;5.4;79.5
3804;M-N Zakelijke dienstverlening;1981;1594.0;1913.0;2.8;83.3
3805;M-N Zakelijke dienstverlening;1982;1747.0;2014.0;5.3;86.7
3806;M-N Zakelijke dienstverlening;1983;1938.0;2193.0;8.9;88.4
3807;M-N Zakelijke dienstverlening;1984;2163.0;2466.0;12.5;87.7
3808;M-N Zakelijke dienstverlening;1985;2661.0;3032.0;22.9;87.8
3809;M-N Zakelijke dienstverlening;1986;3227.0;3700.0;22.0;87.2
3810;M-N Zakelijke dienstverlening;1987;3031.0;3446.0;-6.8;87.9
3811;M-N Zakelijke dienstverlening;1988;3330.0;3713.0;7.8;89.7
3812;M-N Zakelijke dienstverlening;1989;3684.0;4039.0;8.8;91.2
3813;M-N Zakelijke dienstverlening;1990;4152.0;4502.0;11.5;92.2
3814;M-N Zakelijke dienstverlening;1991;4391.0;4662.0;3.6;94.2
3815;M-N Zakelijke dienstverlening;1992;4525.0;4722.0;1.3;95.8
3816;M-N Zakelijke dienstverlening;1993;4435.0;4553.0;-3.6;97.4
3817;M-N Zakelijke dienstverlening;1994;4062.0;4180.0;-8.2;97.2
3818;M-N Zakelijke dienstverlening;1995;4727.0;4873.0;16.6;97.0
3819;M-N Zakelijke dienstverlening;1996;5345.0;5542.0;13.7;96.5
3820;M-N Zakelijke dienstverlening;1997;6010.0;6368.0;14.9;94.4
3821;M-N Zakelijke dienstverlening;1998;7081.0;7605.0;19.4;93.1
3822;M-N Zakelijke dienstverlening;1999;8041.0;8690.0;14.3;92.5
3823;M-N Zakelijke dienstverlening;2000;8518.0;8996.0;3.5;94.7
3824;M-N Zakelijke dienstverlening;2001;9242.0;9689.0;7.7;95.4
3825;M-N Zakelijke dienstverlening;2002;8958.0;9343.0;-3.6;95.9
3826;M-N Zakelijke dienstverlening;2003;8952.0;9321.0;-0.2;96.0
3827;M-N Zakelijke dienstverlening;2004;9547.0;9873.0;5.9;96.7
3828;M-N Zakelijke dienstverlening;2005;10181.0;10411.0;5.4;97.8
3829;M-N Zakelijke dienstverlening;2006;11375.0;11523.0;10.7;98.7
3830;M-N Zakelijke dienstverlening;2007;12269.0;12268.0;6.5;100.0
3831;M-N Zakelijke dienstverlening;2008;12576.0;12601.0;2.7;99.8
3832;M-N Zakelijke dienstverlening;2009;9880.0;9855.0;-21.8;100.2
3833;M-N Zakelijke dienstverlening;2010;10004.0;10004.0;1.5;100.0
3834;M-N Zakelijke dienstverlening;2011;11440.0;11625.0;16.2;98.4
3835;M-N Zakelijke dienstverlening;2012;11517.0;11681.0;0.5;98.6
3836;M-N Zakelijke dienstverlening;2013;10741.0;10901.0;-6.7;98.5
3837;M-N Zakelijke dienstverlening;2014;10911.0;11078.0;1.6;98.5
3838;M-N Zakelijke dienstverlening;2015;13304.0;13377.0;20.8;99.5
3839;M-N Zakelijke dienstverlening;2016;12497.0;12446.0;-7.0;100.4
3840;M Specialistische zakelijke diensten;1969;;;;
3841;M Specialistische zakelijke diensten;1970;;;;
3842;M Specialistische zakelijke diensten;1971;;;;
3843;M Specialistische zakelijke diensten;1972;;;;
3844;M Specialistische zakelijke diensten;1973;;;;
3845;M Specialistische zakelijke diensten;1974;;;;
3846;M Specialistische zakelijke diensten;1975;;;;
3847;M Specialistische zakelijke diensten;1976;;;;
3848;M Specialistische zakelijke diensten;1977;;;;
3849;M Specialistische zakelijke diensten;1978;;;;
3850;M Specialistische zakelijke diensten;1979;;;;
3851;M Specialistische zakelijke diensten;1980;;;;
3852;M Specialistische zakelijke diensten;1981;;;;
3853;M Specialistische zakelijke diensten;1982;;;;
3854;M Specialistische zakelijke diensten;1983;;;;
3855;M Specialistische zakelijke diensten;1984;;;;
3856;M Specialistische zakelijke diensten;1985;;;;
3857;M Specialistische zakelijke diensten;1986;;;;
3858;M Specialistische zakelijke diensten;1987;;;;
3859;M Specialistische zakelijke diensten;1988;;;;
3860;M Specialistische zakelijke diensten;1989;;;;
3861;M Specialistische zakelijke diensten;1990;;;;
3862;M Specialistische zakelijke diensten;1991;;;;
3863;M Specialistische zakelijke diensten;1992;;;;
3864;M Specialistische zakelijke diensten;1993;;;;
3865;M Specialistische zakelijke diensten;1994;;;;
3866;M Specialistische zakelijke diensten;1995;2248.0;2216.0;;101.4
3867;M Specialistische zakelijke diensten;1996;2488.0;2509.0;13.2;99.2
3868;M Specialistische zakelijke diensten;1997;2912.0;3018.0;20.3;96.5
3869;M Specialistische zakelijke diensten;1998;3477.0;3691.0;22.3;94.2
3870;M Specialistische zakelijke diensten;1999;3751.0;4016.0;8.8;93.4
3871;M Specialistische zakelijke diensten;2000;3975.0;4189.0;4.3;94.9
3872;M Specialistische zakelijke diensten;2001;4051.0;4242.0;1.3;95.5
3873;M Specialistische zakelijke diensten;2002;4015.0;4194.0;-1.1;95.7
3874;M Specialistische zakelijke diensten;2003;3878.0;4047.0;-3.5;95.8
3875;M Specialistische zakelijke diensten;2004;3954.0;4105.0;1.4;96.3
3876;M Specialistische zakelijke diensten;2005;4182.0;4318.0;5.2;96.8
3877;M Specialistische zakelijke diensten;2006;4662.0;4777.0;10.6;97.6
3878;M Specialistische zakelijke diensten;2007;5078.0;5127.0;7.3;99.0
3879;M Specialistische zakelijke diensten;2008;5393.0;5419.0;5.7;99.5
3880;M Specialistische zakelijke diensten;2009;5159.0;5146.0;-5.0;100.3
3881;M Specialistische zakelijke diensten;2010;5029.0;5029.0;-2.3;100.0
3882;M Specialistische zakelijke diensten;2011;5314.0;5357.0;6.5;99.2
3883;M Specialistische zakelijke diensten;2012;5137.0;5174.0;-3.4;99.3
3884;M Specialistische zakelijke diensten;2013;5606.0;5638.0;9.0;99.4
3885;M Specialistische zakelijke diensten;2014;5358.0;5381.0;-4.5;99.6
3886;M Specialistische zakelijke diensten;2015;5538.0;5487.0;2.0;100.9
3887;M Specialistische zakelijke diensten;2016;;;;
3888;69-71 Management- en technisch advies;1969;;;;
3889;69-71 Management- en technisch advies;1970;;;;
3890;69-71 Management- en technisch advies;1971;;;;
3891;69-71 Management- en technisch advies;1972;;;;
3892;69-71 Management- en technisch advies;1973;;;;
3893;69-71 Management- en technisch advies;1974;;;;
3894;69-71 Management- en technisch advies;1975;;;;
3895;69-71 Management- en technisch advies;1976;;;;
3896;69-71 Management- en technisch advies;1977;;;;
3897;69-71 Management- en technisch advies;1978;;;;
3898;69-71 Management- en technisch advies;1979;;;;
3899;69-71 Management- en technisch advies;1980;;;;
3900;69-71 Management- en technisch advies;1981;;;;
3901;69-71 Management- en technisch advies;1982;;;;
3902;69-71 Management- en technisch advies;1983;;;;
3903;69-71 Management- en technisch advies;1984;;;;
3904;69-71 Management- en technisch advies;1985;;;;
3905;69-71 Management- en technisch advies;1986;;;;
3906;69-71 Management- en technisch advies;1987;;;;
3907;69-71 Management- en technisch advies;1988;;;;
3908;69-71 Management- en technisch advies;1989;;;;
3909;69-71 Management- en technisch advies;1990;;;;
3910;69-71 Management- en technisch advies;1991;;;;
3911;69-71 Management- en technisch advies;1992;;;;
3912;69-71 Management- en technisch advies;1993;;;;
3913;69-71 Management- en technisch advies;1994;;;;
3914;69-71 Management- en technisch advies;1995;1047.0;861.0;;121.6
3915;69-71 Management- en technisch advies;1996;1248.0;1080.0;25.4;115.6
3916;69-71 Management- en technisch advies;1997;1521.0;1391.0;28.8;109.4
3917;69-71 Management- en technisch advies;1998;1920.0;1837.0;32.1;104.5
3918;69-71 Management- en technisch advies;1999;1987.0;1942.0;5.7;102.3
3919;69-71 Management- en technisch advies;2000;2161.0;2099.0;8.1;102.9
3920;69-71 Management- en technisch advies;2001;2212.0;2167.0;3.2;102.1
3921;69-71 Management- en technisch advies;2002;2228.0;2207.0;1.8;101.0
3922;69-71 Management- en technisch advies;2003;2076.0;2077.0;-5.9;100.0
3923;69-71 Management- en technisch advies;2004;2134.0;2132.0;2.6;100.1
3924;69-71 Management- en technisch advies;2005;2256.0;2249.0;5.5;100.3
3925;69-71 Management- en technisch advies;2006;2543.0;2535.0;12.7;100.3
3926;69-71 Management- en technisch advies;2007;2822.0;2772.0;9.4;101.8
3927;69-71 Management- en technisch advies;2008;2944.0;2916.0;5.2;100.9
3928;69-71 Management- en technisch advies;2009;2807.0;2788.0;-4.4;100.7
3929;69-71 Management- en technisch advies;2010;2594.0;2594.0;-6.9;100.0
3930;69-71 Management- en technisch advies;2011;2859.0;2908.0;12.1;98.3
3931;69-71 Management- en technisch advies;2012;2865.0;2923.0;0.5;98.0
3932;69-71 Management- en technisch advies;2013;3266.0;3331.0;14.0;98.0
3933;69-71 Management- en technisch advies;2014;3061.0;3125.0;-6.2;97.9
3934;69-71 Management- en technisch advies;2015;3306.0;3330.0;6.5;99.3
3935;69-71 Management- en technisch advies;2016;;;;
3936;69-70 Juridisch en managementadvies;1969;;;;
3937;69-70 Juridisch en managementadvies;1970;;;;
3938;69-70 Juridisch en managementadvies;1971;;;;
3939;69-70 Juridisch en managementadvies;1972;;;;
3940;69-70 Juridisch en managementadvies;1973;;;;
3941;69-70 Juridisch en managementadvies;1974;;;;
3942;69-70 Juridisch en managementadvies;1975;;;;
3943;69-70 Juridisch en managementadvies;1976;;;;
3944;69-70 Juridisch en managementadvies;1977;;;;
3945;69-70 Juridisch en managementadvies;1978;;;;
3946;69-70 Juridisch en managementadvies;1979;;;;
3947;69-70 Juridisch en managementadvies;1980;;;;
3948;69-70 Juridisch en managementadvies;1981;;;;
3949;69-70 Juridisch en managementadvies;1982;;;;
3950;69-70 Juridisch en managementadvies;1983;;;;
3951;69-70 Juridisch en managementadvies;1984;;;;
3952;69-70 Juridisch en managementadvies;1985;;;;
3953;69-70 Juridisch en managementadvies;1986;;;;
3954;69-70 Juridisch en managementadvies;1987;;;;
3955;69-70 Juridisch en managementadvies;1988;;;;
3956;69-70 Juridisch en managementadvies;1989;;;;
3957;69-70 Juridisch en managementadvies;1990;;;;
3958;69-70 Juridisch en managementadvies;1991;;;;
3959;69-70 Juridisch en managementadvies;1992;;;;
3960;69-70 Juridisch en managementadvies;1993;;;;
3961;69-70 Juridisch en managementadvies;1994;;;;
3962;69-70 Juridisch en managementadvies;1995;651.0;510.0;;127.6
3963;69-70 Juridisch en managementadvies;1996;815.0;680.0;33.3;119.8
3964;69-70 Juridisch en managementadvies;1997;997.0;889.0;30.7;112.1
3965;69-70 Juridisch en managementadvies;1998;1290.0;1211.0;36.2;106.5
3966;69-70 Juridisch en managementadvies;1999;1359.0;1308.0;8.0;103.9
3967;69-70 Juridisch en managementadvies;2000;1483.0;1420.0;8.6;104.4
3968;69-70 Juridisch en managementadvies;2001;1499.0;1452.0;2.2;103.2
3969;69-70 Juridisch en managementadvies;2002;1485.0;1458.0;0.4;101.9
3970;69-70 Juridisch en managementadvies;2003;1387.0;1370.0;-6.0;101.2
3971;69-70 Juridisch en managementadvies;2004;1420.0;1402.0;2.3;101.3
3972;69-70 Juridisch en managementadvies;2005;1530.0;1502.0;7.1;101.9
3973;69-70 Juridisch en managementadvies;2006;1740.0;1707.0;13.7;101.9
3974;69-70 Juridisch en managementadvies;2007;1943.0;1876.0;9.9;103.5
3975;69-70 Juridisch en managementadvies;2008;2033.0;1991.0;6.1;102.1
3976;69-70 Juridisch en managementadvies;2009;2082.0;2056.0;3.2;101.3
3977;69-70 Juridisch en managementadvies;2010;1742.0;1742.0;-15.3;100.0
3978;69-70 Juridisch en managementadvies;2011;1951.0;1995.0;14.5;97.8
3979;69-70 Juridisch en managementadvies;2012;2022.0;2081.0;4.3;97.2
3980;69-70 Juridisch en managementadvies;2013;2031.0;2089.0;0.4;97.2
3981;69-70 Juridisch en managementadvies;2014;1997.0;2048.0;-2.0;97.5
3982;69-70 Juridisch en managementadvies;2015;2373.0;2403.0;17.3;98.8
3983;69-70 Juridisch en managementadvies;2016;;;;
3984;69 Juridische diensten en administratie;1969;;;;
3985;69 Juridische diensten en administratie;1970;;;;
3986;69 Juridische diensten en administratie;1971;;;;
3987;69 Juridische diensten en administratie;1972;;;;
3988;69 Juridische diensten en administratie;1973;;;;
3989;69 Juridische diensten en administratie;1974;;;;
3990;69 Juridische diensten en administratie;1975;;;;
3991;69 Juridische diensten en administratie;1976;;;;
3992;69 Juridische diensten en administratie;1977;;;;
3993;69 Juridische diensten en administratie;1978;;;;
3994;69 Juridische diensten en administratie;1979;;;;
3995;69 Juridische diensten en administratie;1980;;;;
3996;69 Juridische diensten en administratie;1981;;;;
3997;69 Juridische diensten en administratie;1982;;;;
3998;69 Juridische diensten en administratie;1983;;;;
3999;69 Juridische diensten en administratie;1984;;;;
4000;69 Juridische diensten en administratie;1985;;;;
4001;69 Juridische diensten en administratie;1986;;;;
4002;69 Juridische diensten en administratie;1987;;;;
4003;69 Juridische diensten en administratie;1988;;;;
4004;69 Juridische diensten en administratie;1989;;;;
4005;69 Juridische diensten en administratie;1990;;;;
4006;69 Juridische diensten en administratie;1991;;;;
4007;69 Juridische diensten en administratie;1992;;;;
4008;69 Juridische diensten en administratie;1993;;;;
4009;69 Juridische diensten en administratie;1994;;;;
4010;69 Juridische diensten en administratie;1995;249.0;172.0;;145.1
4011;69 Juridische diensten en administratie;1996;300.0;224.0;30.5;133.9
4012;69 Juridische diensten en administratie;1997;356.0;288.0;28.7;123.5
4013;69 Juridische diensten en administratie;1998;477.0;413.0;43.3;115.5
4014;69 Juridische diensten en administratie;1999;497.0;448.0;8.4;111.1
4015;69 Juridische diensten en administratie;2000;536.0;483.0;7.8;111.1
4016;69 Juridische diensten en administratie;2001;515.0;475.0;-1.5;108.3
4017;69 Juridische diensten en administratie;2002;536.0;514.0;8.2;104.2
4018;69 Juridische diensten en administratie;2003;495.0;487.0;-5.2;101.6
4019;69 Juridische diensten en administratie;2004;487.0;479.0;-1.6;101.6
4020;69 Juridische diensten en administratie;2005;520.0;513.0;7.0;101.4
4021;69 Juridische diensten en administratie;2006;580.0;574.0;11.9;101.0
4022;69 Juridische diensten en administratie;2007;670.0;662.0;15.3;101.2
4023;69 Juridische diensten en administratie;2008;686.0;684.0;3.3;100.3
4024;69 Juridische diensten en administratie;2009;753.0;748.0;9.3;100.7
4025;69 Juridische diensten en administratie;2010;570.0;570.0;-23.8;100.0
4026;69 Juridische diensten en administratie;2011;631.0;645.0;13.2;97.8
4027;69 Juridische diensten en administratie;2012;540.0;555.0;-13.9;97.3
4028;69 Juridische diensten en administratie;2013;512.0;524.0;-5.6;97.7
4029;69 Juridische diensten en administratie;2014;506.0;518.0;-1.2;97.7
4030;69 Juridische diensten en administratie;2015;580.0;589.0;13.6;98.5
4031;69 Juridische diensten en administratie;2016;;;;
4032;70 Holdings en managementadviesbureaus;1969;;;;
4033;70 Holdings en managementadviesbureaus;1970;;;;
4034;70 Holdings en managementadviesbureaus;1971;;;;
4035;70 Holdings en managementadviesbureaus;1972;;;;
4036;70 Holdings en managementadviesbureaus;1973;;;;
4037;70 Holdings en managementadviesbureaus;1974;;;;
4038;70 Holdings en managementadviesbureaus;1975;;;;
4039;70 Holdings en managementadviesbureaus;1976;;;;
4040;70 Holdings en managementadviesbureaus;1977;;;;
4041;70 Holdings en managementadviesbureaus;1978;;;;
4042;70 Holdings en managementadviesbureaus;1979;;;;
4043;70 Holdings en managementadviesbureaus;1980;;;;
4044;70 Holdings en managementadviesbureaus;1981;;;;
4045;70 Holdings en managementadviesbureaus;1982;;;;
4046;70 Holdings en managementadviesbureaus;1983;;;;
4047;70 Holdings en managementadviesbureaus;1984;;;;
4048;70 Holdings en managementadviesbureaus;1985;;;;
4049;70 Holdings en managementadviesbureaus;1986;;;;
4050;70 Holdings en managementadviesbureaus;1987;;;;
4051;70 Holdings en managementadviesbureaus;1988;;;;
4052;70 Holdings en managementadviesbureaus;1989;;;;
4053;70 Holdings en managementadviesbureaus;1990;;;;
4054;70 Holdings en managementadviesbureaus;1991;;;;
4055;70 Holdings en managementadviesbureaus;1992;;;;
4056;70 Holdings en managementadviesbureaus;1993;;;;
4057;70 Holdings en managementadviesbureaus;1994;;;;
4058;70 Holdings en managementadviesbureaus;1995;402.0;339.0;;118.6
4059;70 Holdings en managementadviesbureaus;1996;515.0;458.0;35.1;112.5
4060;70 Holdings en managementadviesbureaus;1997;641.0;604.0;31.8;106.2
4061;70 Holdings en managementadviesbureaus;1998;813.0;799.0;32.3;101.8
4062;70 Holdings en managementadviesbureaus;1999;862.0;861.0;7.7;100.2
4063;70 Holdings en managementadviesbureaus;2000;947.0;939.0;9.0;100.9
4064;70 Holdings en managementadviesbureaus;2001;984.0;979.0;4.3;100.5
4065;70 Holdings en managementadviesbureaus;2002;949.0;943.0;-3.7;100.6
4066;70 Holdings en managementadviesbureaus;2003;892.0;883.0;-6.4;101.1
