ID;Geslacht;Niveau;Leerweg;Sectorkamer;Leeftijd;BedrijfstakkenBranchesSBI2008;Perioden;InstromersMbo_1
6000;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;R-U Cultuur, recreatie, overige diensten;2018/'19;20
6001;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;R-U Cultuur, recreatie, overige diensten;2019/'20;30
6002;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;R-U Cultuur, recreatie, overige diensten;2020/'21;50
6003;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;R-U Cultuur, recreatie, overige diensten;2021/'22;30
6004;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;R-U Cultuur, recreatie, overige diensten;2022/'23;30
6005;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;R-U Cultuur, recreatie, overige diensten;2023/'24;20
6006;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;A-U Alle economische activiteiten;2018/'19;190
6007;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;A-U Alle economische activiteiten;2019/'20;280
6008;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;A-U Alle economische activiteiten;2020/'21;280
6009;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;A-U Alle economische activiteiten;2021/'22;190
6010;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;A-U Alle economische activiteiten;2022/'23;160
6011;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;A-U Alle economische activiteiten;2023/'24;230
6012;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;A Landbouw, bosbouw en visserij;2018/'19;0
6013;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;A Landbouw, bosbouw en visserij;2019/'20;10
6014;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;A Landbouw, bosbouw en visserij;2020/'21;0
6015;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;A Landbouw, bosbouw en visserij;2021/'22;0
6016;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;A Landbouw, bosbouw en visserij;2022/'23;0
6017;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;A Landbouw, bosbouw en visserij;2023/'24;0
6018;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;B-E Nijverheid (geen bouw) en energie;2018/'19;10
6019;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;B-E Nijverheid (geen bouw) en energie;2019/'20;10
6020;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;B-E Nijverheid (geen bouw) en energie;2020/'21;10
6021;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;B-E Nijverheid (geen bouw) en energie;2021/'22;10
6022;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;B-E Nijverheid (geen bouw) en energie;2022/'23;10
6023;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;B-E Nijverheid (geen bouw) en energie;2023/'24;10
6024;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;F Bouwnijverheid;2018/'19;0
6025;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;F Bouwnijverheid;2019/'20;0
6026;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;F Bouwnijverheid;2020/'21;10
6027;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;F Bouwnijverheid;2021/'22;0
6028;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;F Bouwnijverheid;2022/'23;0
6029;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;F Bouwnijverheid;2023/'24;10
6030;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;G-I Handel, vervoer en horeca;2018/'19;110
6031;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;G-I Handel, vervoer en horeca;2019/'20;160
6032;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;G-I Handel, vervoer en horeca;2020/'21;170
6033;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;G-I Handel, vervoer en horeca;2021/'22;110
6034;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;G-I Handel, vervoer en horeca;2022/'23;90
6035;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;G-I Handel, vervoer en horeca;2023/'24;140
6036;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;J Informatie en communicatie;2018/'19;0
6037;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;J Informatie en communicatie;2019/'20;0
6038;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;J Informatie en communicatie;2020/'21;0
6039;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;J Informatie en communicatie;2021/'22;0
6040;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;J Informatie en communicatie;2022/'23;0
6041;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;J Informatie en communicatie;2023/'24;0
6042;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;K Financiële dienstverlening;2018/'19;0
6043;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;K Financiële dienstverlening;2019/'20;0
6044;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;K Financiële dienstverlening;2020/'21;0
6045;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;K Financiële dienstverlening;2021/'22;0
6046;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;K Financiële dienstverlening;2022/'23;0
6047;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;K Financiële dienstverlening;2023/'24;0
6048;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;L Verhuur en handel van onroerend goed;2018/'19;0
6049;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;L Verhuur en handel van onroerend goed;2019/'20;0
6050;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;L Verhuur en handel van onroerend goed;2020/'21;0
6051;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;L Verhuur en handel van onroerend goed;2021/'22;0
6052;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;L Verhuur en handel van onroerend goed;2022/'23;0
6053;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;L Verhuur en handel van onroerend goed;2023/'24;0
6054;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;M-N Zakelijke dienstverlening;2018/'19;60
6055;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;M-N Zakelijke dienstverlening;2019/'20;80
6056;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;M-N Zakelijke dienstverlening;2020/'21;80
6057;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;M-N Zakelijke dienstverlening;2021/'22;50
6058;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;M-N Zakelijke dienstverlening;2022/'23;40
6059;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;M-N Zakelijke dienstverlening;2023/'24;60
6060;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;O-Q Overheid en zorg;2018/'19;0
6061;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;O-Q Overheid en zorg;2019/'20;10
6062;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;O-Q Overheid en zorg;2020/'21;10
6063;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;O-Q Overheid en zorg;2021/'22;10
6064;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;O-Q Overheid en zorg;2022/'23;10
6065;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;O-Q Overheid en zorg;2023/'24;10
6066;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;R-U Cultuur, recreatie, overige diensten;2018/'19;0
6067;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;R-U Cultuur, recreatie, overige diensten;2019/'20;0
6068;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;R-U Cultuur, recreatie, overige diensten;2020/'21;10
6069;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;R-U Cultuur, recreatie, overige diensten;2021/'22;10
6070;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;R-U Cultuur, recreatie, overige diensten;2022/'23;10
6071;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70400;R-U Cultuur, recreatie, overige diensten;2023/'24;0
6072;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;A-U Alle economische activiteiten;2018/'19;470
6073;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;A-U Alle economische activiteiten;2019/'20;610
6074;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;A-U Alle economische activiteiten;2020/'21;710
6075;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;A-U Alle economische activiteiten;2021/'22;550
6076;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;A-U Alle economische activiteiten;2022/'23;490
6077;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;A-U Alle economische activiteiten;2023/'24;440
6078;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;A Landbouw, bosbouw en visserij;2018/'19;10
6079;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;A Landbouw, bosbouw en visserij;2019/'20;0
6080;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;A Landbouw, bosbouw en visserij;2020/'21;10
6081;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;A Landbouw, bosbouw en visserij;2021/'22;10
6082;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;A Landbouw, bosbouw en visserij;2022/'23;0
6083;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;A Landbouw, bosbouw en visserij;2023/'24;10
6084;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;B-E Nijverheid (geen bouw) en energie;2018/'19;30
6085;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;B-E Nijverheid (geen bouw) en energie;2019/'20;40
6086;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;B-E Nijverheid (geen bouw) en energie;2020/'21;30
6087;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;B-E Nijverheid (geen bouw) en energie;2021/'22;30
6088;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;B-E Nijverheid (geen bouw) en energie;2022/'23;30
6089;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;B-E Nijverheid (geen bouw) en energie;2023/'24;30
6090;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;F Bouwnijverheid;2018/'19;10
6091;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;F Bouwnijverheid;2019/'20;20
6092;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;F Bouwnijverheid;2020/'21;10
6093;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;F Bouwnijverheid;2021/'22;10
6094;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;F Bouwnijverheid;2022/'23;0
6095;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;F Bouwnijverheid;2023/'24;10
6096;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;G-I Handel, vervoer en horeca;2018/'19;190
6097;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;G-I Handel, vervoer en horeca;2019/'20;270
6098;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;G-I Handel, vervoer en horeca;2020/'21;290
6099;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;G-I Handel, vervoer en horeca;2021/'22;230
6100;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;G-I Handel, vervoer en horeca;2022/'23;190
6101;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;G-I Handel, vervoer en horeca;2023/'24;210
6102;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;J Informatie en communicatie;2018/'19;0
6103;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;J Informatie en communicatie;2019/'20;0
6104;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;J Informatie en communicatie;2020/'21;0
6105;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;J Informatie en communicatie;2021/'22;0
6106;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;J Informatie en communicatie;2022/'23;0
6107;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;J Informatie en communicatie;2023/'24;0
6108;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;K Financiële dienstverlening;2018/'19;0
6109;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;K Financiële dienstverlening;2019/'20;0
6110;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;K Financiële dienstverlening;2020/'21;0
6111;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;K Financiële dienstverlening;2021/'22;0
6112;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;K Financiële dienstverlening;2022/'23;0
6113;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;K Financiële dienstverlening;2023/'24;0
6114;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;L Verhuur en handel van onroerend goed;2018/'19;0
6115;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;L Verhuur en handel van onroerend goed;2019/'20;0
6116;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;L Verhuur en handel van onroerend goed;2020/'21;0
6117;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;L Verhuur en handel van onroerend goed;2021/'22;0
6118;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;L Verhuur en handel van onroerend goed;2022/'23;0
6119;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;L Verhuur en handel van onroerend goed;2023/'24;0
6120;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;M-N Zakelijke dienstverlening;2018/'19;210
6121;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;M-N Zakelijke dienstverlening;2019/'20;250
6122;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;M-N Zakelijke dienstverlening;2020/'21;320
6123;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;M-N Zakelijke dienstverlening;2021/'22;220
6124;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;M-N Zakelijke dienstverlening;2022/'23;200
6125;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;M-N Zakelijke dienstverlening;2023/'24;150
6126;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;O-Q Overheid en zorg;2018/'19;20
6127;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;O-Q Overheid en zorg;2019/'20;20
6128;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;70500;O-Q Overheid en zorg;2020/'21;40
