ID;Geslacht;Leeftijd;Herkomstgroepering;Huishouden;Perioden;TotaleBevolking_1;AlleenArbeidTotaal_2;AlleenWerknemer_3;AlleenZelfstandige_4;WerknemerEnZelfstandige_5;AlleenUitkeringTotaal_6;AlleenAOUitkering_7;AlleenWWUitkering_8;AlleenWWEnAOUitkering_9;AlleenBijstandsuitkering_10;AlleenBijstandsEnAOUitkeringen_11;OverigeUitkeringsontvangers_12;AlleenArbeidEnUitkeringTotaal_13;WerknemerMetAlleenUitkeringTotaal_14;WerknemerMetAlleenEenAOUitkering_15;WerknemerMetAlleenEenWWUitkering_16;WerknemerMetAlleenBijstandsuitkering_17;OverigeWerknemersMetAlleenUitkering_18;ZelfstandigeMetAlleenEenUitkering_19;WerknemerEnZelfstMetAlleenUitk_20;AlleenPensioen_21;AlleenArbeidEnPensioenTotaal_22;WerknemerMetAlleenPensioen_23;ZelfstandigeMetAlleenPensioen_24;WerknemerEnZelfstMetAlleenPensioen_25;AlleenUitkeringEnPensioenTotaal_26;PensioenMetAlleenAOUitkering_27;PensioenMetAlleenWWUitkering_28;PensioenMetAlleenBijstandsuitkering_29;OverigPensioenMetAlleenUitkering_30;ArbeidUitkeringEnPensioen_31;GeenArbeidUitkeringPensioenTotaal_32;NietSchoolgaandeKinderen_33;ScholierStudent_34;OverigePersonen_35
6460;Totaal mannen en vrouwen;5;5;Particuliere huishoudens;1999, vrijdag 24 september;58.8;46.7;43.9;1.9;0.9;4.2;1.0;0.3;0.0;2.2;0.0;0.7;2.2;2.1;0.4;0.2;0.4;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.8;0.0;1.3;4.5
6461;Totaal mannen en vrouwen;5;5;Particuliere huishoudens;2000, vrijdag 29 september;55.8;45.0;42.4;1.8;0.9;3.6;1.0;0.3;0.0;1.7;0.0;0.7;1.9;1.7;0.4;0.1;0.3;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.3;0.0;1.2;4.1
6462;Totaal mannen en vrouwen;5;5;Particuliere huishoudens;2001, vrijdag 28 september;53.3;43.1;40.6;1.8;0.8;3.4;1.0;0.3;0.0;1.4;0.0;0.6;1.8;1.7;0.5;0.1;0.2;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.2;3.8
6463;Totaal mannen en vrouwen;5;5;Particuliere huishoudens;2002, vrijdag 27 september;51.3;41.3;39.0;1.6;0.7;3.4;1.0;0.4;0.0;1.4;0.0;0.6;1.6;1.4;0.5;0.1;0.2;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1;0.0;1.3;3.8
6464;Totaal mannen en vrouwen;5;5;Particuliere huishoudens;2003, vrijdag 26 september;51.0;40.4;38.2;1.6;0.7;4.0;1.0;0.7;0.0;1.5;0.0;0.7;1.5;1.4;0.4;0.2;0.2;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.4;3.6
6465;Totaal mannen en vrouwen;5;5;Particuliere huishoudens;2004, vrijdag 24 september;51.1;40.0;37.8;1.5;0.6;4.2;1.1;0.8;0.0;1.6;0.0;0.6;1.6;1.5;0.4;0.3;0.2;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.3;0.0;1.5;3.8
6466;Totaal mannen en vrouwen;5;5;Particuliere huishoudens;2005, vrijdag 30 september;52.0;40.8;38.7;1.5;0.7;4.0;1.0;0.5;0.0;1.7;0.0;0.8;1.6;1.5;0.4;0.2;0.3;0.7;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.6;0.0;1.7;3.9
6467;Totaal mannen en vrouwen;5;5;Particuliere huishoudens;2006, vrijdag 29 september;53.4;42.5;40.0;1.6;0.9;3.5;1.0;0.3;0.0;1.4;0.0;0.8;2.1;1.9;0.4;0.1;0.2;1.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;1.7;3.7
6468;Totaal mannen en vrouwen;5;5;Particuliere huishoudens;2007, vrijdag 28 september;54.3;44.5;41.8;1.8;0.9;3.1;1.1;0.2;0.0;1.2;0.0;;1.6;1.5;0.4;0.1;0.2;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;5.1;0.0;1.7;3.4
6469;Totaal mannen en vrouwen;5;5;Particuliere huishoudens;2008, vrijdag 26 september;54.9;45.1;42.2;2.0;0.9;3.1;1.2;0.2;0.0;1.0;0.0;;1.5;1.4;0.4;0.1;0.1;0.8;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;5.2;0.0;1.6;3.6
6470;Totaal mannen en vrouwen;5;5;Institutionele huishoudens;1999, vrijdag 24 september;0.4;0.0;0.0;0.0;0.0;0.3;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6471;Totaal mannen en vrouwen;5;5;Institutionele huishoudens;2000, vrijdag 29 september;0.4;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6472;Totaal mannen en vrouwen;5;5;Institutionele huishoudens;2001, vrijdag 28 september;0.3;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6473;Totaal mannen en vrouwen;5;5;Institutionele huishoudens;2002, vrijdag 27 september;0.3;0.1;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6474;Totaal mannen en vrouwen;5;5;Institutionele huishoudens;2003, vrijdag 26 september;0.3;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6475;Totaal mannen en vrouwen;5;5;Institutionele huishoudens;2004, vrijdag 24 september;0.3;0.1;0.1;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6476;Totaal mannen en vrouwen;5;5;Institutionele huishoudens;2005, vrijdag 30 september;0.3;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6477;Totaal mannen en vrouwen;5;5;Institutionele huishoudens;2006, vrijdag 29 september;0.4;0.0;0.0;0.0;0.0;0.3;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
6478;Totaal mannen en vrouwen;5;5;Institutionele huishoudens;2007, vrijdag 28 september;0.4;0.1;0.1;0.0;0.0;0.3;0.2;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.1;0.0;0.0;0.1
6479;Totaal mannen en vrouwen;5;5;Institutionele huishoudens;2008, vrijdag 26 september;0.4;0.0;0.0;0.0;0.0;0.3;0.2;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.1;0.0;0.0;0.1
6480;Totaal mannen en vrouwen;5;6;Totaal huishoudens;1999, vrijdag 24 september;23.2;16.9;16.1;0.6;0.3;2.7;0.5;0.2;0.0;1.6;0.0;0.3;1.1;1.0;0.1;0.1;0.3;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;0.0;0.5;2.0
6481;Totaal mannen en vrouwen;5;6;Totaal huishoudens;2000, vrijdag 29 september;25.3;18.5;17.5;0.7;0.3;2.9;0.7;0.2;0.0;1.6;0.0;0.4;1.1;1.0;0.2;0.1;0.3;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8;0.0;0.6;2.2
6482;Totaal mannen en vrouwen;5;6;Totaal huishoudens;2001, vrijdag 28 september;28.3;20.5;19.3;0.8;0.4;3.4;0.9;0.2;0.0;1.7;0.0;0.5;1.1;1.1;0.3;0.1;0.2;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3;0.0;0.6;2.7
6483;Totaal mannen en vrouwen;5;6;Totaal huishoudens;2002, vrijdag 27 september;31.5;22.3;21.0;0.9;0.4;4.2;1.0;0.5;0.0;2.0;0.1;0.6;1.2;1.1;0.3;0.2;0.3;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9;0.0;0.8;3.2
6484;Totaal mannen en vrouwen;5;6;Totaal huishoudens;2003, vrijdag 26 september;35.7;24.2;22.8;0.9;0.4;5.7;1.2;1.0;0.0;2.7;0.1;0.7;1.2;1.2;0.3;0.2;0.2;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6;0.0;1.0;3.6
6485;Totaal mannen en vrouwen;5;6;Totaal huishoudens;2004, vrijdag 24 september;40.7;26.9;25.3;1.1;0.4;6.9;1.4;1.2;0.0;3.4;0.1;0.9;1.4;1.3;0.3;0.3;0.3;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5;0.0;1.2;4.3
6486;Totaal mannen en vrouwen;5;6;Totaal huishoudens;2005, vrijdag 30 september;46.4;31.0;29.3;1.2;0.5;7.3;1.3;0.9;0.0;3.9;0.1;1.0;1.5;1.4;0.3;0.3;0.4;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.6;0.0;1.4;5.2
6487;Totaal mannen en vrouwen;5;6;Totaal huishoudens;2006, vrijdag 29 september;52.1;35.5;33.5;1.4;0.7;7.0;1.4;0.5;0.0;3.6;0.1;1.4;2.4;2.3;0.3;0.2;0.4;1.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.2;0.0;1.7;5.5
6488;Totaal mannen en vrouwen;5;6;Totaal huishoudens;2007, vrijdag 28 september;56.9;40.8;38.3;1.8;0.8;6.3;1.5;0.4;0.0;3.0;0.0;;2.1;2.0;0.3;0.1;0.3;1.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;7.7;0.0;1.8;5.8
6489;Totaal mannen en vrouwen;5;6;Totaal huishoudens;2008, vrijdag 26 september;60.9;44.1;41.3;2.0;0.8;6.4;1.8;0.4;0.0;2.8;0.0;;2.0;1.9;0.3;0.1;0.3;1.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;8.5;0.0;1.8;6.6
6490;Totaal mannen en vrouwen;5;6;Particuliere huishoudens;1999, vrijdag 24 september;23.1;16.9;16.0;0.6;0.3;2.6;0.4;0.2;0.0;1.6;0.0;0.3;1.1;1.0;0.1;0.1;0.3;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;0.0;0.5;2.0
6491;Totaal mannen en vrouwen;5;6;Particuliere huishoudens;2000, vrijdag 29 september;25.1;18.5;17.5;0.7;0.3;2.8;0.6;0.2;0.0;1.6;0.0;0.4;1.1;1.0;0.2;0.1;0.3;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8;0.0;0.6;2.2
6492;Totaal mannen en vrouwen;5;6;Particuliere huishoudens;2001, vrijdag 28 september;28.1;20.4;19.3;0.8;0.4;3.3;0.8;0.2;0.0;1.7;0.0;0.5;1.1;1.1;0.2;0.1;0.2;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2;0.0;0.6;2.6
6493;Totaal mannen en vrouwen;5;6;Particuliere huishoudens;2002, vrijdag 27 september;31.3;22.2;21.0;0.9;0.4;4.0;0.9;0.5;0.0;2.0;0.1;0.6;1.2;1.1;0.3;0.2;0.2;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9;0.0;0.8;3.1
6494;Totaal mannen en vrouwen;5;6;Particuliere huishoudens;2003, vrijdag 26 september;35.5;24.2;22.8;0.9;0.4;5.5;1.1;1.0;0.0;2.7;0.1;0.7;1.2;1.1;0.3;0.2;0.2;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;1.0;3.6
6495;Totaal mannen en vrouwen;5;6;Particuliere huishoudens;2004, vrijdag 24 september;40.4;26.9;25.3;1.1;0.4;6.7;1.2;1.2;0.0;3.3;0.1;0.9;1.4;1.3;0.3;0.3;0.3;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;1.2;4.3
6496;Totaal mannen en vrouwen;5;6;Particuliere huishoudens;2005, vrijdag 30 september;46.1;31.0;29.3;1.2;0.5;7.1;1.2;0.9;0.0;3.8;0.1;1.0;1.5;1.4;0.2;0.3;0.4;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.5;0.0;1.4;5.1
6497;Totaal mannen en vrouwen;5;6;Particuliere huishoudens;2006, vrijdag 29 september;51.7;35.5;33.4;1.4;0.7;6.7;1.2;0.5;0.0;3.5;0.1;1.4;2.4;2.3;0.2;0.2;0.4;1.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.1;0.0;1.7;5.4
6498;Totaal mannen en vrouwen;5;6;Particuliere huishoudens;2007, vrijdag 28 september;56.5;40.8;38.2;1.8;0.8;6.0;1.3;0.4;0.0;2.9;0.0;;2.1;2.0;0.3;0.1;0.3;1.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;7.6;0.0;1.8;5.7
6499;Totaal mannen en vrouwen;5;6;Particuliere huishoudens;2008, vrijdag 26 september;60.5;44.0;41.2;2.0;0.8;6.1;1.6;0.4;0.0;2.7;0.0;;2.0;1.9;0.3;0.1;0.3;1.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;8.3;0.0;1.8;6.5
6500;Totaal mannen en vrouwen;5;6;Institutionele huishoudens;1999, vrijdag 24 september;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6501;Totaal mannen en vrouwen;5;6;Institutionele huishoudens;2000, vrijdag 29 september;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6502;Totaal mannen en vrouwen;5;6;Institutionele huishoudens;2001, vrijdag 28 september;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6503;Totaal mannen en vrouwen;5;6;Institutionele huishoudens;2002, vrijdag 27 september;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6504;Totaal mannen en vrouwen;5;6;Institutionele huishoudens;2003, vrijdag 26 september;0.3;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6505;Totaal mannen en vrouwen;5;6;Institutionele huishoudens;2004, vrijdag 24 september;0.3;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6506;Totaal mannen en vrouwen;5;6;Institutionele huishoudens;2005, vrijdag 30 september;0.3;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6507;Totaal mannen en vrouwen;5;6;Institutionele huishoudens;2006, vrijdag 29 september;0.4;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6508;Totaal mannen en vrouwen;5;6;Institutionele huishoudens;2007, vrijdag 28 september;0.4;0.0;0.0;0.0;0.0;0.3;0.2;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.1;0.0;0.0;0.1
6509;Totaal mannen en vrouwen;5;6;Institutionele huishoudens;2008, vrijdag 26 september;0.5;0.1;0.1;0.0;0.0;0.3;0.2;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.1;0.0;0.0;0.1
6510;Totaal mannen en vrouwen;5;7;Totaal huishoudens;1999, vrijdag 24 september;105.3;73.4;69.4;2.8;1.2;7.5;1.5;0.6;0.0;4.3;0.1;1.0;3.4;3.2;0.6;0.4;0.7;1.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;2.2;18.8
6511;Totaal mannen en vrouwen;5;7;Totaal huishoudens;2000, vrijdag 29 september;103.5;72.6;68.7;2.8;1.2;6.5;1.5;0.4;0.0;3.4;0.1;1.1;2.8;2.7;0.6;0.2;0.5;1.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.5;0.0;2.0;19.5
6512;Totaal mannen en vrouwen;5;7;Totaal huishoudens;2001, vrijdag 28 september;102.8;71.0;67.2;2.7;1.1;6.2;1.6;0.4;0.0;3.0;0.1;1.1;2.7;2.5;0.6;0.2;0.4;1.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;2.1;21.0
6513;Totaal mannen en vrouwen;5;7;Totaal huishoudens;2002, vrijdag 27 september;101.2;68.6;65.1;2.5;1.0;6.2;1.5;0.7;0.0;2.9;0.1;1.0;2.3;2.1;0.6;0.2;0.4;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.1;0.0;2.4;21.7
6514;Totaal mannen en vrouwen;5;7;Totaal huishoudens;2003, vrijdag 26 september;99.8;66.2;62.8;2.4;1.0;7.0;1.6;1.1;0.0;3.1;0.1;1.0;2.3;2.1;0.5;0.4;0.4;0.8;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.4;0.0;3.0;21.4
6515;Totaal mannen en vrouwen;5;7;Totaal huishoudens;2004, vrijdag 24 september;98.4;64.1;60.9;2.4;0.9;7.1;1.6;1.2;0.0;3.2;0.0;1.0;2.2;2.1;0.5;0.4;0.4;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;3.6;21.4
6516;Totaal mannen en vrouwen;5;7;Totaal huishoudens;2005, vrijdag 30 september;98.7;64.2;60.9;2.4;0.9;6.5;1.5;0.9;0.0;3.1;0.0;1.0;2.2;2.0;0.4;0.3;0.4;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.8;0.0;4.1;21.7
6517;Totaal mannen en vrouwen;5;7;Totaal huishoudens;2006, vrijdag 29 september;98.8;65.8;61.6;3.0;1.2;5.6;1.4;0.4;0.0;2.5;0.0;1.2;2.7;2.5;0.4;0.2;0.4;1.6;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.7;0.0;4.3;20.4
6518;Totaal mannen en vrouwen;5;7;Totaal huishoudens;2007, vrijdag 28 september;101.2;70.1;65.4;3.5;1.2;4.7;1.4;0.3;0.0;2.0;0.0;;2.2;2.0;0.5;0.1;0.3;1.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;24.3;0.0;4.3;20.0
6519;Totaal mannen en vrouwen;5;7;Totaal huishoudens;2008, vrijdag 26 september;105.5;73.4;68.5;3.7;1.2;4.8;1.6;0.3;0.0;1.9;0.0;;2.0;1.8;0.4;0.1;0.2;1.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;25.3;0.0;4.4;20.9
6520;Totaal mannen en vrouwen;5;7;Particuliere huishoudens;1999, vrijdag 24 september;104.6;73.3;69.3;2.8;1.2;7.2;1.3;0.6;0.0;4.2;0.1;1.0;3.4;3.2;0.6;0.4;0.7;1.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.7;0.0;2.1;18.6
6521;Totaal mannen en vrouwen;5;7;Particuliere huishoudens;2000, vrijdag 29 september;102.8;72.5;68.6;2.8;1.2;6.2;1.3;0.4;0.0;3.4;0.1;1.0;2.8;2.6;0.6;0.2;0.5;1.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.3;0.0;2.0;19.3
6522;Totaal mannen en vrouwen;5;7;Particuliere huishoudens;2001, vrijdag 28 september;102.2;70.9;67.1;2.7;1.1;5.9;1.3;0.4;0.0;3.0;0.1;1.1;2.6;2.4;0.6;0.2;0.4;1.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.8;0.0;2.1;20.7
6523;Totaal mannen en vrouwen;5;7;Particuliere huishoudens;2002, vrijdag 27 september;100.5;68.5;64.9;2.5;1.0;6.0;1.3;0.7;0.0;2.8;0.1;1.0;2.3;2.1;0.6;0.2;0.4;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.8;0.0;2.4;21.4
6524;Totaal mannen en vrouwen;5;7;Particuliere huishoudens;2003, vrijdag 26 september;99.0;66.1;62.7;2.4;1.0;6.7;1.4;1.1;0.0;3.1;0.1;1.0;2.2;2.1;0.5;0.4;0.4;0.8;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;2.9;21.1
6525;Totaal mannen en vrouwen;5;7;Particuliere huishoudens;2004, vrijdag 24 september;97.7;64.0;60.8;2.4;0.9;6.8;1.4;1.2;0.0;3.1;0.0;1.0;2.2;2.0;0.5;0.4;0.4;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.6;0.0;3.6;21.1
6526;Totaal mannen en vrouwen;5;7;Particuliere huishoudens;2005, vrijdag 30 september;97.9;64.1;60.8;2.4;0.9;6.2;1.2;0.9;0.0;3.1;0.0;1.0;2.2;2.0;0.4;0.3;0.4;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.5;0.0;4.0;21.4
6527;Totaal mannen en vrouwen;5;7;Particuliere huishoudens;2006, vrijdag 29 september;98.1;65.7;61.5;3.0;1.2;5.3;1.2;0.4;0.0;2.5;0.0;1.2;2.7;2.5;0.4;0.2;0.4;1.6;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.4;0.0;4.2;20.2
6528;Totaal mannen en vrouwen;5;7;Particuliere huishoudens;2007, vrijdag 28 september;100.4;70.0;65.3;3.4;1.2;4.4;1.2;0.3;0.0;2.0;0.0;;2.1;2.0;0.4;0.1;0.3;1.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;23.9;0.0;4.2;19.7
6529;Totaal mannen en vrouwen;5;7;Particuliere huishoudens;2008, vrijdag 26 september;104.8;73.3;68.4;3.7;1.2;4.5;1.3;0.3;0.0;1.9;0.0;;2.0;1.8;0.4;0.1;0.2;1.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;25.1;0.0;4.4;20.7
6530;Totaal mannen en vrouwen;5;7;Institutionele huishoudens;1999, vrijdag 24 september;0.7;0.1;0.1;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.3
6531;Totaal mannen en vrouwen;5;7;Institutionele huishoudens;2000, vrijdag 29 september;0.6;0.1;0.1;0.0;0.0;0.3;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2
