ID;Geslacht;Leeftijd;Migratieachtergrond;Onderwijssoort;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
2135;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2014/'15;7130;90;7040;1.0
2136;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2015/'16;7380;90;7300;1.0
2137;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2016/'17;8730;80;8650;1.0
2138;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2017/'18;9520;90;9430;1.0
2139;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2018/'19;10120;70;10050;1.0
2140;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2019/20;10920;60;10870;1.0
2141;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2020/'21;11620;60;11560;0.0
2142;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2012/'13;600;30;570;5.0
2143;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2013/'14;570;30;550;5.0
2144;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2014/'15;530;40;490;8.0
2145;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2015/'16;430;20;410;4.0
2146;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2016/'17;470;30;440;6.0
2147;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2017/'18;550;20;530;3.0
2148;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2018/'19;610;30;570;5.0
2149;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2019/20;610;20;600;2.0
2150;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2020/'21;720;20;700;3.0
2151;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2012/'13;10;0;10;
2152;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2013/'14;20;0;10;
2153;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2014/'15;20;0;20;
2154;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2015/'16;10;0;10;
2155;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2016/'17;30;0;30;
2156;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2017/'18;40;0;40;
2157;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2018/'19;40;0;40;
2158;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2019/20;50;0;50;
2159;Mannen;Jonger dan 18 jaar;1e gen niet-westerse migratieachtergrond;Vavo;2020/'21;30;0;20;
2160;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2012/'13;56480;440;56040;1.0
2161;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2013/'14;59090;530;58560;1.0
2162;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2014/'15;61120;460;60660;1.0
2163;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2015/'16;62670;450;62220;1.0
2164;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2016/'17;63870;400;63470;1.0
2165;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2017/'18;64540;370;64160;1.0
2166;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2018/'19;64390;360;64030;1.0
2167;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2019/20;64010;330;63680;1.0
2168;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Totaal onderwijs;2020/'21;63980;310;63670;0.0
2169;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2012/'13;53200;320;52880;1.0
2170;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2013/'14;55420;380;55030;1.0
2171;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2014/'15;57360;320;57030;1.0
2172;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2015/'16;58660;330;58330;1.0
2173;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2016/'17;59520;280;59240;0.0
2174;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2017/'18;59800;240;59560;0.0
2175;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2018/'19;59450;220;59230;0.0
2176;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2019/20;58970;210;58760;0.0
2177;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2020/'21;58740;190;58550;0.0
2178;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2012/'13;3240;110;3130;3.0
2179;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2013/'14;3610;140;3470;4.0
2180;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2014/'15;3710;130;3570;4.0
2181;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2015/'16;3950;120;3830;3.0
2182;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2016/'17;4280;110;4170;3.0
2183;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2017/'18;4670;130;4540;3.0
2184;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2018/'19;4880;130;4740;3.0
2185;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2019/20;4970;120;4850;2.0
2186;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Mbo (incl. extranei);2020/'21;5210;120;5080;2.0
2187;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2012/'13;30;0;30;
2188;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2013/'14;70;10;60;15.0
2189;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2014/'15;60;10;50;
2190;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2015/'16;70;10;60;
2191;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2016/'17;60;10;50;
2192;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2017/'18;70;0;70;
2193;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2018/'19;60;10;60;
2194;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2019/20;70;0;70;
2195;Mannen;Jonger dan 18 jaar;2e gen niet-westerse migratieachtergrond;Vavo;2020/'21;40;0;30;
2196;Mannen;Jonger dan 18 jaar;Turkije;Totaal onderwijs;2012/'13;14550;130;14420;1.0
2197;Mannen;Jonger dan 18 jaar;Turkije;Totaal onderwijs;2013/'14;14490;170;14320;1.0
2198;Mannen;Jonger dan 18 jaar;Turkije;Totaal onderwijs;2014/'15;14170;130;14040;1.0
2199;Mannen;Jonger dan 18 jaar;Turkije;Totaal onderwijs;2015/'16;13730;120;13610;1.0
2200;Mannen;Jonger dan 18 jaar;Turkije;Totaal onderwijs;2016/'17;13410;90;13310;1.0
2201;Mannen;Jonger dan 18 jaar;Turkije;Totaal onderwijs;2017/'18;13150;90;13060;1.0
2202;Mannen;Jonger dan 18 jaar;Turkije;Totaal onderwijs;2018/'19;12830;80;12760;1.0
2203;Mannen;Jonger dan 18 jaar;Turkije;Totaal onderwijs;2019/20;12610;60;12550;0.0
2204;Mannen;Jonger dan 18 jaar;Turkije;Totaal onderwijs;2020/'21;12430;60;12370;0.0
2205;Mannen;Jonger dan 18 jaar;Turkije;Vo (excl. praktijkonderwijs);2012/'13;13630;90;13550;1.0
2206;Mannen;Jonger dan 18 jaar;Turkije;Vo (excl. praktijkonderwijs);2013/'14;13460;120;13340;1.0
2207;Mannen;Jonger dan 18 jaar;Turkije;Vo (excl. praktijkonderwijs);2014/'15;13140;90;13040;1.0
2208;Mannen;Jonger dan 18 jaar;Turkije;Vo (excl. praktijkonderwijs);2015/'16;12670;80;12580;1.0
2209;Mannen;Jonger dan 18 jaar;Turkije;Vo (excl. praktijkonderwijs);2016/'17;12350;60;12290;0.0
2210;Mannen;Jonger dan 18 jaar;Turkije;Vo (excl. praktijkonderwijs);2017/'18;12000;60;11940;1.0
2211;Mannen;Jonger dan 18 jaar;Turkije;Vo (excl. praktijkonderwijs);2018/'19;11690;50;11650;0.0
2212;Mannen;Jonger dan 18 jaar;Turkije;Vo (excl. praktijkonderwijs);2019/20;11520;40;11480;0.0
2213;Mannen;Jonger dan 18 jaar;Turkije;Vo (excl. praktijkonderwijs);2020/'21;11280;30;11250;0.0
2214;Mannen;Jonger dan 18 jaar;Turkije;Mbo (incl. extranei);2012/'13;910;40;870;4.0
2215;Mannen;Jonger dan 18 jaar;Turkije;Mbo (incl. extranei);2013/'14;1010;40;960;4.0
2216;Mannen;Jonger dan 18 jaar;Turkije;Mbo (incl. extranei);2014/'15;1020;30;990;3.0
2217;Mannen;Jonger dan 18 jaar;Turkije;Mbo (incl. extranei);2015/'16;1050;30;1010;3.0
2218;Mannen;Jonger dan 18 jaar;Turkije;Mbo (incl. extranei);2016/'17;1050;40;1010;3.0
2219;Mannen;Jonger dan 18 jaar;Turkije;Mbo (incl. extranei);2017/'18;1130;20;1110;2.0
2220;Mannen;Jonger dan 18 jaar;Turkije;Mbo (incl. extranei);2018/'19;1130;30;1100;3.0
2221;Mannen;Jonger dan 18 jaar;Turkije;Mbo (incl. extranei);2019/20;1080;30;1060;2.0
2222;Mannen;Jonger dan 18 jaar;Turkije;Mbo (incl. extranei);2020/'21;1140;30;1110;3.0
2223;Mannen;Jonger dan 18 jaar;Turkije;Vavo;2012/'13;10;0;10;
2224;Mannen;Jonger dan 18 jaar;Turkije;Vavo;2013/'14;20;0;20;
2225;Mannen;Jonger dan 18 jaar;Turkije;Vavo;2014/'15;10;0;10;
2226;Mannen;Jonger dan 18 jaar;Turkije;Vavo;2015/'16;10;0;10;
2227;Mannen;Jonger dan 18 jaar;Turkije;Vavo;2016/'17;10;0;10;
2228;Mannen;Jonger dan 18 jaar;Turkije;Vavo;2017/'18;20;0;20;
2229;Mannen;Jonger dan 18 jaar;Turkije;Vavo;2018/'19;10;0;10;
2230;Mannen;Jonger dan 18 jaar;Turkije;Vavo;2019/20;10;0;10;
2231;Mannen;Jonger dan 18 jaar;Turkije;Vavo;2020/'21;10;0;10;
2232;Mannen;Jonger dan 18 jaar;Marokko;Totaal onderwijs;2012/'13;13630;100;13520;1.0
2233;Mannen;Jonger dan 18 jaar;Marokko;Totaal onderwijs;2013/'14;14390;120;14270;1.0
2234;Mannen;Jonger dan 18 jaar;Marokko;Totaal onderwijs;2014/'15;15030;120;14910;1.0
2235;Mannen;Jonger dan 18 jaar;Marokko;Totaal onderwijs;2015/'16;15650;120;15520;1.0
2236;Mannen;Jonger dan 18 jaar;Marokko;Totaal onderwijs;2016/'17;16360;100;16250;1.0
2237;Mannen;Jonger dan 18 jaar;Marokko;Totaal onderwijs;2017/'18;16960;80;16880;0.0
2238;Mannen;Jonger dan 18 jaar;Marokko;Totaal onderwijs;2018/'19;17180;90;17090;1.0
2239;Mannen;Jonger dan 18 jaar;Marokko;Totaal onderwijs;2019/20;17280;100;17180;1.0
2240;Mannen;Jonger dan 18 jaar;Marokko;Totaal onderwijs;2020/'21;17290;90;17200;1.0
2241;Mannen;Jonger dan 18 jaar;Marokko;Vo (excl. praktijkonderwijs);2012/'13;12800;80;12720;1.0
2242;Mannen;Jonger dan 18 jaar;Marokko;Vo (excl. praktijkonderwijs);2013/'14;13420;80;13340;1.0
2243;Mannen;Jonger dan 18 jaar;Marokko;Vo (excl. praktijkonderwijs);2014/'15;14020;70;13950;1.0
2244;Mannen;Jonger dan 18 jaar;Marokko;Vo (excl. praktijkonderwijs);2015/'16;14620;90;14540;1.0
2245;Mannen;Jonger dan 18 jaar;Marokko;Vo (excl. praktijkonderwijs);2016/'17;15210;70;15140;0.0
2246;Mannen;Jonger dan 18 jaar;Marokko;Vo (excl. praktijkonderwijs);2017/'18;15730;50;15680;0.0
2247;Mannen;Jonger dan 18 jaar;Marokko;Vo (excl. praktijkonderwijs);2018/'19;15860;50;15800;0.0
2248;Mannen;Jonger dan 18 jaar;Marokko;Vo (excl. praktijkonderwijs);2019/20;15880;60;15820;0.0
2249;Mannen;Jonger dan 18 jaar;Marokko;Vo (excl. praktijkonderwijs);2020/'21;15780;50;15730;0.0
2250;Mannen;Jonger dan 18 jaar;Marokko;Mbo (incl. extranei);2012/'13;820;30;800;3.0
2251;Mannen;Jonger dan 18 jaar;Marokko;Mbo (incl. extranei);2013/'14;960;40;920;4.0
2252;Mannen;Jonger dan 18 jaar;Marokko;Mbo (incl. extranei);2014/'15;1000;40;950;4.0
2253;Mannen;Jonger dan 18 jaar;Marokko;Mbo (incl. extranei);2015/'16;1000;40;970;3.0
2254;Mannen;Jonger dan 18 jaar;Marokko;Mbo (incl. extranei);2016/'17;1130;40;1100;3.0
2255;Mannen;Jonger dan 18 jaar;Marokko;Mbo (incl. extranei);2017/'18;1210;30;1180;3.0
2256;Mannen;Jonger dan 18 jaar;Marokko;Mbo (incl. extranei);2018/'19;1300;40;1260;3.0
2257;Mannen;Jonger dan 18 jaar;Marokko;Mbo (incl. extranei);2019/20;1390;40;1340;3.0
2258;Mannen;Jonger dan 18 jaar;Marokko;Mbo (incl. extranei);2020/'21;1500;40;1460;3.0
2259;Mannen;Jonger dan 18 jaar;Marokko;Vavo;2012/'13;10;0;10;
2260;Mannen;Jonger dan 18 jaar;Marokko;Vavo;2013/'14;10;0;10;
2261;Mannen;Jonger dan 18 jaar;Marokko;Vavo;2014/'15;10;0;10;
2262;Mannen;Jonger dan 18 jaar;Marokko;Vavo;2015/'16;20;0;10;
2263;Mannen;Jonger dan 18 jaar;Marokko;Vavo;2016/'17;20;0;20;
2264;Mannen;Jonger dan 18 jaar;Marokko;Vavo;2017/'18;20;0;20;
2265;Mannen;Jonger dan 18 jaar;Marokko;Vavo;2018/'19;20;0;20;
2266;Mannen;Jonger dan 18 jaar;Marokko;Vavo;2019/20;20;0;20;
2267;Mannen;Jonger dan 18 jaar;Marokko;Vavo;2020/'21;10;0;10;
2268;Mannen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2012/'13;10680;90;10590;1.0
2269;Mannen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2013/'14;10860;100;10760;1.0
2270;Mannen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2014/'15;10920;90;10830;1.0
2271;Mannen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2015/'16;10770;90;10670;1.0
2272;Mannen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2016/'17;10480;60;10410;1.0
2273;Mannen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2017/'18;10100;70;10030;1.0
2274;Mannen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2018/'19;9630;50;9570;1.0
2275;Mannen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2019/20;9160;50;9100;1.0
2276;Mannen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2020/'21;8810;40;8770;0.0
2277;Mannen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2012/'13;9910;60;9850;1.0
2278;Mannen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2013/'14;10080;80;10000;1.0
2279;Mannen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2014/'15;10110;60;10040;1.0
2280;Mannen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2015/'16;9960;70;9890;1.0
2281;Mannen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2016/'17;9610;50;9560;0.0
2282;Mannen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2017/'18;9200;40;9150;0.0
2283;Mannen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2018/'19;8700;30;8670;0.0
2284;Mannen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2019/20;8260;30;8230;0.0
2285;Mannen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2020/'21;7950;30;7920;0.0
2286;Mannen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2012/'13;770;30;740;4.0
2287;Mannen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2013/'14;780;30;750;3.0
2288;Mannen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2014/'15;800;30;770;3.0
2289;Mannen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2015/'16;800;20;780;3.0
2290;Mannen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2016/'17;860;20;850;2.0
2291;Mannen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2017/'18;900;20;870;3.0
2292;Mannen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2018/'19;920;20;890;3.0
2293;Mannen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2019/20;880;20;860;2.0
2294;Mannen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2020/'21;860;20;840;2.0
2295;Mannen;Jonger dan 18 jaar;Suriname;Vavo;2012/'13;0;0;0;
2296;Mannen;Jonger dan 18 jaar;Suriname;Vavo;2013/'14;10;0;10;
2297;Mannen;Jonger dan 18 jaar;Suriname;Vavo;2014/'15;10;0;10;
2298;Mannen;Jonger dan 18 jaar;Suriname;Vavo;2015/'16;10;0;10;
2299;Mannen;Jonger dan 18 jaar;Suriname;Vavo;2016/'17;10;0;10;
2300;Mannen;Jonger dan 18 jaar;Suriname;Vavo;2017/'18;10;0;10;
2301;Mannen;Jonger dan 18 jaar;Suriname;Vavo;2018/'19;10;0;10;
2302;Mannen;Jonger dan 18 jaar;Suriname;Vavo;2019/20;20;0;20;
2303;Mannen;Jonger dan 18 jaar;Suriname;Vavo;2020/'21;10;0;10;
2304;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2012/'13;4350;60;4290;1.0
2305;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2013/'14;4330;50;4280;1.0
2306;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2014/'15;4390;40;4350;1.0
2307;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2015/'16;4340;40;4300;1.0
2308;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2016/'17;4340;50;4290;1.0
2309;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2017/'18;4360;40;4320;1.0
2310;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2018/'19;4390;30;4360;1.0
2311;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2019/20;4430;20;4410;0.0
2312;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2020/'21;4590;40;4550;1.0
2313;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2012/'13;4040;50;3990;1.0
2314;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2013/'14;4000;40;3970;1.0
2315;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2014/'15;4080;20;4050;1.0
2316;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2015/'16;4020;20;4000;1.0
2317;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2016/'17;3980;30;3950;1.0
2318;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2017/'18;4010;30;3980;1.0
2319;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2018/'19;3980;20;3960;1.0
2320;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2019/20;4040;10;4020;0.0
2321;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2020/'21;4170;20;4150;1.0
2322;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2012/'13;310;20;290;5.0
2323;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2013/'14;320;10;310;3.0
2324;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2014/'15;310;20;290;6.0
2325;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2015/'16;320;20;300;5.0
2326;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2016/'17;350;20;330;5.0
2327;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2017/'18;350;10;340;4.0
2328;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2018/'19;400;10;390;2.0
2329;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2019/20;390;10;380;
2330;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2020/'21;410;10;400;2.0
2331;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2012/'13;0;0;0;
2332;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2013/'14;10;0;10;
2333;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2014/'15;0;0;0;
2334;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2015/'16;0;0;0;
2335;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2016/'17;10;0;0;
2336;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2017/'18;0;0;0;
2337;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2018/'19;10;0;0;
2338;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2019/20;0;0;0;
2339;Mannen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2020/'21;0;0;0;
2340;Mannen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2012/'13;22070;190;21870;1.0
2341;Mannen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2013/'14;23130;210;22910;1.0
2342;Mannen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2014/'15;24290;220;24070;1.0
2343;Mannen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2015/'16;26020;180;25830;1.0
2344;Mannen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2016/'17;28510;200;28320;1.0
2345;Mannen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2017/'18;30080;210;29880;1.0
2346;Mannen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2018/'19;31130;210;30920;1.0
2347;Mannen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2019/20;32120;170;31950;1.0
2348;Mannen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2020/'21;33230;160;33070;0.0
2349;Mannen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2012/'13;21010;160;20850;1.0
2350;Mannen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2013/'14;21960;160;21800;1.0
2351;Mannen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2014/'15;23150;160;22990;1.0
2352;Mannen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2015/'16;24770;150;24620;1.0
2353;Mannen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2016/'17;27110;160;26950;1.0
