ID;Geslacht;KenmerkenPersonen;CaribischNederland;Perioden;Personen_1;PersoonlijkBrutoInkomenGemiddeld_2;PersoonlijkBrutoInkomenMediaan_3;PersoonlijkInkomenGemiddeld_4;PersoonlijkInkomenMediaan_5
1725;Mannen;Leeftijd: 20 tot 40  jaar;Saba;2020;150.0;30.9;24.9;28.7;23.8
1726;Mannen;Leeftijd: 20 tot 40  jaar;Saba;2021;150.0;28.9;25.5;27.1;25.0
1727;Mannen;Leeftijd: 20 tot 40  jaar;Saba;2022;200.0;33.5;30.4;30.9;29.2
1728;Mannen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2011;850.0;16.7;14.2;15.9;13.9
1729;Mannen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2012;900.0;17.2;14.3;16.3;13.9
1730;Mannen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2013;1000.0;18.1;14.6;17.1;14.3
1731;Mannen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2014;1000.0;19.0;15.3;18.0;14.9
1732;Mannen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2015;1100.0;18.6;15.1;17.7;14.8
1733;Mannen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2016;1100.0;18.5;15.4;17.7;15.1
1734;Mannen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2017;1150.0;19.3;16.5;18.5;16.2
1735;Mannen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2018;1150.0;20.7;17.2;19.8;17.0
1736;Mannen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2019;1150.0;20.0;16.4;19.1;16.1
1737;Mannen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2020;1150.0;19.6;17.0;18.7;16.7
1738;Mannen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2021;1200.0;19.0;16.3;18.3;16.1
1739;Mannen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2022;1250.0;20.2;17.4;19.1;17.1
1740;Mannen;Leeftijd: 20 tot 30 jaar;Bonaire;2011;700.0;15.5;13.8;14.8;13.5
1741;Mannen;Leeftijd: 20 tot 30 jaar;Bonaire;2012;750.0;15.6;13.8;14.9;13.4
1742;Mannen;Leeftijd: 20 tot 30 jaar;Bonaire;2013;800.0;16.8;14.1;16.0;13.8
1743;Mannen;Leeftijd: 20 tot 30 jaar;Bonaire;2014;850.0;17.6;14.9;16.8;14.5
1744;Mannen;Leeftijd: 20 tot 30 jaar;Bonaire;2015;900.0;17.1;14.8;16.3;14.4
1745;Mannen;Leeftijd: 20 tot 30 jaar;Bonaire;2016;950.0;17.4;15.3;16.7;15.0
1746;Mannen;Leeftijd: 20 tot 30 jaar;Bonaire;2017;1000.0;17.9;16.1;17.3;15.7
1747;Mannen;Leeftijd: 20 tot 30 jaar;Bonaire;2018;950.0;19.8;16.9;18.9;16.7
1748;Mannen;Leeftijd: 20 tot 30 jaar;Bonaire;2019;950.0;19.2;16.3;18.3;16.0
1749;Mannen;Leeftijd: 20 tot 30 jaar;Bonaire;2020;1000.0;19.2;17.0;18.3;16.8
1750;Mannen;Leeftijd: 20 tot 30 jaar;Bonaire;2021;1000.0;18.3;16.2;17.5;16.0
1751;Mannen;Leeftijd: 20 tot 30 jaar;Bonaire;2022;1050.0;19.5;17.2;18.5;16.9
1752;Mannen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2011;100.0;;;;
1753;Mannen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2012;100.0;26.1;19.3;24.7;19.0
1754;Mannen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2013;100.0;28.0;21.3;26.3;20.6
1755;Mannen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2014;100.0;;;;
1756;Mannen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2015;100.0;30.4;21.2;29.1;20.8
1757;Mannen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2016;100.0;;;;
1758;Mannen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2017;100.0;31.9;24.0;30.5;23.5
1759;Mannen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2018;100.0;27.2;21.6;26.2;21.2
1760;Mannen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2019;100.0;24.9;18.2;24.1;18.0
1761;Mannen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2020;100.0;21.1;16.4;20.4;15.9
1762;Mannen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2021;100.0;22.5;16.7;21.8;16.4
1763;Mannen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2022;100.0;23.4;18.2;22.6;18.0
1764;Mannen;Leeftijd: 20 tot 30 jaar;Saba;2011;50.0;;;;
1765;Mannen;Leeftijd: 20 tot 30 jaar;Saba;2012;50.0;;;;
1766;Mannen;Leeftijd: 20 tot 30 jaar;Saba;2013;50.0;;;;
1767;Mannen;Leeftijd: 20 tot 30 jaar;Saba;2014;50.0;;;;
1768;Mannen;Leeftijd: 20 tot 30 jaar;Saba;2015;100.0;;;;
1769;Mannen;Leeftijd: 20 tot 30 jaar;Saba;2016;100.0;;;;
1770;Mannen;Leeftijd: 20 tot 30 jaar;Saba;2017;100.0;;;;
1771;Mannen;Leeftijd: 20 tot 30 jaar;Saba;2018;50.0;;;;
1772;Mannen;Leeftijd: 20 tot 30 jaar;Saba;2019;50.0;;;;
1773;Mannen;Leeftijd: 20 tot 30 jaar;Saba;2020;50.0;;;;
1774;Mannen;Leeftijd: 20 tot 30 jaar;Saba;2021;50.0;;;;
1775;Mannen;Leeftijd: 20 tot 30 jaar;Saba;2022;50.0;;;;
1776;Mannen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2011;1100.0;28.4;21.1;26.5;20.4
1777;Mannen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2012;1100.0;28.3;21.3;26.5;20.3
1778;Mannen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2013;1200.0;29.7;22.6;27.8;21.9
1779;Mannen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2014;1250.0;29.8;22.5;27.8;21.7
1780;Mannen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2015;1300.0;30.3;23.7;28.3;22.9
1781;Mannen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2016;1350.0;30.3;23.8;28.3;23.4
1782;Mannen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2017;1450.0;32.1;24.3;29.8;23.8
1783;Mannen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2018;1550.0;31.2;24.4;29.4;24.0
1784;Mannen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2019;1650.0;30.8;23.6;28.8;23.3
1785;Mannen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2020;1700.0;31.1;23.4;29.1;23.0
1786;Mannen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2021;1800.0;31.0;23.6;28.9;23.1
1787;Mannen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2022;1900.0;33.2;24.9;30.5;24.1
1788;Mannen;Leeftijd: 30 tot 40 jaar;Bonaire;2011;900.0;25.9;19.6;24.2;18.9
1789;Mannen;Leeftijd: 30 tot 40 jaar;Bonaire;2012;900.0;25.7;19.3;24.1;18.8
1790;Mannen;Leeftijd: 30 tot 40 jaar;Bonaire;2013;950.0;27.3;21.7;25.5;20.9
1791;Mannen;Leeftijd: 30 tot 40 jaar;Bonaire;2014;1050.0;27.2;21.3;25.4;20.4
1792;Mannen;Leeftijd: 30 tot 40 jaar;Bonaire;2015;1050.0;27.5;22.3;25.6;21.6
1793;Mannen;Leeftijd: 30 tot 40 jaar;Bonaire;2016;1100.0;27.7;22.5;25.9;22.3
1794;Mannen;Leeftijd: 30 tot 40 jaar;Bonaire;2017;1150.0;29.3;23.7;27.2;23.2
1795;Mannen;Leeftijd: 30 tot 40 jaar;Bonaire;2018;1250.0;29.3;24.0;27.6;23.6
1796;Mannen;Leeftijd: 30 tot 40 jaar;Bonaire;2019;1400.0;28.9;23.1;27.0;22.9
1797;Mannen;Leeftijd: 30 tot 40 jaar;Bonaire;2020;1450.0;29.3;22.8;27.4;22.5
1798;Mannen;Leeftijd: 30 tot 40 jaar;Bonaire;2021;1500.0;29.4;22.7;27.4;22.4
1799;Mannen;Leeftijd: 30 tot 40 jaar;Bonaire;2022;1600.0;31.6;23.8;29.0;22.9
1800;Mannen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2011;150.0;42.9;30.3;39.7;28.8
1801;Mannen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2012;150.0;43.6;36.6;40.5;34.4
1802;Mannen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2013;150.0;44.3;35.5;41.2;34.4
1803;Mannen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2014;150.0;44.6;36.7;41.7;34.8
1804;Mannen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2015;150.0;49.2;41.7;46.3;40.7
1805;Mannen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2016;150.0;47.1;39.0;44.8;37.1
1806;Mannen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2017;150.0;48.7;46.3;46.5;45.4
1807;Mannen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2018;200.0;43.1;30.3;41.2;29.8
1808;Mannen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2019;200.0;44.1;31.3;41.9;30.6
1809;Mannen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2020;200.0;42.7;33.8;40.3;32.6
1810;Mannen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2021;200.0;44.1;33.3;40.7;32.4
1811;Mannen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2022;200.0;43.2;31.1;40.5;30.3
1812;Mannen;Leeftijd: 30 tot 40 jaar;Saba;2011;100.0;;;;
1813;Mannen;Leeftijd: 30 tot 40 jaar;Saba;2012;50.0;;;;
1814;Mannen;Leeftijd: 30 tot 40 jaar;Saba;2013;100.0;;;;
1815;Mannen;Leeftijd: 30 tot 40 jaar;Saba;2014;100.0;;;;
1816;Mannen;Leeftijd: 30 tot 40 jaar;Saba;2015;100.0;;;;
1817;Mannen;Leeftijd: 30 tot 40 jaar;Saba;2016;100.0;;;;
1818;Mannen;Leeftijd: 30 tot 40 jaar;Saba;2017;100.0;;;;
1819;Mannen;Leeftijd: 30 tot 40 jaar;Saba;2018;100.0;33.4;26.6;31.2;25.0
1820;Mannen;Leeftijd: 30 tot 40 jaar;Saba;2019;100.0;;;;
1821;Mannen;Leeftijd: 30 tot 40 jaar;Saba;2020;100.0;;;;
1822;Mannen;Leeftijd: 30 tot 40 jaar;Saba;2021;100.0;;;;
1823;Mannen;Leeftijd: 30 tot 40 jaar;Saba;2022;100.0;37.5;33.8;34.3;30.8
1824;Mannen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2011;2850.0;34.1;24.4;31.4;23.3
1825;Mannen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2012;2900.0;34.9;25.0;32.4;23.9
1826;Mannen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2013;3050.0;35.1;25.0;32.4;23.8
1827;Mannen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2014;3150.0;35.7;25.4;33.0;24.4
1828;Mannen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2015;3200.0;36.7;26.1;33.9;25.0
1829;Mannen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2016;3300.0;39.0;26.1;34.3;25.2
1830;Mannen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2017;3400.0;40.1;27.4;35.1;26.4
1831;Mannen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2018;3500.0;40.3;26.8;35.3;25.8
1832;Mannen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2019;3550.0;39.8;25.9;35.0;25.1
1833;Mannen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2020;3600.0;39.0;25.5;34.4;24.9
1834;Mannen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2021;3600.0;39.0;26.5;34.5;25.2
1835;Mannen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2022;3550.0;40.8;28.1;35.6;26.4
1836;Mannen;Leeftijd: 40 tot 60 jaar;Bonaire;2011;2350.0;31.9;23.7;29.5;22.8
1837;Mannen;Leeftijd: 40 tot 60 jaar;Bonaire;2012;2350.0;32.4;23.9;30.1;22.9
1838;Mannen;Leeftijd: 40 tot 60 jaar;Bonaire;2013;2450.0;32.7;23.8;30.3;23.0
1839;Mannen;Leeftijd: 40 tot 60 jaar;Bonaire;2014;2500.0;33.7;24.3;31.2;23.4
1840;Mannen;Leeftijd: 40 tot 60 jaar;Bonaire;2015;2550.0;33.9;24.7;31.3;23.8
1841;Mannen;Leeftijd: 40 tot 60 jaar;Bonaire;2016;2700.0;36.8;25.0;31.8;24.2
1842;Mannen;Leeftijd: 40 tot 60 jaar;Bonaire;2017;2750.0;37.5;26.0;32.3;24.9
1843;Mannen;Leeftijd: 40 tot 60 jaar;Bonaire;2018;2850.0;37.6;25.3;32.2;24.2
1844;Mannen;Leeftijd: 40 tot 60 jaar;Bonaire;2019;2900.0;37.3;24.8;32.2;23.8
1845;Mannen;Leeftijd: 40 tot 60 jaar;Bonaire;2020;2950.0;36.8;24.0;32.0;23.4
1846;Mannen;Leeftijd: 40 tot 60 jaar;Bonaire;2021;2950.0;37.2;25.2;32.4;24.1
1847;Mannen;Leeftijd: 40 tot 60 jaar;Bonaire;2022;2950.0;39.1;26.7;33.6;25.1
1848;Mannen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2011;350.0;48.0;33.4;44.2;32.4
1849;Mannen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2012;350.0;50.1;37.8;46.2;35.2
1850;Mannen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2013;400.0;49.4;39.5;45.4;36.4
1851;Mannen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2014;400.0;47.7;34.8;43.7;33.5
1852;Mannen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2015;400.0;54.4;40.1;50.3;37.4
1853;Mannen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2016;400.0;53.6;36.8;50.0;35.6
1854;Mannen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2017;400.0;56.2;46.1;52.6;44.3
1855;Mannen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2018;450.0;56.4;41.4;52.8;40.2
1856;Mannen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2019;450.0;54.9;43.4;51.6;42.6
1857;Mannen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2020;400.0;53.2;39.1;49.1;37.8
1858;Mannen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2021;400.0;50.2;37.5;47.2;36.7
1859;Mannen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2022;400.0;51.0;40.0;47.7;38.0
1860;Mannen;Leeftijd: 40 tot 60 jaar;Saba;2011;200.0;35.5;26.0;32.6;23.9
1861;Mannen;Leeftijd: 40 tot 60 jaar;Saba;2012;200.0;37.6;27.2;34.7;24.5
1862;Mannen;Leeftijd: 40 tot 60 jaar;Saba;2013;200.0;37.1;25.9;34.2;23.9
1863;Mannen;Leeftijd: 40 tot 60 jaar;Saba;2014;200.0;37.5;28.4;34.7;27.6
1864;Mannen;Leeftijd: 40 tot 60 jaar;Saba;2015;200.0;37.4;27.0;34.3;25.0
1865;Mannen;Leeftijd: 40 tot 60 jaar;Saba;2016;200.0;39.5;29.4;36.0;27.7
1866;Mannen;Leeftijd: 40 tot 60 jaar;Saba;2017;200.0;41.8;29.7;37.9;28.0
1867;Mannen;Leeftijd: 40 tot 60 jaar;Saba;2018;200.0;44.9;34.3;40.6;30.6
1868;Mannen;Leeftijd: 40 tot 60 jaar;Saba;2019;250.0;42.7;31.9;38.9;29.5
1869;Mannen;Leeftijd: 40 tot 60 jaar;Saba;2020;250.0;42.9;31.1;39.3;29.9
1870;Mannen;Leeftijd: 40 tot 60 jaar;Saba;2021;250.0;42.4;32.6;39.4;31.5
1871;Mannen;Leeftijd: 40 tot 60 jaar;Saba;2022;250.0;44.4;35.0;41.0;32.8
1872;Mannen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2011;1550.0;32.4;24.0;30.1;23.1
1873;Mannen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2012;1500.0;33.4;24.6;31.1;23.6
1874;Mannen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2013;1550.0;33.1;24.2;30.8;23.3
1875;Mannen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2014;1550.0;34.9;25.5;32.3;24.6
1876;Mannen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2015;1550.0;36.5;26.0;33.8;25.0
1877;Mannen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2016;1600.0;38.1;26.0;34.4;25.4
1878;Mannen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2017;1550.0;38.9;27.2;34.6;26.4
1879;Mannen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2018;1600.0;38.6;26.4;34.7;25.5
1880;Mannen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2019;1600.0;38.2;25.4;34.3;24.5
1881;Mannen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2020;1650.0;38.0;25.4;34.4;24.9
1882;Mannen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2021;1700.0;37.1;25.3;33.4;24.5
1883;Mannen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2022;1700.0;38.2;27.0;34.2;26.0
1884;Mannen;Leeftijd: 40 tot 50 jaar;Bonaire;2011;1250.0;30.4;23.4;28.2;22.5
1885;Mannen;Leeftijd: 40 tot 50 jaar;Bonaire;2012;1250.0;30.8;23.4;28.8;22.4
1886;Mannen;Leeftijd: 40 tot 50 jaar;Bonaire;2013;1250.0;30.5;23.1;28.3;22.1
1887;Mannen;Leeftijd: 40 tot 50 jaar;Bonaire;2014;1250.0;32.6;24.5;30.2;23.6
1888;Mannen;Leeftijd: 40 tot 50 jaar;Bonaire;2015;1200.0;33.2;24.4;30.7;23.8
1889;Mannen;Leeftijd: 40 tot 50 jaar;Bonaire;2016;1250.0;35.7;24.8;31.8;24.3
1890;Mannen;Leeftijd: 40 tot 50 jaar;Bonaire;2017;1250.0;36.0;25.8;31.5;25.0
1891;Mannen;Leeftijd: 40 tot 50 jaar;Bonaire;2018;1300.0;35.1;24.6;31.1;23.7
1892;Mannen;Leeftijd: 40 tot 50 jaar;Bonaire;2019;1300.0;35.6;24.3;31.5;23.2
1893;Mannen;Leeftijd: 40 tot 50 jaar;Bonaire;2020;1350.0;35.1;23.9;31.5;23.4
1894;Mannen;Leeftijd: 40 tot 50 jaar;Bonaire;2021;1350.0;35.2;24.2;31.3;23.5
1895;Mannen;Leeftijd: 40 tot 50 jaar;Bonaire;2022;1450.0;36.3;25.3;32.1;24.7
1896;Mannen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2011;200.0;44.4;32.9;41.0;29.7
1897;Mannen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2012;200.0;48.7;40.2;44.9;38.0
1898;Mannen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2013;200.0;49.3;40.3;45.4;36.9
1899;Mannen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2014;200.0;48.3;36.5;44.3;34.8
1900;Mannen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2015;200.0;56.6;44.4;52.4;42.3
1901;Mannen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2016;200.0;51.9;37.1;48.5;36.1
1902;Mannen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2017;200.0;55.8;49.1;52.3;48.4
1903;Mannen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2018;200.0;56.5;46.5;53.0;45.6
1904;Mannen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2019;200.0;51.3;42.3;48.4;41.6
1905;Mannen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2020;200.0;55.5;44.2;51.3;39.8
1906;Mannen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2021;200.0;47.4;35.5;44.8;34.1
1907;Mannen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2022;200.0;49.7;40.2;46.8;38.1
1908;Mannen;Leeftijd: 40 tot 50 jaar;Saba;2011;100.0;34.5;24.6;31.9;23.2
1909;Mannen;Leeftijd: 40 tot 50 jaar;Saba;2012;100.0;37.1;24.7;34.5;23.3
1910;Mannen;Leeftijd: 40 tot 50 jaar;Saba;2013;100.0;37.0;24.9;34.4;23.4
1911;Mannen;Leeftijd: 40 tot 50 jaar;Saba;2014;100.0;36.7;28.4;34.0;27.6
1912;Mannen;Leeftijd: 40 tot 50 jaar;Saba;2015;100.0;36.6;27.9;33.7;25.4
1913;Mannen;Leeftijd: 40 tot 50 jaar;Saba;2016;100.0;40.4;29.6;36.9;28.1
1914;Mannen;Leeftijd: 40 tot 50 jaar;Saba;2017;100.0;40.2;29.0;36.7;28.1
1915;Mannen;Leeftijd: 40 tot 50 jaar;Saba;2018;100.0;46.0;34.3;41.8;33.4
1916;Mannen;Leeftijd: 40 tot 50 jaar;Saba;2019;100.0;44.0;30.7;40.2;28.7
1917;Mannen;Leeftijd: 40 tot 50 jaar;Saba;2020;100.0;44.0;30.6;40.5;29.6
1918;Mannen;Leeftijd: 40 tot 50 jaar;Saba;2021;100.0;42.6;31.6;39.6;29.7
1919;Mannen;Leeftijd: 40 tot 50 jaar;Saba;2022;100.0;44.4;36.0;41.0;33.3
1920;Mannen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2011;1300.0;36.0;25.3;33.1;23.8
1921;Mannen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2012;1400.0;36.6;25.5;33.8;24.1
1922;Mannen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2013;1500.0;37.1;25.9;34.2;24.6
1923;Mannen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2014;1600.0;36.5;25.3;33.6;24.2
1924;Mannen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2015;1650.0;36.9;26.3;34.0;25.0
1925;Mannen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2016;1700.0;39.8;26.2;34.2;25.2
1926;Mannen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2017;1850.0;41.1;27.5;35.6;26.4
1927;Mannen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2018;1900.0;41.8;27.4;35.8;26.2
1928;Mannen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2019;1950.0;41.1;26.6;35.5;25.4
1929;Mannen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2020;1950.0;39.8;25.6;34.5;24.8
1930;Mannen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2021;1900.0;40.7;27.2;35.5;25.9
1931;Mannen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2022;1850.0;43.1;29.1;36.9;26.9
1932;Mannen;Leeftijd: 50 tot 60 jaar;Bonaire;2011;1100.0;33.6;24.1;30.9;23.1
1933;Mannen;Leeftijd: 50 tot 60 jaar;Bonaire;2012;1150.0;34.1;24.3;31.5;23.3
1934;Mannen;Leeftijd: 50 tot 60 jaar;Bonaire;2013;1200.0;35.1;24.8;32.4;23.7
1935;Mannen;Leeftijd: 50 tot 60 jaar;Bonaire;2014;1300.0;34.8;24.1;32.1;23.3
1936;Mannen;Leeftijd: 50 tot 60 jaar;Bonaire;2015;1350.0;34.5;24.9;31.8;23.9
1937;Mannen;Leeftijd: 50 tot 60 jaar;Bonaire;2016;1400.0;37.7;25.2;31.8;24.0
1938;Mannen;Leeftijd: 50 tot 60 jaar;Bonaire;2017;1500.0;38.7;26.2;32.9;24.8
1939;Mannen;Leeftijd: 50 tot 60 jaar;Bonaire;2018;1550.0;39.6;26.2;33.1;24.7
1940;Mannen;Leeftijd: 50 tot 60 jaar;Bonaire;2019;1600.0;38.7;25.3;32.7;24.3
1941;Mannen;Leeftijd: 50 tot 60 jaar;Bonaire;2020;1600.0;38.1;24.3;32.5;23.5
1942;Mannen;Leeftijd: 50 tot 60 jaar;Bonaire;2021;1600.0;38.9;26.1;33.3;24.7
1943;Mannen;Leeftijd: 50 tot 60 jaar;Bonaire;2022;1500.0;41.8;28.0;34.9;25.9
1944;Mannen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2011;150.0;52.7;36.9;48.3;34.2
1945;Mannen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2012;200.0;51.6;34.3;47.5;32.8
1946;Mannen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2013;200.0;49.5;38.5;45.3;35.7
1947;Mannen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2014;200.0;47.2;33.7;43.0;31.3
1948;Mannen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2015;200.0;52.3;34.8;48.2;33.4
1949;Mannen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2016;200.0;55.5;36.1;51.5;34.9
1950;Mannen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2017;200.0;56.5;43.3;52.9;40.8
1951;Mannen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2018;200.0;56.4;38.4;52.7;35.3
1952;Mannen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2019;200.0;58.4;45.2;54.7;43.7
1953;Mannen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2020;200.0;51.2;36.8;47.3;35.2
1954;Mannen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2021;200.0;52.7;38.2;49.3;38.0
1955;Mannen;Leeftijd: 50 tot 60 jaar;Sint Eustatius;2022;200.0;52.1;38.9;48.4;37.7
1956;Mannen;Leeftijd: 50 tot 60 jaar;Saba;2011;100.0;;;;
1957;Mannen;Leeftijd: 50 tot 60 jaar;Saba;2012;100.0;;;;
1958;Mannen;Leeftijd: 50 tot 60 jaar;Saba;2013;100.0;;;;
1959;Mannen;Leeftijd: 50 tot 60 jaar;Saba;2014;100.0;38.4;27.3;35.4;25.8
1960;Mannen;Leeftijd: 50 tot 60 jaar;Saba;2015;100.0;38.4;26.4;35.1;24.1
1961;Mannen;Leeftijd: 50 tot 60 jaar;Saba;2016;100.0;38.6;28.2;35.1;26.4
1962;Mannen;Leeftijd: 50 tot 60 jaar;Saba;2017;100.0;43.4;30.1;39.0;27.2
1963;Mannen;Leeftijd: 50 tot 60 jaar;Saba;2018;100.0;43.8;34.0;39.4;30.4
1964;Mannen;Leeftijd: 50 tot 60 jaar;Saba;2019;100.0;41.4;32.4;37.7;29.8
1965;Mannen;Leeftijd: 50 tot 60 jaar;Saba;2020;150.0;41.9;31.9;38.2;30.5
1966;Mannen;Leeftijd: 50 tot 60 jaar;Saba;2021;150.0;42.2;34.7;39.3;32.0
1967;Mannen;Leeftijd: 50 tot 60 jaar;Saba;2022;150.0;44.4;33.4;41.0;31.0
1968;Mannen;Leeftijd: 60 jaar en ouder;Caribisch Nederland;2011;1450.0;25.7;14.6;25.1;14.5
1969;Mannen;Leeftijd: 60 jaar en ouder;Caribisch Nederland;2012;1550.0;27.3;16.7;26.6;16.5
1970;Mannen;Leeftijd: 60 jaar en ouder;Caribisch Nederland;2013;1650.0;27.3;17.6;26.6;17.4
