ID;BedrijfstakBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
5545;476 Winkels in recreatie-artikelen;2001 1e kwartaal;86.4;100.5;86.0;3.1;5.6;-2.3
5546;476 Winkels in recreatie-artikelen;2001 april;96.9;101.4;95.6;1.7;5.9;-3.9
5547;476 Winkels in recreatie-artikelen;2001 mei;113.6;101.8;111.7;8.4;5.7;2.5
5548;476 Winkels in recreatie-artikelen;2001 juni;116.4;101.8;114.3;9.3;6.1;3.0
5549;476 Winkels in recreatie-artikelen;2001 2e kwartaal;109.0;101.7;107.2;6.6;5.9;0.7
5550;476 Winkels in recreatie-artikelen;2001 juli;118.3;102.2;115.8;5.3;6.5;-1.1
5551;476 Winkels in recreatie-artikelen;2001 augustus;124.5;102.4;121.6;7.6;6.7;0.8
5552;476 Winkels in recreatie-artikelen;2001 september;104.6;102.9;101.6;2.1;6.2;-3.9
5553;476 Winkels in recreatie-artikelen;2001 3e kwartaal;115.8;102.5;113.0;5.1;6.5;-1.3
5554;476 Winkels in recreatie-artikelen;2001 oktober;100.4;103.0;97.4;9.3;5.5;3.6
5555;476 Winkels in recreatie-artikelen;2001 november;120.8;103.1;117.2;8.4;5.2;3.1
5556;476 Winkels in recreatie-artikelen;2001 december;128.8;103.2;124.9;6.5;5.2;1.2
5557;476 Winkels in recreatie-artikelen;2001 4e kwartaal;116.6;103.1;113.1;8.0;5.3;2.5
5558;476 Winkels in recreatie-artikelen;2001;107.0;101.9;104.9;5.9;5.8;0.0
5559;476 Winkels in recreatie-artikelen;2002 januari;89.0;103.7;85.9;7.9;3.7;4.1
5560;476 Winkels in recreatie-artikelen;2002 februari;86.1;104.2;82.6;6.6;3.7;2.8
5561;476 Winkels in recreatie-artikelen;2002 maart;101.9;103.9;98.0;6.0;2.9;3.0
5562;476 Winkels in recreatie-artikelen;2002 1e kwartaal;92.3;103.9;88.8;6.8;3.5;3.2
5563;476 Winkels in recreatie-artikelen;2002 april;106.2;104.4;101.7;9.6;3.0;6.4
5564;476 Winkels in recreatie-artikelen;2002 mei;113.5;104.6;108.5;-0.2;2.8;-2.9
5565;476 Winkels in recreatie-artikelen;2002 juni;118.5;104.1;113.9;1.8;2.2;-0.3
5566;476 Winkels in recreatie-artikelen;2002 2e kwartaal;112.7;104.4;108.0;3.4;2.7;0.8
5567;476 Winkels in recreatie-artikelen;2002 juli;122.6;104.4;117.4;3.6;2.2;1.4
5568;476 Winkels in recreatie-artikelen;2002 augustus;125.6;104.1;120.7;0.9;1.6;-0.7
5569;476 Winkels in recreatie-artikelen;2002 september;108.8;104.0;104.6;4.0;1.0;3.0
5570;476 Winkels in recreatie-artikelen;2002 3e kwartaal;119.0;104.2;114.3;2.8;1.6;1.1
5571;476 Winkels in recreatie-artikelen;2002 oktober;107.7;104.7;102.9;7.3;1.6;5.7
5572;476 Winkels in recreatie-artikelen;2002 november;121.8;104.1;117.0;0.9;1.0;-0.1
5573;476 Winkels in recreatie-artikelen;2002 december;128.5;105.2;122.1;-0.3;2.0;-2.2
5574;476 Winkels in recreatie-artikelen;2002 4e kwartaal;119.3;104.7;114.0;2.3;1.5;0.8
5575;476 Winkels in recreatie-artikelen;2002;110.9;104.3;106.3;3.6;2.3;1.3
5576;476 Winkels in recreatie-artikelen;2003 januari;92.0;105.7;87.1;3.4;1.9;1.4
5577;476 Winkels in recreatie-artikelen;2003 februari;90.4;104.8;86.3;5.1;0.6;4.4
5578;476 Winkels in recreatie-artikelen;2003 maart;96.1;105.0;91.6;-5.6;1.0;-6.6
5579;476 Winkels in recreatie-artikelen;2003 1e kwartaal;92.9;105.1;88.3;0.6;1.2;-0.6
5580;476 Winkels in recreatie-artikelen;2003 april;101.1;105.1;96.1;-4.9;0.7;-5.5
5581;476 Winkels in recreatie-artikelen;2003 mei;112.6;105.2;107.0;-0.8;0.6;-1.3
5582;476 Winkels in recreatie-artikelen;2003 juni;110.5;104.6;105.7;-6.7;0.5;-7.3
5583;476 Winkels in recreatie-artikelen;2003 2e kwartaal;108.1;105.0;102.9;-4.1;0.6;-4.7
5584;476 Winkels in recreatie-artikelen;2003 juli;113.5;104.4;108.7;-7.4;0.0;-7.4
5585;476 Winkels in recreatie-artikelen;2003 augustus;113.2;103.9;108.9;-9.9;-0.2;-9.8
5586;476 Winkels in recreatie-artikelen;2003 september;101.4;104.1;97.5;-6.8;0.1;-6.8
5587;476 Winkels in recreatie-artikelen;2003 3e kwartaal;109.4;104.1;105.0;-8.1;0.0;-8.1
5588;476 Winkels in recreatie-artikelen;2003 oktober;102.7;104.4;98.4;-4.7;-0.3;-4.4
5589;476 Winkels in recreatie-artikelen;2003 november;114.7;103.9;110.4;-5.8;-0.2;-5.6
5590;476 Winkels in recreatie-artikelen;2003 december;122.7;104.4;117.6;-4.5;-0.8;-3.7
5591;476 Winkels in recreatie-artikelen;2003 4e kwartaal;113.4;104.2;108.8;-5.0;-0.4;-4.6
5592;476 Winkels in recreatie-artikelen;2003;105.9;104.6;101.2;-4.5;0.3;-4.8
5593;476 Winkels in recreatie-artikelen;2004 januari;86.1;103.3;83.4;-6.5;-2.3;-4.2
5594;476 Winkels in recreatie-artikelen;2004 februari;84.2;103.2;81.7;-6.8;-1.5;-5.4
5595;476 Winkels in recreatie-artikelen;2004 maart;92.2;103.0;89.5;-4.1;-1.8;-2.3
5596;476 Winkels in recreatie-artikelen;2004 1e kwartaal;87.5;103.1;84.8;-5.8;-1.9;-4.0
5597;476 Winkels in recreatie-artikelen;2004 april;101.5;103.1;98.5;0.4;-2.0;2.4
5598;476 Winkels in recreatie-artikelen;2004 mei;105.9;101.7;104.1;-6.0;-3.4;-2.7
5599;476 Winkels in recreatie-artikelen;2004 juni;111.1;102.8;108.1;0.5;-1.7;2.3
5600;476 Winkels in recreatie-artikelen;2004 2e kwartaal;106.1;102.5;103.6;-1.8;-2.4;0.6
5601;476 Winkels in recreatie-artikelen;2004 juli;115.0;102.3;112.5;1.3;-2.1;3.4
5602;476 Winkels in recreatie-artikelen;2004 augustus;107.4;102.2;105.1;-5.1;-1.6;-3.5
5603;476 Winkels in recreatie-artikelen;2004 september;102.1;101.9;100.2;0.6;-2.1;2.8
5604;476 Winkels in recreatie-artikelen;2004 3e kwartaal;108.2;102.1;105.9;-1.1;-1.9;0.9
5605;476 Winkels in recreatie-artikelen;2004 oktober;96.5;101.4;95.2;-6.0;-2.9;-3.3
5606;476 Winkels in recreatie-artikelen;2004 november;109.8;101.4;108.2;-4.3;-2.4;-2.0
5607;476 Winkels in recreatie-artikelen;2004 december;120.4;101.0;119.2;-1.9;-3.2;1.4
5608;476 Winkels in recreatie-artikelen;2004 4e kwartaal;108.9;101.3;107.5;-4.0;-2.8;-1.2
5609;476 Winkels in recreatie-artikelen;2004;102.7;102.3;100.4;-3.1;-2.3;-0.8
5610;476 Winkels in recreatie-artikelen;2005 januari;80.5;101.0;79.8;-6.5;-2.2;-4.3
5611;476 Winkels in recreatie-artikelen;2005 februari;76.8;101.0;76.1;-8.8;-2.1;-6.8
5612;476 Winkels in recreatie-artikelen;2005 maart;90.8;100.8;90.1;-1.4;-2.1;0.7
5613;476 Winkels in recreatie-artikelen;2005 1e kwartaal;82.7;100.9;82.0;-5.5;-2.2;-3.4
5614;476 Winkels in recreatie-artikelen;2005 april;97.1;100.4;96.7;-4.4;-2.6;-1.8
5615;476 Winkels in recreatie-artikelen;2005 mei;96.1;99.9;96.2;-9.3;-1.8;-7.6
5616;476 Winkels in recreatie-artikelen;2005 juni;107.6;99.8;107.8;-3.1;-2.9;-0.2
5617;476 Winkels in recreatie-artikelen;2005 2e kwartaal;100.2;100.0;100.2;-5.6;-2.4;-3.2
5618;476 Winkels in recreatie-artikelen;2005 juli;110.2;99.8;110.4;-4.2;-2.4;-1.9
5619;476 Winkels in recreatie-artikelen;2005 augustus;109.0;99.4;109.6;1.4;-2.7;4.2
5620;476 Winkels in recreatie-artikelen;2005 september;101.9;99.2;102.7;-0.2;-2.6;2.5
5621;476 Winkels in recreatie-artikelen;2005 3e kwartaal;107.0;99.5;107.6;-1.1;-2.6;1.5
5622;476 Winkels in recreatie-artikelen;2005 oktober;94.8;99.6;95.2;-1.7;-1.8;0.0
5623;476 Winkels in recreatie-artikelen;2005 november;111.1;99.7;111.5;1.2;-1.7;3.0
5624;476 Winkels in recreatie-artikelen;2005 december;124.1;99.6;124.6;3.1;-1.4;4.6
5625;476 Winkels in recreatie-artikelen;2005 4e kwartaal;110.0;99.6;110.5;1.0;-1.6;2.7
5626;476 Winkels in recreatie-artikelen;2005;100.0;100.0;100.0;-2.6;-2.2;-0.4
5627;476 Winkels in recreatie-artikelen;2006 januari;85.5;100.4;85.1;6.2;-0.5;6.7
5628;476 Winkels in recreatie-artikelen;2006 februari;83.8;100.0;83.8;9.1;-1.0;10.1
5629;476 Winkels in recreatie-artikelen;2006 maart;96.8;100.3;96.6;6.6;-0.6;7.2
5630;476 Winkels in recreatie-artikelen;2006 1e kwartaal;88.7;100.2;88.5;7.2;-0.7;8.0
5631;476 Winkels in recreatie-artikelen;2006 april;101.9;100.2;101.7;5.0;-0.2;5.2
5632;476 Winkels in recreatie-artikelen;2006 mei;109.6;101.0;108.5;14.1;1.1;12.8
5633;476 Winkels in recreatie-artikelen;2006 juni;114.4;100.1;114.3;6.3;0.3;6.0
5634;476 Winkels in recreatie-artikelen;2006 2e kwartaal;108.6;100.4;108.2;8.3;0.4;7.9
5635;476 Winkels in recreatie-artikelen;2006 juli;121.0;99.7;121.4;9.8;-0.2;10.0
5636;476 Winkels in recreatie-artikelen;2006 augustus;119.3;99.6;119.8;9.5;0.1;9.3
5637;476 Winkels in recreatie-artikelen;2006 september;107.2;99.7;107.5;5.2;0.6;4.6
5638;476 Winkels in recreatie-artikelen;2006 3e kwartaal;115.8;99.6;116.2;8.2;0.2;8.1
5639;476 Winkels in recreatie-artikelen;2006 oktober;100.2;100.1;100.1;5.6;0.6;5.1
5640;476 Winkels in recreatie-artikelen;2006 november;119.8;99.7;120.2;7.8;0.0;7.8
5641;476 Winkels in recreatie-artikelen;2006 december;129.6;100.6;128.8;4.4;1.0;3.4
5642;476 Winkels in recreatie-artikelen;2006 4e kwartaal;116.5;100.1;116.4;5.9;0.5;5.4
5643;476 Winkels in recreatie-artikelen;2006;107.4;100.1;107.3;7.4;0.1;7.3
5644;476 Winkels in recreatie-artikelen;2007 januari;88.8;101.3;87.7;3.9;0.9;3.0
5645;476 Winkels in recreatie-artikelen;2007 februari;89.4;101.0;88.6;6.8;1.0;5.7
5646;476 Winkels in recreatie-artikelen;2007 maart;112.8;101.3;111.4;16.6;1.0;15.4
5647;476 Winkels in recreatie-artikelen;2007 1e kwartaal;97.0;101.2;95.9;9.4;1.0;8.4
5648;476 Winkels in recreatie-artikelen;2007 april;111.4;101.2;110.1;9.4;1.0;8.3
5649;476 Winkels in recreatie-artikelen;2007 mei;119.0;101.7;117.0;8.6;0.8;7.8
5650;476 Winkels in recreatie-artikelen;2007 juni;130.5;101.6;128.5;14.1;1.5;12.5
5651;476 Winkels in recreatie-artikelen;2007 2e kwartaal;120.3;101.5;118.6;10.8;1.1;9.6
5652;476 Winkels in recreatie-artikelen;2007 juli;122.6;100.9;121.5;1.3;1.2;0.1
5653;476 Winkels in recreatie-artikelen;2007 augustus;124.0;100.8;123.0;3.9;1.2;2.7
5654;476 Winkels in recreatie-artikelen;2007 september;112.6;101.1;111.4;5.1;1.4;3.6
5655;476 Winkels in recreatie-artikelen;2007 3e kwartaal;119.7;100.9;118.6;3.4;1.3;2.1
5656;476 Winkels in recreatie-artikelen;2007 oktober;110.8;101.0;109.8;10.6;0.8;9.7
5657;476 Winkels in recreatie-artikelen;2007 november;127.8;100.9;126.7;6.7;1.3;5.4
5658;476 Winkels in recreatie-artikelen;2007 december;139.4;101.5;137.4;7.6;0.9;6.7
5659;476 Winkels in recreatie-artikelen;2007 4e kwartaal;126.0;101.1;124.6;8.2;1.0;7.1
5660;476 Winkels in recreatie-artikelen;2007;115.8;101.2;114.4;7.8;1.1;6.6
5661;476 Winkels in recreatie-artikelen;2008 januari;93.4;98.1;95.2;5.2;-3.1;8.6
5662;476 Winkels in recreatie-artikelen;2008 februari;99.5;99.1;100.4;11.3;-1.8;13.3
5663;476 Winkels in recreatie-artikelen;2008 maart;106.3;100.0;106.3;-5.8;-1.3;-4.6
5664;476 Winkels in recreatie-artikelen;2008 1e kwartaal;99.7;99.1;100.7;2.8;-2.1;5.0
5665;476 Winkels in recreatie-artikelen;2008 april;116.6;98.9;118.0;4.7;-2.3;7.1
5666;476 Winkels in recreatie-artikelen;2008 mei;126.6;99.3;127.4;6.3;-2.4;8.9
5667;476 Winkels in recreatie-artikelen;2008 juni;127.2;99.5;127.8;-2.6;-2.1;-0.6
5668;476 Winkels in recreatie-artikelen;2008 2e kwartaal;123.4;99.2;124.4;2.6;-2.2;4.9
5669;476 Winkels in recreatie-artikelen;2008 juli;131.1;98.5;133.1;6.9;-2.3;9.5
5670;476 Winkels in recreatie-artikelen;2008 augustus;123.7;98.5;125.6;-0.2;-2.3;2.1
5671;476 Winkels in recreatie-artikelen;2008 september;112.5;98.9;113.7;-0.2;-2.2;2.1
5672;476 Winkels in recreatie-artikelen;2008 3e kwartaal;122.4;98.6;124.1;2.2;-2.3;4.6
5673;476 Winkels in recreatie-artikelen;2008 oktober;114.0;100.0;114.0;2.8;-1.0;3.8
5674;476 Winkels in recreatie-artikelen;2008 november;121.9;101.1;120.6;-4.7;0.1;-4.8
5675;476 Winkels in recreatie-artikelen;2008 december;140.0;100.5;139.4;0.4;-1.0;1.5
5676;476 Winkels in recreatie-artikelen;2008 4e kwartaal;125.3;100.5;124.6;-0.6;-0.6;0.0
5677;476 Winkels in recreatie-artikelen;2008;117.7;99.4;118.5;1.7;-1.8;3.5
5678;476 Winkels in recreatie-artikelen;2009 januari;94.5;99.7;94.8;1.2;1.6;-0.4
5679;476 Winkels in recreatie-artikelen;2009 februari;89.5;99.4;90.0;-10.1;0.3;-10.3
5680;476 Winkels in recreatie-artikelen;2009 maart;98.6;100.3;98.3;-7.2;0.4;-7.6
5681;476 Winkels in recreatie-artikelen;2009 1e kwartaal;94.2;99.8;94.4;-5.5;0.7;-6.2
5682;476 Winkels in recreatie-artikelen;2009 april;107.8;100.9;106.9;-7.5;2.1;-9.4
5683;476 Winkels in recreatie-artikelen;2009 mei;114.1;100.5;113.5;-9.8;1.2;-10.9
5684;476 Winkels in recreatie-artikelen;2009 juni;118.7;100.5;118.1;-6.6;1.0;-7.6
5685;476 Winkels in recreatie-artikelen;2009 2e kwartaal;113.5;100.7;112.8;-8.0;1.4;-9.3
5686;476 Winkels in recreatie-artikelen;2009 juli;124.4;99.9;124.5;-5.1;1.5;-6.5
5687;476 Winkels in recreatie-artikelen;2009 augustus;112.8;99.5;113.4;-8.8;1.1;-9.7
5688;476 Winkels in recreatie-artikelen;2009 september;105.7;100.3;105.4;-6.0;1.4;-7.4
5689;476 Winkels in recreatie-artikelen;2009 3e kwartaal;114.3;99.9;114.4;-6.6;1.3;-7.8
5690;476 Winkels in recreatie-artikelen;2009 oktober;103.8;100.9;102.9;-8.9;0.9;-9.7
5691;476 Winkels in recreatie-artikelen;2009 november;112.2;102.1;109.9;-8.0;1.0;-8.9
5692;476 Winkels in recreatie-artikelen;2009 december;133.8;102.4;130.7;-4.4;2.0;-6.3
5693;476 Winkels in recreatie-artikelen;2009 4e kwartaal;116.6;101.8;114.5;-6.9;1.3;-8.1
5694;476 Winkels in recreatie-artikelen;2009;109.7;100.5;109.1;-6.8;1.2;-7.9
5695;476 Winkels in recreatie-artikelen;2010 januari;81.9;101.7;80.5;-13.4;2.1;-15.2
5696;476 Winkels in recreatie-artikelen;2010 februari;80.6;101.6;79.3;-9.9;2.2;-11.9
5697;476 Winkels in recreatie-artikelen;2010 maart;99.5;102.2;97.4;0.9;1.8;-0.9
5698;476 Winkels in recreatie-artikelen;2010 1e kwartaal;87.3;101.8;85.8;-7.3;2.0;-9.2
5699;476 Winkels in recreatie-artikelen;2010 april;105.4;101.5;103.9;-2.2;0.6;-2.8
5700;476 Winkels in recreatie-artikelen;2010 mei;108.3;101.6;106.6;-5.1;1.1;-6.1
5701;476 Winkels in recreatie-artikelen;2010 juni;112.8;102.4;110.2;-5.0;1.9;-6.7
5702;476 Winkels in recreatie-artikelen;2010 2e kwartaal;108.9;101.8;106.9;-4.1;1.2;-5.3
5703;476 Winkels in recreatie-artikelen;2010 juli;118.4;100.4;117.9;-4.8;0.5;-5.3
5704;476 Winkels in recreatie-artikelen;2010 augustus;101.7;99.7;102.0;-9.9;0.2;-10.1
5705;476 Winkels in recreatie-artikelen;2010 september;95.3;100.8;94.5;-9.9;0.5;-10.3
5706;476 Winkels in recreatie-artikelen;2010 3e kwartaal;105.1;100.3;104.8;-8.0;0.4;-8.4
5707;476 Winkels in recreatie-artikelen;2010 oktober;98.7;102.8;96.0;-4.9;1.9;-6.7
5708;476 Winkels in recreatie-artikelen;2010 november;112.1;102.9;109.0;0.0;0.8;-0.8
5709;476 Winkels in recreatie-artikelen;2010 december;125.5;104.0;120.7;-6.2;1.5;-7.6
5710;476 Winkels in recreatie-artikelen;2010 4e kwartaal;112.1;103.2;108.6;-3.9;1.4;-5.2
5711;476 Winkels in recreatie-artikelen;2010;103.3;101.8;101.5;-5.8;1.3;-6.9
5712;476 Winkels in recreatie-artikelen;2011 januari;79.1;104.0;76.1;-3.4;2.3;-5.5
5713;476 Winkels in recreatie-artikelen;2011 februari;81.5;103.4;78.8;1.2;1.8;-0.6
5714;476 Winkels in recreatie-artikelen;2011 maart;95.7;104.4;91.6;-3.8;2.2;-5.9
5715;476 Winkels in recreatie-artikelen;2011 1e kwartaal;85.4;104.0;82.2;-2.1;2.1;-4.2
5716;476 Winkels in recreatie-artikelen;2011 april;100.4;104.1;96.4;-4.8;2.5;-7.2
5717;476 Winkels in recreatie-artikelen;2011 mei;105.0;104.5;100.5;-3.1;2.8;-5.8
5718;476 Winkels in recreatie-artikelen;2011 juni;107.8;103.7;104.0;-4.4;1.2;-5.6
5719;476 Winkels in recreatie-artikelen;2011 2e kwartaal;104.4;104.1;100.3;-4.1;2.2;-6.2
5720;476 Winkels in recreatie-artikelen;2011 juli;108.7;103.4;105.1;-8.2;3.0;-10.8
5721;476 Winkels in recreatie-artikelen;2011 augustus;97.1;102.7;94.6;-4.5;3.0;-7.2
5722;476 Winkels in recreatie-artikelen;2011 september;92.3;103.8;88.9;-3.1;2.9;-5.9
5723;476 Winkels in recreatie-artikelen;2011 3e kwartaal;99.4;103.3;96.2;-5.5;3.0;-8.2
5724;476 Winkels in recreatie-artikelen;2011 oktober;90.7;104.5;86.8;-8.1;1.7;-9.6
5725;476 Winkels in recreatie-artikelen;2011 november;106.5;105.3;101.1;-5.1;2.3;-7.2
5726;476 Winkels in recreatie-artikelen;2011 december;115.9;106.0;109.3;-7.6;2.0;-9.4
5727;476 Winkels in recreatie-artikelen;2011 4e kwartaal;104.4;105.3;99.1;-6.9;2.0;-8.7
5728;476 Winkels in recreatie-artikelen;2011;98.4;104.1;94.5;-4.8;2.3;-6.9
5729;476 Winkels in recreatie-artikelen;2012 januari;74.7;106.5;70.2;-5.6;2.3;-7.7
5730;476 Winkels in recreatie-artikelen;2012 februari;77.4;104.5;74.1;-5.0;1.1;-6.0
5731;476 Winkels in recreatie-artikelen;2012 maart;94.2;105.5;89.3;-1.6;1.0;-2.5
5732;476 Winkels in recreatie-artikelen;2012 1e kwartaal;82.1;105.5;77.8;-3.9;1.5;-5.3
5733;476 Winkels in recreatie-artikelen;2012 april;87.2;104.7;83.3;-13.1;0.6;-13.6
5734;476 Winkels in recreatie-artikelen;2012 mei;95.6;104.3;91.6;-9.0;-0.2;-8.8
5735;476 Winkels in recreatie-artikelen;2012 juni;104.5;104.7;99.9;-3.1;1.0;-4.0
5736;476 Winkels in recreatie-artikelen;2012 2e kwartaal;95.8;104.6;91.6;-8.3;0.5;-8.7
5737;476 Winkels in recreatie-artikelen;2012 juli;99.5;103.6;96.1;-8.4;0.2;-8.6
5738;476 Winkels in recreatie-artikelen;2012 augustus;96.6;103.4;93.4;-0.6;0.7;-1.2
5739;476 Winkels in recreatie-artikelen;2012 september;89.3;104.5;85.5;-3.3;0.7;-3.9
5740;476 Winkels in recreatie-artikelen;2012 3e kwartaal;95.1;103.8;91.6;-4.3;0.5;-4.8
5741;476 Winkels in recreatie-artikelen;2012 oktober;84.8;105.6;80.3;-6.5;1.0;-7.5
5742;476 Winkels in recreatie-artikelen;2012 november;97.2;105.9;91.8;-8.7;0.6;-9.2
5743;476 Winkels in recreatie-artikelen;2012 december;105.5;106.9;98.7;-9.0;0.8;-9.7
5744;476 Winkels in recreatie-artikelen;2012 4e kwartaal;95.8;106.1;90.3;-8.2;0.8;-8.9
5745;476 Winkels in recreatie-artikelen;2012;92.2;105.0;87.8;-6.3;0.8;-7.0
5746;47641 Winkels in fietsen en bromfietsen;2000 januari;60.8;84.0;72.4;;;
5747;47641 Winkels in fietsen en bromfietsen;2000 februari;68.7;84.4;81.4;;;
5748;47641 Winkels in fietsen en bromfietsen;2000 maart;92.0;84.1;109.5;;;
5749;47641 Winkels in fietsen en bromfietsen;2000 1e kwartaal;73.8;84.2;87.7;;;
5750;47641 Winkels in fietsen en bromfietsen;2000 april;115.2;84.3;136.7;;;
5751;47641 Winkels in fietsen en bromfietsen;2000 mei;136.8;84.4;162.1;;;
5752;47641 Winkels in fietsen en bromfietsen;2000 juni;125.7;84.6;148.5;;;
5753;47641 Winkels in fietsen en bromfietsen;2000 2e kwartaal;125.9;84.4;149.1;;;
5754;47641 Winkels in fietsen en bromfietsen;2000 juli;116.4;84.6;137.6;;;
5755;47641 Winkels in fietsen en bromfietsen;2000 augustus;121.3;84.5;143.5;;;
5756;47641 Winkels in fietsen en bromfietsen;2000 september;92.2;86.1;107.1;;;
5757;47641 Winkels in fietsen en bromfietsen;2000 3e kwartaal;110.0;85.1;129.3;;;
5758;47641 Winkels in fietsen en bromfietsen;2000 oktober;70.3;88.2;79.7;;;
5759;47641 Winkels in fietsen en bromfietsen;2000 november;70.1;88.8;78.9;;;
5760;47641 Winkels in fietsen en bromfietsen;2000 december;73.9;89.2;82.9;;;
5761;47641 Winkels in fietsen en bromfietsen;2000 4e kwartaal;71.5;88.8;80.5;;;
5762;47641 Winkels in fietsen en bromfietsen;2000;95.3;85.6;111.3;;;
5763;47641 Winkels in fietsen en bromfietsen;2001 januari;65.1;92.6;70.3;7.0;10.3;-2.9
5764;47641 Winkels in fietsen en bromfietsen;2001 februari;69.2;93.4;74.1;0.8;10.7;-8.9
5765;47641 Winkels in fietsen en bromfietsen;2001 maart;96.2;93.7;102.6;4.5;11.5;-6.2
5766;47641 Winkels in fietsen en bromfietsen;2001 1e kwartaal;76.8;93.2;82.4;4.1;10.8;-6.1
5767;47641 Winkels in fietsen en bromfietsen;2001 april;106.7;93.8;113.8;-7.4;11.2;-16.8
5768;47641 Winkels in fietsen en bromfietsen;2001 mei;147.1;94.0;156.6;7.6;11.3;-3.4
5769;47641 Winkels in fietsen en bromfietsen;2001 juni;133.8;93.9;142.5;6.5;11.0;-4.1
5770;47641 Winkels in fietsen en bromfietsen;2001 2e kwartaal;129.2;93.9;137.6;2.6;11.2;-7.7
5771;47641 Winkels in fietsen en bromfietsen;2001 juli;132.3;93.9;140.9;13.6;10.9;2.4
5772;47641 Winkels in fietsen en bromfietsen;2001 augustus;120.9;94.1;128.5;-0.3;11.4;-10.5
5773;47641 Winkels in fietsen en bromfietsen;2001 september;86.2;94.5;91.2;-6.5;9.8;-14.8
5774;47641 Winkels in fietsen en bromfietsen;2001 3e kwartaal;113.1;94.2;120.1;2.9;10.7;-7.1
5775;47641 Winkels in fietsen en bromfietsen;2001 oktober;88.3;95.7;92.3;25.6;8.5;15.8
5776;47641 Winkels in fietsen en bromfietsen;2001 november;79.5;96.4;82.5;13.4;8.5;4.5
5777;47641 Winkels in fietsen en bromfietsen;2001 december;74.5;97.2;76.6;0.8;9.0;-7.5
5778;47641 Winkels in fietsen en bromfietsen;2001 4e kwartaal;80.8;96.5;83.8;13.1;8.7;4.0
5779;47641 Winkels in fietsen en bromfietsen;2001;100.0;94.4;105.9;4.9;10.3;-4.9
5780;47641 Winkels in fietsen en bromfietsen;2002 januari;71.6;98.2;72.9;10.0;6.0;3.7
5781;47641 Winkels in fietsen en bromfietsen;2002 februari;74.2;98.3;75.5;7.3;5.3;1.9
5782;47641 Winkels in fietsen en bromfietsen;2002 maart;105.3;98.4;107.1;9.5;4.9;4.4
5783;47641 Winkels in fietsen en bromfietsen;2002 1e kwartaal;83.7;98.3;85.2;9.0;5.4;3.4
5784;47641 Winkels in fietsen en bromfietsen;2002 april;127.1;98.4;129.1;19.1;5.0;13.5
5785;47641 Winkels in fietsen en bromfietsen;2002 mei;133.9;98.6;135.8;-9.0;5.0;-13.3
5786;47641 Winkels in fietsen en bromfietsen;2002 juni;131.8;98.7;133.6;-1.5;5.0;-6.2
5787;47641 Winkels in fietsen en bromfietsen;2002 2e kwartaal;130.9;98.6;132.8;1.3;5.0;-3.5
5788;47641 Winkels in fietsen en bromfietsen;2002 juli;133.6;98.7;135.4;1.0;5.2;-4.0
5789;47641 Winkels in fietsen en bromfietsen;2002 augustus;125.4;98.7;127.1;3.7;4.9;-1.1
5790;47641 Winkels in fietsen en bromfietsen;2002 september;97.6;98.8;98.7;13.2;4.5;8.3
5791;47641 Winkels in fietsen en bromfietsen;2002 3e kwartaal;118.9;98.7;120.4;5.1;4.9;0.2
5792;47641 Winkels in fietsen en bromfietsen;2002 oktober;87.8;99.3;88.4;-0.6;3.8;-4.2
5793;47641 Winkels in fietsen en bromfietsen;2002 november;78.6;99.3;79.2;-1.1;2.9;-4.0
5794;47641 Winkels in fietsen en bromfietsen;2002 december;74.9;99.3;75.5;0.6;2.1;-1.5
5795;47641 Winkels in fietsen en bromfietsen;2002 4e kwartaal;80.4;99.3;81.0;-0.4;2.9;-3.3
5796;47641 Winkels in fietsen en bromfietsen;2002;103.5;98.7;104.8;3.5;4.5;-1.0
5797;47641 Winkels in fietsen en bromfietsen;2003 januari;70.3;99.5;70.7;-1.8;1.3;-3.0
5798;47641 Winkels in fietsen en bromfietsen;2003 februari;82.8;99.5;83.2;11.5;1.2;10.2
5799;47641 Winkels in fietsen en bromfietsen;2003 maart;110.0;99.4;110.6;4.4;1.1;3.3
5800;47641 Winkels in fietsen en bromfietsen;2003 1e kwartaal;87.7;99.5;88.2;4.7;1.2;3.5
5801;47641 Winkels in fietsen en bromfietsen;2003 april;120.0;99.5;120.6;-5.5;1.1;-6.6
5802;47641 Winkels in fietsen en bromfietsen;2003 mei;132.5;99.7;132.9;-1.0;1.1;-2.1
5803;47641 Winkels in fietsen en bromfietsen;2003 juni;134.7;99.7;135.1;2.2;1.0;1.2
5804;47641 Winkels in fietsen en bromfietsen;2003 2e kwartaal;129.1;99.6;129.5;-1.4;1.1;-2.5
5805;47641 Winkels in fietsen en bromfietsen;2003 juli;131.8;99.7;132.2;-1.3;1.0;-2.4
5806;47641 Winkels in fietsen en bromfietsen;2003 augustus;118.0;99.7;118.3;-5.9;1.1;-6.9
5807;47641 Winkels in fietsen en bromfietsen;2003 september;96.8;99.9;96.9;-0.8;1.1;-1.9
5808;47641 Winkels in fietsen en bromfietsen;2003 3e kwartaal;115.5;99.8;115.8;-2.8;1.1;-3.8
5809;47641 Winkels in fietsen en bromfietsen;2003 oktober;81.1;99.8;81.3;-7.7;0.4;-8.1
5810;47641 Winkels in fietsen en bromfietsen;2003 november;72.0;99.9;72.1;-8.4;0.7;-9.0
