ID;Geslacht;Leeftijd;Nationaliteit;AfgeleidMigratiedoel;SociaaleconomischeCategorie;Verblijfsduur;JaarVanImmigratie;ImmigrantenUitEUEFTALanden_1
4790;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2013 ;5065.0
4791;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2014 ;6220.0
4792;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2015 ;
4793;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2016;
4794;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2017;
4795;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2018;
4796;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2019;
4797;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2020;
4798;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2021;
4799;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2022;
4800;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;1999 ;1460.0
4801;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2000 ;1495.0
4802;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2001;1485.0
4803;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2002 ;1335.0
4804;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2003;1075.0
4805;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2004 ;1355.0
4806;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2005 ;1465.0
4807;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2006;1830.0
4808;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2007 ;3375.0
4809;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2008;3945.0
4810;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2009;3440.0
4811;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2010 ;3770.0
4812;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2011;4120.0
4813;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2012 ;4215.0
4814;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2013 ;4880.0
4815;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2014 ;
4816;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2015 ;
4817;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2016;
4818;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2017;
4819;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2018;
4820;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2019;
4821;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2020;
4822;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2021;
4823;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;9 jaar;2022;
4824;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;1999 ;1360.0
4825;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2000 ;1410.0
4826;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2001;1390.0
4827;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2002 ;1255.0
4828;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2003;1015.0
4829;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2004 ;1295.0
4830;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2005 ;1385.0
4831;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2006;1750.0
4832;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2007 ;3250.0
4833;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2008;3815.0
4834;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2009;3310.0
4835;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2010 ;3580.0
4836;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2011;4000.0
4837;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2012 ;4070.0
4838;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2013 ;
4839;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2014 ;
4840;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2015 ;
4841;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2016;
4842;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2017;
4843;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2018;
4844;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2019;
4845;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2020;
4846;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2021;
4847;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;10 jaar;2022;
4848;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;1999 ;1270.0
4849;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2000 ;1365.0
4850;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2001;1285.0
4851;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2002 ;1165.0
4852;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2003;935.0
4853;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2004 ;1235.0
4854;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2005 ;1335.0
4855;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2006;1665.0
4856;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2007 ;3125.0
4857;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2008;3650.0
4858;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2009;3070.0
4859;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2010 ;3445.0
4860;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2011;3905.0
4861;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2012 ;
4862;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2013 ;
4863;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2014 ;
4864;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2015 ;
4865;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2016;
4866;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2017;
4867;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2018;
4868;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2019;
4869;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2020;
4870;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2021;
4871;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;11 jaar;2022;
4872;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;1999 ;1260.0
4873;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2000 ;1300.0
4874;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2001;1210.0
4875;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2002 ;1100.0
4876;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2003;905.0
4877;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2004 ;1200.0
4878;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2005 ;1280.0
4879;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2006;1600.0
4880;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2007 ;3055.0
4881;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2008;3490.0
4882;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2009;3030.0
4883;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2010 ;3375.0
4884;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2011;
4885;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2012 ;
4886;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2013 ;
4887;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2014 ;
4888;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2015 ;
4889;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2016;
4890;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2017;
4891;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2018;
4892;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2019;
4893;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2020;
4894;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2021;
4895;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;12 jaar;2022;
4896;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;1999 ;1190.0
4897;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2000 ;1215.0
4898;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2001;1155.0
4899;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2002 ;1070.0
4900;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2003;870.0
4901;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2004 ;1165.0
4902;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2005 ;1245.0
4903;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2006;1560.0
4904;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2007 ;2915.0
4905;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2008;3385.0
4906;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2009;2940.0
4907;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2010 ;
4908;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2011;
4909;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2012 ;
4910;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2013 ;
4911;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2014 ;
4912;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2015 ;
4913;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2016;
4914;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2017;
4915;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2018;
4916;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2019;
4917;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2020;
4918;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2021;
4919;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;13 jaar;2022;
4920;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;1999 ;1130.0
4921;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2000 ;1155.0
4922;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2001;1135.0
4923;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2002 ;1045.0
4924;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2003;850.0
4925;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2004 ;1135.0
4926;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2005 ;1205.0
4927;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2006;1480.0
4928;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2007 ;2850.0
4929;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2008;3330.0
4930;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2009;
4931;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2010 ;
4932;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2011;
4933;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2012 ;
4934;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2013 ;
4935;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2014 ;
4936;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2015 ;
4937;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2016;
4938;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2017;
4939;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2018;
4940;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2019;
4941;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2020;
4942;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2021;
4943;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;14 jaar;2022;
4944;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;1999 ;1090.0
4945;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2000 ;1115.0
4946;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2001;1095.0
4947;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2002 ;1020.0
4948;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2003;840.0
4949;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2004 ;1110.0
4950;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2005 ;1150.0
4951;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2006;1460.0
4952;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2007 ;2790.0
4953;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2008;
4954;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2009;
4955;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2010 ;
4956;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2011;
4957;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2012 ;
4958;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2013 ;
4959;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2014 ;
4960;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2015 ;
4961;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2016;
4962;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2017;
4963;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2018;
4964;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2019;
4965;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2020;
4966;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2021;
4967;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;15 jaar;2022;
4968;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;1999 ;1070.0
4969;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2000 ;1075.0
4970;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2001;1065.0
4971;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2002 ;990.0
4972;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2003;825.0
4973;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2004 ;1055.0
4974;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2005 ;1125.0
4975;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2006;1430.0
4976;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2007 ;
4977;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2008;
4978;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2009;
4979;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2010 ;
4980;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2011;
4981;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2012 ;
4982;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2013 ;
4983;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2014 ;
4984;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2015 ;
4985;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2016;
4986;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2017;
4987;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2018;
4988;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2019;
4989;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2020;
4990;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2021;
4991;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;16 jaar;2022;
4992;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;1999 ;1040.0
4993;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2000 ;1060.0
4994;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2001;1050.0
4995;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2002 ;970.0
4996;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2003;790.0
4997;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2004 ;1030.0
4998;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2005 ;1090.0
4999;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2006;
5000;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2007 ;
5001;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2008;
5002;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2009;
5003;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2010 ;
5004;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2011;
5005;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2012 ;
5006;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2013 ;
5007;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2014 ;
5008;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2015 ;
5009;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2016;
5010;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2017;
5011;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2018;
5012;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2019;
5013;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2020;
5014;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2021;
5015;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;17 jaar;2022;
5016;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;1999 ;1015.0
5017;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2000 ;1025.0
5018;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2001;1035.0
5019;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2002 ;925.0
5020;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2003;755.0
5021;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2004 ;1015.0
5022;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2005 ;
5023;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2006;
5024;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2007 ;
5025;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2008;
5026;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2009;
5027;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2010 ;
5028;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2011;
5029;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2012 ;
5030;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2013 ;
5031;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2014 ;
5032;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2015 ;
5033;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2016;
5034;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;18 jaar;2017;
