ID;Geslacht;LeeftijdBeginPeriode;Herkomstgroepering;InkomstenbronVoorInstroomNaUitstroom;Perioden;InstromersInAOUitkering_1;InstromersInWWUitkering_2;InstromersInBijstandsuitkering_3;UitstromersUitAOUitkering_4;UitstromersUitWWUitkering_5;UitstromersUitBijstandsuitkering_6
4118;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;7;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
4119;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;7;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
4120;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;7;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
4121;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;7;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
4122;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;8;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0;0.0;0.0
4123;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;8;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.0
4124;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;8;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
4125;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;8;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
4126;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;8;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
4127;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;8;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
4128;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;8;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.1
4129;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;8;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.1
4130;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;8;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
4131;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;9;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0;0.0;0.0
4132;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;9;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.0
4133;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;9;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
4134;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;9;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
4135;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;9;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
4136;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;9;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
4137;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;9;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
4138;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;9;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
4139;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;9;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
4140;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;10;24 september 1999 tot 29 september 2000;0.0;0.0;0.1;0.0;0.0;0.1
4141;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;10;29 september 2000 tot 28 september 2001;0.0;0.0;0.1;0.0;0.0;0.1
4142;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;10;28 september 2001 tot 27 september 2002;0.0;0.0;0.1;0.0;0.0;0.1
4143;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;10;27 september 2002 tot 26 september 2003;0.0;0.0;0.1;0.0;0.0;0.1
4144;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;10;26 september 2003 tot 24 september 2004;0.0;0.0;0.1;0.0;0.0;0.1
4145;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;10;24 september 2004 tot 30 september 2005;0.0;0.0;0.1;0.0;0.0;0.1
4146;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;10;30 september 2005 tot 29 september 2006;0.1;0.0;0.1;0.0;0.0;0.1
4147;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;10;29 september 2006 tot 28 september 2007;0.1;0.0;0.1;0.0;0.0;0.1
4148;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;10;28 september 2007 tot 26 september 2008;0.1;0.0;0.1;0.0;0.0;0.1
4149;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;11;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0;0.0;0.0
4150;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;11;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.0
4151;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;11;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
4152;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;11;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
4153;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;11;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
4154;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;11;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
4155;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;11;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
4156;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;11;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
4157;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;11;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
4158;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;12;24 september 1999 tot 29 september 2000;0.0;0.0;0.1;0.0;0.0;0.1
4159;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;12;29 september 2000 tot 28 september 2001;0.0;0.0;0.1;0.0;0.0;0.1
4160;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;12;28 september 2001 tot 27 september 2002;0.0;0.0;0.1;0.0;0.0;0.1
4161;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;12;27 september 2002 tot 26 september 2003;0.0;0.0;0.1;0.0;0.0;0.1
4162;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;12;26 september 2003 tot 24 september 2004;0.0;0.0;0.1;0.0;0.0;0.1
4163;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;12;24 september 2004 tot 30 september 2005;0.0;0.0;0.1;0.0;0.0;0.1
4164;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;12;30 september 2005 tot 29 september 2006;0.0;0.0;0.1;0.0;0.0;0.1
4165;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;12;29 september 2006 tot 28 september 2007;0.0;0.0;0.1;0.0;0.0;0.0
4166;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;12;28 september 2007 tot 26 september 2008;0.0;0.0;0.1;0.0;0.0;0.1
4167;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;14;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0;0.0;0.0
4168;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;14;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.0
4169;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;14;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
4170;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;14;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
4171;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;14;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
4172;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;14;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
4173;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;14;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
4174;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;14;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
4175;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;14;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
4176;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;13;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0;0.0;0.0
4177;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;13;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.0
4178;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;13;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
4179;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;13;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
4180;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;13;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
4181;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;13;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
4182;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;13;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
4183;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;13;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
4184;Totaal mannen en vrouwen;0;Suriname, 2e generatie, 1 ouder buitenl.;13;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
4185;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;0;24 september 1999 tot 29 september 2000;0.2;0.1;0.7;0.1;0.1;0.6
4186;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;0;29 september 2000 tot 28 september 2001;0.2;0.1;0.7;0.1;0.1;0.6
4187;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;0;28 september 2001 tot 27 september 2002;0.2;0.3;0.8;0.1;0.1;0.6
4188;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;0;27 september 2002 tot 26 september 2003;0.2;0.6;1.1;0.1;0.2;0.5
4189;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;0;26 september 2003 tot 24 september 2004;0.2;0.6;1.1;0.1;0.4;0.7
4190;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;0;24 september 2004 tot 30 september 2005;0.2;0.6;1.1;0.1;0.7;0.9
4191;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;0;30 september 2005 tot 29 september 2006;0.3;0.4;0.9;0.0;0.7;1.2
4192;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;0;29 september 2006 tot 28 september 2007;0.3;0.3;0.6;0.1;0.5;1.3
4193;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;0;28 september 2007 tot 26 september 2008;0.4;0.4;0.7;0.1;0.3;0.8
4194;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;1;24 september 1999 tot 29 september 2000;0.0;0.1;0.3;0.0;0.1;0.4
4195;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;1;29 september 2000 tot 28 september 2001;0.1;0.1;0.3;0.0;0.1;0.4
4196;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;1;28 september 2001 tot 27 september 2002;0.1;0.3;0.3;0.0;0.1;0.3
4197;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;1;27 september 2002 tot 26 september 2003;0.1;0.5;0.4;0.0;0.2;0.3
4198;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;1;26 september 2003 tot 24 september 2004;0.1;0.5;0.4;0.0;0.3;0.3
4199;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;1;24 september 2004 tot 30 september 2005;0.0;0.4;0.3;0.1;0.4;0.5
4200;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;1;30 september 2005 tot 29 september 2006;0.1;0.3;0.2;0.0;0.4;0.7
4201;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;1;29 september 2006 tot 28 september 2007;0.1;0.3;0.2;0.0;0.4;0.7
4202;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;1;28 september 2007 tot 26 september 2008;0.1;0.3;0.3;0.0;0.2;0.4
4203;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;2;24 september 1999 tot 29 september 2000;0.0;0.1;0.3;0.0;0.1;0.4
4204;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;2;29 september 2000 tot 28 september 2001;0.1;0.1;0.2;0.0;0.1;0.4
4205;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;2;28 september 2001 tot 27 september 2002;0.1;0.2;0.3;0.0;0.1;0.3
4206;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;2;27 september 2002 tot 26 september 2003;0.1;0.5;0.4;0.0;0.1;0.3
4207;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;2;26 september 2003 tot 24 september 2004;0.1;0.5;0.4;0.0;0.3;0.3
4208;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;2;24 september 2004 tot 30 september 2005;0.0;0.4;0.3;0.1;0.4;0.4
4209;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;2;30 september 2005 tot 29 september 2006;0.1;0.3;0.2;0.0;0.4;0.7
4210;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;2;29 september 2006 tot 28 september 2007;0.1;0.3;0.2;0.0;0.3;0.7
4211;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;2;28 september 2007 tot 26 september 2008;0.1;0.3;0.3;0.0;0.2;0.4
4212;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;3;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0;0.0;0.0
4213;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;3;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.0
4214;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;3;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
4215;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;3;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
4216;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;3;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
4217;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;3;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
4218;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;3;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
4219;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;3;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
4220;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;3;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
4221;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;4;24 september 1999 tot 29 september 2000;0.0;0.0;0.1;0.0;0.0;0.1
4222;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;4;29 september 2000 tot 28 september 2001;0.1;0.0;0.1;0.0;0.0;0.0
4223;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;4;28 september 2001 tot 27 september 2002;0.1;0.0;0.1;0.0;0.0;0.1
4224;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;4;27 september 2002 tot 26 september 2003;0.1;0.1;0.1;0.0;0.1;0.0
4225;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;4;26 september 2003 tot 24 september 2004;0.1;0.1;0.1;0.0;0.1;0.1
4226;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;4;24 september 2004 tot 30 september 2005;0.0;0.1;0.2;0.1;0.2;0.1
4227;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;4;30 september 2005 tot 29 september 2006;0.1;0.1;0.1;0.0;0.2;0.3
4228;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;4;29 september 2006 tot 28 september 2007;0.1;0.1;0.1;0.0;0.1;0.3
4229;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;4;28 september 2007 tot 26 september 2008;0.1;0.1;0.1;0.0;0.1;0.2
4230;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;5;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0;0.0;0.0
4231;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;5;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.0
4232;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;5;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
4233;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;5;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
4234;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;5;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
4235;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;5;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
4236;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;5;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
4237;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;5;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.1
4238;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;5;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.1
4239;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;6;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0;0.0;0.0
4240;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;6;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.0
4241;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;6;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
4242;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;6;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
4243;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;6;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
4244;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;6;24 september 2004 tot 30 september 2005;0.0;0.0;0.1;0.0;0.0;0.0
4245;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;6;30 september 2005 tot 29 september 2006;0.0;0.0;0.1;0.0;0.0;0.0
4246;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;6;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
4247;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;6;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
4248;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;7;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0;0.0;0.0
4249;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;7;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.0
4250;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;7;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
4251;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;7;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
4252;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;7;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
4253;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;7;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.1;0.0
4254;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;7;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.1;0.0
4255;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;7;29 september 2006 tot 28 september 2007;0.1;0.0;0.0;0.0;0.0;0.0
4256;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;7;28 september 2007 tot 26 september 2008;0.1;0.0;0.0;0.0;0.0;0.0
4257;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;8;24 september 1999 tot 29 september 2000;0.0;0.0;0.1;0.0;0.0;0.0
4258;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;8;29 september 2000 tot 28 september 2001;0.0;0.0;0.1;0.0;0.0;0.0
4259;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;8;28 september 2001 tot 27 september 2002;0.0;0.0;0.1;0.0;0.0;0.0
4260;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;8;27 september 2002 tot 26 september 2003;0.0;0.1;0.1;0.0;0.0;0.0
4261;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;8;26 september 2003 tot 24 september 2004;0.0;0.1;0.1;0.0;0.1;0.0
4262;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;8;24 september 2004 tot 30 september 2005;0.0;0.1;0.0;0.0;0.1;0.0
4263;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;8;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.1;0.2
4264;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;8;29 september 2006 tot 28 september 2007;0.0;0.1;0.1;0.0;0.1;0.2
4265;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;8;28 september 2007 tot 26 september 2008;0.1;0.1;0.1;0.0;0.0;0.1
4266;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;9;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0;0.0;0.0
4267;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;9;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0;0.0;0.0
4268;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;9;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
4269;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;9;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
4270;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;9;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
4271;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;9;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
4272;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;9;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
4273;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;9;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
4274;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;9;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
4275;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;10;24 september 1999 tot 29 september 2000;0.1;0.0;0.3;0.0;0.0;0.2
4276;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;10;29 september 2000 tot 28 september 2001;0.1;0.0;0.3;0.0;0.0;0.2
4277;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;10;28 september 2001 tot 27 september 2002;0.1;0.0;0.4;0.0;0.0;0.2
4278;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;10;27 september 2002 tot 26 september 2003;0.1;0.0;0.5;0.0;0.0;0.2
4279;Totaal mannen en vrouwen;0;Suriname, 2e gen. 2 ouders buitenl.;10;26 september 2003 tot 24 september 2004;0.1;0.1;0.6;0.0;0.1;0.3
