ID;Geslacht;Leeftijd;LevenLangOntwikkelen;Bedrijfskenmerken;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
6026;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2022;35.0
6027;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;O Openbaar bestuur en overheidsdiensten;2023;40.0
6028;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2013;16.0
6029;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2014;18.0
6030;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2015;19.0
6031;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2016;20.0
6032;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2017;19.0
6033;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2018;22.0
6034;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2019;21.0
6035;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2020;16.0
6036;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2021;37.0
6037;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2022;35.0
6038;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;P Onderwijs;2023;32.0
6039;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2013;41.0
6040;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2014;42.0
6041;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2015;44.0
6042;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2016;47.0
6043;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2017;45.0
6044;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2018;50.0
6045;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2019;54.0
6046;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2020;49.0
6047;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2021;69.0
6048;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2022;69.0
6049;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Q Gezondheids- en welzijnszorg;2023;66.0
6050;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2013;4.0
6051;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2014;3.0
6052;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2015;4.0
6053;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2016;4.0
6054;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2017;5.0
6055;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2018;4.0
6056;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2019;4.0
6057;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2020;4.0
6058;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2021;10.0
6059;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2022;7.0
6060;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;R Cultuur, sport en recreatie;2023;8.0
6061;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2013;6.0
6062;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2014;5.0
6063;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2015;5.0
6064;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2016;5.0
6065;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2017;4.0
6066;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2018;5.0
6067;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2019;5.0
6068;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2020;7.0
6069;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2021;7.0
6070;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2022;6.0
6071;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;S Overige dienstverlening;2023;8.0
6072;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;T Huishoudens;2013;0.0
6073;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;T Huishoudens;2014;0.0
6074;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;T Huishoudens;2015;1.0
6075;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;T Huishoudens;2016;0.0
6076;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;T Huishoudens;2017;0.0
6077;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;T Huishoudens;2018;0.0
6078;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;T Huishoudens;2019;0.0
6079;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;T Huishoudens;2020;0.0
6080;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;T Huishoudens;2021;0.0
6081;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;T Huishoudens;2022;0.0
6082;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;T Huishoudens;2023;0.0
6083;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;U Extraterritoriale organisaties;2013;0.0
6084;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;U Extraterritoriale organisaties;2014;0.0
6085;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;U Extraterritoriale organisaties;2015;0.0
6086;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;U Extraterritoriale organisaties;2016;0.0
6087;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;U Extraterritoriale organisaties;2017;0.0
6088;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;U Extraterritoriale organisaties;2018;0.0
6089;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;U Extraterritoriale organisaties;2019;0.0
6090;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;U Extraterritoriale organisaties;2020;0.0
6091;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;U Extraterritoriale organisaties;2021;0.0
6092;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;U Extraterritoriale organisaties;2022;0.0
6093;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;U Extraterritoriale organisaties;2023;0.0
6094;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;SBI-code onbekend;2013;9.0
6095;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;SBI-code onbekend;2014;12.0
6096;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;SBI-code onbekend;2015;13.0
6097;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;SBI-code onbekend;2016;12.0
6098;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;SBI-code onbekend;2017;17.0
6099;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;SBI-code onbekend;2018;11.0
6100;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;SBI-code onbekend;2019;12.0
6101;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;SBI-code onbekend;2020;15.0
6102;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;SBI-code onbekend;2021;6.0
6103;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;SBI-code onbekend;2022;9.0
6104;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;SBI-code onbekend;2023;7.0
6105;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;1 tot 10 werkzame personen;2013;
6106;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;1 tot 10 werkzame personen;2014;
6107;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;1 tot 10 werkzame personen;2015;
6108;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;1 tot 10 werkzame personen;2016;
6109;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;1 tot 10 werkzame personen;2017;
6110;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;1 tot 10 werkzame personen;2018;
6111;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;1 tot 10 werkzame personen;2019;
6112;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;1 tot 10 werkzame personen;2020;
6113;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;1 tot 10 werkzame personen;2021;58.0
6114;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;1 tot 10 werkzame personen;2022;58.0
6115;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;1 tot 10 werkzame personen;2023;61.0
6116;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;10 tot 50 werkzame personen;2013;
6117;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;10 tot 50 werkzame personen;2014;
6118;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;10 tot 50 werkzame personen;2015;
6119;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;10 tot 50 werkzame personen;2016;
6120;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;10 tot 50 werkzame personen;2017;
6121;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;10 tot 50 werkzame personen;2018;
6122;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;10 tot 50 werkzame personen;2019;
6123;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;10 tot 50 werkzame personen;2020;
6124;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;10 tot 50 werkzame personen;2021;75.0
6125;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;10 tot 50 werkzame personen;2022;74.0
6126;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;10 tot 50 werkzame personen;2023;68.0
6127;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;50 tot 250 werkzame personen;2013;
6128;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;50 tot 250 werkzame personen;2014;
6129;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;50 tot 250 werkzame personen;2015;
6130;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;50 tot 250 werkzame personen;2016;
6131;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;50 tot 250 werkzame personen;2017;
6132;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;50 tot 250 werkzame personen;2018;
6133;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;50 tot 250 werkzame personen;2019;
6134;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;50 tot 250 werkzame personen;2020;
6135;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;50 tot 250 werkzame personen;2021;67.0
6136;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;50 tot 250 werkzame personen;2022;67.0
6137;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;50 tot 250 werkzame personen;2023;68.0
6138;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;250 of meer werkzame personen;2013;
6139;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;250 of meer werkzame personen;2014;
6140;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;250 of meer werkzame personen;2015;
6141;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;250 of meer werkzame personen;2016;
6142;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;250 of meer werkzame personen;2017;
6143;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;250 of meer werkzame personen;2018;
6144;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;250 of meer werkzame personen;2019;
6145;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;250 of meer werkzame personen;2020;
6146;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;250 of meer werkzame personen;2021;175.0
6147;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;250 of meer werkzame personen;2022;163.0
6148;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;250 of meer werkzame personen;2023;151.0
6149;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Werkzame personen: onbekend;2013;
6150;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Werkzame personen: onbekend;2014;
6151;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Werkzame personen: onbekend;2015;
6152;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Werkzame personen: onbekend;2016;
6153;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Werkzame personen: onbekend;2017;
6154;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Werkzame personen: onbekend;2018;
6155;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Werkzame personen: onbekend;2019;
6156;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Werkzame personen: onbekend;2020;
6157;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Werkzame personen: onbekend;2021;12.0
6158;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Werkzame personen: onbekend;2022;9.0
6159;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt niet-formeel onderwijs;Werkzame personen: onbekend;2023;13.0
6160;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;Totaal personen;2013;1445.0
6161;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;Totaal personen;2014;1463.0
6162;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;Totaal personen;2015;1469.0
6163;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;Totaal personen;2016;1505.0
6164;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;Totaal personen;2017;1541.0
6165;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;Totaal personen;2018;1581.0
6166;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;Totaal personen;2019;1594.0
6167;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;Totaal personen;2020;1614.0
6168;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;Totaal personen;2021;1640.0
6169;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;Totaal personen;2022;1674.0
6170;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;Totaal personen;2023;1701.0
6171;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;B-F Nijverheid en energie;2013;222.0
6172;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;B-F Nijverheid en energie;2014;217.0
6173;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;B-F Nijverheid en energie;2015;220.0
6174;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;B-F Nijverheid en energie;2016;233.0
6175;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;B-F Nijverheid en energie;2017;231.0
6176;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;B-F Nijverheid en energie;2018;233.0
6177;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;B-F Nijverheid en energie;2019;241.0
6178;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;B-F Nijverheid en energie;2020;224.0
6179;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;B-F Nijverheid en energie;2021;210.0
6180;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;B-F Nijverheid en energie;2022;226.0
6181;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;B-F Nijverheid en energie;2023;238.0
6182;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-I Handel, vervoer en horeca;2013;329.0
6183;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-I Handel, vervoer en horeca;2014;322.0
6184;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-I Handel, vervoer en horeca;2015;325.0
6185;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-I Handel, vervoer en horeca;2016;329.0
6186;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-I Handel, vervoer en horeca;2017;348.0
6187;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-I Handel, vervoer en horeca;2018;334.0
6188;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-I Handel, vervoer en horeca;2019;332.0
6189;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-I Handel, vervoer en horeca;2020;319.0
6190;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-I Handel, vervoer en horeca;2021;321.0
6191;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-I Handel, vervoer en horeca;2022;323.0
6192;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-I Handel, vervoer en horeca;2023;329.0
6193;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-N Commerciële dienstverlening;2013;664.0
6194;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-N Commerciële dienstverlening;2014;666.0
6195;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-N Commerciële dienstverlening;2015;673.0
6196;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-N Commerciële dienstverlening;2016;699.0
6197;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-N Commerciële dienstverlening;2017;706.0
6198;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-N Commerciële dienstverlening;2018;720.0
6199;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-N Commerciële dienstverlening;2019;722.0
6200;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-N Commerciële dienstverlening;2020;711.0
6201;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-N Commerciële dienstverlening;2021;778.0
6202;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-N Commerciële dienstverlening;2022;780.0
6203;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;G-N Commerciële dienstverlening;2023;783.0
6204;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;M-N Zakelijke dienstverlening;2013;208.0
6205;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;M-N Zakelijke dienstverlening;2014;217.0
6206;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;M-N Zakelijke dienstverlening;2015;223.0
6207;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;M-N Zakelijke dienstverlening;2016;234.0
6208;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;M-N Zakelijke dienstverlening;2017;223.0
6209;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;M-N Zakelijke dienstverlening;2018;237.0
6210;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;M-N Zakelijke dienstverlening;2019;237.0
6211;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;M-N Zakelijke dienstverlening;2020;237.0
6212;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;M-N Zakelijke dienstverlening;2021;266.0
6213;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;M-N Zakelijke dienstverlening;2022;261.0
6214;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;M-N Zakelijke dienstverlening;2023;262.0
6215;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;O-Q Overheid en zorg;2013;402.0
6216;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;O-Q Overheid en zorg;2014;410.0
6217;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;O-Q Overheid en zorg;2015;422.0
6218;Totaal mannen en vrouwen;25 tot 35 jaar;Volgt geen formeel onderwijs;O-Q Overheid en zorg;2016;408.0
