ID;Sex;EmploymentType;SectorBranchesSIC2008;Periods;EmployedPersons_1;Jobs_2;FullTimeEquivalentFte_3;HoursWorked_4
4933;Total male and female;Employees;N Renting and other business support;2000;708.0;796.0;514.0;856.0
4934;Total male and female;Employees;N Renting and other business support;2001;701.0;783.0;502.0;844.0
4935;Total male and female;Employees;N Renting and other business support;2002;679.0;750.0;479.0;815.0
4936;Total male and female;Employees;N Renting and other business support;2003;655.0;716.0;456.0;792.0
4937;Total male and female;Employees;N Renting and other business support;2004;635.0;716.0;461.0;798.0
4938;Total male and female;Employees;N Renting and other business support;2005;689.0;777.0;494.0;849.0
4939;Total male and female;Employees;N Renting and other business support;2006;758.0;854.0;544.0;931.0
4940;Total male and female;Employees;N Renting and other business support;2007;824.0;929.0;596.0;1015.0
4941;Total male and female;Employees;N Renting and other business support;2008;840.0;948.0;618.0;1061.0
4942;Total male and female;Employees;N Renting and other business support;2009;776.0;875.0;560.0;953.0
4943;Total male and female;Employees;N Renting and other business support;2010;745.0;840.0;549.0;954.0
4944;Total male and female;Employees;N Renting and other business support;2011;765.0;861.0;562.0;989.0
4945;Total male and female;Employees;N Renting and other business support;2012;759.0;852.0;556.0;974.0
4946;Total male and female;Employees;N Renting and other business support;2013;760.0;851.0;557.0;981.0
4947;Total male and female;Employees;N Renting and other business support;2014;783.0;873.0;580.0;1026.0
4948;Total male and female;Employees;N Renting and other business support;2015;843.0;940.0;627.0;1106.0
4949;Total male and female;Employees;N Renting and other business support;2016;897.0;996.0;673.0;1188.0
4950;Total male and female;Employees;N Renting and other business support;2017;964.0;1071.0;727.0;1293.0
4951;Total male and female;Employees;N Renting and other business support;2018;1013.0;1121.0;772.0;1359.0
4952;Total male and female;Employees;N Renting and other business support;2019;1016.0;1118.0;771.0;1363.0
4953;Total male and female;Employees;N Renting and other business support;2020;906.0;982.0;694.0;1204.0
4954;Total male and female;Employees;N Renting and other business support;2021;942.0;1022.0;727.0;1277.0
4955;Total male and female;Employees;N Renting and other business support;2022;989.0;1072.0;754.0;1331.0
4956;Total male and female;Employees;77 Renting and leasing of tangible goods;1995;17.0;18.0;15.0;26.0
4957;Total male and female;Employees;77 Renting and leasing of tangible goods;1996;18.0;19.0;15.0;27.0
4958;Total male and female;Employees;77 Renting and leasing of tangible goods;1997;19.0;20.0;16.0;28.0
4959;Total male and female;Employees;77 Renting and leasing of tangible goods;1998;19.0;20.0;16.0;28.0
4960;Total male and female;Employees;77 Renting and leasing of tangible goods;1999;22.0;23.0;18.0;32.0
4961;Total male and female;Employees;77 Renting and leasing of tangible goods;2000;25.0;26.0;20.0;35.0
4962;Total male and female;Employees;77 Renting and leasing of tangible goods;2001;27.0;28.0;22.0;38.0
4963;Total male and female;Employees;77 Renting and leasing of tangible goods;2002;26.0;27.0;22.0;37.0
4964;Total male and female;Employees;77 Renting and leasing of tangible goods;2003;25.0;27.0;21.0;38.0
4965;Total male and female;Employees;77 Renting and leasing of tangible goods;2004;25.0;26.0;21.0;38.0
4966;Total male and female;Employees;77 Renting and leasing of tangible goods;2005;25.0;26.0;21.0;37.0
4967;Total male and female;Employees;77 Renting and leasing of tangible goods;2006;25.0;27.0;21.0;37.0
4968;Total male and female;Employees;77 Renting and leasing of tangible goods;2007;26.0;27.0;22.0;38.0
4969;Total male and female;Employees;77 Renting and leasing of tangible goods;2008;27.0;28.0;23.0;40.0
4970;Total male and female;Employees;77 Renting and leasing of tangible goods;2009;26.0;27.0;22.0;39.0
4971;Total male and female;Employees;77 Renting and leasing of tangible goods;2010;25.0;27.0;22.0;37.0
4972;Total male and female;Employees;77 Renting and leasing of tangible goods;2011;26.0;28.0;22.0;40.0
4973;Total male and female;Employees;77 Renting and leasing of tangible goods;2012;28.0;30.0;24.0;44.0
4974;Total male and female;Employees;77 Renting and leasing of tangible goods;2013;28.0;29.0;24.0;43.0
4975;Total male and female;Employees;77 Renting and leasing of tangible goods;2014;27.0;28.0;23.0;42.0
4976;Total male and female;Employees;77 Renting and leasing of tangible goods;2015;28.0;30.0;24.0;44.0
4977;Total male and female;Employees;77 Renting and leasing of tangible goods;2016;29.0;31.0;25.0;46.0
4978;Total male and female;Employees;77 Renting and leasing of tangible goods;2017;31.0;33.0;27.0;49.0
4979;Total male and female;Employees;77 Renting and leasing of tangible goods;2018;34.0;35.0;29.0;53.0
4980;Total male and female;Employees;77 Renting and leasing of tangible goods;2019;35.0;37.0;31.0;56.0
4981;Total male and female;Employees;77 Renting and leasing of tangible goods;2020;34.0;35.0;30.0;53.0
4982;Total male and female;Employees;77 Renting and leasing of tangible goods;2021;33.0;34.0;29.0;52.0
4983;Total male and female;Employees;77 Renting and leasing of tangible goods;2022;35.0;36.0;30.0;53.0
4984;Total male and female;Employees;78 Employment activities;1995;305.0;339.0;224.0;376.0
4985;Total male and female;Employees;78 Employment activities;1996;370.0;411.0;270.0;463.0
4986;Total male and female;Employees;78 Employment activities;1997;423.0;474.0;305.0;516.0
4987;Total male and female;Employees;78 Employment activities;1998;465.0;524.0;330.0;555.0
4988;Total male and female;Employees;78 Employment activities;1999;481.0;538.0;341.0;576.0
4989;Total male and female;Employees;78 Employment activities;2000;476.0;535.0;341.0;572.0
4990;Total male and female;Employees;78 Employment activities;2001;463.0;515.0;328.0;553.0
4991;Total male and female;Employees;78 Employment activities;2002;439.0;482.0;305.0;521.0
4992;Total male and female;Employees;78 Employment activities;2003;414.0;448.0;283.0;486.0
4993;Total male and female;Employees;78 Employment activities;2004;400.0;449.0;288.0;497.0
4994;Total male and female;Employees;78 Employment activities;2005;453.0;509.0;320.0;551.0
4995;Total male and female;Employees;78 Employment activities;2006;516.0;581.0;366.0;626.0
4996;Total male and female;Employees;78 Employment activities;2007;577.0;649.0;413.0;701.0
4997;Total male and female;Employees;78 Employment activities;2008;589.0;662.0;430.0;737.0
4998;Total male and female;Employees;78 Employment activities;2009;528.0;593.0;373.0;633.0
4999;Total male and female;Employees;78 Employment activities;2010;498.0;559.0;363.0;631.0
5000;Total male and female;Employees;78 Employment activities;2011;517.0;581.0;376.0;664.0
5001;Total male and female;Employees;78 Employment activities;2012;510.0;571.0;368.0;649.0
5002;Total male and female;Employees;78 Employment activities;2013;513.0;574.0;371.0;657.0
5003;Total male and female;Employees;78 Employment activities;2014;538.0;598.0;397.0;706.0
5004;Total male and female;Employees;78 Employment activities;2015;594.0;661.0;440.0;781.0
5005;Total male and female;Employees;78 Employment activities;2016;644.0;713.0;481.0;855.0
5006;Total male and female;Employees;78 Employment activities;2017;705.0;783.0;530.0;950.0
5007;Total male and female;Employees;78 Employment activities;2018;747.0;827.0;567.0;1005.0
5008;Total male and female;Employees;78 Employment activities;2019;744.0;820.0;560.0;999.0
5009;Total male and female;Employees;78 Employment activities;2020;635.0;690.0;485.0;869.0
5010;Total male and female;Employees;78 Employment activities;2021;675.0;733.0;520.0;930.0
5011;Total male and female;Employees;78 Employment activities;2022;713.0;774.0;538.0;960.0
5012;Total male and female;Employees;79 Travel agencies, tour operators etc;1995;18.0;18.0;15.0;24.0
5013;Total male and female;Employees;79 Travel agencies, tour operators etc;1996;17.0;18.0;15.0;24.0
5014;Total male and female;Employees;79 Travel agencies, tour operators etc;1997;19.0;20.0;16.0;26.0
5015;Total male and female;Employees;79 Travel agencies, tour operators etc;1998;20.0;21.0;17.0;27.0
5016;Total male and female;Employees;79 Travel agencies, tour operators etc;1999;21.0;22.0;18.0;28.0
5017;Total male and female;Employees;79 Travel agencies, tour operators etc;2000;22.0;23.0;19.0;29.0
5018;Total male and female;Employees;79 Travel agencies, tour operators etc;2001;23.0;24.0;19.0;31.0
5019;Total male and female;Employees;79 Travel agencies, tour operators etc;2002;24.0;25.0;20.0;31.0
5020;Total male and female;Employees;79 Travel agencies, tour operators etc;2003;23.0;24.0;19.0;31.0
5021;Total male and female;Employees;79 Travel agencies, tour operators etc;2004;23.0;24.0;18.0;31.0
5022;Total male and female;Employees;79 Travel agencies, tour operators etc;2005;22.0;23.0;18.0;31.0
5023;Total male and female;Employees;79 Travel agencies, tour operators etc;2006;22.0;23.0;18.0;31.0
5024;Total male and female;Employees;79 Travel agencies, tour operators etc;2007;22.0;23.0;18.0;31.0
5025;Total male and female;Employees;79 Travel agencies, tour operators etc;2008;22.0;23.0;18.0;31.0
5026;Total male and female;Employees;79 Travel agencies, tour operators etc;2009;21.0;22.0;17.0;30.0
5027;Total male and female;Employees;79 Travel agencies, tour operators etc;2010;20.0;21.0;17.0;29.0
5028;Total male and female;Employees;79 Travel agencies, tour operators etc;2011;21.0;22.0;17.0;29.0
5029;Total male and female;Employees;79 Travel agencies, tour operators etc;2012;20.0;21.0;17.0;29.0
5030;Total male and female;Employees;79 Travel agencies, tour operators etc;2013;19.0;20.0;16.0;28.0
5031;Total male and female;Employees;79 Travel agencies, tour operators etc;2014;19.0;19.0;16.0;28.0
5032;Total male and female;Employees;79 Travel agencies, tour operators etc;2015;19.0;20.0;17.0;29.0
5033;Total male and female;Employees;79 Travel agencies, tour operators etc;2016;20.0;21.0;17.0;30.0
5034;Total male and female;Employees;79 Travel agencies, tour operators etc;2017;21.0;22.0;18.0;32.0
5035;Total male and female;Employees;79 Travel agencies, tour operators etc;2018;22.0;23.0;19.0;33.0
5036;Total male and female;Employees;79 Travel agencies, tour operators etc;2019;22.0;23.0;19.0;33.0
5037;Total male and female;Employees;79 Travel agencies, tour operators etc;2020;20.0;20.0;17.0;28.0
5038;Total male and female;Employees;79 Travel agencies, tour operators etc;2021;15.0;16.0;14.0;19.0
5039;Total male and female;Employees;79 Travel agencies, tour operators etc;2022;17.0;18.0;15.0;27.0
5040;Total male and female;Employees;80-82 Security, other business services;1995;157.0;180.0;111.0;183.0
5041;Total male and female;Employees;80-82 Security, other business services;1996;165.0;188.0;117.0;193.0
5042;Total male and female;Employees;80-82 Security, other business services;1997;170.0;191.0;119.0;195.0
5043;Total male and female;Employees;80-82 Security, other business services;1998;170.0;196.0;124.0;203.0
5044;Total male and female;Employees;80-82 Security, other business services;1999;178.0;205.0;129.0;213.0
5045;Total male and female;Employees;80-82 Security, other business services;2000;185.0;213.0;134.0;219.0
5046;Total male and female;Employees;80-82 Security, other business services;2001;188.0;217.0;133.0;222.0
5047;Total male and female;Employees;80-82 Security, other business services;2002;190.0;217.0;133.0;225.0
5048;Total male and female;Employees;80-82 Security, other business services;2003;192.0;218.0;133.0;237.0
5049;Total male and female;Employees;80-82 Security, other business services;2004;187.0;216.0;134.0;232.0
5050;Total male and female;Employees;80-82 Security, other business services;2005;189.0;218.0;135.0;231.0
5051;Total male and female;Employees;80-82 Security, other business services;2006;194.0;224.0;139.0;236.0
5052;Total male and female;Employees;80-82 Security, other business services;2007;199.0;230.0;143.0;245.0
5053;Total male and female;Employees;80-82 Security, other business services;2008;203.0;234.0;148.0;252.0
5054;Total male and female;Employees;80-82 Security, other business services;2009;202.0;233.0;147.0;251.0
5055;Total male and female;Employees;80-82 Security, other business services;2010;202.0;233.0;148.0;257.0
5056;Total male and female;Employees;80-82 Security, other business services;2011;201.0;231.0;147.0;256.0
5057;Total male and female;Employees;80-82 Security, other business services;2012;201.0;231.0;147.0;253.0
5058;Total male and female;Employees;80-82 Security, other business services;2013;200.0;229.0;146.0;253.0
5059;Total male and female;Employees;80-82 Security, other business services;2014;200.0;227.0;144.0;250.0
5060;Total male and female;Employees;80-82 Security, other business services;2015;202.0;230.0;146.0;251.0
5061;Total male and female;Employees;80-82 Security, other business services;2016;204.0;232.0;150.0;256.0
5062;Total male and female;Employees;80-82 Security, other business services;2017;207.0;234.0;152.0;262.0
5063;Total male and female;Employees;80-82 Security, other business services;2018;210.0;236.0;157.0;267.0
5064;Total male and female;Employees;80-82 Security, other business services;2019;215.0;238.0;161.0;275.0
5065;Total male and female;Employees;80-82 Security, other business services;2020;217.0;237.0;161.0;254.0
5066;Total male and female;Employees;80-82 Security, other business services;2021;219.0;239.0;165.0;276.0
