ID;Geslacht;Leeftijd;MigratieachtergrondEnGeneratie;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2
5154;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03 Alle overige therapeutische middelen;2015;15710;0.09
5155;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03 Alle overige therapeutische middelen;2016;15995;0.09
5156;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03 Alle overige therapeutische middelen;2017;16040;0.09
5157;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03 Alle overige therapeutische middelen;2018;16170;0.09
5158;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03 Alle overige therapeutische middelen;2019;16200;0.09
5159;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03 Alle overige therapeutische middelen;2020;15810;0.09
5160;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03A Alle ov. therapeutische middelen;2006;12155;0.07
5161;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03A Alle ov. therapeutische middelen;2007;12355;0.07
5162;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03A Alle ov. therapeutische middelen;2008;13125;0.08
5163;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03A Alle ov. therapeutische middelen;2009;13925;0.08
5164;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03A Alle ov. therapeutische middelen;2010;14950;0.09
5165;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03A Alle ov. therapeutische middelen;2011;15790;0.09
5166;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03A Alle ov. therapeutische middelen;2012;15285;0.09
5167;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03A Alle ov. therapeutische middelen;2013;15465;0.09
5168;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03A Alle ov. therapeutische middelen;2014;16095;0.09
5169;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03A Alle ov. therapeutische middelen;2015;15700;0.09
5170;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03A Alle ov. therapeutische middelen;2016;15975;0.09
5171;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03A Alle ov. therapeutische middelen;2017;16040;0.09
5172;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03A Alle ov. therapeutische middelen;2018;16170;0.09
5173;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03A Alle ov. therapeutische middelen;2019;16200;0.09
5174;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03A Alle ov. therapeutische middelen;2020;15810;0.09
5175;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04 Diagnostica;2006;540;0.0
5176;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04 Diagnostica;2007;455;0.0
5177;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04 Diagnostica;2008;615;0.0
5178;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04 Diagnostica;2009;485;0.0
5179;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04 Diagnostica;2010;590;0.0
5180;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04 Diagnostica;2011;320;0.0
5181;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04 Diagnostica;2012;590;0.0
5182;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04 Diagnostica;2013;700;0.0
5183;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04 Diagnostica;2014;775;0.0
5184;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04 Diagnostica;2015;715;0.0
5185;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04 Diagnostica;2016;660;0.0
5186;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04 Diagnostica;2017;685;0.0
5187;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04 Diagnostica;2018;635;0.0
5188;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04 Diagnostica;2019;620;0.0
5189;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04 Diagnostica;2020;605;0.0
5190;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04B Diagnostica voor urinetesten;2006;0;0.0
5191;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04B Diagnostica voor urinetesten;2007;0;0.0
5192;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04B Diagnostica voor urinetesten;2008;0;0.0
5193;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04B Diagnostica voor urinetesten;2009;0;0.0
5194;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04B Diagnostica voor urinetesten;2010;0;0.0
5195;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04B Diagnostica voor urinetesten;2011;0;0.0
5196;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04B Diagnostica voor urinetesten;2012;0;0.0
5197;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04B Diagnostica voor urinetesten;2013;0;0.0
5198;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04B Diagnostica voor urinetesten;2014;0;0.0
5199;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04B Diagnostica voor urinetesten;2015;0;0.0
5200;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04B Diagnostica voor urinetesten;2016;0;0.0
5201;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04B Diagnostica voor urinetesten;2017;0;0.0
5202;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04B Diagnostica voor urinetesten;2018;0;0.0
5203;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04B Diagnostica voor urinetesten;2019;0;0.0
5204;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04B Diagnostica voor urinetesten;2020;0;0.0
5205;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04C Overige diagnostische middelen;2006;540;0.0
5206;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04C Overige diagnostische middelen;2007;455;0.0
5207;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04C Overige diagnostische middelen;2008;615;0.0
5208;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04C Overige diagnostische middelen;2009;485;0.0
5209;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04C Overige diagnostische middelen;2010;590;0.0
5210;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04C Overige diagnostische middelen;2011;320;0.0
5211;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04C Overige diagnostische middelen;2012;590;0.0
5212;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04C Overige diagnostische middelen;2013;700;0.0
5213;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04C Overige diagnostische middelen;2014;775;0.0
5214;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04C Overige diagnostische middelen;2015;715;0.0
5215;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04C Overige diagnostische middelen;2016;660;0.0
5216;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04C Overige diagnostische middelen;2017;685;0.0
5217;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04C Overige diagnostische middelen;2018;635;0.0
5218;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04C Overige diagnostische middelen;2019;620;0.0
5219;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V04C Overige diagnostische middelen;2020;605;0.0
5220;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06 Algemene voedingsstoffen;2006;225;0.0
5221;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06 Algemene voedingsstoffen;2007;145;0.0
5222;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06 Algemene voedingsstoffen;2008;105;0.0
5223;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06 Algemene voedingsstoffen;2009;60;0.0
5224;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06 Algemene voedingsstoffen;2010;45;0.0
5225;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06 Algemene voedingsstoffen;2011;45;0.0
5226;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06 Algemene voedingsstoffen;2012;40;0.0
5227;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06 Algemene voedingsstoffen;2013;50;0.0
5228;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06 Algemene voedingsstoffen;2014;45;0.0
5229;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06 Algemene voedingsstoffen;2015;35;0.0
5230;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06 Algemene voedingsstoffen;2016;35;0.0
5231;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06 Algemene voedingsstoffen;2017;45;0.0
5232;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06 Algemene voedingsstoffen;2018;25;0.0
5233;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06 Algemene voedingsstoffen;2019;15;0.0
5234;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06 Algemene voedingsstoffen;2020;15;0.0
5235;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06A Dieetmidd voor behandeling obesitas;2006;0;0.0
5236;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06A Dieetmidd voor behandeling obesitas;2007;0;0.0
5237;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06A Dieetmidd voor behandeling obesitas;2008;0;0.0
5238;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06A Dieetmidd voor behandeling obesitas;2009;0;0.0
5239;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06A Dieetmidd voor behandeling obesitas;2010;0;0.0
5240;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06A Dieetmidd voor behandeling obesitas;2011;0;0.0
5241;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06A Dieetmidd voor behandeling obesitas;2012;0;0.0
5242;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06A Dieetmidd voor behandeling obesitas;2013;0;0.0
5243;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06A Dieetmidd voor behandeling obesitas;2014;0;0.0
5244;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06A Dieetmidd voor behandeling obesitas;2015;0;0.0
5245;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06A Dieetmidd voor behandeling obesitas;2016;0;0.0
5246;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06A Dieetmidd voor behandeling obesitas;2017;0;0.0
5247;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06A Dieetmidd voor behandeling obesitas;2018;0;0.0
5248;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06A Dieetmidd voor behandeling obesitas;2019;0;0.0
5249;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06A Dieetmidd voor behandeling obesitas;2020;0;0.0
5250;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06B Eiwitsupplementen;2006;0;0.0
5251;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06B Eiwitsupplementen;2007;0;0.0
5252;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06B Eiwitsupplementen;2008;0;0.0
5253;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06B Eiwitsupplementen;2009;0;0.0
5254;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06B Eiwitsupplementen;2010;0;0.0
5255;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06B Eiwitsupplementen;2011;0;0.0
5256;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06B Eiwitsupplementen;2012;0;0.0
5257;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06B Eiwitsupplementen;2013;0;0.0
5258;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06B Eiwitsupplementen;2014;0;0.0
5259;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06B Eiwitsupplementen;2015;0;0.0
5260;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06B Eiwitsupplementen;2016;0;0.0
5261;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06B Eiwitsupplementen;2017;0;0.0
5262;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06B Eiwitsupplementen;2018;0;0.0
5263;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06B Eiwitsupplementen;2019;0;0.0
5264;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06B Eiwitsupplementen;2020;0;0.0
5265;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06C Zuigelingenvoeding;2006;0;0.0
5266;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06C Zuigelingenvoeding;2007;0;0.0
5267;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06C Zuigelingenvoeding;2008;0;0.0
5268;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06C Zuigelingenvoeding;2009;0;0.0
5269;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06C Zuigelingenvoeding;2010;0;0.0
5270;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06C Zuigelingenvoeding;2011;0;0.0
5271;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06C Zuigelingenvoeding;2012;0;0.0
5272;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06C Zuigelingenvoeding;2013;0;0.0
5273;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06C Zuigelingenvoeding;2014;0;0.0
5274;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06C Zuigelingenvoeding;2015;0;0.0
5275;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06C Zuigelingenvoeding;2016;0;0.0
5276;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06C Zuigelingenvoeding;2017;0;0.0
5277;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06C Zuigelingenvoeding;2018;0;0.0
5278;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06C Zuigelingenvoeding;2019;0;0.0
5279;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06C Zuigelingenvoeding;2020;0;0.0
5280;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06D Overige voedingsstoffen;2006;225;0.0
5281;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06D Overige voedingsstoffen;2007;145;0.0
5282;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06D Overige voedingsstoffen;2008;105;0.0
5283;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06D Overige voedingsstoffen;2009;60;0.0
5284;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06D Overige voedingsstoffen;2010;45;0.0
5285;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06D Overige voedingsstoffen;2011;45;0.0
5286;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06D Overige voedingsstoffen;2012;40;0.0
5287;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06D Overige voedingsstoffen;2013;50;0.0
5288;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06D Overige voedingsstoffen;2014;45;0.0
5289;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06D Overige voedingsstoffen;2015;35;0.0
5290;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06D Overige voedingsstoffen;2016;35;0.0
5291;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06D Overige voedingsstoffen;2017;45;0.0
5292;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06D Overige voedingsstoffen;2018;25;0.0
5293;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06D Overige voedingsstoffen;2019;15;0.0
5294;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V06D Overige voedingsstoffen;2020;15;0.0
5295;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V07 Overige niet-therapeutische middelen;2006;23120;0.14
5296;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V07 Overige niet-therapeutische middelen;2007;11130;0.07
5297;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V07 Overige niet-therapeutische middelen;2008;8835;0.05
5298;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V07 Overige niet-therapeutische middelen;2009;6275;0.04
5299;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V07 Overige niet-therapeutische middelen;2010;5235;0.03
5300;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V07 Overige niet-therapeutische middelen;2011;5405;0.03
5301;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V07 Overige niet-therapeutische middelen;2012;6940;0.04
5302;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V07 Overige niet-therapeutische middelen;2013;11940;0.07
5303;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V07 Overige niet-therapeutische middelen;2014;8580;0.05
5304;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V07 Overige niet-therapeutische middelen;2015;7040;0.04
5305;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V07 Overige niet-therapeutische middelen;2016;7215;0.04
5306;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V07 Overige niet-therapeutische middelen;2017;7105;0.04
