ID;TypeHuishouden;Leeftijd;Herkomst;Generatie;OoitOfNooitGescheiden;Perioden;AantalHuishoudens_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;Partnertoeslag_6;OpgebouwdeJaarlijkseAanspraken_7;ContanteWaarde_8;TeBereikenJaarlijkseAanspraken_9;Vervangingspercentage_10;VierdePijler_11;OpgebouwdeJaarlijkseAanspraken_12;ContanteWaarde_13;TeBereikenJaarlijkseAanspraken_14;Vervangingspercentage_15
1698;Paar beiden jonger dan 65;4;Paar met gecombineerde herkomst;0;Paar met gemengde scheidingsachtergrond;2005;5000;5400.0;24300.0;14400.0;30.0;8.0;4600.0;22700.0;14200.0;30.0;33.0;10000.0;47000.0;28600.0;60.0
1699;Paar beiden jonger dan 65;4;Paar met gecombineerde herkomst;0;Nooit gescheiden;2005;20400;5000.0;17200.0;14800.0;28.0;1.0;4000.0;14900.0;17300.0;33.0;37.0;9000.0;32100.0;32100.0;61.0
1700;Paar beiden jonger dan 65;4;Paar met gecombineerde herkomst;1;Totaal ooit of nooit gescheiden;2005;5650;5900.0;19500.0;15900.0;27.0;0.0;4700.0;16100.0;20700.0;35.0;43.0;10600.0;35600.0;36600.0;62.0
1701;Paar beiden jonger dan 65;4;Paar met gecombineerde herkomst;1;Ooit gescheiden;2005;150;6400.0;23800.0;15900.0;31.0;1.0;4400.0;15700.0;16200.0;31.0;34.0;10800.0;39500.0;32100.0;62.0
1702;Paar beiden jonger dan 65;4;Paar met gecombineerde herkomst;1;Paar met gemengde scheidingsachtergrond;2005;650;6400.0;23600.0;15800.0;27.0;1.0;4700.0;18200.0;19300.0;33.0;36.0;11100.0;41800.0;35100.0;60.0
1703;Paar beiden jonger dan 65;4;Paar met gecombineerde herkomst;1;Nooit gescheiden;2005;4900;5800.0;18900.0;15900.0;26.0;0.0;4700.0;15900.0;21000.0;35.0;44.0;10500.0;34800.0;36900.0;61.0
1704;Paar beiden jonger dan 65;4;Paar met gecombineerde herkomst;2;Totaal ooit of nooit gescheiden;2005;18000;5100.0;19500.0;14600.0;29.0;3.0;4200.0;17800.0;16200.0;33.0;36.0;9300.0;37300.0;30800.0;62.0
1705;Paar beiden jonger dan 65;4;Paar met gecombineerde herkomst;2;Ooit gescheiden;2005;550;5800.0;25300.0;14600.0;32.0;6.0;4200.0;20600.0;12800.0;28.0;28.0;10000.0;45900.0;27400.0;60.0
1706;Paar beiden jonger dan 65;4;Paar met gecombineerde herkomst;2;Paar met gemengde scheidingsachtergrond;2005;3900;5500.0;25300.0;14300.0;31.0;9.0;4800.0;24900.0;14300.0;31.0;34.0;10300.0;50200.0;28600.0;62.0
1707;Paar beiden jonger dan 65;4;Paar met gecombineerde herkomst;2;Nooit gescheiden;2005;13550;5000.0;17600.0;14700.0;29.0;1.0;4000.0;15600.0;16800.0;33.0;37.0;9000.0;33200.0;31500.0;62.0
1708;Paar beiden jonger dan 65;4;Paar met gecombineerde herkomst;3;Totaal ooit of nooit gescheiden;2005;2500;3200.0;11800.0;12800.0;31.0;3.0;2100.0;8200.0;9800.0;23.0;19.0;5300.0;20000.0;22600.0;54.0
1709;Paar beiden jonger dan 65;4;Paar met gecombineerde herkomst;3;Ooit gescheiden;2005;100;4200.0;16700.0;13500.0;39.0;6.0;1800.0;7500.0;5300.0;15.0;15.0;6000.0;24200.0;18800.0;54.0
1710;Paar beiden jonger dan 65;4;Paar met gecombineerde herkomst;3;Paar met gemengde scheidingsachtergrond;2005;500;3800.0;16900.0;12700.0;34.0;8.0;2300.0;11600.0;7000.0;19.0;20.0;6100.0;28500.0;19700.0;53.0
1711;Paar beiden jonger dan 65;4;Paar met gecombineerde herkomst;3;Nooit gescheiden;2005;1900;3000.0;10300.0;12800.0;30.0;1.0;2000.0;7400.0;10700.0;25.0;19.0;5000.0;17700.0;23500.0;55.0
1712;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;0;Totaal ooit of nooit gescheiden;2005;42000;4200.0;14800.0;13900.0;41.0;1.0;1600.0;5800.0;7700.0;23.0;16.0;5800.0;20600.0;21600.0;64.0
1713;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;0;Ooit gescheiden;2005;1450;4600.0;17100.0;13900.0;41.0;2.0;1500.0;6100.0;7000.0;20.0;16.0;6100.0;23200.0;20900.0;61.0
1714;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;7300;4000.0;15900.0;13300.0;41.0;3.0;1500.0;6500.0;6300.0;20.0;13.0;5500.0;22400.0;19600.0;61.0
1715;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;0;Nooit gescheiden;2005;33250;4300.0;14400.0;14100.0;41.0;0.0;1600.0;5700.0;8000.0;23.0;17.0;5900.0;20100.0;22100.0;64.0
1716;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;1;Totaal ooit of nooit gescheiden;2005;350;5400.0;16700.0;15800.0;31.0;0.0;2900.0;9400.0;14400.0;28.0;26.0;8300.0;26100.0;30200.0;59.0
1717;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;1;Ooit gescheiden;2005;0;;;;;;;;;;;;;;
1718;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;0;;;;;;;;;;;;;;
1719;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;1;Nooit gescheiden;2005;350;5400.0;16800.0;15800.0;30.0;0.0;3000.0;9600.0;14900.0;29.0;28.0;8400.0;26400.0;30700.0;59.0
1720;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;2;Totaal ooit of nooit gescheiden;2005;4000;4700.0;15500.0;14900.0;35.0;0.0;2400.0;8000.0;11900.0;28.0;25.0;7100.0;23500.0;26800.0;63.0
1721;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;2;Ooit gescheiden;2005;150;4900.0;16800.0;14800.0;41.0;1.0;1600.0;5800.0;9500.0;27.0;19.0;6500.0;22600.0;24300.0;68.0
1722;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;500;4700.0;16600.0;14500.0;34.0;2.0;2100.0;7900.0;11300.0;27.0;20.0;6800.0;24500.0;25800.0;61.0
1723;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;2;Nooit gescheiden;2005;3350;4700.0;15200.0;14900.0;35.0;0.0;2400.0;8100.0;12100.0;28.0;26.0;7100.0;23300.0;27000.0;63.0
1724;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;3;Totaal ooit of nooit gescheiden;2005;37650;4200.0;14700.0;13800.0;42.0;1.0;1500.0;5600.0;7100.0;22.0;15.0;5700.0;20300.0;20900.0;64.0
1725;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;3;Ooit gescheiden;2005;1300;4500.0;17100.0;13800.0;41.0;2.0;1500.0;6100.0;6700.0;20.0;15.0;6000.0;23200.0;20500.0;61.0
1726;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;6750;4000.0;15900.0;13200.0;42.0;3.0;1500.0;6400.0;5900.0;19.0;12.0;5500.0;22300.0;19100.0;61.0
1727;Paar beiden jonger dan 65;4;Niet-westerse allochtonen;3;Nooit gescheiden;2005;29600;4200.0;14300.0;14000.0;42.0;0.0;1500.0;5300.0;7500.0;23.0;16.0;5700.0;19600.0;21500.0;65.0
1728;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;0;Totaal ooit of nooit gescheiden;2005;518600;7200.0;29000.0;15500.0;28.0;1.0;6600.0;27800.0;22200.0;40.0;65.0;13800.0;56800.0;37700.0;68.0
1729;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;0;Ooit gescheiden;2005;22800;7500.0;33200.0;15400.0;30.0;4.0;6500.0;31000.0;18900.0;36.0;43.0;14000.0;64200.0;34300.0;66.0
1730;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;67850;7300.0;32800.0;15200.0;28.0;5.0;6900.0;33700.0;19900.0;37.0;49.0;14200.0;66500.0;35100.0;65.0
1731;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;0;Nooit gescheiden;2005;427950;7100.0;28200.0;15600.0;28.0;0.0;6600.0;26700.0;22700.0;41.0;68.0;13700.0;54900.0;38300.0;69.0
1732;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;1;Totaal ooit of nooit gescheiden;2005;431050;7500.0;30300.0;15900.0;28.0;1.0;7200.0;29600.0;24000.0;42.0;70.0;14700.0;59900.0;39900.0;70.0
1733;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;1;Ooit gescheiden;2005;17800;7900.0;34900.0;15900.0;29.0;3.0;7100.0;33000.0;20700.0;38.0;46.0;15000.0;67900.0;36600.0;67.0
1734;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;50100;7900.0;35000.0;15900.0;28.0;4.0;7700.0;36800.0;22400.0;39.0;55.0;15600.0;71800.0;38300.0;67.0
1735;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;1;Nooit gescheiden;2005;363150;7400.0;29400.0;15900.0;28.0;0.0;7100.0;28400.0;24400.0;42.0;74.0;14500.0;57800.0;40300.0;70.0
1736;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;2;Totaal ooit of nooit gescheiden;2005;42200;6100.0;26500.0;14200.0;26.0;4.0;6200.0;29000.0;18600.0;33.0;52.0;12300.0;55500.0;32800.0;59.0
1737;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;2;Ooit gescheiden;2005;2550;6500.0;31400.0;14200.0;27.0;8.0;6600.0;35600.0;16900.0;32.0;39.0;13100.0;67000.0;31100.0;59.0
1738;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;10050;6300.0;30500.0;13900.0;27.0;9.0;6500.0;35300.0;17000.0;33.0;44.0;12800.0;65800.0;30900.0;60.0
1739;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;2;Nooit gescheiden;2005;29600;6000.0;24700.0;14300.0;25.0;1.0;6100.0;26300.0;19300.0;34.0;56.0;12100.0;51000.0;33600.0;59.0
1740;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;3;Totaal ooit of nooit gescheiden;2005;45350;4700.0;19800.0;12900.0;35.0;2.0;2200.0;9400.0;8100.0;22.0;21.0;6900.0;29200.0;21000.0;57.0
1741;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;3;Ooit gescheiden;2005;2450;5100.0;22700.0;13000.0;35.0;5.0;2300.0;11300.0;8000.0;22.0;21.0;7400.0;34000.0;21000.0;57.0
1742;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;7700;4600.0;21500.0;12400.0;35.0;7.0;2300.0;11500.0;7300.0;21.0;18.0;6900.0;33000.0;19700.0;56.0
1743;Paar beiden jonger dan 65;5;Totaal autochtonen en allochtonen;3;Nooit gescheiden;2005;35200;4700.0;19300.0;13000.0;35.0;1.0;2100.0;8800.0;8200.0;22.0;22.0;6800.0;28100.0;21200.0;57.0
1744;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;0;Totaal ooit of nooit gescheiden;2005;457600;7400.0;29800.0;15800.0;28.0;1.0;7000.0;29300.0;23500.0;41.0;69.0;14400.0;59100.0;39300.0;69.0
1745;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;0;Ooit gescheiden;2005;19300;7800.0;34400.0;15700.0;29.0;4.0;7000.0;33000.0;20300.0;38.0;46.0;14800.0;67400.0;36000.0;67.0
1746;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;55600;7700.0;34300.0;15600.0;27.0;4.0;7600.0;36500.0;21800.0;38.0;54.0;15300.0;70800.0;37400.0;65.0
1747;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;0;Nooit gescheiden;2005;382700;7300.0;28900.0;15800.0;28.0;0.0;7000.0;28000.0;23900.0;42.0;72.0;14300.0;56900.0;39700.0;70.0
1748;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;1;Totaal ooit of nooit gescheiden;2005;426900;7500.0;30300.0;15900.0;28.0;1.0;7100.0;29600.0;24000.0;42.0;70.0;14600.0;59900.0;39900.0;70.0
1749;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;1;Ooit gescheiden;2005;17600;7900.0;34900.0;15900.0;30.0;3.0;7100.0;32900.0;20700.0;38.0;46.0;15000.0;67800.0;36600.0;68.0
1750;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;49500;7900.0;35000.0;15900.0;28.0;4.0;7700.0;36700.0;22400.0;39.0;55.0;15600.0;71700.0;38300.0;67.0
1751;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;1;Nooit gescheiden;2005;359750;7400.0;29400.0;15900.0;28.0;0.0;7100.0;28400.0;24400.0;42.0;74.0;14500.0;57800.0;40300.0;70.0
1752;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;2;Totaal ooit of nooit gescheiden;2005;23600;6000.0;25800.0;14200.0;25.0;3.0;6400.0;29500.0;19400.0;34.0;57.0;12400.0;55300.0;33600.0;59.0
1753;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;2;Ooit gescheiden;2005;1450;6400.0;30800.0;14000.0;27.0;9.0;6900.0;37400.0;17500.0;34.0;42.0;13300.0;68200.0;31500.0;61.0
1754;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;5250;6200.0;30000.0;13900.0;26.0;9.0;7000.0;37400.0;18000.0;33.0;49.0;13200.0;67400.0;31900.0;59.0
1755;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;2;Nooit gescheiden;2005;16950;5900.0;24100.0;14300.0;24.0;1.0;6200.0;26400.0;19900.0;34.0;60.0;12100.0;50500.0;34200.0;58.0
1756;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;3;Totaal ooit of nooit gescheiden;2005;7100;2900.0;12400.0;11200.0;23.0;2.0;2600.0;11400.0;9900.0;20.0;25.0;5500.0;23800.0;21100.0;43.0
1757;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;3;Ooit gescheiden;2005;250;3900.0;18300.0;11700.0;31.0;8.0;2900.0;14500.0;9000.0;24.0;28.0;6800.0;32800.0;20700.0;55.0
1758;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;850;3900.0;19700.0;11500.0;24.0;11.0;3700.0;19600.0;10600.0;22.0;33.0;7600.0;39300.0;22100.0;46.0
1759;Paar beiden jonger dan 65;5;Autochtonen en westerse-allochtonen;3;Nooit gescheiden;2005;6000;2700.0;11100.0;11100.0;23.0;1.0;2400.0;10100.0;9800.0;20.0;24.0;5100.0;21200.0;20900.0;43.0
1760;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;0;Totaal ooit of nooit gescheiden;2005;23600;6200.0;27000.0;14400.0;26.0;4.0;6100.0;28500.0;18200.0;33.0;47.0;12300.0;55500.0;32600.0;59.0
1761;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;0;Ooit gescheiden;2005;1350;6700.0;31900.0;14400.0;27.0;8.0;6300.0;33600.0;16500.0;31.0;35.0;13000.0;65500.0;30900.0;58.0
1762;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;0;Paar met gemengde scheidingsachtergrond;2005;5750;6300.0;30800.0;14000.0;28.0;9.0;6100.0;33500.0;15900.0;32.0;39.0;12400.0;64300.0;29900.0;60.0
1763;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;0;Nooit gescheiden;2005;16500;6200.0;25300.0;14500.0;25.0;1.0;6000.0;26400.0;19100.0;33.0;51.0;12200.0;51700.0;33600.0;58.0
1764;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;1;Totaal ooit of nooit gescheiden;2005;4100;7300.0;29300.0;15800.0;24.0;1.0;7600.0;32500.0;23200.0;35.0;58.0;14900.0;61800.0;39000.0;59.0
1765;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;1;Ooit gescheiden;2005;200;7800.0;34100.0;15800.0;25.0;4.0;8600.0;38600.0;23700.0;37.0;43.0;16400.0;72700.0;39500.0;62.0
1766;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;1;Paar met gemengde scheidingsachtergrond;2005;600;7700.0;33000.0;15800.0;26.0;2.0;7900.0;39900.0;20000.0;33.0;44.0;15600.0;72900.0;35800.0;59.0
1767;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;1;Nooit gescheiden;2005;3350;7300.0;28400.0;15900.0;23.0;0.0;7500.0;30900.0;23700.0;35.0;61.0;14800.0;59300.0;39600.0;58.0
1768;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;2;Totaal ooit of nooit gescheiden;2005;17650;6200.0;27500.0;14300.0;27.0;4.0;6000.0;28800.0;17700.0;33.0;46.0;12200.0;56300.0;32000.0;60.0
1769;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;2;Ooit gescheiden;2005;1050;6700.0;32300.0;14300.0;27.0;8.0;6100.0;33400.0;15900.0;30.0;35.0;12800.0;65700.0;30200.0;57.0
1770;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;2;Paar met gemengde scheidingsachtergrond;2005;4700;6300.0;31300.0;14000.0;28.0;10.0;6100.0;33500.0;16000.0;32.0;39.0;12400.0;64800.0;30000.0;60.0
1771;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;2;Nooit gescheiden;2005;11900;6100.0;25500.0;14400.0;26.0;2.0;6000.0;26500.0;18600.0;34.0;50.0;12100.0;52000.0;33000.0;60.0
1772;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;3;Totaal ooit of nooit gescheiden;2005;1800;4000.0;17900.0;12000.0;26.0;5.0;3300.0;17200.0;11300.0;24.0;27.0;7300.0;35100.0;23300.0;50.0
1773;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;3;Ooit gescheiden;2005;100;4900.0;24500.0;12500.0;30.0;12.0;4000.0;26500.0;10000.0;24.0;20.0;8900.0;51000.0;22500.0;54.0
1774;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;3;Paar met gemengde scheidingsachtergrond;2005;450;4500.0;22800.0;12000.0;29.0;12.0;4200.0;25300.0;10600.0;26.0;27.0;8700.0;48100.0;22600.0;55.0
1775;Paar beiden jonger dan 65;5;Paar met gecombineerde herkomst;3;Nooit gescheiden;2005;1250;3700.0;15500.0;12000.0;24.0;2.0;2900.0;13400.0;11700.0;24.0;28.0;6600.0;28900.0;23700.0;48.0
1776;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;0;Totaal ooit of nooit gescheiden;2005;37400;5200.0;21500.0;13400.0;39.0;2.0;2100.0;8900.0;7800.0;23.0;20.0;7300.0;30400.0;21200.0;62.0
1777;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;0;Ooit gescheiden;2005;2100;5300.0;23300.0;13300.0;36.0;5.0;2300.0;10600.0;8000.0;22.0;21.0;7600.0;33900.0;21300.0;58.0
1778;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;6500;4700.0;21700.0;12500.0;38.0;6.0;2000.0;9600.0;6700.0;20.0;16.0;6700.0;31300.0;19200.0;58.0
1779;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;0;Nooit gescheiden;2005;28750;5200.0;21300.0;13600.0;39.0;1.0;2100.0;8700.0;8000.0;23.0;22.0;7300.0;30000.0;21600.0;62.0
1780;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;1;Totaal ooit of nooit gescheiden;2005;50;6900.0;26200.0;15700.0;29.0;0.0;5500.0;21000.0;21200.0;39.0;44.0;12400.0;47200.0;36900.0;68.0
1781;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;1;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1782;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;0;;;;;;;;;;;;;;
1783;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;1;Nooit gescheiden;2005;50;6900.0;26200.0;15700.0;29.0;0.0;5300.0;20600.0;21400.0;40.0;42.0;12200.0;46800.0;37100.0;69.0
1784;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;2;Totaal ooit of nooit gescheiden;2005;900;6100.0;24000.0;14700.0;29.0;1.0;5100.0;20800.0;17100.0;33.0;36.0;11200.0;44800.0;31800.0;62.0
1785;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;2;Ooit gescheiden;2005;50;6300.0;26100.0;14700.0;29.0;2.0;7900.0;31900.0;22000.0;43.0;25.0;14200.0;58000.0;36700.0;72.0
1786;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;100;6000.0;25300.0;14200.0;32.0;4.0;3800.0;16500.0;13100.0;30.0;32.0;9800.0;41800.0;27300.0;62.0
1787;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;2;Nooit gescheiden;2005;750;6100.0;23700.0;14800.0;28.0;0.0;5200.0;20800.0;17500.0;33.0;37.0;11300.0;44500.0;32300.0;61.0
1788;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;3;Totaal ooit of nooit gescheiden;2005;36450;5100.0;21400.0;13300.0;39.0;2.0;2000.0;8600.0;7500.0;22.0;20.0;7100.0;30000.0;20800.0;61.0
1789;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;3;Ooit gescheiden;2005;2050;5300.0;23200.0;13200.0;36.0;5.0;2100.0;10100.0;7700.0;21.0;21.0;7400.0;33300.0;20900.0;57.0
1790;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;6400;4700.0;21700.0;12500.0;38.0;6.0;1900.0;9500.0;6600.0;20.0;15.0;6600.0;31200.0;19100.0;58.0
1791;Paar beiden jonger dan 65;5;Niet-westerse allochtonen;3;Nooit gescheiden;2005;27950;5200.0;21200.0;13500.0;40.0;1.0;2000.0;8300.0;7700.0;23.0;21.0;7200.0;29500.0;21200.0;63.0
1792;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;0;Totaal ooit of nooit gescheiden;2005;502600;8700.0;43000.0;15500.0;27.0;3.0;9600.0;48300.0;24600.0;43.0;70.0;18300.0;91300.0;40100.0;70.0
1793;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;0;Ooit gescheiden;2005;32800;8800.0;46700.0;15300.0;28.0;9.0;9100.0;50500.0;21000.0;39.0;47.0;17900.0;97200.0;36300.0;67.0
1794;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;65750;8800.0;47600.0;15100.0;27.0;12.0;9700.0;55600.0;22000.0;39.0;58.0;18500.0;103200.0;37100.0;66.0
1795;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;0;Nooit gescheiden;2005;404050;8700.0;41900.0;15600.0;27.0;1.0;9600.0;46900.0;25300.0;44.0;74.0;18300.0;88800.0;40900.0;71.0
1796;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;1;Totaal ooit of nooit gescheiden;2005;429200;9100.0;44600.0;15900.0;27.0;2.0;10200.0;51100.0;26300.0;45.0;75.0;19300.0;95700.0;42200.0;72.0
1797;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;1;Ooit gescheiden;2005;26050;9400.0;49200.0;15800.0;28.0;8.0;9800.0;54200.0;22900.0;41.0;51.0;19200.0;103400.0;38700.0;69.0
1798;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;50300;9400.0;50700.0;15800.0;27.0;11.0;10700.0;60200.0;24400.0;41.0;63.0;20100.0;110900.0;40200.0;68.0
1799;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;1;Nooit gescheiden;2005;352850;9000.0;43400.0;15900.0;27.0;1.0;10200.0;49500.0;26900.0;46.0;78.0;19200.0;92900.0;42800.0;73.0
1800;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;2;Totaal ooit of nooit gescheiden;2005;36200;7500.0;38900.0;14000.0;24.0;8.0;9000.0;49600.0;20700.0;36.0;59.0;16500.0;88500.0;34700.0;60.0
1801;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;2;Ooit gescheiden;2005;3700;7600.0;42500.0;13800.0;26.0;15.0;8700.0;52700.0;18000.0;34.0;43.0;16300.0;95200.0;31800.0;60.0
1802;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;9600;7500.0;42200.0;13600.0;25.0;17.0;8800.0;54100.0;18200.0;34.0;52.0;16300.0;96300.0;31800.0;59.0
1803;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;2;Nooit gescheiden;2005;22900;7400.0;36900.0;14200.0;24.0;3.0;9200.0;47200.0;22200.0;37.0;64.0;16600.0;84100.0;36400.0;61.0
1804;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;3;Totaal ooit of nooit gescheiden;2005;37200;5600.0;28300.0;12300.0;31.0;5.0;2900.0;15200.0;8000.0;21.0;24.0;8500.0;43500.0;20300.0;52.0
1805;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;3;Ooit gescheiden;2005;3050;5900.0;30400.0;12400.0;31.0;7.0;3000.0;16600.0;8400.0;21.0;25.0;8900.0;47000.0;20800.0;52.0
1806;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;5850;5400.0;29800.0;11700.0;32.0;14.0;3000.0;18000.0;7600.0;21.0;22.0;8400.0;47800.0;19300.0;53.0
1807;Paar beiden jonger dan 65;6;Totaal autochtonen en allochtonen;3;Nooit gescheiden;2005;28300;5600.0;27800.0;12400.0;31.0;3.0;2900.0;14500.0;8100.0;20.0;25.0;8500.0;42300.0;20500.0;51.0
1808;Paar beiden jonger dan 65;6;Autochtonen en westerse-allochtonen;0;Totaal ooit of nooit gescheiden;2005;455700;8900.0;44000.0;15700.0;27.0;3.0;10100.0;50600.0;25900.0;44.0;74.0;19000.0;94600.0;41600.0;71.0
1809;Paar beiden jonger dan 65;6;Autochtonen en westerse-allochtonen;0;Ooit gescheiden;2005;28500;9200.0;48400.0;15600.0;28.0;9.0;9700.0;53900.0;22300.0;40.0;50.0;18900.0;102300.0;37900.0;68.0
1810;Paar beiden jonger dan 65;6;Autochtonen en westerse-allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;56250;9200.0;49500.0;15500.0;27.0;11.0;10400.0;59100.0;23600.0;40.0;62.0;19600.0;108600.0;39100.0;67.0
1811;Paar beiden jonger dan 65;6;Autochtonen en westerse-allochtonen;0;Nooit gescheiden;2005;370950;8900.0;42800.0;15800.0;27.0;1.0;10000.0;49000.0;26500.0;45.0;77.0;18900.0;91800.0;42300.0;72.0
