ID;WijkenEnBuurten1999;RegioAanduiding_1;StedelijkheidGemeenteWijkOfBuurt_2;Gemeentenaam_3;Gemeentecode_4;Wijkcode_5;Buurtcode_6;OmgevingsadressenDichtheid_7;MeestVoorkomendeNumeriekePostcode_8;Inwoners_9;Mannen_10;Vrouwen_11;Personen014Jr_12;Personen1524Jr_13;Personen2544Jr_14;Personen4564Jr_15;Personen65JrEnOuder_16;NietInGezinsverbandLevendePersonen_17;Gezinnen_18;GezinnenMetKinderen_19;GemiddeldeGezinsgrootte_20;Bevolkingsdichtheid_21;Allochtonen_22;WOZWaarde_23;Woningen_24;GemiddeldInkomenPerInwoner_25;GemiddeldInkomenPerInkomensontvanger_26;LageInkomens_27;HogeInkomens_28;NietActieven_29;Vestigingen_30;Industrie_31;CommercieleDienstverlening_32;OverigeDienstverlening_33;OppervlakteTotaal_34;OppervlakteLand_35;OverigeOppervlakte_36
9100;63708;W;3;Zoetermeer                         ;637;08;  ;1166.0;  . ;460;250;210;21.0;13.0;29.0;29.0;9.0;19.0;120;72.0;3.3;114.0;5.0;127.0;160;11345.0;17425.0;38.0;31.0;18.0;7;26.0;69.0;5.0;418;403;15
9101;6370800;B;3;Zoetermeer                         ;637;08;00;1347.0;2712;290;160;140;20.0;13.0;27.0;28.0;12.0;21.0;70;69.0;3.2;334.0;5.0;112.0;100;9847.0;15247.0;43.0;23.0;25.0;4;19.0;70.0;11.0;89;89;0
9102;6370801;B;4;Zoetermeer                         ;637;08;01;977.0;2718;80;40;40;22.0;;38.0;25.0;;18.0;20;;;72.0;13.0;;30;;;;;;6;25.0;71.0;4.0;112;110;2
9103;6370802;B;3;Zoetermeer                         ;637;08;02;1240.0;2723;40;20;30;;;;;;;10;;;37.0;;;10;;;;;;5;30.0;66.0;4.0;109;109;0
9104;6370803;B;3;Zoetermeer                         ;637;08;03;1345.0;2722;40;30;20;;;;;;;10;;;47.0;;;10;;;;;;5;27.0;69.0;4.0;109;95;14
9105;63709;W;4;Zoetermeer                         ;637;09;  ;864.0;  . ;420;220;210;21.0;13.0;25.0;30.0;11.0;14.0;110;62.0;3.4;30.0;2.0;148.0;140;12388.0;18787.0;37.0;34.0;;3;;;;1489;1400;89
9106;6370900;B;4;Zoetermeer                         ;637;09;00;737.0;2716;280;140;140;21.0;13.0;25.0;30.0;10.0;17.0;70;64.0;3.5;26.0;4.0;156.0;90;12887.0;19921.0;31.0;37.0;;3;;;;1147;1059;88
9107;6370901;B;3;Zoetermeer                         ;637;09;01;1142.0;2723;150;70;70;19.0;14.0;25.0;30.0;12.0;10.0;40;;;43.0;;;60;11163.0;15973.0;50.0;;;1;;;;342;340;2
9108;638;G;4;Zoeterwoude                        ;638;  ;  ;594.0;  . ;8600;4360;4240;21.0;12.0;32.0;25.0;10.0;17.0;2240;65.0;3.2;406.0;3.0;91.0;3040;10482.0;16200.0;39.0;27.0;15.0;6;24.0;64.0;11.0;2191;2121;70
9109;63800;W;5;Zoeterwoude                        ;638;00;  ;411.0;  . ;5790;2940;2850;20.0;12.0;31.0;26.0;11.0;19.0;1470;65.0;3.2;305.0;2.0;92.0;2000;10528.0;16018.0;40.0;27.0;16.0;6;23.0;57.0;20.0;1958;1896;62
9110;6380000;B;5;Zoeterwoude                        ;638;00;00;491.0;2381;4220;2110;2100;21.0;12.0;32.0;24.0;11.0;16.0;1110;67.0;3.2;4615.0;2.0;88.0;1550;10709.0;16608.0;35.0;28.0;7.0;5;20.0;57.0;24.0;94;91;3
9111;6380001;B;5;Zoeterwoude                        ;638;00;01;232.0;2381;100;60;60;16.0;19.0;25.0;31.0;9.0;12.0;20;;;52.0;;;40;8576.0;12071.0;39.0;;;1;;;;213;206;7
9112;6380002;B;5;Zoeterwoude                        ;638;00;02;171.0;2381;790;420;370;11.0;11.0;32.0;37.0;9.0;44.0;160;52.0;2.9;752.0;4.0;99.0;190;10255.0;13250.0;67.0;19.0;59.0;3;;;;109;106;3
9113;6380003;B;5;Zoeterwoude                        ;638;00;03;34.0;2381;390;200;190;22.0;10.0;27.0;28.0;13.0;10.0;110;58.0;3.2;360.0;;110.0;120;10392.0;17062.0;38.0;31.0;;2;;;;115;107;8
9114;6380004;B;5;Zoeterwoude                        ;638;00;04;44.0;2735;90;50;30;30.0;13.0;22.0;22.0;14.0;;20;;;86.0;;;30;;;;;;1;;;;104;101;3
9115;6380009;B;5;Zoeterwoude                        ;638;00;09;195.0;2381;190;100;90;24.0;14.0;28.0;26.0;8.0;9.0;50;;;15.0;;;60;10709.0;18832.0;19.0;38.0;;1;;;;1323;1284;39
9116;63801;W;4;Zoeterwoude                        ;638;01;  ;905.0;  . ;2810;1410;1400;23.0;11.0;33.0;24.0;8.0;14.0;760;65.0;3.2;1253.0;3.0;91.0;1040;10482.0;16654.0;37.0;27.0;11.0;6;25.0;70.0;5.0;233;224;9
9117;6380100;B;4;Zoeterwoude                        ;638;01;00;905.0;2382;2810;1410;1390;23.0;11.0;33.0;24.0;8.0;14.0;760;65.0;3.2;1253.0;3.0;91.0;1050;10482.0;16654.0;37.0;27.0;11.0;6;25.0;70.0;5.0;233;224;9
9118;642;G;2;Zwijndrecht                        ;642;  ;  ;1850.0;  . ;41610;20300;21310;18.0;12.0;29.0;25.0;15.0;19.0;11330;58.0;3.0;2828.0;8.0;67.0;17410;10301.0;15837.0;38.0;24.0;16.0;8;17.0;70.0;14.0;1638;1471;167
9119;64200;W;2;Zwijndrecht                        ;642;00;  ;2273.0;  . ;10950;5300;5660;18.0;12.0;29.0;23.0;18.0;22.0;2870;55.0;3.0;5640.0;13.0;56.0;4880;9756.0;14929.0;41.0;19.0;18.0;6;16.0;66.0;18.0;208;194;14
9120;6420000;B;1;Zwijndrecht                        ;642;00;00;3354.0;3331;390;180;220;5.0;5.0;15.0;33.0;42.0;34.0;110;16.0;2.3;3527.0;3.0;88.0;230;15746.0;18514.0;31.0;35.0;;4;4.0;89.0;7.0;25;11;14
9121;6420001;B;2;Zwijndrecht                        ;642;00;01;2443.0;3331;4480;2130;2360;17.0;11.0;30.0;24.0;17.0;23.0;1160;59.0;3.0;6743.0;4.0;60.0;1920;9802.0;14702.0;43.0;19.0;15.0;6;23.0;58.0;19.0;66;66;0
9122;6420002;B;2;Zwijndrecht                        ;642;00;02;2049.0;3331;6070;3000;3080;19.0;13.0;30.0;22.0;16.0;21.0;1600;56.0;3.0;5215.0;20.0;50.0;2720;9484.0;14884.0;40.0;19.0;20.0;6;13.0;69.0;18.0;116;116;0
9123;64201;W;2;Zwijndrecht                        ;642;01;  ;1972.0;  . ;8660;4070;4590;14.0;11.0;22.0;29.0;23.0;21.0;2400;50.0;2.8;5615.0;4.0;72.0;3780;11208.0;16291.0;38.0;27.0;17.0;6;10.0;79.0;11.0;179;154;25
9124;6420100;B;1;Zwijndrecht                        ;642;01;00;2681.0;3332;710;360;350;14.0;16.0;21.0;37.0;12.0;7.0;220;58.0;3.0;2032.0;2.0;179.0;240;14476.0;22190.0;29.0;52.0;;4;10.0;88.0;2.0;60;35;25
9125;6420101;B;2;Zwijndrecht                        ;642;01;01;1923.0;3332;7940;3710;4240;14.0;10.0;22.0;29.0;24.0;22.0;2190;50.0;2.8;6668.0;4.0;64.0;3540;10936.0;15837.0;39.0;25.0;18.0;6;10.0;76.0;14.0;119;119;0
9126;64202;W;2;Zwijndrecht                        ;642;02;  ;1836.0;  . ;7780;3870;3910;17.0;12.0;32.0;23.0;16.0;25.0;2020;57.0;2.9;4588.0;11.0;52.0;3500;10074.0;14839.0;39.0;18.0;17.0;6;15.0;70.0;16.0;170;170;0
9127;6420200;B;2;Zwijndrecht                        ;642;02;00;1931.0;3333;2980;1460;1510;22.0;11.0;33.0;21.0;13.0;15.0;840;64.0;3.0;4111.0;13.0;53.0;1200;8803.0;14476.0;40.0;17.0;18.0;5;21.0;67.0;12.0;72;72;0
9128;6420201;B;2;Zwijndrecht                        ;642;02;01;1793.0;3333;4800;2410;2400;14.0;13.0;32.0;24.0;17.0;31.0;1190;53.0;2.8;4944.0;10.0;51.0;2300;10891.0;15066.0;38.0;18.0;16.0;5;10.0;72.0;19.0;97;97;0
9129;64203;W;3;Zwijndrecht                        ;642;03;  ;1479.0;  . ;6450;3170;3280;16.0;12.0;26.0;34.0;13.0;15.0;1900;58.0;2.9;1996.0;7.0;75.0;2680;10981.0;16608.0;36.0;28.0;19.0;6;25.0;65.0;10.0;416;323;93
9130;6420300;B;4;Zwijndrecht                        ;642;03;00;951.0;3334;70;40;30;21.0;;30.0;25.0;;;20;;;31.0;;;30;;;;;;6;30.0;69.0;0.0;314;229;85
9131;6420301;B;2;Zwijndrecht                        ;642;03;01;1522.0;3334;6370;3130;3250;15.0;12.0;26.0;34.0;13.0;15.0;1880;58.0;2.9;6754.0;7.0;75.0;2640;10981.0;16563.0;36.0;28.0;19.0;5;16.0;58.0;26.0;101;94;7
9132;64204;W;3;Zwijndrecht                        ;642;04;  ;1268.0;  . ;7770;3910;3860;27.0;12.0;37.0;20.0;5.0;9.0;2120;72.0;3.3;1233.0;3.0;90.0;2580;9756.0;17153.0;31.0;32.0;8.0;6;18.0;70.0;12.0;666;631;35
9133;6420400;B;3;Zwijndrecht                        ;642;04;00;1309.0;3335;7570;3810;3770;27.0;12.0;37.0;20.0;5.0;9.0;2070;73.0;3.3;5437.0;3.0;89.0;2520;9711.0;17198.0;31.0;32.0;8.0;5;18.0;71.0;11.0;141;139;2
9134;6420409;B;5;Zwijndrecht                        ;642;04;09;249.0;3335;200;100;100;17.0;16.0;26.0;32.0;9.0;14.0;50;64.0;3.2;40.0;;114.0;70;11118.0;16518.0;30.0;24.0;;3;;;;525;491;34
9135;643;G;4;Nederlek                           ;643;  ;  ;828.0;  . ;14870;7330;7550;20.0;11.0;30.0;25.0;13.0;15.0;4090;61.0;3.1;532.0;2.0;77.0;5800;9938.0;15882.0;38.0;25.0;12.0;7;26.0;59.0;15.0;3144;2794;350
9136;64300;W;4;Nederlek                           ;643;00;  ;858.0;  . ;8120;3980;4150;20.0;12.0;29.0;25.0;14.0;15.0;2200;62.0;3.1;365.0;2.0;79.0;3090;9847.0;15655.0;39.0;25.0;10.0;6;23.0;60.0;17.0;2426;2224;202
9137;6430000;B;4;Nederlek                           ;643;00;00;993.0;2941;3360;1600;1760;16.0;11.0;28.0;24.0;21.0;22.0;890;56.0;3.0;2540.0;3.0;69.0;1430;9983.0;14793.0;44.0;20.0;13.0;6;20.0;66.0;13.0;164;132;32
9138;6430001;B;5;Nederlek                           ;643;00;01;460.0;2941;430;210;220;21.0;11.0;31.0;27.0;10.0;10.0;120;61.0;3.2;310.0;;84.0;160;10936.0;15292.0;32.0;23.0;;3;;;;188;139;49
9139;6430002;B;5;Nederlek                           ;643;00;02;146.0;2941;560;280;280;23.0;12.0;31.0;23.0;11.0;11.0;150;60.0;3.3;210.0;;108.0;200;10392.0;18333.0;26.0;33.0;;3;;;;334;267;67
9140;6430003;B;5;Nederlek                           ;643;00;03;469.0;2941;270;130;130;21.0;17.0;21.0;32.0;10.0;8.0;70;64.0;3.5;68.0;;134.0;90;10255.0;16971.0;29.0;28.0;;2;;;;406;397;9
9141;6430004;B;4;Nederlek                           ;643;00;04;913.0;2941;2750;1350;1380;22.0;13.0;30.0;26.0;10.0;11.0;760;68.0;3.2;6667.0;1.0;76.0;1000;9666.0;15837.0;38.0;27.0;9.0;4;16.0;57.0;27.0;41;41;0
9142;6430009;B;4;Nederlek                           ;643;00;09;675.0;2941;750;390;370;24.0;13.0;37.0;23.0;4.0;7.0;210;71.0;3.3;60.0;1.0;100.0;230;8939.0;17607.0;30.0;33.0;;2;;;;1293;1248;45
9143;64301;W;4;Nederlek                           ;643;01;  ;793.0;  . ;6740;3350;3400;20.0;11.0;32.0;26.0;12.0;15.0;1880;60.0;3.0;1184.0;2.0;76.0;2700;10074.0;16200.0;36.0;24.0;13.0;6;31.0;57.0;12.0;718;570;148
9144;6430100;B;4;Nederlek                           ;643;01;00;765.0;2931;3290;1670;1620;23.0;12.0;34.0;24.0;8.0;13.0;880;66.0;3.2;779.0;2.0;80.0;1240;9756.0;16472.0;33.0;26.0;9.0;5;36.0;55.0;9.0;458;422;36
9145;6430101;B;4;Nederlek                           ;643;01;01;782.0;2931;1050;520;530;16.0;11.0;26.0;35.0;12.0;13.0;320;55.0;2.9;4893.0;2.0;78.0;410;9756.0;16699.0;30.0;29.0;13.0;3;;;;22;21;1
9146;6430102;B;4;Nederlek                           ;643;01;02;860.0;2931;2210;1070;1140;17.0;9.0;32.0;25.0;17.0;21.0;610;55.0;2.9;6325.0;2.0;62.0;980;9938.0;14657.0;44.0;18.0;20.0;4;22.0;63.0;15.0;36;35;1
9147;6430103;B;4;Nederlek                           ;643;01;03;667.0;2931;90;50;50;;;25.0;29.0;20.0;;30;;;934.0;;;40;;;;;;1;;;;20;10;10
9148;6430104;B;4;Nederlek                           ;643;01;04;518.0;2931;100;50;50;23.0;;34.0;25.0;;;30;;;130.0;;;40;;;;;;2;;;;182;81;101
9149;644;G;4;Ouderkerk                          ;644;  ;  ;524.0;  . ;8140;4100;4040;21.0;12.0;29.0;25.0;13.0;13.0;2220;63.0;3.2;302.0;2.0;80.0;2960;9938.0;16291.0;36.0;26.0;11.0;6;27.0;61.0;12.0;2853;2697;156
9150;64400;W;5;Ouderkerk                          ;644;00;  ;387.0;  . ;5610;2810;2800;21.0;12.0;29.0;25.0;13.0;12.0;1530;64.0;3.2;328.0;2.0;82.0;1990;9938.0;16291.0;37.0;27.0;10.0;6;23.0;63.0;14.0;1814;1713;101
9151;6440000;B;5;Ouderkerk                          ;644;00;00;480.0;2935;3820;1890;1930;20.0;12.0;28.0;26.0;14.0;13.0;1050;63.0;3.2;1683.0;2.0;83.0;1380;10165.0;16608.0;37.0;29.0;10.0;5;18.0;66.0;15.0;251;227;24
9152;6440008;B;5;Ouderkerk                          ;644;00;08;181.0;2935;1600;830;780;23.0;12.0;31.0;23.0;10.0;10.0;430;66.0;3.3;284.0;1.0;76.0;550;9257.0;15429.0;36.0;21.0;10.0;4;37.0;54.0;10.0;619;566;53
9153;6440009;B;5;Ouderkerk                          ;644;00;09;79.0;2935;190;100;90;21.0;16.0;22.0;26.0;14.0;10.0;50;;;20.0;;;60;10891.0;16744.0;36.0;34.0;;1;;;;944;920;24
9154;64401;W;4;Ouderkerk                          ;644;01;  ;798.0;  . ;2530;1280;1250;20.0;12.0;30.0;26.0;12.0;15.0;680;62.0;3.1;257.0;2.0;75.0;960;9938.0;16200.0;34.0;24.0;13.0;5;35.0;55.0;10.0;1039;984;55
9155;6440100;B;4;Ouderkerk                          ;644;01;00;798.0;2831;2530;1280;1240;20.0;12.0;30.0;26.0;12.0;15.0;680;62.0;3.1;257.0;2.0;75.0;970;9938.0;16200.0;34.0;24.0;13.0;5;35.0;55.0;10.0;1039;984;55
9156;645;G;5;Jacobswoude                        ;645;  ;  ;334.0;  . ;10760;5520;5250;20.0;12.0;31.0;27.0;11.0;14.0;2930;64.0;3.2;294.0;2.0;99.0;3910;10392.0;16291.0;35.0;26.0;9.0;6;25.0;59.0;16.0;4154;3666;488
9157;64500;W;5;Jacobswoude                        ;645;00;  ;305.0;  . ;4980;2530;2460;20.0;12.0;31.0;27.0;11.0;13.0;1360;64.0;3.2;262.0;2.0;100.0;1780;10119.0;16155.0;35.0;26.0;9.0;5;27.0;55.0;18.0;2023;1899;124
9158;6450000;B;5;Jacobswoude                        ;645;00;00;372.0;2481;1270;610;660;16.0;11.0;29.0;28.0;15.0;17.0;350;58.0;3.0;1794.0;2.0;118.0;490;10981.0;15792.0;37.0;25.0;9.0;4;25.0;56.0;19.0;83;71;12
9159;6450001;B;5;Jacobswoude                        ;645;00;01;56.0;2481;40;20;10;;;;;;;10;;;111.0;;;10;;;;;;1;;;;37;35;2
9160;6450002;B;5;Jacobswoude                        ;645;00;02;170.0;2355;1510;790;710;20.0;13.0;32.0;25.0;10.0;15.0;390;66.0;3.2;1528.0;2.0;94.0;530;9575.0;15882.0;39.0;24.0;7.0;4;37.0;48.0;15.0;109;99;10
9161;6450003;B;5;Jacobswoude                        ;645;00;03;396.0;2481;1540;770;770;21.0;12.0;28.0;29.0;9.0;9.0;450;64.0;3.1;6356.0;1.0;87.0;550;9847.0;16291.0;33.0;27.0;10.0;3;;;;24;24;0
9162;6450007;B;5;Jacobswoude                        ;645;00;07;127.0;2481;70;30;30;18.0;;31.0;28.0;;;20;;;8.0;;;20;;;;;;1;;;;874;841;33
9163;6450008;B;5;Jacobswoude                        ;645;00;08;349.0;2481;380;190;180;25.0;14.0;36.0;22.0;3.0;16.0;90;79.0;3.6;115.0;5.0;100.0;130;10392.0;16654.0;29.0;26.0;;1;;;;358;325;33
9164;6450009;B;5;Jacobswoude                        ;645;00;09;100.0;2355;180;100;90;24.0;10.0;31.0;28.0;7.0;12.0;50;;;36.0;;;40;9983.0;18787.0;28.0;36.0;;1;;;;538;504;34
9165;64501;W;5;Jacobswoude                        ;645;01;  ;141.0;  . ;1270;650;610;18.0;11.0;32.0;28.0;10.0;13.0;350;64.0;3.1;231.0;2.0;107.0;470;10664.0;16518.0;35.0;26.0;9.0;4;23.0;53.0;24.0;878;546;332
9166;6450100;B;5;Jacobswoude                        ;645;01;00;142.0;2465;1250;640;600;18.0;11.0;32.0;28.0;10.0;13.0;350;63.0;3.1;539.0;2.0;107.0;470;10664.0;16563.0;35.0;26.0;9.0;4;23.0;53.0;24.0;559;231;328
9167;6450109;B;5;Jacobswoude                        ;645;01;09;95.0;2465;20;10;10;;;;;;;10;;;5.0;;;10;;;;;;1;;;;319;315;4
9168;64502;W;5;Jacobswoude                        ;645;02;  ;422.0;  . ;4510;2340;2180;20.0;12.0;31.0;27.0;11.0;14.0;1220;65.0;3.2;370.0;2.0;97.0;1640;10618.0;16381.0;34.0;26.0;8.0;6;24.0;64.0;12.0;1253;1221;32
9169;6450200;B;5;Jacobswoude                        ;645;02;00;431.0;2451;1590;810;790;23.0;10.0;35.0;20.0;11.0;18.0;400;67.0;3.3;1123.0;1.0;90.0;590;10210.0;15292.0;37.0;21.0;11.0;5;22.0;66.0;12.0;146;142;4
9170;6450201;B;4;Jacobswoude                        ;645;02;01;575.0;2451;160;80;80;22.0;12.0;25.0;25.0;16.0;12.0;40;;;591.0;;;50;11208.0;17108.0;38.0;;;2;;;;32;26;6
9171;6450202;B;5;Jacobswoude                        ;645;02;02;51.0;2451;160;80;70;23.0;12.0;25.0;29.0;12.0;12.0;40;;;196.0;;;50;12161.0;18378.0;31.0;29.0;;1;;;;89;79;10
9172;6450204;B;5;Jacobswoude                        ;645;02;04;27.0;2451;100;50;50;10.0;13.0;22.0;40.0;15.0;11.0;30;;;569.0;;;40;12252.0;14793.0;37.0;;;1;;;;20;18;2
9173;6450205;B;5;Jacobswoude                        ;645;02;05;480.0;2451;1560;810;750;18.0;11.0;28.0;31.0;12.0;13.0;450;61.0;3.0;6758.0;2.0;89.0;600;10392.0;16200.0;34.0;23.0;9.0;3;;;;23;23;0
9174;6450207;B;5;Jacobswoude                        ;645;02;07;32.0;2451;60;30;30;;;23.0;37.0;;;10;;;17.0;;;20;;;;;;1;;;;372;372;0
9175;6450208;B;5;Jacobswoude                        ;645;02;08;433.0;2451;870;460;410;20.0;15.0;30.0;30.0;5.0;12.0;240;71.0;3.2;382.0;3.0;113.0;290;11299.0;18605.0;30.0;40.0;;3;;;;237;228;9
9176;6450209;B;5;Jacobswoude                        ;645;02;09;15.0;2451;20;0;10;;;;;;;10;;;5.0;;;0;;;;;;1;;;;334;332;2
9177;650;G;4;Axel                               ;650;  ;  ;585.0;  . ;12020;5990;6030;17.0;10.0;30.0;26.0;18.0;19.0;3370;57.0;2.9;168.0;3.0;58.0;5380;9938.0;14748.0;44.0;20.0;17.0;6;17.0;68.0;15.0;7235;7137;98
9178;65000;W;4;Axel                               ;650;00;  ;771.0;  . ;8160;4060;4100;17.0;10.0;29.0;25.0;18.0;20.0;2250;56.0;2.9;232.0;4.0;55.0;3780;9892.0;14566.0;43.0;19.0;17.0;6;14.0;70.0;16.0;3585;3521;64
9179;6500000;B;4;Axel                               ;650;00;00;840.0;4571;7160;3530;3620;16.0;10.0;28.0;26.0;19.0;21.0;1980;55.0;2.8;2861.0;4.0;54.0;3400;9892.0;14476.0;44.0;19.0;18.0;6;11.0;73.0;16.0;260;250;10
9180;6500001;B;5;Axel                               ;650;00;01;38.0;4571;60;30;30;21.0;;37.0;23.0;;18.0;20;;;1258.0;;;30;;;;;;1;;;;5;5;0
9181;6500008;B;5;Axel                               ;650;00;08;241.0;4571;540;270;260;23.0;9.0;43.0;19.0;6.0;15.0;140;62.0;3.2;52.0;;64.0;200;10029.0;15156.0;37.0;23.0;;3;;;;1083;1043;40
9182;6500009;B;5;Axel                               ;650;00;09;71.0;4571;410;220;190;20.0;9.0;32.0;29.0;10.0;14.0;120;67.0;3.1;18.0;;80.0;160;9892.0;14612.0;42.0;19.0;;2;;;;2237;2223;14
9183;65001;W;5;Axel                               ;650;01;  ;159.0;  . ;2600;1280;1310;18.0;9.0;29.0;26.0;18.0;17.0;750;56.0;2.9;131.0;;63.0;1070;9756.0;14793.0;49.0;23.0;17.0;4;25.0;66.0;9.0;2010;1987;23
9184;6500100;B;5;Axel                               ;650;01;00;198.0;4576;1780;860;920;17.0;8.0;28.0;26.0;21.0;19.0;510;53.0;2.8;1590.0;;60.0;750;9802.0;14294.0;53.0;22.0;19.0;4;22.0;67.0;10.0;112;112;0
9185;6500101;B;5;Axel                               ;650;01;01;134.0;4576;180;90;80;16.0;12.0;32.0;28.0;12.0;16.0;50;74.0;3.0;611.0;;78.0;70;9847.0;15837.0;39.0;;;2;;;;29;29;0
9186;6500102;B;5;Axel                               ;650;01;02;40.0;4576;80;40;40;;;33.0;29.0;19.0;;30;;;135.0;;;30;;;;;;1;;;;60;59;1
9187;6500103;B;5;Axel                               ;650;01;03;39.0;4576;300;160;140;19.0;10.0;31.0;28.0;12.0;13.0;90;63.0;3.0;496.0;;68.0;120;9529.0;16563.0;36.0;25.0;;1;;;;60;60;0
9188;6500109;B;5;Axel                               ;650;01;09;67.0;4576;260;140;120;23.0;9.0;30.0;24.0;13.0;11.0;70;68.0;3.3;15.0;;73.0;100;9620.0;16654.0;32.0;32.0;;1;;;;1749;1727;22
9189;65002;W;5;Axel                               ;650;02;  ;87.0;  . ;1020;520;500;17.0;8.0;35.0;26.0;15.0;17.0;300;58.0;2.8;87.0;2.0;61.0;430;10392.0;15655.0;36.0;21.0;18.0;2;;;;1181;1173;8
9190;6500200;B;5;Axel                               ;650;02;00;98.0;4574;720;360;360;17.0;8.0;32.0;25.0;17.0;19.0;200;58.0;2.9;1348.0;3.0;54.0;300;9666.0;14748.0;39.0;15.0;22.0;2;;;;53;53;0
9191;6500209;B;5;Axel                               ;650;02;09;59.0;4574;300;150;150;16.0;6.0;41.0;28.0;9.0;11.0;90;57.0;2.7;27.0;;80.0;120;12297.0;17924.0;29.0;38.0;;1;;;;1128;1120;8
9192;65003;W;5;Axel                               ;650;03;  ;22.0;  . ;240;120;110;16.0;13.0;33.0;25.0;14.0;18.0;60;63.0;3.0;52.0;;79.0;100;11299.0;16971.0;49.0;21.0;;1;;;;459;457;2
9193;6500300;B;5;Axel                               ;650;03;00;25.0;4575;140;70;60;14.0;14.0;36.0;24.0;13.0;21.0;40;;;855.0;;74.0;70;14929.0;21373.0;40.0;;;1;;;;16;16;0
9194;6500309;B;5;Axel                               ;650;03;09;16.0;4575;100;50;50;18.0;12.0;28.0;26.0;15.0;13.0;30;;;22.0;;;40;;;;;;1;;;;443;440;3
9195;653;G;5;Gaasterlân-Sleat                   ;653;  ;  ;230.0;  . ;9960;5060;4900;21.0;11.0;27.0;25.0;17.0;16.0;2650;59.0;3.1;105.0;1.0;63.0;4010;8803.0;14113.0;44.0;17.0;14.0;6;28.0;55.0;17.0;20929;9523;11406
9196;65300;W;5;Gaasterlân-Sleat                   ;653;00;  ;322.0;  . ;5410;2700;2710;20.0;11.0;27.0;25.0;18.0;18.0;1450;57.0;3.1;187.0;1.0;60.0;2230;8985.0;14203.0;45.0;17.0;15.0;6;26.0;57.0;17.0;3546;2892;654
9197;6530000;B;5;Gaasterlân-Sleat                   ;653;00;00;438.0;8561;3360;1610;1750;18.0;11.0;26.0;24.0;22.0;21.0;900;53.0;2.9;1943.0;2.0;58.0;1430;9302.0;13704.0;48.0;14.0;16.0;5;25.0;57.0;18.0;175;173;2
9198;6530001;B;5;Gaasterlân-Sleat                   ;653;00;01;117.0;8556;730;370;350;20.0;8.0;30.0;30.0;11.0;16.0;210;55.0;3.0;2211.0;;63.0;310;8985.0;15519.0;39.0;27.0;17.0;3;;;;37;33;4
9199;6530002;B;5;Gaasterlân-Sleat                   ;653;00;02;71.0;8563;320;170;150;22.0;11.0;22.0;26.0;19.0;10.0;90;57.0;3.2;305.0;;65.0;120;8032.0;14022.0;48.0;18.0;;1;;;;105;105;0
9200;6530003;B;5;Gaasterlân-Sleat                   ;653;00;03;64.0;8564;140;70;60;24.0;10.0;26.0;27.0;13.0;;40;;;27.0;;;50;7624.0;13976.0;;;;1;;;;483;481;2
9201;6530004;B;5;Gaasterlân-Sleat                   ;653;00;04;35.0;8565;370;210;160;24.0;13.0;26.0;25.0;12.0;12.0;90;70.0;3.4;113.0;;61.0;140;10165.0;15792.0;38.0;22.0;;2;;;;324;324;0
9202;6530007;B;5;Gaasterlân-Sleat                   ;653;00;07;97.0;8556;0;0;0;;;;;;;0;;;2.0;;;0;;;;;;1;;;;467;243;224
9203;6530008;B;5;Gaasterlân-Sleat                   ;653;00;08;93.0;8563;460;250;210;25.0;13.0;28.0;24.0;11.0;11.0;110;70.0;3.5;50.0;;72.0;170;7714.0;14884.0;38.0;23.0;;2;;;;1309;920;389
9204;6530009;B;5;Gaasterlân-Sleat                   ;653;00;09;21.0;8565;40;20;20;;;;;;;10;;;7.0;;;20;;;;;;1;;;;644;612;32
9205;65301;W;5;Gaasterlân-Sleat                   ;653;01;  ;78.0;  . ;1290;680;610;24.0;11.0;29.0;25.0;11.0;11.0;350;63.0;3.3;39.0;;69.0;470;8395.0;14430.0;40.0;21.0;12.0;4;39.0;45.0;16.0;3922;3341;581
9206;6530100;B;5;Gaasterlân-Sleat                   ;653;01;00;94.0;8571;190;110;80;25.0;11.0;27.0;24.0;13.0;16.0;50;;;563.0;;88.0;70;7124.0;13840.0;31.0;;;1;;;;34;34;0
9207;6530101;B;5;Gaasterlân-Sleat                   ;653;01;01;39.0;8581;320;170;150;25.0;11.0;29.0;24.0;11.0;8.0;90;62.0;3.3;249.0;;59.0;130;8077.0;15746.0;39.0;30.0;;2;;;;231;130;101
9208;6530102;B;5;Gaasterlân-Sleat                   ;653;01;02;27.0;8582;250;130;130;26.0;9.0;34.0;20.0;10.0;17.0;70;69.0;3.4;263.0;;59.0;100;8168.0;14067.0;42.0;;;1;;;;97;97;0
9209;6530103;B;5;Gaasterlân-Sleat                   ;653;01;03;11.0;8583;70;40;30;23.0;;38.0;17.0;;;20;;;20.0;;;20;;;;;;1;;;;486;345;141
9210;6530107;B;5;Gaasterlân-Sleat                   ;653;01;07;150.0;8571;420;220;200;21.0;13.0;24.0;31.0;10.0;9.0;120;59.0;3.2;25.0;;79.0;160;9348.0;14476.0;43.0;20.0;;3;;;;1717;1696;21
9211;6530108;B;5;Gaasterlân-Sleat                   ;653;01;08;4.0;8581;20;10;0;;;;;;;0;;;3.0;;;0;;;;;;1;;;;826;581;245
9212;6530109;B;5;Gaasterlân-Sleat                   ;653;01;09;17.0;8582;0;10;10;;;;;;;0;;;2.0;;;0;;;;;;1;;;;532;460;72
