ID;Geslacht;Leeftijden;BurgerlijkeStaat;Migratieachtergrond;Woonland;Perioden;AOWUitkeringenTotaal_1;AOWUitkeringenVolledig_2;AOWUitkeringenGekort_3
5858;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2008 mei;129740;116850;12890
5859;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2008 juni;130140;117190;12940
5860;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2008 juli;130540;117520;13020
5861;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2008 augustus;131030;117960;13080
5862;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2008 september;131430;118260;13170
5863;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2008 oktober;131900;118660;13240
5864;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2008 november;132330;119010;13320
5865;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2008 december;132730;119320;13420
5866;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2009 januari;133010;119510;13500
5867;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2009 februari;133340;119750;13590
5868;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2009 maart;133770;120090;13680
5869;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2009 april;134290;120510;13780
5870;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2009 mei;134790;120930;13860
5871;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2009 juni;135200;121240;13960
5872;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2009 juli;135700;121650;14060
5873;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2009 augustus;136170;122030;14140
5874;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2009 september;136650;122400;14240
5875;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2009 oktober;136990;122690;14300
5876;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2009 november;137260;122870;14390
5877;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2009 december;137670;123220;14450
5878;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2010 januari;137960;123470;14490
5879;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2010 februari;138250;123700;14550
5880;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2010 maart;138710;124050;14660
5881;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2010 april;139170;124420;14750
5882;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2010 mei;139580;124780;14800
5883;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2010 juni;139910;125040;14870
5884;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2010 juli;140290;125360;14930
5885;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2010 augustus;140750;125730;15020
5886;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2010 september;141070;125960;15100
5887;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2010 oktober;141370;126210;15150
5888;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2010 november;141650;126460;15190
5889;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2010 december;142010;126770;15250
5890;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2011 januari;142400;127050;15350
5891;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2011 februari;142940;127510;15430
5892;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2011 maart;143790;128230;15550
5893;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2011 april;144670;129010;15660
5894;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2011 mei;145440;129670;15760
5895;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2011 juni;146190;130330;15860
5896;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2011 juli;147060;131080;15980
5897;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2011 augustus;147810;131730;16080
5898;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2011 september;148470;132270;16200
5899;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2011 oktober;149130;132820;16310
5900;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2011 november;149680;133280;16400
5901;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2011 december;150410;133910;16500
5902;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2012 januari;151020;134340;16670
5903;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2012 februari;151560;134790;16770
5904;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2012 maart;152250;135370;16880
5905;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2012 april;152860;135870;16990
5906;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2012 mei;153550;136450;17110
5907;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2012 juni;154050;136870;17180
5908;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2012 juli;154730;137430;17300
5909;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2012 augustus;155360;137960;17400
5910;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2012 september;155960;138460;17510
5911;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2012 oktober;156560;138980;17580
5912;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2012 november;157090;139410;17680
5913;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2012 december;157740;139980;17770
5914;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2013 januari;157180;139460;17720
5915;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2013 februari;157680;139870;17810
5916;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2013 maart;158180;140270;17910
5917;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2013 april;158670;140670;18000
5918;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2013 mei;159200;141070;18130
5919;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2013 juni;159720;141530;18190
5920;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2013 juli;160260;141970;18290
5921;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2013 augustus;160780;142410;18370
5922;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2013 september;161250;142800;18450
5923;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2013 oktober;161810;143260;18550
5924;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2013 november;162300;143660;18640
5925;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2013 december;162770;144050;18720
5926;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2014 januari;162240;143600;18640
5927;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2014 februari;162630;143910;18720
5928;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2014 maart;163190;144390;18790
5929;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2014 april;163610;144750;18870
5930;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2014 mei;164150;145160;18990
5931;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2014 juni;164550;145510;19050
5932;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2014 juli;165030;145910;19120
5933;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2014 augustus;165510;146310;19200
5934;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2014 september;165880;146630;19250
5935;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2014 oktober;166340;147020;19320
5936;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2014 november;166710;147340;19360
5937;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2014 december;167020;147600;19430
5938;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2015 januari;166530;147550;18980
5939;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2015 februari;166740;147730;19020
5940;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2015 maart;167050;148000;19050
5941;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2015 april;167420;148340;19080
5942;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2015 mei;167740;148630;19110
5943;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2015 juni;168120;148960;19170
5944;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2015 juli;168520;149280;19240
5945;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2015 augustus;168990;149690;19300
5946;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2015 september;169440;150100;19340
5947;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2015 oktober;169790;150410;19380
5948;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2015 november;170220;150720;19490
5949;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2015 december;170530;151020;19510
5950;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2016 januari;160090;143610;16490
5951;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2016 februari;159790;143330;16460
5952;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2016 maart;168850;149500;19340
5953;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2016 april;169280;149900;19390
5954;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2016 mei;169710;150260;19440
5955;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2016 juni;170150;150660;19490
5956;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2016 juli;170640;151090;19540
5957;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2016 augustus;171040;151470;19570
5958;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2016 september;171480;151880;19600
5959;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2016 oktober;171950;152300;19650
5960;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2016 november;172430;152720;19700
5961;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2016 december;172890;153140;19750
5962;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2017 januari;172270;152570;19690
5963;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2017 februari;171660;152020;19640
5964;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2017 maart;171100;151500;19600
5965;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2017 april;171650;151990;19660
5966;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2017 mei;172070;152380;19690
5967;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2017 juni;172490;152750;19740
5968;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2017 juli;173030;153230;19800
5969;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2017 augustus;173430;153570;19860
5970;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2017 september;173960;154010;19950
5971;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2017 oktober;174370;154360;20010
5972;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2017 november;174830;154770;20060
5973;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2017 december;175330;155190;20140
5974;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2018 januari;174640;154560;20080
5975;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2018 februari;174100;154080;20020
5976;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2018 maart;173310;153370;19950
5977;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2018 april;173690;153720;19980
5978;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2018 mei;174210;154190;20030
5979;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2018 juni;174630;154550;20080
5980;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2018 juli;175090;154970;20120
5981;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2018 augustus;175560;155410;20160
5982;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;2e generatie migratieachtergrond;Totaal landen;2018 september;176090;155880;20200
