ID;Populatie;Geslacht;Persoonskenmerken;Reismotieven;Marges;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
5359;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zuid-Holland (PV);2019;;;;;;
5360;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zuid-Holland (PV);2020;;;;;;
5361;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zuid-Holland (PV);2021;;;;;;
5362;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zuid-Holland (PV);2022;;;;;;
5363;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zuid-Holland (PV);2023;;;;;;
5364;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zeeland (PV);2018;;;;;;
5365;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zeeland (PV);2019;;;;;;
5366;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zeeland (PV);2020;;;;;;
5367;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zeeland (PV);2021;;;;;;
5368;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zeeland (PV);2022;;;;;;
5369;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zeeland (PV);2023;;;;;;
5370;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Noord-Brabant (PV);2018;;;;;;
5371;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Noord-Brabant (PV);2019;;;;;;
5372;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Noord-Brabant (PV);2020;;;;;;
5373;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Noord-Brabant (PV);2021;;;;;;
5374;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Noord-Brabant (PV);2022;;;;;;
5375;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Noord-Brabant (PV);2023;;;;;;
5376;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Limburg (PV);2018;;;;;;
5377;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Limburg (PV);2019;;;;;;
5378;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Limburg (PV);2020;;;;;;
5379;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Limburg (PV);2021;;;;;;
5380;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Limburg (PV);2022;;;;;;
5381;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Limburg (PV);2023;;;;;;
5382;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zeer sterk stedelijk;2018;;;;;;
5383;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zeer sterk stedelijk;2019;;;;;;
5384;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zeer sterk stedelijk;2020;;;;;;
5385;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zeer sterk stedelijk;2021;;;;;;
5386;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zeer sterk stedelijk;2022;;;;;;
5387;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Zeer sterk stedelijk;2023;;;;;;
5388;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Sterk stedelijk;2018;;;;;;
5389;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Sterk stedelijk;2019;;;;;;
5390;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Sterk stedelijk;2020;;;;;;
5391;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Sterk stedelijk;2021;;;;;;
5392;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Sterk stedelijk;2022;;;;;;
5393;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Sterk stedelijk;2023;;;;;;
5394;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Matig stedelijk;2018;;;;;;
5395;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Matig stedelijk;2019;;;;;;
5396;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Matig stedelijk;2020;;;;;;
5397;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Matig stedelijk;2021;;;;;;
5398;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Matig stedelijk;2022;;;;;;
5399;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Matig stedelijk;2023;;;;;;
5400;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Weinig stedelijk;2018;;;;;;
5401;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Weinig stedelijk;2019;;;;;;
5402;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Weinig stedelijk;2020;;;;;;
5403;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Weinig stedelijk;2021;;;;;;
5404;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Weinig stedelijk;2022;;;;;;
5405;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Weinig stedelijk;2023;;;;;;
5406;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Niet stedelijk;2018;;;;;;
5407;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Niet stedelijk;2019;;;;;;
5408;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Niet stedelijk;2020;;;;;;
5409;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Niet stedelijk;2021;;;;;;
5410;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Niet stedelijk;2022;;;;;;
5411;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Ondergrens 95%-interval;Niet stedelijk;2023;;;;;;
5412;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Nederland;2018;0.05;0.43;0.92;18.0;156.0;5.6
5413;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Nederland;2019;0.05;0.21;0.72;17.0;77.0;4.4
5414;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Nederland;2020;0.04;0.24;0.66;14.0;89.0;4.0
5415;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Nederland;2021;0.05;0.24;0.68;17.0;88.0;4.2
5416;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Nederland;2022;0.05;0.29;0.87;19.0;107.0;5.3
5417;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Nederland;2023;0.05;0.35;0.82;17.0;127.0;5.0
5418;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Noord-Nederland (LD);2018;;;;;;
5419;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Noord-Nederland (LD);2019;;;;;;
5420;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Noord-Nederland (LD);2020;;;;;;
5421;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Noord-Nederland (LD);2021;;;;;;
5422;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Noord-Nederland (LD);2022;;;;;;
5423;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Noord-Nederland (LD);2023;;;;;;
5424;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Oost-Nederland (LD);2018;;;;;;
5425;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Oost-Nederland (LD);2019;;;;;;
5426;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Oost-Nederland (LD);2020;;;;;;
5427;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Oost-Nederland (LD);2021;;;;;;
5428;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Oost-Nederland (LD);2022;;;;;;
5429;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Oost-Nederland (LD);2023;;;;;;
5430;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;West-Nederland (LD);2018;0.06;;0.97;20.0;;5.9
5431;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;West-Nederland (LD);2019;0.07;;1.17;25.0;;7.1
5432;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;West-Nederland (LD);2020;;;;;;
5433;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;West-Nederland (LD);2021;0.05;0.28;0.89;20.0;103.0;5.4
5434;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;West-Nederland (LD);2022;;;;;;
5435;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;West-Nederland (LD);2023;;;;;;
5436;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Zuid-Nederland (LD);2018;;;;;;
5437;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Zuid-Nederland (LD);2019;;;;;;
5438;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Zuid-Nederland (LD);2020;;;;;;
5439;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;;;;;;
5440;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;;;;;;
5441;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Zuid-Nederland (LD);2023;;;;;;
5442;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Groningen (PV);2018;;;;;;
5443;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Groningen (PV);2019;;;;;;
5444;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Groningen (PV);2020;;;;;;
5445;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Groningen (PV);2021;;;;;;
5446;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Groningen (PV);2022;;;;;;
5447;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Groningen (PV);2023;;;;;;
5448;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Fryslân (PV);2018;;;;;;
5449;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Fryslân (PV);2019;;;;;;
5450;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Fryslân (PV);2020;;;;;;
5451;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Fryslân (PV);2021;;;;;;
5452;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Fryslân (PV);2022;;;;;;
5453;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Fryslân (PV);2023;;;;;;
5454;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Drenthe (PV);2018;;;;;;
5455;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Drenthe (PV);2019;;;;;;
5456;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Drenthe (PV);2020;;;;;;
5457;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Drenthe (PV);2021;;;;;;
5458;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Drenthe (PV);2022;;;;;;
5459;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Drenthe (PV);2023;;;;;;
5460;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Overijssel (PV);2018;;;;;;
5461;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Overijssel (PV);2019;;;;;;
5462;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Overijssel (PV);2020;;;;;;
5463;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Overijssel (PV);2021;;;;;;
5464;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Overijssel (PV);2022;;;;;;
5465;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Overijssel (PV);2023;;;;;;
5466;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Flevoland (PV);2018;;;;;;
5467;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Flevoland (PV);2019;;;;;;
5468;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Flevoland (PV);2020;;;;;;
5469;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Flevoland (PV);2021;;;;;;
5470;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Flevoland (PV);2022;;;;;;
5471;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Flevoland (PV);2023;;;;;;
5472;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Gelderland (PV);2018;;;;;;
5473;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Gelderland (PV);2019;;;;;;
5474;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Gelderland (PV);2020;;;;;;
5475;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Gelderland (PV);2021;;;;;;
5476;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Gelderland (PV);2022;;;;;;
5477;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Gelderland (PV);2023;;;;;;
5478;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Utrecht (PV);2018;;;;;;
5479;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Utrecht (PV);2019;;;;;;
5480;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Utrecht (PV);2020;;;;;;
5481;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Utrecht (PV);2021;;;;;;
5482;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Utrecht (PV);2022;;;;;;
5483;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Utrecht (PV);2023;;;;;;
5484;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Noord-Holland (PV);2018;;;;;;
5485;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Noord-Holland (PV);2019;;;;;;
5486;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Noord-Holland (PV);2020;;;;;;
5487;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Noord-Holland (PV);2021;;;;;;
5488;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Noord-Holland (PV);2022;;;;;;
5489;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Noord-Holland (PV);2023;;;;;;
5490;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Zuid-Holland (PV);2018;;;;;;
5491;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Diensten, persoonlijke verzorging;Bovengrens 95%-interval;Zuid-Holland (PV);2019;;;;;;
