ID;EigenaarHuurder;HuishoudensEnWoningkenmerken;RegioS;Perioden;AantalHuishoudens_1;TotaleWoonlasten_2;NettoWoonlasten_3;BijkomendeWoonlasten_4;Woonquote_5;TotaleWoonlasten_6;NettoWoonlasten_7;BijkomendeWoonlasten_8;Woonquote_9
5583;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tubbergen;2021;0.6;706.0;526.0;180.0;33.8;633.0;455.0;171.0;31.0
5584;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tubbergen;2022;0.6;684.0;536.0;148.0;30.5;615.0;461.0;146.0;26.5
5585;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Twenterand;2018;1.1;628.0;457.0;172.0;36.0;573.0;408.0;163.0;34.5
5586;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Twenterand;2019;1.1;633.0;455.0;178.0;34.9;573.0;403.0;169.0;33.8
5587;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Twenterand;2020;1.1;628.0;468.0;160.0;33.4;568.0;411.0;152.0;32.2
5588;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Twenterand;2021;1.2;649.0;472.0;177.0;33.0;592.0;414.0;167.0;31.9
5589;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Twenterand;2022;1.2;617.0;480.0;137.0;29.1;571.0;420.0;131.0;26.9
5590;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tynaarlo;2018;1.4;685.0;509.0;176.0;33.3;576.0;406.0;166.0;31.7
5591;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tynaarlo;2019;1.4;677.0;498.0;180.0;32.8;586.0;408.0;170.0;31.1
5592;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tynaarlo;2020;1.4;683.0;526.0;157.0;31.0;578.0;420.0;147.0;29.0
5593;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tynaarlo;2021;1.4;686.0;514.0;172.0;31.0;583.0;407.0;162.0;29.4
5594;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tynaarlo;2022;1.4;606.0;476.0;129.0;26.3;550.0;405.0;125.0;24.1
5595;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tytsjerksteradiel;2018;1.4;601.0;435.0;166.0;33.5;519.0;355.0;158.0;32.7
5596;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tytsjerksteradiel;2019;1.4;595.0;426.0;170.0;32.4;541.0;372.0;163.0;32.1
5597;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tytsjerksteradiel;2020;1.4;608.0;454.0;154.0;30.9;524.0;371.0;146.0;30.4
5598;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tytsjerksteradiel;2021;1.4;613.0;445.0;168.0;31.1;554.0;391.0;161.0;30.1
5599;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tytsjerksteradiel;2022;1.4;571.0;450.0;121.0;26.6;537.0;397.0;120.0;25.1
5600;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Uden;2018;2.2;638.0;489.0;149.0;33.5;573.0;435.0;138.0;32.8
5601;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Uden;2019;2.3;664.0;509.0;155.0;33.3;588.0;444.0;145.0;32.3
5602;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Uden;2020;2.3;651.0;521.0;130.0;31.4;572.0;444.0;121.0;30.3
5603;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Uden;2021;2.3;658.0;517.0;141.0;31.8;596.0;458.0;129.0;30.5
5604;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Uden;2022;;;;;;;;;
5605;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Uitgeest;2018;0.6;684.0;523.0;162.0;32.1;606.0;455.0;153.0;30.5
5606;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Uitgeest;2019;0.6;701.0;530.0;171.0;31.5;618.0;448.0;159.0;30.5
5607;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Uitgeest;2020;0.6;659.0;507.0;151.0;30.0;601.0;456.0;142.0;28.4
5608;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Uitgeest;2021;0.6;693.0;536.0;157.0;30.1;609.0;467.0;148.0;28.0
5609;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Uitgeest;2022;0.6;641.0;528.0;113.0;26.0;578.0;460.0;111.0;23.9
5610;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Uithoorn;2018;1.5;726.0;566.0;159.0;34.3;654.0;505.0;153.0;33.1
5611;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Uithoorn;2019;1.5;735.0;565.0;170.0;34.1;665.0;506.0;163.0;32.6
5612;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Uithoorn;2020;1.5;713.0;564.0;149.0;32.5;656.0;517.0;142.0;31.7
5613;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Uithoorn;2021;1.5;752.0;594.0;158.0;32.7;678.0;530.0;151.0;31.3
5614;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Uithoorn;2022;1.6;674.0;562.0;112.0;28.0;636.0;516.0;113.0;26.4
5615;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Urk;2018;0.4;571.0;407.0;164.0;32.4;545.0;376.0;159.0;30.8
5616;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Urk;2019;0.4;586.0;408.0;178.0;32.8;545.0;356.0;173.0;31.4
5617;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Urk;2020;0.4;596.0;437.0;159.0;30.4;550.0;382.0;154.0;29.9
5618;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Urk;2021;0.4;619.0;446.0;173.0;29.8;568.0;396.0;166.0;28.1
5619;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Urk;2022;0.4;560.0;428.0;132.0;26.8;522.0;387.0;133.0;25.4
5620;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Utrecht (gemeente);2018;23.1;679.0;541.0;138.0;32.6;583.0;448.0;133.0;31.7
5621;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Utrecht (gemeente);2019;23.2;690.0;547.0;143.0;32.1;597.0;455.0;137.0;31.1
5622;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Utrecht (gemeente);2020;23.3;689.0;562.0;127.0;30.8;587.0;462.0;122.0;29.9
5623;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Utrecht (gemeente);2021;23.7;708.0;569.0;139.0;30.9;608.0;469.0;134.0;29.8
5624;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Utrecht (gemeente);2022;23.9;637.0;556.0;80.0;25.6;565.0;466.0;91.0;23.7
5625;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Utrechtse Heuvelrug;2018;2.2;740.0;570.0;170.0;35.0;615.0;459.0;156.0;33.5
5626;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Utrechtse Heuvelrug;2019;2.2;722.0;543.0;178.0;34.2;628.0;463.0;166.0;32.7
5627;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Utrechtse Heuvelrug;2020;2.2;736.0;576.0;160.0;32.7;626.0;477.0;150.0;31.3
5628;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Utrechtse Heuvelrug;2021;2.2;761.0;587.0;174.0;32.9;645.0;483.0;163.0;30.9
5629;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Utrechtse Heuvelrug;2022;2.2;688.0;560.0;128.0;28.4;604.0;468.0;123.0;25.8
5630;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vaals;2018;0.8;563.0;403.0;160.0;35.2;501.0;338.0;150.0;35.1
5631;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vaals;2019;0.8;594.0;427.0;167.0;35.2;519.0;353.0;157.0;35.1
5632;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vaals;2020;0.8;572.0;417.0;155.0;33.6;505.0;348.0;148.0;33.2
5633;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vaals;2021;0.8;601.0;428.0;173.0;34.6;535.0;359.0;162.0;33.6
5634;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vaals;2022;0.8;565.0;437.0;128.0;30.4;523.0;355.0;124.0;28.1
5635;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Valkenburg aan de Geul;2018;0.9;662.0;506.0;156.0;35.6;582.0;434.0;140.0;34.5
5636;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Valkenburg aan de Geul;2019;1.0;663.0;494.0;169.0;35.1;593.0;434.0;155.0;34.1
5637;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Valkenburg aan de Geul;2020;1.0;659.0;512.0;147.0;33.4;592.0;456.0;135.0;32.5
5638;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Valkenburg aan de Geul;2021;1.0;698.0;535.0;163.0;33.3;623.0;461.0;147.0;32.1
5639;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Valkenburg aan de Geul;2022;1.0;641.0;518.0;123.0;29.4;593.0;454.0;117.0;26.6
5640;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Valkenswaard;2018;1.7;663.0;513.0;150.0;34.7;591.0;439.0;141.0;33.3
5641;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Valkenswaard;2019;1.7;681.0;522.0;160.0;34.1;615.0;453.0;149.0;33.0
5642;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Valkenswaard;2020;1.8;682.0;544.0;138.0;32.1;607.0;469.0;127.0;31.0
5643;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Valkenswaard;2021;1.8;706.0;558.0;148.0;32.4;627.0;472.0;138.0;31.2
5644;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Valkenswaard;2022;1.8;636.0;529.0;107.0;27.7;595.0;476.0;99.0;25.7
5645;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veendam;2018;1.6;592.0;422.0;170.0;35.4;539.0;364.0;164.0;34.8
5646;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veendam;2019;1.6;611.0;430.0;181.0;35.0;551.0;370.0;174.0;34.1
5647;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veendam;2020;1.6;598.0;437.0;161.0;32.7;534.0;373.0;155.0;32.1
5648;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veendam;2021;1.6;606.0;430.0;176.0;32.8;556.0;374.0;170.0;32.4
5649;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veendam;2022;1.6;561.0;433.0;128.0;28.2;521.0;368.0;131.0;26.6
5650;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veenendaal;2018;3.1;630.0;495.0;135.0;34.3;579.0;443.0;130.0;33.3
5651;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veenendaal;2019;3.1;646.0;503.0;142.0;33.7;586.0;444.0;138.0;33.1
5652;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veenendaal;2020;3.2;641.0;515.0;127.0;32.1;582.0;456.0;122.0;31.2
5653;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veenendaal;2021;3.3;667.0;528.0;138.0;32.1;601.0;466.0;133.0;31.1
5654;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veenendaal;2022;3.4;601.0;516.0;85.0;26.7;559.0;456.0;91.0;25.5
5655;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veere;2018;0.9;659.0;487.0;172.0;33.0;550.0;379.0;161.0;30.4
5656;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veere;2019;0.9;674.0;495.0;179.0;32.4;550.0;371.0;167.0;29.3
5657;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veere;2020;0.9;640.0;482.0;158.0;30.9;525.0;368.0;148.0;28.3
5658;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veere;2021;1.0;683.0;507.0;176.0;31.5;560.0;383.0;165.0;29.1
5659;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veere;2022;0.9;603.0;475.0;128.0;26.5;529.0;390.0;123.0;23.7
5660;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veldhoven;2018;2.2;664.0;519.0;144.0;31.7;598.0;462.0;137.0;31.1
5661;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veldhoven;2019;2.2;700.0;548.0;153.0;31.4;613.0;466.0;146.0;30.6
5662;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veldhoven;2020;2.2;687.0;552.0;136.0;30.5;602.0;477.0;129.0;29.0
5663;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veldhoven;2021;2.3;709.0;562.0;147.0;30.2;621.0;482.0;140.0;28.8
5664;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Veldhoven;2022;2.3;629.0;529.0;101.0;25.5;583.0;466.0;101.0;23.7
5665;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Velsen;2018;3.8;655.0;492.0;162.0;34.1;588.0;426.0;157.0;33.3
5666;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Velsen;2019;3.9;697.0;523.0;174.0;34.0;607.0;437.0;170.0;32.8
5667;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Velsen;2020;3.9;668.0;511.0;157.0;32.1;597.0;443.0;151.0;31.2
5668;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Velsen;2021;4.0;707.0;535.0;173.0;33.1;620.0;450.0;167.0;31.9
5669;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Velsen;2022;4.0;633.0;512.0;121.0;27.6;582.0;444.0;122.0;25.9
5670;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Venlo;2018;6.3;617.0;465.0;152.0;35.5;553.0;404.0;143.0;34.8
5671;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Venlo;2019;6.3;635.0;475.0;160.0;35.0;567.0;411.0;151.0;34.4
5672;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Venlo;2020;6.3;626.0;485.0;141.0;33.3;556.0;415.0;132.0;32.4
5673;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Venlo;2021;6.3;651.0;497.0;154.0;33.7;573.0;418.0;145.0;32.6
5674;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Venlo;2022;6.4;576.0;483.0;93.0;27.8;525.0;416.0;95.0;26.0
5675;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Venray;2018;2.1;642.0;489.0;153.0;34.8;562.0;412.0;143.0;33.5
5676;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Venray;2019;2.2;641.0;481.0;160.0;34.2;570.0;416.0;150.0;33.0
5677;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Venray;2020;2.2;627.0;488.0;139.0;32.5;557.0;422.0;129.0;31.6
5678;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Venray;2021;2.2;643.0;487.0;155.0;32.6;581.0;427.0;147.0;31.4
5679;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Venray;2022;2.2;595.0;489.0;107.0;28.0;553.0;426.0;105.0;26.4
5680;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vianen;2018;0.8;697.0;523.0;174.0;34.2;637.0;467.0;166.0;33.7
5681;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vianen;2019;;;;;;;;;
5682;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vianen;2020;;;;;;;;;
5683;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vianen;2021;;;;;;;;;
5684;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vianen;2022;;;;;;;;;
5685;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vijfheerenlanden;2018;;;;;;;;;
5686;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vijfheerenlanden;2019;2.3;697.0;521.0;176.0;33.9;633.0;459.0;167.0;32.8
5687;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vijfheerenlanden;2020;2.3;681.0;517.0;164.0;32.2;625.0;464.0;155.0;31.6
5688;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vijfheerenlanden;2021;2.4;707.0;536.0;172.0;32.2;648.0;482.0;163.0;31.3
5689;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vijfheerenlanden;2022;2.4;652.0;528.0;124.0;27.6;613.0;475.0;122.0;26.1
5690;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vlaardingen;2018;5.0;607.0;455.0;153.0;33.1;551.0;404.0;148.0;32.6
5691;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vlaardingen;2019;5.0;617.0;457.0;159.0;32.9;554.0;398.0;154.0;32.4
5692;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vlaardingen;2020;5.1;617.0;474.0;143.0;31.5;542.0;400.0;138.0;30.9
5693;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vlaardingen;2021;5.1;651.0;500.0;150.0;31.7;564.0;418.0;145.0;31.0
5694;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vlaardingen;2022;5.1;565.0;474.0;91.0;26.3;524.0;412.0;99.0;24.4
5695;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vlieland;2018;;;;;;;;;
5696;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vlieland;2019;;;;;;;;;
5697;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vlieland;2020;;;;;;;;;
5698;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vlieland;2021;;;;;;;;;
5699;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vlieland;2022;;;;;;;;;
5700;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vlissingen;2018;3.6;588.0;423.0;165.0;34.9;528.0;366.0;160.0;34.4
5701;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vlissingen;2019;3.6;607.0;432.0;174.0;34.1;538.0;368.0;169.0;33.7
5702;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vlissingen;2020;3.5;583.0;432.0;151.0;32.2;524.0;373.0;147.0;31.6
5703;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vlissingen;2021;3.6;612.0;448.0;164.0;32.8;549.0;386.0;158.0;32.1
5704;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vlissingen;2022;3.6;542.0;437.0;105.0;26.7;510.0;388.0;110.0;24.9
5705;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Voerendaal;2018;0.5;691.0;509.0;182.0;35.3;623.0;454.0;171.0;34.3
5706;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Voerendaal;2019;0.5;740.0;547.0;193.0;35.9;665.0;481.0;182.0;34.5
5707;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Voerendaal;2020;0.5;712.0;535.0;177.0;33.6;662.0;484.0;166.0;32.0
5708;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Voerendaal;2021;0.5;796.0;600.0;196.0;34.0;674.0;488.0;182.0;32.7
5709;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Voerendaal;2022;0.6;702.0;543.0;159.0;29.7;641.0;481.0;151.0;28.2
5710;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Voorschoten;2018;1.2;760.0;589.0;171.0;35.5;676.0;510.0;164.0;33.9
5711;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Voorschoten;2019;1.2;750.0;569.0;181.0;34.4;682.0;504.0;173.0;32.8
5712;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Voorschoten;2020;1.2;729.0;566.0;163.0;32.1;663.0;500.0;158.0;31.0
5713;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Voorschoten;2021;1.2;783.0;607.0;176.0;32.7;680.0;505.0;168.0;30.8
5714;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Voorschoten;2022;1.2;711.0;577.0;134.0;28.5;649.0;495.0;138.0;26.7
5715;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Voorst;2018;0.8;688.0;508.0;180.0;35.3;611.0;442.0;167.0;33.9
5716;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Voorst;2019;0.8;724.0;540.0;184.0;34.9;622.0;442.0;170.0;33.2
5717;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Voorst;2020;0.9;677.0;518.0;159.0;32.7;594.0;436.0;147.0;31.6
5718;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Voorst;2021;0.9;699.0;521.0;178.0;33.0;625.0;458.0;163.0;31.5
5719;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Voorst;2022;0.9;671.0;536.0;135.0;29.2;598.0;445.0;127.0;26.7
5720;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vught;2018;1.3;711.0;551.0;160.0;33.8;599.0;446.0;147.0;32.5
5721;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vught;2019;1.3;763.0;592.0;171.0;34.1;624.0;461.0;157.0;31.9
5722;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vught;2020;1.3;746.0;593.0;154.0;32.5;611.0;464.0;140.0;30.4
5723;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vught;2021;1.5;773.0;604.0;169.0;32.0;633.0;476.0;153.0;29.8
5724;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Vught;2022;1.5;705.0;578.0;127.0;27.6;607.0;474.0;117.0;25.3
5725;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waadhoeke;2018;2.7;586.0;412.0;174.0;34.1;527.0;355.0;167.0;33.4
5726;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waadhoeke;2019;2.7;600.0;417.0;183.0;33.5;541.0;362.0;175.0;32.8
5727;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waadhoeke;2020;2.7;588.0;423.0;166.0;31.4;528.0;360.0;159.0;30.7
5728;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waadhoeke;2021;2.7;613.0;431.0;182.0;32.0;554.0;376.0;175.0;31.4
5729;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waadhoeke;2022;2.7;556.0;423.0;133.0;26.8;516.0;369.0;136.0;25.2
5730;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waalre;2018;0.7;778.0;625.0;154.0;33.6;594.0;462.0;142.0;31.4
5731;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waalre;2019;0.7;777.0;612.0;165.0;32.9;605.0;451.0;151.0;31.2
5732;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waalre;2020;0.8;719.0;579.0;140.0;30.8;595.0;465.0;126.0;29.5
5733;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waalre;2021;0.8;757.0;602.0;155.0;31.0;618.0;471.0;139.0;29.2
5734;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waalre;2022;0.8;702.0;588.0;114.0;27.2;597.0;481.0;103.0;24.2
5735;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waalwijk;2018;2.5;636.0;494.0;143.0;34.0;573.0;433.0;135.0;32.6
5736;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waalwijk;2019;2.5;669.0;516.0;153.0;33.3;584.0;434.0;144.0;31.8
5737;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waalwijk;2020;2.5;649.0;516.0;133.0;31.3;578.0;446.0;125.0;30.1
5738;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waalwijk;2021;2.6;663.0;516.0;148.0;32.0;596.0;448.0;139.0;30.5
5739;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waalwijk;2022;2.6;613.0;512.0;101.0;27.4;563.0;445.0;100.0;25.6
5740;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waddinxveen;2018;1.2;659.0;505.0;154.0;32.2;600.0;450.0;148.0;31.1
5741;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waddinxveen;2019;1.2;670.0;508.0;162.0;32.0;613.0;451.0;155.0;30.8
5742;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waddinxveen;2020;1.2;697.0;549.0;147.0;31.5;603.0;454.0;141.0;29.9
5743;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waddinxveen;2021;1.3;714.0;558.0;155.0;32.1;640.0;473.0;150.0;30.8
5744;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waddinxveen;2022;1.3;630.0;525.0;105.0;27.1;579.0;453.0;109.0;25.2
5745;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Wageningen;2018;2.2;630.0;492.0;138.0;33.0;568.0;434.0;134.0;32.2
5746;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Wageningen;2019;2.1;638.0;487.0;151.0;33.0;580.0;433.0;148.0;32.1
5747;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Wageningen;2020;2.2;632.0;499.0;133.0;30.9;569.0;438.0;131.0;30.0
5748;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Wageningen;2021;2.2;660.0;519.0;141.0;30.8;587.0;448.0;139.0;29.9
5749;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Wageningen;2022;2.2;592.0;507.0;85.0;26.0;545.0;444.0;89.0;24.5
5750;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Wassenaar;2018;1.2;948.0;761.0;187.0;36.2;609.0;437.0;168.0;34.1
5751;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Wassenaar;2019;1.2;805.0;611.0;194.0;35.4;628.0;442.0;178.0;33.4
5752;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Wassenaar;2020;1.2;850.0;673.0;177.0;35.3;626.0;466.0;160.0;32.5
5753;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Wassenaar;2021;1.2;907.0;716.0;191.0;34.9;658.0;478.0;171.0;31.9
5754;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Wassenaar;2022;1.2;823.0;673.0;150.0;29.5;620.0;476.0;133.0;25.7
5755;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waterland;2018;0.7;698.0;525.0;173.0;33.0;589.0;431.0;164.0;30.7
5756;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waterland;2019;0.7;687.0;508.0;179.0;31.2;604.0;441.0;170.0;29.7
5757;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waterland;2020;0.7;689.0;531.0;158.0;30.5;595.0;448.0;151.0;28.4
5758;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waterland;2021;0.7;716.0;543.0;174.0;30.5;608.0;447.0;164.0;28.1
5759;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Waterland;2022;0.7;643.0;512.0;132.0;25.3;568.0;441.0;128.0;23.4
