ID;Geslacht;Leeftijd;RegioSSituatie2011;Perioden;BevolkingTotaal_1;Autochtonen_2;TotaalWesterseAllochtonen_3;Eerstegeneratieallochtoon_4;Tweedegeneratieallochtoon_5;TotaalNietWesterseAllochtonen_6;Eerstegeneratieallochtoon_7;Tweedegeneratieallochtoon_8;RegionaleCodering_9
4259;Mannen en vrouwen;Totaal alle leeftijden;Bladel;2037;19.5;17.0;1.3;0.7;0.7;1.2;0.6;0.6;GM1728
4260;Mannen en vrouwen;Totaal alle leeftijden;Bladel;2038;19.5;16.9;1.3;0.7;0.7;1.3;0.7;0.6;GM1728
4261;Mannen en vrouwen;Totaal alle leeftijden;Bladel;2039;19.4;16.7;1.4;0.7;0.7;1.3;0.7;0.6;GM1728
4262;Mannen en vrouwen;Totaal alle leeftijden;Bladel;2040;19.3;16.6;1.3;0.7;0.7;1.3;0.7;0.6;GM1728
4263;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2012;9.0;7.5;1.1;0.4;0.7;0.5;0.3;0.2;GM0376
4264;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2013;9.1;7.5;1.1;0.4;0.7;0.6;0.3;0.3;GM0376
4265;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2014;9.1;7.4;1.1;0.4;0.7;0.6;0.3;0.3;GM0376
4266;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2015;9.2;7.4;1.1;0.4;0.7;0.6;0.3;0.3;GM0376
4267;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2016;9.1;7.3;1.1;0.4;0.7;0.7;0.3;0.3;GM0376
4268;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2017;9.1;7.3;1.1;0.4;0.7;0.7;0.3;0.3;GM0376
4269;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2018;9.0;7.2;1.1;0.4;0.7;0.7;0.4;0.4;GM0376
4270;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2019;9.1;7.2;1.1;0.4;0.7;0.7;0.4;0.4;GM0376
4271;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2020;9.1;7.2;1.1;0.5;0.7;0.8;0.4;0.4;GM0376
4272;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2021;9.1;7.2;1.1;0.5;0.7;0.8;0.4;0.4;GM0376
4273;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2022;9.1;7.1;1.1;0.4;0.7;0.8;0.4;0.4;GM0376
4274;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2023;9.1;7.1;1.1;0.5;0.7;0.8;0.4;0.4;GM0376
4275;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2024;9.2;7.1;1.2;0.5;0.7;0.9;0.4;0.4;GM0376
4276;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2025;9.2;7.2;1.2;0.5;0.7;0.9;0.4;0.5;GM0376
4277;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2026;9.3;7.2;1.2;0.5;0.7;0.9;0.5;0.5;GM0376
4278;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2027;9.4;7.2;1.2;0.5;0.7;1.0;0.5;0.5;GM0376
4279;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2028;9.4;7.2;1.2;0.5;0.7;1.0;0.5;0.5;GM0376
4280;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2029;9.5;7.3;1.2;0.5;0.7;1.0;0.5;0.6;GM0376
4281;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2030;9.6;7.3;1.2;0.5;0.7;1.1;0.5;0.6;GM0376
4282;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2031;9.6;7.3;1.2;0.5;0.7;1.1;0.5;0.6;GM0376
4283;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2032;9.7;7.3;1.2;0.5;0.7;1.1;0.5;0.6;GM0376
4284;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2033;9.7;7.3;1.2;0.5;0.7;1.2;0.5;0.7;GM0376
4285;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2034;9.8;7.4;1.2;0.5;0.7;1.2;0.5;0.7;GM0376
4286;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2035;9.9;7.4;1.3;0.5;0.7;1.2;0.5;0.7;GM0376
4287;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2036;9.9;7.4;1.3;0.5;0.7;1.2;0.5;0.7;GM0376
4288;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2037;10.0;7.4;1.3;0.6;0.7;1.3;0.6;0.7;GM0376
4289;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2038;10.1;7.4;1.3;0.5;0.7;1.3;0.6;0.8;GM0376
4290;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2039;10.0;7.4;1.3;0.5;0.7;1.4;0.6;0.8;GM0376
4291;Mannen en vrouwen;Totaal alle leeftijden;Blaricum;2040;10.1;7.4;1.3;0.6;0.8;1.4;0.6;0.8;GM0376
4292;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2012;21.5;17.5;3.0;1.1;1.9;1.0;0.5;0.5;GM0377
4293;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2013;21.4;17.2;3.0;1.1;2.0;1.1;0.6;0.6;GM0377
4294;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2014;21.3;16.9;3.1;1.1;2.0;1.3;0.6;0.6;GM0377
4295;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2015;21.1;16.6;3.1;1.2;1.9;1.4;0.7;0.7;GM0377
4296;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2016;20.9;16.3;3.2;1.2;1.9;1.5;0.7;0.8;GM0377
4297;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2017;20.6;16.0;3.1;1.2;1.9;1.5;0.7;0.8;GM0377
4298;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2018;20.4;15.7;3.1;1.2;1.9;1.6;0.8;0.9;GM0377
4299;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2019;20.3;15.5;3.1;1.2;1.9;1.7;0.8;0.9;GM0377
4300;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2020;20.1;15.2;3.1;1.2;1.8;1.8;0.9;1.0;GM0377
4301;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2021;20.0;15.0;3.1;1.3;1.8;1.9;0.9;1.0;GM0377
4302;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2022;19.9;14.9;3.1;1.3;1.8;1.9;0.9;1.1;GM0377
4303;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2023;20.0;14.8;3.2;1.3;1.9;2.0;0.9;1.1;GM0377
4304;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2024;20.1;14.7;3.2;1.4;1.9;2.1;1.0;1.2;GM0377
4305;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2025;20.1;14.7;3.2;1.3;1.9;2.2;1.0;1.2;GM0377
4306;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2026;20.1;14.6;3.2;1.3;1.8;2.3;1.0;1.3;GM0377
4307;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2027;20.1;14.5;3.2;1.4;1.9;2.4;1.0;1.3;GM0377
4308;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2028;20.1;14.5;3.2;1.4;1.8;2.4;1.0;1.4;GM0377
4309;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2029;20.2;14.4;3.2;1.4;1.8;2.5;1.1;1.4;GM0377
4310;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2030;20.3;14.5;3.2;1.4;1.8;2.6;1.1;1.5;GM0377
4311;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2031;20.3;14.4;3.2;1.4;1.8;2.7;1.1;1.6;GM0377
4312;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2032;20.3;14.4;3.2;1.4;1.8;2.8;1.2;1.6;GM0377
4313;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2033;20.4;14.4;3.2;1.4;1.8;2.8;1.2;1.7;GM0377
4314;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2034;20.5;14.3;3.3;1.4;1.8;2.9;1.2;1.7;GM0377
4315;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2035;20.5;14.2;3.2;1.4;1.8;3.0;1.3;1.7;GM0377
4316;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2036;20.5;14.2;3.3;1.5;1.8;3.1;1.3;1.8;GM0377
4317;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2037;20.5;14.1;3.3;1.5;1.8;3.1;1.3;1.8;GM0377
4318;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2038;20.7;14.1;3.3;1.5;1.8;3.2;1.4;1.9;GM0377
4319;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2039;20.7;14.0;3.4;1.6;1.8;3.3;1.4;1.9;GM0377
4320;Mannen en vrouwen;Totaal alle leeftijden;Bloemendaal;2040;20.7;14.0;3.3;1.6;1.8;3.4;1.4;1.9;GM0377
4321;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2012;19.6;18.4;0.8;0.3;0.6;0.4;0.2;0.2;GM0055
4322;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2013;19.6;18.3;0.9;0.3;0.6;0.5;0.2;0.2;GM0055
4323;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2014;19.6;18.2;0.9;0.3;0.6;0.5;0.3;0.2;GM0055
4324;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2015;19.5;18.0;0.9;0.3;0.6;0.5;0.3;0.3;GM0055
4325;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2016;19.5;17.9;1.0;0.3;0.6;0.6;0.3;0.3;GM0055
4326;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2017;19.5;17.9;1.0;0.3;0.6;0.6;0.3;0.3;GM0055
4327;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2018;19.5;17.9;1.0;0.4;0.6;0.7;0.3;0.3;GM0055
4328;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2019;19.4;17.7;1.0;0.4;0.6;0.7;0.4;0.4;GM0055
4329;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2020;19.3;17.5;1.0;0.4;0.7;0.8;0.4;0.4;GM0055
4330;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2021;19.1;17.3;1.0;0.4;0.6;0.8;0.4;0.4;GM0055
4331;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2022;19.0;17.1;1.0;0.4;0.7;0.8;0.4;0.4;GM0055
4332;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2023;18.8;17.0;1.1;0.4;0.7;0.8;0.4;0.4;GM0055
4333;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2024;18.8;16.9;1.1;0.4;0.7;0.9;0.4;0.4;GM0055
4334;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2025;18.7;16.8;1.1;0.4;0.7;0.9;0.4;0.5;GM0055
4335;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2026;18.5;16.5;1.1;0.4;0.7;0.9;0.4;0.5;GM0055
4336;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2027;18.3;16.3;1.1;0.4;0.7;0.9;0.4;0.5;GM0055
4337;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2028;18.4;16.2;1.1;0.4;0.7;1.0;0.4;0.5;GM0055
4338;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2029;18.2;16.1;1.2;0.5;0.7;1.0;0.5;0.6;GM0055
4339;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2030;18.2;16.0;1.2;0.5;0.7;1.0;0.5;0.6;GM0055
4340;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2031;18.2;15.9;1.2;0.5;0.7;1.1;0.5;0.6;GM0055
4341;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2032;18.2;15.9;1.2;0.5;0.7;1.1;0.5;0.6;GM0055
4342;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2033;18.2;15.8;1.3;0.5;0.8;1.2;0.5;0.7;GM0055
4343;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2034;18.2;15.8;1.2;0.5;0.8;1.2;0.5;0.7;GM0055
4344;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2035;18.2;15.7;1.3;0.5;0.8;1.3;0.5;0.7;GM0055
4345;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2036;18.3;15.7;1.3;0.5;0.8;1.3;0.5;0.7;GM0055
4346;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2037;18.2;15.6;1.3;0.5;0.8;1.3;0.5;0.8;GM0055
4347;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2038;18.2;15.5;1.3;0.6;0.8;1.3;0.6;0.8;GM0055
4348;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2039;18.3;15.6;1.3;0.6;0.8;1.4;0.6;0.8;GM0055
4349;Mannen en vrouwen;Totaal alle leeftijden;Boarnsterhim;2040;18.5;15.7;1.4;0.6;0.8;1.4;0.6;0.8;GM0055
4350;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2012;33.1;29.3;2.0;0.8;1.2;1.8;0.9;0.9;GM1901
4351;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2013;33.1;29.2;2.0;0.9;1.2;1.9;1.0;1.0;GM1901
4352;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2014;33.2;29.0;2.1;0.9;1.2;2.0;1.0;1.0;GM1901
4353;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2015;33.1;28.9;2.1;0.9;1.2;2.1;1.0;1.1;GM1901
4354;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2016;33.1;28.7;2.2;1.0;1.3;2.2;1.1;1.1;GM1901
4355;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2017;33.1;28.6;2.2;1.0;1.3;2.3;1.1;1.2;GM1901
4356;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2018;33.1;28.4;2.3;1.0;1.3;2.4;1.1;1.2;GM1901
4357;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2019;33.1;28.3;2.3;1.1;1.3;2.5;1.2;1.3;GM1901
4358;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2020;33.0;28.1;2.3;1.1;1.3;2.6;1.2;1.3;GM1901
4359;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2021;33.0;28.0;2.4;1.1;1.3;2.6;1.2;1.4;GM1901
4360;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2022;33.0;27.9;2.4;1.1;1.3;2.7;1.3;1.4;GM1901
4361;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2023;33.0;27.8;2.4;1.2;1.3;2.8;1.3;1.5;GM1901
4362;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2024;33.0;27.7;2.5;1.2;1.3;2.8;1.3;1.5;GM1901
4363;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2025;33.1;27.7;2.5;1.2;1.3;2.9;1.4;1.5;GM1901
4364;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2026;33.3;27.8;2.5;1.2;1.3;3.0;1.4;1.6;GM1901
4365;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2027;33.4;27.7;2.6;1.3;1.3;3.1;1.4;1.7;GM1901
4366;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2028;33.5;27.7;2.6;1.3;1.3;3.2;1.5;1.8;GM1901
4367;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2029;33.8;27.8;2.7;1.3;1.4;3.3;1.5;1.8;GM1901
4368;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2030;34.0;27.8;2.7;1.4;1.4;3.4;1.5;1.9;GM1901
4369;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2031;34.3;28.0;2.8;1.4;1.4;3.6;1.6;2.0;GM1901
4370;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2032;34.4;28.0;2.8;1.4;1.4;3.6;1.6;2.0;GM1901
4371;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2033;34.7;28.1;2.9;1.4;1.5;3.7;1.6;2.1;GM1901
4372;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2034;34.7;28.0;2.9;1.4;1.5;3.8;1.6;2.2;GM1901
4373;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2035;34.9;28.1;3.0;1.5;1.5;3.9;1.7;2.2;GM1901
4374;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2036;35.1;28.1;3.0;1.5;1.5;4.0;1.7;2.3;GM1901
4375;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2037;35.3;28.1;3.1;1.5;1.6;4.1;1.7;2.4;GM1901
4376;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2038;35.5;28.2;3.1;1.5;1.6;4.2;1.8;2.4;GM1901
4377;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2039;35.6;28.2;3.2;1.6;1.6;4.3;1.8;2.5;GM1901
4378;Mannen en vrouwen;Totaal alle leeftijden;Bodegraven-Reeuwijk;2040;35.7;28.1;3.2;1.6;1.6;4.4;1.8;2.6;GM1901
4379;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2012;10.4;9.8;0.4;0.2;0.3;0.2;0.1;0.1;GM0755
4380;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2013;10.5;9.9;0.5;0.2;0.3;0.2;0.1;0.1;GM0755
4381;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2014;10.5;9.8;0.5;0.2;0.3;0.2;0.1;0.1;GM0755
4382;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2015;10.5;9.8;0.5;0.2;0.3;0.2;0.1;0.1;GM0755
4383;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2016;10.5;9.8;0.5;0.2;0.3;0.3;0.1;0.1;GM0755
4384;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2017;10.5;9.8;0.5;0.2;0.3;0.3;0.1;0.1;GM0755
4385;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2018;10.5;9.8;0.5;0.2;0.3;0.3;0.1;0.1;GM0755
4386;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2019;10.5;9.8;0.5;0.2;0.3;0.3;0.1;0.1;GM0755
4387;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2020;10.5;9.8;0.5;0.2;0.3;0.3;0.2;0.1;GM0755
4388;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2021;10.5;9.7;0.5;0.2;0.3;0.3;0.2;0.1;GM0755
4389;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2022;10.5;9.7;0.5;0.2;0.3;0.3;0.2;0.2;GM0755
4390;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2023;10.5;9.6;0.5;0.2;0.3;0.3;0.2;0.2;GM0755
4391;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2024;10.5;9.6;0.5;0.2;0.3;0.3;0.2;0.2;GM0755
4392;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2025;10.4;9.6;0.5;0.2;0.3;0.3;0.2;0.2;GM0755
4393;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2026;10.5;9.6;0.5;0.2;0.3;0.4;0.2;0.2;GM0755
4394;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2027;10.5;9.6;0.6;0.2;0.3;0.4;0.2;0.2;GM0755
4395;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2028;10.6;9.6;0.6;0.3;0.3;0.4;0.2;0.2;GM0755
4396;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2029;10.7;9.7;0.6;0.3;0.3;0.4;0.2;0.2;GM0755
4397;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2030;10.8;9.7;0.6;0.3;0.3;0.5;0.2;0.2;GM0755
4398;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2031;10.8;9.7;0.6;0.3;0.3;0.5;0.2;0.2;GM0755
4399;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2032;10.9;9.8;0.6;0.3;0.3;0.5;0.2;0.3;GM0755
4400;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2033;11.0;9.9;0.6;0.3;0.3;0.5;0.2;0.3;GM0755
4401;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2034;11.0;9.9;0.6;0.3;0.3;0.5;0.2;0.3;GM0755
4402;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2035;11.0;9.9;0.6;0.3;0.3;0.6;0.2;0.3;GM0755
4403;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2036;11.1;9.9;0.7;0.3;0.3;0.6;0.2;0.3;GM0755
4404;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2037;11.2;9.9;0.7;0.3;0.3;0.6;0.3;0.4;GM0755
4405;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2038;11.2;9.9;0.7;0.3;0.3;0.6;0.3;0.4;GM0755
4406;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2039;11.3;9.9;0.7;0.3;0.4;0.7;0.3;0.4;GM0755
4407;Mannen en vrouwen;Totaal alle leeftijden;Boekel;2040;11.3;9.9;0.7;0.4;0.4;0.7;0.3;0.4;GM0755
4408;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2012;7.5;7.0;0.3;0.1;0.2;0.2;0.1;0.1;GM0009
4409;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2013;7.5;7.0;0.3;0.1;0.2;0.2;0.1;0.1;GM0009
4410;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2014;7.5;7.0;0.3;0.1;0.2;0.2;0.1;0.1;GM0009
4411;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2015;7.5;7.0;0.4;0.1;0.2;0.2;0.1;0.1;GM0009
4412;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2016;7.5;6.9;0.4;0.1;0.2;0.2;0.1;0.1;GM0009
4413;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2017;7.5;6.9;0.4;0.1;0.2;0.2;0.1;0.1;GM0009
4414;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2018;7.5;6.9;0.4;0.1;0.2;0.3;0.1;0.1;GM0009
4415;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2019;7.5;6.8;0.4;0.1;0.2;0.3;0.1;0.1;GM0009
4416;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2020;7.4;6.8;0.4;0.1;0.3;0.3;0.1;0.1;GM0009
4417;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2021;7.5;6.8;0.4;0.1;0.3;0.3;0.1;0.2;GM0009
4418;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2022;7.5;6.8;0.4;0.1;0.3;0.3;0.1;0.2;GM0009
4419;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2023;7.5;6.7;0.4;0.1;0.3;0.3;0.1;0.2;GM0009
4420;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2024;7.5;6.7;0.4;0.1;0.3;0.3;0.2;0.2;GM0009
4421;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2025;7.5;6.8;0.4;0.1;0.3;0.3;0.2;0.2;GM0009
4422;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2026;7.5;6.7;0.4;0.1;0.3;0.3;0.2;0.2;GM0009
4423;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2027;7.4;6.7;0.4;0.2;0.3;0.4;0.2;0.2;GM0009
4424;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2028;7.4;6.6;0.4;0.2;0.3;0.4;0.2;0.2;GM0009
4425;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2029;7.5;6.7;0.4;0.2;0.3;0.4;0.2;0.2;GM0009
4426;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2030;7.5;6.7;0.4;0.2;0.3;0.4;0.2;0.2;GM0009
4427;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2031;7.5;6.7;0.5;0.2;0.3;0.4;0.2;0.2;GM0009
4428;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2032;7.6;6.7;0.5;0.2;0.3;0.4;0.2;0.2;GM0009
4429;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2033;7.7;6.8;0.5;0.2;0.3;0.4;0.2;0.2;GM0009
4430;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2034;7.7;6.8;0.5;0.2;0.3;0.5;0.2;0.3;GM0009
4431;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2035;7.8;6.8;0.5;0.2;0.3;0.5;0.2;0.3;GM0009
4432;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2036;7.8;6.8;0.5;0.2;0.3;0.5;0.2;0.3;GM0009
4433;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2037;7.8;6.8;0.5;0.2;0.3;0.5;0.2;0.3;GM0009
4434;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2038;7.8;6.8;0.5;0.2;0.3;0.5;0.2;0.3;GM0009
4435;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2039;8.0;6.9;0.5;0.2;0.3;0.5;0.2;0.3;GM0009
4436;Mannen en vrouwen;Totaal alle leeftijden;Ten Boer;2040;8.0;6.9;0.5;0.2;0.3;0.5;0.2;0.3;GM0009
4437;Mannen en vrouwen;Totaal alle leeftijden;Borger-Odoorn;2012;25.7;24.1;1.1;0.4;0.7;0.5;0.2;0.2;GM1681
4438;Mannen en vrouwen;Totaal alle leeftijden;Borger-Odoorn;2013;25.5;23.9;1.1;0.4;0.7;0.5;0.3;0.2;GM1681
4439;Mannen en vrouwen;Totaal alle leeftijden;Borger-Odoorn;2014;25.2;23.5;1.1;0.4;0.7;0.6;0.3;0.3;GM1681
4440;Mannen en vrouwen;Totaal alle leeftijden;Borger-Odoorn;2015;25.2;23.4;1.2;0.4;0.7;0.6;0.3;0.3;GM1681
4441;Mannen en vrouwen;Totaal alle leeftijden;Borger-Odoorn;2016;25.1;23.2;1.2;0.5;0.7;0.7;0.4;0.3;GM1681
4442;Mannen en vrouwen;Totaal alle leeftijden;Borger-Odoorn;2017;25.0;23.1;1.2;0.5;0.8;0.7;0.4;0.3;GM1681
4443;Mannen en vrouwen;Totaal alle leeftijden;Borger-Odoorn;2018;24.9;22.9;1.2;0.5;0.7;0.8;0.4;0.4;GM1681
4444;Mannen en vrouwen;Totaal alle leeftijden;Borger-Odoorn;2019;24.8;22.7;1.3;0.5;0.7;0.8;0.4;0.4;GM1681
