ID;Geslacht;Migratieachtergrond;GestandaardiseerdInkomen;WoonsituatieKind;Perioden;EindtoetsGemiddeldeTotaalscore_1;Taal_2;RekenenWiskunde_3;Studievaardigheden_4
3620;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2013/'14;532.0;-37.0;-9.0;-21.0
3621;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2014/'15;532.0;-36.0;-10.0;
3622;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2015/'16;531.0;-42.0;-20.0;
3623;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2016/'17;532.0;-38.0;-16.0;
3624;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2005/'06;534.0;-17.0;6.0;-13.0
3625;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2006/'07;533.0;-26.0;3.0;-14.0
3626;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2007/'08;534.0;-25.0;5.0;-14.0
3627;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2008/'09;534.0;-24.0;5.0;-14.0
3628;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2009/'10;534.0;-22.0;8.0;-6.0
3629;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2010/'11;534.0;-24.0;4.0;-12.0
3630;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2011/'12;534.0;-20.0;4.0;-8.0
3631;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2012/'13;534.0;-24.0;0.0;-10.0
3632;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2013/'14;533.0;-27.0;0.0;-13.0
3633;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2014/'15;533.0;-27.0;-3.0;
3634;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2015/'16;532.0;-34.0;-11.0;
3635;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2016/'17;533.0;-27.0;-5.0;
3636;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2005/'06;533.0;-17.0;2.0;-15.0
3637;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2006/'07;533.0;-29.0;-3.0;-21.0
3638;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2007/'08;533.0;-32.0;1.0;-21.0
3639;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2008/'09;533.0;-30.0;0.0;-22.0
3640;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2009/'10;533.0;-32.0;-2.0;-19.0
3641;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2010/'11;533.0;-32.0;-6.0;-20.0
3642;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2011/'12;533.0;-33.0;-7.0;-18.0
3643;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2012/'13;532.0;-34.0;-11.0;-26.0
3644;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2013/'14;531.0;-46.0;-19.0;-29.0
3645;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2014/'15;531.0;-45.0;-18.0;
3646;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2015/'16;530.0;-51.0;-32.0;
3647;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2016/'17;531.0;-46.0;-27.0;
3648;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2005/'06;533.0;-27.0;0.0;-19.0
3649;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2006/'07;533.0;-24.0;3.0;-16.0
3650;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2007/'08;531.0;-56.0;-12.0;-39.0
3651;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2008/'09;532.0;-37.0;-12.0;-36.0
3652;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2009/'10;534.0;-20.0;0.0;-12.0
3653;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2010/'11;534.0;-28.0;7.0;-11.0
3654;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2011/'12;534.0;-24.0;3.0;-8.0
3655;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2012/'13;534.0;-27.0;6.0;-8.0
3656;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2013/'14;532.0;-35.0;-18.0;-25.0
3657;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2014/'15;533.0;-23.0;-9.0;
3658;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2015/'16;530.0;-58.0;-25.0;
3659;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2016/'17;531.0;-53.0;-30.0;
3660;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2005/'06;532.0;-35.0;-11.0;-33.0
3661;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2006/'07;532.0;-39.0;-14.0;-33.0
3662;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2007/'08;531.0;-45.0;-14.0;-33.0
3663;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2008/'09;532.0;-38.0;-9.0;-32.0
3664;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2009/'10;533.0;-40.0;-9.0;-24.0
3665;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2010/'11;532.0;-44.0;-16.0;-24.0
3666;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2011/'12;532.0;-43.0;-12.0;-29.0
3667;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2012/'13;531.0;-48.0;-24.0;-34.0
3668;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2013/'14;531.0;-49.0;-12.0;-30.0
3669;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2014/'15;530.0;-56.0;-25.0;
3670;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2015/'16;531.0;-46.0;-24.0;
3671;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2016/'17;531.0;-50.0;-23.0;
3672;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2005/'06;533.0;-23.0;-5.0;8.0
3673;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2006/'07;529.0;-59.0;-41.0;-34.0
3674;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2007/'08;533.0;-31.0;-3.0;-21.0
3675;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2008/'09;530.0;-63.0;-10.0;-62.0
3676;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2009/'10;534.0;-21.0;1.0;-1.0
3677;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2010/'11;531.0;-61.0;-26.0;-45.0
3678;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2011/'12;529.0;-72.0;-43.0;-54.0
3679;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2012/'13;532.0;-47.0;-3.0;-33.0
3680;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2013/'14;531.0;-37.0;-24.0;-40.0
3681;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2014/'15;533.0;-32.0;1.0;
3682;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2015/'16;529.0;-69.0;-29.0;
3683;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2016/'17;529.0;-77.0;-40.0;
3684;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2005/'06;529.0;-54.0;-40.0;-65.0
3685;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2006/'07;527.0;-97.0;-43.0;-73.0
3686;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2007/'08;532.0;-49.0;2.0;-28.0
3687;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2008/'09;531.0;-57.0;-12.0;-45.0
3688;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2009/'10;528.0;-84.0;-60.0;-65.0
3689;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2010/'11;531.0;-57.0;-35.0;-44.0
3690;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2011/'12;531.0;-45.0;-34.0;-41.0
3691;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2012/'13;525.0;-92.0;-79.0;-88.0
3692;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2013/'14;528.0;-67.0;-42.0;-63.0
3693;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2014/'15;526.0;-96.0;-73.0;
3694;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2015/'16;531.0;-32.0;-40.0;
3695;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2016/'17;530.0;-63.0;-34.0;
3696;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2005/'06;534.0;-12.0;9.0;-6.0
3697;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2006/'07;534.0;-20.0;6.0;-9.0
3698;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2007/'08;534.0;-23.0;6.0;-10.0
3699;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2008/'09;534.0;-19.0;5.0;-11.0
3700;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2009/'10;534.0;-23.0;5.0;-6.0
3701;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2010/'11;535.0;-19.0;4.0;-7.0
3702;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2011/'12;534.0;-22.0;1.0;-7.0
3703;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2012/'13;534.0;-21.0;2.0;-9.0
3704;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2013/'14;533.0;-25.0;-1.0;-10.0
3705;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2014/'15;533.0;-28.0;-5.0;
3706;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2015/'16;533.0;-28.0;-8.0;
3707;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2016/'17;534.0;-25.0;-4.0;
3708;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2005/'06;534.0;-12.0;10.0;-5.0
3709;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2006/'07;534.0;-20.0;6.0;-8.0
3710;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2007/'08;534.0;-23.0;6.0;-10.0
3711;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2008/'09;534.0;-19.0;5.0;-10.0
3712;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2009/'10;534.0;-22.0;7.0;-4.0
3713;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2010/'11;535.0;-18.0;5.0;-6.0
3714;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2011/'12;534.0;-21.0;2.0;-5.0
3715;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2012/'13;534.0;-20.0;3.0;-7.0
3716;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2013/'14;533.0;-23.0;1.0;-8.0
3717;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2014/'15;533.0;-24.0;-2.0;
3718;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2015/'16;533.0;-26.0;-5.0;
3719;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2016/'17;534.0;-23.0;-2.0;
3720;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2005/'06;535.0;-1.0;16.0;0.0
3721;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2006/'07;535.0;-11.0;11.0;-2.0
3722;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2007/'08;534.0;-18.0;11.0;-5.0
3723;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2008/'09;535.0;-11.0;10.0;-7.0
3724;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2009/'10;534.0;-19.0;5.0;-8.0
3725;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2010/'11;535.0;-15.0;5.0;-8.0
3726;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2011/'12;534.0;-22.0;2.0;-7.0
3727;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2012/'13;534.0;-19.0;3.0;-9.0
3728;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2013/'14;533.0;-25.0;-2.0;-10.0
3729;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2014/'15;532.0;-34.0;-11.0;
3730;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2015/'16;532.0;-30.0;-9.0;
3731;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2016/'17;533.0;-31.0;-10.0;
3732;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2005/'06;534.0;-17.0;9.0;-17.0
3733;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2006/'07;534.0;-22.0;5.0;-13.0
3734;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2007/'08;532.0;-33.0;-9.0;-30.0
3735;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2008/'09;533.0;-34.0;-3.0;-27.0
3736;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2009/'10;533.0;-41.0;-8.0;-25.0
3737;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2010/'11;534.0;-26.0;1.0;-8.0
3738;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2011/'12;532.0;-40.0;-15.0;-29.0
3739;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2012/'13;533.0;-26.0;-6.0;-11.0
3740;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2013/'14;533.0;-28.0;-1.0;-16.0
3741;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2014/'15;532.0;-46.0;-12.0;
3742;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2015/'16;531.0;-38.0;-27.0;
3743;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2016/'17;534.0;-17.0;-3.0;
3744;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2005/'06;532.0;-30.0;-7.0;-24.0
3745;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2006/'07;532.0;-33.0;-8.0;-29.0
3746;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2007/'08;533.0;-38.0;0.0;-18.0
3747;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2008/'09;532.0;-35.0;-13.0;-29.0
3748;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2009/'10;533.0;-38.0;-9.0;-23.0
3749;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2010/'11;533.0;-35.0;-9.0;-22.0
3750;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2011/'12;533.0;-39.0;-8.0;-19.0
3751;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2012/'13;532.0;-39.0;-8.0;-23.0
3752;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2013/'14;531.0;-46.0;-18.0;-25.0
3753;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2014/'15;532.0;-35.0;-10.0;
3754;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2015/'16;531.0;-37.0;-27.0;
3755;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2016/'17;533.0;-31.0;-10.0;
3756;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2005/'06;533.0;-22.0;-2.0;-15.0
3757;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2006/'07;531.0;-40.0;-31.0;-37.0
3758;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2007/'08;534.0;-26.0;5.0;-12.0
3759;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2008/'09;533.0;-28.0;-13.0;-29.0
3760;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2009/'10;533.0;-36.0;-5.0;-19.0
3761;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2010/'11;534.0;-26.0;-16.0;5.0
3762;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2011/'12;534.0;-31.0;-5.0;-5.0
3763;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2012/'13;531.0;-57.0;-24.0;-34.0
3764;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2013/'14;531.0;-39.0;-25.0;-19.0
3765;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2014/'15;533.0;-24.0;-16.0;
3766;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2015/'16;530.0;-52.0;-33.0;
3767;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met vader en partner;2016/'17;534.0;-29.0;-3.0;
3768;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2005/'06;529.0;-60.0;-40.0;-58.0
3769;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2006/'07;530.0;-52.0;-19.0;-58.0
3770;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2007/'08;530.0;-69.0;-17.0;-25.0
3771;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2008/'09;535.0;7.0;-2.0;-12.0
3772;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2009/'10;528.0;-78.0;-67.0;-51.0
3773;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2010/'11;533.0;-25.0;-32.0;-26.0
3774;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2011/'12;528.0;-73.0;-54.0;-79.0
3775;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2012/'13;535.0;-2.0;-10.0;19.0
3776;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2013/'14;533.0;-26.0;3.0;-22.0
3777;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2014/'15;530.0;-62.0;-26.0;
3778;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2015/'16;533.0;-24.0;1.0;
3779;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 2e 20%-groep;Woont zonder ouders;2016/'17;533.0;-17.0;-33.0;
3780;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2005/'06;536.0;4.0;22.0;10.0
3781;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2006/'07;535.0;-5.0;19.0;5.0
3782;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2007/'08;535.0;-8.0;19.0;4.0
3783;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2008/'09;536.0;-3.0;20.0;6.0
3784;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2009/'10;536.0;-10.0;18.0;6.0
3785;jongens;Nederlandse achtergrond;Gestandaardiseerd inkomen, 3e 20%-groep;Totaal ;2010/'11;536.0;-5.0;18.0;6.0
