ID;InkomensbronEersteJaar;InkomensbronTweedeJaar;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieIn1eJaar_8;PercentageMetInkomensdaling_9
1746;3.1 Uitkering inkomensverzekering;3.2 Uitkering sociale voorzieningen;2007;-2.0;-32.0;-14.8;-2.0;9.7;31.0;0;1;55.0
1747;3.1 Uitkering inkomensverzekering;3.2 Uitkering sociale voorzieningen;2008;-4.2;-45.0;-16.4;-4.2;7.3;23.0;0;1;57.0
1748;3.1 Uitkering inkomensverzekering;3.2 Uitkering sociale voorzieningen;2009;-2.2;-44.0;-20.9;-2.2;10.0;35.0;0;1;57.0
1749;3.1 Uitkering inkomensverzekering;3.2 Uitkering sociale voorzieningen;2010;-5.3;-43.0;-21.7;-5.3;9.5;28.0;0;1;61.0
1750;3.1 Uitkering inkomensverzekering;3.2 Uitkering sociale voorzieningen;2011;-8.0;-40.0;-20.6;-8.0;5.2;22.0;0;1;62.0
1751;3.1 Uitkering inkomensverzekering;3.2 Uitkering sociale voorzieningen;2012;-8.4;-49.0;-24.8;-8.4;7.0;32.0;0;1;61.0
1752;3.1 Uitkering inkomensverzekering;3.2 Uitkering sociale voorzieningen;2013;-8.3;-46.0;-24.1;-8.3;0.8;26.0;0;1;74.0
1753;3.1 Uitkering inkomensverzekering;3.2 Uitkering sociale voorzieningen;2014;-5.3;-44.0;-22.6;-5.3;8.2;31.0;0;1;62.0
1754;3.1 Uitkering inkomensverzekering;3.2 Uitkering sociale voorzieningen;2015;-6.2;-48.0;-27.4;-6.2;4.8;17.0;0;1;65.0
1755;3.1 Uitkering inkomensverzekering;3.2.1 Uitkering algemene bijstandswet;2001;0.7;-32.0;-18.9;0.7;11.7;23.0;0;1;48.0
1756;3.1 Uitkering inkomensverzekering;3.2.1 Uitkering algemene bijstandswet;2002;-0.5;-47.0;-18.2;-0.5;17.4;45.0;0;1;51.0
1757;3.1 Uitkering inkomensverzekering;3.2.1 Uitkering algemene bijstandswet;2003;-11.5;-39.0;-25.3;-11.5;8.8;17.0;0;1;66.0
1758;3.1 Uitkering inkomensverzekering;3.2.1 Uitkering algemene bijstandswet;2004;-0.5;-39.0;-16.5;-0.5;21.2;33.0;0;1;52.0
1759;3.1 Uitkering inkomensverzekering;3.2.1 Uitkering algemene bijstandswet;2005;-9.8;-36.0;-27.0;-9.8;5.5;33.0;0;1;66.0
1760;3.1 Uitkering inkomensverzekering;3.2.1 Uitkering algemene bijstandswet;2006;6.1;-14.0;-4.9;6.1;18.4;35.0;0;1;36.0
1761;3.1 Uitkering inkomensverzekering;3.2.1 Uitkering algemene bijstandswet;2007;-2.9;-32.0;-13.5;-2.9;9.6;32.0;0;1;58.0
1762;3.1 Uitkering inkomensverzekering;3.2.1 Uitkering algemene bijstandswet;2008;0.3;-35.0;-11.1;0.3;13.4;23.0;0;0;48.0
1763;3.1 Uitkering inkomensverzekering;3.2.1 Uitkering algemene bijstandswet;2009;-2.0;-45.0;-20.6;-2.0;12.3;35.0;0;0;55.0
1764;3.1 Uitkering inkomensverzekering;3.2.1 Uitkering algemene bijstandswet;2010;-3.3;-42.0;-17.1;-3.3;10.7;28.0;0;1;58.0
1765;3.1 Uitkering inkomensverzekering;3.2.1 Uitkering algemene bijstandswet;2011;-4.9;-39.0;-17.8;-4.9;6.9;19.0;0;1;59.0
1766;3.1 Uitkering inkomensverzekering;3.2.1 Uitkering algemene bijstandswet;2012;-8.0;-49.0;-25.7;-8.0;10.4;38.0;0;1;60.0
1767;3.1 Uitkering inkomensverzekering;3.2.1 Uitkering algemene bijstandswet;2013;-6.5;-38.0;-21.1;-6.5;3.2;29.0;0;1;69.0
1768;3.1 Uitkering inkomensverzekering;3.2.1 Uitkering algemene bijstandswet;2014;-1.9;-41.0;-16.0;-1.9;10.0;31.0;0;1;56.0
1769;3.1 Uitkering inkomensverzekering;3.2.1 Uitkering algemene bijstandswet;2015;-4.6;-40.0;-20.9;-4.6;6.8;23.0;0;1;60.0
1770;3.1 Uitkering inkomensverzekering;3.2.2 Sociale voorzieningen, overig;2001;;;;;;;0;0;
1771;3.1 Uitkering inkomensverzekering;3.2.2 Sociale voorzieningen, overig;2002;;;;;;;0;0;
1772;3.1 Uitkering inkomensverzekering;3.2.2 Sociale voorzieningen, overig;2003;;;;;;;0;0;
1773;3.1 Uitkering inkomensverzekering;3.2.2 Sociale voorzieningen, overig;2004;;;;;;;0;0;
1774;3.1 Uitkering inkomensverzekering;3.2.2 Sociale voorzieningen, overig;2005;;;;;;;0;0;
1775;3.1 Uitkering inkomensverzekering;3.2.2 Sociale voorzieningen, overig;2006;;;;;;;0;0;
1776;3.1 Uitkering inkomensverzekering;3.2.2 Sociale voorzieningen, overig;2007;;;;;;;0;0;
1777;3.1 Uitkering inkomensverzekering;3.2.2 Sociale voorzieningen, overig;2008;;;;;;;0;0;
1778;3.1 Uitkering inkomensverzekering;3.2.2 Sociale voorzieningen, overig;2009;;;;;;;0;0;
1779;3.1 Uitkering inkomensverzekering;3.2.2 Sociale voorzieningen, overig;2010;;;;;;;0;0;
1780;3.1 Uitkering inkomensverzekering;3.2.2 Sociale voorzieningen, overig;2011;;;;;;;0;0;
1781;3.1 Uitkering inkomensverzekering;3.2.2 Sociale voorzieningen, overig;2012;;;;;;;0;0;
1782;3.1 Uitkering inkomensverzekering;3.2.2 Sociale voorzieningen, overig;2013;;;;;;;0;0;
1783;3.1 Uitkering inkomensverzekering;3.2.2 Sociale voorzieningen, overig;2014;-13.3;-50.0;-32.8;-13.3;-1.2;34.0;0;0;76.0
1784;3.1 Uitkering inkomensverzekering;3.2.2 Sociale voorzieningen, overig;2015;-10.1;-56.0;-37.5;-10.1;1.5;10.0;0;0;75.0
1785;3.1 Uitkering inkomensverzekering;3.3 Overig overdrachtsinkomen;2001;;;;;;;0;0;
1786;3.1 Uitkering inkomensverzekering;3.3 Overig overdrachtsinkomen;2002;;;;;;;0;0;
1787;3.1 Uitkering inkomensverzekering;3.3 Overig overdrachtsinkomen;2003;;;;;;;0;0;
1788;3.1 Uitkering inkomensverzekering;3.3 Overig overdrachtsinkomen;2004;;;;;;;0;0;
1789;3.1 Uitkering inkomensverzekering;3.3 Overig overdrachtsinkomen;2005;;;;;;;0;0;
1790;3.1 Uitkering inkomensverzekering;3.3 Overig overdrachtsinkomen;2006;;;;;;;0;0;
1791;3.1 Uitkering inkomensverzekering;3.3 Overig overdrachtsinkomen;2007;;;;;;;0;0;
1792;3.1 Uitkering inkomensverzekering;3.3 Overig overdrachtsinkomen;2008;;;;;;;0;0;
1793;3.1 Uitkering inkomensverzekering;3.3 Overig overdrachtsinkomen;2009;;;;;;;0;0;
1794;3.1 Uitkering inkomensverzekering;3.3 Overig overdrachtsinkomen;2010;;;;;;;0;0;
1795;3.1 Uitkering inkomensverzekering;3.3 Overig overdrachtsinkomen;2011;;;;;;;0;0;
1796;3.1 Uitkering inkomensverzekering;3.3 Overig overdrachtsinkomen;2012;;;;;;;0;0;
1797;3.1 Uitkering inkomensverzekering;3.3 Overig overdrachtsinkomen;2013;;;;;;;0;0;
1798;3.1 Uitkering inkomensverzekering;3.3 Overig overdrachtsinkomen;2014;;;;;;;0;0;
1799;3.1 Uitkering inkomensverzekering;3.3 Overig overdrachtsinkomen;2015;;;;;;;0;0;
1800;3.1.1 Uitkering werkloosheid;Totaal personen;2001;4.1;-18.0;-6.0;4.1;17.7;39.0;1;100;40.0
1801;3.1.1 Uitkering werkloosheid;Totaal personen;2002;2.0;-17.0;-7.1;2.0;15.9;33.0;1;100;42.0
1802;3.1.1 Uitkering werkloosheid;Totaal personen;2003;0.5;-22.0;-8.1;0.5;12.5;33.0;1;100;49.0
1803;3.1.1 Uitkering werkloosheid;Totaal personen;2004;1.9;-19.0;-7.2;1.9;16.8;38.0;1;100;44.0
1804;3.1.1 Uitkering werkloosheid;Totaal personen;2005;1.9;-22.0;-8.3;1.9;15.5;41.0;1;100;44.0
1805;3.1.1 Uitkering werkloosheid;Totaal personen;2006;6.5;-15.0;-4.1;6.5;23.4;50.0;1;100;33.0
1806;3.1.1 Uitkering werkloosheid;Totaal personen;2007;5.1;-19.0;-5.3;5.1;19.3;38.0;1;100;36.0
1807;3.1.1 Uitkering werkloosheid;Totaal personen;2008;2.6;-21.0;-7.3;2.6;15.0;37.0;1;100;41.0
1808;3.1.1 Uitkering werkloosheid;Totaal personen;2009;1.7;-24.0;-8.5;1.7;11.8;38.0;1;100;45.0
1809;3.1.1 Uitkering werkloosheid;Totaal personen;2010;1.4;-24.0;-9.6;1.4;13.4;34.0;1;100;47.0
1810;3.1.1 Uitkering werkloosheid;Totaal personen;2011;1.5;-25.0;-9.6;1.5;14.1;38.0;1;100;45.0
1811;3.1.1 Uitkering werkloosheid;Totaal personen;2012;0.6;-25.0;-10.0;0.6;12.5;37.0;1;100;48.0
1812;3.1.1 Uitkering werkloosheid;Totaal personen;2013;-0.8;-26.0;-11.5;-0.8;11.8;31.0;1;100;53.0
1813;3.1.1 Uitkering werkloosheid;Totaal personen;2014;2.0;-22.0;-8.3;2.0;16.0;43.0;1;100;44.0
1814;3.1.1 Uitkering werkloosheid;Totaal personen;2015;2.9;-27.0;-8.6;2.9;17.2;37.0;1;100;42.0
1815;3.1.1 Uitkering werkloosheid;1 Inkomen uit arbeid;2001;10.5;-16.0;-4.3;10.5;28.3;50.0;0;26;34.0
1816;3.1.1 Uitkering werkloosheid;1 Inkomen uit arbeid;2002;13.8;-18.0;-8.5;13.8;30.3;54.0;0;20;34.0
1817;3.1.1 Uitkering werkloosheid;1 Inkomen uit arbeid;2003;6.1;-22.0;-6.8;6.1;28.8;65.0;0;24;40.0
1818;3.1.1 Uitkering werkloosheid;1 Inkomen uit arbeid;2004;9.8;-17.0;-3.4;9.8;31.2;61.0;0;25;31.0
1819;3.1.1 Uitkering werkloosheid;1 Inkomen uit arbeid;2005;12.0;-16.0;-3.5;12.0;34.0;63.0;0;27;30.0
1820;3.1.1 Uitkering werkloosheid;1 Inkomen uit arbeid;2006;15.1;-12.0;0.7;15.1;35.3;65.0;1;34;24.0
1821;3.1.1 Uitkering werkloosheid;1 Inkomen uit arbeid;2007;14.2;-18.0;1.9;14.2;30.3;62.0;0;33;23.0
1822;3.1.1 Uitkering werkloosheid;1 Inkomen uit arbeid;2008;9.2;-17.0;-4.6;9.2;25.7;53.0;0;26;34.0
1823;3.1.1 Uitkering werkloosheid;1 Inkomen uit arbeid;2009;7.2;-31.0;-5.3;7.2;21.8;58.0;0;22;34.0
1824;3.1.1 Uitkering werkloosheid;1 Inkomen uit arbeid;2010;8.8;-23.0;-6.9;8.8;21.9;54.0;0;28;35.0
1825;3.1.1 Uitkering werkloosheid;1 Inkomen uit arbeid;2011;9.7;-19.0;-3.4;9.7;25.8;57.0;0;37;31.0
1826;3.1.1 Uitkering werkloosheid;1 Inkomen uit arbeid;2012;8.3;-26.0;-8.8;8.3;24.4;57.0;0;30;36.0
1827;3.1.1 Uitkering werkloosheid;1 Inkomen uit arbeid;2013;7.9;-21.0;-5.5;7.9;26.2;58.0;0;30;37.0
1828;3.1.1 Uitkering werkloosheid;1 Inkomen uit arbeid;2014;13.6;-19.0;-2.7;13.6;29.8;55.0;0;28;30.0
1829;3.1.1 Uitkering werkloosheid;1 Inkomen uit arbeid;2015;13.9;-21.0;-3.8;13.9;28.6;50.0;0;34;29.0
1830;3.1.1 Uitkering werkloosheid;1.1 Loon werknemer;2001;10.5;-17.0;-3.9;10.5;26.4;50.0;0;24;34.0
1831;3.1.1 Uitkering werkloosheid;1.1 Loon werknemer;2002;14.0;-18.0;-6.1;14.0;30.6;54.0;0;19;31.0
1832;3.1.1 Uitkering werkloosheid;1.1 Loon werknemer;2003;6.2;-22.0;-7.0;6.2;28.8;65.0;0;23;39.0
1833;3.1.1 Uitkering werkloosheid;1.1 Loon werknemer;2004;9.5;-17.0;-3.3;9.5;30.6;61.0;0;24;31.0
1834;3.1.1 Uitkering werkloosheid;1.1 Loon werknemer;2005;11.5;-16.0;-3.8;11.5;33.0;64.0;0;25;31.0
1835;3.1.1 Uitkering werkloosheid;1.1 Loon werknemer;2006;15.5;-11.0;0.5;15.5;35.4;62.0;0;32;24.0
1836;3.1.1 Uitkering werkloosheid;1.1 Loon werknemer;2007;13.9;-18.0;1.8;13.9;28.0;59.0;0;31;24.0
1837;3.1.1 Uitkering werkloosheid;1.1 Loon werknemer;2008;9.1;-16.0;-4.6;9.1;24.7;48.0;0;24;34.0
1838;3.1.1 Uitkering werkloosheid;1.1 Loon werknemer;2009;6.9;-31.0;-6.1;6.9;21.6;58.0;0;20;34.0
1839;3.1.1 Uitkering werkloosheid;1.1 Loon werknemer;2010;8.7;-19.0;-6.4;8.7;21.4;53.0;0;26;34.0
1840;3.1.1 Uitkering werkloosheid;1.1 Loon werknemer;2011;9.4;-15.0;-3.1;9.4;25.2;52.0;0;34;30.0
1841;3.1.1 Uitkering werkloosheid;1.1 Loon werknemer;2012;8.0;-28.0;-9.1;8.0;25.0;53.0;0;27;37.0
1842;3.1.1 Uitkering werkloosheid;1.1 Loon werknemer;2013;7.6;-20.0;-5.5;7.6;25.1;53.0;0;28;38.0
1843;3.1.1 Uitkering werkloosheid;1.1 Loon werknemer;2014;13.9;-19.0;-2.9;13.9;29.4;53.0;0;26;30.0
1844;3.1.1 Uitkering werkloosheid;1.1 Loon werknemer;2015;13.9;-20.0;-3.5;13.9;27.8;48.0;0;32;29.0
1845;3.1.1 Uitkering werkloosheid;1.2 Loon ambtenaar;2001;;;;;;;0;1;
1846;3.1.1 Uitkering werkloosheid;1.2 Loon ambtenaar;2002;;;;;;;0;1;
1847;3.1.1 Uitkering werkloosheid;1.2 Loon ambtenaar;2003;;;;;;;0;1;
1848;3.1.1 Uitkering werkloosheid;1.2 Loon ambtenaar;2004;;;;;;;0;1;
1849;3.1.1 Uitkering werkloosheid;1.2 Loon ambtenaar;2005;;;;;;;0;1;
1850;3.1.1 Uitkering werkloosheid;1.2 Loon ambtenaar;2006;;;;;;;0;1;
1851;3.1.1 Uitkering werkloosheid;1.2 Loon ambtenaar;2007;;;;;;;0;1;
1852;3.1.1 Uitkering werkloosheid;1.2 Loon ambtenaar;2008;;;;;;;0;1;
1853;3.1.1 Uitkering werkloosheid;1.2 Loon ambtenaar;2009;;;;;;;0;1;
1854;3.1.1 Uitkering werkloosheid;1.2 Loon ambtenaar;2010;;;;;;;0;1;
1855;3.1.1 Uitkering werkloosheid;1.2 Loon ambtenaar;2011;;;;;;;0;1;
1856;3.1.1 Uitkering werkloosheid;1.2 Loon ambtenaar;2012;;;;;;;0;1;
1857;3.1.1 Uitkering werkloosheid;1.2 Loon ambtenaar;2013;;;;;;;0;1;
1858;3.1.1 Uitkering werkloosheid;1.2 Loon ambtenaar;2014;;;;;;;0;1;
1859;3.1.1 Uitkering werkloosheid;1.2 Loon ambtenaar;2015;;;;;;;0;1;
1860;3.1.1 Uitkering werkloosheid;1.3 Overig inkomen uit arbeid;2001;;;;;;;0;1;
1861;3.1.1 Uitkering werkloosheid;1.3 Overig inkomen uit arbeid;2002;;;;;;;0;1;
1862;3.1.1 Uitkering werkloosheid;1.3 Overig inkomen uit arbeid;2003;;;;;;;0;0;
1863;3.1.1 Uitkering werkloosheid;1.3 Overig inkomen uit arbeid;2004;;;;;;;0;1;
1864;3.1.1 Uitkering werkloosheid;1.3 Overig inkomen uit arbeid;2005;;;;;;;0;1;
1865;3.1.1 Uitkering werkloosheid;1.3 Overig inkomen uit arbeid;2006;;;;;;;0;1;
1866;3.1.1 Uitkering werkloosheid;1.3 Overig inkomen uit arbeid;2007;;;;;;;0;0;
1867;3.1.1 Uitkering werkloosheid;1.3 Overig inkomen uit arbeid;2008;;;;;;;0;2;
1868;3.1.1 Uitkering werkloosheid;1.3 Overig inkomen uit arbeid;2009;;;;;;;0;1;
1869;3.1.1 Uitkering werkloosheid;1.3 Overig inkomen uit arbeid;2010;;;;;;;0;1;
1870;3.1.1 Uitkering werkloosheid;1.3 Overig inkomen uit arbeid;2011;;;;;;;0;1;
1871;3.1.1 Uitkering werkloosheid;1.3 Overig inkomen uit arbeid;2012;;;;;;;0;1;
1872;3.1.1 Uitkering werkloosheid;1.3 Overig inkomen uit arbeid;2013;;;;;;;0;1;
1873;3.1.1 Uitkering werkloosheid;1.3 Overig inkomen uit arbeid;2014;;;;;;;0;1;
1874;3.1.1 Uitkering werkloosheid;1.3 Overig inkomen uit arbeid;2015;;;;;;;0;1;
1875;3.1.1 Uitkering werkloosheid;2 Inkomen uit eigen onderneming;2001;;;;;;;0;4;
1876;3.1.1 Uitkering werkloosheid;2 Inkomen uit eigen onderneming;2002;;;;;;;0;3;
1877;3.1.1 Uitkering werkloosheid;2 Inkomen uit eigen onderneming;2003;;;;;;;0;3;
1878;3.1.1 Uitkering werkloosheid;2 Inkomen uit eigen onderneming;2004;;;;;;;0;4;
1879;3.1.1 Uitkering werkloosheid;2 Inkomen uit eigen onderneming;2005;;;;;;;0;3;
1880;3.1.1 Uitkering werkloosheid;2 Inkomen uit eigen onderneming;2006;;;;;;;0;4;
1881;3.1.1 Uitkering werkloosheid;2 Inkomen uit eigen onderneming;2007;;;;;;;0;4;
1882;3.1.1 Uitkering werkloosheid;2 Inkomen uit eigen onderneming;2008;;;;;;;0;5;
1883;3.1.1 Uitkering werkloosheid;2 Inkomen uit eigen onderneming;2009;;;;;;;0;2;
1884;3.1.1 Uitkering werkloosheid;2 Inkomen uit eigen onderneming;2010;;;;;;;0;3;
1885;3.1.1 Uitkering werkloosheid;2 Inkomen uit eigen onderneming;2011;;;;;;;0;4;
1886;3.1.1 Uitkering werkloosheid;2 Inkomen uit eigen onderneming;2012;;;;;;;0;3;
1887;3.1.1 Uitkering werkloosheid;2 Inkomen uit eigen onderneming;2013;;;;;;;0;4;
1888;3.1.1 Uitkering werkloosheid;2 Inkomen uit eigen onderneming;2014;;;;;;;0;5;
1889;3.1.1 Uitkering werkloosheid;2 Inkomen uit eigen onderneming;2015;;;;;;;0;5;
1890;3.1.1 Uitkering werkloosheid;3 Overdrachtsinkomen;2001;2.4;-19.0;-6.7;2.4;12.9;31.0;1;70;44.0
1891;3.1.1 Uitkering werkloosheid;3 Overdrachtsinkomen;2002;1.0;-17.0;-7.0;1.0;12.0;26.0;1;77;45.0
1892;3.1.1 Uitkering werkloosheid;3 Overdrachtsinkomen;2003;-0.5;-22.0;-9.1;-0.5;9.8;23.0;1;74;53.0
1893;3.1.1 Uitkering werkloosheid;3 Overdrachtsinkomen;2004;0.4;-19.0;-8.1;0.4;12.6;27.0;1;71;48.0
1894;3.1.1 Uitkering werkloosheid;3 Overdrachtsinkomen;2005;-0.1;-23.0;-10.0;-0.1;9.3;23.0;1;69;50.0
1895;3.1.1 Uitkering werkloosheid;3 Overdrachtsinkomen;2006;3.3;-16.0;-6.0;3.3;15.4;32.0;1;62;39.0
1896;3.1.1 Uitkering werkloosheid;3 Overdrachtsinkomen;2007;2.1;-20.0;-7.2;2.1;11.3;24.0;1;63;43.0
1897;3.1.1 Uitkering werkloosheid;3 Overdrachtsinkomen;2008;1.4;-21.0;-7.9;1.4;11.5;26.0;1;69;44.0
1898;3.1.1 Uitkering werkloosheid;3 Overdrachtsinkomen;2009;0.6;-23.0;-9.2;0.6;9.7;30.0;0;76;48.0
1899;3.1.1 Uitkering werkloosheid;3 Overdrachtsinkomen;2010;-0.4;-25.0;-10.1;-0.4;8.8;25.0;1;69;52.0
1900;3.1.1 Uitkering werkloosheid;3 Overdrachtsinkomen;2011;-1.2;-25.0;-12.4;-1.2;7.3;19.0;1;59;54.0
1901;3.1.1 Uitkering werkloosheid;3 Overdrachtsinkomen;2012;-1.2;-24.0;-10.2;-1.2;6.8;25.0;1;67;54.0
1902;3.1.1 Uitkering werkloosheid;3 Overdrachtsinkomen;2013;-2.6;-27.0;-13.5;-2.6;5.7;19.0;1;67;59.0
1903;3.1.1 Uitkering werkloosheid;3 Overdrachtsinkomen;2014;-0.1;-25.0;-9.3;-0.1;9.7;26.0;1;67;50.0
1904;3.1.1 Uitkering werkloosheid;3 Overdrachtsinkomen;2015;0.1;-28.0;-10.2;0.1;8.8;24.0;1;62;49.0
1905;3.1.1 Uitkering werkloosheid;3.1 Uitkering inkomensverzekering;2001;2.4;-18.0;-6.6;2.4;13.3;31.0;1;65;44.0
1906;3.1.1 Uitkering werkloosheid;3.1 Uitkering inkomensverzekering;2002;1.0;-17.0;-7.0;1.0;11.6;26.0;0;67;45.0
1907;3.1.1 Uitkering werkloosheid;3.1 Uitkering inkomensverzekering;2003;-0.5;-21.0;-8.7;-0.5;9.8;23.0;1;68;52.0
1908;3.1.1 Uitkering werkloosheid;3.1 Uitkering inkomensverzekering;2004;0.4;-19.0;-7.8;0.4;12.6;27.0;1;66;47.0
1909;3.1.1 Uitkering werkloosheid;3.1 Uitkering inkomensverzekering;2005;0.1;-22.0;-9.4;0.1;9.3;22.0;1;63;50.0
1910;3.1.1 Uitkering werkloosheid;3.1 Uitkering inkomensverzekering;2006;3.1;-16.0;-6.5;3.1;15.4;32.0;1;53;39.0
1911;3.1.1 Uitkering werkloosheid;3.1 Uitkering inkomensverzekering;2007;2.3;-19.0;-6.2;2.3;12.4;26.0;1;56;40.0
1912;3.1.1 Uitkering werkloosheid;3.1 Uitkering inkomensverzekering;2008;2.2;-20.0;-7.6;2.2;12.3;27.0;1;61;42.0
1913;3.1.1 Uitkering werkloosheid;3.1 Uitkering inkomensverzekering;2009;1.1;-21.0;-8.3;1.1;10.2;30.0;0;67;46.0
1914;3.1.1 Uitkering werkloosheid;3.1 Uitkering inkomensverzekering;2010;0.1;-22.0;-8.7;0.1;9.9;27.0;0;55;49.0
1915;3.1.1 Uitkering werkloosheid;3.1 Uitkering inkomensverzekering;2011;-0.8;-24.0;-11.6;-0.8;8.5;20.0;0;49;53.0
1916;3.1.1 Uitkering werkloosheid;3.1 Uitkering inkomensverzekering;2012;-1.0;-20.0;-9.3;-1.0;6.8;24.0;0;56;53.0
1917;3.1.1 Uitkering werkloosheid;3.1 Uitkering inkomensverzekering;2013;-1.3;-24.0;-11.3;-1.3;6.5;19.0;1;53;55.0
1918;3.1.1 Uitkering werkloosheid;3.1 Uitkering inkomensverzekering;2014;0.8;-22.0;-8.5;0.8;10.1;26.0;1;54;48.0
1919;3.1.1 Uitkering werkloosheid;3.1 Uitkering inkomensverzekering;2015;0.2;-26.0;-8.8;0.2;8.9;24.0;1;51;48.0
1920;3.1.1 Uitkering werkloosheid;3.1.1 Uitkering werkloosheid;2001;2.3;-16.0;-6.2;2.3;11.9;31.0;0;48;44.0
1921;3.1.1 Uitkering werkloosheid;3.1.1 Uitkering werkloosheid;2002;1.0;-18.0;-6.4;1.0;8.8;20.0;0;49;44.0
1922;3.1.1 Uitkering werkloosheid;3.1.1 Uitkering werkloosheid;2003;-0.8;-20.0;-8.1;-0.8;7.4;21.0;0;53;54.0
1923;3.1.1 Uitkering werkloosheid;3.1.1 Uitkering werkloosheid;2004;-0.5;-19.0;-8.4;-0.5;10.0;25.0;1;53;51.0
1924;3.1.1 Uitkering werkloosheid;3.1.1 Uitkering werkloosheid;2005;-0.2;-21.0;-8.5;-0.2;7.7;19.0;1;50;51.0
1925;3.1.1 Uitkering werkloosheid;3.1.1 Uitkering werkloosheid;2006;2.4;-16.0;-6.5;2.4;12.8;30.0;1;41;40.0
1926;3.1.1 Uitkering werkloosheid;3.1.1 Uitkering werkloosheid;2007;2.3;-16.0;-5.8;2.3;10.4;21.0;0;41;39.0
1927;3.1.1 Uitkering werkloosheid;3.1.1 Uitkering werkloosheid;2008;1.3;-20.0;-7.7;1.3;9.2;20.0;0;43;45.0
1928;3.1.1 Uitkering werkloosheid;3.1.1 Uitkering werkloosheid;2009;0.0;-21.0;-8.5;0.0;5.4;17.0;0;42;50.0
1929;3.1.1 Uitkering werkloosheid;3.1.1 Uitkering werkloosheid;2010;-1.1;-21.0;-9.4;-1.1;6.4;18.0;0;36;53.0
1930;3.1.1 Uitkering werkloosheid;3.1.1 Uitkering werkloosheid;2011;-1.3;-23.0;-9.6;-1.3;4.1;15.0;0;34;57.0
1931;3.1.1 Uitkering werkloosheid;3.1.1 Uitkering werkloosheid;2012;-1.1;-19.0;-7.9;-1.1;4.0;12.0;0;38;55.0
1932;3.1.1 Uitkering werkloosheid;3.1.1 Uitkering werkloosheid;2013;-2.1;-24.0;-11.3;-2.1;4.7;14.0;0;41;57.0
1933;3.1.1 Uitkering werkloosheid;3.1.1 Uitkering werkloosheid;2014;-0.1;-22.0;-8.7;-0.1;7.7;20.0;1;39;50.0
1934;3.1.1 Uitkering werkloosheid;3.1.1 Uitkering werkloosheid;2015;0.2;-22.0;-8.1;0.2;7.3;22.0;0;35;48.0
1935;3.1.1 Uitkering werkloosheid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2001;;;;;;;0;5;
1936;3.1.1 Uitkering werkloosheid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2002;;;;;;;0;6;
1937;3.1.1 Uitkering werkloosheid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2003;;;;;;;0;6;
1938;3.1.1 Uitkering werkloosheid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2004;8.2;-17.0;-4.5;8.2;18.0;33.0;0;8;37.0
1939;3.1.1 Uitkering werkloosheid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2005;2.6;-24.0;-18.8;2.6;13.3;26.0;0;6;44.0
1940;3.1.1 Uitkering werkloosheid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2006;8.2;-20.0;-6.8;8.2;21.3;34.0;0;7;38.0
1941;3.1.1 Uitkering werkloosheid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2007;;;;;;;0;5;
1942;3.1.1 Uitkering werkloosheid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2008;;;;;;;0;8;
1943;3.1.1 Uitkering werkloosheid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2009;;;;;;;0;10;
1944;3.1.1 Uitkering werkloosheid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2010;;;;;;;0;8;
1945;3.1.1 Uitkering werkloosheid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2011;0.8;-20.0;-13.3;0.8;10.1;21.0;0;7;46.0
1946;3.1.1 Uitkering werkloosheid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2012;0.7;-19.0;-7.8;0.7;15.3;41.0;0;10;48.0
1947;3.1.1 Uitkering werkloosheid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2013;-1.0;-27.0;-10.0;-1.0;9.1;20.0;0;7;54.0
1948;3.1.1 Uitkering werkloosheid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2014;3.0;-21.0;-8.6;3.0;11.4;25.0;0;7;43.0
1949;3.1.1 Uitkering werkloosheid;3.1.2 Uitkering ziekte/arbeidsongeschikt;2015;1.9;-30.0;-12.0;1.9;13.4;25.0;0;8;44.0
1950;3.1.1 Uitkering werkloosheid;3.1.3 Uitkering ouderdom/nabestaanden;2001;2.9;-24.0;-6.3;2.9;20.1;33.0;0;12;41.0
1951;3.1.1 Uitkering werkloosheid;3.1.3 Uitkering ouderdom/nabestaanden;2002;3.6;-14.0;-8.2;3.6;17.5;42.0;0;11;46.0
1952;3.1.1 Uitkering werkloosheid;3.1.3 Uitkering ouderdom/nabestaanden;2003;;;;;;;0;9;
1953;3.1.1 Uitkering werkloosheid;3.1.3 Uitkering ouderdom/nabestaanden;2004;;;;;;;0;5;
