ID;Populatie;RegioS;Vervoerwijzen;Geslacht;Persoonskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
4449;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;1995;1.11;17.5;24.27
4450;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;1996;1.1;17.99;24.48
4451;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;1997;1.05;17.16;23.38
4452;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;1998;1.11;19.59;25.66
4453;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;1999;1.09;19.26;25.4
4454;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;2000;1.05;18.28;23.93
4455;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;2001;0.98;16.84;22.43
4456;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;2002;1.09;20.38;27.34
4457;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;2003;1.11;17.33;23.44
4458;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;2004;1.13;18.44;24.57
4459;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;2005;0.9;16.66;22.13
4460;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;2006;0.94;16.19;22.25
4461;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;2007;0.87;18.0;22.9
4462;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;1985;2.09;28.98;41.74
4463;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;1986;1.9;28.44;39.82
4464;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;1987;2.14;31.14;44.11
4465;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;1988;2.06;29.89;41.13
4466;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;1989;1.98;32.69;42.28
4467;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;1990;2.04;35.27;43.97
4468;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;1991;1.98;32.57;42.15
4469;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;1992;1.82;30.54;39.21
4470;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;1993;1.85;32.08;40.82
4471;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;1994;1.69;29.99;37.75
4472;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;1995;1.72;31.87;40.36
4473;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;1996;1.68;30.75;38.8
4474;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;1997;1.67;31.72;39.68
4475;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;1998;1.66;31.13;39.29
4476;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;1999;1.68;33.46;41.11
4477;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;2000;1.68;34.1;41.89
4478;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;2001;1.56;32.21;40.46
4479;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;2002;1.62;32.21;39.06
4480;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;2003;1.62;33.8;41.43
4481;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;2004;1.54;32.31;39.12
4482;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;2005;1.47;31.45;39.19
4483;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;2006;1.35;29.05;36.35
4484;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 30 jarigen;2007;1.47;30.42;37.69
4485;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;1985;2.12;33.25;45.83
4486;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;1986;2.17;34.37;46.14
4487;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;1987;2.25;36.6;50.06
4488;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;1988;2.37;37.83;51.67
4489;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;1989;2.18;33.48;44.8
4490;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;1990;2.02;35.17;44.89
4491;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;1991;2.15;37.19;47.36
4492;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;1992;2.12;36.83;45.66
4493;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;1993;2.15;36.27;46.44
4494;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;1994;1.99;34.92;44.79
4495;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;1995;1.97;34.91;44.74
4496;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;1996;1.97;36.12;45.95
4497;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;1997;1.95;36.57;46.22
4498;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;1998;1.96;37.52;47.24
4499;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;1999;1.95;37.21;46.78
4500;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;2000;1.88;36.85;45.44
4501;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;2001;1.89;37.27;46.44
4502;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;2002;1.88;38.0;45.59
4503;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;2003;1.86;38.09;46.07
4504;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;2004;1.88;37.77;47.2
4505;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;2005;1.83;40.33;47.27
4506;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;2006;1.81;38.68;47.42
4507;Hele bevolking;Nederland;Auto (bestuurder);2;30 tot 40 jarigen;2007;1.75;39.26;46.81
4508;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;1985;2.25;36.98;51.23
4509;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;1986;2.17;39.26;55.35
4510;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;1987;2.13;36.36;50.35
4511;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;1988;2.15;38.31;51.93
4512;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;1989;2.19;38.19;51.04
4513;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;1990;2.29;38.85;51.68
4514;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;1991;2.05;36.54;47.52
4515;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;1992;2.15;39.54;50.58
4516;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;1993;2.13;38.95;50.98
4517;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;1994;2.05;36.26;47.71
4518;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;1995;2.04;38.44;49.88
4519;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;1996;2.06;37.7;49.29
4520;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;1997;2.0;37.08;47.84
4521;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;1998;1.98;36.18;47.76
4522;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;1999;1.98;36.41;47.62
4523;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;2000;1.93;36.38;46.33
4524;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;2001;1.88;36.12;45.51
4525;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;2002;1.88;35.46;44.64
4526;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;2003;1.91;36.12;45.72
4527;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;2004;1.95;36.63;46.79
4528;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;2005;1.81;36.89;45.34
4529;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;2006;1.82;37.7;46.7
4530;Hele bevolking;Nederland;Auto (bestuurder);2;40 tot 50 jarigen;2007;1.86;38.26;47.75
4531;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;1985;1.67;27.76;39.14
4532;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;1986;1.73;30.08;42.43
4533;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;1987;1.82;32.48;45.15
4534;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;1988;1.86;30.52;45.36
4535;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;1989;1.8;32.96;43.85
4536;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;1990;1.89;33.74;45.14
4537;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;1991;1.79;33.16;45.26
4538;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;1992;1.85;36.44;47.13
4539;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;1993;1.86;32.36;43.56
4540;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;1994;1.84;31.23;43.04
4541;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;1995;1.76;32.23;43.98
4542;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;1996;1.88;34.1;45.73
4543;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;1997;1.85;34.83;46.81
4544;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;1998;1.85;34.82;45.87
4545;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;1999;1.84;36.17;47.97
4546;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;2000;1.8;34.55;44.95
4547;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;2001;1.81;35.34;45.88
4548;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;2002;1.79;35.12;45.02
4549;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;2003;1.79;34.32;43.95
4550;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;2004;1.8;36.7;46.97
4551;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;2005;1.75;34.84;44.4
4552;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;2006;1.77;35.62;46.54
4553;Hele bevolking;Nederland;Auto (bestuurder);2;50 tot 60 jarigen;2007;1.8;36.67;47.36
4554;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;1985;1.22;17.63;27.03
4555;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;1986;1.36;21.95;30.85
4556;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;1987;1.42;17.78;27.9
4557;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;1988;1.3;20.18;31.64
4558;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;1989;1.45;19.43;31.35
4559;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;1990;1.39;22.77;31.79
4560;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;1991;1.45;22.38;30.95
4561;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;1992;1.35;20.36;29.17
4562;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;1993;1.42;20.82;31.59
4563;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;1994;1.34;21.54;31.11
4564;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;1995;1.39;23.45;32.68
4565;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;1996;1.34;19.77;29.73
4566;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;1997;1.33;21.44;30.55
4567;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;1998;1.49;22.38;33.36
4568;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;1999;1.53;23.7;33.85
4569;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;2000;1.51;24.45;34.43
4570;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;2001;1.51;25.54;34.9
4571;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;2002;1.62;25.91;35.78
4572;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;2003;1.54;25.56;34.66
4573;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;2004;1.57;29.18;38.31
4574;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;2005;1.65;27.91;37.72
4575;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;2006;1.61;26.03;36.14
4576;Hele bevolking;Nederland;Auto (bestuurder);2;60 tot 65 jarigen;2007;1.72;29.04;39.41
4577;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;1985;0.95;14.48;22.83
4578;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;1986;1.0;15.8;24.7
4579;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;1987;1.03;13.4;22.76
4580;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;1988;1.13;17.03;26.12
4581;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;1989;1.02;15.58;25.41
4582;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;1990;1.11;15.72;23.44
4583;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;1991;1.03;17.29;26.2
4584;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;1992;0.96;14.2;21.82
4585;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;1993;1.15;15.02;24.62
4586;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;1994;1.04;15.45;23.72
4587;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;1995;1.07;15.86;23.87
4588;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;1996;1.09;17.12;25.45
4589;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;1997;1.14;17.66;26.73
4590;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;1998;1.15;17.38;26.11
4591;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;1999;1.22;15.95;25.42
4592;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;2000;1.21;16.74;25.05
4593;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;2001;1.25;16.99;25.92
4594;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;2002;1.26;17.4;26.94
4595;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;2003;1.24;17.13;26.19
4596;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;2004;1.27;18.7;27.96
4597;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;2005;1.29;18.78;28.25
4598;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;2006;1.28;22.06;30.24
4599;Hele bevolking;Nederland;Auto (bestuurder);2;65 tot 75 jarigen;2007;1.29;19.16;27.99
4600;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;1985;0.62;8.09;13.76
4601;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;1986;0.39;6.4;11.19
4602;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;1987;0.49;7.26;12.79
4603;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;1988;0.63;10.06;15.77
4604;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;1989;0.59;8.58;13.85
4605;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;1990;0.68;8.88;15.89
4606;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;1991;0.57;7.6;13.17
4607;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;1992;0.73;11.58;17.28
4608;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;1993;0.69;6.52;12.61
4609;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;1994;0.61;7.47;13.14
4610;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;1995;0.65;8.98;14.6
4611;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;1996;0.7;9.9;16.45
4612;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;1997;0.7;10.44;16.8
4613;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;1998;0.76;10.59;16.84
4614;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;1999;0.69;8.71;14.5
4615;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;2000;0.72;8.18;14.05
4616;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;2001;0.68;7.6;12.85
4617;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;2002;0.75;8.78;14.53
4618;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;2003;0.75;9.63;15.23
4619;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;2004;0.77;9.5;15.55
4620;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;2005;0.81;10.08;16.8
4621;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;2006;0.91;9.36;16.4
4622;Hele bevolking;Nederland;Auto (bestuurder);2;75 jarigen of ouder;2007;0.84;11.47;17.81
4623;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;1985;;;
4624;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;1986;;;
4625;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;1987;;;
4626;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;1988;;;
4627;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;1989;;;
4628;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;1990;;;
4629;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;1991;;;
4630;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;1992;;;
4631;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;1993;;;
4632;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;1994;0.0;0.0;0.0
4633;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;1995;0.0;0.0;0.0
4634;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;1996;0.0;0.0;0.0
4635;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;1997;0.0;0.0;0.0
4636;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;1998;0.0;0.0;0.0
4637;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;1999;0.0;0.0;0.0
4638;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;2000;0.0;0.0;0.0
4639;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;2001;0.0;0.0;0.0
4640;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;2002;0.0;0.0;0.0
4641;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;2003;0.0;0.0;0.0
4642;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;2004;;;
4643;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;2005;;;
4644;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;2006;;;
4645;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 15 jarigen;2007;;;
4646;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;1985;1.0;15.33;21.86
4647;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;1986;0.89;12.68;18.91
4648;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;1987;0.86;12.77;18.06
4649;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;1988;0.84;14.63;19.04
4650;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;1989;0.87;14.61;19.89
4651;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;1990;0.85;13.49;17.98
4652;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;1991;0.73;10.49;15.67
4653;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;1992;0.74;11.22;15.23
4654;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;1993;0.68;10.14;13.38
4655;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;1994;0.62;10.42;14.49
4656;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;1995;0.64;9.94;13.97
4657;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;1996;0.63;10.37;14.39
4658;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;1997;0.59;9.54;13.19
4659;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;1998;0.63;10.85;14.57
4660;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;1999;0.61;10.74;14.19
4661;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;2000;0.62;10.67;14.12
4662;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;2001;0.58;9.56;13.01
4663;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;2002;0.63;11.35;15.46
4664;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;2003;0.63;10.03;13.64
4665;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;2004;0.63;9.83;13.64
4666;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;2005;0.5;9.16;12.22
4667;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;2006;0.52;8.9;12.32
4668;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 25 jarigen;2007;0.47;9.44;12.11
4669;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;1985;2.16;33.7;46.58
4670;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;1986;2.13;34.21;46.95
4671;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;1987;2.22;35.63;49.18
4672;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;1988;2.25;35.95;49.1
4673;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;1989;2.14;34.96;46.11
4674;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;1990;2.1;35.82;46.08
4675;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;1991;2.06;34.99;45.27
4676;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;1992;2.06;35.47;44.88
4677;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;1993;2.09;36.24;46.61
4678;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;1994;1.92;33.67;43.18
4679;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;1995;1.91;34.6;44.37
4680;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;1996;1.92;34.86;44.54
4681;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;1997;1.9;35.33;44.79
4682;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;1998;1.9;35.63;45.44
4683;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;1999;1.9;36.16;45.67
4684;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;2000;1.86;36.2;45.04
4685;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;2001;1.82;35.93;44.9
4686;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;2002;1.83;36.27;43.96
4687;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;2003;1.83;36.72;44.96
4688;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;2004;1.84;36.72;45.83
4689;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;2005;1.76;38.01;45.44
4690;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;2006;1.74;36.98;45.49
4691;Hele bevolking;Nederland;Auto (bestuurder);2;25 tot 45 jarigen;2007;1.74;37.41;45.44
4692;Hele bevolking;Nederland;Auto (bestuurder);2;45 tot 65 jarigen;1985;1.7;27.02;38.95
4693;Hele bevolking;Nederland;Auto (bestuurder);2;45 tot 65 jarigen;1986;1.73;30.3;42.7
4694;Hele bevolking;Nederland;Auto (bestuurder);2;45 tot 65 jarigen;1987;1.77;29.39;41.7
4695;Hele bevolking;Nederland;Auto (bestuurder);2;45 tot 65 jarigen;1988;1.79;30.2;43.79
4696;Hele bevolking;Nederland;Auto (bestuurder);2;45 tot 65 jarigen;1989;1.82;30.68;42.49
4697;Hele bevolking;Nederland;Auto (bestuurder);2;45 tot 65 jarigen;1990;1.89;33.39;44.61
4698;Hele bevolking;Nederland;Auto (bestuurder);2;45 tot 65 jarigen;1991;1.82;33.08;43.95
4699;Hele bevolking;Nederland;Auto (bestuurder);2;45 tot 65 jarigen;1992;1.82;34.59;44.86
4700;Hele bevolking;Nederland;Auto (bestuurder);2;45 tot 65 jarigen;1993;1.82;31.51;42.71
