ID;TypeOfSelfEmployment;BranchesSIC2008;PersonCharacteristics;Sex;Periods;SelfEmployedPersons_1;AveragePersonalIncome_2;MedianPersonalIncome_3;AverageSelfEmployedIncome_4;MedianSelfEmployedIncome_5;AverageEquivalisedIncome_6;MedianEquivalisedIncome_7;SelfEmployedWithCompanyCapital_8;MedianWealth_9;MedianCompanyCapital_10;SelfEmployedPersons_11;AveragePersonalIncome_12;MedianPersonalIncome_13;AverageSelfEmployedIncome_14;MedianSelfEmployedIncome_15;AverageEquivalisedIncome_16;MedianEquivalisedIncome_17;SelfEmployedPersonsWithCompCapital_18;MedianWealth_19;MedianCompanyCapital_20
6291;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2008;10.6;38.5;30.2;37.4;29.1;28.0;24.6;9.7;142.0;22.4;13.3;38.8;30.5;30.3;21.7;27.8;24.3;11.7;136.6;18.2
6292;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2009;10.7;34.7;27.3;33.4;26.3;25.6;23.3;10.2;111.7;18.4;13.3;35.6;28.4;27.2;19.7;25.7;23.3;12.3;107.9;15.0
6293;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2010;11.3;36.4;27.2;34.9;26.0;26.6;23.4;;;;14.6;36.8;28.3;27.4;18.7;26.4;23.3;;;
6294;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2011;11.7;37.1;28.7;36.3;27.5;30.5;26.6;10.8;94.6;17.4;15.2;37.1;29.2;28.2;19.8;29.8;26.3;13.3;89.7;14.5
6295;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2012;11.9;35.4;26.8;34.4;25.7;29.8;25.9;11.0;75.4;18.2;15.5;36.2;28.1;26.8;18.0;29.5;25.9;13.5;71.6;15.0
6296;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2013;11.9;35.4;26.3;34.2;25.1;28.8;25.5;11.0;55.0;17.5;15.3;36.3;27.6;27.1;18.4;29.0;25.7;13.5;52.3;14.6
6297;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2014;12.0;37.2;27.9;35.9;26.7;33.7;27.1;11.1;54.0;18.2;15.3;38.2;28.8;28.9;19.4;33.7;27.0;13.5;50.9;15.0
6298;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2015;12.3;39.0;29.7;37.5;28.0;32.3;28.0;11.1;62.3;18.9;15.7;39.4;30.2;30.0;20.1;32.1;27.8;13.5;56.1;15.9
6299;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2016;12.3;39.9;30.9;38.3;29.3;34.3;29.7;11.2;67.3;21.0;15.9;41.7;31.1;30.4;20.9;34.2;29.3;13.7;59.0;17.0
6300;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2017;12.6;41.1;31.5;39.3;30.0;36.1;30.6;11.5;77.5;21.2;16.2;42.8;31.9;31.6;21.6;36.3;30.2;14.1;72.4;18.1
6301;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2018;12.9;42.6;33.1;41.1;31.4;37.5;31.5;11.8;97.9;24.6;16.5;42.0;33.0;32.9;23.1;36.4;30.8;14.3;87.5;19.8
6302;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2019;13.4;42.1;33.0;40.5;31.3;41.7;32.3;12.0;113.5;26.0;17.8;41.3;32.5;31.5;21.6;39.9;31.7;14.6;98.5;21.4
6303;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2020;13.2;42.3;33.0;39.5;29.9;39.4;33.6;11.8;129.5;28.4;18.5;40.4;31.3;29.1;17.3;37.6;32.5;15.0;108.1;22.0
6304;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2021;;;;;;;;;;;;;;;;;;;;
6305;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2022;;;;;;;;;;;;;;;;;;;;
6306;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Male;2023;;;;;;;;;;;;;;;;;;;;
6307;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2007;7.0;22.6;16.7;21.1;15.1;29.7;24.6;6.3;179.6;24.3;8.5;22.6;17.7;17.6;11.1;29.1;24.3;7.4;166.3;20.0
6308;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2008;7.0;23.0;17.0;21.8;15.6;28.8;25.1;6.4;167.7;23.8;8.6;23.2;18.1;18.0;10.9;28.2;24.7;7.6;154.1;19.8
6309;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2009;7.0;21.0;15.9;19.7;14.7;26.7;24.2;6.6;136.4;20.5;8.5;21.6;17.4;16.1;10.1;26.5;23.9;7.8;124.5;17.3
6310;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2010;7.3;21.9;16.1;20.4;15.0;27.4;24.1;;;;9.2;22.7;18.0;16.4;10.1;27.3;24.0;;;
6311;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2011;7.6;22.0;16.6;20.7;15.1;31.7;27.2;6.9;124.2;19.5;9.7;22.8;18.4;16.5;9.8;31.0;26.8;8.4;109.7;16.4
6312;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2012;7.5;21.1;15.4;19.8;14.3;30.8;26.3;6.9;107.1;21.0;9.6;22.3;17.7;15.7;8.9;30.5;26.3;8.4;92.5;17.5
6313;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2013;7.4;20.7;15.0;19.1;13.6;30.3;25.8;6.8;81.7;20.6;9.4;22.2;17.5;15.4;8.9;30.1;25.8;8.3;69.3;16.9
6314;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2014;7.6;22.5;15.7;20.9;14.3;34.0;27.3;7.0;71.7;18.2;9.6;23.6;18.0;16.8;8.8;33.4;27.3;8.4;60.8;16.0
6315;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2015;7.8;24.4;17.1;23.0;15.5;33.4;28.5;7.0;75.6;19.8;10.0;25.4;19.1;18.3;9.4;32.7;28.2;8.5;63.9;16.8
6316;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2016;7.9;24.9;17.5;23.3;15.9;34.6;29.6;7.1;78.9;21.4;10.1;25.8;19.8;18.6;9.8;34.1;29.4;8.7;68.6;17.9
6317;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2017;8.1;25.9;18.0;24.2;16.2;36.8;30.4;7.3;98.2;22.3;10.3;27.3;20.2;19.4;10.4;36.5;30.4;8.9;87.9;19.5
6318;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2018;8.0;27.8;20.0;26.2;18.3;38.0;31.8;7.3;124.5;25.1;10.3;28.5;21.8;20.9;11.8;37.0;31.5;8.9;108.3;20.6
6319;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2019;8.1;28.3;20.2;26.4;18.6;41.1;32.7;7.3;141.1;27.8;10.9;28.7;22.0;20.2;10.7;39.8;32.2;9.0;119.7;22.7
6320;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2020;7.8;29.4;21.5;26.1;17.9;41.4;34.3;7.0;165.3;30.7;11.0;29.4;22.9;19.1;9.2;39.8;33.4;9.0;133.8;23.9
6321;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2021;;;;;;;;;;;;;;;;;;;;
6322;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2022;;;;;;;;;;;;;;;;;;;;
6323;Self-employed;G-I Trade, transport, hotels, catering;Background: western;Female;2023;;;;;;;;;;;;;;;;;;;;
6324;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2007;23.8;22.8;18.0;21.8;17.4;19.4;17.6;20.8;32.6;8.9;27.6;23.2;18.7;19.0;14.8;19.4;17.7;23.7;29.7;7.9
6325;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2008;25.6;23.0;18.3;22.1;17.7;19.6;18.0;23.0;29.9;9.4;30.0;23.4;19.2;19.0;14.8;19.6;18.1;26.4;27.0;8.2
6326;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2009;27.7;22.2;17.5;21.3;16.8;18.8;17.2;26.4;23.9;8.2;32.2;22.7;18.5;18.4;14.3;18.9;17.5;30.1;21.1;7.4
6327;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2010;31.3;22.9;17.8;21.8;17.1;19.2;17.4;;;;37.4;23.4;18.7;18.4;13.7;19.2;17.5;;;
6328;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2011;34.0;22.7;18.3;21.8;17.5;21.0;19.1;30.1;19.1;8.8;40.7;23.2;19.2;18.3;13.9;21.0;19.3;34.5;15.7;7.8
6329;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2012;35.8;21.7;17.8;20.8;17.0;20.6;18.9;31.6;14.8;9.2;42.6;22.5;18.7;17.6;13.7;20.7;19.1;36.0;12.1;8.3
6330;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2013;37.3;21.9;17.8;20.9;17.0;20.7;18.9;33.0;11.4;9.2;43.9;22.5;18.6;17.8;13.8;20.8;19.1;37.4;9.1;8.4
6331;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2014;38.5;24.1;19.5;23.1;18.7;23.1;20.5;34.2;11.7;9.4;45.2;24.6;20.1;19.9;15.4;23.1;20.6;38.7;9.4;8.5
6332;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2015;40.2;26.0;20.6;24.9;20.0;24.2;21.7;35.0;15.0;10.5;47.4;26.3;21.3;21.4;16.4;24.2;21.7;39.6;12.2;9.6
6333;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2016;41.8;27.2;21.8;26.2;20.9;25.7;23.0;36.7;18.6;11.8;49.6;27.5;22.4;22.4;17.1;25.6;23.1;41.7;15.2;10.6
6334;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2017;44.0;28.5;22.8;27.3;21.9;27.0;24.3;38.8;23.8;12.9;52.1;28.9;23.5;23.5;18.1;27.0;24.4;44.1;20.2;11.7
6335;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2018;46.0;30.5;24.2;29.4;23.2;28.5;25.4;40.6;32.3;14.2;54.9;30.7;24.9;25.1;19.2;28.4;25.5;46.3;27.6;12.6
6336;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2019;49.1;31.5;24.6;30.2;23.5;30.5;26.3;42.4;39.3;15.3;60.4;31.1;25.0;25.1;18.6;30.1;26.3;48.6;32.6;13.5
6337;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2020;48.3;32.3;25.2;28.7;21.2;32.8;28.7;42.0;53.4;16.6;64.2;31.2;24.7;22.3;13.8;31.6;28.0;50.9;37.8;13.8
6338;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2021;;;;;;;;;;;;;;;;;;;;
6339;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2022;;;;;;;;;;;;;;;;;;;;
6340;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Total male and female;2023;;;;;;;;;;;;;;;;;;;;
6341;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2007;16.8;24.9;19.6;23.9;18.8;18.8;17.0;14.5;25.1;8.0;19.6;25.3;20.3;20.7;16.2;18.8;17.2;16.6;23.4;7.2
6342;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2008;18.2;24.9;19.7;24.0;19.0;19.0;17.4;16.1;23.1;8.4;21.4;25.3;20.5;20.5;16.1;18.9;17.5;18.7;21.3;7.3
6343;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2009;19.9;23.8;18.7;22.9;18.1;18.2;16.6;18.9;17.6;7.1;23.3;24.4;19.6;19.8;15.5;18.3;16.9;21.6;16.1;6.4
6344;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2010;22.6;24.7;19.0;23.6;18.4;18.7;16.9;;;;27.1;25.1;19.9;19.8;15.0;18.6;17.0;;;
6345;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2011;24.7;24.4;19.5;23.5;18.8;20.2;18.5;21.6;13.9;7.7;29.5;24.9;20.3;19.8;15.3;20.2;18.6;24.7;11.5;6.9
6346;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2012;26.2;23.3;19.0;22.4;18.2;19.9;18.3;22.9;10.6;7.9;31.1;24.0;19.9;19.1;15.0;20.0;18.5;26.0;8.7;7.3
6347;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2013;27.4;23.3;19.0;22.4;18.3;20.0;18.3;23.9;8.2;8.0;32.2;23.9;19.8;19.2;15.1;20.1;18.5;27.1;6.6;7.4
6348;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2014;28.4;25.7;20.7;24.7;20.0;22.3;19.9;25.0;8.6;8.1;33.3;26.1;21.3;21.3;16.9;22.2;19.9;28.2;6.9;7.5
6349;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2015;29.6;27.8;22.1;26.8;21.4;23.6;21.1;25.4;10.7;9.2;34.7;28.0;22.7;23.1;18.1;23.4;21.1;28.6;9.0;8.4
6350;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2016;30.9;29.0;23.2;28.0;22.3;24.9;22.3;26.8;13.8;10.4;36.6;29.2;23.7;24.0;18.7;24.8;22.4;30.3;11.4;9.4
6351;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2017;32.7;30.0;24.0;28.9;23.1;26.0;23.5;28.6;17.7;11.4;38.7;30.4;24.7;24.9;19.5;26.0;23.6;32.4;15.4;10.3
6352;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2018;34.4;32.2;25.4;31.0;24.4;27.6;24.6;29.9;23.3;12.3;40.9;32.2;26.0;26.6;20.6;27.4;24.7;34.0;20.2;11.1
6353;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2019;36.9;33.0;25.5;31.8;24.6;29.5;25.5;31.5;27.7;12.9;45.0;32.6;25.9;26.7;20.0;29.1;25.6;35.8;23.6;11.7
6354;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2020;36.2;34.0;26.3;30.2;22.1;32.0;27.8;31.1;37.9;14.3;48.1;32.5;25.5;23.4;14.6;30.8;27.2;37.9;27.2;11.9
6355;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2021;;;;;;;;;;;;;;;;;;;;
6356;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2022;;;;;;;;;;;;;;;;;;;;
6357;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Male;2023;;;;;;;;;;;;;;;;;;;;
6358;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2007;7.0;17.7;13.8;16.9;13.1;20.9;18.8;6.3;57.4;11.6;8.0;18.1;14.6;14.9;11.0;20.9;18.9;7.1;53.4;10.4
6359;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2008;7.5;18.3;14.5;17.4;13.8;21.3;19.3;6.9;55.9;12.4;8.6;18.8;15.6;15.3;11.3;21.2;19.5;7.7;51.5;11.0
6360;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2009;7.8;17.9;14.2;17.1;13.4;20.4;18.7;7.5;48.3;12.1;9.0;18.5;15.2;14.8;11.0;20.4;19.0;8.4;43.4;10.6
6361;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2010;8.7;18.4;14.1;17.3;13.0;20.7;18.8;;;;10.3;19.0;15.3;14.6;10.0;20.7;19.0;;;
6362;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2011;9.3;18.2;14.5;17.2;13.6;23.0;21.0;8.5;41.5;13.1;11.1;18.9;15.7;14.4;10.0;23.0;21.2;9.8;35.0;11.0
6363;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2012;9.6;17.4;14.1;16.5;13.0;22.6;20.5;8.7;35.6;14.2;11.5;18.4;15.6;13.8;9.6;22.7;20.7;10.0;29.4;12.3
6364;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2013;9.8;17.7;13.8;16.8;12.8;22.5;20.5;9.0;29.7;14.4;11.7;18.7;15.2;14.1;9.8;22.7;20.8;10.3;23.3;12.4
6365;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2014;10.1;19.7;15.3;18.6;14.5;25.4;22.3;9.2;29.9;14.8;12.0;20.5;16.6;15.8;10.9;25.6;22.4;10.5;23.5;12.7
6366;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2015;10.7;20.8;16.0;19.7;15.1;26.1;23.6;9.6;38.0;16.3;12.7;21.5;17.3;16.8;11.3;26.1;23.7;11.0;29.7;14.2
6367;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2016;10.9;22.1;17.0;21.0;16.1;27.8;25.0;9.9;43.6;18.1;13.0;22.8;18.3;17.8;12.0;27.9;25.3;11.3;35.6;15.5
6368;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2017;11.2;24.0;18.6;22.8;17.8;30.0;26.8;10.2;56.2;20.1;13.4;24.6;19.8;19.4;13.1;29.9;26.9;11.7;47.2;17.5
6369;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2018;11.7;25.7;19.9;24.5;18.8;31.3;27.8;10.7;74.2;22.3;14.0;26.3;20.9;20.8;14.4;31.2;27.9;12.3;64.2;20.0
6370;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2019;12.2;26.8;20.6;25.3;19.5;33.3;28.9;11.0;94.0;25.1;15.4;26.8;21.5;20.6;13.4;33.0;28.8;12.8;76.5;22.2
6371;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2020;12.1;27.4;21.9;24.2;18.5;35.2;31.3;10.9;117.1;27.2;16.0;27.2;22.2;18.7;11.3;34.0;30.5;13.1;90.6;22.7
6372;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2021;;;;;;;;;;;;;;;;;;;;
6373;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2022;;;;;;;;;;;;;;;;;;;;
6374;Self-employed;G-I Trade, transport, hotels, catering;Background: non-western;Female;2023;;;;;;;;;;;;;;;;;;;;
6375;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2007;165.1;38.8;31.8;37.8;30.8;29.0;24.5;150.8;194.8;30.1;202.9;38.0;31.1;31.2;23.6;28.2;23.9;179.2;186.1;24.5
6376;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2008;166.9;38.8;31.7;37.9;30.8;27.6;24.7;155.0;183.6;29.4;207.5;38.4;31.5;31.0;23.2;27.1;24.2;185.7;175.1;23.5
6377;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2009;166.6;35.8;29.3;34.9;28.5;25.8;23.7;160.6;156.0;26.3;207.1;35.8;29.6;28.5;21.3;25.6;23.4;193.4;148.4;21.0
6378;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2010;177.1;37.4;29.7;36.3;28.7;26.7;23.8;;;;226.1;37.2;30.0;28.8;20.6;26.2;23.4;;;
6379;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2011;150.2;44.1;36.8;43.8;36.1;32.0;28.0;141.7;160.8;34.6;196.7;42.9;35.8;33.9;26.1;30.9;27.0;176.3;146.9;26.3
6380;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2012;149.2;42.5;35.2;42.0;34.3;31.4;27.4;140.8;139.4;34.5;198.1;41.9;34.8;32.2;24.4;30.6;26.6;176.4;129.2;26.3
6381;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2013;147.4;42.6;35.0;41.7;34.0;30.5;27.0;139.5;115.7;34.3;193.6;42.1;34.6;32.4;24.3;30.0;26.4;174.7;105.5;26.4
6382;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2014;149.2;44.9;37.2;44.0;36.0;35.9;28.8;141.5;111.1;33.3;194.9;44.2;36.3;34.5;26.2;34.7;28.0;176.0;100.7;25.7
6383;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2015;151.5;46.8;38.8;45.9;37.5;33.5;29.6;141.9;117.2;35.3;198.3;45.6;37.6;36.0;27.2;32.5;28.7;176.5;104.2;27.2
6384;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2016;152.5;48.3;40.6;47.3;39.5;36.1;31.6;143.8;126.0;38.5;198.9;47.0;39.0;37.3;28.9;34.8;30.4;178.1;111.3;29.6
6385;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2017;152.4;50.0;41.4;48.5;40.1;37.3;32.6;143.7;137.2;40.3;200.2;51.2;40.1;38.6;29.7;37.3;31.4;179.5;125.4;32.2
6386;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2018;155.6;51.6;43.1;50.5;41.9;39.5;33.4;146.7;162.5;45.1;201.2;49.9;41.4;40.2;31.0;37.8;32.1;180.8;145.2;35.0
6387;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2019;157.0;52.3;43.6;51.2;42.3;44.3;34.6;146.7;183.0;48.9;207.4;50.4;41.7;39.9;30.2;41.8;33.1;180.7;159.8;37.9
6388;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2020;149.7;55.2;46.0;52.8;44.3;44.4;37.2;140.5;218.0;56.7;205.9;51.8;43.1;39.6;28.9;41.2;34.9;178.8;179.6;41.0
6389;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2021;155.6;59.0;48.8;56.7;47.0;46.4;39.4;145.3;244.8;58.1;210.9;55.6;46.3;43.2;32.6;43.4;37.0;181.6;207.7;43.4
6390;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2022;159.8;60.5;49.9;58.7;48.0;48.4;40.3;147.0;307.6;65.3;215.9;57.3;48.0;44.9;34.5;45.4;38.2;182.7;267.2;49.3
6391;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Total male and female;2023;169.5;62.7;53.0;60.9;51.2;52.5;42.4;156.2;333.5;78.3;227.3;60.1;51.0;47.2;38.4;49.4;40.6;192.0;285.2;59.2
6392;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2007;126.3;42.6;35.6;41.7;35.0;29.7;24.7;115.3;202.6;34.0;155.0;41.7;34.7;34.5;27.2;28.9;24.1;136.6;194.1;27.5
6393;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2008;127.4;42.6;35.7;41.8;35.2;28.0;24.8;118.2;190.7;33.6;158.2;42.1;35.1;34.2;26.8;27.6;24.3;141.2;182.4;26.7
6394;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2009;127.1;39.5;33.0;38.7;32.4;26.3;23.8;122.5;161.4;29.4;157.5;39.3;33.0;31.7;24.7;26.0;23.5;147.0;154.7;23.5
6395;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2010;135.1;41.2;33.6;40.2;32.8;27.1;23.9;;;;171.4;40.9;33.5;32.1;24.1;26.7;23.5;;;
6396;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2011;124.3;46.1;38.8;46.0;38.7;32.7;28.2;117.5;169.5;37.2;160.6;45.0;37.8;36.0;28.5;31.7;27.4;144.5;156.1;28.3
6397;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2012;123.6;44.5;37.3;44.2;36.8;32.1;27.7;116.8;146.6;36.8;161.8;44.0;36.9;34.3;26.7;31.4;27.1;144.4;136.9;28.3
6398;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2013;122.1;44.7;37.2;44.0;36.5;31.2;27.3;115.7;121.9;37.0;157.8;44.4;36.8;34.7;26.8;30.8;26.9;142.8;112.7;28.5
6399;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2014;123.7;46.9;39.1;46.2;38.4;36.8;29.1;117.5;116.1;35.4;158.9;46.4;38.3;36.8;28.8;35.8;28.4;144.2;107.0;27.6
6400;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2015;125.2;48.9;40.9;48.1;40.0;34.0;29.9;117.5;122.3;37.8;161.1;47.8;39.7;38.3;30.0;33.2;29.1;144.2;110.9;29.4
6401;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2016;126.0;50.3;42.6;49.5;42.0;36.7;31.8;119.1;130.8;40.8;161.6;49.2;41.1;39.6;31.5;35.6;30.8;145.5;117.4;31.9
6402;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2017;125.6;52.0;43.3;50.7;42.5;37.8;32.8;118.7;141.7;42.6;162.5;53.8;42.2;41.0;32.4;38.2;31.8;146.6;131.2;34.5
6403;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2018;128.4;53.5;45.0;52.6;44.3;40.1;33.6;121.1;167.9;47.8;163.3;52.1;43.5;42.5;33.7;38.7;32.5;147.5;151.2;37.2
6404;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2019;129.3;54.2;45.0;53.3;44.8;45.5;34.8;120.9;188.2;51.5;167.4;52.7;44.0;42.3;33.0;43.3;33.6;147.0;166.6;40.2
6405;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2020;123.0;57.2;47.7;55.1;46.0;45.2;37.5;115.5;223.7;60.0;165.3;54.2;45.4;42.2;32.1;42.3;35.4;144.7;187.4;43.8
6406;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2021;128.0;60.7;50.3;58.7;48.5;46.8;39.4;119.4;250.5;61.0;169.5;57.9;47.8;45.7;35.9;44.1;37.4;147.2;216.1;46.3
6407;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2022;132.5;62.1;51.3;60.4;49.6;49.0;40.4;121.8;312.2;68.3;174.1;59.5;49.4;47.4;37.7;46.4;38.7;149.1;277.6;52.1
6408;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Male;2023;140.0;64.3;54.5;62.7;53.0;53.3;42.4;129.3;340.2;81.9;182.5;62.4;52.8;49.9;42.0;50.7;41.1;156.4;298.5;63.1
6409;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Female;2007;38.8;26.4;20.7;25.3;19.6;26.7;23.9;35.6;172.9;19.9;47.9;26.1;21.2;20.8;14.3;26.0;23.2;42.5;163.7;16.7
6410;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Female;2008;39.5;26.4;20.9;25.2;19.6;26.2;24.2;36.8;163.5;19.7;49.3;26.4;21.7;20.5;14.0;25.5;23.6;44.5;154.4;16.0
6411;Self-employed;G-I Trade, transport, hotels, catering;Pos. in hh.: main earner;Female;2009;39.5;24.2;19.6;22.9;18.2;24.5;23.5;38.1;139.7;18.4;49.5;24.7;20.9;18.5;13.0;24.2;23.1;46.4;131.0;15.0
