ID;Geslacht;Migratieachtergrond;Onderwijssoort;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
2337;Mannen;Niet-westerse migratieachtergrond;Bbl totaal;2018/'19;3640;650;2990;18.0
2338;Mannen;Niet-westerse migratieachtergrond;Bbl totaal;2019/'20;3890;640;3250;16.0
2339;Mannen;Niet-westerse migratieachtergrond;Bbl totaal;2020/'21;3790;630;3160;17.0
2340;Mannen;Niet-westerse migratieachtergrond;Extranei;2012/'13;700;130;580;18.0
2341;Mannen;Niet-westerse migratieachtergrond;Extranei;2013/'14;690;140;540;21.0
2342;Mannen;Niet-westerse migratieachtergrond;Extranei;2014/'15;700;140;560;20.0
2343;Mannen;Niet-westerse migratieachtergrond;Extranei;2015/'16;570;110;470;19.0
2344;Mannen;Niet-westerse migratieachtergrond;Extranei;2016/'17;710;140;580;19.0
2345;Mannen;Niet-westerse migratieachtergrond;Extranei;2017/'18;680;130;550;19.0
2346;Mannen;Niet-westerse migratieachtergrond;Extranei;2018/'19;730;130;600;18.0
2347;Mannen;Niet-westerse migratieachtergrond;Extranei;2019/'20;730;100;630;14.0
2348;Mannen;Niet-westerse migratieachtergrond;Extranei;2020/'21;810;100;710;13.0
2349;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2012/'13;1340;570;760;43.0
2350;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2013/'14;1230;590;640;48.0
2351;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2014/'15;1060;520;540;49.0
2352;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2015/'16;950;470;480;50.0
2353;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2016/'17;1040;480;560;47.0
2354;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2017/'18;1530;630;900;41.0
2355;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2018/'19;1690;670;1010;40.0
2356;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2019/'20;1670;540;1130;32.0
2357;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding zonder diploma;2020/'21;1610;590;1030;36.0
2358;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding met diploma;2012/'13;1470;400;1080;27.0
2359;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding met diploma;2013/'14;1560;430;1130;28.0
2360;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding met diploma;2014/'15;1480;460;1030;31.0
2361;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding met diploma;2015/'16;1480;380;1100;26.0
2362;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding met diploma;2016/'17;1550;370;1180;24.0
2363;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding met diploma;2017/'18;1990;380;1610;19.0
2364;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding met diploma;2018/'19;2430;500;1930;20.0
2365;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding met diploma;2019/'20;2270;440;1840;19.0
2366;Mannen;Niet-westerse migratieachtergrond;Bol entreeopleiding met diploma;2020/'21;2130;420;1710;20.0
2367;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding zonder diploma;2012/'13;110;50;60;48.0
2368;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding zonder diploma;2013/'14;90;50;40;54.0
2369;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding zonder diploma;2014/'15;70;50;30;66.0
2370;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding zonder diploma;2015/'16;70;40;30;58.0
2371;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding zonder diploma;2016/'17;70;40;30;56.0
2372;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding zonder diploma;2017/'18;70;30;40;44.0
2373;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding zonder diploma;2018/'19;130;70;60;56.0
2374;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding zonder diploma;2019/'20;130;60;70;48.0
2375;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding zonder diploma;2020/'21;120;70;60;56.0
2376;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding met diploma;2012/'13;130;60;70;48.0
2377;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding met diploma;2013/'14;100;60;40;58.0
2378;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding met diploma;2014/'15;70;40;30;55.0
2379;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding met diploma;2015/'16;70;50;30;62.0
2380;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding met diploma;2016/'17;90;50;50;49.0
2381;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding met diploma;2017/'18;110;50;60;45.0
2382;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding met diploma;2018/'19;170;70;100;40.0
2383;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding met diploma;2019/'20;180;70;110;37.0
2384;Mannen;Niet-westerse migratieachtergrond;Bbl entreeopleiding met diploma;2020/'21;150;60;90;42.0
2385;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2012/'13;20;10;10;
2386;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2013/'14;30;10;20;
2387;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2014/'15;30;20;20;48.0
2388;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2015/'16;30;20;20;47.0
2389;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2016/'17;40;20;20;44.0
2390;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2017/'18;40;20;20;47.0
2391;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2018/'19;40;20;20;44.0
2392;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2019/'20;30;10;30;
2393;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2020/'21;40;10;30;32.0
2394;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding met diploma;2012/'13;110;30;80;24.0
2395;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding met diploma;2013/'14;110;40;70;37.0
2396;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding met diploma;2014/'15;110;40;70;39.0
2397;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding met diploma;2015/'16;90;30;60;31.0
2398;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding met diploma;2016/'17;150;40;110;26.0
2399;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding met diploma;2017/'18;130;30;100;21.0
2400;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding met diploma;2018/'19;150;30;110;22.0
2401;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding met diploma;2019/'20;180;20;160;13.0
2402;Mannen;Niet-westerse migratieachtergrond;Extranei entreeopleiding met diploma;2020/'21;220;40;180;17.0
2403;Mannen;Niet-westerse migratieachtergrond;Bol niveau 2;2012/'13;9710;1630;8080;17.0
2404;Mannen;Niet-westerse migratieachtergrond;Bol niveau 2;2013/'14;10050;1540;8510;15.0
2405;Mannen;Niet-westerse migratieachtergrond;Bol niveau 2;2014/'15;9940;1550;8390;16.0
2406;Mannen;Niet-westerse migratieachtergrond;Bol niveau 2;2015/'16;9510;1490;8020;16.0
2407;Mannen;Niet-westerse migratieachtergrond;Bol niveau 2;2016/'17;9100;1410;7690;16.0
2408;Mannen;Niet-westerse migratieachtergrond;Bol niveau 2;2017/'18;9260;1450;7810;16.0
2409;Mannen;Niet-westerse migratieachtergrond;Bol niveau 2;2018/'19;9720;1640;8080;17.0
2410;Mannen;Niet-westerse migratieachtergrond;Bol niveau 2;2019/'20;9870;1320;8550;13.0
2411;Mannen;Niet-westerse migratieachtergrond;Bol niveau 2;2020/'21;10530;1500;9020;14.0
2412;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 2;2012/'13;1680;400;1280;24.0
2413;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 2;2013/'14;1300;280;1020;21.0
2414;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 2;2014/'15;1180;240;940;21.0
2415;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 2;2015/'16;1170;210;960;18.0
2416;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 2;2016/'17;1200;260;940;21.0
2417;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 2;2017/'18;1270;290;980;23.0
2418;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 2;2018/'19;1620;360;1260;22.0
2419;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 2;2019/'20;1780;370;1410;21.0
2420;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 2;2020/'21;1720;350;1370;21.0
2421;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 2;2012/'13;210;50;160;25.0
2422;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 2;2013/'14;220;50;170;23.0
2423;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 2;2014/'15;240;50;200;19.0
2424;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 2;2015/'16;150;30;120;22.0
2425;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 2;2016/'17;210;40;170;20.0
2426;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 2;2017/'18;170;40;130;25.0
2427;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 2;2018/'19;180;40;140;22.0
2428;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 2;2019/'20;160;30;130;17.0
2429;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 2;2020/'21;170;20;150;10.0
2430;Mannen;Niet-westerse migratieachtergrond;Bol niveau 3;2012/'13;7210;500;6700;7.0
2431;Mannen;Niet-westerse migratieachtergrond;Bol niveau 3;2013/'14;7430;500;6930;7.0
2432;Mannen;Niet-westerse migratieachtergrond;Bol niveau 3;2014/'15;7140;480;6660;7.0
2433;Mannen;Niet-westerse migratieachtergrond;Bol niveau 3;2015/'16;7240;420;6820;6.0
2434;Mannen;Niet-westerse migratieachtergrond;Bol niveau 3;2016/'17;7230;480;6750;7.0
2435;Mannen;Niet-westerse migratieachtergrond;Bol niveau 3;2017/'18;6880;510;6370;7.0
2436;Mannen;Niet-westerse migratieachtergrond;Bol niveau 3;2018/'19;6220;420;5800;7.0
2437;Mannen;Niet-westerse migratieachtergrond;Bol niveau 3;2019/'20;5600;390;5220;7.0
2438;Mannen;Niet-westerse migratieachtergrond;Bol niveau 3;2020/'21;5300;360;4930;7.0
2439;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 3;2012/'13;900;50;850;6.0
2440;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 3;2013/'14;800;50;750;6.0
2441;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 3;2014/'15;770;50;720;6.0
2442;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 3;2015/'16;810;40;770;5.0
2443;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 3;2016/'17;980;70;910;7.0
2444;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 3;2017/'18;1140;80;1060;7.0
2445;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 3;2018/'19;1300;110;1190;8.0
2446;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 3;2019/'20;1330;100;1230;8.0
2447;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 3;2020/'21;1300;100;1200;8.0
2448;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 3;2012/'13;150;20;140;11.0
2449;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 3;2013/'14;140;10;130;8.0
2450;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 3;2014/'15;150;20;130;16.0
2451;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 3;2015/'16;130;10;120;10.0
2452;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 3;2016/'17;150;30;130;16.0
2453;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 3;2017/'18;150;30;130;16.0
2454;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 3;2018/'19;140;20;120;12.0
2455;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 3;2019/'20;130;20;110;14.0
2456;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 3;2020/'21;130;20;120;12.0
2457;Mannen;Niet-westerse migratieachtergrond;Bol niveau 4;2012/'13;13780;890;12900;6.0
2458;Mannen;Niet-westerse migratieachtergrond;Bol niveau 4;2013/'14;14260;900;13360;6.0
2459;Mannen;Niet-westerse migratieachtergrond;Bol niveau 4;2014/'15;15220;940;14270;6.0
2460;Mannen;Niet-westerse migratieachtergrond;Bol niveau 4;2015/'16;15780;990;14790;6.0
2461;Mannen;Niet-westerse migratieachtergrond;Bol niveau 4;2016/'17;16770;1100;15670;7.0
2462;Mannen;Niet-westerse migratieachtergrond;Bol niveau 4;2017/'18;17510;1270;16240;7.0
2463;Mannen;Niet-westerse migratieachtergrond;Bol niveau 4;2018/'19;18810;1450;17360;8.0
2464;Mannen;Niet-westerse migratieachtergrond;Bol niveau 4;2019/'20;19920;1300;18620;7.0
2465;Mannen;Niet-westerse migratieachtergrond;Bol niveau 4;2020/'21;21500;1500;20000;7.0
2466;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 4;2012/'13;230;20;210;9.0
2467;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 4;2013/'14;200;30;180;12.0
2468;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 4;2014/'15;190;10;180;6.0
2469;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 4;2015/'16;230;20;210;7.0
2470;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 4;2016/'17;250;20;230;7.0
2471;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 4;2017/'18;330;30;300;9.0
2472;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 4;2018/'19;430;50;380;12.0
2473;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 4;2019/'20;470;40;430;8.0
2474;Mannen;Niet-westerse migratieachtergrond;Bbl niveau 4;2020/'21;490;50;440;9.0
2475;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 4;2012/'13;210;20;190;9.0
2476;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 4;2013/'14;190;30;160;17.0
2477;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 4;2014/'15;170;20;150;9.0
2478;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 4;2015/'16;170;20;150;10.0
2479;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 4;2016/'17;170;20;150;9.0
2480;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 4;2017/'18;190;20;180;9.0
2481;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 4;2018/'19;230;20;210;10.0
2482;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 4;2019/'20;220;30;200;12.0
2483;Mannen;Niet-westerse migratieachtergrond;Extranei niveau 4;2020/'21;250;20;230;8.0
2484;Mannen;Niet-westerse migratieachtergrond;Totaal vavo;2012/'13;1610;260;1350;16.0
2485;Mannen;Niet-westerse migratieachtergrond;Totaal vavo;2013/'14;1540;280;1250;18.0
2486;Mannen;Niet-westerse migratieachtergrond;Totaal vavo;2014/'15;1620;290;1330;18.0
2487;Mannen;Niet-westerse migratieachtergrond;Totaal vavo;2015/'16;1660;280;1380;17.0
2488;Mannen;Niet-westerse migratieachtergrond;Totaal vavo;2016/'17;1740;350;1390;20.0
2489;Mannen;Niet-westerse migratieachtergrond;Totaal vavo;2017/'18;2000;390;1610;19.0
2490;Mannen;Niet-westerse migratieachtergrond;Totaal vavo;2018/'19;1980;370;1610;19.0
2491;Mannen;Niet-westerse migratieachtergrond;Totaal vavo;2019/'20;1950;330;1620;17.0
2492;Mannen;Niet-westerse migratieachtergrond;Totaal vavo;2020/'21;1230;250;980;20.0
2493;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2012/'13;180;60;120;34.0
2494;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2013/'14;190;70;120;38.0
2495;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2014/'15;170;70;100;39.0
2496;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2015/'16;200;60;140;29.0
2497;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2016/'17;280;90;190;33.0
2498;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2017/'18;400;110;290;28.0
2499;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2018/'19;280;80;200;29.0
2500;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2019/'20;280;80;200;29.0
2501;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2020/'21;180;50;130;28.0
2502;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2012/'13;110;20;90;14.0
2503;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2013/'14;150;30;120;18.0
2504;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2014/'15;130;20;110;12.0
2505;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2015/'16;120;20;110;15.0
2506;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2016/'17;130;30;110;19.0
2507;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2017/'18;150;30;120;17.0
2508;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2018/'19;150;20;130;13.0
2509;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2019/'20;180;20;150;13.0
2510;Mannen;Niet-westerse migratieachtergrond;Vavo vmbo-t met diploma;2020/'21;70;20;60;23.0
2511;Mannen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2012/'13;1330;180;1150;14.0
2512;Mannen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2013/'14;1200;190;1010;16.0
2513;Mannen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2014/'15;1320;210;1120;16.0
2514;Mannen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2015/'16;1330;210;1130;15.0
2515;Mannen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2016/'17;1320;230;1090;17.0
2516;Mannen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2017/'18;1450;250;1200;17.0
2517;Mannen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2018/'19;1550;270;1280;17.0
2518;Mannen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2019/'20;1490;220;1270;15.0
2519;Mannen;Niet-westerse migratieachtergrond;Vavo havo/vwo;2020/'21;980;190;790;19.0
2520;Vrouwen;Totaal;Totaal onderwijs;2012/'13;650240;12340;637900;2.0
2521;Vrouwen;Totaal;Totaal onderwijs;2013/'14;655320;11480;643850;2.0
2522;Vrouwen;Totaal;Totaal onderwijs;2014/'15;660730;10740;649990;2.0
2523;Vrouwen;Totaal;Totaal onderwijs;2015/'16;664790;10230;654560;2.0
2524;Vrouwen;Totaal;Totaal onderwijs;2016/'17;667560;10510;657050;2.0
2525;Vrouwen;Totaal;Totaal onderwijs;2017/'18;664720;10910;653810;2.0
2526;Vrouwen;Totaal;Totaal onderwijs;2018/'19;658130;11240;646890;2.0
2527;Vrouwen;Totaal;Totaal onderwijs;2019/'20;651110;9010;642100;1.0
2528;Vrouwen;Totaal;Totaal onderwijs;2020/'21;641050;9940;631110;2.0
2529;Vrouwen;Totaal;Totaal vmbo/havo/vwo;2012/'13;459320;2410;456910;1.0
2530;Vrouwen;Totaal;Totaal vmbo/havo/vwo;2013/'14;464550;2340;462210;1.0
2531;Vrouwen;Totaal;Totaal vmbo/havo/vwo;2014/'15;469490;2310;467180;0.0
2532;Vrouwen;Totaal;Totaal vmbo/havo/vwo;2015/'16;473340;2360;470980;0.0
2533;Vrouwen;Totaal;Totaal vmbo/havo/vwo;2016/'17;473010;2380;470620;1.0
2534;Vrouwen;Totaal;Totaal vmbo/havo/vwo;2017/'18;468830;2310;466520;0.0
2535;Vrouwen;Totaal;Totaal vmbo/havo/vwo;2018/'19;460700;2120;458580;0.0
2536;Vrouwen;Totaal;Totaal vmbo/havo/vwo;2019/'20;452750;1550;451200;0.0
2537;Vrouwen;Totaal;Totaal vmbo/havo/vwo;2020/'21;443970;1870;442090;0.0
2538;Vrouwen;Totaal;Leerjaar 1 en 2;2012/'13;195570;280;195290;0.0
2539;Vrouwen;Totaal;Leerjaar 1 en 2;2013/'14;198020;290;197740;0.0
2540;Vrouwen;Totaal;Leerjaar 1 en 2;2014/'15;197890;340;197560;0.0
2541;Vrouwen;Totaal;Leerjaar 1 en 2;2015/'16;196860;370;196490;0.0
2542;Vrouwen;Totaal;Leerjaar 1 en 2;2016/'17;194980;420;194560;0.0
2543;Vrouwen;Totaal;Leerjaar 1 en 2;2017/'18;190100;520;189580;0.0
2544;Vrouwen;Totaal;Leerjaar 1 en 2;2018/'19;184600;410;184190;0.0
2545;Vrouwen;Totaal;Leerjaar 1 en 2;2019/'20;182030;330;181700;0.0
2546;Vrouwen;Totaal;Leerjaar 1 en 2;2020/'21;180290;380;179910;0.0
2547;Vrouwen;Totaal;Vmbo 3-4 zonder diploma;2012/'13;54270;440;53830;1.0
2548;Vrouwen;Totaal;Vmbo 3-4 zonder diploma;2013/'14;54860;360;54500;1.0
2549;Vrouwen;Totaal;Vmbo 3-4 zonder diploma;2014/'15;55320;270;55050;0.0
2550;Vrouwen;Totaal;Vmbo 3-4 zonder diploma;2015/'16;55670;310;55360;1.0
2551;Vrouwen;Totaal;Vmbo 3-4 zonder diploma;2016/'17;54560;290;54260;1.0
2552;Vrouwen;Totaal;Vmbo 3-4 zonder diploma;2017/'18;53480;340;53150;1.0
2553;Vrouwen;Totaal;Vmbo 3-4 zonder diploma;2018/'19;51370;320;51050;1.0
2554;Vrouwen;Totaal;Vmbo 3-4 zonder diploma;2019/'20;46920;230;46700;0.0
2555;Vrouwen;Totaal;Vmbo 3-4 zonder diploma;2020/'21;45640;210;45440;0.0
2556;Vrouwen;Totaal;Vmbo 3-4 met diploma;2012/'13;44370;1030;43340;2.0
2557;Vrouwen;Totaal;Vmbo 3-4 met diploma;2013/'14;45910;1020;44890;2.0
2558;Vrouwen;Totaal;Vmbo 3-4 met diploma;2014/'15;47620;1000;46620;2.0
2559;Vrouwen;Totaal;Vmbo 3-4 met diploma;2015/'16;48530;960;47560;2.0
2560;Vrouwen;Totaal;Vmbo 3-4 met diploma;2016/'17;48790;850;47940;2.0
2561;Vrouwen;Totaal;Vmbo 3-4 met diploma;2017/'18;47280;670;46620;1.0
2562;Vrouwen;Totaal;Vmbo 3-4 met diploma;2018/'19;46110;640;45470;1.0
2563;Vrouwen;Totaal;Vmbo 3-4 met diploma;2019/'20;46580;540;46030;1.0
2564;Vrouwen;Totaal;Vmbo 3-4 met diploma;2020/'21;42460;540;41920;1.0
2565;Vrouwen;Totaal;Havo 3-5/vwo 3-6;2012/'13;165110;660;164450;0.0
2566;Vrouwen;Totaal;Havo 3-5/vwo 3-6;2013/'14;165770;680;165080;0.0
2567;Vrouwen;Totaal;Havo 3-5/vwo 3-6;2014/'15;168660;700;167950;0.0
2568;Vrouwen;Totaal;Havo 3-5/vwo 3-6;2015/'16;172280;710;171570;0.0
2569;Vrouwen;Totaal;Havo 3-5/vwo 3-6;2016/'17;174680;810;173860;0.0
2570;Vrouwen;Totaal;Havo 3-5/vwo 3-6;2017/'18;177960;790;177170;0.0
2571;Vrouwen;Totaal;Havo 3-5/vwo 3-6;2018/'19;178630;760;177870;0.0
2572;Vrouwen;Totaal;Havo 3-5/vwo 3-6;2019/'20;177220;450;176770;0.0
2573;Vrouwen;Totaal;Havo 3-5/vwo 3-6;2020/'21;175580;750;174830;0.0
