ID;Geslacht;OnderwijspositieBasisjaar;PositieInVolgendSchooljaar;MigratieachtergrondEnGeneratie;Regiokenmerken;Perioden;Leerlingen_1
5400;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Amsterdam;2020/'21 naar 2021/'22;75.0
5401;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;'s-Gravenhage;2010/'11 naar 2011/'12;228.0
5402;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;'s-Gravenhage;2011/'12 naar 2012/'13;116.0
5403;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;'s-Gravenhage;2012/'13 naar 2013/'14;95.0
5404;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;'s-Gravenhage;2013/'14 naar 2014/'15;88.0
5405;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;'s-Gravenhage;2014/'15 naar 2015/'16;94.0
5406;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;'s-Gravenhage;2015/'16 naar 2016/'17;89.0
5407;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;'s-Gravenhage;2016/'17 naar 2017/'18;96.0
5408;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;'s-Gravenhage;2017/'18 naar 2018/'19;144.0
5409;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;'s-Gravenhage;2018/'19 naar 2019/'20;122.0
5410;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;'s-Gravenhage;2019/'20 naar 2020/'21;146.0
5411;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;'s-Gravenhage;2020/'21 naar 2021/'22;174.0
5412;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Rotterdam;2010/'11 naar 2011/'12;170.0
5413;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Rotterdam;2011/'12 naar 2012/'13;225.0
5414;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Rotterdam;2012/'13 naar 2013/'14;166.0
5415;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Rotterdam;2013/'14 naar 2014/'15;162.0
5416;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Rotterdam;2014/'15 naar 2015/'16;167.0
5417;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Rotterdam;2015/'16 naar 2016/'17;215.0
5418;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Rotterdam;2016/'17 naar 2017/'18;212.0
5419;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Rotterdam;2017/'18 naar 2018/'19;270.0
5420;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Rotterdam;2018/'19 naar 2019/'20;238.0
5421;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Rotterdam;2019/'20 naar 2020/'21;261.0
5422;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Rotterdam;2020/'21 naar 2021/'22;228.0
5423;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Utrecht;2010/'11 naar 2011/'12;34.0
5424;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Utrecht;2011/'12 naar 2012/'13;34.0
5425;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Utrecht;2012/'13 naar 2013/'14;38.0
5426;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Utrecht;2013/'14 naar 2014/'15;38.0
5427;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Utrecht;2014/'15 naar 2015/'16;39.0
5428;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Utrecht;2015/'16 naar 2016/'17;77.0
5429;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Utrecht;2016/'17 naar 2017/'18;109.0
5430;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Utrecht;2017/'18 naar 2018/'19;112.0
5431;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Utrecht;2018/'19 naar 2019/'20;120.0
5432;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Utrecht;2019/'20 naar 2020/'21;113.0
5433;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Utrecht;2020/'21 naar 2021/'22;73.0
5434;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;"Gemeenten; niet in te delen";2010/'11 naar 2011/'12;
5435;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;"Gemeenten; niet in te delen";2011/'12 naar 2012/'13;
5436;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;"Gemeenten; niet in te delen";2012/'13 naar 2013/'14;
5437;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;"Gemeenten; niet in te delen";2013/'14 naar 2014/'15;
5438;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;"Gemeenten; niet in te delen";2014/'15 naar 2015/'16;14.0
5439;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;"Gemeenten; niet in te delen";2015/'16 naar 2016/'17;
5440;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;"Gemeenten; niet in te delen";2016/'17 naar 2017/'18;13.0
5441;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;"Gemeenten; niet in te delen";2017/'18 naar 2018/'19;10.0
5442;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;"Gemeenten; niet in te delen";2018/'19 naar 2019/'20;14.0
5443;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;"Gemeenten; niet in te delen";2019/'20 naar 2020/'21;83.0
5444;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;"Gemeenten; niet in te delen";2020/'21 naar 2021/'22;230.0
5445;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Nederland;2010/'11 naar 2011/'12;852.0
5446;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Nederland;2011/'12 naar 2012/'13;856.0
5447;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Nederland;2012/'13 naar 2013/'14;974.0
5448;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Nederland;2013/'14 naar 2014/'15;1080.0
5449;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Nederland;2014/'15 naar 2015/'16;946.0
5450;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Nederland;2015/'16 naar 2016/'17;929.0
5451;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Nederland;2016/'17 naar 2017/'18;852.0
5452;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Nederland;2017/'18 naar 2018/'19;874.0
5453;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Nederland;2018/'19 naar 2019/'20;903.0
5454;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Nederland;2019/'20 naar 2020/'21;616.0
5455;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Nederland;2020/'21 naar 2021/'22;918.0
5456;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;G4;2010/'11 naar 2011/'12;318.0
5457;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;G4;2011/'12 naar 2012/'13;308.0
5458;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;G4;2012/'13 naar 2013/'14;349.0
5459;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;G4;2013/'14 naar 2014/'15;365.0
5460;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;G4;2014/'15 naar 2015/'16;324.0
5461;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;G4;2015/'16 naar 2016/'17;270.0
5462;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;G4;2016/'17 naar 2017/'18;239.0
5463;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;G4;2017/'18 naar 2018/'19;255.0
5464;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;G4;2018/'19 naar 2019/'20;260.0
5465;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;G4;2019/'20 naar 2020/'21;166.0
5466;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;G4;2020/'21 naar 2021/'22;251.0
5467;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Meer dan 100 000 inwoners;2010/'11 naar 2011/'12;230.0
5468;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Meer dan 100 000 inwoners;2011/'12 naar 2012/'13;235.0
5469;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Meer dan 100 000 inwoners;2012/'13 naar 2013/'14;271.0
5470;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Meer dan 100 000 inwoners;2013/'14 naar 2014/'15;295.0
5471;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Meer dan 100 000 inwoners;2014/'15 naar 2015/'16;302.0
5472;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Meer dan 100 000 inwoners;2015/'16 naar 2016/'17;326.0
5473;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Meer dan 100 000 inwoners;2016/'17 naar 2017/'18;270.0
5474;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Meer dan 100 000 inwoners;2017/'18 naar 2018/'19;285.0
5475;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Meer dan 100 000 inwoners;2018/'19 naar 2019/'20;291.0
5476;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Meer dan 100 000 inwoners;2019/'20 naar 2020/'21;199.0
5477;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Meer dan 100 000 inwoners;2020/'21 naar 2021/'22;298.0
5478;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Minder dan 100 000 inwoners;2010/'11 naar 2011/'12;304.0
5479;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Minder dan 100 000 inwoners;2011/'12 naar 2012/'13;310.0
5480;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Minder dan 100 000 inwoners;2012/'13 naar 2013/'14;354.0
5481;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Minder dan 100 000 inwoners;2013/'14 naar 2014/'15;417.0
5482;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Minder dan 100 000 inwoners;2014/'15 naar 2015/'16;319.0
5483;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Minder dan 100 000 inwoners;2015/'16 naar 2016/'17;331.0
5484;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Minder dan 100 000 inwoners;2016/'17 naar 2017/'18;338.0
5485;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Minder dan 100 000 inwoners;2017/'18 naar 2018/'19;329.0
5486;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Minder dan 100 000 inwoners;2018/'19 naar 2019/'20;345.0
5487;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Minder dan 100 000 inwoners;2019/'20 naar 2020/'21;245.0
5488;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Minder dan 100 000 inwoners;2020/'21 naar 2021/'22;362.0
5489;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Amsterdam;2010/'11 naar 2011/'12;100.0
5490;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Amsterdam;2011/'12 naar 2012/'13;111.0
5491;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Amsterdam;2012/'13 naar 2013/'14;90.0
5492;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Amsterdam;2013/'14 naar 2014/'15;141.0
5493;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Amsterdam;2014/'15 naar 2015/'16;122.0
5494;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Amsterdam;2015/'16 naar 2016/'17;95.0
5495;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Amsterdam;2016/'17 naar 2017/'18;83.0
5496;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Amsterdam;2017/'18 naar 2018/'19;94.0
5497;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Amsterdam;2018/'19 naar 2019/'20;88.0
5498;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Amsterdam;2019/'20 naar 2020/'21;44.0
5499;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Amsterdam;2020/'21 naar 2021/'22;57.0
5500;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;'s-Gravenhage;2010/'11 naar 2011/'12;91.0
5501;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;'s-Gravenhage;2011/'12 naar 2012/'13;91.0
5502;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;'s-Gravenhage;2012/'13 naar 2013/'14;123.0
5503;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;'s-Gravenhage;2013/'14 naar 2014/'15;87.0
5504;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;'s-Gravenhage;2014/'15 naar 2015/'16;85.0
5505;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;'s-Gravenhage;2015/'16 naar 2016/'17;71.0
5506;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;'s-Gravenhage;2016/'17 naar 2017/'18;58.0
5507;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;'s-Gravenhage;2017/'18 naar 2018/'19;56.0
5508;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;'s-Gravenhage;2018/'19 naar 2019/'20;59.0
5509;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;'s-Gravenhage;2019/'20 naar 2020/'21;55.0
5510;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;'s-Gravenhage;2020/'21 naar 2021/'22;84.0
5511;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Rotterdam;2010/'11 naar 2011/'12;112.0
5512;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Rotterdam;2011/'12 naar 2012/'13;84.0
5513;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Rotterdam;2012/'13 naar 2013/'14;93.0
5514;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Rotterdam;2013/'14 naar 2014/'15;110.0
5515;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Rotterdam;2014/'15 naar 2015/'16;99.0
5516;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Rotterdam;2015/'16 naar 2016/'17;85.0
5517;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Rotterdam;2016/'17 naar 2017/'18;69.0
5518;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Rotterdam;2017/'18 naar 2018/'19;77.0
5519;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Rotterdam;2018/'19 naar 2019/'20;88.0
5520;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Rotterdam;2019/'20 naar 2020/'21;50.0
5521;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Rotterdam;2020/'21 naar 2021/'22;87.0
5522;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Utrecht;2010/'11 naar 2011/'12;15.0
5523;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Utrecht;2011/'12 naar 2012/'13;22.0
5524;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Utrecht;2012/'13 naar 2013/'14;43.0
5525;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Utrecht;2013/'14 naar 2014/'15;27.0
5526;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Utrecht;2014/'15 naar 2015/'16;18.0
5527;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Utrecht;2015/'16 naar 2016/'17;19.0
5528;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Utrecht;2016/'17 naar 2017/'18;29.0
5529;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Utrecht;2017/'18 naar 2018/'19;28.0
5530;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Utrecht;2018/'19 naar 2019/'20;25.0
5531;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Utrecht;2019/'20 naar 2020/'21;17.0
5532;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;Utrecht;2020/'21 naar 2021/'22;23.0
5533;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;"Gemeenten; niet in te delen";2010/'11 naar 2011/'12;
5534;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;"Gemeenten; niet in te delen";2011/'12 naar 2012/'13;
5535;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;"Gemeenten; niet in te delen";2012/'13 naar 2013/'14;
5536;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;"Gemeenten; niet in te delen";2013/'14 naar 2014/'15;
5537;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;"Gemeenten; niet in te delen";2014/'15 naar 2015/'16;
5538;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;"Gemeenten; niet in te delen";2015/'16 naar 2016/'17;
5539;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;2e generatie migratieachtergrond;"Gemeenten; niet in te delen";2016/'17 naar 2017/'18;
