ID;Verplaatsingskenmerken;Populatie;Vervoerwijzen;Marges;Regiokenmerken;Perioden;GemiddeldeAfstandPerVerplaatsing_1;GemiddeldeReisduurPerVerplaatsing_2
5159;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Noord-Nederland (LD);2023;4.25;21.88
5160;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Oost-Nederland (LD);2018;4.08;20.75
5161;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Oost-Nederland (LD);2019;4.16;21.09
5162;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Oost-Nederland (LD);2020;4.25;22.74
5163;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Oost-Nederland (LD);2021;4.38;22.92
5164;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Oost-Nederland (LD);2022;4.05;20.95
5165;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Oost-Nederland (LD);2023;4.08;20.95
5166;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;West-Nederland (LD);2018;4.23;21.4
5167;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;West-Nederland (LD);2019;4.11;21.96
5168;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;West-Nederland (LD);2020;4.42;24.77
5169;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;West-Nederland (LD);2021;4.37;24.68
5170;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;West-Nederland (LD);2022;4.14;22.76
5171;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;West-Nederland (LD);2023;4.11;22.11
5172;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zuid-Nederland (LD);2018;4.5;22.96
5173;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zuid-Nederland (LD);2019;4.54;24.01
5174;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zuid-Nederland (LD);2020;4.53;24.4
5175;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zuid-Nederland (LD);2021;4.58;24.68
5176;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zuid-Nederland (LD);2022;4.63;24.3
5177;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zuid-Nederland (LD);2023;4.56;23.49
5178;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Groningen (PV);2018;3.94;19.66
5179;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Groningen (PV);2019;4.16;19.87
5180;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Groningen (PV);2020;4.59;25.67
5181;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Groningen (PV);2021;4.23;23.34
5182;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Groningen (PV);2022;4.3;22.17
5183;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Groningen (PV);2023;4.04;21.42
5184;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Fryslân (PV);2018;4.41;22.22
5185;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Fryslân (PV);2019;3.96;21.96
5186;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Fryslân (PV);2020;4.02;21.2
5187;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Fryslân (PV);2021;4.73;24.98
5188;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Fryslân (PV);2022;4.59;25.49
5189;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Fryslân (PV);2023;4.18;21.66
5190;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Drenthe (PV);2018;4.29;20.35
5191;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Drenthe (PV);2019;4.4;22.6
5192;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Drenthe (PV);2020;4.86;24.09
5193;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Drenthe (PV);2021;4.98;23.2
5194;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Drenthe (PV);2022;4.69;23.77
5195;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Drenthe (PV);2023;4.67;22.88
5196;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Overijssel (PV);2018;3.86;19.32
5197;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Overijssel (PV);2019;3.91;19.74
5198;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Overijssel (PV);2020;4.19;22.79
5199;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Overijssel (PV);2021;4.17;21.98
5200;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Overijssel (PV);2022;3.92;20.18
5201;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Overijssel (PV);2023;4.12;21.33
5202;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Flevoland (PV);2018;4.23;23.86
5203;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Flevoland (PV);2019;3.82;19.72
5204;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Flevoland (PV);2020;4.27;27.15
5205;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Flevoland (PV);2021;4.51;25.66
5206;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Flevoland (PV);2022;3.91;21.79
5207;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Flevoland (PV);2023;4.12;22.81
5208;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Gelderland (PV);2018;4.19;21.19
5209;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Gelderland (PV);2019;4.37;22.15
5210;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Gelderland (PV);2020;4.28;22.14
5211;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Gelderland (PV);2021;4.51;23.12
5212;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Gelderland (PV);2022;4.14;21.29
5213;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Gelderland (PV);2023;4.05;20.46
5214;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Utrecht (PV);2018;4.22;20.42
5215;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Utrecht (PV);2019;3.97;20.47
5216;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Utrecht (PV);2020;4.08;22.37
5217;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Utrecht (PV);2021;4.27;22.79
5218;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Utrecht (PV);2022;3.95;20.68
5219;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Utrecht (PV);2023;4.12;20.7
5220;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Noord-Holland (PV);2018;4.28;21.92
5221;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Noord-Holland (PV);2019;4.06;22.26
5222;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Noord-Holland (PV);2020;4.4;24.65
5223;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Noord-Holland (PV);2021;4.34;24.56
5224;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Noord-Holland (PV);2022;4.09;23.3
5225;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Noord-Holland (PV);2023;4.08;22.54
5226;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zuid-Holland (PV);2018;4.13;21.2
5227;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zuid-Holland (PV);2019;4.19;22.35
5228;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zuid-Holland (PV);2020;4.48;25.57
5229;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zuid-Holland (PV);2021;4.4;25.38
5230;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zuid-Holland (PV);2022;4.15;22.72
5231;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zuid-Holland (PV);2023;4.11;22.37
5232;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zeeland (PV);2018;4.81;23.04
5233;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zeeland (PV);2019;4.52;22.38
5234;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zeeland (PV);2020;5.36;28.07
5235;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zeeland (PV);2021;4.88;27.29
5236;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zeeland (PV);2022;5.23;27.78
5237;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zeeland (PV);2023;4.3;22.4
5238;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Noord-Brabant (PV);2018;4.47;22.48
5239;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Noord-Brabant (PV);2019;4.47;23.65
5240;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Noord-Brabant (PV);2020;4.49;24.19
5241;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Noord-Brabant (PV);2021;4.32;22.72
5242;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Noord-Brabant (PV);2022;4.59;24.05
5243;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Noord-Brabant (PV);2023;4.49;22.81
5244;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Limburg (PV);2018;4.61;24.34
5245;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Limburg (PV);2019;4.72;25.06
5246;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Limburg (PV);2020;4.64;25.04
5247;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Limburg (PV);2021;5.4;30.88
5248;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Limburg (PV);2022;4.74;25.04
5249;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Limburg (PV);2023;4.77;25.74
5250;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zeer sterk stedelijk;2018;3.94;20.73
5251;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zeer sterk stedelijk;2019;3.92;22.0
5252;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zeer sterk stedelijk;2020;4.22;24.89
5253;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zeer sterk stedelijk;2021;4.18;25.31
5254;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zeer sterk stedelijk;2022;4.0;23.1
5255;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Zeer sterk stedelijk;2023;3.97;22.67
5256;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Sterk stedelijk;2018;4.14;21.17
5257;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Sterk stedelijk;2019;4.03;21.16
5258;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Sterk stedelijk;2020;4.04;22.19
5259;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Sterk stedelijk;2021;4.17;23.09
5260;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Sterk stedelijk;2022;3.91;21.09
5261;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Sterk stedelijk;2023;3.94;20.72
5262;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Matig stedelijk;2018;4.24;21.55
5263;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Matig stedelijk;2019;4.19;21.57
5264;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Matig stedelijk;2020;4.26;23.58
5265;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Matig stedelijk;2021;4.29;22.43
5266;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Matig stedelijk;2022;4.26;22.62
5267;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Matig stedelijk;2023;4.29;21.98
5268;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Weinig stedelijk;2018;4.5;21.92
5269;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Weinig stedelijk;2019;4.61;23.37
5270;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Weinig stedelijk;2020;5.07;25.85
5271;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Weinig stedelijk;2021;4.88;24.36
5272;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Weinig stedelijk;2022;4.75;23.72
5273;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Weinig stedelijk;2023;4.57;22.33
5274;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Niet stedelijk;2018;5.26;24.67
5275;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Niet stedelijk;2019;5.17;24.31
5276;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Niet stedelijk;2020;5.22;26.16
5277;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Niet stedelijk;2021;5.82;28.96
5278;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Niet stedelijk;2022;5.52;26.83
5279;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Waarde;Niet stedelijk;2023;5.25;26.16
5280;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Nederland;2018;4.16;21.02
5281;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Nederland;2019;4.12;21.53
5282;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Nederland;2020;4.31;23.54
5283;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Nederland;2021;4.35;23.65
5284;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Nederland;2022;4.17;22.26
5285;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Nederland;2023;4.12;21.65
5286;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Noord-Nederland (LD);2018;3.94;19.44
5287;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Noord-Nederland (LD);2019;3.85;19.58
5288;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Noord-Nederland (LD);2020;4.13;21.68
5289;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Noord-Nederland (LD);2021;4.3;22.17
5290;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Noord-Nederland (LD);2022;4.22;22.05
5291;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Noord-Nederland (LD);2023;3.98;20.35
5292;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Oost-Nederland (LD);2018;3.91;19.71
5293;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Oost-Nederland (LD);2019;3.97;19.99
5294;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Oost-Nederland (LD);2020;4.06;21.41
5295;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Oost-Nederland (LD);2021;4.18;21.76
5296;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Oost-Nederland (LD);2022;3.89;20.06
5297;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Oost-Nederland (LD);2023;3.93;20.05
5298;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;West-Nederland (LD);2018;4.12;20.78
5299;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;West-Nederland (LD);2019;4.0;21.22
5300;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;West-Nederland (LD);2020;4.3;24.0
5301;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;West-Nederland (LD);2021;4.26;23.94
5302;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;West-Nederland (LD);2022;4.04;22.15
5303;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;West-Nederland (LD);2023;4.02;21.56
5304;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Zuid-Nederland (LD);2018;4.3;21.82
5305;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Zuid-Nederland (LD);2019;4.3;22.56
5306;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Zuid-Nederland (LD);2020;4.3;23.04
5307;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;4.35;23.28
5308;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Zuid-Nederland (LD);2022;4.42;23.0
5309;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Zuid-Nederland (LD);2023;4.35;22.3
5310;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Groningen (PV);2018;3.56;17.65
5311;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Groningen (PV);2019;3.65;17.76
5312;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Groningen (PV);2020;4.07;21.92
5313;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Groningen (PV);2021;3.78;20.45
5314;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Groningen (PV);2022;3.92;19.61
5315;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Groningen (PV);2023;3.64;19.0
5316;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Fryslân (PV);2018;3.96;19.85
5317;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Fryslân (PV);2019;3.5;18.69
5318;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Fryslân (PV);2020;3.54;18.69
5319;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Fryslân (PV);2021;4.13;21.86
5320;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Fryslân (PV);2022;4.05;22.04
5321;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Fryslân (PV);2023;3.71;18.99
5322;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Drenthe (PV);2018;3.78;17.96
5323;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Drenthe (PV);2019;3.78;18.66
5324;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Drenthe (PV);2020;4.2;20.93
5325;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Drenthe (PV);2021;4.28;20.27
5326;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Drenthe (PV);2022;4.1;20.63
5327;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Drenthe (PV);2023;4.14;20.0
5328;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Overijssel (PV);2018;3.62;17.98
5329;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Overijssel (PV);2019;3.63;18.3
5330;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Overijssel (PV);2020;3.87;20.14
5331;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Overijssel (PV);2021;3.85;20.03
5332;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Overijssel (PV);2022;3.66;18.71
5333;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Overijssel (PV);2023;3.85;19.66
5334;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Flevoland (PV);2018;3.6;19.0
5335;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Flevoland (PV);2019;3.25;16.86
5336;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Flevoland (PV);2020;3.52;19.61
5337;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Flevoland (PV);2021;3.92;22.1
5338;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Flevoland (PV);2022;3.46;18.83
5339;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Flevoland (PV);2023;3.67;19.89
5340;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Gelderland (PV);2018;3.94;19.71
5341;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Gelderland (PV);2019;4.09;20.47
5342;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Gelderland (PV);2020;4.03;20.8
5343;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Gelderland (PV);2021;4.22;21.53
5344;Totaal verplaatsingskenmerken ;Populatie: 12 jaar of ouder;Fiets;Ondergrens 95%-interval;Gelderland (PV);2022;3.93;20.09
