ID;Geslacht;Leeftijd;Regiokenmerken;Perioden;AnwUitkeringen_1
5544;Mannen;35 tot 45 jaar;Flevoland (PV);2008 1e kwartaal;70
5545;Mannen;35 tot 45 jaar;Flevoland (PV);2008 2e kwartaal;70
5546;Mannen;35 tot 45 jaar;Flevoland (PV);2008 3e kwartaal;70
5547;Mannen;35 tot 45 jaar;Flevoland (PV);2008 4e kwartaal;70
5548;Mannen;35 tot 45 jaar;Flevoland (PV);2009 1e kwartaal;70
5549;Mannen;35 tot 45 jaar;Flevoland (PV);2009 2e kwartaal;70
5550;Mannen;35 tot 45 jaar;Flevoland (PV);2009 3e kwartaal;60
5551;Mannen;35 tot 45 jaar;Flevoland (PV);2009 4e kwartaal;60
5552;Mannen;35 tot 45 jaar;Flevoland (PV);2010 1e kwartaal;60
5553;Mannen;35 tot 45 jaar;Flevoland (PV);2010 2e kwartaal;60
5554;Mannen;35 tot 45 jaar;Flevoland (PV);2010 3e kwartaal;50
5555;Mannen;35 tot 45 jaar;Flevoland (PV);2010 4e kwartaal;50
5556;Mannen;35 tot 45 jaar;Flevoland (PV);2011 1e kwartaal;50
5557;Mannen;35 tot 45 jaar;Flevoland (PV);2011 2e kwartaal;50
5558;Mannen;35 tot 45 jaar;Flevoland (PV);2011 3e kwartaal;50
5559;Mannen;35 tot 45 jaar;Flevoland (PV);2011 4e kwartaal;50
5560;Mannen;35 tot 45 jaar;Flevoland (PV);2012 1e kwartaal;50
5561;Mannen;35 tot 45 jaar;Flevoland (PV);2012 2e kwartaal;50
5562;Mannen;35 tot 45 jaar;Flevoland (PV);2012 3e kwartaal;40
5563;Mannen;35 tot 45 jaar;Flevoland (PV);2012 4e kwartaal;50
5564;Mannen;35 tot 45 jaar;Flevoland (PV);2013 1e kwartaal;50
5565;Mannen;35 tot 45 jaar;Flevoland (PV);2013 2e kwartaal;40
5566;Mannen;35 tot 45 jaar;Flevoland (PV);2013 3e kwartaal;40
5567;Mannen;35 tot 45 jaar;Flevoland (PV);2013 4e kwartaal;20
5568;Mannen;35 tot 45 jaar;Gelderland (PV);2008 1e kwartaal;300
5569;Mannen;35 tot 45 jaar;Gelderland (PV);2008 2e kwartaal;300
5570;Mannen;35 tot 45 jaar;Gelderland (PV);2008 3e kwartaal;300
5571;Mannen;35 tot 45 jaar;Gelderland (PV);2008 4e kwartaal;300
5572;Mannen;35 tot 45 jaar;Gelderland (PV);2009 1e kwartaal;290
5573;Mannen;35 tot 45 jaar;Gelderland (PV);2009 2e kwartaal;290
5574;Mannen;35 tot 45 jaar;Gelderland (PV);2009 3e kwartaal;280
5575;Mannen;35 tot 45 jaar;Gelderland (PV);2009 4e kwartaal;280
5576;Mannen;35 tot 45 jaar;Gelderland (PV);2010 1e kwartaal;290
5577;Mannen;35 tot 45 jaar;Gelderland (PV);2010 2e kwartaal;280
5578;Mannen;35 tot 45 jaar;Gelderland (PV);2010 3e kwartaal;260
5579;Mannen;35 tot 45 jaar;Gelderland (PV);2010 4e kwartaal;250
5580;Mannen;35 tot 45 jaar;Gelderland (PV);2011 1e kwartaal;250
5581;Mannen;35 tot 45 jaar;Gelderland (PV);2011 2e kwartaal;250
5582;Mannen;35 tot 45 jaar;Gelderland (PV);2011 3e kwartaal;240
5583;Mannen;35 tot 45 jaar;Gelderland (PV);2011 4e kwartaal;230
5584;Mannen;35 tot 45 jaar;Gelderland (PV);2012 1e kwartaal;220
5585;Mannen;35 tot 45 jaar;Gelderland (PV);2012 2e kwartaal;220
5586;Mannen;35 tot 45 jaar;Gelderland (PV);2012 3e kwartaal;230
5587;Mannen;35 tot 45 jaar;Gelderland (PV);2012 4e kwartaal;230
5588;Mannen;35 tot 45 jaar;Gelderland (PV);2013 1e kwartaal;230
5589;Mannen;35 tot 45 jaar;Gelderland (PV);2013 2e kwartaal;230
5590;Mannen;35 tot 45 jaar;Gelderland (PV);2013 3e kwartaal;220
5591;Mannen;35 tot 45 jaar;Gelderland (PV);2013 4e kwartaal;110
5592;Mannen;35 tot 45 jaar;Utrecht (PV);2008 1e kwartaal;190
5593;Mannen;35 tot 45 jaar;Utrecht (PV);2008 2e kwartaal;190
5594;Mannen;35 tot 45 jaar;Utrecht (PV);2008 3e kwartaal;180
5595;Mannen;35 tot 45 jaar;Utrecht (PV);2008 4e kwartaal;180
5596;Mannen;35 tot 45 jaar;Utrecht (PV);2009 1e kwartaal;170
5597;Mannen;35 tot 45 jaar;Utrecht (PV);2009 2e kwartaal;170
5598;Mannen;35 tot 45 jaar;Utrecht (PV);2009 3e kwartaal;160
5599;Mannen;35 tot 45 jaar;Utrecht (PV);2009 4e kwartaal;170
5600;Mannen;35 tot 45 jaar;Utrecht (PV);2010 1e kwartaal;160
5601;Mannen;35 tot 45 jaar;Utrecht (PV);2010 2e kwartaal;160
5602;Mannen;35 tot 45 jaar;Utrecht (PV);2010 3e kwartaal;150
5603;Mannen;35 tot 45 jaar;Utrecht (PV);2010 4e kwartaal;160
5604;Mannen;35 tot 45 jaar;Utrecht (PV);2011 1e kwartaal;140
5605;Mannen;35 tot 45 jaar;Utrecht (PV);2011 2e kwartaal;150
5606;Mannen;35 tot 45 jaar;Utrecht (PV);2011 3e kwartaal;140
5607;Mannen;35 tot 45 jaar;Utrecht (PV);2011 4e kwartaal;140
5608;Mannen;35 tot 45 jaar;Utrecht (PV);2012 1e kwartaal;150
5609;Mannen;35 tot 45 jaar;Utrecht (PV);2012 2e kwartaal;150
5610;Mannen;35 tot 45 jaar;Utrecht (PV);2012 3e kwartaal;150
5611;Mannen;35 tot 45 jaar;Utrecht (PV);2012 4e kwartaal;140
5612;Mannen;35 tot 45 jaar;Utrecht (PV);2013 1e kwartaal;140
5613;Mannen;35 tot 45 jaar;Utrecht (PV);2013 2e kwartaal;140
5614;Mannen;35 tot 45 jaar;Utrecht (PV);2013 3e kwartaal;140
5615;Mannen;35 tot 45 jaar;Utrecht (PV);2013 4e kwartaal;80
5616;Mannen;35 tot 45 jaar;Noord-Holland (PV);2008 1e kwartaal;350
5617;Mannen;35 tot 45 jaar;Noord-Holland (PV);2008 2e kwartaal;340
5618;Mannen;35 tot 45 jaar;Noord-Holland (PV);2008 3e kwartaal;340
5619;Mannen;35 tot 45 jaar;Noord-Holland (PV);2008 4e kwartaal;330
5620;Mannen;35 tot 45 jaar;Noord-Holland (PV);2009 1e kwartaal;330
5621;Mannen;35 tot 45 jaar;Noord-Holland (PV);2009 2e kwartaal;320
5622;Mannen;35 tot 45 jaar;Noord-Holland (PV);2009 3e kwartaal;310
5623;Mannen;35 tot 45 jaar;Noord-Holland (PV);2009 4e kwartaal;300
5624;Mannen;35 tot 45 jaar;Noord-Holland (PV);2010 1e kwartaal;300
5625;Mannen;35 tot 45 jaar;Noord-Holland (PV);2010 2e kwartaal;300
5626;Mannen;35 tot 45 jaar;Noord-Holland (PV);2010 3e kwartaal;290
5627;Mannen;35 tot 45 jaar;Noord-Holland (PV);2010 4e kwartaal;290
5628;Mannen;35 tot 45 jaar;Noord-Holland (PV);2011 1e kwartaal;300
5629;Mannen;35 tot 45 jaar;Noord-Holland (PV);2011 2e kwartaal;290
5630;Mannen;35 tot 45 jaar;Noord-Holland (PV);2011 3e kwartaal;280
5631;Mannen;35 tot 45 jaar;Noord-Holland (PV);2011 4e kwartaal;280
5632;Mannen;35 tot 45 jaar;Noord-Holland (PV);2012 1e kwartaal;280
5633;Mannen;35 tot 45 jaar;Noord-Holland (PV);2012 2e kwartaal;280
5634;Mannen;35 tot 45 jaar;Noord-Holland (PV);2012 3e kwartaal;280
5635;Mannen;35 tot 45 jaar;Noord-Holland (PV);2012 4e kwartaal;280
5636;Mannen;35 tot 45 jaar;Noord-Holland (PV);2013 1e kwartaal;280
5637;Mannen;35 tot 45 jaar;Noord-Holland (PV);2013 2e kwartaal;290
5638;Mannen;35 tot 45 jaar;Noord-Holland (PV);2013 3e kwartaal;280
5639;Mannen;35 tot 45 jaar;Noord-Holland (PV);2013 4e kwartaal;140
5640;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2008 1e kwartaal;470
5641;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2008 2e kwartaal;470
5642;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2008 3e kwartaal;460
5643;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2008 4e kwartaal;460
5644;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2009 1e kwartaal;460
5645;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2009 2e kwartaal;460
5646;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2009 3e kwartaal;430
5647;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2009 4e kwartaal;430
5648;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2010 1e kwartaal;430
5649;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2010 2e kwartaal;420
5650;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2010 3e kwartaal;410
5651;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2010 4e kwartaal;400
5652;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2011 1e kwartaal;390
5653;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2011 2e kwartaal;370
5654;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2011 3e kwartaal;370
5655;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2011 4e kwartaal;360
5656;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2012 1e kwartaal;350
5657;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2012 2e kwartaal;350
5658;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2012 3e kwartaal;340
5659;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2012 4e kwartaal;340
5660;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2013 1e kwartaal;330
5661;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2013 2e kwartaal;340
5662;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2013 3e kwartaal;330
5663;Mannen;35 tot 45 jaar;Zuid-Holland (PV);2013 4e kwartaal;150
5664;Mannen;35 tot 45 jaar;Zeeland (PV);2008 1e kwartaal;50
5665;Mannen;35 tot 45 jaar;Zeeland (PV);2008 2e kwartaal;50
5666;Mannen;35 tot 45 jaar;Zeeland (PV);2008 3e kwartaal;50
5667;Mannen;35 tot 45 jaar;Zeeland (PV);2008 4e kwartaal;50
5668;Mannen;35 tot 45 jaar;Zeeland (PV);2009 1e kwartaal;50
5669;Mannen;35 tot 45 jaar;Zeeland (PV);2009 2e kwartaal;50
5670;Mannen;35 tot 45 jaar;Zeeland (PV);2009 3e kwartaal;50
5671;Mannen;35 tot 45 jaar;Zeeland (PV);2009 4e kwartaal;50
5672;Mannen;35 tot 45 jaar;Zeeland (PV);2010 1e kwartaal;50
5673;Mannen;35 tot 45 jaar;Zeeland (PV);2010 2e kwartaal;50
5674;Mannen;35 tot 45 jaar;Zeeland (PV);2010 3e kwartaal;50
5675;Mannen;35 tot 45 jaar;Zeeland (PV);2010 4e kwartaal;40
5676;Mannen;35 tot 45 jaar;Zeeland (PV);2011 1e kwartaal;50
5677;Mannen;35 tot 45 jaar;Zeeland (PV);2011 2e kwartaal;50
5678;Mannen;35 tot 45 jaar;Zeeland (PV);2011 3e kwartaal;50
5679;Mannen;35 tot 45 jaar;Zeeland (PV);2011 4e kwartaal;40
5680;Mannen;35 tot 45 jaar;Zeeland (PV);2012 1e kwartaal;40
5681;Mannen;35 tot 45 jaar;Zeeland (PV);2012 2e kwartaal;40
5682;Mannen;35 tot 45 jaar;Zeeland (PV);2012 3e kwartaal;50
5683;Mannen;35 tot 45 jaar;Zeeland (PV);2012 4e kwartaal;40
5684;Mannen;35 tot 45 jaar;Zeeland (PV);2013 1e kwartaal;40
5685;Mannen;35 tot 45 jaar;Zeeland (PV);2013 2e kwartaal;40
5686;Mannen;35 tot 45 jaar;Zeeland (PV);2013 3e kwartaal;40
5687;Mannen;35 tot 45 jaar;Zeeland (PV);2013 4e kwartaal;20
5688;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2008 1e kwartaal;410
5689;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2008 2e kwartaal;400
5690;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2008 3e kwartaal;390
5691;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2008 4e kwartaal;380
5692;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2009 1e kwartaal;370
5693;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2009 2e kwartaal;370
5694;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2009 3e kwartaal;370
5695;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2009 4e kwartaal;350
5696;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2010 1e kwartaal;350
5697;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2010 2e kwartaal;340
5698;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2010 3e kwartaal;330
5699;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2010 4e kwartaal;320
5700;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2011 1e kwartaal;320
5701;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2011 2e kwartaal;310
5702;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2011 3e kwartaal;310
5703;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2011 4e kwartaal;310
5704;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2012 1e kwartaal;300
5705;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2012 2e kwartaal;310
5706;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2012 3e kwartaal;310
5707;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2012 4e kwartaal;310
5708;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2013 1e kwartaal;310
5709;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2013 2e kwartaal;310
5710;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2013 3e kwartaal;280
5711;Mannen;35 tot 45 jaar;Noord-Brabant (PV);2013 4e kwartaal;140
5712;Mannen;35 tot 45 jaar;Limburg (PV);2008 1e kwartaal;180
5713;Mannen;35 tot 45 jaar;Limburg (PV);2008 2e kwartaal;180
5714;Mannen;35 tot 45 jaar;Limburg (PV);2008 3e kwartaal;170
5715;Mannen;35 tot 45 jaar;Limburg (PV);2008 4e kwartaal;160
5716;Mannen;35 tot 45 jaar;Limburg (PV);2009 1e kwartaal;160
5717;Mannen;35 tot 45 jaar;Limburg (PV);2009 2e kwartaal;150
5718;Mannen;35 tot 45 jaar;Limburg (PV);2009 3e kwartaal;140
5719;Mannen;35 tot 45 jaar;Limburg (PV);2009 4e kwartaal;150
5720;Mannen;35 tot 45 jaar;Limburg (PV);2010 1e kwartaal;150
5721;Mannen;35 tot 45 jaar;Limburg (PV);2010 2e kwartaal;150
5722;Mannen;35 tot 45 jaar;Limburg (PV);2010 3e kwartaal;150
5723;Mannen;35 tot 45 jaar;Limburg (PV);2010 4e kwartaal;140
5724;Mannen;35 tot 45 jaar;Limburg (PV);2011 1e kwartaal;150
5725;Mannen;35 tot 45 jaar;Limburg (PV);2011 2e kwartaal;150
5726;Mannen;35 tot 45 jaar;Limburg (PV);2011 3e kwartaal;150
5727;Mannen;35 tot 45 jaar;Limburg (PV);2011 4e kwartaal;140
5728;Mannen;35 tot 45 jaar;Limburg (PV);2012 1e kwartaal;140
5729;Mannen;35 tot 45 jaar;Limburg (PV);2012 2e kwartaal;140
5730;Mannen;35 tot 45 jaar;Limburg (PV);2012 3e kwartaal;140
5731;Mannen;35 tot 45 jaar;Limburg (PV);2012 4e kwartaal;140
5732;Mannen;35 tot 45 jaar;Limburg (PV);2013 1e kwartaal;130
5733;Mannen;35 tot 45 jaar;Limburg (PV);2013 2e kwartaal;120
5734;Mannen;35 tot 45 jaar;Limburg (PV);2013 3e kwartaal;110
5735;Mannen;35 tot 45 jaar;Limburg (PV);2013 4e kwartaal;60
5736;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2008 1e kwartaal;270
5737;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2008 2e kwartaal;260
5738;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2008 3e kwartaal;250
5739;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2008 4e kwartaal;250
5740;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2009 1e kwartaal;250
5741;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2009 2e kwartaal;250
5742;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2009 3e kwartaal;240
5743;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2009 4e kwartaal;230
5744;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2010 1e kwartaal;230
5745;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2010 2e kwartaal;240
5746;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2010 3e kwartaal;230
5747;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2010 4e kwartaal;220
5748;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2011 1e kwartaal;210
5749;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2011 2e kwartaal;210
5750;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2011 3e kwartaal;210
5751;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2011 4e kwartaal;210
5752;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2012 1e kwartaal;200
5753;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2012 2e kwartaal;190
5754;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2012 3e kwartaal;190
5755;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2012 4e kwartaal;190
5756;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2013 1e kwartaal;190
5757;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2013 2e kwartaal;190
5758;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2013 3e kwartaal;180
5759;Mannen;35 tot 45 jaar;Grootste gemeenten (> 250 000 inwoners);2013 4e kwartaal;80
5760;Mannen;45 tot 55 jaar;Regio totaal;2008 1e kwartaal;5390
5761;Mannen;45 tot 55 jaar;Regio totaal;2008 2e kwartaal;5310
5762;Mannen;45 tot 55 jaar;Regio totaal;2008 3e kwartaal;5270
5763;Mannen;45 tot 55 jaar;Regio totaal;2008 4e kwartaal;5220
5764;Mannen;45 tot 55 jaar;Regio totaal;2009 1e kwartaal;5210
5765;Mannen;45 tot 55 jaar;Regio totaal;2009 2e kwartaal;5180
5766;Mannen;45 tot 55 jaar;Regio totaal;2009 3e kwartaal;5160
5767;Mannen;45 tot 55 jaar;Regio totaal;2009 4e kwartaal;5160
5768;Mannen;45 tot 55 jaar;Regio totaal;2010 1e kwartaal;5130
5769;Mannen;45 tot 55 jaar;Regio totaal;2010 2e kwartaal;5070
5770;Mannen;45 tot 55 jaar;Regio totaal;2010 3e kwartaal;5040
5771;Mannen;45 tot 55 jaar;Regio totaal;2010 4e kwartaal;4950
5772;Mannen;45 tot 55 jaar;Regio totaal;2011 1e kwartaal;4960
5773;Mannen;45 tot 55 jaar;Regio totaal;2011 2e kwartaal;4930
5774;Mannen;45 tot 55 jaar;Regio totaal;2011 3e kwartaal;4950
5775;Mannen;45 tot 55 jaar;Regio totaal;2011 4e kwartaal;4960
5776;Mannen;45 tot 55 jaar;Regio totaal;2012 1e kwartaal;4980
5777;Mannen;45 tot 55 jaar;Regio totaal;2012 2e kwartaal;4960
5778;Mannen;45 tot 55 jaar;Regio totaal;2012 3e kwartaal;4930
5779;Mannen;45 tot 55 jaar;Regio totaal;2012 4e kwartaal;4840
5780;Mannen;45 tot 55 jaar;Regio totaal;2013 1e kwartaal;4800
5781;Mannen;45 tot 55 jaar;Regio totaal;2013 2e kwartaal;4780
5782;Mannen;45 tot 55 jaar;Regio totaal;2013 3e kwartaal;4630
5783;Mannen;45 tot 55 jaar;Regio totaal;2013 4e kwartaal;2780
5784;Mannen;45 tot 55 jaar;Nederland;2008 1e kwartaal;5250
5785;Mannen;45 tot 55 jaar;Nederland;2008 2e kwartaal;5180
5786;Mannen;45 tot 55 jaar;Nederland;2008 3e kwartaal;5140
5787;Mannen;45 tot 55 jaar;Nederland;2008 4e kwartaal;5080
5788;Mannen;45 tot 55 jaar;Nederland;2009 1e kwartaal;5070
5789;Mannen;45 tot 55 jaar;Nederland;2009 2e kwartaal;5040
5790;Mannen;45 tot 55 jaar;Nederland;2009 3e kwartaal;5020
5791;Mannen;45 tot 55 jaar;Nederland;2009 4e kwartaal;5030
5792;Mannen;45 tot 55 jaar;Nederland;2010 1e kwartaal;5000
5793;Mannen;45 tot 55 jaar;Nederland;2010 2e kwartaal;4930
5794;Mannen;45 tot 55 jaar;Nederland;2010 3e kwartaal;4910
5795;Mannen;45 tot 55 jaar;Nederland;2010 4e kwartaal;4820
5796;Mannen;45 tot 55 jaar;Nederland;2011 1e kwartaal;4830
5797;Mannen;45 tot 55 jaar;Nederland;2011 2e kwartaal;4800
5798;Mannen;45 tot 55 jaar;Nederland;2011 3e kwartaal;4810
5799;Mannen;45 tot 55 jaar;Nederland;2011 4e kwartaal;4820
5800;Mannen;45 tot 55 jaar;Nederland;2012 1e kwartaal;4830
5801;Mannen;45 tot 55 jaar;Nederland;2012 2e kwartaal;4810
5802;Mannen;45 tot 55 jaar;Nederland;2012 3e kwartaal;4790
5803;Mannen;45 tot 55 jaar;Nederland;2012 4e kwartaal;4690
5804;Mannen;45 tot 55 jaar;Nederland;2013 1e kwartaal;4660
5805;Mannen;45 tot 55 jaar;Nederland;2013 2e kwartaal;4650
5806;Mannen;45 tot 55 jaar;Nederland;2013 3e kwartaal;4500
5807;Mannen;45 tot 55 jaar;Nederland;2013 4e kwartaal;2710
5808;Mannen;45 tot 55 jaar;Buitenland;2008 1e kwartaal;140
5809;Mannen;45 tot 55 jaar;Buitenland;2008 2e kwartaal;130
5810;Mannen;45 tot 55 jaar;Buitenland;2008 3e kwartaal;130
5811;Mannen;45 tot 55 jaar;Buitenland;2008 4e kwartaal;140
5812;Mannen;45 tot 55 jaar;Buitenland;2009 1e kwartaal;140
5813;Mannen;45 tot 55 jaar;Buitenland;2009 2e kwartaal;140
5814;Mannen;45 tot 55 jaar;Buitenland;2009 3e kwartaal;130
5815;Mannen;45 tot 55 jaar;Buitenland;2009 4e kwartaal;130
5816;Mannen;45 tot 55 jaar;Buitenland;2010 1e kwartaal;130
5817;Mannen;45 tot 55 jaar;Buitenland;2010 2e kwartaal;140
5818;Mannen;45 tot 55 jaar;Buitenland;2010 3e kwartaal;130
5819;Mannen;45 tot 55 jaar;Buitenland;2010 4e kwartaal;140
5820;Mannen;45 tot 55 jaar;Buitenland;2011 1e kwartaal;130
5821;Mannen;45 tot 55 jaar;Buitenland;2011 2e kwartaal;130
5822;Mannen;45 tot 55 jaar;Buitenland;2011 3e kwartaal;140
5823;Mannen;45 tot 55 jaar;Buitenland;2011 4e kwartaal;140
5824;Mannen;45 tot 55 jaar;Buitenland;2012 1e kwartaal;150
5825;Mannen;45 tot 55 jaar;Buitenland;2012 2e kwartaal;150
5826;Mannen;45 tot 55 jaar;Buitenland;2012 3e kwartaal;150
5827;Mannen;45 tot 55 jaar;Buitenland;2012 4e kwartaal;140
5828;Mannen;45 tot 55 jaar;Buitenland;2013 1e kwartaal;140
5829;Mannen;45 tot 55 jaar;Buitenland;2013 2e kwartaal;130
5830;Mannen;45 tot 55 jaar;Buitenland;2013 3e kwartaal;130
5831;Mannen;45 tot 55 jaar;Buitenland;2013 4e kwartaal;70
5832;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2008 1e kwartaal;630
5833;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2008 2e kwartaal;620
5834;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2008 3e kwartaal;620
5835;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2008 4e kwartaal;620
5836;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2009 1e kwartaal;610
5837;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2009 2e kwartaal;600
5838;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2009 3e kwartaal;600
5839;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2009 4e kwartaal;600
5840;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2010 1e kwartaal;600
5841;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2010 2e kwartaal;590
5842;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2010 3e kwartaal;590
5843;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2010 4e kwartaal;570
5844;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2011 1e kwartaal;560
5845;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2011 2e kwartaal;550
5846;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2011 3e kwartaal;550
5847;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2011 4e kwartaal;540
5848;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2012 1e kwartaal;550
5849;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2012 2e kwartaal;560
5850;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2012 3e kwartaal;550
5851;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2012 4e kwartaal;540
5852;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2013 1e kwartaal;540
5853;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2013 2e kwartaal;520
5854;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2013 3e kwartaal;500
5855;Mannen;45 tot 55 jaar;Noord-Nederland (LD);2013 4e kwartaal;320
5856;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2008 1e kwartaal;1180
5857;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2008 2e kwartaal;1180
5858;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2008 3e kwartaal;1170
5859;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2008 4e kwartaal;1160
5860;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2009 1e kwartaal;1150
5861;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2009 2e kwartaal;1130
5862;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2009 3e kwartaal;1130
5863;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2009 4e kwartaal;1110
5864;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2010 1e kwartaal;1100
5865;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2010 2e kwartaal;1080
5866;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2010 3e kwartaal;1080
5867;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2010 4e kwartaal;1060
5868;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2011 1e kwartaal;1070
5869;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2011 2e kwartaal;1070
5870;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2011 3e kwartaal;1080
5871;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2011 4e kwartaal;1090
5872;Mannen;45 tot 55 jaar;Oost-Nederland (LD);2012 1e kwartaal;1100
