ID;Geslacht;Onderwijssoort;SoortDiploma;Opleidingsvorm;Migratieachtergrond;Perioden;Gediplomeerden_1
6190;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Marokko;2017/'18;3.0
6191;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Marokko;2018/'19;1.0
6192;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Marokko;2019/'20;1.0
6193;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Marokko;2020/'21;1.0
6194;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2002/'03;1.0
6195;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2003/'04;2.0
6196;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2004/'05;4.0
6197;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2005/'06;5.0
6198;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2006/'07;1.0
6199;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2007/'08;1.0
6200;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2008/'09;1.0
6201;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2009/'10;2.0
6202;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2010/'11;0.0
6203;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2011/'12;4.0
6204;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2012/'13;3.0
6205;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2013/'14;3.0
6206;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2014/'15;0.0
6207;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2015/'16;2.0
6208;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2016/'17;3.0
6209;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2017/'18;2.0
6210;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2018/'19;0.0
6211;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2019/'20;5.0
6212;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Suriname;2020/'21;1.0
6213;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2002/'03;1.0
6214;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2003/'04;1.0
6215;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2004/'05;2.0
6216;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2005/'06;0.0
6217;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2006/'07;0.0
6218;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2007/'08;0.0
6219;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2008/'09;1.0
6220;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2009/'10;1.0
6221;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2010/'11;1.0
6222;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2011/'12;5.0
6223;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2012/'13;0.0
6224;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2013/'14;1.0
6225;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2014/'15;4.0
6226;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2015/'16;0.0
6227;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2016/'17;0.0
6228;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2017/'18;2.0
6229;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2018/'19;0.0
6230;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2019/'20;1.0
6231;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;(voormalige) Nederlandse Antillen, Aruba;2020/'21;0.0
6232;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2002/'03;1.0
6233;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2003/'04;2.0
6234;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2004/'05;4.0
6235;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2005/'06;3.0
6236;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2006/'07;3.0
6237;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2007/'08;2.0
6238;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2008/'09;3.0
6239;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2009/'10;0.0
6240;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2010/'11;2.0
6241;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2011/'12;4.0
6242;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2012/'13;3.0
6243;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2013/'14;6.0
6244;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2014/'15;1.0
6245;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2015/'16;1.0
6246;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2016/'17;4.0
6247;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2017/'18;1.0
6248;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2018/'19;5.0
6249;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2019/'20;5.0
6250;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Overige niet-westerse migratieachterg...;2020/'21;2.0
6251;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2002/'03;13.0
6252;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2003/'04;8.0
6253;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2004/'05;1.0
6254;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2005/'06;0.0
6255;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2006/'07;0.0
6256;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2007/'08;1.0
6257;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2008/'09;0.0
6258;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2009/'10;0.0
6259;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2010/'11;0.0
6260;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2011/'12;0.0
6261;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2012/'13;0.0
6262;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2013/'14;0.0
6263;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2014/'15;0.0
6264;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2015/'16;0.0
6265;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2016/'17;0.0
6266;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2017/'18;0.0
6267;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2018/'19;0.0
6268;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2019/'20;0.0
6269;Totaal mannen en vrouwen;Wetenschappelijk onderwijs;Vervolgopleidingen;Deeltijd;Onbekende migratieachtergrond;2020/'21;0.0
6270;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2002/'03;0.0
6271;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2003/'04;0.0
6272;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2004/'05;0.0
6273;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2005/'06;0.0
6274;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2006/'07;5.0
6275;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2007/'08;107.0
6276;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2008/'09;345.0
6277;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2009/'10;451.0
6278;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2010/'11;506.0
6279;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2011/'12;566.0
6280;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2012/'13;635.0
6281;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2013/'14;655.0
6282;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2014/'15;796.0
6283;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2015/'16;744.0
6284;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2016/'17;791.0
6285;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2017/'18;973.0
6286;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2018/'19;1157.0
6287;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2019/'20;1519.0
6288;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Totaal;2020/'21;1934.0
6289;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2002/'03;0.0
6290;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2003/'04;0.0
6291;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2004/'05;0.0
6292;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2005/'06;0.0
6293;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2006/'07;5.0
6294;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2007/'08;92.0
6295;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2008/'09;305.0
6296;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2009/'10;413.0
6297;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2010/'11;445.0
6298;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2011/'12;493.0
6299;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2012/'13;565.0
6300;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2013/'14;566.0
6301;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2014/'15;676.0
6302;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2015/'16;595.0
6303;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2016/'17;662.0
6304;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2017/'18;799.0
6305;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2018/'19;955.0
6306;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2019/'20;1231.0
6307;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Nederlandse achtergrond;2020/'21;1610.0
6308;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2002/'03;0.0
6309;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2003/'04;0.0
6310;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2004/'05;0.0
6311;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2005/'06;0.0
6312;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2006/'07;0.0
6313;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2007/'08;15.0
6314;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2008/'09;39.0
6315;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2009/'10;38.0
6316;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2010/'11;60.0
6317;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2011/'12;71.0
6318;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2012/'13;70.0
6319;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2013/'14;89.0
6320;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2014/'15;120.0
6321;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2015/'16;149.0
6322;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2016/'17;129.0
6323;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2017/'18;174.0
6324;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2018/'19;202.0
6325;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2019/'20;288.0
6326;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Met migratieachtergrond;2020/'21;324.0
6327;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2002/'03;0.0
6328;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2003/'04;0.0
6329;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2004/'05;0.0
6330;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2005/'06;0.0
6331;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2006/'07;0.0
6332;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2007/'08;10.0
6333;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2008/'09;18.0
6334;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2009/'10;13.0
6335;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2010/'11;26.0
6336;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2011/'12;37.0
6337;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2012/'13;30.0
6338;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2013/'14;31.0
6339;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2014/'15;49.0
6340;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2015/'16;57.0
6341;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2016/'17;35.0
6342;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2017/'18;54.0
6343;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2018/'19;67.0
6344;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2019/'20;75.0
6345;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Westerse migratieachtergrond;2020/'21;103.0
6346;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2002/'03;0.0
6347;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2003/'04;0.0
6348;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2004/'05;0.0
6349;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2005/'06;0.0
6350;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2006/'07;0.0
6351;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2007/'08;5.0
6352;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2008/'09;21.0
6353;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2009/'10;25.0
6354;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2010/'11;34.0
6355;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2011/'12;34.0
6356;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2012/'13;40.0
6357;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2013/'14;58.0
6358;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2014/'15;71.0
6359;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2015/'16;92.0
6360;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2016/'17;94.0
6361;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2017/'18;120.0
6362;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2018/'19;135.0
6363;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2019/'20;213.0
6364;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Niet-westerse migratieachtergrond;2020/'21;221.0
6365;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2002/'03;0.0
6366;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2003/'04;0.0
6367;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2004/'05;0.0
6368;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2005/'06;0.0
6369;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2006/'07;0.0
6370;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2007/'08;2.0
6371;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2008/'09;4.0
6372;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2009/'10;6.0
6373;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2010/'11;9.0
6374;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2011/'12;7.0
6375;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2012/'13;8.0
6376;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2013/'14;12.0
6377;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2014/'15;14.0
6378;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2015/'16;15.0
6379;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2016/'17;20.0
6380;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2017/'18;26.0
6381;Mannen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Turkije;2018/'19;23.0
