ID;Geslacht;Migratieachtergrond;Cluster;Regiokenmerken;Perioden;LeerlingenOpSpecialeScholenTotaal_1;LeerlingenOpSpecialeScholenBasis_2;LeerlingenOpSpecialeScholenVO_3
4003;Totaal mannen en vrouwen;Turkije;Cluster 1;Utrecht;2021/'22;1;1;0
4004;Totaal mannen en vrouwen;Turkije;Cluster 2;Nederland;2011/'12;665;484;181
4005;Totaal mannen en vrouwen;Turkije;Cluster 2;Nederland;2012/'13;666;483;183
4006;Totaal mannen en vrouwen;Turkije;Cluster 2;Nederland;2013/'14;654;472;182
4007;Totaal mannen en vrouwen;Turkije;Cluster 2;Nederland;2014/'15;655;474;181
4008;Totaal mannen en vrouwen;Turkije;Cluster 2;Nederland;2015/'16;676;504;172
4009;Totaal mannen en vrouwen;Turkije;Cluster 2;Nederland;2016/'17;671;502;169
4010;Totaal mannen en vrouwen;Turkije;Cluster 2;Nederland;2017/'18;735;557;178
4011;Totaal mannen en vrouwen;Turkije;Cluster 2;Nederland;2018/'19;787;611;176
4012;Totaal mannen en vrouwen;Turkije;Cluster 2;Nederland;2019/'20;793;628;165
4013;Totaal mannen en vrouwen;Turkije;Cluster 2;Nederland;2020/'21;844;678;166
4014;Totaal mannen en vrouwen;Turkije;Cluster 2;Nederland;2021/'22;881;692;189
4015;Totaal mannen en vrouwen;Turkije;Cluster 2;Noord-Nederland (LD);2011/'12;8;6;2
4016;Totaal mannen en vrouwen;Turkije;Cluster 2;Noord-Nederland (LD);2012/'13;8;6;2
4017;Totaal mannen en vrouwen;Turkije;Cluster 2;Noord-Nederland (LD);2013/'14;9;6;3
4018;Totaal mannen en vrouwen;Turkije;Cluster 2;Noord-Nederland (LD);2014/'15;11;7;4
4019;Totaal mannen en vrouwen;Turkije;Cluster 2;Noord-Nederland (LD);2015/'16;12;8;4
4020;Totaal mannen en vrouwen;Turkije;Cluster 2;Noord-Nederland (LD);2016/'17;10;6;4
4021;Totaal mannen en vrouwen;Turkije;Cluster 2;Noord-Nederland (LD);2017/'18;14;10;4
4022;Totaal mannen en vrouwen;Turkije;Cluster 2;Noord-Nederland (LD);2018/'19;13;10;3
4023;Totaal mannen en vrouwen;Turkije;Cluster 2;Noord-Nederland (LD);2019/'20;12;11;1
4024;Totaal mannen en vrouwen;Turkije;Cluster 2;Noord-Nederland (LD);2020/'21;11;10;1
4025;Totaal mannen en vrouwen;Turkije;Cluster 2;Noord-Nederland (LD);2021/'22;12;8;4
4026;Totaal mannen en vrouwen;Turkije;Cluster 2;Oost-Nederland (LD);2011/'12;126;92;34
4027;Totaal mannen en vrouwen;Turkije;Cluster 2;Oost-Nederland (LD);2012/'13;128;98;30
4028;Totaal mannen en vrouwen;Turkije;Cluster 2;Oost-Nederland (LD);2013/'14;130;95;35
4029;Totaal mannen en vrouwen;Turkije;Cluster 2;Oost-Nederland (LD);2014/'15;118;86;32
4030;Totaal mannen en vrouwen;Turkije;Cluster 2;Oost-Nederland (LD);2015/'16;120;92;28
4031;Totaal mannen en vrouwen;Turkije;Cluster 2;Oost-Nederland (LD);2016/'17;128;102;26
4032;Totaal mannen en vrouwen;Turkije;Cluster 2;Oost-Nederland (LD);2017/'18;136;104;32
4033;Totaal mannen en vrouwen;Turkije;Cluster 2;Oost-Nederland (LD);2018/'19;138;111;27
4034;Totaal mannen en vrouwen;Turkije;Cluster 2;Oost-Nederland (LD);2019/'20;139;105;34
4035;Totaal mannen en vrouwen;Turkije;Cluster 2;Oost-Nederland (LD);2020/'21;153;117;36
4036;Totaal mannen en vrouwen;Turkije;Cluster 2;Oost-Nederland (LD);2021/'22;150;110;40
4037;Totaal mannen en vrouwen;Turkije;Cluster 2;West-Nederland (LD);2011/'12;390;282;108
4038;Totaal mannen en vrouwen;Turkije;Cluster 2;West-Nederland (LD);2012/'13;383;270;113
4039;Totaal mannen en vrouwen;Turkije;Cluster 2;West-Nederland (LD);2013/'14;371;267;104
4040;Totaal mannen en vrouwen;Turkije;Cluster 2;West-Nederland (LD);2014/'15;376;273;103
4041;Totaal mannen en vrouwen;Turkije;Cluster 2;West-Nederland (LD);2015/'16;393;294;99
4042;Totaal mannen en vrouwen;Turkije;Cluster 2;West-Nederland (LD);2016/'17;398;292;106
4043;Totaal mannen en vrouwen;Turkije;Cluster 2;West-Nederland (LD);2017/'18;439;331;108
4044;Totaal mannen en vrouwen;Turkije;Cluster 2;West-Nederland (LD);2018/'19;480;366;114
4045;Totaal mannen en vrouwen;Turkije;Cluster 2;West-Nederland (LD);2019/'20;481;376;105
4046;Totaal mannen en vrouwen;Turkije;Cluster 2;West-Nederland (LD);2020/'21;507;402;105
4047;Totaal mannen en vrouwen;Turkije;Cluster 2;West-Nederland (LD);2021/'22;521;408;113
4048;Totaal mannen en vrouwen;Turkije;Cluster 2;Zuid-Nederland (LD);2011/'12;141;104;37
4049;Totaal mannen en vrouwen;Turkije;Cluster 2;Zuid-Nederland (LD);2012/'13;147;109;38
4050;Totaal mannen en vrouwen;Turkije;Cluster 2;Zuid-Nederland (LD);2013/'14;143;103;40
4051;Totaal mannen en vrouwen;Turkije;Cluster 2;Zuid-Nederland (LD);2014/'15;149;107;42
4052;Totaal mannen en vrouwen;Turkije;Cluster 2;Zuid-Nederland (LD);2015/'16;151;110;41
4053;Totaal mannen en vrouwen;Turkije;Cluster 2;Zuid-Nederland (LD);2016/'17;135;102;33
4054;Totaal mannen en vrouwen;Turkije;Cluster 2;Zuid-Nederland (LD);2017/'18;146;112;34
4055;Totaal mannen en vrouwen;Turkije;Cluster 2;Zuid-Nederland (LD);2018/'19;156;124;32
4056;Totaal mannen en vrouwen;Turkije;Cluster 2;Zuid-Nederland (LD);2019/'20;160;135;25
4057;Totaal mannen en vrouwen;Turkije;Cluster 2;Zuid-Nederland (LD);2020/'21;173;149;24
4058;Totaal mannen en vrouwen;Turkije;Cluster 2;Zuid-Nederland (LD);2021/'22;197;165;32
4059;Totaal mannen en vrouwen;Turkije;Cluster 2;Niet in te delen (LD);2011/'12;0;0;0
4060;Totaal mannen en vrouwen;Turkije;Cluster 2;Niet in te delen (LD);2012/'13;0;0;0
4061;Totaal mannen en vrouwen;Turkije;Cluster 2;Niet in te delen (LD);2013/'14;1;1;0
4062;Totaal mannen en vrouwen;Turkije;Cluster 2;Niet in te delen (LD);2014/'15;1;1;0
4063;Totaal mannen en vrouwen;Turkije;Cluster 2;Niet in te delen (LD);2015/'16;0;0;0
4064;Totaal mannen en vrouwen;Turkije;Cluster 2;Niet in te delen (LD);2016/'17;0;0;0
4065;Totaal mannen en vrouwen;Turkije;Cluster 2;Niet in te delen (LD);2017/'18;0;0;0
4066;Totaal mannen en vrouwen;Turkije;Cluster 2;Niet in te delen (LD);2018/'19;0;0;0
4067;Totaal mannen en vrouwen;Turkije;Cluster 2;Niet in te delen (LD);2019/'20;1;1;0
4068;Totaal mannen en vrouwen;Turkije;Cluster 2;Niet in te delen (LD);2020/'21;0;0;0
4069;Totaal mannen en vrouwen;Turkije;Cluster 2;Niet in te delen (LD);2021/'22;1;1;0
4070;Totaal mannen en vrouwen;Turkije;Cluster 2;Vier grootste gemeenten (G4);2011/'12;267;181;86
4071;Totaal mannen en vrouwen;Turkije;Cluster 2;Vier grootste gemeenten (G4);2012/'13;258;170;88
4072;Totaal mannen en vrouwen;Turkije;Cluster 2;Vier grootste gemeenten (G4);2013/'14;248;172;76
4073;Totaal mannen en vrouwen;Turkije;Cluster 2;Vier grootste gemeenten (G4);2014/'15;255;176;79
4074;Totaal mannen en vrouwen;Turkije;Cluster 2;Vier grootste gemeenten (G4);2015/'16;264;188;76
4075;Totaal mannen en vrouwen;Turkije;Cluster 2;Vier grootste gemeenten (G4);2016/'17;258;177;81
4076;Totaal mannen en vrouwen;Turkije;Cluster 2;Vier grootste gemeenten (G4);2017/'18;301;217;84
4077;Totaal mannen en vrouwen;Turkije;Cluster 2;Vier grootste gemeenten (G4);2018/'19;337;249;88
4078;Totaal mannen en vrouwen;Turkije;Cluster 2;Vier grootste gemeenten (G4);2019/'20;347;266;81
4079;Totaal mannen en vrouwen;Turkije;Cluster 2;Vier grootste gemeenten (G4);2020/'21;356;276;80
4080;Totaal mannen en vrouwen;Turkije;Cluster 2;Vier grootste gemeenten (G4);2021/'22;356;270;86
4081;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;163;120;43
4082;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;164;127;37
4083;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;182;130;52
4084;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;184;136;48
4085;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;192;145;47
4086;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;197;151;46
4087;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;205;155;50
4088;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;221;175;46
4089;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;212;170;42
4090;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;241;200;41
4091;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;249;198;51
4092;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten < 100 000 inwoners;2011/'12;235;183;52
4093;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten < 100 000 inwoners;2012/'13;244;186;58
4094;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten < 100 000 inwoners;2013/'14;223;169;54
4095;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten < 100 000 inwoners;2014/'15;215;161;54
4096;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten < 100 000 inwoners;2015/'16;220;171;49
4097;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten < 100 000 inwoners;2016/'17;216;174;42
4098;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten < 100 000 inwoners;2017/'18;229;185;44
4099;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten < 100 000 inwoners;2018/'19;229;187;42
4100;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten < 100 000 inwoners;2019/'20;233;191;42
4101;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten < 100 000 inwoners;2020/'21;247;202;45
4102;Totaal mannen en vrouwen;Turkije;Cluster 2;Gemeenten < 100 000 inwoners;2021/'22;275;223;52
4103;Totaal mannen en vrouwen;Turkije;Cluster 2;"Gemeenten; niet in te delen";2011/'12;0;0;0
4104;Totaal mannen en vrouwen;Turkije;Cluster 2;"Gemeenten; niet in te delen";2012/'13;0;0;0
4105;Totaal mannen en vrouwen;Turkije;Cluster 2;"Gemeenten; niet in te delen";2013/'14;1;1;0
4106;Totaal mannen en vrouwen;Turkije;Cluster 2;"Gemeenten; niet in te delen";2014/'15;1;1;0
4107;Totaal mannen en vrouwen;Turkije;Cluster 2;"Gemeenten; niet in te delen";2015/'16;0;0;0
4108;Totaal mannen en vrouwen;Turkije;Cluster 2;"Gemeenten; niet in te delen";2016/'17;0;0;0
4109;Totaal mannen en vrouwen;Turkije;Cluster 2;"Gemeenten; niet in te delen";2017/'18;0;0;0
4110;Totaal mannen en vrouwen;Turkije;Cluster 2;"Gemeenten; niet in te delen";2018/'19;0;0;0
4111;Totaal mannen en vrouwen;Turkije;Cluster 2;"Gemeenten; niet in te delen";2019/'20;1;1;0
4112;Totaal mannen en vrouwen;Turkije;Cluster 2;"Gemeenten; niet in te delen";2020/'21;0;0;0
4113;Totaal mannen en vrouwen;Turkije;Cluster 2;"Gemeenten; niet in te delen";2021/'22;1;1;0
4114;Totaal mannen en vrouwen;Turkije;Cluster 2;Amsterdam;2011/'12;105;66;39
4115;Totaal mannen en vrouwen;Turkije;Cluster 2;Amsterdam;2012/'13;103;63;40
4116;Totaal mannen en vrouwen;Turkije;Cluster 2;Amsterdam;2013/'14;103;68;35
4117;Totaal mannen en vrouwen;Turkije;Cluster 2;Amsterdam;2014/'15;99;61;38
4118;Totaal mannen en vrouwen;Turkije;Cluster 2;Amsterdam;2015/'16;92;57;35
4119;Totaal mannen en vrouwen;Turkije;Cluster 2;Amsterdam;2016/'17;91;50;41
4120;Totaal mannen en vrouwen;Turkije;Cluster 2;Amsterdam;2017/'18;108;68;40
4121;Totaal mannen en vrouwen;Turkije;Cluster 2;Amsterdam;2018/'19;114;73;41
4122;Totaal mannen en vrouwen;Turkije;Cluster 2;Amsterdam;2019/'20;117;76;41
4123;Totaal mannen en vrouwen;Turkije;Cluster 2;Amsterdam;2020/'21;125;85;40
4124;Totaal mannen en vrouwen;Turkije;Cluster 2;Amsterdam;2021/'22;137;95;42
4125;Totaal mannen en vrouwen;Turkije;Cluster 2;'s-Gravenhage;2011/'12;44;31;13
4126;Totaal mannen en vrouwen;Turkije;Cluster 2;'s-Gravenhage;2012/'13;43;31;12
4127;Totaal mannen en vrouwen;Turkije;Cluster 2;'s-Gravenhage;2013/'14;37;30;7
4128;Totaal mannen en vrouwen;Turkije;Cluster 2;'s-Gravenhage;2014/'15;35;29;6
4129;Totaal mannen en vrouwen;Turkije;Cluster 2;'s-Gravenhage;2015/'16;42;35;7
4130;Totaal mannen en vrouwen;Turkije;Cluster 2;'s-Gravenhage;2016/'17;44;37;7
4131;Totaal mannen en vrouwen;Turkije;Cluster 2;'s-Gravenhage;2017/'18;54;42;12
4132;Totaal mannen en vrouwen;Turkije;Cluster 2;'s-Gravenhage;2018/'19;64;47;17
4133;Totaal mannen en vrouwen;Turkije;Cluster 2;'s-Gravenhage;2019/'20;81;65;16
4134;Totaal mannen en vrouwen;Turkije;Cluster 2;'s-Gravenhage;2020/'21;81;68;13
4135;Totaal mannen en vrouwen;Turkije;Cluster 2;'s-Gravenhage;2021/'22;83;71;12
4136;Totaal mannen en vrouwen;Turkije;Cluster 2;Rotterdam;2011/'12;69;50;19
4137;Totaal mannen en vrouwen;Turkije;Cluster 2;Rotterdam;2012/'13;66;48;18
4138;Totaal mannen en vrouwen;Turkije;Cluster 2;Rotterdam;2013/'14;64;48;16
4139;Totaal mannen en vrouwen;Turkije;Cluster 2;Rotterdam;2014/'15;77;58;19
4140;Totaal mannen en vrouwen;Turkije;Cluster 2;Rotterdam;2015/'16;76;55;21
4141;Totaal mannen en vrouwen;Turkije;Cluster 2;Rotterdam;2016/'17;65;45;20
4142;Totaal mannen en vrouwen;Turkije;Cluster 2;Rotterdam;2017/'18;75;53;22
4143;Totaal mannen en vrouwen;Turkije;Cluster 2;Rotterdam;2018/'19;90;69;21
4144;Totaal mannen en vrouwen;Turkije;Cluster 2;Rotterdam;2019/'20;79;67;12
4145;Totaal mannen en vrouwen;Turkije;Cluster 2;Rotterdam;2020/'21;71;58;13
4146;Totaal mannen en vrouwen;Turkije;Cluster 2;Rotterdam;2021/'22;62;48;14
4147;Totaal mannen en vrouwen;Turkije;Cluster 2;Utrecht;2011/'12;49;34;15
4148;Totaal mannen en vrouwen;Turkije;Cluster 2;Utrecht;2012/'13;46;28;18
4149;Totaal mannen en vrouwen;Turkije;Cluster 2;Utrecht;2013/'14;44;26;18
4150;Totaal mannen en vrouwen;Turkije;Cluster 2;Utrecht;2014/'15;44;28;16
4151;Totaal mannen en vrouwen;Turkije;Cluster 2;Utrecht;2015/'16;54;41;13
4152;Totaal mannen en vrouwen;Turkije;Cluster 2;Utrecht;2016/'17;58;45;13
4153;Totaal mannen en vrouwen;Turkije;Cluster 2;Utrecht;2017/'18;64;54;10
4154;Totaal mannen en vrouwen;Turkije;Cluster 2;Utrecht;2018/'19;69;60;9
4155;Totaal mannen en vrouwen;Turkije;Cluster 2;Utrecht;2019/'20;70;58;12
4156;Totaal mannen en vrouwen;Turkije;Cluster 2;Utrecht;2020/'21;79;65;14
4157;Totaal mannen en vrouwen;Turkije;Cluster 2;Utrecht;2021/'22;74;56;18
4158;Totaal mannen en vrouwen;Turkije;Overige clusters;Nederland;2011/'12;2063;864;1199
4159;Totaal mannen en vrouwen;Turkije;Overige clusters;Nederland;2012/'13;2038;869;1169
4160;Totaal mannen en vrouwen;Turkije;Overige clusters;Nederland;2013/'14;1994;761;1233
4161;Totaal mannen en vrouwen;Turkije;Overige clusters;Nederland;2014/'15;1910;703;1207
4162;Totaal mannen en vrouwen;Turkije;Overige clusters;Nederland;2015/'16;1801;673;1128
4163;Totaal mannen en vrouwen;Turkije;Overige clusters;Nederland;2016/'17;1769;682;1087
4164;Totaal mannen en vrouwen;Turkije;Overige clusters;Nederland;2017/'18;1750;711;1039
4165;Totaal mannen en vrouwen;Turkije;Overige clusters;Nederland;2018/'19;1701;719;982
4166;Totaal mannen en vrouwen;Turkije;Overige clusters;Nederland;2019/'20;1751;810;941
4167;Totaal mannen en vrouwen;Turkije;Overige clusters;Nederland;2020/'21;1742;822;920
4168;Totaal mannen en vrouwen;Turkije;Overige clusters;Nederland;2021/'22;1801;905;896
4169;Totaal mannen en vrouwen;Turkije;Overige clusters;Noord-Nederland (LD);2011/'12;37;15;22
4170;Totaal mannen en vrouwen;Turkije;Overige clusters;Noord-Nederland (LD);2012/'13;31;11;20
4171;Totaal mannen en vrouwen;Turkije;Overige clusters;Noord-Nederland (LD);2013/'14;28;13;15
4172;Totaal mannen en vrouwen;Turkije;Overige clusters;Noord-Nederland (LD);2014/'15;27;16;11
4173;Totaal mannen en vrouwen;Turkije;Overige clusters;Noord-Nederland (LD);2015/'16;28;12;16
4174;Totaal mannen en vrouwen;Turkije;Overige clusters;Noord-Nederland (LD);2016/'17;29;9;20
4175;Totaal mannen en vrouwen;Turkije;Overige clusters;Noord-Nederland (LD);2017/'18;33;12;21
4176;Totaal mannen en vrouwen;Turkije;Overige clusters;Noord-Nederland (LD);2018/'19;26;15;11
4177;Totaal mannen en vrouwen;Turkije;Overige clusters;Noord-Nederland (LD);2019/'20;29;17;12
4178;Totaal mannen en vrouwen;Turkije;Overige clusters;Noord-Nederland (LD);2020/'21;30;15;15
4179;Totaal mannen en vrouwen;Turkije;Overige clusters;Noord-Nederland (LD);2021/'22;30;13;17
4180;Totaal mannen en vrouwen;Turkije;Overige clusters;Oost-Nederland (LD);2011/'12;540;196;344
4181;Totaal mannen en vrouwen;Turkije;Overige clusters;Oost-Nederland (LD);2012/'13;544;191;353
4182;Totaal mannen en vrouwen;Turkije;Overige clusters;Oost-Nederland (LD);2013/'14;518;163;355
4183;Totaal mannen en vrouwen;Turkije;Overige clusters;Oost-Nederland (LD);2014/'15;484;140;344
4184;Totaal mannen en vrouwen;Turkije;Overige clusters;Oost-Nederland (LD);2015/'16;411;137;274
4185;Totaal mannen en vrouwen;Turkije;Overige clusters;Oost-Nederland (LD);2016/'17;409;144;265
4186;Totaal mannen en vrouwen;Turkije;Overige clusters;Oost-Nederland (LD);2017/'18;387;156;231
4187;Totaal mannen en vrouwen;Turkije;Overige clusters;Oost-Nederland (LD);2018/'19;380;159;221
4188;Totaal mannen en vrouwen;Turkije;Overige clusters;Oost-Nederland (LD);2019/'20;382;169;213
4189;Totaal mannen en vrouwen;Turkije;Overige clusters;Oost-Nederland (LD);2020/'21;371;171;200
4190;Totaal mannen en vrouwen;Turkije;Overige clusters;Oost-Nederland (LD);2021/'22;387;188;199
4191;Totaal mannen en vrouwen;Turkije;Overige clusters;West-Nederland (LD);2011/'12;1102;491;611
4192;Totaal mannen en vrouwen;Turkije;Overige clusters;West-Nederland (LD);2012/'13;1085;504;581
4193;Totaal mannen en vrouwen;Turkije;Overige clusters;West-Nederland (LD);2013/'14;1077;450;627
4194;Totaal mannen en vrouwen;Turkije;Overige clusters;West-Nederland (LD);2014/'15;1050;418;632
4195;Totaal mannen en vrouwen;Turkije;Overige clusters;West-Nederland (LD);2015/'16;1034;408;626
4196;Totaal mannen en vrouwen;Turkije;Overige clusters;West-Nederland (LD);2016/'17;1018;415;603
4197;Totaal mannen en vrouwen;Turkije;Overige clusters;West-Nederland (LD);2017/'18;1026;419;607
4198;Totaal mannen en vrouwen;Turkije;Overige clusters;West-Nederland (LD);2018/'19;999;415;584
4199;Totaal mannen en vrouwen;Turkije;Overige clusters;West-Nederland (LD);2019/'20;1036;469;567
4200;Totaal mannen en vrouwen;Turkije;Overige clusters;West-Nederland (LD);2020/'21;1028;481;547
4201;Totaal mannen en vrouwen;Turkije;Overige clusters;West-Nederland (LD);2021/'22;1056;529;527
4202;Totaal mannen en vrouwen;Turkije;Overige clusters;Zuid-Nederland (LD);2011/'12;381;161;220
4203;Totaal mannen en vrouwen;Turkije;Overige clusters;Zuid-Nederland (LD);2012/'13;376;162;214
4204;Totaal mannen en vrouwen;Turkije;Overige clusters;Zuid-Nederland (LD);2013/'14;370;134;236
4205;Totaal mannen en vrouwen;Turkije;Overige clusters;Zuid-Nederland (LD);2014/'15;345;126;219
4206;Totaal mannen en vrouwen;Turkije;Overige clusters;Zuid-Nederland (LD);2015/'16;326;115;211
4207;Totaal mannen en vrouwen;Turkije;Overige clusters;Zuid-Nederland (LD);2016/'17;310;114;196
4208;Totaal mannen en vrouwen;Turkije;Overige clusters;Zuid-Nederland (LD);2017/'18;301;123;178
4209;Totaal mannen en vrouwen;Turkije;Overige clusters;Zuid-Nederland (LD);2018/'19;295;129;166
4210;Totaal mannen en vrouwen;Turkije;Overige clusters;Zuid-Nederland (LD);2019/'20;302;154;148
4211;Totaal mannen en vrouwen;Turkije;Overige clusters;Zuid-Nederland (LD);2020/'21;308;153;155
4212;Totaal mannen en vrouwen;Turkije;Overige clusters;Zuid-Nederland (LD);2021/'22;327;174;153
4213;Totaal mannen en vrouwen;Turkije;Overige clusters;Niet in te delen (LD);2011/'12;3;1;2
4214;Totaal mannen en vrouwen;Turkije;Overige clusters;Niet in te delen (LD);2012/'13;2;1;1
4215;Totaal mannen en vrouwen;Turkije;Overige clusters;Niet in te delen (LD);2013/'14;1;1;0
4216;Totaal mannen en vrouwen;Turkije;Overige clusters;Niet in te delen (LD);2014/'15;4;3;1
4217;Totaal mannen en vrouwen;Turkije;Overige clusters;Niet in te delen (LD);2015/'16;2;1;1
4218;Totaal mannen en vrouwen;Turkije;Overige clusters;Niet in te delen (LD);2016/'17;3;0;3
4219;Totaal mannen en vrouwen;Turkije;Overige clusters;Niet in te delen (LD);2017/'18;3;1;2
4220;Totaal mannen en vrouwen;Turkije;Overige clusters;Niet in te delen (LD);2018/'19;1;1;0
4221;Totaal mannen en vrouwen;Turkije;Overige clusters;Niet in te delen (LD);2019/'20;2;1;1
4222;Totaal mannen en vrouwen;Turkije;Overige clusters;Niet in te delen (LD);2020/'21;5;2;3
4223;Totaal mannen en vrouwen;Turkije;Overige clusters;Niet in te delen (LD);2021/'22;1;1;0
4224;Totaal mannen en vrouwen;Turkije;Overige clusters;Vier grootste gemeenten (G4);2011/'12;657;293;364
4225;Totaal mannen en vrouwen;Turkije;Overige clusters;Vier grootste gemeenten (G4);2012/'13;648;298;350
4226;Totaal mannen en vrouwen;Turkije;Overige clusters;Vier grootste gemeenten (G4);2013/'14;637;251;386
4227;Totaal mannen en vrouwen;Turkije;Overige clusters;Vier grootste gemeenten (G4);2014/'15;604;230;374
4228;Totaal mannen en vrouwen;Turkije;Overige clusters;Vier grootste gemeenten (G4);2015/'16;586;232;354
4229;Totaal mannen en vrouwen;Turkije;Overige clusters;Vier grootste gemeenten (G4);2016/'17;590;244;346
4230;Totaal mannen en vrouwen;Turkije;Overige clusters;Vier grootste gemeenten (G4);2017/'18;585;239;346
4231;Totaal mannen en vrouwen;Turkije;Overige clusters;Vier grootste gemeenten (G4);2018/'19;562;241;321
4232;Totaal mannen en vrouwen;Turkije;Overige clusters;Vier grootste gemeenten (G4);2019/'20;570;262;308
4233;Totaal mannen en vrouwen;Turkije;Overige clusters;Vier grootste gemeenten (G4);2020/'21;566;277;289
4234;Totaal mannen en vrouwen;Turkije;Overige clusters;Vier grootste gemeenten (G4);2021/'22;588;305;283
4235;Totaal mannen en vrouwen;Turkije;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;527;220;307
4236;Totaal mannen en vrouwen;Turkije;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;542;227;315
4237;Totaal mannen en vrouwen;Turkije;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;545;202;343
4238;Totaal mannen en vrouwen;Turkije;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;541;198;343
4239;Totaal mannen en vrouwen;Turkije;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;528;202;326
4240;Totaal mannen en vrouwen;Turkije;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;487;181;306
4241;Totaal mannen en vrouwen;Turkije;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;484;188;296
4242;Totaal mannen en vrouwen;Turkije;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;486;197;289
4243;Totaal mannen en vrouwen;Turkije;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;498;216;282
4244;Totaal mannen en vrouwen;Turkije;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;515;234;281
4245;Totaal mannen en vrouwen;Turkije;Overige clusters;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;535;265;270
4246;Totaal mannen en vrouwen;Turkije;Overige clusters;Gemeenten < 100 000 inwoners;2011/'12;876;350;526
4247;Totaal mannen en vrouwen;Turkije;Overige clusters;Gemeenten < 100 000 inwoners;2012/'13;846;343;503
4248;Totaal mannen en vrouwen;Turkije;Overige clusters;Gemeenten < 100 000 inwoners;2013/'14;811;307;504
4249;Totaal mannen en vrouwen;Turkije;Overige clusters;Gemeenten < 100 000 inwoners;2014/'15;761;272;489
