ID;Geslacht;Leeftijd;Herkomstgroepering;RegioS;Perioden;VoortdurendWerkzaamAfgelopen4Jaar_1;GedeeltelijkWerkzaamAfgelopen4Jaar_2;MeerDan3Jaar_3;MeerDan2JaarTotEnMet3Jaar_4;MeerDan1JaarTotEnMet2Jaar_5;Minimaal1MaandTotEnMet1Jaar_6;k_0Maanden_7;k_1Maand_8;k_2Maanden_9;k_3Tot6Maanden_10;k_6MaandenTot1Jaar_11;k_1Tot2Jaar_12;k_2Tot3Jaar_13;k_3Tot4Jaar_14;NietWerkzaamAfgelopen4Jaar_15
3803;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorschoten;2007;8400;4400;1200;1100;900;1200;2600;200;100;300;200;500;400;300;5900
3804;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorschoten;2008;8500;4600;1300;1000;1000;1200;2700;100;100;300;200;400;300;300;5800
3805;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorschoten;2009;8700;4600;1400;1100;1000;1000;2600;200;100;300;300;500;300;300;6000
3806;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorschoten;2010;8900;4500;1500;1100;900;1000;2500;100;100;300;300;600;400;300;6000
3807;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorschoten;2011;9100;4600;1600;1100;900;1100;2600;100;100;300;300;500;400;300;6100
3808;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorst;2004;9100;4200;1300;1000;900;1000;2300;100;100;400;200;500;300;300;6100
3809;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorst;2005;9300;4000;1100;1000;800;1000;2200;100;100;300;200;400;400;300;6200
3810;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorst;2006;9200;4200;1200;1000;800;1100;2500;100;100;300;200;500;300;300;6100
3811;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorst;2007;9200;4500;1300;1100;1000;1100;2800;100;100;300;200;400;300;200;6000
3812;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorst;2008;9300;4600;1300;1100;1000;1100;2800;100;100;300;200;400;300;300;5900
3813;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorst;2009;9400;4500;1500;1100;900;1000;2700;100;100;300;200;400;300;300;6000
3814;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorst;2010;9500;4400;1500;1100;900;1000;2500;100;100;300;300;500;300;300;6000
3815;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorst;2011;9600;4400;1500;1100;800;1000;2600;100;100;300;200;400;300;300;6000
3816;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vught;2004;9400;4700;1500;1200;900;1000;2500;100;100;400;300;600;400;300;6500
3817;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vught;2005;9500;4600;1400;1200;900;1100;2500;100;100;300;300;600;400;300;6500
3818;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vught;2006;9300;4700;1400;1100;1000;1200;2800;100;100;300;200;500;400;300;6500
3819;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vught;2007;9300;4800;1500;1100;1000;1200;2900;100;100;300;300;400;400;300;6600
3820;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vught;2008;9300;5000;1500;1200;1000;1200;3000;200;100;300;300;500;300;300;6500
3821;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vught;2009;9200;5100;1700;1200;1000;1200;2900;200;100;300;400;600;400;300;6600
3822;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vught;2010;9400;5200;1700;1300;1000;1200;2900;100;100;300;300;600;500;300;6600
3823;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vught;2011;9400;5200;1700;1200;1100;1200;3100;100;100;300;300;500;400;300;6600
3824;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalre;2004;5700;3000;800;800;600;700;1500;100;100;200;200;400;300;200;4500
3825;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalre;2005;5800;2900;800;800;600;700;1600;100;100;200;200;400;300;200;4600
3826;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalre;2006;5700;3000;800;800;600;800;1700;100;100;200;100;300;200;200;4600
3827;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalre;2007;5800;3200;900;800;700;800;1900;100;100;200;100;300;300;200;4500
3828;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalre;2008;5800;3300;900;800;700;900;1900;100;100;200;200;300;200;200;4400
3829;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalre;2009;5800;3300;1000;900;700;800;1800;100;100;200;200;400;200;200;4400
3830;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalre;2010;5800;3300;1000;800;700;700;1800;100;100;200;200;400;300;200;4400
3831;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalre;2011;5900;3200;1000;800;700;800;1900;100;100;200;200;300;300;200;4500
3832;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalwijk;2004;17900;9000;3000;2300;1800;2000;4800;300;200;700;500;1100;800;600;10700
3833;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalwijk;2005;17900;9000;2800;2300;1700;2200;4900;200;300;700;500;1100;700;700;10800
3834;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalwijk;2006;17700;9200;2800;2300;1800;2300;5400;300;200;600;500;1000;700;600;10800
3835;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalwijk;2007;17600;9600;3000;2300;2000;2300;6100;300;200;500;400;800;700;600;10700
3836;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalwijk;2008;17700;9600;3100;2300;2000;2100;6100;300;200;600;400;900;600;600;10700
3837;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalwijk;2009;17700;9700;3400;2400;1900;2000;5700;300;200;700;700;1000;600;500;10700
3838;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalwijk;2010;17800;9900;3500;2500;1900;2000;5600;400;300;700;600;1200;700;500;10800
3839;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waalwijk;2011;18000;10000;3400;2500;2100;2100;6000;300;300;600;500;900;800;500;10700
3840;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waddinxveen;2004;10400;5100;1600;1300;1000;1200;2800;100;100;400;300;600;400;300;5600
3841;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waddinxveen;2005;10400;5100;1500;1300;1100;1200;2800;100;100;400;300;600;400;300;5600
3842;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waddinxveen;2006;10100;5200;1600;1300;1100;1300;3000;200;100;400;300;600;400;300;5600
3843;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waddinxveen;2007;9900;5300;1600;1300;1100;1200;3300;200;100;300;200;500;300;300;5600
3844;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waddinxveen;2008;9800;5300;1700;1300;1100;1200;3300;200;100;400;300;500;400;300;5600
3845;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waddinxveen;2009;9800;5400;1800;1400;1100;1200;3300;200;100;400;300;500;300;300;5600
3846;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waddinxveen;2010;9800;5300;1900;1300;1100;1100;3200;200;100;400;300;600;400;300;5600
3847;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waddinxveen;2011;9900;5300;1900;1200;1000;1200;3200;100;100;300;300;500;400;300;5600
3848;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wageningen;2004;10900;9600;2800;2500;2000;2400;4800;300;300;1100;800;1200;700;500;9500
3849;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wageningen;2005;11000;9200;2400;2300;2000;2400;4700;200;300;1000;600;1200;800;500;10100
3850;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wageningen;2006;10700;9400;2500;2200;2100;2600;5200;300;200;900;500;1100;700;600;10500
3851;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wageningen;2007;10700;9800;2600;2300;2200;2700;5700;300;300;1000;500;900;600;500;10700
3852;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wageningen;2008;10900;9900;2700;2400;2200;2700;5600;400;300;1000;600;900;600;500;10700
3853;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wageningen;2009;11100;10100;2900;2500;2200;2600;5500;400;300;1000;700;1100;600;400;11100
3854;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wageningen;2010;11300;10200;3000;2500;2200;2500;5500;400;300;1200;700;1200;700;400;10100
3855;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wageningen;2011;11500;10400;3000;2500;2200;2700;5700;400;300;1100;600;1100;700;500;10100
3856;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wassenaar;2004;7800;4500;1100;1200;900;1200;2100;100;100;300;300;700;400;400;8600
3857;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wassenaar;2005;8000;4300;1100;1100;1000;1200;2100;100;100;300;300;600;500;400;8700
3858;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wassenaar;2006;7700;4500;1200;1100;900;1200;2300;100;100;300;300;600;400;400;8700
3859;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wassenaar;2007;7600;4800;1200;1300;1000;1300;2600;100;100;300;200;600;400;300;8700
3860;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wassenaar;2008;7700;5000;1200;1200;1100;1400;2600;200;100;400;300;600;400;400;8600
3861;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wassenaar;2009;7600;5000;1300;1300;1100;1300;2600;100;100;300;300;700;400;400;8500
3862;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wassenaar;2010;7600;5000;1400;1200;1100;1300;2500;100;100;400;300;700;500;400;8600
3863;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wassenaar;2011;7800;5000;1400;1200;1100;1300;2800;100;100;300;300;600;400;300;8500
3864;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waterland;2004;7000;3200;1000;800;600;800;1800;100;100;300;200;400;300;200;3900
3865;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waterland;2005;7000;3200;900;800;600;800;1700;100;100;200;200;400;200;200;3900
3866;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waterland;2006;6900;3300;900;900;700;800;1900;100;100;200;200;400;300;200;4000
3867;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waterland;2007;6700;3400;1000;800;800;800;2100;100;100;200;200;400;300;200;3900
3868;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waterland;2008;6800;3500;1000;900;800;900;2000;100;100;200;200;400;200;300;3900
3869;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waterland;2009;6800;3400;1000;900;800;700;2000;100;100;200;200;400;300;200;4000
3870;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waterland;2010;6800;3500;1100;900;700;700;2000;100;100;200;200;400;300;200;4000
3871;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Waterland;2011;6800;3400;1100;800;700;700;2000;100;100;200;200;300;300;200;4000
3872;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weert;2004;18200;9600;2900;2500;2000;2200;4900;300;300;800;600;1200;900;700;12300
3873;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weert;2005;18200;9500;2800;2400;2000;2300;5000;200;200;700;500;1200;800;700;12500
3874;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weert;2006;18000;9700;2900;2400;2000;2400;5500;300;200;700;500;1100;800;700;12500
3875;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weert;2007;18000;9800;2900;2300;2100;2500;5900;200;200;600;500;900;800;700;12500
3876;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weert;2008;18100;9800;3000;2400;2100;2400;5900;400;200;600;500;900;700;600;12500
3877;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weert;2009;18100;10000;3300;2500;2000;2200;5800;400;200;700;700;1000;600;600;12500
3878;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weert;2010;18200;10100;3400;2500;2000;2100;5800;300;200;700;600;1200;800;500;12600
3879;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weert;2011;18300;10200;3500;2400;2100;2200;6100;300;300;600;600;900;800;600;12600
3880;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weesp;2004;7100;3700;1300;1000;700;700;2000;100;100;300;200;500;300;200;4000
3881;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weesp;2005;6900;3800;1200;1100;700;800;2000;100;100;200;200;500;300;200;4000
3882;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weesp;2006;6800;3900;1300;1000;800;800;2300;100;100;200;200;400;300;200;4000
3883;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weesp;2007;6700;4000;1300;1000;800;900;2500;100;100;200;200;400;300;200;4000
3884;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weesp;2008;6800;3900;1400;1000;800;800;2500;100;100;200;200;300;200;200;4000
3885;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weesp;2009;6800;3900;1400;1000;700;700;2300;100;100;300;200;400;200;200;4100
3886;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weesp;2010;7000;3900;1500;1000;700;700;2200;100;100;300;300;400;300;200;4200
3887;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weesp;2011;7100;3900;1400;1000;800;800;2300;100;100;300;300;400;300;200;4100
3888;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Werkendam;2004;10300;4900;1400;1300;1000;1200;2800;100;100;400;300;600;400;300;6000
3889;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Werkendam;2005;10500;4800;1300;1300;1000;1300;2700;100;100;400;200;600;400;300;6000
3890;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Werkendam;2006;10400;5100;1400;1300;1100;1300;3000;100;100;300;200;500;400;300;5900
3891;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Werkendam;2007;10200;5200;1500;1300;1100;1300;3300;100;100;300;200;400;400;300;5900
3892;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Werkendam;2008;10200;5300;1600;1300;1100;1300;3400;200;100;300;200;500;300;300;5800
3893;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Werkendam;2009;10200;5200;1700;1300;1100;1100;3200;200;100;400;300;500;300;300;5900
3894;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Werkendam;2010;10300;5100;1700;1300;1000;1100;3000;200;100;300;300;500;400;300;5900
3895;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Werkendam;2011;10400;5100;1700;1200;1100;1100;3100;100;100;400;300;500;400;300;5900
3896;Totaal mannen en vrouwen;Totaal;Totaal herkomst;West Maas en Waal;2004;7400;3300;1000;800;600;800;1700;100;100;200;200;400;300;200;4200
3897;Totaal mannen en vrouwen;Totaal;Totaal herkomst;West Maas en Waal;2005;7500;3200;900;800;600;800;1700;100;100;200;200;400;300;200;4200
3898;Totaal mannen en vrouwen;Totaal;Totaal herkomst;West Maas en Waal;2006;7400;3200;1000;800;600;900;1900;100;100;200;200;400;300;200;4200
3899;Totaal mannen en vrouwen;Totaal;Totaal herkomst;West Maas en Waal;2007;7400;3400;1000;800;700;900;2000;100;100;300;200;300;300;200;4200
3900;Totaal mannen en vrouwen;Totaal;Totaal herkomst;West Maas en Waal;2008;7500;3400;1000;800;800;800;2000;100;100;200;200;300;300;200;4100
3901;Totaal mannen en vrouwen;Totaal;Totaal herkomst;West Maas en Waal;2009;7500;3500;1100;900;700;800;2000;100;100;300;200;400;200;200;4100
3902;Totaal mannen en vrouwen;Totaal;Totaal herkomst;West Maas en Waal;2010;7500;3500;1100;900;700;800;1900;100;100;300;200;400;300;200;4200
3903;Totaal mannen en vrouwen;Totaal;Totaal herkomst;West Maas en Waal;2011;7500;3600;1200;900;700;800;2100;100;100;200;200;400;300;200;4100
3904;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westerveld;2004;6600;3500;1000;900;700;900;1700;100;100;300;200;500;300;300;5800
3905;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westerveld;2005;6700;3400;1000;900;700;900;1700;100;100;300;200;500;300;300;5900
3906;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westerveld;2006;6700;3500;1000;900;700;1000;1900;100;100;200;200;500;300;300;5800
3907;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westerveld;2007;6700;3600;1000;900;800;900;2000;100;100;200;100;400;400;300;5800
3908;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westerveld;2008;6700;3700;1000;900;800;900;2000;100;100;300;200;400;300;300;5700
3909;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westerveld;2009;6700;3600;1100;900;800;900;2000;100;100;300;200;400;300;300;5800
3910;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westerveld;2010;6800;3600;1100;900;800;900;2000;100;100;200;200;400;300;300;5800
3911;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westerveld;2011;6800;3600;1100;900;800;900;2000;100;100;300;200;400;300;200;5800
3912;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westervoort;2004;6400;3300;1100;800;600;800;1900;100;100;300;200;400;200;200;3100
3913;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westervoort;2005;6300;3300;1000;800;700;800;1900;100;100;300;200;400;200;200;3100
3914;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westervoort;2006;6200;3400;1000;800;700;900;2200;100;100;200;200;300;200;200;3100
3915;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westervoort;2007;6200;3500;1000;800;800;900;2400;100;100;200;100;300;200;200;3000
3916;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westervoort;2008;6100;3600;1100;900;800;800;2300;100;100;200;100;300;200;200;2900
3917;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westervoort;2009;6100;3600;1200;900;700;800;2200;100;100;200;200;300;200;200;3000
3918;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westervoort;2010;6200;3600;1300;900;700;800;2200;100;100;200;200;400;200;200;3100
3919;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westervoort;2011;6100;3600;1300;800;700;700;2200;100;100;300;200;300;300;200;3100
3920;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westland;2004;42300;17000;5700;4600;3300;3300;10100;400;300;1100;900;1900;1200;1100;18800
3921;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westland;2005;42900;16800;5500;4500;3400;3400;10000;400;300;1000;800;1900;1400;1000;19100
3922;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westland;2006;42300;18100;6100;4700;3600;3700;10800;600;500;1100;900;1900;1200;1100;19100
3923;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westland;2007;42000;19100;6200;5100;3900;3800;11800;600;400;1000;800;1900;1300;1000;19100
3924;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westland;2008;41900;19600;6400;5200;4300;3700;12200;700;500;1100;800;1900;1400;1100;19100
3925;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westland;2009;41400;20300;7200;5400;4000;3700;12300;800;500;1300;1100;2000;1300;1200;19300
3926;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westland;2010;41600;20100;7400;5200;4000;3600;12100;500;500;1200;1000;2100;1500;1100;19700
3927;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westland;2011;43100;20900;8000;5300;4000;3600;12700;1100;600;1300;1000;1700;1300;1100;19800
3928;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weststellingwerf;2004;9000;5200;1600;1200;1000;1400;2600;100;200;500;300;700;400;400;7200
3929;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weststellingwerf;2005;9100;4900;1400;1200;1000;1300;2600;100;100;400;300;600;500;300;6900
3930;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weststellingwerf;2006;9200;5000;1500;1200;1000;1400;2800;100;100;400;200;600;400;300;6800
3931;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weststellingwerf;2007;9200;5200;1500;1200;1200;1300;3100;100;100;400;200;500;400;300;6800
3932;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weststellingwerf;2008;9300;5300;1500;1300;1100;1300;3100;200;100;400;200;600;400;300;6700
3933;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weststellingwerf;2009;9400;5300;1700;1300;1100;1200;3000;200;100;400;300;600;400;300;6800
3934;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weststellingwerf;2010;9500;5200;1700;1300;1000;1200;3000;200;100;400;300;600;400;300;6800
3935;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Weststellingwerf;2011;9500;5100;1700;1200;1000;1200;3000;200;100;300;300;500;300;300;6800
3936;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westvoorne;2004;5300;2600;700;700;500;600;1300;100;100;200;200;400;200;200;3900
3937;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westvoorne;2005;5400;2500;700;700;500;600;1300;100;0;200;200;300;200;200;3900
3938;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westvoorne;2006;5300;2600;700;700;500;700;1400;100;100;200;100;300;200;200;3900
3939;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westvoorne;2007;5300;2700;700;700;600;600;1500;100;100;200;100;300;300;200;3900
3940;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westvoorne;2008;5200;2700;700;700;600;700;1500;100;100;200;100;300;200;200;3800
3941;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westvoorne;2009;5200;2700;800;700;600;600;1400;100;100;200;100;400;200;200;3900
3942;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westvoorne;2010;5200;2700;800;700;600;600;1400;100;0;200;200;300;300;200;3900
3943;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Westvoorne;2011;5100;2700;900;700;600;700;1600;100;100;200;200;300;200;200;4000
3944;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wierden;2004;9000;4300;1300;1100;900;1100;2400;100;100;400;300;500;300;300;5400
3945;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wierden;2005;9100;4400;1200;1200;900;1100;2400;100;100;400;200;500;300;300;5400
3946;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wierden;2006;9000;4500;1400;1100;900;1100;2600;200;100;300;200;400;300;200;5400
3947;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wierden;2007;9000;4500;1300;1100;1000;1100;2900;100;100;300;200;400;300;300;5300
3948;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wierden;2008;9000;4700;1400;1200;1000;1100;3000;100;100;400;200;400;300;300;5200
3949;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wierden;2009;9100;4600;1400;1200;900;1000;2800;200;100;300;200;400;300;200;5300
3950;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wierden;2010;9200;4700;1600;1200;900;1000;2800;100;100;300;200;500;300;200;5200
3951;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wierden;2011;9500;4600;1500;1100;900;1000;2800;100;100;300;200;400;300;300;5300
3952;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wijchen;2004;16100;7500;2400;1900;1400;1700;4000;200;200;600;500;900;600;500;8300
3953;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wijchen;2005;16100;7200;2300;1700;1500;1700;3900;200;200;500;400;800;600;500;8300
3954;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wijchen;2006;15900;7400;2200;1800;1400;1900;4300;200;200;500;400;800;500;500;8500
3955;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wijchen;2007;15700;7700;2400;1800;1600;1900;4800;300;200;500;300;600;600;400;8500
3956;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wijchen;2008;15900;7900;2500;1900;1600;1900;4900;300;200;500;400;700;500;500;8500
3957;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wijchen;2009;15900;8100;2700;1900;1600;1800;4700;300;200;600;500;800;500;400;8600
3958;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wijchen;2010;16100;8300;2800;2000;1600;1800;4700;300;200;600;400;1000;600;400;8600
3959;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Wijchen;2011;16200;8400;2800;2100;1700;1800;4900;200;200;500;500;800;700;500;8700
