ID;Geslacht;Leeftijd;Herkomst;BurgerlijkeStaat;SociaaleconomischeCategorie;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
4215;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Werknemer;2012;606450;4100.0;9700.0;24.0;2400.0;7800.0;20.0;24.0;6500.0;17500.0;44.0
4216;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2005;56900;3800.0;8000.0;26.0;1700.0;2000.0;6.0;47.0;5500.0;10000.0;32.0
4217;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2006;61400;3800.0;8100.0;23.0;1600.0;2200.0;6.0;47.0;5400.0;10300.0;29.0
4218;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2007;67750;3900.0;8400.0;23.0;1800.0;2300.0;7.0;47.0;5700.0;10700.0;30.0
4219;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2008;71850;4100.0;8600.0;24.0;1900.0;2400.0;7.0;48.0;6000.0;11000.0;31.0
4220;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2009;80350;4100.0;9000.0;26.0;1300.0;1500.0;4.0;41.0;5400.0;10500.0;30.0
4221;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2010;82350;4200.0;9100.0;26.0;1200.0;1400.0;4.0;41.0;5400.0;10500.0;30.0
4222;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2011;87650;4300.0;9200.0;27.0;1100.0;1300.0;4.0;40.0;5400.0;10500.0;31.0
4223;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2012;92050;4300.0;9400.0;28.0;900.0;1100.0;3.0;37.0;5200.0;10500.0;31.0
4224;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2005;21050;6900.0;7500.0;20.0;14000.0;14200.0;37.0;65.0;20900.0;21700.0;57.0
4225;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2006;19900;7000.0;7600.0;19.0;13600.0;13700.0;34.0;67.0;20600.0;21300.0;53.0
4226;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2007;20250;7300.0;7900.0;19.0;14500.0;14800.0;36.0;68.0;21800.0;22700.0;55.0
4227;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2008;19900;7600.0;8200.0;20.0;14800.0;15000.0;36.0;68.0;22400.0;23200.0;56.0
4228;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2009;21200;8000.0;8600.0;20.0;12700.0;12900.0;30.0;66.0;20700.0;21500.0;50.0
4229;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2010;20400;8200.0;8700.0;20.0;12300.0;12500.0;29.0;66.0;20500.0;21200.0;49.0
4230;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2011;18300;8300.0;8900.0;20.0;11300.0;11500.0;26.0;65.0;19600.0;20400.0;46.0
4231;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2012;15200;8500.0;9000.0;21.0;11300.0;11500.0;26.0;65.0;19800.0;20500.0;47.0
4232;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Inactieve;2005;461950;2400.0;9100.0;120.0;800.0;1000.0;14.0;8.0;3200.0;10100.0;134.0
4233;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Inactieve;2006;439150;2400.0;9200.0;118.0;800.0;1100.0;14.0;8.0;3200.0;10300.0;132.0
4234;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Inactieve;2007;418150;2500.0;9600.0;128.0;800.0;1200.0;15.0;8.0;3300.0;10800.0;143.0
4235;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Inactieve;2008;423700;2500.0;9900.0;128.0;800.0;1200.0;15.0;11.0;3300.0;11100.0;143.0
4236;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Inactieve;2009;470300;2700.0;10400.0;117.0;500.0;800.0;9.0;8.0;3200.0;11200.0;126.0
4237;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Inactieve;2010;490350;2800.0;10600.0;118.0;500.0;700.0;8.0;8.0;3300.0;11300.0;126.0
4238;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Inactieve;2011;501000;2900.0;10800.0;118.0;400.0;600.0;7.0;7.0;3300.0;11400.0;125.0
4239;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Totaal burgerlijke staat;Inactieve;2012;510200;2900.0;10900.0;118.0;400.0;600.0;6.0;7.0;3300.0;11500.0;124.0
4240;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2005;465200;3700.0;7100.0;22.0;4500.0;11100.0;35.0;38.0;8200.0;18200.0;57.0
4241;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2006;462800;3700.0;7100.0;21.0;4600.0;12300.0;36.0;39.0;8300.0;19400.0;57.0
4242;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2007;457100;3900.0;7400.0;20.0;5200.0;13800.0;38.0;40.0;9100.0;21200.0;58.0
4243;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2008;460100;4100.0;7600.0;20.0;5200.0;14100.0;37.0;39.0;9300.0;21700.0;57.0
4244;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2009;466100;4300.0;8000.0;21.0;3600.0;7600.0;20.0;35.0;7900.0;15600.0;41.0
4245;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2010;467400;4300.0;8100.0;22.0;3400.0;7100.0;19.0;34.0;7700.0;15200.0;41.0
4246;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2011;465950;4400.0;8200.0;21.0;3100.0;6900.0;18.0;33.0;7500.0;15100.0;39.0
4247;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2012;463650;4500.0;8300.0;21.0;2800.0;6400.0;16.0;31.0;7300.0;14700.0;37.0
4248;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Werknemer;2005;285100;3600.0;7200.0;18.0;5400.0;15900.0;41.0;42.0;9000.0;23100.0;59.0
4249;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Werknemer;2006;291900;3600.0;7300.0;18.0;5400.0;17500.0;42.0;42.0;9000.0;24800.0;60.0
4250;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Werknemer;2007;298000;3800.0;7500.0;17.0;6200.0;19000.0;44.0;43.0;10000.0;26500.0;61.0
4251;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Werknemer;2008;302450;3900.0;7800.0;17.0;6100.0;19300.0;43.0;41.0;10000.0;27100.0;60.0
4252;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Werknemer;2009;291850;4200.0;8100.0;18.0;4300.0;10500.0;23.0;37.0;8500.0;18600.0;41.0
4253;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Werknemer;2010;290000;4300.0;8200.0;18.0;4000.0;10000.0;22.0;36.0;8300.0;18200.0;40.0
4254;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Werknemer;2011;291950;4400.0;8400.0;18.0;3800.0;9600.0;21.0;35.0;8200.0;18000.0;39.0
4255;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Werknemer;2012;289200;4400.0;8400.0;18.0;3400.0;9000.0;19.0;33.0;7800.0;17400.0;37.0
4256;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Zelfstandige;2005;34150;3900.0;7300.0;21.0;2100.0;2400.0;7.0;54.0;6000.0;9700.0;28.0
4257;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Zelfstandige;2006;36150;3900.0;7400.0;19.0;2100.0;2600.0;7.0;54.0;6000.0;10000.0;26.0
4258;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Zelfstandige;2007;39050;4000.0;7600.0;19.0;2300.0;2800.0;7.0;55.0;6300.0;10400.0;26.0
4259;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Zelfstandige;2008;41100;4100.0;7900.0;20.0;2300.0;2800.0;7.0;55.0;6400.0;10700.0;27.0
4260;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Zelfstandige;2009;44500;4200.0;8200.0;21.0;1700.0;1800.0;5.0;48.0;5900.0;10000.0;26.0
4261;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Zelfstandige;2010;45500;4400.0;8300.0;21.0;1600.0;1700.0;4.0;48.0;6000.0;10000.0;25.0
4262;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Zelfstandige;2011;47550;4400.0;8400.0;22.0;1400.0;1600.0;4.0;46.0;5800.0;10000.0;26.0
4263;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Zelfstandige;2012;49350;4500.0;8500.0;23.0;1200.0;1300.0;4.0;43.0;5700.0;9800.0;27.0
4264;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Pensioenontvanger;2005;16800;6600.0;7100.0;18.0;14800.0;15000.0;38.0;68.0;21400.0;22100.0;56.0
4265;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Pensioenontvanger;2006;15800;6700.0;7200.0;17.0;14300.0;14500.0;34.0;70.0;21000.0;21700.0;51.0
4266;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Pensioenontvanger;2007;16050;6900.0;7500.0;18.0;15300.0;15600.0;36.0;71.0;22200.0;23100.0;54.0
4267;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Pensioenontvanger;2008;15550;7200.0;7700.0;18.0;15700.0;15900.0;37.0;71.0;22900.0;23600.0;55.0
4268;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Pensioenontvanger;2009;16300;7600.0;8100.0;18.0;13400.0;13600.0;31.0;69.0;21000.0;21700.0;49.0
4269;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Pensioenontvanger;2010;15500;7700.0;8200.0;18.0;13000.0;13200.0;29.0;69.0;20700.0;21400.0;47.0
4270;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Pensioenontvanger;2011;13750;7900.0;8300.0;18.0;11900.0;12100.0;26.0;68.0;19800.0;20400.0;44.0
4271;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Pensioenontvanger;2012;11350;8000.0;8400.0;18.0;12000.0;12200.0;26.0;68.0;20000.0;20600.0;44.0
4272;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Inactieve;2005;129100;3400.0;6600.0;50.0;1900.0;2200.0;16.0;20.0;5300.0;8800.0;66.0
4273;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Inactieve;2006;119000;3600.0;6700.0;47.0;1900.0;2300.0;16.0;20.0;5500.0;9000.0;63.0
4274;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Inactieve;2007;104050;3800.0;6900.0;49.0;2000.0;2500.0;18.0;20.0;5800.0;9400.0;67.0
4275;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Inactieve;2008;101050;3900.0;7100.0;49.0;2000.0;2500.0;18.0;22.0;5900.0;9600.0;67.0
4276;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Inactieve;2009;113500;4000.0;7500.0;47.0;1200.0;1600.0;10.0;19.0;5200.0;9100.0;57.0
4277;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Inactieve;2010;116400;4100.0;7600.0;48.0;1100.0;1400.0;9.0;19.0;5200.0;9000.0;57.0
4278;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Inactieve;2011;112700;4200.0;7800.0;47.0;1000.0;1300.0;8.0;18.0;5200.0;9100.0;55.0
4279;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Gehuwd;Inactieve;2012;113800;4300.0;7800.0;47.0;900.0;1200.0;7.0;17.0;5200.0;9000.0;54.0
4280;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2005;631100;2500.0;9800.0;61.0;1300.0;5000.0;32.0;12.0;3800.0;14800.0;93.0
4281;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2006;637200;2600.0;9900.0;57.0;1300.0;5800.0;34.0;13.0;3900.0;15700.0;91.0
4282;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2007;659400;2700.0;10200.0;55.0;1600.0;6700.0;36.0;13.0;4300.0;16900.0;91.0
4283;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2008;686050;2800.0;10500.0;55.0;1600.0;6900.0;36.0;16.0;4400.0;17400.0;91.0
4284;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2009;704350;3000.0;10900.0;58.0;1100.0;3800.0;20.0;12.0;4100.0;14700.0;78.0
4285;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2010;723850;3000.0;11000.0;58.0;1100.0;3500.0;19.0;12.0;4100.0;14500.0;77.0
4286;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2011;746500;3100.0;11200.0;58.0;1000.0;3400.0;17.0;12.0;4100.0;14600.0;75.0
4287;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2012;760200;3200.0;11300.0;58.0;900.0;3100.0;16.0;10.0;4100.0;14400.0;74.0
4288;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Werknemer;2005;271250;3100.0;9500.0;34.0;2300.0;10700.0;39.0;19.0;5400.0;20200.0;73.0
4289;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Werknemer;2006;287650;3100.0;9600.0;33.0;2200.0;11900.0;41.0;19.0;5300.0;21500.0;74.0
4290;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Werknemer;2007;312350;3200.0;9900.0;33.0;2600.0;13100.0;44.0;19.0;5800.0;23000.0;77.0
4291;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Werknemer;2008;328250;3300.0;10200.0;33.0;2600.0;13400.0;43.0;21.0;5900.0;23600.0;76.0
4292;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Werknemer;2009;306800;3600.0;10500.0;33.0;2000.0;7800.0;24.0;18.0;5600.0;18300.0;57.0
4293;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Werknemer;2010;308100;3600.0;10600.0;33.0;1900.0;7400.0;23.0;18.0;5500.0;18000.0;56.0
4294;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Werknemer;2011;313600;3700.0;10800.0;33.0;1800.0;7200.0;22.0;17.0;5500.0;18000.0;55.0
4295;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Werknemer;2012;317250;3800.0;10900.0;33.0;1600.0;6800.0;20.0;16.0;5400.0;17700.0;53.0
4296;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Zelfstandige;2005;22750;3800.0;9100.0;35.0;1000.0;1300.0;5.0;36.0;4800.0;10400.0;40.0
4297;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Zelfstandige;2006;25250;3700.0;9100.0;30.0;1000.0;1500.0;5.0;36.0;4700.0;10600.0;35.0
4298;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Zelfstandige;2007;28700;3800.0;9400.0;31.0;1200.0;1700.0;6.0;36.0;5000.0;11100.0;37.0
4299;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Zelfstandige;2008;30750;4000.0;9700.0;31.0;1200.0;1800.0;6.0;39.0;5200.0;11500.0;37.0
4300;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Zelfstandige;2009;35850;3900.0;10000.0;35.0;900.0;1100.0;4.0;32.0;4800.0;11100.0;39.0
4301;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Zelfstandige;2010;36900;4100.0;10100.0;34.0;800.0;1000.0;3.0;33.0;4900.0;11100.0;37.0
4302;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Zelfstandige;2011;40050;4100.0;10300.0;34.0;800.0;900.0;3.0;33.0;4900.0;11200.0;37.0
4303;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Zelfstandige;2012;42650;4200.0;10400.0;36.0;600.0;700.0;3.0;30.0;4800.0;11100.0;39.0
4304;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Pensioenontvanger;2005;4250;8100.0;8900.0;27.0;11100.0;11200.0;35.0;52.0;19200.0;20100.0;62.0
4305;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Pensioenontvanger;2006;4100;8200.0;9000.0;27.0;10800.0;10900.0;32.0;55.0;19000.0;19900.0;59.0
4306;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Pensioenontvanger;2007;4200;8500.0;9300.0;26.0;11500.0;11900.0;34.0;57.0;20000.0;21200.0;60.0
4307;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Pensioenontvanger;2008;4350;9000.0;9700.0;27.0;11600.0;11800.0;33.0;58.0;20600.0;21500.0;60.0
4308;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Pensioenontvanger;2009;4900;9400.0;10200.0;29.0;10400.0;10600.0;30.0;55.0;19800.0;20800.0;59.0
4309;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Pensioenontvanger;2010;4900;9700.0;10400.0;29.0;10100.0;10200.0;29.0;56.0;19800.0;20600.0;58.0
4310;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Pensioenontvanger;2011;4550;9800.0;10500.0;29.0;9500.0;9600.0;27.0;55.0;19300.0;20100.0;56.0
4311;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Pensioenontvanger;2012;3900;10000.0;10700.0;29.0;9200.0;9400.0;26.0;55.0;19200.0;20100.0;55.0
4312;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Inactieve;2005;332850;1900.0;10000.0;187.0;400.0;600.0;11.0;4.0;2300.0;10600.0;198.0
4313;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Inactieve;2006;320150;2000.0;10200.0;187.0;400.0;600.0;12.0;4.0;2400.0;10800.0;199.0
4314;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Inactieve;2007;314100;2000.0;10500.0;195.0;400.0;700.0;14.0;4.0;2400.0;11200.0;209.0
4315;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Inactieve;2008;322650;2100.0;10800.0;190.0;400.0;800.0;13.0;8.0;2500.0;11600.0;203.0
4316;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Inactieve;2009;356800;2300.0;11400.0;172.0;300.0;500.0;8.0;5.0;2600.0;11900.0;180.0
4317;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Inactieve;2010;374000;2400.0;11500.0;171.0;300.0;500.0;7.0;5.0;2700.0;12000.0;178.0
4318;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Inactieve;2011;388300;2500.0;11700.0;167.0;300.0;400.0;6.0;4.0;2800.0;12100.0;173.0
4319;Mannen;Totaal 15 tot 65 jarigen;Allochtonen;Niet gehuwd;Inactieve;2012;396400;2500.0;11800.0;167.0;200.0;400.0;6.0;4.0;2700.0;12200.0;173.0
4320;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2005;506400;400.0;11400.0;;;;;0.0;;;
4321;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2006;510450;500.0;11500.0;;;;;1.0;;;
4322;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2007;513600;500.0;11900.0;;;;;0.0;;;
4323;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2008;516450;500.0;12300.0;;;;;1.0;;;
4324;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2009;519300;500.0;12900.0;;;;;0.0;;;
4325;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2010;514800;500.0;13000.0;;;;;0.0;;;
4326;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2011;511100;500.0;13200.0;;;;;0.0;;;
4327;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2012;507800;500.0;13400.0;;;;;0.0;;;
4328;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Werknemer;2005;81700;700.0;11400.0;;;;;0.0;;;
4329;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Werknemer;2006;79850;700.0;11500.0;;;;;1.0;;;
4330;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Werknemer;2007;85900;700.0;11900.0;;;;;0.0;;;
4331;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Werknemer;2008;88800;800.0;12200.0;;;;;1.0;;;
4332;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Werknemer;2009;73300;800.0;12800.0;;;;;0.0;;;
4333;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Werknemer;2010;65300;800.0;13000.0;;;;;0.0;;;
4334;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Werknemer;2011;61250;800.0;13200.0;;;;;0.0;;;
4335;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Werknemer;2012;57150;900.0;13300.0;;;;;0.0;;;
4336;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Zelfstandige;2005;500;800.0;11300.0;;;;;2.0;;;
4337;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Zelfstandige;2006;750;800.0;11500.0;;;;;2.0;;;
4338;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Zelfstandige;2007;700;800.0;11800.0;;;;;1.0;;;
4339;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Zelfstandige;2008;600;900.0;12200.0;;;;;3.0;;;
4340;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Zelfstandige;2009;850;900.0;12800.0;;;;;2.0;;;
4341;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Zelfstandige;2010;800;900.0;12900.0;;;;;3.0;;;
4342;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Zelfstandige;2011;800;900.0;13100.0;;;;;1.0;;;
4343;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Zelfstandige;2012;850;900.0;13300.0;;;;;0.0;;;
4344;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2005;0;0.0;0.0;;;;;0.0;;;
4345;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2006;0;0.0;0.0;;;;;0.0;;;
4346;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2007;0;0.0;0.0;;;;;0.0;;;
4347;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2008;0;0.0;0.0;;;;;0.0;;;
4348;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2009;0;0.0;0.0;;;;;0.0;;;
4349;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2010;0;0.0;0.0;;;;;0.0;;;
4350;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2011;0;0.0;0.0;;;;;0.0;;;
4351;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2012;0;0.0;0.0;;;;;0.0;;;
4352;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Inactieve;2005;424200;400.0;11400.0;;;;;0.0;;;
4353;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Inactieve;2006;429800;400.0;11500.0;;;;;0.0;;;
4354;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Inactieve;2007;427000;400.0;11900.0;;;;;0.0;;;
4355;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Inactieve;2008;427000;400.0;12300.0;;;;;1.0;;;
4356;Mannen;15 tot 20 jaar;Totaal allochtonen en autochtonen;Totaal burgerlijke staat;Inactieve;2009;445150;500.0;12900.0;;;;;0.0;;;
