ID;TotaalHerkomstgroeperingen;Generatie;Leeftijdsgroepen;Geslacht;Perioden;Vermogensmisdrijven_1;VernielingEnOpenbareOrde_2;Geweldsmisdrijven_3;Verkeersmisdrijven_4;OverigeMisdrijven_5;Firstoffender_6;Meerpleger_7;Veelpleger_8;EnkelsoortigeVerdachte_9;TweesoortigeVerdachte_10;MeersoortigeVerdachte_11;Vermogensmisdrijven_12;VernielingEnOpenbareOrde_13;Geweldsmisdrijven_14;Verkeersmisdrijven_15;OverigeMisdrijven_16;Firstoffender_17;Meerpleger_18;Veelpleger_19;EnkelsoortigeVerdachte_20;TweesoortigeVerdachte_21;MeersoortigeVerdachte_22
2577;Indonesië;3;12 tot 25 jaar;Mannen;2000;38.7;34.0;22.5;11.5;11.0;46.6;47.6;5.8;85.9;11.0;;39.8;33.6;22.4;11.1;10.9;47.8;46.2;6.0;85.8;11.0;
2578;Indonesië;3;12 tot 25 jaar;Mannen;2001;33.5;29.4;39.2;10.8;14.9;36.1;56.2;7.7;77.3;18.0;;34.4;30.2;39.6;10.1;14.3;37.6;54.5;7.9;76.6;18.8;
2579;Indonesië;3;12 tot 25 jaar;Mannen;2002;35.4;33.1;30.3;10.9;13.7;41.1;49.7;9.1;80.0;17.7;;36.3;33.5;30.8;9.7;12.5;42.8;48.1;9.1;80.5;17.2;
2580;Indonesië;3;12 tot 25 jaar;Mannen;2003;32.3;25.2;30.3;12.3;14.8;50.3;42.6;7.1;86.5;12.3;;33.3;26.4;30.8;10.5;14.7;52.4;40.4;7.2;85.9;12.8;
2581;Indonesië;3;12 tot 25 jaar;Mannen;2004;33.3;33.9;26.5;11.6;12.7;43.9;49.2;6.9;83.6;14.8;;35.5;34.8;27.0;10.0;11.7;45.7;46.9;7.4;82.8;15.4;
2582;Indonesië;3;12 tot 25 jaar;Mannen;2005;32.0;38.7;36.1;7.7;12.4;37.6;56.7;5.7;78.4;17.5;;34.3;39.0;35.7;6.7;12.6;39.6;54.6;5.9;77.7;17.7;
2583;Indonesië;3;12 tot 25 jaar;Mannen;2006*;32.2;38.3;26.8;13.1;10.4;39.3;55.2;5.5;83.6;12.6;;33.3;40.6;25.4;12.0;10.7;41.8;53.2;4.9;83.0;12.8;
2584;Indonesië;3;12 tot 25 jaar;Vrouwen;1999;38.7;;32.3;;;80.6;;;93.5;;;37.8;;34.0;;;80.7;;;92.6;;
2585;Indonesië;3;12 tot 25 jaar;Vrouwen;2000;45.0;;27.5;;;60.0;37.5;;92.5;;;44.2;;27.9;;;61.6;35.5;;92.6;;
2586;Indonesië;3;12 tot 25 jaar;Vrouwen;2001;44.4;;28.9;;;62.2;35.6;;93.3;;;42.9;;32.1;;;63.0;34.3;;93.4;;
2587;Indonesië;3;12 tot 25 jaar;Vrouwen;2002;40.5;29.7;37.8;;;64.9;35.1;;83.8;;;39.5;28.3;40.2;;;68.1;31.9;;85.2;;
2588;Indonesië;3;12 tot 25 jaar;Vrouwen;2003;53.2;;25.5;;;66.0;31.9;;91.5;;;54.0;;26.1;;;64.1;33.2;;90.2;;
2589;Indonesië;3;12 tot 25 jaar;Vrouwen;2004;45.2;;31.0;;;59.5;40.5;;92.9;;;45.9;;31.3;;;60.5;39.5;;93.8;;
2590;Indonesië;3;12 tot 25 jaar;Vrouwen;2005;51.2;;;;;62.8;37.2;;97.7;;;51.0;;;;;64.1;35.9;;98.0;;
2591;Indonesië;3;12 tot 25 jaar;Vrouwen;2006*;47.5;25.0;;;;72.5;27.5;;82.5;;;48.0;24.4;;;;74.9;25.1;;84.4;;
2592;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Totaal mannen en vrouwen;1999;73.3;19.8;22.8;;;34.7;38.6;26.7;78.2;14.9;;73.2;19.9;22.8;;;34.7;38.6;26.8;78.2;14.8;
2593;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Totaal mannen en vrouwen;2000;70.7;20.7;22.8;;;41.3;42.4;16.3;76.1;20.7;;70.4;20.8;23.0;;;41.3;42.3;16.4;75.9;20.8;
2594;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Totaal mannen en vrouwen;2001;68.1;16.5;27.5;;;37.4;47.3;15.4;80.2;19.8;;68.1;16.5;27.5;;;37.3;47.3;15.4;80.2;19.8;
2595;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Totaal mannen en vrouwen;2002;64.6;18.6;28.3;;8.8;45.1;43.4;11.5;80.5;17.7;;64.7;18.6;28.3;;8.8;45.1;43.4;11.5;80.5;17.7;
2596;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Totaal mannen en vrouwen;2003;67.9;17.4;25.7;;;40.4;40.4;19.3;78.9;21.1;;68.0;17.3;25.7;;;40.3;40.2;19.5;78.9;21.1;
2597;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Totaal mannen en vrouwen;2004;64.6;24.8;30.1;;;39.8;46.0;14.2;73.5;22.1;;64.6;24.7;30.1;;;39.8;46.0;14.2;73.5;22.1;
2598;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Totaal mannen en vrouwen;2005;56.3;34.4;33.6;;7.8;46.9;40.6;12.5;77.3;14.8;7.8;56.3;34.4;33.5;;7.7;46.9;40.5;12.5;77.5;14.8;7.8
2599;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Totaal mannen en vrouwen;2006*;45.5;33.9;25.6;;17.4;43.0;48.8;8.3;75.2;21.5;;45.6;33.6;25.8;;17.2;43.1;48.7;8.2;75.4;21.3;
2600;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Mannen;1999;69.4;23.6;22.2;;;34.7;34.7;30.6;77.8;13.9;;69.4;23.6;22.2;;;34.7;34.7;30.6;77.8;13.9;
2601;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Mannen;2000;61.5;27.7;29.2;;;43.1;38.5;18.5;69.2;26.2;;61.5;27.7;29.2;;;43.1;38.5;18.5;69.2;26.2;
2602;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Mannen;2001;63.9;19.7;32.8;;;31.1;50.8;18.0;72.1;27.9;;63.9;19.7;32.8;;;31.1;50.8;18.0;72.1;27.9;
2603;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Mannen;2002;53.6;20.3;36.2;;;46.4;43.5;;79.7;18.8;;53.6;20.3;36.2;;;46.4;43.5;;79.7;18.8;
2604;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Mannen;2003;62.3;21.7;24.6;;;43.5;46.4;;78.3;21.7;;62.3;21.7;24.6;;;43.5;46.4;;78.3;21.7;
2605;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Mannen;2004;60.3;30.8;33.3;;;37.2;52.6;;66.7;26.9;;60.3;30.8;33.3;;;37.2;52.6;;66.7;26.9;
2606;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Mannen;2005;56.2;33.7;36.0;;;44.9;43.8;11.2;74.2;16.9;;56.2;33.7;36.0;;;44.9;43.8;11.2;74.2;16.9;
2607;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Mannen;2006*;41.8;40.7;22.0;;22.0;40.7;49.5;;70.3;25.3;;41.8;40.7;22.0;;22.0;40.7;49.5;;70.3;25.3;
2608;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Vrouwen;1999;82.8;;;;;34.5;48.3;;79.3;;;82.8;;;;;34.5;48.3;;79.3;;
2609;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Vrouwen;2000;92.6;;;;;37.0;51.9;;92.6;;;92.6;;;;;37.0;51.9;;92.6;;
2610;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Vrouwen;2001;76.7;;;;;50.0;40.0;;96.7;;;76.7;;;;;50.0;40.0;;96.7;;
2611;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Vrouwen;2002;81.8;;;;;43.2;43.2;;81.8;;;81.8;;;;;43.2;43.2;;81.8;;
2612;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Vrouwen;2003;77.5;;27.5;;;35.0;30.0;35.0;80.0;;;77.5;;27.5;;;35.0;30.0;35.0;80.0;;
2613;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Vrouwen;2004;74.3;;;;;45.7;31.4;;88.6;;;74.3;;;;;45.7;31.4;;88.6;;
2614;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Vrouwen;2005;56.4;35.9;28.2;;;51.3;33.3;;84.6;;;56.4;35.9;28.2;;;51.3;33.3;;84.6;;
2615;(Voormalig) Joegoslavië;5;12 tot 18 jaar;Vrouwen;2006*;56.7;;36.7;;;50.0;46.7;;90.0;;;56.7;;36.7;;;50.0;46.7;;90.0;;
2616;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Totaal mannen en vrouwen;1999;50.6;14.7;25.0;20.5;14.7;26.3;55.1;18.6;80.8;14.7;;50.6;14.8;25.0;20.5;14.8;26.3;55.1;18.6;80.8;14.8;
2617;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Totaal mannen en vrouwen;2000;48.8;22.0;15.9;23.2;9.8;32.3;50.6;17.1;82.3;15.9;;48.8;21.9;15.9;23.2;9.7;32.3;50.6;17.1;82.3;15.8;
2618;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Totaal mannen en vrouwen;2001;34.9;24.7;21.7;28.9;13.3;28.9;51.2;19.9;80.7;15.7;;34.8;24.8;21.7;29.0;13.3;28.9;51.3;19.8;80.7;15.7;
2619;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Totaal mannen en vrouwen;2002;42.6;17.9;27.2;25.9;16.7;29.6;50.6;19.8;77.8;16.0;6.2;42.5;17.9;27.2;26.0;16.7;29.6;50.7;19.7;77.7;16.1;6.2
2620;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Totaal mannen en vrouwen;2003;37.4;19.7;28.3;24.2;14.6;25.8;60.6;13.6;80.8;14.1;5.1;37.3;19.7;28.3;24.3;14.6;25.7;60.6;13.6;80.8;14.1;5.1
2621;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Totaal mannen en vrouwen;2004;45.0;19.0;21.7;23.8;19.0;21.2;67.7;11.1;77.2;19.0;;45.0;19.1;21.7;23.8;19.0;21.2;67.7;11.1;77.2;19.1;
2622;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Totaal mannen en vrouwen;2005;43.1;21.8;24.1;23.0;14.4;21.3;66.7;12.1;78.7;16.1;;43.0;21.9;24.1;23.0;14.4;21.2;66.7;12.1;78.7;16.1;
2623;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Totaal mannen en vrouwen;2006*;39.5;19.5;28.6;25.4;11.4;25.4;56.2;18.4;80.0;16.2;;39.4;19.5;28.7;25.4;11.4;25.4;56.2;18.4;80.0;16.2;
2624;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Mannen;1999;41.9;17.7;29.0;23.4;18.5;26.6;57.3;16.1;77.4;16.9;;41.9;17.7;29.0;23.4;18.5;26.6;57.3;16.1;77.4;16.9;
2625;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Mannen;2000;37.9;27.3;16.7;28.0;12.1;35.6;49.2;15.2;80.3;17.4;;37.9;27.3;16.7;28.0;12.1;35.6;49.2;15.2;80.3;17.4;
2626;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Mannen;2001;26.4;29.5;24.8;33.3;14.7;29.5;55.0;15.5;76.7;18.6;;26.4;29.5;24.8;33.3;14.7;29.5;55.0;15.5;76.7;18.6;
2627;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Mannen;2002;37.8;20.0;31.1;28.1;16.3;30.4;53.3;16.3;75.6;17.8;;37.8;20.0;31.1;28.1;16.3;30.4;53.3;16.3;75.6;17.8;
2628;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Mannen;2003;32.3;21.3;32.3;27.1;14.2;24.5;63.9;11.6;79.4;14.2;6.5;32.3;21.3;32.3;27.1;14.2;24.5;63.9;11.6;79.4;14.2;6.5
2629;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Mannen;2004;35.9;23.9;25.4;27.5;20.4;21.8;68.3;9.9;73.9;21.8;;35.9;23.9;25.4;27.5;20.4;21.8;68.3;9.9;73.9;21.8;
2630;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Mannen;2005;32.0;28.8;25.6;27.2;16.0;18.4;70.4;11.2;76.0;18.4;;32.0;28.8;25.6;27.2;16.0;18.4;70.4;11.2;76.0;18.4;
2631;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Mannen;2006*;35.8;20.4;31.4;29.2;13.1;26.3;56.9;16.8;75.9;19.0;;35.8;20.4;31.4;29.2;13.1;26.3;56.9;16.8;75.9;19.0;
2632;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Vrouwen;1999;84.4;;;;;;46.9;;93.8;;;84.4;;;;;;46.9;;93.8;;
2633;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Vrouwen;2000;93.8;;;;;;56.3;;90.6;;;93.8;;;;;;56.3;;90.6;;
2634;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Vrouwen;2001;64.9;;;;;27.0;37.8;35.1;94.6;;;64.9;;;;;27.0;37.8;35.1;94.6;;
2635;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Vrouwen;2002;66.7;;;;;;37.0;37.0;88.9;;;66.7;;;;;;37.0;37.0;88.9;;
2636;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Vrouwen;2003;55.8;;;;;30.2;48.8;;86.0;;;55.8;;;;;30.2;48.8;;86.0;;
2637;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Vrouwen;2004;72.3;;;;;;66.0;;87.2;;;72.3;;;;;;66.0;;87.2;;
2638;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Vrouwen;2005;71.4;;20.4;;;28.6;57.1;;85.7;;;71.4;;20.4;;;28.6;57.1;;85.7;;
2639;(Voormalig) Joegoslavië;5;18 tot 25 jaar;Vrouwen;2006*;50.0;;20.8;;;22.9;54.2;22.9;91.7;;;50.0;;20.8;;;22.9;54.2;22.9;91.7;;
2640;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Totaal mannen en vrouwen;1999;34.0;;20.0;36.0;;;64.0;22.0;86.0;;;33.7;;20.2;36.3;;;64.0;22.0;85.9;;
2641;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Totaal mannen en vrouwen;2000;39.5;14.5;;31.6;17.1;26.3;55.3;18.4;89.5;;;39.3;14.6;;31.8;17.1;26.4;55.0;18.5;89.4;;
2642;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Totaal mannen en vrouwen;2001;33.7;14.0;25.6;33.7;18.6;12.8;66.3;20.9;82.6;;;33.5;14.0;25.6;34.0;18.6;12.6;66.4;21.0;82.5;;
2643;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Totaal mannen en vrouwen;2002;29.5;16.2;17.1;38.1;16.2;30.5;48.6;21.0;86.7;11.4;;29.4;16.3;17.1;38.2;16.1;30.4;48.6;21.0;86.7;11.4;
2644;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Totaal mannen en vrouwen;2003;34.7;14.4;24.0;28.7;20.4;21.6;56.3;22.2;83.2;12.6;;34.6;14.4;24.1;28.8;20.3;21.4;56.3;22.2;83.2;12.6;
2645;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Totaal mannen en vrouwen;2004;32.2;18.9;26.7;28.9;15.6;25.6;52.2;22.2;82.8;13.3;;32.2;19.0;26.7;28.9;15.5;25.4;52.3;22.3;82.7;13.4;
2646;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Totaal mannen en vrouwen;2005;30.8;18.5;32.8;24.6;20.0;16.9;60.0;23.1;80.0;13.3;6.7;30.6;18.5;32.9;24.7;20.0;16.9;60.1;23.1;80.0;13.3;6.7
2647;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Totaal mannen en vrouwen;2006*;31.3;17.3;35.1;31.3;15.9;18.8;55.8;25.5;76.4;16.8;6.7;31.2;17.3;35.2;31.3;15.9;18.7;55.8;25.5;76.4;16.8;6.8
2648;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Mannen;1999;29.5;;22.7;40.9;;;63.6;22.7;84.1;;;29.5;;22.7;40.9;;;63.6;22.7;84.1;;
2649;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Mannen;2000;35.5;16.1;;35.5;16.1;29.0;50.0;21.0;88.7;;;35.5;16.1;;35.5;16.1;29.0;50.0;21.0;88.7;;
2650;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Mannen;2001;26.8;15.5;26.8;40.8;19.7;;69.0;22.5;80.3;;;26.8;15.5;26.8;40.8;19.7;;69.0;22.5;80.3;;
2651;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Mannen;2002;26.2;20.2;16.7;41.7;13.1;27.4;50.0;22.6;86.9;;;26.2;20.2;16.7;41.7;13.1;27.4;50.0;22.6;86.9;;
2652;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Mannen;2003;29.2;16.8;27.7;32.1;19.7;17.5;57.7;24.8;81.0;13.9;;29.2;16.8;27.7;32.1;19.7;17.5;57.7;24.8;81.0;13.9;
2653;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Mannen;2004;30.0;21.3;28.7;30.7;15.3;20.0;56.0;24.0;80.0;15.3;;30.0;21.3;28.7;30.7;15.3;20.0;56.0;24.0;80.0;15.3;
2654;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Mannen;2005;22.5;20.5;36.4;27.2;17.9;15.2;62.3;22.5;82.1;11.3;6.6;22.5;20.5;36.4;27.2;17.9;15.2;62.3;22.5;82.1;11.3;6.6
2655;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Mannen;2006*;25.4;18.9;39.1;34.3;15.4;16.6;58.0;25.4;75.7;16.0;8.3;25.4;18.9;39.1;34.3;15.4;16.6;58.0;25.4;75.7;16.0;8.3
2656;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Vrouwen;1999;;;;;;;;;;;;;;;;;;;;;;
2657;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Vrouwen;2000;;;;;;;78.6;;92.9;;;;;;;;;78.6;;92.9;;
2658;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Vrouwen;2001;66.7;;;;;;;;93.3;;;66.7;;;;;;;;93.3;;
2659;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Vrouwen;2002;;;;;;;;;85.7;;;;;;;;;;;85.7;;
2660;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Vrouwen;2003;60.0;;;;;40.0;50.0;;93.3;;;60.0;;;;;40.0;50.0;;93.3;;
2661;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Vrouwen;2004;43.3;;;;;53.3;33.3;;96.7;;;43.3;;;;;53.3;33.3;;96.7;;
2662;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Vrouwen;2005;59.1;;;;27.3;22.7;52.3;25.0;72.7;;;59.1;;;;27.3;22.7;52.3;25.0;72.7;;
2663;(Voormalig) Joegoslavië;5;25 tot 45 jaar;Vrouwen;2006*;56.4;;;;;28.2;46.2;25.6;79.5;;;56.4;;;;;28.2;46.2;25.6;79.5;;
2664;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Totaal mannen en vrouwen;1999;20.8;11.0;19.1;44.5;16.2;52.6;32.4;15.0;91.9;;;20.9;10.9;19.0;44.5;16.1;52.8;32.3;14.9;92.0;;
2665;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Totaal mannen en vrouwen;2000;25.6;10.8;17.2;42.4;13.3;57.1;31.5;11.3;91.6;7.4;;25.7;10.8;17.2;42.4;13.2;57.4;31.4;11.2;91.7;7.3;
2666;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Totaal mannen en vrouwen;2001;25.9;12.7;17.9;40.6;13.2;55.2;30.2;14.6;92.5;4.7;;26.3;12.7;17.9;40.4;13.1;55.4;30.1;14.5;92.5;4.7;
2667;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Totaal mannen en vrouwen;2002;23.5;12.3;19.8;44.9;13.6;58.0;27.6;14.4;88.9;8.6;;23.6;12.3;19.6;44.8;13.5;58.2;27.5;14.3;89.0;8.5;
2668;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Totaal mannen en vrouwen;2003;19.8;14.0;19.4;43.0;16.7;54.3;35.3;10.5;89.1;8.9;;19.8;14.0;19.5;42.9;16.6;54.4;35.3;10.3;89.2;8.9;
2669;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Totaal mannen en vrouwen;2004;22.7;14.1;23.0;37.1;13.7;53.3;33.7;13.1;90.0;9.3;;22.8;14.1;22.9;37.1;13.8;53.4;33.7;12.9;90.0;9.3;
2670;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Totaal mannen en vrouwen;2005;19.3;10.2;23.3;42.9;17.1;54.5;30.2;15.3;89.5;8.4;;19.4;10.2;23.1;43.0;17.1;54.7;30.1;15.2;89.5;8.3;
2671;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Totaal mannen en vrouwen;2006*;23.1;13.6;23.5;38.0;16.7;50.6;30.6;18.8;87.0;11.4;;23.2;13.6;23.4;38.0;16.6;50.8;30.5;18.7;87.1;11.4;
2672;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Mannen;1999;19.0;12.7;20.4;45.1;16.9;49.3;33.1;17.6;90.1;;;19.0;12.7;20.4;45.1;16.9;49.3;33.1;17.6;90.1;;
2673;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Mannen;2000;24.7;11.4;18.4;41.1;15.2;51.3;34.8;13.9;90.5;8.2;;24.7;11.4;18.4;41.1;15.2;51.3;34.8;13.9;90.5;8.2;
2674;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Mannen;2001;19.0;13.1;19.0;44.0;16.1;50.0;32.7;17.3;92.3;;;19.0;13.1;19.0;44.0;16.1;50.0;32.7;17.3;92.3;;
2675;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Mannen;2002;20.8;14.2;22.3;45.2;14.7;53.8;28.9;17.3;86.3;10.7;;20.8;14.2;22.3;45.2;14.7;53.8;28.9;17.3;86.3;10.7;
2676;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Mannen;2003;18.7;13.8;17.7;46.8;17.2;51.2;35.5;13.3;87.7;10.3;;18.7;13.8;17.7;46.8;17.2;51.2;35.5;13.3;87.7;10.3;
2677;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Mannen;2004;20.0;13.8;26.7;36.4;12.4;50.2;33.8;16.0;91.1;8.4;;20.0;13.8;26.7;36.4;12.4;50.2;33.8;16.0;91.1;8.4;
2678;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Mannen;2005;17.1;10.4;27.5;41.0;17.6;50.0;32.9;17.1;88.7;9.0;;17.1;10.4;27.5;41.0;17.6;50.0;32.9;17.1;88.7;9.0;
2679;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Mannen;2006*;21.7;14.2;26.5;37.5;17.8;45.5;32.0;22.5;84.6;13.4;;21.7;14.2;26.5;37.5;17.8;45.5;32.0;22.5;84.6;13.4;
2680;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Vrouwen;1999;;;;41.9;;67.7;;;100.0;;;;;;41.9;;67.7;;;100.0;;
2681;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Vrouwen;2000;28.9;;;46.7;;77.8;;;95.6;;;28.9;;;46.7;;77.8;;;95.6;;
2682;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Vrouwen;2001;52.3;;;27.3;;75.0;;;93.2;;;52.3;;;27.3;;75.0;;;93.2;;
2683;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Vrouwen;2002;34.8;;;43.5;;76.1;21.7;;100.0;;;34.8;;;43.5;;76.1;21.7;;100.0;;
2684;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Vrouwen;2003;23.6;;25.5;29.1;;65.5;34.5;;94.5;;;23.6;;25.5;29.1;;65.5;34.5;;94.5;;
2685;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Vrouwen;2004;31.8;15.2;;39.4;18.2;63.6;33.3;;86.4;;;31.8;15.2;;39.4;18.2;63.6;33.3;;86.4;;
2686;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Vrouwen;2005;28.3;;;50.9;;73.6;18.9;;92.5;;;28.3;;;50.9;;73.6;18.9;;92.5;;
2687;(Voormalig) Joegoslavië;5;45 tot 80 jaar;Vrouwen;2006*;28.2;;;39.4;;69.0;25.4;;95.8;;;28.2;;;39.4;;69.0;25.4;;95.8;;
2688;(Voormalig) Joegoslavië;5;12 tot 80 jaar;Totaal mannen en vrouwen;1999;55.4;16.3;23.5;18.6;12.1;27.0;51.1;21.8;80.8;13.7;5.5;46.8;15.6;22.0;25.8;13.3;21.7;56.0;22.3;82.9;11.2;5.9
2689;(Voormalig) Joegoslavië;5;12 tot 80 jaar;Totaal mannen en vrouwen;2000;52.7;19.9;16.9;20.5;10.5;33.4;49.4;17.2;82.2;15.4;;47.7;17.5;15.0;24.8;13.3;30.8;51.5;17.8;85.1;12.3;
2690;(Voormalig) Joegoslavië;5;12 tot 80 jaar;Totaal mannen en vrouwen;2001;43.4;19.8;24.2;23.3;12.2;27.1;53.9;19.0;81.0;15.5;3.5;41.1;17.1;25.1;26.3;14.4;21.8;58.7;19.5;81.6;13.7;4.7
2691;(Voormalig) Joegoslavië;5;12 tot 80 jaar;Totaal mannen en vrouwen;2002;45.5;17.6;24.7;22.1;14.2;34.5;47.9;17.6;81.1;15.3;3.7;41.0;17.2;22.2;26.5;14.5;33.8;47.8;18.4;83.1;14.0;2.9
2692;(Voormalig) Joegoslavië;5;12 tot 80 jaar;Totaal mannen en vrouwen;2003;43.5;17.3;26.2;20.7;15.2;27.6;54.4;17.9;81.2;15.2;3.6;41.3;16.2;25.4;22.9;16.8;25.9;54.4;19.7;81.8;14.5;3.7
2693;(Voormalig) Joegoslavië;5;12 tot 80 jaar;Totaal mannen en vrouwen;2004;44.8;20.3;25.5;21.0;15.1;27.2;56.8;16.0;78.4;17.6;3.9;41.4;20.0;26.0;23.0;15.1;27.0;55.1;17.9;79.6;16.4;3.9
2694;(Voormalig) Joegoslavië;5;12 tot 80 jaar;Totaal mannen en vrouwen;2005;41.6;23.7;30.0;17.9;14.9;26.2;57.3;16.5;78.9;14.7;6.4;38.7;22.4;30.7;19.7;16.2;23.7;58.1;18.2;79.2;14.3;6.5
2695;(Voormalig) Joegoslavië;5;12 tot 80 jaar;Totaal mannen en vrouwen;2006*;37.5;22.0;30.5;23.2;14.6;26.8;54.3;18.9;77.4;17.7;4.9;35.9;20.5;31.8;25.6;14.7;24.5;54.9;20.7;77.3;17.3;5.3
2696;(Voormalig) Joegoslavië;5;12 tot 80 jaar;Mannen;1999;47.9;19.2;25.8;22.1;14.2;26.7;51.7;21.7;78.8;14.6;6.7;40.3;17.9;24.1;30.4;13.5;20.8;56.5;22.7;81.3;11.9;6.8
2697;(Voormalig) Joegoslavië;5;12 tot 80 jaar;Mannen;2000;43.2;24.7;18.9;24.7;12.4;35.9;46.7;17.4;79.5;17.4;;40.7;20.7;16.7;28.8;14.0;33.1;47.8;19.2;83.3;13.5;
2698;(Voormalig) Joegoslavië;5;12 tot 80 jaar;Mannen;2001;35.2;23.4;27.2;28.7;14.2;24.1;57.9;18.0;76.6;18.8;4.6;33.3;19.6;27.4;32.6;16.2;17.6;62.4;20.0;78.0;16.0;6.0
2699;(Voormalig) Joegoslavië;5;12 tot 80 jaar;Mannen;2002;38.2;20.1;28.1;26.0;13.9;33.3;50.0;16.7;79.9;16.0;4.2;34.4;20.2;24.1;30.8;13.3;31.8;49.6;18.6;82.6;14.1;3.3
