ID;Geslacht;Werkadres;PositieWerkkring;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
4379;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder in éénouderhuishouden;2011;17
4380;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder in éénouderhuishouden;2012;22
4381;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder in éénouderhuishouden;2013;20
4382;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder in éénouderhuishouden;2014;24
4383;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder in éénouderhuishouden;2015;23
4384;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder in éénouderhuishouden;2016;26
4385;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder in éénouderhuishouden;2017;20
4386;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder in éénouderhuishouden;2018;30
4387;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder in éénouderhuishouden;2019;23
4388;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder in éénouderhuishouden;2020;35
4389;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar;2010;543
4390;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar;2011;506
4391;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar;2012;513
4392;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar;2013;538
4393;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar;2014;566
4394;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar;2015;561
4395;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar;2016;534
4396;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar;2017;587
4397;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar;2018;575
4398;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar;2019;566
4399;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar;2020;578
4400;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar met kind;2010;323
4401;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar met kind;2011;298
4402;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar met kind;2012;314
4403;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar met kind;2013;322
4404;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar met kind;2014;335
4405;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar met kind;2015;332
4406;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar met kind;2016;324
4407;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar met kind;2017;349
4408;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar met kind;2018;335
4409;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar met kind;2019;342
4410;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar met kind;2020;334
4411;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar, geen kind;2010;220
4412;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar, geen kind;2011;208
4413;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar, geen kind;2012;199
4414;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar, geen kind;2013;215
4415;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar, geen kind;2014;230
4416;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar, geen kind;2015;229
4417;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar, geen kind;2016;210
4418;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar, geen kind;2017;238
4419;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar, geen kind;2018;240
4420;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar, geen kind;2019;223
4421;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: partner in paar, geen kind;2020;244
4422;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind;2010;21
4423;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind;2011;18
4424;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind;2012;19
4425;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind;2013;21
4426;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind;2014;21
4427;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind;2015;20
4428;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind;2016;20
4429;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind;2017;23
4430;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind;2018;21
4431;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind;2019;27
4432;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind;2020;23
4433;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind >= 18 jaar;2010;18
4434;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind >= 18 jaar;2011;16
4435;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind >= 18 jaar;2012;17
4436;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind >= 18 jaar;2013;18
4437;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind >= 18 jaar;2014;19
4438;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind >= 18 jaar;2015;18
4439;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind >= 18 jaar;2016;17
4440;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind >= 18 jaar;2017;21
4441;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind >= 18 jaar;2018;19
4442;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind >= 18 jaar;2019;25
4443;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind >= 18 jaar;2020;21
4444;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind < 18 jaar;2010;3
4445;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind < 18 jaar;2011;3
4446;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind < 18 jaar;2012;2
4447;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind < 18 jaar;2013;3
4448;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind < 18 jaar;2014;2
4449;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind < 18 jaar;2015;2
4450;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind < 18 jaar;2016;2
4451;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind < 18 jaar;2017;2
4452;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind < 18 jaar;2018;2
4453;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind < 18 jaar;2019;3
4454;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: kind < 18 jaar;2020;2
4455;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: overig lid;2010;7
4456;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: overig lid;2011;8
4457;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: overig lid;2012;11
4458;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: overig lid;2013;14
4459;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: overig lid;2014;10
4460;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: overig lid;2015;15
4461;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: overig lid;2016;11
4462;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: overig lid;2017;6
4463;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: overig lid;2018;14
4464;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: overig lid;2019;14
4465;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: overig lid;2020;15
4466;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Totaal personen;2010;556
4467;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Totaal personen;2011;532
4468;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Totaal personen;2012;557
4469;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Totaal personen;2013;579
4470;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Totaal personen;2014;603
4471;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Totaal personen;2015;602
4472;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Totaal personen;2016;602
4473;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Totaal personen;2017;625
4474;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Totaal personen;2018;644
4475;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Totaal personen;2019;624
4476;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Totaal personen;2020;676
4477;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2010;232
4478;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2011;234
4479;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2012;245
4480;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2013;261
4481;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2014;272
4482;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2015;274
4483;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2016;276
4484;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2017;281
4485;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2018;286
4486;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2019;290
4487;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: deeltijd;2020;330
4488;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2010;62
4489;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2011;70
4490;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2012;66
4491;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2013;75
4492;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2014;73
4493;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2015;80
4494;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2016;68
4495;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2017;69
4496;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2018;75
4497;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2019;83
4498;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 12 uur per week;2020;94
4499;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2010;97
4500;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2011;102
4501;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2012;103
4502;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2013;117
4503;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2014;115
4504;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2015;122
4505;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2016;112
4506;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2017;115
4507;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2018;112
4508;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2019;123
4509;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: minder dan 20 uur per week;2020;134
4510;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2010;35
4511;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2011;33
4512;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2012;37
4513;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2013;42
4514;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2014;42
4515;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2015;42
4516;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2016;44
4517;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2017;46
4518;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2018;37
4519;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2019;40
4520;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 12 tot 20 uur per week;2020;40
4521;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2010;135
4522;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2011;132
4523;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2012;142
4524;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2013;144
4525;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2014;157
4526;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2015;152
4527;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2016;163
4528;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2017;166
4529;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2018;174
4530;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2019;167
4531;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: 20 tot 35 uur per week;2020;196
4532;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2010;324
4533;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2011;298
4534;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2012;312
4535;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2013;318
4536;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2014;331
4537;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2015;328
4538;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2016;326
4539;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2017;344
4540;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2018;358
4541;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2019;334
4542;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Arbeidsduur: voltijd;2020;346
4543;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2010;101
4544;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2011;101
4545;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2012;91
4546;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2013;85
4547;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2014;88
4548;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2015;92
4549;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2016;92
4550;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2017;90
4551;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2018;84
4552;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2019;67
4553;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 1 laag;2020;70
4554;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2010;219
4555;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2011;204
4556;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2012;217
4557;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2013;226
4558;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2014;236
4559;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2015;231
4560;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2016;218
4561;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2017;228
4562;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2018;241
4563;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2019;231
4564;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 2 middelbaar ;2020;225
4565;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 3 hoog;2010;235
4566;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige zonder personeel (zzp);Onderwijsniveau: 3 hoog;2011;222
