ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;SamenstellingHuishouden;SociaaleconomischeCategorie;Perioden;PersonenMetUitgesprokenSchuldsanering_1
4691;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2015;40.0
4692;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2016;30.0
4693;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2017;35.0
4694;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2018;20.0
4695;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2019;
4696;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2020;
4697;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2021;
4698;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2022;
4699;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2023;
4700;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;1999;
4701;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2000;
4702;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2001;
4703;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2002;
4704;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2003;
4705;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2004;10.0
4706;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2005;
4707;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2006;
4708;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2007;
4709;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2008;
4710;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2009;
4711;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2010;
4712;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2011;
4713;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2012;
4714;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2013;
4715;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2014;
4716;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2015;
4717;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2016;
4718;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2017;
4719;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2018;
4720;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2019;
4721;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2020;
4722;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2021;
4723;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2022;
4724;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Pensioenontvanger;2023;
4725;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;1999;
4726;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2000;
4727;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2001;
4728;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2002;
4729;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2003;
4730;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2004;
4731;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2005;
4732;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2006;
4733;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2007;
4734;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2008;
4735;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2009;
4736;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2010;
4737;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2011;
4738;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2012;
4739;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2013;
4740;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2014;
4741;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2015;
4742;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2016;
4743;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2017;
4744;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2018;
4745;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2019;
4746;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2020;
4747;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2021;
4748;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2022;
4749;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;(School)kind of student;2023;
4750;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);1999;
4751;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2000;
4752;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2001;
4753;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2002;
4754;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2003;
4755;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2004;
4756;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2005;
4757;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2006;
4758;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2007;
4759;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2008;
4760;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2009;
4761;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2010;
4762;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2011;
4763;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2012;
4764;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2013;
4765;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2014;
4766;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2015;
4767;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2016;
4768;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2017;
4769;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2018;
4770;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2019;
4771;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2020;
4772;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2021;
4773;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2022;
4774;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Overig (geen inkomen, kind of student);2023;
4775;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;1999;
4776;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2000;
4777;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2001;
4778;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2002;
4779;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2003;
4780;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2004;
4781;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2005;
4782;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2006;
4783;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2007;
4784;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2008;
4785;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2009;
4786;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2010;
4787;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2011;
4788;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2012;
4789;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2013;
4790;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2014;
4791;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2015;
4792;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2016;
4793;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2017;
4794;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2018;
4795;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2019;
4796;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2020;
4797;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2021;
4798;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2022;
4799;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Onbekend;2023;
4800;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;1999;35.0
4801;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2000;45.0
4802;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2001;40.0
4803;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2002;45.0
4804;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2003;40.0
4805;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2004;60.0
4806;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2005;45.0
4807;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2006;65.0
4808;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2007;85.0
4809;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2008;55.0
4810;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2009;45.0
4811;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2010;55.0
4812;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2011;70.0
4813;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2012;80.0
4814;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2013;85.0
4815;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2014;75.0
4816;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2015;80.0
4817;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2016;60.0
4818;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2017;55.0
4819;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2018;35.0
4820;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2019;20.0
4821;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2020;15.0
4822;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2021;15.0
4823;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2022;15.0
4824;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Totaal;2023;10.0
4825;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;1999;10.0
4826;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2000;15.0
4827;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2001;15.0
4828;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2002;20.0
4829;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2003;20.0
4830;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2004;25.0
4831;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2005;20.0
4832;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2006;30.0
4833;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2007;40.0
4834;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2008;20.0
4835;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2009;25.0
4836;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2010;30.0
4837;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2011;35.0
4838;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2012;25.0
4839;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2013;30.0
4840;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2014;20.0
4841;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2015;20.0
4842;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2016;20.0
4843;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2017;25.0
4844;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2018;15.0
4845;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2019;
4846;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2020;
4847;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2021;10.0
4848;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2022;
4849;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Werknemer;2023;
4850;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);1999;
4851;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2000;
4852;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2001;
4853;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2002;
4854;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2003;
4855;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2004;
4856;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2005;
4857;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2006;
4858;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2007;
4859;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2008;
4860;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2009;
4861;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2010;
4862;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2011;
4863;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2012;
4864;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2013;
4865;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2014;
4866;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2015;
4867;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2016;
4868;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2017;
4869;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2018;
4870;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2019;
4871;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2020;
4872;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2021;
4873;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2022;
4874;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2023;
4875;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;1999;15.0
4876;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2000;20.0
4877;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2001;15.0
4878;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2002;15.0
4879;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2003;15.0
4880;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2004;25.0
4881;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2005;15.0
4882;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2006;20.0
4883;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2007;25.0
4884;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2008;20.0
4885;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2009;10.0
4886;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2010;20.0
4887;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2011;15.0
4888;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2012;30.0
4889;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2013;30.0
4890;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2014;30.0
