ID;Geslacht;LandVanHerkomstVestiging;Geboorteland;Perioden;Immigratie_1;EmigratieExclusiefAdministratieveC_2;MigratiesaldoExclusiefAdministrati_3
5891;Totaal mannen en vrouwen;Comoren;Overig land;2006;0.0;0.0;0.0
5892;Totaal mannen en vrouwen;Comoren;Overig land;2007;0.0;0.0;0.0
5893;Totaal mannen en vrouwen;Comoren;Overig land;2008;1.0;0.0;1.0
5894;Totaal mannen en vrouwen;Comoren;Overig land;2009;0.0;0.0;0.0
5895;Totaal mannen en vrouwen;Comoren;Overig land;2010;0.0;0.0;0.0
5896;Totaal mannen en vrouwen;Comoren;Overig land;2011;0.0;0.0;0.0
5897;Totaal mannen en vrouwen;Comoren;Overig land;2012;1.0;0.0;1.0
5898;Totaal mannen en vrouwen;Comoren;Overig land;2013;0.0;0.0;0.0
5899;Totaal mannen en vrouwen;Comoren;Overig land;2014;0.0;0.0;0.0
5900;Totaal mannen en vrouwen;Comoren;Overig land;2015;0.0;0.0;0.0
5901;Totaal mannen en vrouwen;Comoren;Overig land;2016;1.0;0.0;1.0
5902;Totaal mannen en vrouwen;Comoren;Overig land;2017;0.0;0.0;0.0
5903;Totaal mannen en vrouwen;Comoren;Overig land;2018;0.0;0.0;0.0
5904;Totaal mannen en vrouwen;Comoren;Overig land;2019;0.0;0.0;0.0
5905;Totaal mannen en vrouwen;Comoren;Overig land;2020;0.0;0.0;0.0
5906;Totaal mannen en vrouwen;Comoren;Overig land;2021;0.0;0.0;0.0
5907;Totaal mannen en vrouwen;Comoren;Overig land;2022;0.0;0.0;0.0
5908;Totaal mannen en vrouwen;Comoren;Nederland;1995;0.0;0.0;0.0
5909;Totaal mannen en vrouwen;Comoren;Nederland;1996;0.0;0.0;0.0
5910;Totaal mannen en vrouwen;Comoren;Nederland;1997;0.0;0.0;0.0
5911;Totaal mannen en vrouwen;Comoren;Nederland;1998;0.0;0.0;0.0
5912;Totaal mannen en vrouwen;Comoren;Nederland;1999;0.0;0.0;0.0
5913;Totaal mannen en vrouwen;Comoren;Nederland;2000;0.0;0.0;0.0
5914;Totaal mannen en vrouwen;Comoren;Nederland;2001;0.0;0.0;0.0
5915;Totaal mannen en vrouwen;Comoren;Nederland;2002;0.0;0.0;0.0
5916;Totaal mannen en vrouwen;Comoren;Nederland;2003;0.0;0.0;0.0
5917;Totaal mannen en vrouwen;Comoren;Nederland;2004;0.0;0.0;0.0
5918;Totaal mannen en vrouwen;Comoren;Nederland;2005;0.0;2.0;-2.0
5919;Totaal mannen en vrouwen;Comoren;Nederland;2006;0.0;0.0;0.0
5920;Totaal mannen en vrouwen;Comoren;Nederland;2007;0.0;0.0;0.0
5921;Totaal mannen en vrouwen;Comoren;Nederland;2008;1.0;0.0;1.0
5922;Totaal mannen en vrouwen;Comoren;Nederland;2009;1.0;0.0;1.0
5923;Totaal mannen en vrouwen;Comoren;Nederland;2010;0.0;0.0;0.0
5924;Totaal mannen en vrouwen;Comoren;Nederland;2011;0.0;0.0;0.0
5925;Totaal mannen en vrouwen;Comoren;Nederland;2012;0.0;0.0;0.0
5926;Totaal mannen en vrouwen;Comoren;Nederland;2013;0.0;0.0;0.0
5927;Totaal mannen en vrouwen;Comoren;Nederland;2014;0.0;0.0;0.0
5928;Totaal mannen en vrouwen;Comoren;Nederland;2015;0.0;0.0;0.0
5929;Totaal mannen en vrouwen;Comoren;Nederland;2016;0.0;0.0;0.0
5930;Totaal mannen en vrouwen;Comoren;Nederland;2017;0.0;0.0;0.0
5931;Totaal mannen en vrouwen;Comoren;Nederland;2018;0.0;4.0;-4.0
5932;Totaal mannen en vrouwen;Comoren;Nederland;2019;0.0;0.0;0.0
5933;Totaal mannen en vrouwen;Comoren;Nederland;2020;0.0;0.0;0.0
5934;Totaal mannen en vrouwen;Comoren;Nederland;2021;0.0;0.0;0.0
5935;Totaal mannen en vrouwen;Comoren;Nederland;2022;0.0;0.0;0.0
5936;Totaal mannen en vrouwen;Congo;Totaal;1995;20.0;4.0;16.0
5937;Totaal mannen en vrouwen;Congo;Totaal;1996;18.0;15.0;3.0
5938;Totaal mannen en vrouwen;Congo;Totaal;1997;36.0;12.0;24.0
5939;Totaal mannen en vrouwen;Congo;Totaal;1998;92.0;35.0;57.0
5940;Totaal mannen en vrouwen;Congo;Totaal;1999;146.0;8.0;138.0
5941;Totaal mannen en vrouwen;Congo;Totaal;2000;238.0;11.0;227.0
5942;Totaal mannen en vrouwen;Congo;Totaal;2001;347.0;20.0;327.0
5943;Totaal mannen en vrouwen;Congo;Totaal;2002;242.0;7.0;235.0
5944;Totaal mannen en vrouwen;Congo;Totaal;2003;130.0;10.0;120.0
5945;Totaal mannen en vrouwen;Congo;Totaal;2004;72.0;14.0;58.0
5946;Totaal mannen en vrouwen;Congo;Totaal;2005;91.0;8.0;83.0
5947;Totaal mannen en vrouwen;Congo;Totaal;2006;76.0;14.0;62.0
5948;Totaal mannen en vrouwen;Congo;Totaal;2007;47.0;14.0;33.0
5949;Totaal mannen en vrouwen;Congo;Totaal;2008;60.0;9.0;51.0
5950;Totaal mannen en vrouwen;Congo;Totaal;2009;81.0;11.0;70.0
5951;Totaal mannen en vrouwen;Congo;Totaal;2010;61.0;21.0;40.0
5952;Totaal mannen en vrouwen;Congo;Totaal;2011;64.0;18.0;46.0
5953;Totaal mannen en vrouwen;Congo;Totaal;2012;43.0;19.0;24.0
5954;Totaal mannen en vrouwen;Congo;Totaal;2013;71.0;22.0;49.0
5955;Totaal mannen en vrouwen;Congo;Totaal;2014;41.0;19.0;22.0
5956;Totaal mannen en vrouwen;Congo;Totaal;2015;49.0;21.0;28.0
5957;Totaal mannen en vrouwen;Congo;Totaal;2016;20.0;12.0;8.0
5958;Totaal mannen en vrouwen;Congo;Totaal;2017;22.0;10.0;12.0
5959;Totaal mannen en vrouwen;Congo;Totaal;2018;33.0;27.0;6.0
5960;Totaal mannen en vrouwen;Congo;Totaal;2019;30.0;11.0;19.0
5961;Totaal mannen en vrouwen;Congo;Totaal;2020;20.0;6.0;14.0
5962;Totaal mannen en vrouwen;Congo;Totaal;2021;20.0;13.0;7.0
5963;Totaal mannen en vrouwen;Congo;Totaal;2022;29.0;13.0;16.0
5964;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;1995;15.0;1.0;14.0
5965;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;1996;5.0;1.0;4.0
5966;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;1997;16.0;1.0;15.0
5967;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;1998;30.0;1.0;29.0
5968;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;1999;53.0;0.0;53.0
5969;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2000;146.0;1.0;145.0
5970;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2001;201.0;2.0;199.0
5971;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2002;124.0;1.0;123.0
5972;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2003;61.0;1.0;60.0
5973;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2004;29.0;0.0;29.0
5974;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2005;59.0;0.0;59.0
5975;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2006;51.0;2.0;49.0
5976;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2007;27.0;4.0;23.0
5977;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2008;33.0;1.0;32.0
5978;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2009;46.0;0.0;46.0
5979;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2010;26.0;4.0;22.0
5980;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2011;44.0;3.0;41.0
5981;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2012;26.0;2.0;24.0
5982;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2013;34.0;3.0;31.0
5983;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2014;27.0;2.0;25.0
5984;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2015;21.0;5.0;16.0
5985;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2016;9.0;1.0;8.0
5986;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2017;6.0;1.0;5.0
5987;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2018;6.0;2.0;4.0
5988;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2019;14.0;2.0;12.0
5989;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2020;3.0;0.0;3.0
5990;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2021;7.0;3.0;4.0
5991;Totaal mannen en vrouwen;Congo;Land herkomst / vestiging;2022;9.0;1.0;8.0
5992;Totaal mannen en vrouwen;Congo;Overig land;1995;3.0;1.0;2.0
5993;Totaal mannen en vrouwen;Congo;Overig land;1996;2.0;8.0;-6.0
5994;Totaal mannen en vrouwen;Congo;Overig land;1997;16.0;3.0;13.0
5995;Totaal mannen en vrouwen;Congo;Overig land;1998;51.0;20.0;31.0
5996;Totaal mannen en vrouwen;Congo;Overig land;1999;74.0;2.0;72.0
5997;Totaal mannen en vrouwen;Congo;Overig land;2000;90.0;3.0;87.0
5998;Totaal mannen en vrouwen;Congo;Overig land;2001;140.0;4.0;136.0
5999;Totaal mannen en vrouwen;Congo;Overig land;2002;114.0;2.0;112.0
6000;Totaal mannen en vrouwen;Congo;Overig land;2003;60.0;2.0;58.0
6001;Totaal mannen en vrouwen;Congo;Overig land;2004;30.0;6.0;24.0
6002;Totaal mannen en vrouwen;Congo;Overig land;2005;29.0;6.0;23.0
6003;Totaal mannen en vrouwen;Congo;Overig land;2006;20.0;8.0;12.0
6004;Totaal mannen en vrouwen;Congo;Overig land;2007;14.0;4.0;10.0
6005;Totaal mannen en vrouwen;Congo;Overig land;2008;24.0;5.0;19.0
6006;Totaal mannen en vrouwen;Congo;Overig land;2009;31.0;3.0;28.0
6007;Totaal mannen en vrouwen;Congo;Overig land;2010;30.0;8.0;22.0
6008;Totaal mannen en vrouwen;Congo;Overig land;2011;17.0;1.0;16.0
6009;Totaal mannen en vrouwen;Congo;Overig land;2012;12.0;9.0;3.0
6010;Totaal mannen en vrouwen;Congo;Overig land;2013;30.0;13.0;17.0
6011;Totaal mannen en vrouwen;Congo;Overig land;2014;8.0;10.0;-2.0
6012;Totaal mannen en vrouwen;Congo;Overig land;2015;15.0;8.0;7.0
6013;Totaal mannen en vrouwen;Congo;Overig land;2016;6.0;6.0;0.0
6014;Totaal mannen en vrouwen;Congo;Overig land;2017;11.0;1.0;10.0
6015;Totaal mannen en vrouwen;Congo;Overig land;2018;20.0;14.0;6.0
6016;Totaal mannen en vrouwen;Congo;Overig land;2019;14.0;8.0;6.0
6017;Totaal mannen en vrouwen;Congo;Overig land;2020;10.0;5.0;5.0
6018;Totaal mannen en vrouwen;Congo;Overig land;2021;12.0;5.0;7.0
6019;Totaal mannen en vrouwen;Congo;Overig land;2022;16.0;8.0;8.0
6020;Totaal mannen en vrouwen;Congo;Nederland;1995;2.0;2.0;0.0
6021;Totaal mannen en vrouwen;Congo;Nederland;1996;11.0;6.0;5.0
6022;Totaal mannen en vrouwen;Congo;Nederland;1997;4.0;8.0;-4.0
6023;Totaal mannen en vrouwen;Congo;Nederland;1998;11.0;14.0;-3.0
6024;Totaal mannen en vrouwen;Congo;Nederland;1999;19.0;6.0;13.0
6025;Totaal mannen en vrouwen;Congo;Nederland;2000;2.0;7.0;-5.0
6026;Totaal mannen en vrouwen;Congo;Nederland;2001;6.0;14.0;-8.0
6027;Totaal mannen en vrouwen;Congo;Nederland;2002;4.0;4.0;0.0
6028;Totaal mannen en vrouwen;Congo;Nederland;2003;9.0;7.0;2.0
6029;Totaal mannen en vrouwen;Congo;Nederland;2004;13.0;8.0;5.0
6030;Totaal mannen en vrouwen;Congo;Nederland;2005;3.0;2.0;1.0
6031;Totaal mannen en vrouwen;Congo;Nederland;2006;5.0;4.0;1.0
6032;Totaal mannen en vrouwen;Congo;Nederland;2007;6.0;6.0;0.0
6033;Totaal mannen en vrouwen;Congo;Nederland;2008;3.0;3.0;0.0
6034;Totaal mannen en vrouwen;Congo;Nederland;2009;4.0;8.0;-4.0
6035;Totaal mannen en vrouwen;Congo;Nederland;2010;5.0;9.0;-4.0
6036;Totaal mannen en vrouwen;Congo;Nederland;2011;3.0;14.0;-11.0
6037;Totaal mannen en vrouwen;Congo;Nederland;2012;5.0;8.0;-3.0
6038;Totaal mannen en vrouwen;Congo;Nederland;2013;7.0;6.0;1.0
6039;Totaal mannen en vrouwen;Congo;Nederland;2014;6.0;7.0;-1.0
6040;Totaal mannen en vrouwen;Congo;Nederland;2015;13.0;8.0;5.0
6041;Totaal mannen en vrouwen;Congo;Nederland;2016;5.0;5.0;0.0
6042;Totaal mannen en vrouwen;Congo;Nederland;2017;5.0;8.0;-3.0
6043;Totaal mannen en vrouwen;Congo;Nederland;2018;7.0;11.0;-4.0
6044;Totaal mannen en vrouwen;Congo;Nederland;2019;2.0;1.0;1.0
6045;Totaal mannen en vrouwen;Congo;Nederland;2020;7.0;1.0;6.0
6046;Totaal mannen en vrouwen;Congo;Nederland;2021;1.0;5.0;-4.0
6047;Totaal mannen en vrouwen;Congo;Nederland;2022;4.0;4.0;0.0
6048;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;1995;1045.0;87.0;958.0
6049;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;1996;540.0;75.0;465.0
6050;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;1997;445.0;32.0;413.0
6051;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;1998;326.0;29.0;297.0
6052;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;1999;319.0;8.0;311.0
6053;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2000;471.0;17.0;454.0
6054;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2001;513.0;6.0;507.0
6055;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2002;522.0;12.0;510.0
6056;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2003;338.0;6.0;332.0
6057;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2004;175.0;11.0;164.0
6058;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2005;123.0;27.0;96.0
6059;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2006;123.0;21.0;102.0
6060;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2007;89.0;21.0;68.0
6061;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2008;108.0;23.0;85.0
6062;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2009;106.0;23.0;83.0
6063;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2010;110.0;19.0;91.0
6064;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2011;142.0;18.0;124.0
6065;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2012;115.0;15.0;100.0
6066;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2013;167.0;23.0;144.0
6067;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2014;59.0;30.0;29.0
6068;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2015;65.0;14.0;51.0
6069;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2016;88.0;33.0;55.0
6070;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2017;51.0;28.0;23.0
6071;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2018;77.0;13.0;64.0
6072;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2019;32.0;20.0;12.0
6073;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2020;48.0;5.0;43.0
6074;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2021;40.0;18.0;22.0
6075;Totaal mannen en vrouwen;Congo (Democratische Republiek);Totaal;2022;41.0;21.0;20.0
6076;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;1995;942.0;37.0;905.0
6077;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;1996;463.0;36.0;427.0
6078;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;1997;348.0;16.0;332.0
6079;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;1998;262.0;11.0;251.0
6080;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;1999;281.0;3.0;278.0
6081;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2000;413.0;5.0;408.0
6082;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2001;426.0;5.0;421.0
6083;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2002;457.0;2.0;455.0
6084;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2003;285.0;1.0;284.0
6085;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2004;152.0;6.0;146.0
6086;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2005;110.0;5.0;105.0
6087;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2006;92.0;1.0;91.0
6088;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2007;60.0;4.0;56.0
6089;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2008;75.0;3.0;72.0
6090;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2009;85.0;3.0;82.0
6091;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2010;90.0;2.0;88.0
6092;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2011;119.0;3.0;116.0
6093;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2012;98.0;2.0;96.0
6094;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2013;141.0;5.0;136.0
6095;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2014;52.0;8.0;44.0
6096;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2015;43.0;5.0;38.0
6097;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2016;66.0;6.0;60.0
6098;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2017;36.0;6.0;30.0
6099;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2018;50.0;3.0;47.0
6100;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2019;21.0;6.0;15.0
6101;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2020;29.0;0.0;29.0
6102;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2021;32.0;5.0;27.0
6103;Totaal mannen en vrouwen;Congo (Democratische Republiek);Land herkomst / vestiging;2022;32.0;5.0;27.0
6104;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;1995;73.0;12.0;61.0
6105;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;1996;37.0;8.0;29.0
6106;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;1997;49.0;1.0;48.0
6107;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;1998;37.0;2.0;35.0
6108;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;1999;28.0;1.0;27.0
6109;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2000;45.0;1.0;44.0
6110;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2001;71.0;0.0;71.0
6111;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2002;55.0;2.0;53.0
6112;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2003;39.0;1.0;38.0
6113;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2004;15.0;2.0;13.0
6114;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2005;5.0;2.0;3.0
6115;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2006;12.0;5.0;7.0
6116;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2007;10.0;1.0;9.0
6117;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2008;15.0;7.0;8.0
6118;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2009;15.0;9.0;6.0
6119;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2010;10.0;5.0;5.0
6120;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2011;6.0;7.0;-1.0
6121;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2012;6.0;1.0;5.0
6122;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2013;11.0;8.0;3.0
6123;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2014;3.0;7.0;-4.0
6124;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2015;12.0;3.0;9.0
6125;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2016;11.0;9.0;2.0
6126;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2017;10.0;8.0;2.0
6127;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2018;15.0;5.0;10.0
6128;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2019;9.0;4.0;5.0
6129;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2020;6.0;3.0;3.0
6130;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2021;7.0;1.0;6.0
6131;Totaal mannen en vrouwen;Congo (Democratische Republiek);Overig land;2022;3.0;5.0;-2.0
6132;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;1995;30.0;38.0;-8.0
6133;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;1996;40.0;31.0;9.0
6134;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;1997;48.0;15.0;33.0
6135;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;1998;27.0;16.0;11.0
6136;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;1999;10.0;4.0;6.0
6137;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2000;13.0;11.0;2.0
6138;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2001;16.0;1.0;15.0
6139;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2002;10.0;8.0;2.0
6140;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2003;14.0;4.0;10.0
6141;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2004;8.0;3.0;5.0
6142;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2005;8.0;20.0;-12.0
6143;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2006;19.0;15.0;4.0
6144;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2007;19.0;16.0;3.0
6145;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2008;18.0;13.0;5.0
6146;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2009;6.0;11.0;-5.0
6147;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2010;10.0;12.0;-2.0
6148;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2011;17.0;8.0;9.0
6149;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2012;11.0;12.0;-1.0
6150;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2013;15.0;10.0;5.0
6151;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2014;4.0;15.0;-11.0
6152;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2015;10.0;6.0;4.0
6153;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2016;11.0;18.0;-7.0
6154;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2017;5.0;14.0;-9.0
6155;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2018;12.0;5.0;7.0
6156;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2019;2.0;10.0;-8.0
6157;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2020;13.0;2.0;11.0
6158;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2021;1.0;12.0;-11.0
6159;Totaal mannen en vrouwen;Congo (Democratische Republiek);Nederland;2022;6.0;11.0;-5.0
6160;Totaal mannen en vrouwen;Cookeilanden;Totaal;1995;0.0;0.0;0.0
6161;Totaal mannen en vrouwen;Cookeilanden;Totaal;1996;0.0;1.0;-1.0
6162;Totaal mannen en vrouwen;Cookeilanden;Totaal;1997;0.0;0.0;0.0
6163;Totaal mannen en vrouwen;Cookeilanden;Totaal;1998;0.0;0.0;0.0
6164;Totaal mannen en vrouwen;Cookeilanden;Totaal;1999;3.0;8.0;-5.0
6165;Totaal mannen en vrouwen;Cookeilanden;Totaal;2000;0.0;0.0;0.0
6166;Totaal mannen en vrouwen;Cookeilanden;Totaal;2001;0.0;0.0;0.0
