ID;GeboortelandOudersHoofdkostwinner;HerkomstlandHoofdkostwinner;Perioden;ParticuliereHuishoudens_1;GemiddeldBesteedbaarInkomen_2;GemiddeldGestandaardiseerdInkomen_3;MediaanVermogen_4;HuishoudensMetLaagInkomen_5
1925;Geboren buiten NL;Buiten Europa;2012;726.8;29.0;19.9;0.5;25.0
1926;Geboren buiten NL;Buiten Europa;2013;732.8;29.0;19.9;0.3;27.8
1927;Geboren buiten NL;Buiten Europa;2014;735.7;30.3;20.8;0.3;26.7
1928;Geboren buiten NL;Buiten Europa;2015;746.4;30.8;21.2;0.7;25.0
1929;Geboren buiten NL;Buiten Europa;2016;765.5;31.8;21.9;0.8;24.5
1930;Geboren buiten NL;Buiten Europa;2017;792.2;32.7;22.6;1.0;24.7
1931;Geboren buiten NL;Buiten Europa;2018;815.5;33.8;23.0;1.2;24.1
1932;Geboren buiten NL;Buiten Europa;2019;838.2;35.9;24.5;1.5;22.4
1933;Geboren buiten NL;Buiten Europa;2020;862.5;37.5;25.5;1.9;20.4
1934;Geboren buiten NL;Buiten Europa;2021;877.8;39.7;27.1;3.0;19.1
1935;Geboren buiten NL;Buiten Europa;2022;910.7;42.4;29.0;3.5;12.4
1936;Geboren buiten NL;Buiten Europa;2023;954.8;45.7;31.3;3.8;10.5
1937;Geboren buiten NL;Indonesië;2011;85.0;34.4;26.3;30.4;5.8
1938;Geboren buiten NL;Indonesië;2012;83.4;34.2;26.4;27.1;6.7
1939;Geboren buiten NL;Indonesië;2013;81.4;33.9;26.3;22.5;7.5
1940;Geboren buiten NL;Indonesië;2014;79.1;35.1;27.2;22.2;6.8
1941;Geboren buiten NL;Indonesië;2015;77.3;34.9;27.3;25.2;6.0
1942;Geboren buiten NL;Indonesië;2016;75.4;35.1;27.5;27.0;5.5
1943;Geboren buiten NL;Indonesië;2017;73.7;35.8;28.1;30.2;5.6
1944;Geboren buiten NL;Indonesië;2018;71.8;35.8;27.8;35.3;5.7
1945;Geboren buiten NL;Indonesië;2019;69.9;37.7;29.3;41.7;5.4
1946;Geboren buiten NL;Indonesië;2020;68.1;38.0;29.5;48.8;5.0
1947;Geboren buiten NL;Indonesië;2021;66.0;38.8;30.4;61.5;4.5
1948;Geboren buiten NL;Indonesië;2022;64.5;40.2;31.6;80.0;3.1
1949;Geboren buiten NL;Indonesië;2023;62.6;43.7;34.4;80.6;2.7
1950;Geboren buiten NL;Marokko;2011;92.3;28.2;16.9;0.1;25.5
1951;Geboren buiten NL;Marokko;2012;93.2;28.3;16.9;0.0;30.5
1952;Geboren buiten NL;Marokko;2013;94.0;28.4;17.0;0.0;34.5
1953;Geboren buiten NL;Marokko;2014;94.6;29.3;17.5;0.0;33.3
1954;Geboren buiten NL;Marokko;2015;95.4;30.1;18.0;0.6;31.2
1955;Geboren buiten NL;Marokko;2016;96.1;31.3;18.7;0.7;29.1
1956;Geboren buiten NL;Marokko;2017;96.8;32.6;19.5;0.8;28.0
1957;Geboren buiten NL;Marokko;2018;97.7;34.0;20.1;1.0;28.3
1958;Geboren buiten NL;Marokko;2019;98.4;36.0;21.3;1.1;26.8
1959;Geboren buiten NL;Marokko;2020;99.2;37.9;22.5;1.3;24.2
1960;Geboren buiten NL;Marokko;2021;100.2;39.7;23.5;1.8;23.2
1961;Geboren buiten NL;Marokko;2022;101.1;42.5;25.4;1.9;15.0
1962;Geboren buiten NL;Marokko;2023;102.6;45.9;27.5;2.3;13.4
1963;Geboren buiten NL;Nederlandse Cariben;2011;55.0;25.5;18.5;-0.5;22.5
1964;Geboren buiten NL;Nederlandse Cariben;2012;55.7;25.4;18.5;-1.1;25.8
1965;Geboren buiten NL;Nederlandse Cariben;2013;56.0;25.5;18.6;-1.5;28.0
1966;Geboren buiten NL;Nederlandse Cariben;2014;56.2;26.6;19.4;-2.7;27.4
1967;Geboren buiten NL;Nederlandse Cariben;2015;57.0;26.6;19.5;-2.3;27.0
1968;Geboren buiten NL;Nederlandse Cariben;2016;57.7;27.7;20.4;-2.2;25.9
1969;Geboren buiten NL;Nederlandse Cariben;2017;58.2;28.9;21.2;-1.5;25.4
1970;Geboren buiten NL;Nederlandse Cariben;2018;59.6;29.8;21.7;-0.9;24.1
1971;Geboren buiten NL;Nederlandse Cariben;2019;60.7;31.6;23.0;-0.5;22.7
1972;Geboren buiten NL;Nederlandse Cariben;2020;62.4;32.9;23.9;-0.1;21.4
1973;Geboren buiten NL;Nederlandse Cariben;2021;63.9;34.0;24.8;0.0;19.7
1974;Geboren buiten NL;Nederlandse Cariben;2022;66.1;36.3;26.6;0.2;13.0
1975;Geboren buiten NL;Nederlandse Cariben;2023;67.6;39.5;29.0;0.3;10.2
1976;Geboren buiten NL;Suriname;2011;119.6;30.1;21.2;0.9;14.6
1977;Geboren buiten NL;Suriname;2012;119.7;30.1;21.2;0.6;19.4
1978;Geboren buiten NL;Suriname;2013;119.4;30.2;21.3;0.2;22.1
1979;Geboren buiten NL;Suriname;2014;118.6;31.3;22.2;0.1;20.8
1980;Geboren buiten NL;Suriname;2015;118.5;31.8;22.6;0.5;17.7
1981;Geboren buiten NL;Suriname;2016;118.2;33.0;23.5;0.6;16.8
1982;Geboren buiten NL;Suriname;2017;118.1;34.1;24.3;1.0;16.3
1983;Geboren buiten NL;Suriname;2018;118.1;35.2;24.8;1.6;16.2
1984;Geboren buiten NL;Suriname;2019;118.1;37.1;26.2;2.4;15.5
1985;Geboren buiten NL;Suriname;2020;118.4;38.5;27.2;3.4;14.2
1986;Geboren buiten NL;Suriname;2021;118.5;40.0;28.4;5.9;13.3
1987;Geboren buiten NL;Suriname;2022;118.5;42.4;30.2;7.7;7.5
1988;Geboren buiten NL;Suriname;2023;118.4;45.7;32.7;8.4;6.4
1989;Geboren buiten NL;Turkije;2011;106.0;29.7;18.1;0.6;20.8
1990;Geboren buiten NL;Turkije;2012;106.4;29.6;18.1;0.3;25.1
1991;Geboren buiten NL;Turkije;2013;106.4;29.9;18.2;0.1;28.3
1992;Geboren buiten NL;Turkije;2014;106.1;31.2;19.0;0.1;26.8
1993;Geboren buiten NL;Turkije;2015;105.4;32.1;19.6;0.3;24.8
1994;Geboren buiten NL;Turkije;2016;105.1;33.8;20.6;0.5;23.2
1995;Geboren buiten NL;Turkije;2017;105.2;35.4;21.5;0.8;22.1
1996;Geboren buiten NL;Turkije;2018;105.8;37.1;22.4;1.2;22.4
1997;Geboren buiten NL;Turkije;2019;107.1;39.6;23.9;1.7;21.1
1998;Geboren buiten NL;Turkije;2020;108.6;41.6;25.2;2.4;19.3
1999;Geboren buiten NL;Turkije;2021;110.0;43.5;26.5;4.5;19.0
2000;Geboren buiten NL;Turkije;2022;112.8;46.6;28.8;5.3;12.9
2001;Geboren buiten NL;Turkije;2023;117.8;50.0;31.2;5.5;11.1
2002;Geboren buiten NL;Afghanistan;2011;13.6;23.6;14.7;0.2;35.9
2003;Geboren buiten NL;Afghanistan;2012;14.3;23.5;14.8;0.1;43.6
2004;Geboren buiten NL;Afghanistan;2013;14.9;23.6;15.0;0.1;46.9
2005;Geboren buiten NL;Afghanistan;2014;15.2;24.8;15.7;0.1;45.0
2006;Geboren buiten NL;Afghanistan;2015;15.7;25.8;16.5;0.3;41.0
2007;Geboren buiten NL;Afghanistan;2016;16.2;27.2;17.5;0.3;37.5
2008;Geboren buiten NL;Afghanistan;2017;16.8;28.6;18.5;0.5;35.6
2009;Geboren buiten NL;Afghanistan;2018;17.5;30.2;19.4;0.7;34.6
2010;Geboren buiten NL;Afghanistan;2019;18.1;32.6;21.0;0.8;31.8
2011;Geboren buiten NL;Afghanistan;2020;18.7;35.1;22.5;1.0;28.8
2012;Geboren buiten NL;Afghanistan;2021;19.1;37.6;24.1;1.4;26.9
2013;Geboren buiten NL;Afghanistan;2022;19.8;40.8;26.3;1.6;17.2
2014;Geboren buiten NL;Afghanistan;2023;21.1;44.0;28.3;2.0;15.3
2015;Geboren buiten NL;Eritrea;2011;0.8;16.2;13.0;0.4;57.3
2016;Geboren buiten NL;Eritrea;2012;1.0;16.0;13.2;0.4;69.0
2017;Geboren buiten NL;Eritrea;2013;1.1;16.1;13.3;0.4;72.5
2018;Geboren buiten NL;Eritrea;2014;1.2;17.2;13.9;0.2;71.9
2019;Geboren buiten NL;Eritrea;2015;2.0;15.5;13.0;0.3;75.8
2020;Geboren buiten NL;Eritrea;2016;3.9;14.4;12.5;0.3;82.8
2021;Geboren buiten NL;Eritrea;2017;6.0;14.5;12.6;0.2;79.5
2022;Geboren buiten NL;Eritrea;2018;6.9;15.8;13.6;0.2;63.4
2023;Geboren buiten NL;Eritrea;2019;7.3;18.0;15.2;0.2;48.5
2024;Geboren buiten NL;Eritrea;2020;7.6;19.6;16.3;0.2;38.8
2025;Geboren buiten NL;Eritrea;2021;7.7;22.4;18.3;0.2;29.2
2026;Geboren buiten NL;Eritrea;2022;8.2;25.4;20.4;0.3;15.5
2027;Geboren buiten NL;Eritrea;2023;8.6;28.7;22.8;0.4;12.1
2028;Geboren buiten NL;Irak;2011;20.5;21.6;14.6;0.1;43.9
2029;Geboren buiten NL;Irak;2012;20.6;21.6;14.6;0.1;51.5
2030;Geboren buiten NL;Irak;2013;20.9;21.9;14.8;0.1;54.6
2031;Geboren buiten NL;Irak;2014;20.9;23.2;15.6;0.0;52.9
2032;Geboren buiten NL;Irak;2015;21.3;24.3;16.3;0.2;48.8
2033;Geboren buiten NL;Irak;2016;21.9;25.5;17.2;0.2;45.4
2034;Geboren buiten NL;Irak;2017;22.7;26.7;18.1;0.4;44.3
2035;Geboren buiten NL;Irak;2018;23.7;28.1;18.9;0.6;43.4
2036;Geboren buiten NL;Irak;2019;24.4;30.1;20.2;0.7;40.2
2037;Geboren buiten NL;Irak;2020;24.9;32.1;21.5;0.9;37.1
2038;Geboren buiten NL;Irak;2021;25.2;34.3;22.8;1.1;34.4
2039;Geboren buiten NL;Irak;2022;25.8;37.5;25.0;1.3;21.6
2040;Geboren buiten NL;Irak;2023;26.4;41.1;27.3;1.6;15.7
2041;Geboren buiten NL;Iran;2011;15.1;25.0;18.4;0.1;29.8
2042;Geboren buiten NL;Iran;2012;15.7;25.1;18.6;0.1;35.5
2043;Geboren buiten NL;Iran;2013;16.4;25.1;18.7;0.0;39.2
2044;Geboren buiten NL;Iran;2014;16.9;26.9;20.1;0.0;39.2
2045;Geboren buiten NL;Iran;2015;17.5;27.3;20.4;0.2;36.4
2046;Geboren buiten NL;Iran;2016;18.0;28.7;21.4;0.3;34.2
2047;Geboren buiten NL;Iran;2017;18.6;29.9;22.3;0.6;32.9
2048;Geboren buiten NL;Iran;2018;19.5;30.8;22.9;0.9;32.8
2049;Geboren buiten NL;Iran;2019;20.5;33.4;24.8;1.1;30.6
2050;Geboren buiten NL;Iran;2020;21.4;34.9;25.8;1.3;28.0
2051;Geboren buiten NL;Iran;2021;22.2;37.2;27.4;2.0;26.3
2052;Geboren buiten NL;Iran;2022;23.7;40.4;29.8;2.4;15.9
2053;Geboren buiten NL;Iran;2023;25.8;42.9;31.7;3.2;11.8
2054;Geboren buiten NL;Somalië;2011;12.7;16.7;12.3;0.0;59.4
2055;Geboren buiten NL;Somalië;2012;13.8;16.9;12.4;0.0;67.2
2056;Geboren buiten NL;Somalië;2013;13.8;17.6;12.8;0.0;70.2
2057;Geboren buiten NL;Somalië;2014;13.9;18.7;13.3;0.0;67.5
2058;Geboren buiten NL;Somalië;2015;14.1;19.7;13.7;0.0;64.1
2059;Geboren buiten NL;Somalië;2016;14.1;20.6;14.2;0.0;60.3
2060;Geboren buiten NL;Somalië;2017;14.0;22.0;15.1;0.0;54.8
2061;Geboren buiten NL;Somalië;2018;14.2;23.2;15.9;0.1;49.8
2062;Geboren buiten NL;Somalië;2019;14.1;25.2;17.1;0.1;44.3
2063;Geboren buiten NL;Somalië;2020;14.3;26.6;18.1;0.1;40.5
2064;Geboren buiten NL;Somalië;2021;14.4;29.2;19.5;0.2;35.8
2065;Geboren buiten NL;Somalië;2022;14.7;31.9;21.5;0.3;22.1
2066;Geboren buiten NL;Somalië;2023;15.0;35.4;23.7;0.3;13.7
2067;Geboren buiten NL;Syrië;2011;3.5;24.3;15.7;0.5;38.4
2068;Geboren buiten NL;Syrië;2012;3.6;24.0;15.6;0.4;44.3
2069;Geboren buiten NL;Syrië;2013;4.0;23.1;15.3;0.2;51.5
2070;Geboren buiten NL;Syrië;2014;4.7;23.5;15.9;0.2;55.7
2071;Geboren buiten NL;Syrië;2015;7.7;21.2;14.7;0.5;66.2
2072;Geboren buiten NL;Syrië;2016;14.7;20.4;13.9;0.5;76.9
2073;Geboren buiten NL;Syrië;2017;25.6;20.0;13.9;0.5;78.7
2074;Geboren buiten NL;Syrië;2018;30.0;22.2;14.5;0.5;72.0
2075;Geboren buiten NL;Syrië;2019;32.6;24.3;15.7;0.5;61.5
2076;Geboren buiten NL;Syrië;2020;34.9;26.0;16.7;0.4;54.8
2077;Geboren buiten NL;Syrië;2021;37.3;27.9;17.9;0.5;48.4
2078;Geboren buiten NL;Syrië;2022;42.3;30.5;19.8;0.5;33.3
2079;Geboren buiten NL;Syrië;2023;47.6;34.2;21.9;0.7;26.9
2080;Geboren buiten NL;Overig buiten Europa;2011;193.0;29.0;20.3;1.0;22.4
2081;Geboren buiten NL;Overig buiten Europa;2012;199.5;29.6;20.8;0.8;25.8
2082;Geboren buiten NL;Overig buiten Europa;2013;204.4;29.6;20.8;0.6;28.0
2083;Geboren buiten NL;Overig buiten Europa;2014;208.3;31.2;21.9;0.6;26.6
2084;Geboren buiten NL;Overig buiten Europa;2015;214.5;32.0;22.6;1.0;24.7
2085;Geboren buiten NL;Overig buiten Europa;2016;224.1;33.2;23.4;1.2;23.7
2086;Geboren buiten NL;Overig buiten Europa;2017;236.5;34.5;24.4;1.6;23.0
2087;Geboren buiten NL;Overig buiten Europa;2018;250.6;35.5;24.8;2.2;21.6
2088;Geboren buiten NL;Overig buiten Europa;2019;266.9;37.8;26.5;2.8;19.6
2089;Geboren buiten NL;Overig buiten Europa;2020;284.0;39.6;27.6;3.6;17.7
2090;Geboren buiten NL;Overig buiten Europa;2021;293.2;43.0;30.1;5.8;16.3
2091;Geboren buiten NL;Overig buiten Europa;2022;313.1;45.7;31.9;7.0;10.5
2092;Geboren buiten NL;Overig buiten Europa;2023;341.1;49.0;34.3;6.7;9.2
