ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalGediplomeerdenVavo_1;VavoGediplomeerdenVmboT_2;VavoGediplomeerdenHavo_3;VavoGediplomeerdenVwo_4
2205;Mannen;21 jaar;Westerse migratieachtergrond;2006/'07;14;3;10;1
2206;Mannen;21 jaar;Westerse migratieachtergrond;2007/'08;23;4;13;6
2207;Mannen;21 jaar;Westerse migratieachtergrond;2008/'09;13;2;7;4
2208;Mannen;21 jaar;Westerse migratieachtergrond;2009/'10;11;1;8;2
2209;Mannen;21 jaar;Westerse migratieachtergrond;2010/'11;21;3;13;5
2210;Mannen;21 jaar;Westerse migratieachtergrond;2011/'12;17;1;12;4
2211;Mannen;21 jaar;Westerse migratieachtergrond;2012/'13;15;2;9;4
2212;Mannen;21 jaar;Westerse migratieachtergrond;2013/'14;17;5;10;2
2213;Mannen;21 jaar;Westerse migratieachtergrond;2014/'15;20;6;10;4
2214;Mannen;21 jaar;Westerse migratieachtergrond;2015/'16;21;5;9;7
2215;Mannen;21 jaar;Westerse migratieachtergrond;2016/'17;11;1;6;4
2216;Mannen;21 jaar;Westerse migratieachtergrond;2017/'18;23;2;14;7
2217;Mannen;21 jaar;Westerse migratieachtergrond;2018/'19;17;1;10;6
2218;Mannen;21 jaar;Westerse migratieachtergrond;2019/'20;11;1;6;4
2219;Mannen;21 jaar;Westerse migratieachtergrond;2020/'21;10;1;5;4
2220;Mannen;21 jaar;Niet-westerse migratieachtergrond;2006/'07;27;7;12;8
2221;Mannen;21 jaar;Niet-westerse migratieachtergrond;2007/'08;27;7;14;6
2222;Mannen;21 jaar;Niet-westerse migratieachtergrond;2008/'09;33;7;15;11
2223;Mannen;21 jaar;Niet-westerse migratieachtergrond;2009/'10;33;8;9;16
2224;Mannen;21 jaar;Niet-westerse migratieachtergrond;2010/'11;36;8;21;7
2225;Mannen;21 jaar;Niet-westerse migratieachtergrond;2011/'12;36;4;24;8
2226;Mannen;21 jaar;Niet-westerse migratieachtergrond;2012/'13;52;10;26;16
2227;Mannen;21 jaar;Niet-westerse migratieachtergrond;2013/'14;32;5;22;5
2228;Mannen;21 jaar;Niet-westerse migratieachtergrond;2014/'15;43;7;30;6
2229;Mannen;21 jaar;Niet-westerse migratieachtergrond;2015/'16;53;6;40;7
2230;Mannen;21 jaar;Niet-westerse migratieachtergrond;2016/'17;37;5;19;13
2231;Mannen;21 jaar;Niet-westerse migratieachtergrond;2017/'18;37;4;23;10
2232;Mannen;21 jaar;Niet-westerse migratieachtergrond;2018/'19;48;6;26;16
2233;Mannen;21 jaar;Niet-westerse migratieachtergrond;2019/'20;58;7;29;22
2234;Mannen;21 jaar;Niet-westerse migratieachtergrond;2020/'21;33;7;21;5
2235;Mannen;21 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
2236;Mannen;21 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
2237;Mannen;21 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
2238;Mannen;21 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
2239;Mannen;21 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
2240;Mannen;21 jaar;Onbekende migratieachtergrond;2011/'12;1;0;0;1
2241;Mannen;21 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
2242;Mannen;21 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
2243;Mannen;21 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
2244;Mannen;21 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
2245;Mannen;21 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
2246;Mannen;21 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
2247;Mannen;21 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
2248;Mannen;21 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
2249;Mannen;21 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
2250;Mannen;22 jaar;Totaal migratieachtergrond;2006/'07;48;14;31;3
2251;Mannen;22 jaar;Totaal migratieachtergrond;2007/'08;69;15;41;13
2252;Mannen;22 jaar;Totaal migratieachtergrond;2008/'09;55;11;38;6
2253;Mannen;22 jaar;Totaal migratieachtergrond;2009/'10;52;13;29;10
2254;Mannen;22 jaar;Totaal migratieachtergrond;2010/'11;64;17;44;3
2255;Mannen;22 jaar;Totaal migratieachtergrond;2011/'12;50;8;36;6
2256;Mannen;22 jaar;Totaal migratieachtergrond;2012/'13;58;17;33;8
2257;Mannen;22 jaar;Totaal migratieachtergrond;2013/'14;53;14;35;4
2258;Mannen;22 jaar;Totaal migratieachtergrond;2014/'15;56;14;36;6
2259;Mannen;22 jaar;Totaal migratieachtergrond;2015/'16;76;14;51;11
2260;Mannen;22 jaar;Totaal migratieachtergrond;2016/'17;60;12;40;8
2261;Mannen;22 jaar;Totaal migratieachtergrond;2017/'18;70;7;48;15
2262;Mannen;22 jaar;Totaal migratieachtergrond;2018/'19;68;15;42;11
2263;Mannen;22 jaar;Totaal migratieachtergrond;2019/'20;63;8;41;14
2264;Mannen;22 jaar;Totaal migratieachtergrond;2020/'21;57;9;38;10
2265;Mannen;22 jaar;Nederlandse achtergrond;2006/'07;35;9;23;3
2266;Mannen;22 jaar;Nederlandse achtergrond;2007/'08;42;9;26;7
2267;Mannen;22 jaar;Nederlandse achtergrond;2008/'09;40;6;29;5
2268;Mannen;22 jaar;Nederlandse achtergrond;2009/'10;33;9;19;5
2269;Mannen;22 jaar;Nederlandse achtergrond;2010/'11;39;9;29;1
2270;Mannen;22 jaar;Nederlandse achtergrond;2011/'12;41;6;29;6
2271;Mannen;22 jaar;Nederlandse achtergrond;2012/'13;49;14;30;5
2272;Mannen;22 jaar;Nederlandse achtergrond;2013/'14;32;9;19;4
2273;Mannen;22 jaar;Nederlandse achtergrond;2014/'15;44;11;28;5
2274;Mannen;22 jaar;Nederlandse achtergrond;2015/'16;62;10;43;9
2275;Mannen;22 jaar;Nederlandse achtergrond;2016/'17;44;11;29;4
2276;Mannen;22 jaar;Nederlandse achtergrond;2017/'18;46;4;36;6
2277;Mannen;22 jaar;Nederlandse achtergrond;2018/'19;50;12;30;8
2278;Mannen;22 jaar;Nederlandse achtergrond;2019/'20;34;6;26;2
2279;Mannen;22 jaar;Nederlandse achtergrond;2020/'21;36;4;26;6
2280;Mannen;22 jaar;Met migratieachtergrond;2006/'07;13;5;8;0
2281;Mannen;22 jaar;Met migratieachtergrond;2007/'08;27;6;15;6
2282;Mannen;22 jaar;Met migratieachtergrond;2008/'09;15;5;9;1
2283;Mannen;22 jaar;Met migratieachtergrond;2009/'10;19;4;10;5
2284;Mannen;22 jaar;Met migratieachtergrond;2010/'11;25;8;15;2
2285;Mannen;22 jaar;Met migratieachtergrond;2011/'12;9;2;7;0
2286;Mannen;22 jaar;Met migratieachtergrond;2012/'13;9;3;3;3
2287;Mannen;22 jaar;Met migratieachtergrond;2013/'14;21;5;16;0
2288;Mannen;22 jaar;Met migratieachtergrond;2014/'15;12;3;8;1
2289;Mannen;22 jaar;Met migratieachtergrond;2015/'16;14;4;8;2
2290;Mannen;22 jaar;Met migratieachtergrond;2016/'17;16;1;11;4
2291;Mannen;22 jaar;Met migratieachtergrond;2017/'18;24;3;12;9
2292;Mannen;22 jaar;Met migratieachtergrond;2018/'19;18;3;12;3
2293;Mannen;22 jaar;Met migratieachtergrond;2019/'20;29;2;15;12
2294;Mannen;22 jaar;Met migratieachtergrond;2020/'21;21;5;12;4
2295;Mannen;22 jaar;Westerse migratieachtergrond;2006/'07;6;0;6;0
2296;Mannen;22 jaar;Westerse migratieachtergrond;2007/'08;10;3;6;1
2297;Mannen;22 jaar;Westerse migratieachtergrond;2008/'09;4;1;3;0
2298;Mannen;22 jaar;Westerse migratieachtergrond;2009/'10;5;1;3;1
2299;Mannen;22 jaar;Westerse migratieachtergrond;2010/'11;6;1;5;0
2300;Mannen;22 jaar;Westerse migratieachtergrond;2011/'12;5;0;5;0
2301;Mannen;22 jaar;Westerse migratieachtergrond;2012/'13;4;2;2;0
2302;Mannen;22 jaar;Westerse migratieachtergrond;2013/'14;10;2;8;0
2303;Mannen;22 jaar;Westerse migratieachtergrond;2014/'15;5;1;3;1
2304;Mannen;22 jaar;Westerse migratieachtergrond;2015/'16;5;2;3;0
2305;Mannen;22 jaar;Westerse migratieachtergrond;2016/'17;7;1;5;1
2306;Mannen;22 jaar;Westerse migratieachtergrond;2017/'18;7;0;5;2
2307;Mannen;22 jaar;Westerse migratieachtergrond;2018/'19;4;0;3;1
2308;Mannen;22 jaar;Westerse migratieachtergrond;2019/'20;9;0;7;2
2309;Mannen;22 jaar;Westerse migratieachtergrond;2020/'21;5;0;5;0
2310;Mannen;22 jaar;Niet-westerse migratieachtergrond;2006/'07;7;5;2;0
2311;Mannen;22 jaar;Niet-westerse migratieachtergrond;2007/'08;17;3;9;5
2312;Mannen;22 jaar;Niet-westerse migratieachtergrond;2008/'09;11;4;6;1
2313;Mannen;22 jaar;Niet-westerse migratieachtergrond;2009/'10;14;3;7;4
2314;Mannen;22 jaar;Niet-westerse migratieachtergrond;2010/'11;19;7;10;2
2315;Mannen;22 jaar;Niet-westerse migratieachtergrond;2011/'12;4;2;2;0
2316;Mannen;22 jaar;Niet-westerse migratieachtergrond;2012/'13;5;1;1;3
2317;Mannen;22 jaar;Niet-westerse migratieachtergrond;2013/'14;11;3;8;0
2318;Mannen;22 jaar;Niet-westerse migratieachtergrond;2014/'15;7;2;5;0
2319;Mannen;22 jaar;Niet-westerse migratieachtergrond;2015/'16;9;2;5;2
2320;Mannen;22 jaar;Niet-westerse migratieachtergrond;2016/'17;9;0;6;3
2321;Mannen;22 jaar;Niet-westerse migratieachtergrond;2017/'18;17;3;7;7
2322;Mannen;22 jaar;Niet-westerse migratieachtergrond;2018/'19;14;3;9;2
2323;Mannen;22 jaar;Niet-westerse migratieachtergrond;2019/'20;20;2;8;10
2324;Mannen;22 jaar;Niet-westerse migratieachtergrond;2020/'21;16;5;7;4
2325;Mannen;22 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
2326;Mannen;22 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
2327;Mannen;22 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
2328;Mannen;22 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
2329;Mannen;22 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
2330;Mannen;22 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
2331;Mannen;22 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
2332;Mannen;22 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
2333;Mannen;22 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
2334;Mannen;22 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
2335;Mannen;22 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
2336;Mannen;22 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
2337;Mannen;22 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
2338;Mannen;22 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
2339;Mannen;22 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
2340;Mannen;23 jaar;Totaal migratieachtergrond;2006/'07;23;6;17;0
2341;Mannen;23 jaar;Totaal migratieachtergrond;2007/'08;32;11;19;2
2342;Mannen;23 jaar;Totaal migratieachtergrond;2008/'09;23;9;8;6
2343;Mannen;23 jaar;Totaal migratieachtergrond;2009/'10;28;2;21;5
2344;Mannen;23 jaar;Totaal migratieachtergrond;2010/'11;32;10;18;4
2345;Mannen;23 jaar;Totaal migratieachtergrond;2011/'12;29;9;16;4
2346;Mannen;23 jaar;Totaal migratieachtergrond;2012/'13;41;15;22;4
2347;Mannen;23 jaar;Totaal migratieachtergrond;2013/'14;23;6;15;2
2348;Mannen;23 jaar;Totaal migratieachtergrond;2014/'15;29;7;19;3
2349;Mannen;23 jaar;Totaal migratieachtergrond;2015/'16;45;14;28;3
2350;Mannen;23 jaar;Totaal migratieachtergrond;2016/'17;33;9;18;6
2351;Mannen;23 jaar;Totaal migratieachtergrond;2017/'18;36;3;22;11
2352;Mannen;23 jaar;Totaal migratieachtergrond;2018/'19;36;5;27;4
2353;Mannen;23 jaar;Totaal migratieachtergrond;2019/'20;25;5;15;5
2354;Mannen;23 jaar;Totaal migratieachtergrond;2020/'21;28;5;20;3
2355;Mannen;23 jaar;Nederlandse achtergrond;2006/'07;17;4;13;0
2356;Mannen;23 jaar;Nederlandse achtergrond;2007/'08;21;7;13;1
2357;Mannen;23 jaar;Nederlandse achtergrond;2008/'09;15;5;6;4
2358;Mannen;23 jaar;Nederlandse achtergrond;2009/'10;23;1;18;4
2359;Mannen;23 jaar;Nederlandse achtergrond;2010/'11;21;6;13;2
2360;Mannen;23 jaar;Nederlandse achtergrond;2011/'12;21;5;14;2
2361;Mannen;23 jaar;Nederlandse achtergrond;2012/'13;32;11;17;4
2362;Mannen;23 jaar;Nederlandse achtergrond;2013/'14;17;3;12;2
2363;Mannen;23 jaar;Nederlandse achtergrond;2014/'15;19;2;16;1
2364;Mannen;23 jaar;Nederlandse achtergrond;2015/'16;32;6;24;2
2365;Mannen;23 jaar;Nederlandse achtergrond;2016/'17;23;7;11;5
2366;Mannen;23 jaar;Nederlandse achtergrond;2017/'18;25;1;18;6
2367;Mannen;23 jaar;Nederlandse achtergrond;2018/'19;22;3;18;1
2368;Mannen;23 jaar;Nederlandse achtergrond;2019/'20;20;5;12;3
2369;Mannen;23 jaar;Nederlandse achtergrond;2020/'21;19;3;15;1
2370;Mannen;23 jaar;Met migratieachtergrond;2006/'07;6;2;4;0
2371;Mannen;23 jaar;Met migratieachtergrond;2007/'08;11;4;6;1
2372;Mannen;23 jaar;Met migratieachtergrond;2008/'09;8;4;2;2
2373;Mannen;23 jaar;Met migratieachtergrond;2009/'10;5;1;3;1
2374;Mannen;23 jaar;Met migratieachtergrond;2010/'11;11;4;5;2
2375;Mannen;23 jaar;Met migratieachtergrond;2011/'12;8;4;2;2
2376;Mannen;23 jaar;Met migratieachtergrond;2012/'13;9;4;5;0
2377;Mannen;23 jaar;Met migratieachtergrond;2013/'14;6;3;3;0
2378;Mannen;23 jaar;Met migratieachtergrond;2014/'15;10;5;3;2
2379;Mannen;23 jaar;Met migratieachtergrond;2015/'16;13;8;4;1
2380;Mannen;23 jaar;Met migratieachtergrond;2016/'17;10;2;7;1
2381;Mannen;23 jaar;Met migratieachtergrond;2017/'18;11;2;4;5
2382;Mannen;23 jaar;Met migratieachtergrond;2018/'19;14;2;9;3
2383;Mannen;23 jaar;Met migratieachtergrond;2019/'20;5;0;3;2
2384;Mannen;23 jaar;Met migratieachtergrond;2020/'21;9;2;5;2
2385;Mannen;23 jaar;Westerse migratieachtergrond;2006/'07;1;1;0;0
2386;Mannen;23 jaar;Westerse migratieachtergrond;2007/'08;3;1;2;0
2387;Mannen;23 jaar;Westerse migratieachtergrond;2008/'09;4;1;2;1
2388;Mannen;23 jaar;Westerse migratieachtergrond;2009/'10;1;0;1;0
2389;Mannen;23 jaar;Westerse migratieachtergrond;2010/'11;3;1;1;1
2390;Mannen;23 jaar;Westerse migratieachtergrond;2011/'12;3;2;0;1
2391;Mannen;23 jaar;Westerse migratieachtergrond;2012/'13;4;3;1;0
2392;Mannen;23 jaar;Westerse migratieachtergrond;2013/'14;1;1;0;0
2393;Mannen;23 jaar;Westerse migratieachtergrond;2014/'15;2;0;1;1
2394;Mannen;23 jaar;Westerse migratieachtergrond;2015/'16;3;2;1;0
2395;Mannen;23 jaar;Westerse migratieachtergrond;2016/'17;4;0;4;0
2396;Mannen;23 jaar;Westerse migratieachtergrond;2017/'18;4;1;1;2
2397;Mannen;23 jaar;Westerse migratieachtergrond;2018/'19;5;1;4;0
2398;Mannen;23 jaar;Westerse migratieachtergrond;2019/'20;1;0;0;1
2399;Mannen;23 jaar;Westerse migratieachtergrond;2020/'21;3;0;2;1
2400;Mannen;23 jaar;Niet-westerse migratieachtergrond;2006/'07;5;1;4;0
2401;Mannen;23 jaar;Niet-westerse migratieachtergrond;2007/'08;8;3;4;1
2402;Mannen;23 jaar;Niet-westerse migratieachtergrond;2008/'09;4;3;0;1
2403;Mannen;23 jaar;Niet-westerse migratieachtergrond;2009/'10;4;1;2;1
2404;Mannen;23 jaar;Niet-westerse migratieachtergrond;2010/'11;8;3;4;1
2405;Mannen;23 jaar;Niet-westerse migratieachtergrond;2011/'12;5;2;2;1
2406;Mannen;23 jaar;Niet-westerse migratieachtergrond;2012/'13;5;1;4;0
2407;Mannen;23 jaar;Niet-westerse migratieachtergrond;2013/'14;5;2;3;0
2408;Mannen;23 jaar;Niet-westerse migratieachtergrond;2014/'15;8;5;2;1
2409;Mannen;23 jaar;Niet-westerse migratieachtergrond;2015/'16;10;6;3;1
2410;Mannen;23 jaar;Niet-westerse migratieachtergrond;2016/'17;6;2;3;1
2411;Mannen;23 jaar;Niet-westerse migratieachtergrond;2017/'18;7;1;3;3
2412;Mannen;23 jaar;Niet-westerse migratieachtergrond;2018/'19;9;1;5;3
2413;Mannen;23 jaar;Niet-westerse migratieachtergrond;2019/'20;4;0;3;1
2414;Mannen;23 jaar;Niet-westerse migratieachtergrond;2020/'21;6;2;3;1
2415;Mannen;23 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
2416;Mannen;23 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
2417;Mannen;23 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
2418;Mannen;23 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
2419;Mannen;23 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
2420;Mannen;23 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
2421;Mannen;23 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
2422;Mannen;23 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
2423;Mannen;23 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
2424;Mannen;23 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
2425;Mannen;23 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
2426;Mannen;23 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
2427;Mannen;23 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
2428;Mannen;23 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
2429;Mannen;23 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
2430;Mannen;24 jaar;Totaal migratieachtergrond;2006/'07;12;2;9;1
2431;Mannen;24 jaar;Totaal migratieachtergrond;2007/'08;17;6;11;0
2432;Mannen;24 jaar;Totaal migratieachtergrond;2008/'09;14;1;13;0
2433;Mannen;24 jaar;Totaal migratieachtergrond;2009/'10;17;5;11;1
2434;Mannen;24 jaar;Totaal migratieachtergrond;2010/'11;21;5;14;2
2435;Mannen;24 jaar;Totaal migratieachtergrond;2011/'12;16;4;11;1
2436;Mannen;24 jaar;Totaal migratieachtergrond;2012/'13;21;11;9;1
2437;Mannen;24 jaar;Totaal migratieachtergrond;2013/'14;20;10;7;3
2438;Mannen;24 jaar;Totaal migratieachtergrond;2014/'15;14;4;7;3
2439;Mannen;24 jaar;Totaal migratieachtergrond;2015/'16;24;6;13;5
2440;Mannen;24 jaar;Totaal migratieachtergrond;2016/'17;24;5;17;2
2441;Mannen;24 jaar;Totaal migratieachtergrond;2017/'18;19;5;13;1
2442;Mannen;24 jaar;Totaal migratieachtergrond;2018/'19;21;4;12;5
2443;Mannen;24 jaar;Totaal migratieachtergrond;2019/'20;15;2;11;2
2444;Mannen;24 jaar;Totaal migratieachtergrond;2020/'21;13;4;7;2
2445;Mannen;24 jaar;Nederlandse achtergrond;2006/'07;8;2;6;0
2446;Mannen;24 jaar;Nederlandse achtergrond;2007/'08;15;5;10;0
2447;Mannen;24 jaar;Nederlandse achtergrond;2008/'09;9;1;8;0
2448;Mannen;24 jaar;Nederlandse achtergrond;2009/'10;13;5;7;1
2449;Mannen;24 jaar;Nederlandse achtergrond;2010/'11;10;2;6;2
2450;Mannen;24 jaar;Nederlandse achtergrond;2011/'12;8;2;6;0
2451;Mannen;24 jaar;Nederlandse achtergrond;2012/'13;17;7;9;1
2452;Mannen;24 jaar;Nederlandse achtergrond;2013/'14;11;6;3;2
2453;Mannen;24 jaar;Nederlandse achtergrond;2014/'15;10;3;4;3
2454;Mannen;24 jaar;Nederlandse achtergrond;2015/'16;17;4;11;2
2455;Mannen;24 jaar;Nederlandse achtergrond;2016/'17;15;2;11;2
2456;Mannen;24 jaar;Nederlandse achtergrond;2017/'18;13;3;9;1
2457;Mannen;24 jaar;Nederlandse achtergrond;2018/'19;18;3;10;5
2458;Mannen;24 jaar;Nederlandse achtergrond;2019/'20;11;1;8;2
2459;Mannen;24 jaar;Nederlandse achtergrond;2020/'21;12;4;6;2
2460;Mannen;24 jaar;Met migratieachtergrond;2006/'07;4;0;3;1
2461;Mannen;24 jaar;Met migratieachtergrond;2007/'08;2;1;1;0
2462;Mannen;24 jaar;Met migratieachtergrond;2008/'09;5;0;5;0
2463;Mannen;24 jaar;Met migratieachtergrond;2009/'10;4;0;4;0
2464;Mannen;24 jaar;Met migratieachtergrond;2010/'11;11;3;8;0
2465;Mannen;24 jaar;Met migratieachtergrond;2011/'12;8;2;5;1
2466;Mannen;24 jaar;Met migratieachtergrond;2012/'13;4;4;0;0
2467;Mannen;24 jaar;Met migratieachtergrond;2013/'14;9;4;4;1
2468;Mannen;24 jaar;Met migratieachtergrond;2014/'15;4;1;3;0
2469;Mannen;24 jaar;Met migratieachtergrond;2015/'16;7;2;2;3
2470;Mannen;24 jaar;Met migratieachtergrond;2016/'17;9;3;6;0
2471;Mannen;24 jaar;Met migratieachtergrond;2017/'18;6;2;4;0
2472;Mannen;24 jaar;Met migratieachtergrond;2018/'19;3;1;2;0
2473;Mannen;24 jaar;Met migratieachtergrond;2019/'20;4;1;3;0
2474;Mannen;24 jaar;Met migratieachtergrond;2020/'21;1;0;1;0
2475;Mannen;24 jaar;Westerse migratieachtergrond;2006/'07;3;0;2;1
2476;Mannen;24 jaar;Westerse migratieachtergrond;2007/'08;1;1;0;0
2477;Mannen;24 jaar;Westerse migratieachtergrond;2008/'09;3;0;3;0
2478;Mannen;24 jaar;Westerse migratieachtergrond;2009/'10;0;0;0;0
2479;Mannen;24 jaar;Westerse migratieachtergrond;2010/'11;2;0;2;0
2480;Mannen;24 jaar;Westerse migratieachtergrond;2011/'12;2;0;1;1
2481;Mannen;24 jaar;Westerse migratieachtergrond;2012/'13;1;1;0;0
2482;Mannen;24 jaar;Westerse migratieachtergrond;2013/'14;2;0;1;1
2483;Mannen;24 jaar;Westerse migratieachtergrond;2014/'15;1;1;0;0
2484;Mannen;24 jaar;Westerse migratieachtergrond;2015/'16;2;1;0;1
2485;Mannen;24 jaar;Westerse migratieachtergrond;2016/'17;4;1;3;0
2486;Mannen;24 jaar;Westerse migratieachtergrond;2017/'18;2;2;0;0
2487;Mannen;24 jaar;Westerse migratieachtergrond;2018/'19;0;0;0;0
2488;Mannen;24 jaar;Westerse migratieachtergrond;2019/'20;2;0;2;0
2489;Mannen;24 jaar;Westerse migratieachtergrond;2020/'21;0;0;0;0
2490;Mannen;24 jaar;Niet-westerse migratieachtergrond;2006/'07;1;0;1;0
2491;Mannen;24 jaar;Niet-westerse migratieachtergrond;2007/'08;1;0;1;0
2492;Mannen;24 jaar;Niet-westerse migratieachtergrond;2008/'09;2;0;2;0
2493;Mannen;24 jaar;Niet-westerse migratieachtergrond;2009/'10;4;0;4;0
2494;Mannen;24 jaar;Niet-westerse migratieachtergrond;2010/'11;9;3;6;0
2495;Mannen;24 jaar;Niet-westerse migratieachtergrond;2011/'12;6;2;4;0
2496;Mannen;24 jaar;Niet-westerse migratieachtergrond;2012/'13;3;3;0;0
2497;Mannen;24 jaar;Niet-westerse migratieachtergrond;2013/'14;7;4;3;0
2498;Mannen;24 jaar;Niet-westerse migratieachtergrond;2014/'15;3;0;3;0
2499;Mannen;24 jaar;Niet-westerse migratieachtergrond;2015/'16;5;1;2;2
2500;Mannen;24 jaar;Niet-westerse migratieachtergrond;2016/'17;5;2;3;0
2501;Mannen;24 jaar;Niet-westerse migratieachtergrond;2017/'18;4;0;4;0
2502;Mannen;24 jaar;Niet-westerse migratieachtergrond;2018/'19;3;1;2;0
2503;Mannen;24 jaar;Niet-westerse migratieachtergrond;2019/'20;2;1;1;0
2504;Mannen;24 jaar;Niet-westerse migratieachtergrond;2020/'21;1;0;1;0
2505;Mannen;24 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
2506;Mannen;24 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
2507;Mannen;24 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
2508;Mannen;24 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
2509;Mannen;24 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
2510;Mannen;24 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
2511;Mannen;24 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
2512;Mannen;24 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
2513;Mannen;24 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
2514;Mannen;24 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
2515;Mannen;24 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
2516;Mannen;24 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
2517;Mannen;24 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
2518;Mannen;24 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
2519;Mannen;24 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
2520;Mannen;Jonger dan 25 jaar;Totaal migratieachtergrond;2006/'07;1977;424;1121;432
2521;Mannen;Jonger dan 25 jaar;Totaal migratieachtergrond;2007/'08;2639;549;1420;670
2522;Mannen;Jonger dan 25 jaar;Totaal migratieachtergrond;2008/'09;3156;522;1985;649
2523;Mannen;Jonger dan 25 jaar;Totaal migratieachtergrond;2009/'10;3434;514;1810;1110
2524;Mannen;Jonger dan 25 jaar;Totaal migratieachtergrond;2010/'11;3898;558;2289;1051
2525;Mannen;Jonger dan 25 jaar;Totaal migratieachtergrond;2011/'12;3654;543;2219;892
2526;Mannen;Jonger dan 25 jaar;Totaal migratieachtergrond;2012/'13;3690;579;2089;1022
2527;Mannen;Jonger dan 25 jaar;Totaal migratieachtergrond;2013/'14;3175;614;1823;738
2528;Mannen;Jonger dan 25 jaar;Totaal migratieachtergrond;2014/'15;3434;624;1911;899
