ID;RegioS;Code_1;Naam_2;AfkortingNaam_3;SorteringNaam_4;Code_5;Naam_6;Code_7;Naam_8;Code_9;Naam_10;Code_11;Naam_12;Code_13;Naam_14;Code_15;Naam_16;Code_17;Naam_18;Code_19;Naam_20;Code_21;Naam_22;Code_23;Naam_24;Code_25;Naam_26;Code_27;Naam_28;Code_29;Naam_30;Code_31;Naam_32;Code_33;Naam_34;Code_35;Naam_36;Code_37;Naam_38;Code_39;Naam_40;Code_41;Naam_42;Code_43;Naam_44;Code_45;Naam_46;Code_47;Naam_48;Code_49;Naam_50;Code_51;Naam_52;Code_53;Naam_54;Code_55;Naam_56;Code_57;Code_58;Naam_59;Code_60;Naam_61;Code_62;Naam_63;Code_64;Omschrijving_65;Code_66;Omschrijving_67;Inwonertal_68;Omgevingsadressendichtheid_69
458;De Wolden;1690;De Wolden                         ; DWN;Wolden De                 ;19;Assen           ;71;Drenthe                   ;7;Assen-Hoogeveen                ;9;Zuidwest-Drenthe                   ;18;Zuiddrents randgebied                   ;3;Zwolle            ;3;Drenthe          ;7;GGD Drenthe                       ;62;Meppel             ;3;Assen           ;2203;Zuidwestelijk weidegebied in Drenthe    ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;14;Hoogeveen             ;   NL1;Noord-Nederland;NL13;Drenthe      ; NL133;Zuidwest-Drenthe                   ;4;Assen-Hoogeveen-Emmen           ;3;Drenthe                  ;22;Drenthe      ;5;Leeuwarden      ;5;Zuid Drenthe           ;12;Groningse, Friese en Drentse zandgronden;9;Zuidwest-Drenthe               ;6;Zuidoost- en Zuidwest-Drenthe           ;6;Zuidoost- en Zuidwest-Drenthe           ; 072;    ;                              ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;23850;269
459;880;880;Wormerland                        ; WLD;Wormerland                ;15;Haarlem         ;13;Zaanstreek-Waterland      ;24;Zaanstad                       ;22;Zaanstreek                         ;58;Zaanstreek                              ;13;Amsterdam         ;14;Amsterdam        ;73;GGD Zaanstreek/Waterland          ;50;Zaandam            ;11;Den Helder      ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen  ;3;West-Nederland ;41;Zaanstad              ;   NL3;West-Nederland ;NL32;Noord-Holland; NL325;Zaanstreek                         ;15;Zuid-Noord-Holland              ;11;Zaanstreek-Waterland     ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;6;Hollands-Utrechtse meren                ;21;Agglomeratie Amsterdam         ;16;Zaanstreek/Waterland/Amstelland/Meerland;20;Zaanstreek/Waterland                    ;    ;    ;                              ;10;Amsterdam       ;10;Amsterdam       ;3;10 000 - < 20 000 inwoners  ;3;Matig stedelijk     ;15765;1196
460;351;351;Woudenberg                        ; WBG;Woudenberg                ;16;Utrecht         ;50;Utrechtsland              ;20;Amersfoort                     ;17;Utrecht                            ;43;Utrechtse Vallei en Eemgebied           ;8;Amersfoort        ;9;Utrecht          ;23;GGD Eemland                       ;52;Amersfoort         ;8;Utrecht         ;2605;Zandgebied in Utrecht                   ;5;Centraal Veehouderijgebied   ;3;West-Nederland ;35;Amersfoort            ;   NL3;West-Nederland ;NL31;Utrecht      ; NL310;Utrecht                            ;10;Harderwijk-Amersfoort           ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;17;Eemland                ;7;Utrechtse Heuvelrug en 't Gooi          ;16;Eem en Vallei                  ;13;Oost-Utrecht                            ;16;Oost-Utrecht                            ; 201;    ;                              ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;11228;757
461;874;874;Woudrichem                        ; WRM;Woudrichem                ;2;Breda           ;1;Midden- en West-Brabant   ;34;Gorinchem                      ;34;Midden-Noord-Brabant               ;105;Land van Altena                         ;20;Breda             ;22;Breda            ;52;GGD West-Brabant                  ;5;Breda              ;17;Tilburg         ;3004;Oostelijke Langstraat                   ;10;Rivierengebied               ;4;Zuid-Nederland ;52;Gorinchem             ;   NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL412;Midden-Noord-Brabant               ;18;Dordrecht-Gorinchem             ;20;Midden- en West-Brabant  ;30;Noord-Brabant;1;'s-Hertogenbosch;25;West Brabant           ;4;Deltagebied                             ;34;West-Brabant                   ;25;Roosendaal/Breda                        ;35;Breda e.o.                              ;    ;    ;                              ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;14307;299
462;683;683;Wymbritseradiel                   ; WBL;Wymbritseradiel           ;17;Leeuwarden      ;23;Fryslân                   ;4;Sneek                          ;5;Zuidwest-Friesland                 ;10;Fries weidegebied                       ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                     ;54;Sneek              ;2;Leeuwarden      ;2102;Weidestreek in Friesland                ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;9;Sneek                 ;   NL1;Noord-Nederland;NL12;Friesland    ; NL122;Zuidwest-Friesland                 ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Friesland              ;5;Meren in Groningen, Friesl., Nw. Overijs;5;Zuidwest-Friesland             ;4;Oost-Friesland/Zuidwest-Friesland       ;4;Oost-Friesland/Zuidwest Friesland       ;    ;    ;                              ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;16312;201
463;710;710;Wûnseradiel                       ; WDL;Wûnseradiel               ;17;Leeuwarden      ;23;Fryslân                   ;4;Sneek                          ;5;Zuidwest-Friesland                 ;10;Fries weidegebied                       ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                     ;54;Sneek              ;2;Leeuwarden      ;2102;Weidestreek in Friesland                ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;9;Sneek                 ;   NL1;Noord-Nederland;NL12;Friesland    ; NL122;Zuidwest-Friesland                 ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Friesland              ;3;IJsselmeerkust                          ;5;Zuidwest-Friesland             ;4;Oost-Friesland/Zuidwest-Friesland       ;4;Oost-Friesland/Zuidwest Friesland       ;    ;    ;                              ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;11939;187
464;479;479;Zaanstad                          ; ZSD;Zaanstad                  ;15;Haarlem         ;13;Zaanstreek-Waterland      ;24;Zaanstad                       ;22;Zaanstreek                         ;58;Zaanstreek                              ;13;Amsterdam         ;14;Amsterdam        ;73;GGD Zaanstreek/Waterland          ;50;Zaandam            ;11;Den Helder      ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen  ;3;West-Nederland ;41;Zaanstad              ;   NL3;West-Nederland ;NL32;Noord-Holland; NL325;Zaanstreek                         ;15;Zuid-Noord-Holland              ;11;Zaanstreek-Waterland     ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;17;Overig Nederland                        ;21;Agglomeratie Amsterdam         ;16;Zaanstreek/Waterland/Amstelland/Meerland;20;Zaanstreek/Waterland                    ;    ;    ;                              ;10;Amsterdam       ;10;Amsterdam       ;6;100 000 - < 150 000 inwoners;2;Sterk stedelijk     ;139774;1752
465;297;297;Zaltbommel                        ; ZBL;Zaltbommel                ;5;Arnhem          ;48;Gelderland-Zuid           ;41;'s-Hertogenbosch               ;16;Zuidwest-Gelderland                ;42;Bommelerwaard                           ;22;'s-Hertogenbosch  ;24;'s-Hertogenbosch ;20;GGD Rivierenland                  ;16;Tiel               ;6;Nijmegen        ;2506;Bommelerwaard                           ;10;Rivierengebied               ;2;Oost-Nederland ;32;Zaltbommel            ;   NL2;Oost-Nederland ;NL22;Gelderland   ; NL224;Zuidwest-Gelderland                ;12;Noord-Noord-Brabant             ;8;Gelderland-Zuid          ;25;Gelderland   ;2;Arnhem          ;14;Rivierenland           ;9;Gelders Rivierengebied                  ;15;Rivierenland                   ;12;Nijmegen e.o. en Betuwe                 ;15;Betuwe                                  ; 415;    ;                              ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;26191;564
466;473;473;Zandvoort                         ; ZVT;Zandvoort                 ;15;Haarlem         ;44;Kennemerland              ;22;Haarlem-Beverwijk-Velsen       ;21;Agglomeratie Haarlem               ;61;Overige gemeenten Zuid-Kennemerland     ;12;Kennemerland      ;13;Kennemerland     ;31;GGD Kennemerland                  ;49;Haarlem            ;10;Haarlem         ;2708;Kennemerland                            ;7;Westelijk Holland            ;3;West-Nederland ;43;Haarlem               ;   NL3;West-Nederland ;NL32;Noord-Holland; NL324;Agglomeratie Haarlem               ;15;Zuid-Noord-Holland              ;12;Kennemerland             ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;2;Noordzeebadplaatsen                     ;25;West-Kennnemerland             ;17;Zuid- en Midden-Kennemerland            ;21;Zuid-Kennemerland                       ; 221;    ;                              ;0;                ;11;Haarlem         ;3;10 000 - < 20 000 inwoners  ;3;Matig stedelijk     ;16866;1393
467;707;707;Zederik                           ; ZRK;Zederik                   ;11;Dordrecht       ;10;Zuid-Holland Zuid         ;34;Gorinchem                      ;30;Zuidoost-Zuid-Holland              ;78;Vijfheerenlanden                        ;18;Dordrecht         ;20;Dordrecht        ;48;GGD Regio Zuid-Holland Zuid       ;39;Gorinchem          ;14;Dordrecht       ;2807;Alblasserwaard en Vijfherenlanden       ;9;Hollands/Utrechts weidegebied;3;West-Nederland ;52;Gorinchem             ;   NL3;West-Nederland ;NL33;Zuid-Holland ; NL336;Zuidoost-Zuid-Holland              ;18;Dordrecht-Gorinchem             ;18;Zuid-Holland-Zuid        ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;17;Overig Nederland                        ;30;Zuid-Holland-Zuid              ;21;Rijnstreek/Midden-Holland/Alblasserwaard;29;Rijnstreek/Midden-Holland/Alblasserwaard;    ;    ;                              ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;13546;248
468;478;478;Zeevang                           ; ZVG;Zeevang                   ;15;Haarlem         ;13;Zaanstreek-Waterland      ;21;Amsterdam-Purmerend            ;23;Groot-Amsterdam                    ;56;Noordhollands Middengewest              ;13;Amsterdam         ;14;Amsterdam        ;73;GGD Zaanstreek/Waterland          ;50;Zaandam            ;11;Den Helder      ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen  ;3;West-Nederland ;44;Amsterdam             ;   NL3;West-Nederland ;NL32;Noord-Holland; NL326;Groot-Amsterdam                    ;15;Zuid-Noord-Holland              ;11;Zaanstreek-Waterland     ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;3;IJsselmeerkust                          ;21;Agglomeratie Amsterdam         ;16;Zaanstreek/Waterland/Amstelland/Meerland;20;Zaanstreek/Waterland                    ; 212; 232;Overig Groot-Amsterdam        ;0;                ;10;Amsterdam       ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;6323;240
469;50;50;Zeewolde                          ; ZWE;Zeewolde                  ;7;Zwolle          ;65;Flevoland                 ;50;Almere-Lelystad                ;40;Flevoland                          ;129;Zuidelijke IJsselmeerpolders            ;10;Het Gooi/Flevoland;10;Flevoland        ;22;GGD Flevoland                     ;63;Lelystad           ;5;Lelystad        ;2402;Zuidelijke IJsselmeerpolders            ;6;IJsselmeerpolders            ;2;Oost-Nederland ;28;Harderwijk            ;   NL2;Oost-Nederland ;NL23;Flevoland    ; NL230;Flevoland                          ;10;Harderwijk-Amersfoort           ;25;Flevoland                ;24;Flevoland    ;2;Arnhem          ;15;Flevoland              ;3;IJsselmeerkust                          ;18;Flevoland                      ;31;Flevoland                               ;46;Flevoland                               ;    ;    ;                              ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;19180;821
470;355;355;Zeist                             ; ZST;Zeist                     ;16;Utrecht         ;50;Utrechtsland              ;19;Utrecht-Zeist-Woerden          ;17;Utrecht                            ;44;Utrechtse Heuvelrug                     ;9;Utrecht           ;9;Utrecht          ;26;GGD Midden-Nederland              ;51;Utrecht            ;8;Utrecht         ;2601;Kromme Rijn-streek en Heuvelrug         ;10;Rivierengebied               ;3;West-Nederland ;36;Utrecht               ;   NL3;West-Nederland ;NL31;Utrecht      ; NL310;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;18;West Utrecht           ;7;Utrechtse Heuvelrug en 't Gooi          ;19;Utrecht                        ;14;West-Utrecht                            ;17;West-Utrecht                            ; 191;    ;                              ;0;                ;9;Utrecht         ;5;50 000 - < 100 000 inwoners ;3;Matig stedelijk     ;60373;1457
471;298;298;Zelhem                            ; ZHM;Zelhem                    ;6;Zutphen         ;31;Noord- en Oost-Gelderland ;14;Arnhem-Doetinchem              ;14;Achterhoek                         ;28;Overige gemeenten westelijke Achterhoek ;6;Arnhem            ;7;Arnhem           ;18;GGD Regio Achterhoek              ;18;Terborg            ;7;Arnhem          ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;25;Doetinchem            ;   NL2;Oost-Nederland ;NL22;Gelderland   ; NL222;Achterhoek                         ;8;Zuidelijke Achterhoek           ;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;12;Achterhoek             ;10;Achterhoek                              ;13;Oost-Gelderland                ;11;Achterhoek                              ;12;Achterhoek                              ; 142;    ;                              ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;11269;388
472;299;299;Zevenaar                          ; ZNR;Zevenaar                  ;5;Arnhem          ;45;Gelderland-Midden         ;14;Arnhem-Doetinchem              ;15;Arnhem/Nijmegen                    ;26;De Lijmers                              ;6;Arnhem            ;7;Arnhem           ;19;Hulpverlening Gelderland Midden   ;14;Arnhem             ;7;Arnhem          ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;26;Arnhem                ;   NL2;Oost-Nederland ;NL22;Gelderland   ; NL223;Arnhem/Nijmegen                    ;9;Arnhem en omstreken             ;7;Gelderland-Midden        ;25;Gelderland   ;2;Arnhem          ;11;Arnhem                 ;10;Achterhoek                              ;14;Arnhem/Nijmegen                ;10;Arnhem e.o.                             ;13;Arnhem e.o.                             ; 141;    ;                              ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;26014;1283
