ID;Leeftijd;Generatie;Geslacht;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;EuropeseEconomischeRuimte_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
6972;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2015;9031;4598;864;955;549;458;433;683;655;4432;2448;1068;454;462
6973;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2016;9073;4590;874;983;566;456;433;644;634;4483;2448;1107;464;464
6974;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2017;9155;4583;882;1013;582;456;434;607;609;4572;2467;1154;471;479
6975;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2018;9273;4581;890;1039;598;455;437;576;586;4692;2505;1205;479;502
6976;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2019;9419;4577;897;1063;615;452;441;547;562;4842;2561;1264;487;530
6977;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2020;9593;4579;903;1085;632;448;446;524;541;5014;2623;1329;494;569
6978;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2021;9770;4586;908;1109;654;440;452;503;520;5184;2682;1393;501;609
6979;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2022;9945;4597;916;1131;675;432;457;484;501;5347;2738;1452;509;649
6980;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2023;10115;4611;920;1151;697;426;465;468;484;5503;2792;1507;517;687
6981;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2024;10270;4623;927;1168;720;417;469;452;470;5647;2842;1558;525;722
6982;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2025;10419;4641;932;1187;743;411;473;440;456;5777;2889;1607;529;752
6983;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2026;10553;4659;935;1202;767;403;479;429;445;5894;2929;1652;535;777
6984;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2027;10683;4679;937;1216;793;393;486;421;435;6003;2968;1693;543;799
6985;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2028;10795;4692;936;1228;816;385;490;413;424;6103;3003;1731;551;818
6986;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2029;10895;4705;931;1240;840;379;497;403;414;6190;3033;1766;559;832
6987;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2030;10987;4720;933;1251;862;372;500;395;407;6267;3061;1797;564;845
6988;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2031;11073;4731;932;1259;882;363;507;388;399;6341;3088;1824;571;859
6989;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2032;11156;4747;931;1267;903;358;513;383;393;6409;3113;1849;578;869
6990;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2033;11224;4755;924;1273;923;351;517;377;389;6469;3136;1870;584;879
6991;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2034;11292;4768;920;1281;943;345;522;372;386;6524;3158;1889;590;887
6992;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2035;11355;4776;916;1283;959;340;529;367;382;6579;3180;1908;596;895
6993;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2036;11404;4779;908;1285;977;334;531;365;378;6625;3199;1923;602;901
6994;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2037;11461;4786;905;1288;992;329;536;363;374;6675;3222;1939;607;908
6995;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2038;11516;4792;898;1289;1007;325;540;362;371;6724;3243;1954;613;914
6996;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2039;11556;4787;889;1289;1020;317;544;360;368;6769;3263;1969;617;920
6997;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2040;11593;4784;879;1289;1032;314;544;358;368;6809;3282;1980;622;925
6998;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2041;11638;4788;875;1290;1042;309;548;357;367;6850;3300;1991;626;932
6999;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2042;11675;4785;867;1289;1055;305;548;358;364;6891;3320;2001;632;938
7000;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2043;11717;4785;859;1287;1065;299;552;359;363;6932;3342;2012;635;943
7001;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2044;11746;4778;852;1285;1071;292;555;361;363;6968;3359;2023;638;948
7002;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2045;11782;4778;844;1285;1078;291;557;362;361;7004;3378;2031;642;954
7003;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2046;11809;4775;840;1281;1084;288;561;361;361;7034;3393;2038;645;958
7004;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2047;11826;4764;834;1280;1091;285;560;360;356;7062;3408;2046;648;961
7005;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2048;11845;4762;825;1277;1098;283;562;360;356;7083;3420;2051;651;962
7006;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2049;11857;4751;821;1274;1101;278;561;360;357;7106;3432;2056;653;965
7007;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2050;11868;4747;817;1271;1104;276;562;360;358;7120;3440;2059;655;966
7008;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2003;7049;3116;642;370;330;264;410;706;395;3933;2123;493;737;579
7009;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2004;7088;3229;607;460;354;236;403;750;417;3860;2130;479;675;577
7010;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2005;7005;3291;582;463;365;289;359;762;470;3714;2135;476;602;501
7011;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2006;7285;3522;630;491;349;271;399;818;564;3762;2205;555;473;530
7012;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2007;7694;3846;646;573;422;343;391;844;627;3848;2233;596;515;504
7013;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2008;7910;4002;659;593;382;384;392;909;683;3909;2359;614;441;495
7014;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2009;8312;4281;655;640;425;460;405;931;767;4031;2459;663;417;493
7015;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2010;8694;4661;703;730;495;500;441;968;824;4033;2426;728;366;513
7016;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2011;8447;4277;723;774;457;423;398;795;706;4170;2434;854;416;466
7017;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2012;8545;4334;758;818;475;429;401;765;688;4211;2411;910;420;470
7018;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2013;8568;4358;782;854;492;432;400;731;667;4209;2376;947;420;466
7019;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2014;8580;4363;800;882;505;436;401;692;647;4217;2346;983;426;462
7020;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2015;8594;4356;811;912;521;435;401;654;623;4238;2328;1019;432;459
7021;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2016;8636;4345;819;938;535;436;400;617;601;4291;2330;1059;440;463
7022;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2017;8710;4336;826;965;551;433;400;582;579;4374;2349;1102;447;476
7023;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2018;8817;4327;833;989;566;432;403;550;555;4490;2386;1151;455;498
7024;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2019;8961;4325;839;1013;582;429;407;522;534;4636;2439;1207;462;528
7025;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2020;9123;4325;847;1035;600;423;411;498;512;4797;2498;1267;469;563
7026;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2021;9302;4338;853;1056;619;419;418;479;493;4964;2557;1329;476;602
7027;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2022;9471;4351;861;1077;638;413;426;462;474;5120;2610;1386;483;641
7028;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2023;9625;4358;868;1095;659;405;429;444;458;5267;2661;1439;491;677
7029;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2024;9780;4376;873;1114;681;397;435;431;446;5404;2707;1488;497;712
7030;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2025;9922;4392;878;1130;704;389;441;418;433;5530;2752;1534;503;741
7031;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2026;10050;4406;879;1144;725;383;445;408;422;5644;2792;1577;510;764
7032;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2027;10173;4426;882;1159;749;375;451;400;411;5746;2829;1616;517;784
7033;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2028;10280;4444;885;1170;771;368;455;392;402;5836;2862;1651;522;800
7034;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2029;10378;4459;883;1181;793;361;461;386;394;5919;2892;1683;529;815
7035;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2030;10465;4474;886;1190;815;354;465;378;387;5991;2917;1711;536;827
7036;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2031;10543;4483;881;1198;836;345;471;372;379;6060;2943;1739;539;838
7037;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2032;10621;4498;880;1206;855;340;477;364;375;6123;2968;1761;547;848
7038;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2033;10691;4508;877;1209;875;336;481;360;369;6183;2990;1784;552;857
7039;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2034;10755;4519;872;1219;893;328;487;357;363;6236;3011;1801;559;865
7040;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2035;10816;4530;869;1220;911;323;495;352;359;6286;3032;1819;564;871
7041;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2036;10871;4537;862;1222;926;320;500;349;358;6334;3050;1835;570;878
7042;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2037;10913;4537;856;1223;940;311;505;348;353;6377;3072;1846;576;882
7043;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2038;10966;4546;853;1226;956;306;507;346;351;6420;3091;1860;581;888
7044;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2039;11008;4543;844;1225;966;302;512;344;349;6465;3110;1874;587;894
7045;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2040;11053;4546;837;1227;979;298;513;342;349;6507;3130;1886;591;899
7046;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2041;11096;4550;831;1226;992;296;518;343;345;6546;3148;1897;596;904
7047;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2042;11126;4543;824;1225;999;291;518;343;343;6584;3166;1908;600;909
7048;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2043;11151;4535;814;1224;1008;282;521;343;343;6615;3184;1916;605;911
7049;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2044;11182;4528;807;1222;1017;277;521;341;342;6654;3204;1925;609;916
7050;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2045;11215;4530;801;1220;1025;275;526;342;341;6686;3218;1934;612;921
7051;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2046;11247;4531;798;1220;1032;274;527;341;339;6716;3234;1941;617;924
7052;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2047;11273;4530;790;1219;1038;270;528;343;341;6743;3250;1948;618;926
7053;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2048;11290;4523;786;1214;1043;265;531;344;341;6767;3262;1954;621;930
7054;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2049;11304;4521;782;1213;1047;263;532;344;340;6782;3271;1958;623;930
7055;8 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2050;11312;4514;775;1212;1051;262;534;343;338;6799;3280;1963;625;931
7056;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2003;21277;19414;1713;2024;271;5310;839;3200;6057;1862;700;807;257;99
7057;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2004;21094;19091;1877;2268;265;5202;825;3039;5615;2003;733;943;247;80
7058;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2005;21645;19509;2032;2375;288;5338;757;2932;5787;2136;786;1003;246;101
7059;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2006;22615;20569;2313;2770;306;5571;774;2940;5895;2047;785;935;229;99
7060;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2007;23614;21371;2509;3206;309;5797;924;2833;5793;2244;836;1081;213;114
7061;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2008;24493;21882;2738;3479;370;5877;1007;3004;5407;2610;905;1353;205;147
7062;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2009;25852;22904;3005;3810;442;6346;1105;2872;5323;2948;1053;1528;209;159
7063;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2010;25080;22045;2985;3774;434;6149;1101;2691;4911;3036;1121;1513;193;209
7064;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2011;26277;23111;3136;4264;480;6255;1219;2804;4954;3166;1149;1602;233;183
7065;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2012;26631;23366;3286;4495;501;6329;1223;2696;4838;3265;1134;1712;234;185
7066;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2013;26736;23412;3379;4694;514;6343;1218;2568;4696;3324;1116;1791;235;182
7067;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2014;26727;23351;3436;4869;527;6315;1210;2436;4557;3376;1099;1862;237;178
7068;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2015;26636;23199;3465;5021;540;6258;1201;2300;4413;3437;1088;1933;240;176
7069;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2016;26496;22978;3475;5160;551;6165;1193;2168;4266;3518;1085;2013;243;178
7070;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2017;26353;22720;3476;5295;561;6042;1185;2044;4117;3633;1093;2110;247;183
7071;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2018;26208;22436;3475;5423;570;5890;1179;1931;3969;3772;1110;2219;251;192
7072;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2019;26081;22145;3468;5548;579;5720;1177;1832;3822;3936;1133;2341;256;206
7073;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2020;25977;21862;3461;5665;589;5532;1181;1750;3684;4115;1159;2474;259;222
7074;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2021;25884;21586;3450;5775;597;5336;1188;1681;3558;4299;1186;2609;263;240
7075;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2022;25786;21310;3438;5877;607;5131;1194;1618;3445;4475;1209;2740;268;258
7076;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2023;25681;21038;3426;5972;617;4923;1197;1561;3343;4644;1233;2866;271;274
7077;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2024;25576;20778;3409;6057;625;4721;1200;1513;3253;4798;1252;2984;274;288
7078;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2025;25475;20528;3386;6137;635;4523;1201;1471;3174;4947;1271;3098;278;300
7079;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2026;25370;20286;3359;6208;645;4333;1202;1435;3104;5085;1287;3205;282;311
7080;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2027;25255;20044;3331;6271;651;4150;1200;1398;3042;5211;1301;3305;285;321
7081;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2028;25155;19825;3300;6329;660;3980;1202;1368;2987;5329;1313;3399;288;329
7082;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2029;25051;19612;3269;6380;665;3820;1203;1339;2936;5439;1324;3488;291;336
7083;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2030;24956;19417;3233;6423;672;3676;1206;1315;2892;5538;1333;3569;294;342
7084;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2031;24858;19232;3197;6458;679;3544;1210;1291;2853;5626;1342;3642;296;346
7085;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2032;24767;19060;3164;6485;685;3424;1214;1271;2817;5707;1350;3710;297;350
7086;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2033;24684;18900;3128;6512;691;3314;1219;1253;2784;5784;1357;3773;300;354
7087;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2034;24614;18759;3098;6527;697;3218;1226;1237;2757;5854;1365;3831;303;357
7088;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2035;24538;18623;3063;6542;704;3131;1231;1223;2730;5915;1371;3879;305;359
7089;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2036;24478;18504;3034;6551;710;3054;1238;1211;2706;5974;1378;3924;308;363
7090;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2037;24427;18402;3002;6559;718;2985;1246;1203;2688;6025;1383;3968;309;365
7091;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2038;24383;18307;2974;6562;726;2923;1254;1196;2671;6077;1390;4007;312;367
7092;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2039;24353;18231;2951;6568;735;2869;1259;1193;2656;6122;1397;4041;315;369
7093;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2040;24323;18158;2930;6569;743;2816;1268;1191;2640;6165;1404;4074;317;371
7094;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2041;24290;18081;2906;6568;751;2767;1275;1188;2627;6209;1412;4103;321;372
7095;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2042;24263;18015;2882;6565;758;2724;1285;1186;2616;6248;1420;4131;323;374
7096;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2043;24239;17952;2863;6558;764;2686;1289;1185;2606;6287;1426;4157;327;377
7097;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2044;24206;17886;2844;6552;770;2648;1295;1184;2594;6319;1432;4182;328;377
7098;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2045;24174;17821;2824;6545;776;2608;1301;1184;2583;6353;1439;4204;332;378
7099;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2046;24138;17758;2802;6536;782;2570;1308;1184;2575;6380;1443;4223;333;380
7100;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2047;24099;17694;2784;6521;786;2538;1315;1184;2566;6405;1446;4242;334;382
7101;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2048;24066;17642;2767;6512;791;2506;1322;1185;2558;6424;1449;4257;336;382
7102;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2049;24030;17586;2750;6500;796;2476;1329;1186;2549;6444;1452;4272;337;383
7103;8 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2050;23997;17535;2734;6486;800;2450;1334;1187;2544;6462;1455;4284;339;384
7104;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2003;10846;9907;849;1026;130;2717;418;1624;3144;938;327;424;141;46
7105;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2004;10795;9741;927;1129;150;2619;424;1576;2915;1054;387;500;123;45
7106;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2005;11166;10002;1033;1249;154;2754;394;1431;2988;1163;427;543;146;48
7107;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2006;11566;10508;1149;1411;156;2778;401;1547;3066;1058;416;485;114;42
7108;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2007;12098;10913;1238;1682;161;2901;447;1454;3028;1185;424;580;118;63
7109;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2008;12574;11185;1407;1796;196;3014;496;1537;2740;1389;479;721;110;79
7110;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2009;13173;11660;1566;1936;233;3233;553;1452;2687;1514;530;796;112;75
7111;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2010;12919;11364;1538;1954;230;3129;584;1407;2522;1555;577;770;108;100
7112;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2011;13481;11857;1619;2183;248;3202;631;1433;2542;1624;588;824;121;90
7113;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2012;13665;11990;1699;2301;259;3239;633;1377;2483;1675;580;881;123;92
7114;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2013;13723;12018;1750;2403;266;3247;629;1312;2411;1705;571;921;123;90
7115;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2014;13719;11987;1780;2493;272;3233;625;1245;2339;1732;562;958;124;88
7116;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2015;13676;11912;1795;2571;278;3205;621;1175;2266;1764;557;995;126;87
7117;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2016;13605;11799;1800;2643;284;3158;616;1107;2191;1806;556;1036;127;88
7118;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2017;13532;11668;1801;2712;288;3094;612;1044;2116;1865;560;1085;129;91
7119;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2018;13457;11521;1800;2777;293;3017;608;986;2039;1936;568;1141;131;96
7120;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2019;13393;11373;1797;2841;298;2930;607;936;1964;2020;580;1204;133;103
7121;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2020;13341;11229;1793;2901;304;2834;610;893;1893;2112;594;1272;134;112
7122;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2021;13295;11089;1788;2957;307;2735;614;858;1829;2206;608;1341;136;121
7123;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2022;13245;10948;1781;3010;312;2631;616;826;1771;2297;619;1409;139;130
7124;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2023;13192;10808;1774;3058;318;2524;617;797;1719;2384;631;1475;140;138
7125;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2024;13138;10675;1765;3103;322;2421;619;772;1674;2463;641;1535;141;146
7126;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2025;13085;10545;1751;3143;327;2319;620;751;1634;2540;651;1593;144;152
7127;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2026;13030;10420;1737;3179;332;2223;619;732;1598;2610;659;1648;146;158
7128;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2027;12974;10299;1722;3212;335;2130;620;715;1565;2675;666;1699;147;163
7129;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2028;12919;10185;1705;3242;340;2043;620;699;1537;2734;672;1747;148;167
7130;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2029;12864;10075;1688;3268;342;1961;620;685;1512;2790;678;1792;149;170
7131;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2030;12816;9976;1669;3289;346;1887;622;673;1489;2840;683;1833;151;173
7132;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2031;12763;9878;1648;3308;349;1820;623;661;1469;2885;687;1871;152;175
7133;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2032;12715;9789;1631;3323;353;1758;625;650;1450;2926;691;1905;152;177
7134;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2033;12673;9707;1612;3336;356;1703;627;641;1433;2965;695;1937;154;179
7135;8 jaar;2e Generatie met 2 allochtone ouders;Mannen;2034;12636;9635;1596;3344;359;1653;631;633;1418;3001;699;1967;155;180
