ID;GeslachtWerknemer;Dienstverband;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
4775;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2015;6;6;20.1;3279;3069;44180;39350;4830;810;42.6;40.0;1832;1832
4776;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2016;6;6;20.08;3315;3089;44670;39780;4890;730;42.8;40.1;1846;1846
4777;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2017;6;6;20.56;3396;3160;46060;40750;5310;760;42.8;40.1;1845;1845
4778;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2018;7;7;20.95;3460;3220;46800;41520;5280;770;42.9;40.2;1845;1845
4779;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2019;7;7;21.39;3536;3305;47780;42430;5360;820;42.7;40.3;1854;1854
4780;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2020;6;6;21.55;3548;3325;48000;42580;5430;820;42.7;40.4;1851;1851
4781;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2021;7;7;21.89;3623;3405;48840;43480;5360;840;42.7;40.4;1867;1867
4782;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2022;7;7;22.89;3784;3556;52090;45410;6680;880;42.6;40.4;1864;1864
4783;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2023;7;7;24.54;4055;3780;55220;48660;6560;980;42.8;40.2;1848;1848
4784;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2009;133;133;20.22;3099;3048;40070;37190;2870;1130;40.2;39.6;1808;1808
4785;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2010 voor methodewijziging;124;124;20.59;3146;3090;40580;37760;2820;1170;40.1;39.5;1801;1800
4786;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2010 na methodewijziging;125;125;20.61;3150;3094;40640;37800;2840;1180;40.2;39.5;1801;1801
4787;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2011;123;123;20.7;3193;3137;41020;38310;2710;1160;40.2;39.5;1818;1818
4788;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2012;115;115;21.12;3236;3177;41740;38830;2910;1170;40.3;39.6;1806;1804
4789;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2013;103;103;21.18;3277;3208;42430;39330;3100;1150;40.8;40.0;1818;1818
4790;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2014;94;94;21.36;3315;3247;42940;39770;3160;1110;40.7;40.0;1824;1824
4791;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2015;92;92;21.49;3325;3251;43050;39900;3140;970;40.6;39.8;1815;1815
4792;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2016;94;94;22.29;3457;3381;44660;41480;3170;950;40.6;39.8;1820;1820
4793;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2017;100;100;22.21;3480;3399;44840;41760;3080;960;40.7;39.8;1836;1836
4794;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2018;104;104;22.8;3561;3482;46000;42740;3270;1000;40.7;39.9;1832;1832
4795;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2019;107;107;23.08;3639;3560;47020;43670;3350;1070;40.9;40.1;1851;1851
4796;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2020;106;106;23.63;3705;3635;47900;44460;3440;1120;40.8;40.1;1846;1846
4797;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2021;108;108;23.92;3783;3708;49310;45390;3910;1180;40.8;40.1;1860;1860
4798;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2022;108;108;24.77;3908;3832;51070;46900;4170;1240;40.8;40.1;1857;1857
4799;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;F Bouwnijverheid;2023;105;105;26.1;4101;4021;53360;49220;4140;1320;40.7;40.1;1849;1849
4800;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2009;604;604;19.57;3032;2953;41780;36380;5400;1320;40.4;39.4;1810;1810
4801;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2010 voor methodewijziging;581;581;19.91;3079;2992;42450;36950;5490;1280;40.5;39.3;1803;1803
4802;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2010 na methodewijziging;584;584;19.95;3086;2999;42610;37040;5570;1290;40.5;39.3;1804;1804
4803;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2011;583;583;20.21;3142;3063;43350;37710;5650;1230;40.4;39.3;1819;1819
4804;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2012;566;567;20.82;3211;3137;44200;38530;5670;1250;40.4;39.4;1808;1808
4805;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2013;555;555;21.02;3255;3169;44930;39060;5860;1210;40.7;39.6;1809;1809
4806;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2014;551;551;21.07;3275;3195;45240;39300;5950;1130;40.7;39.7;1820;1820
4807;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2015;560;560;21.58;3340;3256;46220;40080;6150;1040;40.7;39.6;1810;1810
4808;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2016;575;575;21.52;3352;3264;46450;40220;6230;1000;40.7;39.7;1820;1820
4809;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2017;590;590;21.85;3403;3310;47250;40840;6400;1040;40.8;39.6;1818;1818
4810;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2018;608;608;22.24;3450;3358;48090;41410;6690;1080;40.8;39.7;1812;1812
4811;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2019;614;614;22.85;3553;3466;49460;42630;6830;1140;40.7;39.7;1820;1820
4812;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2020;604;604;23.61;3648;3569;50780;43780;7000;1190;40.6;39.7;1814;1814
4813;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2021;616;616;24.01;3743;3658;52810;44920;7900;1200;40.7;39.7;1828;1828
4814;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2022;638;638;25.15;3915;3832;55510;46980;8530;1200;40.6;39.7;1828;1828
4815;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-N Commerciële dienstverlening;2023;621;621;26.94;4166;4082;58700;49990;8720;1290;40.5;39.7;1818;1818
4816;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2009;339;339;18.03;2833;2717;38650;34000;4660;1150;40.8;39.4;1808;1808
4817;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2010 voor methodewijziging;334;334;18.34;2881;2755;39250;34570;4670;1120;41.0;39.3;1803;1803
4818;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2010 na methodewijziging;335;335;18.37;2887;2762;39360;34640;4720;1140;41.0;39.3;1804;1804
4819;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2011;333;333;18.69;2944;2830;40200;35330;4870;1110;40.8;39.3;1818;1818
4820;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2012;324;324;19.19;2993;2887;40890;35920;4970;1150;40.8;39.4;1805;1805
4821;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2013;318;318;19.46;3050;2927;41650;36590;5050;1110;41.1;39.5;1805;1805
4822;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2014;311;311;19.58;3077;2961;42080;36930;5150;1050;41.1;39.6;1815;1815
4823;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2015;313;313;19.96;3122;3001;42720;37470;5250;960;41.0;39.5;1805;1805
4824;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2016;322;322;19.91;3142;3013;42890;37700;5190;920;41.2;39.6;1816;1816
4825;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2017;330;330;20.11;3178;3042;43470;38140;5330;950;41.2;39.6;1815;1815
4826;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2018;341;341;20.54;3232;3098;44370;38790;5580;980;41.2;39.6;1811;1811
4827;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2019;341;341;20.98;3309;3181;45350;39710;5640;1040;41.1;39.6;1819;1819
4828;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2020;332;332;21.55;3374;3256;46070;40490;5580;1080;41.0;39.7;1813;1813
4829;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2021;338;338;21.8;3446;3318;47430;41350;6070;1100;41.0;39.6;1826;1826
4830;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2022;350;350;22.68;3581;3456;49780;42970;6810;1100;41.0;39.7;1828;1828
4831;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G-I Handel, vervoer en horeca;2023;339;339;24.3;3810;3684;52620;45720;6900;1190;40.9;39.6;1819;1819
4832;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2009;233;233;18.97;2896;2850;39940;34750;5190;1450;39.8;39.3;1803;1803
4833;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2010 voor methodewijziging;228;228;19.29;2940;2890;40500;35280;5220;1420;39.8;39.2;1798;1798
4834;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2010 na methodewijziging;229;229;19.33;2946;2897;40630;35350;5280;1430;39.8;39.2;1799;1799
4835;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2011;229;229;19.63;3009;2966;41570;36110;5460;1400;39.7;39.2;1813;1813
4836;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2012;222;222;20.18;3076;3033;42420;36910;5510;1450;39.8;39.3;1803;1803
4837;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2013;216;216;20.48;3126;3076;43270;37510;5760;1410;40.0;39.4;1802;1802
4838;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2014;210;210;20.62;3161;3114;43790;37930;5850;1330;40.0;39.5;1812;1812
4839;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2015;210;210;21.08;3218;3168;44720;38620;6090;1220;40.1;39.5;1804;1804
4840;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2016;214;214;21.02;3227;3176;44710;38720;5980;1180;40.1;39.5;1813;1813
4841;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2017;217;217;21.36;3283;3224;45620;39390;6220;1230;40.1;39.5;1811;1811
4842;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2018;223;223;21.81;3339;3282;46600;40060;6540;1280;40.1;39.5;1806;1806
4843;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2019;223;223;22.26;3425;3369;47650;41100;6550;1360;40.2;39.6;1816;1816
4844;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2020;218;218;22.85;3497;3447;48460;41970;6500;1410;40.1;39.6;1810;1810
4845;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2021;222;222;23.13;3569;3516;49940;42820;7120;1420;40.1;39.6;1824;1824
4846;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2022;225;225;24.15;3725;3674;52850;44700;8150;1460;40.1;39.6;1826;1826
4847;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;G Handel;2023;216;216;25.88;3971;3918;55860;47650;8210;1570;40.1;39.6;1817;1817
4848;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2009;74;74;16.5;2923;2537;39020;35070;3950;530;45.2;40.2;1845;1845
4849;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2010 voor methodewijziging;74;74;16.9;3002;2588;40010;36020;3980;540;45.7;40.1;1837;1837
4850;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2010 na methodewijziging;74;74;16.94;3007;2595;40090;36090;4010;560;45.7;40.1;1838;1838
4851;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2011;71;71;17.39;3074;2681;41030;36890;4140;550;45.3;40.0;1849;1849
4852;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2012;67;67;17.84;3103;2733;41720;37240;4480;580;45.1;40.1;1838;1837
4853;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2013;68;68;18.2;3200;2794;42610;38400;4210;560;45.6;40.3;1842;1842
4854;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2014;67;67;18.41;3224;2838;43080;38680;4390;560;45.3;40.3;1849;1849
4855;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2015;67;67;18.88;3289;2884;43740;39470;4280;520;45.3;40.1;1833;1833
4856;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2016;69;69;19.03;3365;2927;44790;40380;4410;490;45.7;40.3;1846;1846
4857;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2017;70;70;19.19;3403;2951;45340;40830;4510;500;45.8;40.3;1846;1846
4858;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2018;72;72;19.68;3478;3021;46510;41730;4780;510;45.7;40.3;1843;1843
4859;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2019;70;70;20.25;3559;3123;47790;42710;5080;550;45.3;40.3;1851;1851
4860;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2020;68;68;20.65;3583;3173;47870;43000;4870;570;45.0;40.3;1844;1844
4861;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2021;70;70;20.92;3685;3236;49500;44220;5290;590;45.3;40.3;1856;1856
4862;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2022;72;72;21.93;3836;3394;51970;46040;5940;610;45.0;40.3;1857;1857
4863;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;H Vervoer en opslag;2023;69;69;23.71;4096;3648;55320;49150;6180;670;44.7;40.3;1846;1846
4864;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2009;32;32;14.72;2164;2158;28360;25970;2380;360;38.5;38.4;1760;1759
4865;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2010 voor methodewijziging;32;32;14.86;2188;2181;28640;26260;2390;370;38.5;38.4;1762;1762
4866;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2010 na methodewijziging;32;32;14.89;2194;2188;28730;26330;2400;380;38.5;38.4;1763;1763
4867;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2011;34;34;14.98;2225;2220;29090;26700;2390;360;38.5;38.5;1779;1779
4868;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2012;34;34;15.27;2239;2233;29250;26860;2390;330;38.6;38.6;1756;1755
4869;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2013;34;34;15.42;2256;2249;29320;27070;2240;310;38.7;38.6;1751;1751
4870;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2014;34;34;15.3;2258;2251;29360;27090;2270;280;38.8;38.7;1766;1766
4871;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2015;36;36;15.3;2248;2241;29140;26980;2160;260;38.8;38.7;1758;1758
4872;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2016;38;38;15.23;2260;2252;29260;27120;2150;260;39.0;38.9;1775;1775
4873;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2017;43;43;15.25;2278;2268;29490;27330;2150;260;39.0;38.9;1785;1785
4874;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2018;46;46;15.69;2339;2330;30300;28070;2230;270;39.1;39.0;1782;1782
4875;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2019;48;48;16.07;2404;2395;31100;28850;2260;290;39.1;39.0;1789;1789
4876;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2020;46;46;16.64;2472;2466;31910;29670;2240;300;39.0;38.9;1778;1778
4877;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2021;46;46;16.68;2500;2491;32210;30000;2210;300;39.0;38.9;1792;1792
4878;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2022;54;54;17.47;2632;2621;33940;31580;2360;290;39.2;39.0;1800;1800
4879;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;I Horeca;2023;54;54;18.64;2800;2790;36170;33600;2570;320;39.2;39.1;1796;1796
4880;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;J Informatie en communicatie;2009;45;45;23.0;3518;3501;48760;42220;6540;2440;39.8;39.7;1827;1827
4881;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;J Informatie en communicatie;2010 voor methodewijziging;45;45;24.0;3660;3642;50960;43920;7050;2340;39.8;39.6;1821;1821
4882;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;J Informatie en communicatie;2010 na methodewijziging;45;45;23.98;3661;3643;51040;43930;7100;2340;39.8;39.6;1823;1823
4883;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;J Informatie en communicatie;2011;46;46;24.39;3741;3726;52490;44890;7610;2180;39.7;39.6;1833;1833
4884;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;J Informatie en communicatie;2012;47;47;24.59;3749;3734;52400;44990;7410;2080;39.9;39.7;1822;1822
4885;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;J Informatie en communicatie;2013;48;48;24.55;3756;3734;52680;45070;7600;1970;40.1;39.9;1825;1825
4886;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;J Informatie en communicatie;2014;51;51;24.75;3800;3783;53190;45600;7590;1820;40.1;39.9;1834;1834
4887;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;J Informatie en communicatie;2015;55;55;25.12;3839;3823;53970;46070;7900;1670;40.1;39.9;1826;1826
4888;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;J Informatie en communicatie;2016;56;56;24.99;3829;3813;54270;45940;8320;1640;40.0;39.8;1831;1831
4889;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;J Informatie en communicatie;2017;60;60;25.75;3923;3906;55660;47080;8590;1660;39.9;39.8;1820;1820
4890;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;J Informatie en communicatie;2018;62;62;26.24;3980;3965;56690;47760;8940;1740;40.0;39.8;1813;1813
