ID;BedrijfstakkenBranchesSBI2008;Perioden;PrijsindexArbeid_1;JaarmutatiePrijsVanArbeid_2;LoonkostenPerGewerktUur_3;JaarmutatieLoonkostenPerGewerktUur_4;Structuureffect_5
1808;O-Q Overheid en zorg;2015 april - 2016 maart;100.6;1.2;100.6;1.7;0.4
1809;O-Q Overheid en zorg;2015 juli - 2016 juni;100.0;0.4;100.1;0.7;0.3
1810;O-Q Overheid en zorg;2015 oktober - 2016 september;100.6;0.3;100.7;0.5;0.2
1811;O-Q Overheid en zorg;2016 januari - 2016 december ;101.8;1.8;101.9;1.9;0.1
1812;O-Q Overheid en zorg;2016 april - 2017 maart;101.4;0.9;101.5;0.9;0.0
1813;O-Q Overheid en zorg;2016 juli - 2017 juni;102.4;2.4;102.4;2.3;-0.1
1814;O-Q Overheid en zorg;2016 oktober - 2017 september;102.7;2.1;102.7;1.9;-0.1
1815;O-Q Overheid en zorg;2017 januari - 2017 december;104.1;2.2;104.0;2.1;-0.2
1816;O-Q Overheid en zorg;2017 april - 2018 maart;105.0;3.5;104.9;3.4;-0.2
1817;O-Q Overheid en zorg;2017 juli - 2018 juni;105.2;2.8;105.0;2.6;-0.2
1818;O-Q Overheid en zorg;2017 oktober - 2018 september;105.9;3.1;105.7;3.0;-0.1
1819;O-Q Overheid en zorg;2018 januari - 2018 december;106.2;2.0;106.0;1.9;-0.1
1820;O-Q Overheid en zorg;2018 april - 2019 maart;107.2;2.0;106.9;1.9;-0.2
1821;O-Q Overheid en zorg;2018 juli - 2019 juni;107.8;2.5;107.4;2.3;-0.2
1822;O-Q Overheid en zorg;2018 oktober - 2019 september;107.7;1.7;107.2;1.4;-0.2
1823;O-Q Overheid en zorg;2019 januari - 2019 december;108.7;2.4;108.2;2.1;-0.3
1824;O-Q Overheid en zorg;2019 april - 2020 maart;110.7;3.3;110.2;3.1;-0.2
1825;O-Q Overheid en zorg;2019 juli - 2020 juni;110.5;2.5;110.0;2.4;-0.1
1826;O-Q Overheid en zorg;2019 oktober - 2020 september;112.6;4.6;112.1;4.5;0.0
1827;O-Q Overheid en zorg;2020 januari - 2020 december;113.5;4.4;112.9;4.4;0.0
1828;O-Q Overheid en zorg;2020 april - 2021 maart;111.3;0.6;110.7;0.5;-0.1
1829;O-Q Overheid en zorg;2020 juli - 2021 juni;112.1;1.4;111.3;1.2;-0.2
1830;O-Q Overheid en zorg;2020 oktober - 2021 september;113.1;0.4;112.3;0.2;-0.3
1831;O-Q Overheid en zorg;2021 januari - 2021 december;113.7;0.2;112.8;-0.1;-0.3
1832;O-Q Overheid en zorg;2021 april - 2022 maart;114.6;3.0;113.6;2.7;-0.3
1833;O-Q Overheid en zorg;2021 juli - 2022 juni;116.7;4.2;115.7;4.0;-0.2
1834;O-Q Overheid en zorg;2021 oktober - 2022 september;118.4;4.7;117.3;4.5;-0.2
1835;O-Q Overheid en zorg;2022 januari - 2022 december;121.3;6.7;120.1;6.5;-0.2
1836;O-Q Overheid en zorg;2022 april - 2023 maart;121.9;6.3;120.7;6.2;-0.1
1837;O-Q Overheid en zorg;2022 juli - 2023 juni;123.8;6.0;122.5;5.9;-0.1
1838;O-Q Overheid en zorg;2022 oktober - 2023 september;125.6;6.1;124.3;6.0;-0.1
1839;O-Q Overheid en zorg;2023 januari - 2023 december;128.5;5.9;127.1;5.8;-0.1
1840;O Openbaar bestuur en overheidsdiensten;2001;72.6;;67.7;;
1841;O Openbaar bestuur en overheidsdiensten;2002;76.0;4.6;70.8;4.5;-0.1
1842;O Openbaar bestuur en overheidsdiensten;2003;77.8;2.4;73.0;3.1;0.7
1843;O Openbaar bestuur en overheidsdiensten;2004;80.4;3.3;76.2;4.3;1.0
1844;O Openbaar bestuur en overheidsdiensten;2005;82.7;2.9;79.0;3.7;0.8
1845;O Openbaar bestuur en overheidsdiensten;2006;85.4;3.3;81.8;3.5;0.2
1846;O Openbaar bestuur en overheidsdiensten;2007;88.3;3.4;84.8;3.7;0.3
1847;O Openbaar bestuur en overheidsdiensten;2008;91.9;4.0;88.5;4.3;0.2
1848;O Openbaar bestuur en overheidsdiensten;2009;94.1;2.4;90.9;2.8;0.4
1849;O Openbaar bestuur en overheidsdiensten;2010;94.1;0.0;91.1;0.2;0.2
1850;O Openbaar bestuur en overheidsdiensten;2011;96.0;2.0;93.8;3.0;1.0
1851;O Openbaar bestuur en overheidsdiensten;2012;98.2;2.3;96.6;3.0;0.6
1852;O Openbaar bestuur en overheidsdiensten;2013;98.3;0.1;97.3;0.8;0.6
1853;O Openbaar bestuur en overheidsdiensten;2014;98.3;0.0;97.8;0.5;0.5
1854;O Openbaar bestuur en overheidsdiensten;2015;100.0;1.7;100.0;2.2;0.5
1855;O Openbaar bestuur en overheidsdiensten;2016;102.7;2.7;103.0;3.0;0.3
1856;O Openbaar bestuur en overheidsdiensten;2017;105.9;3.1;106.6;3.6;0.4
1857;O Openbaar bestuur en overheidsdiensten;2018;107.5;1.5;108.8;2.0;0.5
1858;O Openbaar bestuur en overheidsdiensten;2019;109.6;1.9;111.2;2.2;0.3
1859;O Openbaar bestuur en overheidsdiensten;2020;111.3;1.6;113.0;1.6;0.0
1860;O Openbaar bestuur en overheidsdiensten;2021;111.6;0.2;113.1;0.1;-0.1
1861;O Openbaar bestuur en overheidsdiensten;2022;120.3;7.8;121.8;7.7;-0.1
1862;O Openbaar bestuur en overheidsdiensten;2023;125.7;4.5;127.0;4.3;-0.2
1863;O Openbaar bestuur en overheidsdiensten;2006 januari - 2006 december;85.4;3.3;81.8;3.5;0.2
1864;O Openbaar bestuur en overheidsdiensten;2006 april - 2007 maart;86.3;;82.7;;
1865;O Openbaar bestuur en overheidsdiensten;2006 juli - 2007 juni;87.0;;83.4;;
1866;O Openbaar bestuur en overheidsdiensten;2006 oktober - 2007 september;87.5;;84.0;;
1867;O Openbaar bestuur en overheidsdiensten;2007 januari - 2007 december;88.3;3.4;84.8;3.7;0.3
1868;O Openbaar bestuur en overheidsdiensten;2007 april - 2008 maart;89.2;3.3;85.7;3.6;0.2
1869;O Openbaar bestuur en overheidsdiensten;2007 juli - 2008 juni;89.8;3.2;86.3;3.5;0.3
1870;O Openbaar bestuur en overheidsdiensten;2007 oktober - 2008 september;90.0;2.8;86.6;3.1;0.2
1871;O Openbaar bestuur en overheidsdiensten;2008 januari - 2008 december;91.9;4.0;88.5;4.3;0.2
1872;O Openbaar bestuur en overheidsdiensten;2008 april - 2009 maart;92.4;3.5;89.0;3.9;0.3
1873;O Openbaar bestuur en overheidsdiensten;2008 juli - 2009 juni;93.7;4.4;90.4;4.7;0.3
1874;O Openbaar bestuur en overheidsdiensten;2008 oktober - 2009 september;93.9;4.3;90.6;4.6;0.4
1875;O Openbaar bestuur en overheidsdiensten;2009 januari - 2009 december;94.1;2.4;90.9;2.8;0.4
1876;O Openbaar bestuur en overheidsdiensten;2009 april - 2010 maart;93.8;1.6;90.6;1.8;0.2
1877;O Openbaar bestuur en overheidsdiensten;2009 juli - 2010 juni;94.4;0.8;91.2;0.9;0.1
1878;O Openbaar bestuur en overheidsdiensten;2009 oktober - 2010 september;93.6;-0.3;90.4;-0.2;0.1
1879;O Openbaar bestuur en overheidsdiensten;2010 januari - 2010 december;94.1;0.0;91.1;0.2;0.2
1880;O Openbaar bestuur en overheidsdiensten;2010 april - 2011 maart;94.3;0.5;91.4;0.9;0.3
1881;O Openbaar bestuur en overheidsdiensten;2010 juli - 2011 juni;94.1;-0.3;91.4;0.3;0.6
1882;O Openbaar bestuur en overheidsdiensten;2010 oktober - 2011 september;94.4;0.9;92.0;1.7;0.8
1883;O Openbaar bestuur en overheidsdiensten;2011 januari - 2011 december;96.0;2.0;93.8;3.0;1.0
1884;O Openbaar bestuur en overheidsdiensten;2011 april - 2012 maart;95.9;1.7;93.9;2.8;1.0
1885;O Openbaar bestuur en overheidsdiensten;2011 juli - 2012 juni;96.4;2.5;94.6;3.5;1.0
1886;O Openbaar bestuur en overheidsdiensten;2011 oktober - 2012 september;97.5;3.3;95.8;4.1;0.8
1887;O Openbaar bestuur en overheidsdiensten;2012 januari - 2012 december;98.2;2.3;96.6;3.0;0.6
1888;O Openbaar bestuur en overheidsdiensten;2012 april - 2013 maart;99.0;3.2;97.5;3.8;0.6
1889;O Openbaar bestuur en overheidsdiensten;2012 juli - 2013 juni;98.9;2.6;97.6;3.2;0.5
1890;O Openbaar bestuur en overheidsdiensten;2012 oktober - 2013 september;98.9;1.5;97.7;2.0;0.6
1891;O Openbaar bestuur en overheidsdiensten;2013 januari - 2013 december;98.3;0.1;97.3;0.8;0.6
1892;O Openbaar bestuur en overheidsdiensten;2013 april - 2014 maart;98.1;-0.9;97.2;-0.3;0.6
1893;O Openbaar bestuur en overheidsdiensten;2013 juli - 2014 juni;98.1;-0.8;97.3;-0.3;0.6
1894;O Openbaar bestuur en overheidsdiensten;2013 oktober - 2014 september;97.7;-1.2;97.1;-0.7;0.5
1895;O Openbaar bestuur en overheidsdiensten;2014 januari - 2014 december;98.3;0.0;97.8;0.5;0.5
1896;O Openbaar bestuur en overheidsdiensten;2014 april - 2015 maart;98.8;0.8;98.4;1.3;0.5
1897;O Openbaar bestuur en overheidsdiensten;2014 juli - 2015 juni;99.2;1.1;98.9;1.7;0.5
1898;O Openbaar bestuur en overheidsdiensten;2014 oktober - 2015 september;100.0;2.4;99.9;2.9;0.5
1899;O Openbaar bestuur en overheidsdiensten;2015 januari - 2015 december;100.0;1.7;100.0;2.2;0.5
1900;O Openbaar bestuur en overheidsdiensten;2015 april - 2016 maart;101.0;2.2;101.0;2.7;0.5
1901;O Openbaar bestuur en overheidsdiensten;2015 juli - 2016 juni;100.7;1.6;100.9;2.0;0.4
1902;O Openbaar bestuur en overheidsdiensten;2015 oktober - 2016 september;101.6;1.5;101.8;1.9;0.4
1903;O Openbaar bestuur en overheidsdiensten;2016 januari - 2016 december ;102.7;2.7;103.0;3.0;0.3
1904;O Openbaar bestuur en overheidsdiensten;2016 april - 2017 maart;102.4;1.4;102.8;1.8;0.3
1905;O Openbaar bestuur en overheidsdiensten;2016 juli - 2017 juni;103.1;2.3;103.6;2.6;0.3
1906;O Openbaar bestuur en overheidsdiensten;2016 oktober - 2017 september;103.7;2.1;104.3;2.5;0.4
1907;O Openbaar bestuur en overheidsdiensten;2017 januari - 2017 december;105.9;3.1;106.6;3.6;0.4
1908;O Openbaar bestuur en overheidsdiensten;2017 april - 2018 maart;107.4;4.8;108.3;5.3;0.4
1909;O Openbaar bestuur en overheidsdiensten;2017 juli - 2018 juni;107.0;3.8;108.0;4.3;0.5
1910;O Openbaar bestuur en overheidsdiensten;2017 oktober - 2018 september;107.6;3.8;108.7;4.3;0.5
1911;O Openbaar bestuur en overheidsdiensten;2018 januari - 2018 december;107.5;1.5;108.8;2.0;0.5
1912;O Openbaar bestuur en overheidsdiensten;2018 april - 2019 maart;107.9;0.4;109.3;0.9;0.5
1913;O Openbaar bestuur en overheidsdiensten;2018 juli - 2019 juni;108.3;1.2;109.8;1.6;0.5
1914;O Openbaar bestuur en overheidsdiensten;2018 oktober - 2019 september;108.2;0.5;109.7;0.9;0.4
1915;O Openbaar bestuur en overheidsdiensten;2019 januari - 2019 december;109.6;1.9;111.2;2.2;0.3
1916;O Openbaar bestuur en overheidsdiensten;2019 april - 2020 maart;110.4;2.3;112.0;2.5;0.2
1917;O Openbaar bestuur en overheidsdiensten;2019 juli - 2020 juni;109.9;1.5;111.5;1.6;0.1
1918;O Openbaar bestuur en overheidsdiensten;2019 oktober - 2020 september;111.4;2.9;113.0;3.0;0.1
1919;O Openbaar bestuur en overheidsdiensten;2020 januari - 2020 december;111.3;1.6;113.0;1.6;0.0
1920;O Openbaar bestuur en overheidsdiensten;2020 april - 2021 maart;109.9;-0.4;111.5;-0.4;0.0
1921;O Openbaar bestuur en overheidsdiensten;2020 juli - 2021 juni;109.7;-0.2;111.2;-0.3;0.0
1922;O Openbaar bestuur en overheidsdiensten;2020 oktober - 2021 september;110.8;-0.5;112.4;-0.6;-0.1
1923;O Openbaar bestuur en overheidsdiensten;2021 januari - 2021 december;111.6;0.2;113.1;0.1;-0.1
1924;O Openbaar bestuur en overheidsdiensten;2021 april - 2022 maart;112.9;2.7;114.4;2.6;-0.1
1925;O Openbaar bestuur en overheidsdiensten;2021 juli - 2022 juni;114.5;4.4;116.0;4.3;-0.1
1926;O Openbaar bestuur en overheidsdiensten;2021 oktober - 2022 september;116.0;4.7;117.5;4.6;-0.1
1927;O Openbaar bestuur en overheidsdiensten;2022 januari - 2022 december;120.3;7.8;121.8;7.7;-0.1
1928;O Openbaar bestuur en overheidsdiensten;2022 april - 2023 maart;120.7;6.9;122.1;6.7;-0.1
1929;O Openbaar bestuur en overheidsdiensten;2022 juli - 2023 juni;123.0;7.5;124.5;7.3;-0.1
1930;O Openbaar bestuur en overheidsdiensten;2022 oktober - 2023 september;124.0;6.9;125.4;6.7;-0.2
1931;O Openbaar bestuur en overheidsdiensten;2023 januari - 2023 december;125.7;4.5;127.0;4.3;-0.2
1932;P Onderwijs;2001;67.7;;67.7;;
1933;P Onderwijs;2002;70.2;3.6;69.9;3.2;-0.4
1934;P Onderwijs;2003;71.1;1.4;70.8;1.2;-0.2
1935;P Onderwijs;2004;73.6;3.5;73.2;3.5;0.0
1936;P Onderwijs;2005;76.8;4.3;76.7;4.8;0.4
1937;P Onderwijs;2006;79.7;3.7;79.5;3.7;0.0
1938;P Onderwijs;2007;82.1;3.1;81.6;2.7;-0.4
1939;P Onderwijs;2008;85.1;3.6;84.2;3.2;-0.4
1940;P Onderwijs;2009;88.9;4.5;88.1;4.6;0.1
1941;P Onderwijs;2010;92.2;3.7;91.2;3.5;-0.2
1942;P Onderwijs;2011;94.2;2.2;93.3;2.3;0.1
1943;P Onderwijs;2012;96.4;2.3;95.7;2.6;0.3
1944;P Onderwijs;2013;98.6;2.3;98.4;2.9;0.5
1945;P Onderwijs;2014;98.5;-0.1;98.7;0.3;0.3
1946;P Onderwijs;2015;100.0;1.5;100.0;1.3;-0.2
1947;P Onderwijs;2016;101.2;1.2;100.8;0.8;-0.4
1948;P Onderwijs;2017;103.2;2.1;102.4;1.6;-0.4
1949;P Onderwijs;2018;106.5;3.2;105.2;2.7;-0.5
1950;P Onderwijs;2019;108.5;1.9;106.9;1.6;-0.2
1951;P Onderwijs;2020;114.4;5.4;112.5;5.2;-0.2
1952;P Onderwijs;2021;113.2;-1.0;110.7;-1.6;-0.6
1953;P Onderwijs;2022;122.2;7.9;118.8;7.4;-0.5
1954;P Onderwijs;2023;130.9;7.2;127.1;7.0;-0.2
1955;P Onderwijs;2006 januari - 2006 december;79.7;3.7;79.5;3.7;0.0
1956;P Onderwijs;2006 april - 2007 maart;80.2;;79.9;;
1957;P Onderwijs;2006 juli - 2007 juni;80.7;;80.4;;
1958;P Onderwijs;2006 oktober - 2007 september;81.2;;80.8;;
1959;P Onderwijs;2007 januari - 2007 december;82.1;3.1;81.6;2.7;-0.4
1960;P Onderwijs;2007 april - 2008 maart;83.1;3.6;82.5;3.2;-0.4
1961;P Onderwijs;2007 juli - 2008 juni;83.7;3.8;83.1;3.4;-0.4
1962;P Onderwijs;2007 oktober - 2008 september;83.9;3.4;83.1;2.9;-0.4
1963;P Onderwijs;2008 januari - 2008 december;85.1;3.6;84.2;3.2;-0.4
1964;P Onderwijs;2008 april - 2009 maart;86.1;3.6;85.2;3.3;-0.2
1965;P Onderwijs;2008 juli - 2009 juni;87.3;4.2;86.5;4.1;-0.2
1966;P Onderwijs;2008 oktober - 2009 september;88.0;4.8;87.2;4.8;0.0
1967;P Onderwijs;2009 januari - 2009 december;88.9;4.5;88.1;4.6;0.1
1968;P Onderwijs;2009 april - 2010 maart;89.0;3.5;88.2;3.5;0.0
1969;P Onderwijs;2009 juli - 2010 juni;90.4;3.5;89.5;3.5;0.0
1970;P Onderwijs;2009 oktober - 2010 september;91.9;4.5;90.9;4.3;-0.1
1971;P Onderwijs;2010 januari - 2010 december;92.2;3.7;91.2;3.5;-0.2
1972;P Onderwijs;2010 april - 2011 maart;92.3;3.7;91.3;3.5;-0.2
1973;P Onderwijs;2010 juli - 2011 juni;92.5;2.3;91.5;2.2;0.0
1974;P Onderwijs;2010 oktober - 2011 september;93.0;1.1;92.0;1.2;0.0
1975;P Onderwijs;2011 januari - 2011 december;94.2;2.2;93.3;2.3;0.1
1976;P Onderwijs;2011 april - 2012 maart;94.2;2.0;93.3;2.2;0.2
1977;P Onderwijs;2011 juli - 2012 juni;94.6;2.3;93.7;2.5;0.1
1978;P Onderwijs;2011 oktober - 2012 september;95.6;2.8;94.8;3.0;0.2
1979;P Onderwijs;2012 januari - 2012 december;96.4;2.3;95.7;2.6;0.3
1980;P Onderwijs;2012 april - 2013 maart;97.8;3.9;97.3;4.2;0.4
1981;P Onderwijs;2012 juli - 2013 juni;98.1;3.8;97.7;4.2;0.5
1982;P Onderwijs;2012 oktober - 2013 september;98.5;3.1;98.2;3.6;0.5
1983;P Onderwijs;2013 januari - 2013 december;98.6;2.3;98.4;2.9;0.5
1984;P Onderwijs;2013 april - 2014 maart;98.4;0.6;98.3;1.1;0.5
1985;P Onderwijs;2013 juli - 2014 juni;98.4;0.3;98.5;0.8;0.5
1986;P Onderwijs;2013 oktober - 2014 september;98.1;-0.4;98.2;0.1;0.5
1987;P Onderwijs;2014 januari - 2014 december;98.5;-0.1;98.7;0.3;0.3
1988;P Onderwijs;2014 april - 2015 maart;98.8;0.4;98.9;0.6;0.2
1989;P Onderwijs;2014 juli - 2015 juni;99.1;0.7;99.2;0.8;0.1
1990;P Onderwijs;2014 oktober - 2015 september;100.2;2.1;100.2;2.0;-0.1
1991;P Onderwijs;2015 januari - 2015 december;100.0;1.5;100.0;1.3;-0.2
1992;P Onderwijs;2015 april - 2016 maart;100.0;1.3;100.0;1.1;-0.2
1993;P Onderwijs;2015 juli - 2016 juni;99.2;0.1;99.1;-0.2;-0.3
1994;P Onderwijs;2015 oktober - 2016 september;100.1;0.0;99.9;-0.4;-0.3
1995;P Onderwijs;2016 januari - 2016 december ;101.2;1.2;100.8;0.8;-0.4
1996;P Onderwijs;2016 april - 2017 maart;101.1;1.1;100.7;0.7;-0.4
1997;P Onderwijs;2016 juli - 2017 juni;102.8;3.6;102.2;3.2;-0.4
1998;P Onderwijs;2016 oktober - 2017 september;102.2;2.1;101.5;1.6;-0.4
1999;P Onderwijs;2017 januari - 2017 december;103.2;2.1;102.4;1.6;-0.4
2000;P Onderwijs;2017 april - 2018 maart;104.0;2.9;103.1;2.4;-0.5
2001;P Onderwijs;2017 juli - 2018 juni;104.2;1.4;103.1;0.9;-0.5
2002;P Onderwijs;2017 oktober - 2018 september;105.5;3.2;104.3;2.7;-0.5
2003;P Onderwijs;2018 januari - 2018 december;106.5;3.2;105.2;2.7;-0.5
2004;P Onderwijs;2018 april - 2019 maart;107.9;3.7;106.5;3.3;-0.4
2005;P Onderwijs;2018 juli - 2019 juni;108.8;4.4;107.3;4.0;-0.4
2006;P Onderwijs;2018 oktober - 2019 september;108.4;2.8;106.8;2.4;-0.3
2007;P Onderwijs;2019 januari - 2019 december;108.5;1.9;106.9;1.6;-0.2
2008;P Onderwijs;2019 april - 2020 maart;111.6;3.4;109.9;3.2;-0.2
2009;P Onderwijs;2019 juli - 2020 juni;111.2;2.2;109.6;2.1;-0.1
2010;P Onderwijs;2019 oktober - 2020 september;113.6;4.8;111.8;4.7;-0.1
2011;P Onderwijs;2020 januari - 2020 december;114.4;5.4;112.5;5.2;-0.2
2012;P Onderwijs;2020 april - 2021 maart;110.7;-0.8;108.7;-1.1;-0.2
2013;P Onderwijs;2020 juli - 2021 juni;111.6;0.3;109.5;-0.1;-0.4
2014;P Onderwijs;2020 oktober - 2021 september;112.6;-0.9;110.3;-1.4;-0.5
2015;P Onderwijs;2021 januari - 2021 december;113.2;-1.0;110.7;-1.6;-0.6
2016;P Onderwijs;2021 april - 2022 maart;114.0;3.0;111.2;2.3;-0.7
2017;P Onderwijs;2021 juli - 2022 juni;116.3;4.3;113.4;3.6;-0.7
2018;P Onderwijs;2021 oktober - 2022 september;119.0;5.7;115.8;5.1;-0.6
2019;P Onderwijs;2022 januari - 2022 december;122.2;7.9;118.8;7.4;-0.5
2020;P Onderwijs;2022 april - 2023 maart;123.2;8.1;119.8;7.7;-0.4
2021;P Onderwijs;2022 juli - 2023 juni;124.6;7.1;121.1;6.9;-0.3
2022;P Onderwijs;2022 oktober - 2023 september;127.3;7.0;123.7;6.8;-0.2
2023;P Onderwijs;2023 januari - 2023 december;130.9;7.2;127.1;7.0;-0.2
2024;Q Gezondheids- en welzijnszorg;2001;71.2;;67.8;;
2025;Q Gezondheids- en welzijnszorg;2002;74.6;4.7;70.8;4.4;-0.3
2026;Q Gezondheids- en welzijnszorg;2003;78.0;4.6;74.1;4.7;0.1
2027;Q Gezondheids- en welzijnszorg;2004;78.8;1.0;75.3;1.6;0.6
2028;Q Gezondheids- en welzijnszorg;2005;81.3;3.1;78.1;3.6;0.5
2029;Q Gezondheids- en welzijnszorg;2006;82.5;1.5;80.1;2.5;1.1
2030;Q Gezondheids- en welzijnszorg;2007;85.0;3.1;82.6;3.1;0.1
2031;Q Gezondheids- en welzijnszorg;2008;88.7;4.4;85.9;4.0;-0.3
2032;Q Gezondheids- en welzijnszorg;2009;90.7;2.2;87.8;2.2;0.0
2033;Q Gezondheids- en welzijnszorg;2010;93.1;2.7;90.0;2.5;-0.2
2034;Q Gezondheids- en welzijnszorg;2011;94.5;1.4;91.5;1.6;0.2
2035;Q Gezondheids- en welzijnszorg;2012;96.3;1.9;93.7;2.4;0.4
2036;Q Gezondheids- en welzijnszorg;2013;98.3;2.1;96.6;3.1;1.0
2037;Q Gezondheids- en welzijnszorg;2014;99.8;1.6;99.0;2.5;0.9
2038;Q Gezondheids- en welzijnszorg;2015;100.0;0.2;100.0;1.1;0.8
2039;Q Gezondheids- en welzijnszorg;2016;101.5;1.5;101.7;1.7;0.2
2040;Q Gezondheids- en welzijnszorg;2017;103.3;1.7;103.3;1.5;-0.2
2041;Q Gezondheids- en welzijnszorg;2018;105.2;1.8;104.9;1.5;-0.3
2042;Q Gezondheids- en welzijnszorg;2019;108.3;2.9;107.4;2.4;-0.5
2043;Q Gezondheids- en welzijnszorg;2020;114.5;5.7;113.4;5.6;-0.1
2044;Q Gezondheids- en welzijnszorg;2021;115.3;0.7;114.0;0.5;-0.3
2045;Q Gezondheids- en welzijnszorg;2022;121.4;5.3;119.8;5.1;-0.2
2046;Q Gezondheids- en welzijnszorg;2023;129.0;6.2;127.1;6.1;-0.1
2047;Q Gezondheids- en welzijnszorg;2006 januari - 2006 december;82.5;1.5;80.1;2.5;1.1
2048;Q Gezondheids- en welzijnszorg;2006 april - 2007 maart;83.3;;80.9;;
2049;Q Gezondheids- en welzijnszorg;2006 juli - 2007 juni;83.9;;81.5;;
2050;Q Gezondheids- en welzijnszorg;2006 oktober - 2007 september;84.3;;81.9;;
2051;Q Gezondheids- en welzijnszorg;2007 januari - 2007 december;85.0;3.1;82.6;3.1;0.1
2052;Q Gezondheids- en welzijnszorg;2007 april - 2008 maart;86.0;3.2;83.5;3.2;-0.1
2053;Q Gezondheids- en welzijnszorg;2007 juli - 2008 juni;86.9;3.6;84.3;3.3;-0.2
2054;Q Gezondheids- en welzijnszorg;2007 oktober - 2008 september;87.5;3.8;84.8;3.5;-0.3
2055;Q Gezondheids- en welzijnszorg;2008 januari - 2008 december;88.7;4.4;85.9;4.0;-0.3
2056;Q Gezondheids- en welzijnszorg;2008 april - 2009 maart;89.1;3.6;86.2;3.3;-0.3
2057;Q Gezondheids- en welzijnszorg;2008 juli - 2009 juni;90.1;3.7;87.2;3.5;-0.2
2058;Q Gezondheids- en welzijnszorg;2008 oktober - 2009 september;90.3;3.2;87.4;3.1;-0.1
2059;Q Gezondheids- en welzijnszorg;2009 januari - 2009 december;90.7;2.2;87.8;2.2;0.0
2060;Q Gezondheids- en welzijnszorg;2009 april - 2010 maart;91.1;2.2;88.1;2.2;0.0
2061;Q Gezondheids- en welzijnszorg;2009 juli - 2010 juni;92.4;2.5;89.3;2.4;-0.1
2062;Q Gezondheids- en welzijnszorg;2009 oktober - 2010 september;93.1;3.1;90.1;3.1;-0.1
2063;Q Gezondheids- en welzijnszorg;2010 januari - 2010 december;93.1;2.7;90.0;2.5;-0.2
2064;Q Gezondheids- en welzijnszorg;2010 april - 2011 maart;92.9;1.9;89.8;1.9;0.0
2065;Q Gezondheids- en welzijnszorg;2010 juli - 2011 juni;92.9;0.5;89.8;0.6;0.1
2066;Q Gezondheids- en welzijnszorg;2010 oktober - 2011 september;93.1;0.0;90.1;0.1;0.1
2067;Q Gezondheids- en welzijnszorg;2011 januari - 2011 december;94.5;1.4;91.5;1.6;0.2
2068;Q Gezondheids- en welzijnszorg;2011 april - 2012 maart;94.2;1.4;91.3;1.7;0.3
2069;Q Gezondheids- en welzijnszorg;2011 juli - 2012 juni;94.5;1.8;91.7;2.1;0.3
2070;Q Gezondheids- en welzijnszorg;2011 oktober - 2012 september;95.2;2.3;92.5;2.7;0.4
2071;Q Gezondheids- en welzijnszorg;2012 januari - 2012 december;96.3;1.9;93.7;2.4;0.4
2072;Q Gezondheids- en welzijnszorg;2012 april - 2013 maart;97.7;3.7;95.2;4.3;0.6
2073;Q Gezondheids- en welzijnszorg;2012 juli - 2013 juni;97.9;3.6;95.7;4.3;0.7
2074;Q Gezondheids- en welzijnszorg;2012 oktober - 2013 september;98.2;3.1;96.2;4.0;0.8
2075;Q Gezondheids- en welzijnszorg;2013 januari - 2013 december;98.3;2.1;96.6;3.1;1.0
2076;Q Gezondheids- en welzijnszorg;2013 april - 2014 maart;98.4;0.7;96.9;1.8;1.0
2077;Q Gezondheids- en welzijnszorg;2013 juli - 2014 juni;99.0;1.2;97.8;2.2;1.1
2078;Q Gezondheids- en welzijnszorg;2013 oktober - 2014 september;99.1;0.9;98.0;1.9;1.0
2079;Q Gezondheids- en welzijnszorg;2014 januari - 2014 december;99.8;1.6;99.0;2.5;0.9
2080;Q Gezondheids- en welzijnszorg;2014 april - 2015 maart;100.0;1.7;99.4;2.5;0.9
2081;Q Gezondheids- en welzijnszorg;2014 juli - 2015 juni;100.1;1.1;99.7;1.9;0.8
2082;Q Gezondheids- en welzijnszorg;2014 oktober - 2015 september;100.6;1.5;100.4;2.4;0.8
2083;Q Gezondheids- en welzijnszorg;2015 januari - 2015 december;100.0;0.2;100.0;1.1;0.8
2084;Q Gezondheids- en welzijnszorg;2015 april - 2016 maart;100.6;0.6;100.7;1.3;0.7
2085;Q Gezondheids- en welzijnszorg;2015 juli - 2016 juni;99.9;-0.2;100.1;0.4;0.6
2086;Q Gezondheids- en welzijnszorg;2015 oktober - 2016 september;100.3;-0.3;100.5;0.1;0.4
2087;Q Gezondheids- en welzijnszorg;2016 januari - 2016 december ;101.5;1.5;101.7;1.7;0.2
2088;Q Gezondheids- en welzijnszorg;2016 april - 2017 maart;100.9;0.4;101.1;0.4;0.1
2089;Q Gezondheids- en welzijnszorg;2016 juli - 2017 juni;101.7;1.8;101.8;1.7;-0.1
2090;Q Gezondheids- en welzijnszorg;2016 oktober - 2017 september;102.3;2.0;102.3;1.8;-0.2
2091;Q Gezondheids- en welzijnszorg;2017 januari - 2017 december;103.3;1.7;103.3;1.5;-0.2
2092;Q Gezondheids- en welzijnszorg;2017 april - 2018 maart;104.0;3.0;103.8;2.7;-0.3
2093;Q Gezondheids- en welzijnszorg;2017 juli - 2018 juni;104.5;2.8;104.3;2.5;-0.3
2094;Q Gezondheids- en welzijnszorg;2017 oktober - 2018 september;105.0;2.6;104.8;2.4;-0.3
