ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
8040;Listed monuments total;Eindhoven;1968;0
8041;Listed monuments total;Eindhoven;1969;0
8042;Listed monuments total;Eindhoven;1970;0
8043;Listed monuments total;Eindhoven;1971;0
8044;Listed monuments total;Eindhoven;1972;11
8045;Listed monuments total;Eindhoven;1973;11
8046;Listed monuments total;Eindhoven;1974;11
8047;Listed monuments total;Eindhoven;1975;11
8048;Listed monuments total;Eindhoven;1976;14
8049;Listed monuments total;Eindhoven;1977;18
8050;Listed monuments total;Eindhoven;1978;18
8051;Listed monuments total;Eindhoven;1979;20
8052;Listed monuments total;Eindhoven;1980;20
8053;Listed monuments total;Eindhoven;1981;25
8054;Listed monuments total;Eindhoven;1982;25
8055;Listed monuments total;Eindhoven;1983;25
8056;Listed monuments total;Eindhoven;1984;25
8057;Listed monuments total;Eindhoven;1985;25
8058;Listed monuments total;Eindhoven;1986;25
8059;Listed monuments total;Eindhoven;1987;25
8060;Listed monuments total;Eindhoven;1988;27
8061;Listed monuments total;Eindhoven;1989;27
8062;Listed monuments total;Eindhoven;1990;29
8063;Listed monuments total;Eindhoven;1991;29
8064;Listed monuments total;Eindhoven;1992;29
8065;Listed monuments total;Eindhoven;1993;29
8066;Listed monuments total;Eindhoven;1994;29
8067;Listed monuments total;Eindhoven;1995;28
8068;Listed monuments total;Eindhoven;1996;28
8069;Listed monuments total;Eindhoven;1997;29
8070;Listed monuments total;Eindhoven;1998;29
8071;Listed monuments total;Eindhoven;1999;29
8072;Listed monuments total;Eindhoven;2000;30
8073;Listed monuments total;Eindhoven;2001;103
8074;Listed monuments total;Eindhoven;2002;144
8075;Listed monuments total;Eindhoven;2003;144
8076;Listed monuments total;Eindhoven;2004;147
8077;Listed monuments total;Eindhoven;2005;147
8078;Listed monuments total;Eindhoven;2006;148
8079;Listed monuments total;Eindhoven;2007;148
8080;Listed monuments total;Eindhoven;2008;148
8081;Listed monuments total;Eindhoven;2009;148
8082;Listed monuments total;Eindhoven;2010;153
8083;Listed monuments total;Eindhoven;2011;153
8084;Listed monuments total;Eindhoven;2012;153
8085;Listed monuments total;Eindhoven;2013;151
8086;Listed monuments total;Eindhoven;2014;151
8087;Listed monuments total;Eindhoven;2015;150
8088;Listed monuments total;Eindhoven;2016;150
8089;Listed monuments total;Eindhoven;2017;151
8090;Listed monuments total;Eindhoven;2018;152
8091;Listed monuments total;Eindhoven;2019;152
8092;Listed monuments total;Eindhoven;2020;152
8093;Listed monuments total;Eindhoven;2021;153
8094;Listed monuments total;Elburg;1965;249
8095;Listed monuments total;Elburg;1966;250
8096;Listed monuments total;Elburg;1967;251
8097;Listed monuments total;Elburg;1968;252
8098;Listed monuments total;Elburg;1969;260
8099;Listed monuments total;Elburg;1970;262
8100;Listed monuments total;Elburg;1971;263
8101;Listed monuments total;Elburg;1972;273
8102;Listed monuments total;Elburg;1973;278
8103;Listed monuments total;Elburg;1974;278
8104;Listed monuments total;Elburg;1975;278
8105;Listed monuments total;Elburg;1976;280
8106;Listed monuments total;Elburg;1977;280
8107;Listed monuments total;Elburg;1978;281
8108;Listed monuments total;Elburg;1979;282
8109;Listed monuments total;Elburg;1980;284
8110;Listed monuments total;Elburg;1981;285
8111;Listed monuments total;Elburg;1982;285
8112;Listed monuments total;Elburg;1983;285
8113;Listed monuments total;Elburg;1984;285
8114;Listed monuments total;Elburg;1985;285
8115;Listed monuments total;Elburg;1986;285
8116;Listed monuments total;Elburg;1987;285
8117;Listed monuments total;Elburg;1988;285
8118;Listed monuments total;Elburg;1989;285
8119;Listed monuments total;Elburg;1990;285
8120;Listed monuments total;Elburg;1991;284
8121;Listed monuments total;Elburg;1992;295
8122;Listed monuments total;Elburg;1993;303
8123;Listed monuments total;Elburg;1994;304
8124;Listed monuments total;Elburg;1995;304
8125;Listed monuments total;Elburg;1996;304
8126;Listed monuments total;Elburg;1997;304
8127;Listed monuments total;Elburg;1998;304
8128;Listed monuments total;Elburg;1999;304
8129;Listed monuments total;Elburg;2000;304
8130;Listed monuments total;Elburg;2001;304
8131;Listed monuments total;Elburg;2002;313
8132;Listed monuments total;Elburg;2003;313
8133;Listed monuments total;Elburg;2004;335
8134;Listed monuments total;Elburg;2005;340
8135;Listed monuments total;Elburg;2006;340
8136;Listed monuments total;Elburg;2007;340
8137;Listed monuments total;Elburg;2008;340
8138;Listed monuments total;Elburg;2009;340
8139;Listed monuments total;Elburg;2010;339
8140;Listed monuments total;Elburg;2011;339
8141;Listed monuments total;Elburg;2012;339
8142;Listed monuments total;Elburg;2013;329
8143;Listed monuments total;Elburg;2014;329
8144;Listed monuments total;Elburg;2015;328
8145;Listed monuments total;Elburg;2016;328
8146;Listed monuments total;Elburg;2017;329
8147;Listed monuments total;Elburg;2018;328
8148;Listed monuments total;Elburg;2019;327
8149;Listed monuments total;Elburg;2020;327
8150;Listed monuments total;Elburg;2021;325
8151;Listed monuments total;Emmen;1965;30
8152;Listed monuments total;Emmen;1966;30
8153;Listed monuments total;Emmen;1967;30
8154;Listed monuments total;Emmen;1968;30
8155;Listed monuments total;Emmen;1969;30
8156;Listed monuments total;Emmen;1970;30
8157;Listed monuments total;Emmen;1971;30
8158;Listed monuments total;Emmen;1972;30
8159;Listed monuments total;Emmen;1973;30
8160;Listed monuments total;Emmen;1974;30
8161;Listed monuments total;Emmen;1975;31
8162;Listed monuments total;Emmen;1976;31
8163;Listed monuments total;Emmen;1977;32
8164;Listed monuments total;Emmen;1978;32
8165;Listed monuments total;Emmen;1979;33
8166;Listed monuments total;Emmen;1980;33
8167;Listed monuments total;Emmen;1981;34
8168;Listed monuments total;Emmen;1982;34
8169;Listed monuments total;Emmen;1983;58
8170;Listed monuments total;Emmen;1984;59
8171;Listed monuments total;Emmen;1985;61
8172;Listed monuments total;Emmen;1986;62
8173;Listed monuments total;Emmen;1987;62
8174;Listed monuments total;Emmen;1988;62
8175;Listed monuments total;Emmen;1989;62
8176;Listed monuments total;Emmen;1990;75
8177;Listed monuments total;Emmen;1991;75
8178;Listed monuments total;Emmen;1992;75
8179;Listed monuments total;Emmen;1993;75
8180;Listed monuments total;Emmen;1994;75
8181;Listed monuments total;Emmen;1995;75
8182;Listed monuments total;Emmen;1996;75
8183;Listed monuments total;Emmen;1997;77
8184;Listed monuments total;Emmen;1998;114
8185;Listed monuments total;Emmen;1999;114
8186;Listed monuments total;Emmen;2000;117
8187;Listed monuments total;Emmen;2001;117
8188;Listed monuments total;Emmen;2002;117
8189;Listed monuments total;Emmen;2003;118
8190;Listed monuments total;Emmen;2004;118
8191;Listed monuments total;Emmen;2005;118
8192;Listed monuments total;Emmen;2006;117
8193;Listed monuments total;Emmen;2007;117
8194;Listed monuments total;Emmen;2008;117
8195;Listed monuments total;Emmen;2009;116
8196;Listed monuments total;Emmen;2010;116
8197;Listed monuments total;Emmen;2011;116
8198;Listed monuments total;Emmen;2012;117
8199;Listed monuments total;Emmen;2013;117
8200;Listed monuments total;Emmen;2014;117
8201;Listed monuments total;Emmen;2015;116
8202;Listed monuments total;Emmen;2016;116
8203;Listed monuments total;Emmen;2017;116
8204;Listed monuments total;Emmen;2018;116
8205;Listed monuments total;Emmen;2019;116
8206;Listed monuments total;Emmen;2020;116
8207;Listed monuments total;Emmen;2021;116
8208;Listed monuments total;Enkhuizen;1965;0
8209;Listed monuments total;Enkhuizen;1966;300
8210;Listed monuments total;Enkhuizen;1967;300
8211;Listed monuments total;Enkhuizen;1968;300
8212;Listed monuments total;Enkhuizen;1969;300
8213;Listed monuments total;Enkhuizen;1970;300
8214;Listed monuments total;Enkhuizen;1971;300
8215;Listed monuments total;Enkhuizen;1972;300
8216;Listed monuments total;Enkhuizen;1973;300
8217;Listed monuments total;Enkhuizen;1974;300
8218;Listed monuments total;Enkhuizen;1975;302
8219;Listed monuments total;Enkhuizen;1976;304
8220;Listed monuments total;Enkhuizen;1977;304
8221;Listed monuments total;Enkhuizen;1978;304
8222;Listed monuments total;Enkhuizen;1979;304
8223;Listed monuments total;Enkhuizen;1980;309
8224;Listed monuments total;Enkhuizen;1981;309
8225;Listed monuments total;Enkhuizen;1982;310
8226;Listed monuments total;Enkhuizen;1983;310
8227;Listed monuments total;Enkhuizen;1984;310
8228;Listed monuments total;Enkhuizen;1985;310
8229;Listed monuments total;Enkhuizen;1986;310
8230;Listed monuments total;Enkhuizen;1987;310
8231;Listed monuments total;Enkhuizen;1988;310
8232;Listed monuments total;Enkhuizen;1989;310
8233;Listed monuments total;Enkhuizen;1990;335
8234;Listed monuments total;Enkhuizen;1991;335
8235;Listed monuments total;Enkhuizen;1992;335
8236;Listed monuments total;Enkhuizen;1993;346
8237;Listed monuments total;Enkhuizen;1994;346
8238;Listed monuments total;Enkhuizen;1995;346
8239;Listed monuments total;Enkhuizen;1996;346
8240;Listed monuments total;Enkhuizen;1997;368
8241;Listed monuments total;Enkhuizen;1998;368
8242;Listed monuments total;Enkhuizen;1999;368
8243;Listed monuments total;Enkhuizen;2000;368
8244;Listed monuments total;Enkhuizen;2001;368
8245;Listed monuments total;Enkhuizen;2002;368
8246;Listed monuments total;Enkhuizen;2003;368
8247;Listed monuments total;Enkhuizen;2004;368
8248;Listed monuments total;Enkhuizen;2005;367
8249;Listed monuments total;Enkhuizen;2006;369
8250;Listed monuments total;Enkhuizen;2007;369
8251;Listed monuments total;Enkhuizen;2008;369
8252;Listed monuments total;Enkhuizen;2009;369
8253;Listed monuments total;Enkhuizen;2010;369
8254;Listed monuments total;Enkhuizen;2011;369
8255;Listed monuments total;Enkhuizen;2012;369
8256;Listed monuments total;Enkhuizen;2013;366
8257;Listed monuments total;Enkhuizen;2014;363
8258;Listed monuments total;Enkhuizen;2015;363
8259;Listed monuments total;Enkhuizen;2016;363
8260;Listed monuments total;Enkhuizen;2017;363
8261;Listed monuments total;Enkhuizen;2018;363
8262;Listed monuments total;Enkhuizen;2019;361
8263;Listed monuments total;Enkhuizen;2020;361
8264;Listed monuments total;Enkhuizen;2021;361
8265;Listed monuments total;Enschede;1965;0
8266;Listed monuments total;Enschede;1966;0
8267;Listed monuments total;Enschede;1967;0
8268;Listed monuments total;Enschede;1968;0
8269;Listed monuments total;Enschede;1969;0
8270;Listed monuments total;Enschede;1970;0
8271;Listed monuments total;Enschede;1971;33
8272;Listed monuments total;Enschede;1972;33
8273;Listed monuments total;Enschede;1973;33
8274;Listed monuments total;Enschede;1974;34
8275;Listed monuments total;Enschede;1975;34
8276;Listed monuments total;Enschede;1976;34
8277;Listed monuments total;Enschede;1977;34
8278;Listed monuments total;Enschede;1978;37
8279;Listed monuments total;Enschede;1979;37
8280;Listed monuments total;Enschede;1980;37
8281;Listed monuments total;Enschede;1981;38
8282;Listed monuments total;Enschede;1982;38
8283;Listed monuments total;Enschede;1983;39
8284;Listed monuments total;Enschede;1984;39
8285;Listed monuments total;Enschede;1985;56
8286;Listed monuments total;Enschede;1986;61
8287;Listed monuments total;Enschede;1987;61
8288;Listed monuments total;Enschede;1988;61
8289;Listed monuments total;Enschede;1989;61
8290;Listed monuments total;Enschede;1990;63
8291;Listed monuments total;Enschede;1991;62
8292;Listed monuments total;Enschede;1992;62
8293;Listed monuments total;Enschede;1993;62
8294;Listed monuments total;Enschede;1994;62
8295;Listed monuments total;Enschede;1995;59
8296;Listed monuments total;Enschede;1996;59
8297;Listed monuments total;Enschede;1997;59
8298;Listed monuments total;Enschede;1998;60
8299;Listed monuments total;Enschede;1999;141
8300;Listed monuments total;Enschede;2000;142
8301;Listed monuments total;Enschede;2001;142
8302;Listed monuments total;Enschede;2002;148
8303;Listed monuments total;Enschede;2003;149
8304;Listed monuments total;Enschede;2004;149
8305;Listed monuments total;Enschede;2005;150
8306;Listed monuments total;Enschede;2006;150
8307;Listed monuments total;Enschede;2007;150
8308;Listed monuments total;Enschede;2008;150
8309;Listed monuments total;Enschede;2009;150
8310;Listed monuments total;Enschede;2010;150
8311;Listed monuments total;Enschede;2011;150
8312;Listed monuments total;Enschede;2012;150
8313;Listed monuments total;Enschede;2013;150
8314;Listed monuments total;Enschede;2014;149
8315;Listed monuments total;Enschede;2015;150
8316;Listed monuments total;Enschede;2016;151
8317;Listed monuments total;Enschede;2017;150
8318;Listed monuments total;Enschede;2018;151
8319;Listed monuments total;Enschede;2019;151
8320;Listed monuments total;Enschede;2020;151
8321;Listed monuments total;Enschede;2021;151
8322;Listed monuments total;Epe;1965;0
8323;Listed monuments total;Epe;1966;0
8324;Listed monuments total;Epe;1967;0
8325;Listed monuments total;Epe;1968;43
8326;Listed monuments total;Epe;1969;61
8327;Listed monuments total;Epe;1970;61
8328;Listed monuments total;Epe;1971;61
8329;Listed monuments total;Epe;1972;64
8330;Listed monuments total;Epe;1973;64
8331;Listed monuments total;Epe;1974;64
8332;Listed monuments total;Epe;1975;66
8333;Listed monuments total;Epe;1976;66
8334;Listed monuments total;Epe;1977;66
8335;Listed monuments total;Epe;1978;66
8336;Listed monuments total;Epe;1979;66
8337;Listed monuments total;Epe;1980;66
8338;Listed monuments total;Epe;1981;66
8339;Listed monuments total;Epe;1982;66
8340;Listed monuments total;Epe;1983;66
8341;Listed monuments total;Epe;1984;66
8342;Listed monuments total;Epe;1985;66
8343;Listed monuments total;Epe;1986;66
8344;Listed monuments total;Epe;1987;66
8345;Listed monuments total;Epe;1988;68
8346;Listed monuments total;Epe;1989;68
8347;Listed monuments total;Epe;1990;68
8348;Listed monuments total;Epe;1991;68
8349;Listed monuments total;Epe;1992;68
8350;Listed monuments total;Epe;1993;68
8351;Listed monuments total;Epe;1994;68
8352;Listed monuments total;Epe;1995;68
8353;Listed monuments total;Epe;1996;68
8354;Listed monuments total;Epe;1997;68
8355;Listed monuments total;Epe;1998;68
8356;Listed monuments total;Epe;1999;67
8357;Listed monuments total;Epe;2000;67
8358;Listed monuments total;Epe;2001;67
8359;Listed monuments total;Epe;2002;79
8360;Listed monuments total;Epe;2003;79
8361;Listed monuments total;Epe;2004;79
8362;Listed monuments total;Epe;2005;86
8363;Listed monuments total;Epe;2006;86
8364;Listed monuments total;Epe;2007;86
8365;Listed monuments total;Epe;2008;86
8366;Listed monuments total;Epe;2009;86
8367;Listed monuments total;Epe;2010;86
8368;Listed monuments total;Epe;2011;86
8369;Listed monuments total;Epe;2012;86
8370;Listed monuments total;Epe;2013;83
8371;Listed monuments total;Epe;2014;84
8372;Listed monuments total;Epe;2015;84
8373;Listed monuments total;Epe;2016;84
8374;Listed monuments total;Epe;2017;84
8375;Listed monuments total;Epe;2018;83
8376;Listed monuments total;Epe;2019;83
8377;Listed monuments total;Epe;2020;83
8378;Listed monuments total;Epe;2021;83
8379;Listed monuments total;Ermelo;1965;0
8380;Listed monuments total;Ermelo;1966;0
8381;Listed monuments total;Ermelo;1967;22
8382;Listed monuments total;Ermelo;1968;22
8383;Listed monuments total;Ermelo;1969;22
8384;Listed monuments total;Ermelo;1970;29
8385;Listed monuments total;Ermelo;1971;30
8386;Listed monuments total;Ermelo;1972;30
8387;Listed monuments total;Ermelo;1973;30
8388;Listed monuments total;Ermelo;1974;30
8389;Listed monuments total;Ermelo;1975;30
8390;Listed monuments total;Ermelo;1976;30
8391;Listed monuments total;Ermelo;1977;30
8392;Listed monuments total;Ermelo;1978;30
8393;Listed monuments total;Ermelo;1979;30
8394;Listed monuments total;Ermelo;1980;30
8395;Listed monuments total;Ermelo;1981;30
8396;Listed monuments total;Ermelo;1982;30
8397;Listed monuments total;Ermelo;1983;30
8398;Listed monuments total;Ermelo;1984;30
8399;Listed monuments total;Ermelo;1985;30
8400;Listed monuments total;Ermelo;1986;30
8401;Listed monuments total;Ermelo;1987;30
8402;Listed monuments total;Ermelo;1988;30
8403;Listed monuments total;Ermelo;1989;29
8404;Listed monuments total;Ermelo;1990;29
8405;Listed monuments total;Ermelo;1991;29
8406;Listed monuments total;Ermelo;1992;29
8407;Listed monuments total;Ermelo;1993;29
8408;Listed monuments total;Ermelo;1994;29
8409;Listed monuments total;Ermelo;1995;29
8410;Listed monuments total;Ermelo;1996;29
8411;Listed monuments total;Ermelo;1997;29
8412;Listed monuments total;Ermelo;1998;29
8413;Listed monuments total;Ermelo;1999;29
8414;Listed monuments total;Ermelo;2000;29
8415;Listed monuments total;Ermelo;2001;29
8416;Listed monuments total;Ermelo;2002;64
8417;Listed monuments total;Ermelo;2003;64
8418;Listed monuments total;Ermelo;2004;67
8419;Listed monuments total;Ermelo;2005;96
8420;Listed monuments total;Ermelo;2006;96
8421;Listed monuments total;Ermelo;2007;96
