ID;Geslacht;Leeftijd;IndicatieZMV;GebruikZMV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4;OpnamedagenInJaar_5
4602;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Utrecht (PV);2013;;;;;
4603;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Utrecht (PV);2014;;;;;
4604;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Noord-Holland (PV);2011;;;;;
4605;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Noord-Holland (PV);2012;;;;;
4606;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Noord-Holland (PV);2013;;;;;
4607;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Noord-Holland (PV);2014;;;;;
4608;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Zuid-Holland (PV);2011;;;;;
4609;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Zuid-Holland (PV);2012;;;;;
4610;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Zuid-Holland (PV);2013;;;;;
4611;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Zuid-Holland (PV);2014;;;;;
4612;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Zeeland (PV);2011;;;;;
4613;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Zeeland (PV);2012;;;;;
4614;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Zeeland (PV);2013;;;;;
4615;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Zeeland (PV);2014;;;;;
4616;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Noord-Brabant (PV);2011;;;;;
4617;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Noord-Brabant (PV);2012;;;;;
4618;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Noord-Brabant (PV);2013;;;;;
4619;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Noord-Brabant (PV);2014;;;;;
4620;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Limburg (PV);2011;;;;;
4621;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Limburg (PV);2012;;;;;
4622;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Limburg (PV);2013;;;;;
4623;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Limburg (PV);2014;;;;;
4624;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Nederland;2011;;;;;
4625;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Nederland;2012;;;;;
4626;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Nederland;2013;;;;;
4627;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Nederland;2014;;;;;
4628;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Noord-Nederland (LD);2011;;;;;
4629;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Noord-Nederland (LD);2012;;;;;
4630;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Noord-Nederland (LD);2013;;;;;
4631;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Noord-Nederland (LD);2014;;;;;
4632;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Oost-Nederland (LD);2011;;;;;
4633;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Oost-Nederland (LD);2012;;;;;
4634;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Oost-Nederland (LD);2013;;;;;
4635;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Oost-Nederland (LD);2014;;;;;
4636;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;West-Nederland (LD);2011;;;;;
4637;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;West-Nederland (LD);2012;;;;;
4638;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;West-Nederland (LD);2013;;;;;
4639;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;West-Nederland (LD);2014;;;;;
4640;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Zuid-Nederland (LD);2011;;;;;
4641;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Zuid-Nederland (LD);2012;;;;;
4642;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Zuid-Nederland (LD);2013;;;;;
4643;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Zuid-Nederland (LD);2014;;;;;
4644;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Groningen (PV);2011;;;;;
4645;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Groningen (PV);2012;;;;;
4646;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Groningen (PV);2013;;;;;
4647;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Groningen (PV);2014;;;;;
4648;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Friesland (PV);2011;;;;;
4649;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Friesland (PV);2012;;;;;
4650;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Friesland (PV);2013;;;;;
4651;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Friesland (PV);2014;;;;;
4652;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Drenthe (PV);2011;;;;;
4653;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Drenthe (PV);2012;;;;;
4654;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Drenthe (PV);2013;;;;;
4655;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Drenthe (PV);2014;;;;;
4656;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Overijssel (PV);2011;;;;;
4657;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Overijssel (PV);2012;;;;;
4658;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Overijssel (PV);2013;;;;;
4659;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Overijssel (PV);2014;;;;;
4660;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Flevoland (PV);2011;;;;;
4661;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Flevoland (PV);2012;;;;;
4662;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Flevoland (PV);2013;;;;;
4663;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Flevoland (PV);2014;;;;;
4664;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Gelderland (PV);2011;;;;;
4665;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Gelderland (PV);2012;;;;;
4666;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Gelderland (PV);2013;;;;;
4667;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Gelderland (PV);2014;;;;;
4668;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Utrecht (PV);2011;;;;;
4669;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Utrecht (PV);2012;;;;;
4670;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Utrecht (PV);2013;;;;;
4671;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Utrecht (PV);2014;;;;;
4672;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Noord-Holland (PV);2011;;;;;
4673;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Noord-Holland (PV);2012;;;;;
4674;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Noord-Holland (PV);2013;;;;;
4675;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Noord-Holland (PV);2014;;;;;
4676;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Zuid-Holland (PV);2011;;;;;
4677;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Zuid-Holland (PV);2012;;;;;
4678;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Zuid-Holland (PV);2013;;;;;
4679;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Zuid-Holland (PV);2014;;;;;
4680;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Zeeland (PV);2011;;;;;
4681;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Zeeland (PV);2012;;;;;
4682;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Zeeland (PV);2013;;;;;
4683;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Zeeland (PV);2014;;;;;
4684;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Noord-Brabant (PV);2011;;;;;
4685;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Noord-Brabant (PV);2012;;;;;
4686;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Noord-Brabant (PV);2013;;;;;
4687;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Noord-Brabant (PV);2014;;;;;
4688;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Limburg (PV);2011;;;;;
4689;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Limburg (PV);2012;;;;;
4690;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Limburg (PV);2013;;;;;
4691;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 VV Beschut wonen met begeleidin..;Limburg (PV);2014;;;;;
4692;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Nederland;2011;;;;;
4693;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Nederland;2012;;;;;
4694;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Nederland;2013;;;;;
4695;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Nederland;2014;;;;;
4696;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Noord-Nederland (LD);2011;;;;;
4697;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Noord-Nederland (LD);2012;;;;;
4698;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Noord-Nederland (LD);2013;;;;;
4699;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Noord-Nederland (LD);2014;;;;;
4700;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Oost-Nederland (LD);2011;;;;;
4701;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Oost-Nederland (LD);2012;;;;;
4702;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Oost-Nederland (LD);2013;;;;;
4703;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Oost-Nederland (LD);2014;;;;;
4704;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;West-Nederland (LD);2011;;;;;
4705;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;West-Nederland (LD);2012;;;;;
4706;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;West-Nederland (LD);2013;;;;;
4707;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;West-Nederland (LD);2014;;;;;
4708;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Zuid-Nederland (LD);2011;;;;;
4709;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Zuid-Nederland (LD);2012;;;;;
4710;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Zuid-Nederland (LD);2013;;;;;
4711;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Zuid-Nederland (LD);2014;;;;;
4712;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Groningen (PV);2011;;;;;
4713;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Groningen (PV);2012;;;;;
4714;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Groningen (PV);2013;;;;;
4715;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Groningen (PV);2014;;;;;
4716;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Friesland (PV);2011;;;;;
4717;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Friesland (PV);2012;;;;;
4718;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Friesland (PV);2013;;;;;
4719;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Friesland (PV);2014;;;;;
4720;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Drenthe (PV);2011;;;;;
4721;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Drenthe (PV);2012;;;;;
4722;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Drenthe (PV);2013;;;;;
4723;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Drenthe (PV);2014;;;;;
4724;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Overijssel (PV);2011;;;;;
4725;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Overijssel (PV);2012;;;;;
4726;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Overijssel (PV);2013;;;;;
4727;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Overijssel (PV);2014;;;;;
4728;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Flevoland (PV);2011;;;;;
4729;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Flevoland (PV);2012;;;;;
4730;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Flevoland (PV);2013;;;;;
4731;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Flevoland (PV);2014;;;;;
4732;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Gelderland (PV);2011;;;;;
4733;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Gelderland (PV);2012;;;;;
4734;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Gelderland (PV);2013;;;;;
4735;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Gelderland (PV);2014;;;;;
4736;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Utrecht (PV);2011;;;;;
4737;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Utrecht (PV);2012;;;;;
4738;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Utrecht (PV);2013;;;;;
4739;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Utrecht (PV);2014;;;;;
4740;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Noord-Holland (PV);2011;;;;;
4741;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Noord-Holland (PV);2012;;;;;
4742;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Noord-Holland (PV);2013;;;;;
4743;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Noord-Holland (PV);2014;;;;;
4744;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Zuid-Holland (PV);2011;;;;;
4745;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Zuid-Holland (PV);2012;;;;;
4746;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Zuid-Holland (PV);2013;;;;;
4747;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Zuid-Holland (PV);2014;;;;;
4748;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Zeeland (PV);2011;;;;;
4749;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Zeeland (PV);2012;;;;;
4750;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Zeeland (PV);2013;;;;;
4751;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Zeeland (PV);2014;;;;;
4752;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Noord-Brabant (PV);2011;;;;;
4753;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Noord-Brabant (PV);2012;;;;;
4754;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Noord-Brabant (PV);2013;;;;;
4755;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Noord-Brabant (PV);2014;;;;;
4756;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Limburg (PV);2011;;;;;
4757;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Limburg (PV);2012;;;;;
4758;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Limburg (PV);2013;;;;;
4759;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 VV Beschut wonen met begeleidin..;Limburg (PV);2014;;;;;
4760;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 VV Beschut wonen met intensieve..;Nederland;2011;;;;;
4761;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 VV Beschut wonen met intensieve..;Nederland;2012;;;;;
4762;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 VV Beschut wonen met intensieve..;Nederland;2013;;;;;
4763;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 VV Beschut wonen met intensieve..;Nederland;2014;;;;;
4764;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 VV Beschut wonen met intensieve..;Noord-Nederland (LD);2011;;;;;
4765;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 VV Beschut wonen met intensieve..;Noord-Nederland (LD);2012;;;;;
4766;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 VV Beschut wonen met intensieve..;Noord-Nederland (LD);2013;;;;;
4767;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 VV Beschut wonen met intensieve..;Noord-Nederland (LD);2014;;;;;
4768;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 4 VV Beschut wonen met intensieve..;Oost-Nederland (LD);2011;;;;;
